
[00:00:00.000 --> 00:00:02.940]  高僧姐妹 讓我們一起同心聆聽主的話語
[00:03:21.960 --> 00:03:26.640]  其實回看自己在信主的這三十年裏面
[00:03:26.640 --> 00:03:30.040]  其實都見到很多不同的弟兄姊妹
[00:03:30.040 --> 00:03:34.320]  他們的來來往往的事情
[00:03:34.320 --> 00:03:37.520]  回顧一下最初信主的時候 個個都心裏火熱
[00:03:37.520 --> 00:03:41.200]  我不知道大家是不是信主最初都心裏很火熱的
[00:03:41.200 --> 00:03:45.420]  過了一段時間開始習以為常
[00:03:45.420 --> 00:03:49.620]  接著再過了一段時間好像可有可無
[00:03:49.620 --> 00:03:55.140]  但是到最後有沒有幾多是能夠重新生命
[00:03:55.140 --> 00:04:01.280]  可以得到體會到與主的關係是何等重要
[00:04:01.280 --> 00:04:04.320]  和去享受與主同行呢?
[00:04:04.320 --> 00:04:08.140]  所以其實有很多時候我會覺得做基督徒
[00:04:08.140 --> 00:04:12.800]  如果你看回自己過去的一段時間
[00:04:12.800 --> 00:04:19.120]  其實會有很多不同的景況是多令我們自己責心
[00:04:19.120 --> 00:04:24.920]  特別你見到有些弟兄姊妹昔日可能和你一起去侍奉
[00:04:24.920 --> 00:04:28.080]  在一個團契裏面彼此一起守望
[00:04:28.080 --> 00:04:34.020]  但是那位弟兄姊妹到如今已經離開主
[00:04:34.020 --> 00:04:39.800]  跑他自己的人生路 和一個不信主的人都不無兩樣
[00:04:39.800 --> 00:04:41.960]  在那個時候不知道你覺得是如何
[00:04:41.960 --> 00:04:45.080]  我有一個很好的朋友和我在信主初期
[00:04:45.080 --> 00:04:48.920]  由最初信主的時候他對我的不了解
[00:04:48.920 --> 00:04:51.500]  到後來大家交心
[00:04:51.500 --> 00:04:54.080]  而後來一起回到香港的時候
[00:04:54.080 --> 00:04:57.380]  還經常來往去讀聖經一起侍奉主
[00:04:57.380 --> 00:04:59.180]  雖然大家在不同的教會
[00:04:59.180 --> 00:05:02.420]  但是後來他突然間離開教會
[00:05:02.420 --> 00:05:06.220]  甚至我去找他的時候他都不想再和你聯絡
[00:05:06.220 --> 00:05:09.280]  為甚麼會有這樣的現象呢?
[00:05:09.280 --> 00:05:13.660]  這個是值得我們去反思的問題
[00:05:13.660 --> 00:05:19.120]  今天的教會我們經常都說教會是一個屬靈的家
[00:05:19.120 --> 00:05:25.020]  但是我們是否真的能夠一同走在這個屬靈的家裏面
[00:05:25.020 --> 00:05:29.760]  一起回到上帝這個永恆的家裏面呢?
[00:05:29.760 --> 00:05:34.680]  這個是我今天很希望和大家藉著路德記這段聖經
[00:05:34.680 --> 00:05:37.300]  去一起去思想
[00:05:37.300 --> 00:05:42.540]  去嘗試一下究竟為甚麼很多的信徒
[00:05:42.540 --> 00:05:44.060]  稱為基督徒
[00:05:44.060 --> 00:05:47.740]  很火熱曾經在教會毀身侍奉
[00:05:47.740 --> 00:05:49.960]  甚至有些做了傳道人
[00:05:49.960 --> 00:05:55.280]  但是因甚麼緣故而他們最後離開主呢?
[00:05:55.280 --> 00:05:58.820]  其實我自己的經驗告訴我
[00:05:58.820 --> 00:06:01.100]  其實最重要的一個因素
[00:06:01.100 --> 00:06:03.400]  或者很多時候我見到的因素就是
[00:06:03.400 --> 00:06:07.960]  他們對自己有很多的私人的考量
[00:06:07.960 --> 00:06:09.380]  所以今天的題目叫做
[00:06:09.380 --> 00:06:11.680]  當一個人沒有了神的時候
[00:06:11.680 --> 00:06:17.140]  他所想的東西都是一種私良、私人的考量
[00:06:17.140 --> 00:06:19.500]  結局造成一個甚麼結局呢?
[00:06:19.500 --> 00:06:21.860]  就是只不過是一份的徒然
[00:06:21.860 --> 00:06:26.320]  我希望大家能夠再次去看看這段聖經的時候
[00:06:26.320 --> 00:06:30.000]  去嘗試理解一下上帝又怎樣看待我們
[00:06:30.000 --> 00:06:33.180]  而我們自己肢體之間又怎樣去看待我們
[00:06:33.180 --> 00:06:35.040]  而如果我是其中一份子
[00:06:35.040 --> 00:06:37.040]  我又應該怎樣去看待
[00:06:37.040 --> 00:06:40.220]  尤其是上帝祂的心情
[00:06:40.220 --> 00:06:43.200]  我相信在路德記這段經文裏面
[00:06:43.200 --> 00:06:44.520]  當我們去看的時候
[00:06:44.520 --> 00:06:46.720]  上帝對於一班人
[00:06:46.720 --> 00:06:50.480]  如果他們只是曉得為自己去考量的時候
[00:06:50.480 --> 00:06:54.260]  上帝對這種的境況有甚麼回應
[00:06:54.260 --> 00:06:57.720]  剛才Karen跟我們讀過一次
[00:06:57.720 --> 00:07:00.800]  不如我們再打開這段聖經再讀多一次
[00:07:00.800 --> 00:07:04.680]  今天我們會看的經文主要是從第三節到第六節
[00:07:04.680 --> 00:07:07.580]  不過無妨再讀頭幾節
[00:07:07.580 --> 00:07:09.340]  讓我們一起去看看
[00:07:09.340 --> 00:07:13.680]  從路德記第一章第一至到第六節的經文
[00:07:13.680 --> 00:07:15.900]  跟我們畫本的分段有些不同
[00:07:15.900 --> 00:07:18.960]  因為原文聖經的分段是去到第六節
[00:07:18.960 --> 00:07:23.900]  所以我們去熟悉一下這段經文裏面發生了甚麼事
[00:07:23.900 --> 00:07:25.520]  好,讓我們一起找到之後
[00:07:25.520 --> 00:07:28.080]  用廣東話也好,普通話也好
[00:07:28.080 --> 00:07:29.960]  如果你喜歡用英文的也好
[00:07:29.960 --> 00:07:31.820]  跟我們一起去讀
[00:07:31.820 --> 00:07:35.440]  我會跟大家一起用畫本去讀出來
[00:07:35.440 --> 00:07:39.040]  好,找到之後我們一起讀,好嗎?
[00:07:39.040 --> 00:07:42.160]  當時施秉政的時候
[00:07:42.160 --> 00:07:44.880]  國中遭遇饑荒
[00:07:44.880 --> 00:07:47.320]  在猶大的伯利恆
[00:07:47.320 --> 00:07:51.080]  有一個人帶著妻子和兩個兒子
[00:07:51.080 --> 00:07:54.000]  往摩亞地去寄居
[00:07:54.000 --> 00:07:56.880]  這人名叫以利米勒
[00:07:56.880 --> 00:08:00.240]  他的妻名叫拿俄米
[00:08:00.240 --> 00:08:02.480]  他兩個兒子
[00:08:02.480 --> 00:08:04.880]  一個名叫馬倫
[00:08:04.880 --> 00:08:07.040]  一個叫基連
[00:08:07.040 --> 00:08:11.160]  都是猶大伯利恆的以法他人
[00:08:11.160 --> 00:08:13.520]  他們到了摩亞地
[00:08:13.520 --> 00:08:15.560]  就住在那裏
[00:08:15.560 --> 00:08:20.120]  後來拿俄米的丈夫以利米勒死了
[00:08:20.120 --> 00:08:23.760]  剩下夫人和他兩個兒子
[00:08:23.760 --> 00:08:28.080]  這兩個兒子娶了摩亞女子為妻
[00:08:28.080 --> 00:08:30.640]  一個名叫俄爾巴
[00:08:30.640 --> 00:08:32.960]  一個名叫路德
[00:08:32.960 --> 00:08:36.240]  在那裏住了約有十年
[00:08:36.240 --> 00:08:39.840]  馬倫和基連二人也死了
[00:08:39.840 --> 00:08:41.840]  剩下拿俄米
[00:08:41.840 --> 00:08:45.360]  沒有丈夫也沒有兒子
[00:08:45.360 --> 00:08:48.600]  他就與兩個姨父起身
[00:08:48.600 --> 00:08:51.240]  要從摩亞地歸回
[00:08:51.240 --> 00:08:57.560]  因為他在摩亞地聽見耶和華眷顧自己的百姓
[00:08:57.560 --> 00:09:02.160]  賜糧食與他們
[00:09:02.160 --> 00:09:04.360]  在這段經文裏面
[00:09:04.360 --> 00:09:07.040]  我們知道這一家人
[00:09:07.040 --> 00:09:10.520]  他們的名叫以利米勒
[00:09:10.520 --> 00:09:14.440]  我們先前的一堂講道也都講過
[00:09:14.440 --> 00:09:16.520]  寫這段聖經的時候
[00:09:16.520 --> 00:09:21.280]  其實作者已經過了這段聖經的歷史
[00:09:21.280 --> 00:09:25.160]  當時寫這段聖經所寫的時代
[00:09:25.160 --> 00:09:26.880]  是事司紀的時代
[00:09:26.880 --> 00:09:30.120]  或者是事司管治以色列的年代
[00:09:30.120 --> 00:09:31.640]  我們上一堂已經講過
[00:09:31.640 --> 00:09:36.840]  當時的人基本上是很集中於他們自己的看法
[00:09:36.840 --> 00:09:41.280]  或者他們自己認為是對的事
[00:09:41.280 --> 00:09:46.360]  就算上帝用很多不同的事司去提醒他們
[00:09:46.360 --> 00:09:50.160]  他們都不以為是有什麼問題
[00:09:50.160 --> 00:09:53.160]  結果大家都各行自己喜歡的事
[00:09:53.160 --> 00:09:56.040]  我們在事司紀的最後一章的一節
[00:09:56.040 --> 00:10:00.640]  我們已經看過最後一章第25節講
[00:10:00.640 --> 00:10:03.880]  以色列中沒有王國人任意而行
[00:10:03.880 --> 00:10:06.080]  這個說話其實是講到當時的人
[00:10:06.080 --> 00:10:10.640]  他們喜歡什麼是對的就去做
[00:10:10.640 --> 00:10:14.320]  意思就是說上帝的標準已經不重要
[00:10:14.320 --> 00:10:20.440]  最重要是我們自己個人喜歡什麼的事我就去做
[00:10:20.440 --> 00:10:25.440]  這種思維其實對於今天我們做基督徒
[00:10:25.440 --> 00:10:26.680]  我們要很小心
[00:10:26.680 --> 00:10:31.240]  特別是今個年代我們很喜歡講要民主
[00:10:31.240 --> 00:10:32.040]  大家看節目
[00:10:32.040 --> 00:10:34.160]  我不知道你們對民主的看法是怎麼樣
[00:10:34.160 --> 00:10:36.360]  但是我在聖經裡面看見
[00:10:36.360 --> 00:10:39.520]  如果當人離開了上帝的時候
[00:10:39.520 --> 00:10:43.040]  民主是一個集體的犯罪的行為
[00:10:43.040 --> 00:10:47.360]  這個當然不是說代表我所有民主的國家都是錯的
[00:10:47.360 --> 00:10:50.920]  不過從這段聖經啟示的角度來講
[00:10:50.920 --> 00:10:55.400]  我們看見當每一個人只是憑自己喜好的事去行
[00:10:55.400 --> 00:10:56.720]  就出現問題
[00:10:56.720 --> 00:11:00.120]  路德記的寫作的作者他明白到
[00:11:00.120 --> 00:11:04.800]  當人活在這樣的狀態的時候是很危險的
[00:11:04.800 --> 00:11:09.280]  在這個時候不單止影響到你自身的問題
[00:11:09.280 --> 00:11:14.240]  而且更影響到上帝整盤的拯救計劃
[00:11:14.240 --> 00:11:16.960]  在這段聖經當中我們甚至講到
[00:11:16.960 --> 00:11:22.840]  這個作者其實可能已經到了王國時期
[00:11:22.840 --> 00:11:25.040]  才再看回路德記
[00:11:25.040 --> 00:11:28.280]  看回轉頭當時發展的歷史
[00:11:28.280 --> 00:11:32.320]  所以他明白到會面臨去到
[00:11:32.320 --> 00:11:35.400]  流離在不同的地方那種的境況
[00:11:35.400 --> 00:11:39.240]  甚至有一些聖經研究還反映出
[00:11:39.240 --> 00:11:43.680]  路德記的寫作的時間可以去到秘魯的時期
[00:11:43.680 --> 00:11:45.520]  甚至秘魯過後的時期
[00:11:45.520 --> 00:11:48.560]  所以特別我們上一堂課也講過
[00:11:48.560 --> 00:11:54.240]  在第一節當中很強調這個所謂寄居這個意思
[00:11:54.240 --> 00:11:58.280]  寄居的意思就是說我已經不再在自己的地方
[00:11:58.280 --> 00:12:03.320]  最強烈的思維影響當時聖經的寫作的作者
[00:12:03.320 --> 00:12:04.560]  就是秘魯的時候
[00:12:04.560 --> 00:12:07.880]  已經不再在原本以色列人所處的
[00:12:07.880 --> 00:12:10.520]  他們自己的國家或者我們簡單的來說
[00:12:10.520 --> 00:12:13.000]  是巴勒斯坦地的地方
[00:12:13.000 --> 00:12:16.080]  這段聖經一開始的告訴我們知道
[00:12:16.080 --> 00:12:19.440]  有一家人叫做以利米勒
[00:12:19.440 --> 00:12:21.040]  他的名字我們也講過了
[00:12:21.040 --> 00:12:24.760]  他是稱之為以上帝為王的意思
[00:12:24.760 --> 00:12:29.360]  一個經常以自己為名為以上帝為王的人
[00:12:29.360 --> 00:12:31.640]  但是卻是在這個時候
[00:12:31.640 --> 00:12:36.160]  因為饑荒他離開了上帝的應許地
[00:12:36.160 --> 00:12:40.480]  去到一個上帝不是交給他們的地方
[00:12:40.480 --> 00:12:42.720]  這個叫做摩訶
[00:12:42.720 --> 00:12:45.240]  並且我們在上次也講到的就是
[00:12:45.240 --> 00:12:47.360]  摩訶原本是當以色列人
[00:12:47.360 --> 00:12:50.360]  去預備進入到應許地的過程當中
[00:12:50.360 --> 00:12:56.560]  去威嚇甚至希望去救助以色列人的一個群體
[00:12:56.560 --> 00:12:59.760]  但諷刺的事是摩訶和希伯來人
[00:12:59.760 --> 00:13:03.800]  其實本身同屬一個的家屬
[00:13:03.800 --> 00:13:06.120]  如果我們看回創世紀的歷史裏面
[00:13:06.120 --> 00:13:09.160]  其實他們本身是很有淵源的
[00:13:09.160 --> 00:13:11.640]  可以說是親戚朋友
[00:13:11.640 --> 00:13:14.360]  但是經過了很多的年日之後
[00:13:14.360 --> 00:13:17.560]  他們為了個人的看法個人的利益
[00:13:17.560 --> 00:13:19.320]  而去不斷的守著
[00:13:19.320 --> 00:13:22.440]  摩訶人其實最初為甚麼要對於以色列人
[00:13:22.440 --> 00:13:25.040]  要有一個救助的行為
[00:13:25.040 --> 00:13:26.480]  最主要的原因就是
[00:13:26.480 --> 00:13:28.160]  以色列人原本想經過的
[00:13:28.160 --> 00:13:29.960]  他們都說不要了
[00:13:29.960 --> 00:13:31.640]  影響到我們
[00:13:31.640 --> 00:13:34.080]  這是一種自私的心態
[00:13:34.080 --> 00:13:35.520]  為自己而考量
[00:13:35.520 --> 00:13:38.440]  而這篇聖經所記載的猶太人
[00:13:38.440 --> 00:13:43.640]  這個家庭出自於猶大伯尼行以伐他的人
[00:13:43.640 --> 00:13:44.640]  叫以利米勒
[00:13:44.640 --> 00:13:48.440]  全家都是為了一個自私的看法
[00:13:48.440 --> 00:13:51.360]  我見到現在國中有饑荒
[00:13:51.360 --> 00:13:52.480]  所以我就走
[00:13:52.480 --> 00:13:55.360]  見到哪裡適合我就去
[00:13:55.360 --> 00:13:55.960]  好了
[00:13:55.960 --> 00:13:57.800]  上帝在這樣的情況之下
[00:13:57.800 --> 00:14:00.000]  不是不讓你選擇
[00:14:00.000 --> 00:14:05.240]  這個正是一個我們上帝行事的特色
[00:14:05.240 --> 00:14:06.720]  我們上帝不會是說
[00:14:06.720 --> 00:14:09.560]  因為明知你做錯一些事
[00:14:09.560 --> 00:14:11.960]  看到你做錯一些事
[00:14:11.960 --> 00:14:14.880]  祂就說完全不讓你去做
[00:14:14.880 --> 00:14:19.040]  我們上帝是一個很願意讓你去經歷
[00:14:19.040 --> 00:14:20.400]  雖然在你沒做之前
[00:14:20.400 --> 00:14:22.240]  上帝講清講楚告訴你知道
[00:14:22.240 --> 00:14:24.440]  你將會面對一個甚麼情況
[00:14:24.440 --> 00:14:27.280]  但是上帝已經祝福了以色列人
[00:14:27.280 --> 00:14:29.360]  這是一片流奶與麥芝地
[00:14:29.360 --> 00:14:32.400]  為何你們要離開一個流奶與麥芝地
[00:14:32.400 --> 00:14:36.480]  就是見到一個短時間的一個饑荒的情況
[00:14:36.480 --> 00:14:38.480]  你就拋棄你的同胞
[00:14:38.480 --> 00:14:41.280]  離開為自己去尋求呢
[00:14:41.280 --> 00:14:43.200]  這個很多時候
[00:14:43.200 --> 00:14:48.600]  今天即使很多人叫做基督徒都有這樣的現象
[00:14:48.600 --> 00:14:49.640]  見到有事的時候
[00:14:49.640 --> 00:14:51.840]  人家幫你就好像應份那樣
[00:14:51.840 --> 00:14:53.560]  教會要幫你就應份
[00:14:53.560 --> 00:14:57.240]  但是當你見到其他人有需要的時候呢
[00:14:57.240 --> 00:14:58.360]  或者甚至見到
[00:14:58.360 --> 00:15:02.680]  未必對我自己自身利益可能有虧損的時候
[00:15:02.680 --> 00:15:03.680]  走都走不前
[00:15:03.680 --> 00:15:06.040]  講一個例子給大家知道
[00:15:06.040 --> 00:15:08.200]  我們教會曾經在很多年前
[00:15:08.200 --> 00:15:15.240]  曾經試過買一個建築物做辦公室
[00:15:15.240 --> 00:15:16.920]  為了搞這個辦公室的時候
[00:15:16.920 --> 00:15:19.920]  於是中弟兄姊妹就開始說
[00:15:19.920 --> 00:15:21.640]  籌款啊籌款啊
[00:15:21.640 --> 00:15:25.360]  希望弟兄姊妹可以一起去買一個辦公室
[00:15:25.360 --> 00:15:29.840]  給教會 這麼多年教會都是租人的地方
[00:15:29.840 --> 00:15:31.320]  於是很多弟兄姊妹就說
[00:15:31.320 --> 00:15:33.680]  啊 你又好啊
[00:15:33.680 --> 00:15:37.440]  你又做這件事來捐獻好啊
[00:15:37.440 --> 00:15:40.600]  教會就舉行了一個投票
[00:15:40.600 --> 00:15:42.160]  在投票的時候
[00:15:42.160 --> 00:15:46.520]  教會結局投票投了出來的那個同意率
[00:15:46.520 --> 00:15:49.560]  是98.3%
[00:15:49.560 --> 00:15:54.000]  即全教會當時教會大約有70多人
[00:15:54.000 --> 00:15:56.120]  70多人不到90人
[00:15:56.120 --> 00:16:00.480]  所以當時教會曾經有個題目叫做「突破90」
[00:16:00.480 --> 00:16:04.480]  在這個過程中投票98.3%
[00:16:04.480 --> 00:16:07.280]  是非常之同心的一個看法
[00:16:07.280 --> 00:16:08.600]  換句話來說
[00:16:08.600 --> 00:16:13.680]  只有1.7%的人可能都不夠一個兩個的人去投
[00:16:13.680 --> 00:16:19.120]  或者沒有投票或者是投反對票
[00:16:19.120 --> 00:16:20.960]  好了 當通過了之後
[00:16:20.960 --> 00:16:22.640]  教會就開始商議
[00:16:22.640 --> 00:16:25.040]  然後去預備去進行一個合約
[00:16:25.040 --> 00:16:28.320]  然後跟一個地產經紀一起去討論
[00:16:28.320 --> 00:16:31.640]  跟對方另一間教會去討論的時候
[00:16:31.640 --> 00:16:33.960]  討價還價的過程當中
[00:16:33.960 --> 00:16:35.760]  我就見到很多東西了
[00:16:35.760 --> 00:16:37.080]  其中一樣東西
[00:16:37.080 --> 00:16:38.760]  對方的教會
[00:16:38.760 --> 00:16:41.760]  貴著5000元
[00:16:41.760 --> 00:16:45.400]  來跟我們不斷討價還價
[00:16:45.400 --> 00:16:49.440]  我們其實5000元不是一件什麼大事
[00:16:49.440 --> 00:16:54.640]  但是最大的問題是對方後來寫了一封信給我們
[00:16:54.640 --> 00:16:56.760]  他說如果是弟兄姊妹的
[00:16:56.760 --> 00:17:01.200]  就請你給5000元完成這個交易
[00:17:01.200 --> 00:17:05.840]  其實這封信當大家去看見的時候
[00:17:05.840 --> 00:17:07.200]  就會心裏覺得
[00:17:07.200 --> 00:17:13.960]  咦 為什麼你要為了5000元來跟我去討論呢
[00:17:13.960 --> 00:17:16.960]  為什麼何不你說我選5000元給你呢
[00:17:16.960 --> 00:17:20.600]  那對方的教會為什麼要賣教會的辦公室給我們呢
[00:17:20.600 --> 00:17:22.720]  因為他預備建一個新堂
[00:17:22.720 --> 00:17:25.000]  那個新堂是比他們教會的尺寸
[00:17:25.000 --> 00:17:30.240]  比我們教會大十多倍的教會來的
[00:17:30.240 --> 00:17:33.200]  我相信他們教會弟兄姊妹一個星期的主日
[00:17:33.200 --> 00:17:36.480]  如果只要有10個人不外出吃中午飯
[00:17:36.480 --> 00:17:39.240]  其實那5000元已經回來了
[00:17:39.240 --> 00:17:40.760]  但是問題就是
[00:17:40.760 --> 00:17:41.880]  他寫了一封這樣的信
[00:17:41.880 --> 00:17:46.280]  其實用英文說這種叫Blackmail
[00:17:46.280 --> 00:17:50.680]  是一種恐嚇或者一種叫做施壓的手段
[00:17:50.680 --> 00:17:52.200]  用什麼方法呢
[00:17:52.200 --> 00:17:53.760]  愛
[00:17:53.760 --> 00:17:54.960]  弟兄姊妹
[00:17:54.960 --> 00:17:57.480]  如果從這件事裏面我看見
[00:17:57.480 --> 00:18:01.960]  咦 原來大家只是為了自身的利益去考量呢
[00:18:01.960 --> 00:18:02.680]  不值得
[00:18:02.680 --> 00:18:06.160]  我那時候跟我們的主任牧師去談的時候
[00:18:06.160 --> 00:18:09.160]  我都跟主任牧師說5000元就算了給了他
[00:18:09.160 --> 00:18:11.280]  他說原本我們都是這樣想的
[00:18:11.280 --> 00:18:15.200]  但是問題的不是5000元的問題
[00:18:15.200 --> 00:18:19.760]  而是原來對方是利用一個關係
[00:18:19.760 --> 00:18:23.200]  去得到一些的利益
[00:18:23.200 --> 00:18:24.160]  好了
[00:18:24.160 --> 00:18:26.920]  最後我們教會願意多給5000元
[00:18:26.920 --> 00:18:31.400]  有一個不是我們教會的弟兄
[00:18:31.400 --> 00:18:33.160]  聽到我們教會這樣的情況
[00:18:33.160 --> 00:18:34.200]  他說不要緊
[00:18:34.200 --> 00:18:36.480]  我奉獻5000元給教會
[00:18:36.480 --> 00:18:39.680]  完成那個買賣交易
[00:18:39.680 --> 00:18:42.040]  當完成了之後呢
[00:18:42.040 --> 00:18:43.840]  簽了約
[00:18:43.840 --> 00:18:47.720]  接著在我們教會接二連三
[00:18:47.720 --> 00:18:50.920]  就收到很多自己教會的弟兄姊妹
[00:18:50.920 --> 00:18:53.720]  提出的離開教會
[00:18:53.720 --> 00:18:55.600]  轉會去其它地方
[00:18:55.600 --> 00:18:58.240]  不過不告訴你去哪裏
[00:18:58.240 --> 00:19:00.560]  突然之間教會由七八十人
[00:19:00.560 --> 00:19:03.680]  突然間跌到只剩下三十多人
[00:19:03.680 --> 00:19:07.000]  那些人當然一遞完信那天就不出現了
[00:19:07.000 --> 00:19:08.400]  當時為什麼我這麼深刻呢
[00:19:08.400 --> 00:19:10.760]  因為當時我在教會做實習的時候
[00:19:10.760 --> 00:19:13.880]  我們轉任牧師要全部叫我逐封信讀給大家聽
[00:19:13.880 --> 00:19:15.320]  在崇拜那裏
[00:19:15.320 --> 00:19:17.000]  找我來做這個工作
[00:19:17.000 --> 00:19:19.040]  所以我很深刻的這件事
[00:19:19.040 --> 00:19:20.320]  弟兄姊妹
[00:19:20.320 --> 00:19:22.360]  為什麼那些人離開呢
[00:19:22.360 --> 00:19:24.120]  我不敢說
[00:19:24.120 --> 00:19:25.960]  我不想猜測
[00:19:25.960 --> 00:19:28.320]  不過當時其實教會呢
[00:19:28.320 --> 00:19:30.000]  所有的金錢呢
[00:19:30.000 --> 00:19:33.160]  其實已經足夠給了七成了
[00:19:33.160 --> 00:19:35.880]  一個辦公室不是很多錢
[00:19:35.880 --> 00:19:40.120]  教會已經有七成的儲備
[00:19:40.120 --> 00:19:41.960]  可以足夠買這個地方
[00:19:41.960 --> 00:19:43.400]  結果為什麼
[00:19:43.400 --> 00:19:45.440]  剩下的三成左右
[00:19:45.440 --> 00:19:48.080]  那些弟兄姊妹都要馬上離開呢
[00:19:48.080 --> 00:19:51.360]  教會從來沒有逼過弟兄姊妹要去奉獻
[00:19:51.360 --> 00:19:52.640]  沒有要做任何
[00:19:52.640 --> 00:19:54.680]  要說我們弟兄姊妹
[00:19:54.680 --> 00:19:59.120]  一定要幾時幾月要完成所有這些錢財
[00:19:59.120 --> 00:20:00.920]  要進入去教會
[00:20:00.920 --> 00:20:01.880]  但是
[00:20:01.880 --> 00:20:05.080]  原來其中一個我看到的現象就是
[00:20:05.080 --> 00:20:06.360]  有些人就說
[00:20:06.360 --> 00:20:07.720]  何必呢
[00:20:07.720 --> 00:20:09.040]  買個辦公室
[00:20:09.040 --> 00:20:10.920]  又不是真的買個教堂
[00:20:10.920 --> 00:20:13.840]  又不可以結婚
[00:20:13.840 --> 00:20:15.240]  買個教會
[00:20:15.240 --> 00:20:16.600]  最緊要
[00:20:16.600 --> 00:20:18.480]  對於一些年輕的弟兄姊妹來講
[00:20:18.480 --> 00:20:21.720]  就是開始將來去行婚禮
[00:20:21.720 --> 00:20:22.760]  不可以的
[00:20:22.760 --> 00:20:28.320]  那我何必要這樣投資下去呢
[00:20:28.320 --> 00:20:30.320]  我們看路德記
[00:20:30.320 --> 00:20:32.120]  正正就是在這個現象
[00:20:32.120 --> 00:20:34.120]  很多人去選擇
[00:20:34.120 --> 00:20:35.360]  選擇什麼呢
[00:20:35.360 --> 00:20:38.440]  選擇一些為自己有利益的現況
