
[00:00:00.000 --> 00:00:03.680]  敬拜其實就是我們來到主面前的時候
[00:01:39.160 --> 00:01:41.000]  我吩咐你們的一切
[00:01:41.000 --> 00:01:43.520]  都要教導他們遵守
[00:01:43.520 --> 00:01:45.960]  這樣我就常常與你們同在
[00:01:45.960 --> 00:01:49.400]  直到這世代的終結
[00:01:49.400 --> 00:01:50.320]  我們有個禱告
[00:01:50.320 --> 00:01:52.800]  我們繼續仰望主
[00:01:52.800 --> 00:01:54.360]  願主讓我們在這段
[00:01:54.360 --> 00:01:56.440]  我們很熟悉的經文裏
[00:01:56.440 --> 00:01:59.320]  是祢再一次給我們有新的體驗
[00:01:59.320 --> 00:02:01.320]  能夠對我們每一個人說話
[00:02:01.320 --> 00:02:03.080]  求聖靈工作
[00:02:03.080 --> 00:02:04.600]  奉主耶穌的名求
[00:02:04.600 --> 00:02:06.600]  阿們
[00:02:26.480 --> 00:02:28.440]  有些猜拳會有幾百人
[00:02:28.440 --> 00:02:30.200]  有些猜拳會有幾十人
[00:02:30.200 --> 00:02:33.000]  很多時候都會提到這段經文
[00:02:33.000 --> 00:02:36.080]  裏面說的我們大家不陌生
[00:02:36.080 --> 00:02:40.840]  今天我想用另一個角度和大家去看
[00:02:40.840 --> 00:02:42.240]  還有我首先有一段時間
[00:02:42.240 --> 00:02:44.600]  想將大家帶入去看看
[00:02:44.600 --> 00:02:47.200]  究竟主耶穌在什麼處境下
[00:02:47.200 --> 00:02:52.000]  和門徒說這番話
[00:02:52.000 --> 00:02:53.240]  第16節
[00:02:53.240 --> 00:02:55.600]  十一個門徒往加尼尼去
[00:02:55.600 --> 00:02:59.560]  到了耶穌所指定的山上
[00:02:59.560 --> 00:03:01.720]  這是什麼時間呢?
[00:03:01.720 --> 00:03:04.200]  從主耶穌被釘十字架
[00:03:04.200 --> 00:03:06.840]  到祂三天之後復活
[00:03:06.840 --> 00:03:08.920]  被接上升天的時候
[00:03:08.920 --> 00:03:11.760]  聖經記載在這段時間大概有多少天?
[00:03:11.760 --> 00:03:13.760]  大家知道嗎?
[00:03:13.760 --> 00:03:17.160]  由祂被釘復活升天
[00:03:17.160 --> 00:03:20.160]  大概有多長時間呢?
[00:03:20.160 --> 00:03:21.840]  大家知道嗎?
[00:03:21.840 --> 00:03:23.360]  四十多天左右
[00:03:23.360 --> 00:03:26.640]  大概一個半月左右
[00:03:26.640 --> 00:03:36.160]  因為五旬節是如意節之後的七七四十九天
[00:03:36.160 --> 00:03:37.560]  大概吧
[00:03:37.560 --> 00:03:40.000]  大概有一個多月的時間
[00:03:40.000 --> 00:03:42.640]  在這一個多月裏面發生了很多事情
[00:03:42.640 --> 00:03:44.480]  在這個時候
[00:03:44.480 --> 00:03:47.840]  門徒去加尼尼其實是很特別的
[00:03:47.840 --> 00:03:51.040]  耶穌被釘的地方在哪裏呢?
[00:03:51.040 --> 00:03:53.400]  在耶路撒冷,在南部
[00:03:53.400 --> 00:03:56.480]  這個時間他們上到北面
[00:03:56.480 --> 00:03:57.720]  我想大家想像一下
[00:03:57.720 --> 00:04:03.840]  當時這十一個門徒的心情、心境是怎樣的
[00:04:03.840 --> 00:04:06.040]  我想大家嘗試想像一下
[00:04:06.040 --> 00:04:09.040]  大家有沒有留意到說十一個門徒?
[00:04:09.040 --> 00:04:10.920]  耶穌有多少個門徒?
[00:04:10.920 --> 00:04:11.560]  十二個
[00:04:11.560 --> 00:04:14.160]  那另外一個去了哪裏呢?
[00:04:14.160 --> 00:04:15.400]  走了
[00:04:15.400 --> 00:04:18.600]  真的走了
[00:04:18.600 --> 00:04:24.600]  他背叛了主耶穌,後來他引頸自斃
[00:04:24.600 --> 00:04:26.800]  我會形容在這個時間
[00:04:26.800 --> 00:04:29.360]  這班門徒的心情
[00:04:29.360 --> 00:04:31.320]  我想在他們人生當中
[00:04:31.320 --> 00:04:34.040]  在過去的幾個星期裏面
[00:04:34.040 --> 00:04:37.040]  可以說是經歷了翻天覆地的改變
[00:04:37.040 --> 00:04:40.240]  大家想像一下
[00:04:40.240 --> 00:04:42.400]  心情和情緒相信
[00:04:42.400 --> 00:04:46.160]  是在這段時間裏面大喜大樂的
[00:04:46.160 --> 00:04:49.160]  以致當來到加利利的時候
[00:04:49.160 --> 00:04:53.760]  其實主耶穌跟他們說這番說話的時候
[00:04:53.760 --> 00:04:57.800]  你感受到他們有些不知所措
[00:04:57.800 --> 00:05:01.920]  可能甚至不完全掌握到耶穌想說甚麼
[00:05:01.920 --> 00:05:06.240]  這個時間他們就在加利利地區的山頭
[00:05:06.240 --> 00:05:09.800]  聖經裏面沒有說這個山頭是甚麼山頭
[00:05:09.800 --> 00:05:17.080]  但是之前說是耶穌跟他們透過婦人約他們去那個山頭
[00:05:17.080 --> 00:05:22.280]  似乎他們知道那個山頭是甚麼山頭
[00:05:22.280 --> 00:05:26.680]  有些人說可能是主耶穌以前在加利利
[00:05:26.680 --> 00:05:31.120]  在湖邊那裏跟他們說那些山頭特別
[00:05:31.120 --> 00:05:32.080]  大家有沒有留意
[00:05:32.080 --> 00:05:41.600]  主耶穌曾經在甚麼山頭跟他們教導過他們
[00:05:41.600 --> 00:05:44.000]  登山補訓
[00:05:44.000 --> 00:05:50.320]  有些人說可能這個山頭是主耶穌當時的形象改變的時候
[00:05:50.320 --> 00:05:52.320]  那個叫他柏山
[00:05:52.320 --> 00:05:54.480]  但是無論如何
[00:05:54.480 --> 00:05:56.560]  肯定這個地方他們是熟悉的
[00:05:56.560 --> 00:06:00.160]  這個地方可能曾經他們領受了主耶穌的教導
[00:06:00.160 --> 00:06:04.640]  曾經跟主耶穌甚至有退休的時間
[00:06:04.640 --> 00:06:11.360]  現在再一次他們在這裏領受主的吩咐
[00:06:11.360 --> 00:06:14.640]  他們這個時間是在加利利
[00:06:14.640 --> 00:06:18.400]  是遠離耶路撒冷的
[00:06:18.400 --> 00:06:22.080]  之前在耶路撒冷發生了很多的事
[00:06:22.080 --> 00:06:27.120]  大家知不知道在加利利和耶路撒冷大概有多遠?
[00:06:27.120 --> 00:06:30.160]  大概有二百公里
[00:06:30.160 --> 00:06:32.800]  Google map 告訴我
[00:06:32.800 --> 00:06:37.920]  二百公里有多遠?
[00:06:37.920 --> 00:06:43.840]  我們這裏上廣州就一百三十公里
[00:06:43.840 --> 00:06:45.840]  上廣州
[00:06:45.840 --> 00:06:49.600]  我們這裏去汕頭就二百八十公里
[00:06:49.600 --> 00:06:51.200]  大概大家知道吧
[00:06:51.200 --> 00:06:52.800]  如果要離開
[00:06:52.800 --> 00:06:55.040]  都挺遠的
[00:06:55.040 --> 00:06:59.360]  耶路撒冷當時有很多人去
[00:06:59.360 --> 00:07:01.520]  主耶穌是被群眾
[00:07:01.520 --> 00:07:02.640]  大家想像一下
[00:07:02.640 --> 00:07:05.200]  在幾個星期之前很興高采烈
[00:07:05.200 --> 00:07:07.680]  夾道歡迎他們去耶路撒冷
[00:07:07.680 --> 00:07:10.560]  當時是過節很多人去到
[00:07:10.560 --> 00:07:12.400]  突然間有一個晚上
[00:07:12.400 --> 00:07:15.520]  他被一群兵丁逮捕了
[00:07:15.520 --> 00:07:17.920]  當時門徒在旁邊
[00:07:17.920 --> 00:07:19.120]  他們不知所措
[00:07:19.120 --> 00:07:25.200]  他們立即驚慌逃去作鳥獸散
[00:07:25.200 --> 00:07:27.840]  當時是這樣的心情
[00:07:27.840 --> 00:07:30.800]  主耶穌被審判以至被釘死的時候
[00:07:30.800 --> 00:07:35.360]  他們大部份的人去了哪裏?
[00:07:35.360 --> 00:07:37.520]  躲起來
[00:07:37.520 --> 00:07:38.800]  他們害怕
[00:07:38.800 --> 00:07:41.520]  他們傷心害怕
[00:07:41.520 --> 00:07:45.440]  不知何時這些事情會臨到他們身上
[00:07:45.440 --> 00:07:48.320]  後來主耶穌被釘死的時候
[00:07:48.320 --> 00:07:52.240]  可能有兩三天
[00:07:52.240 --> 00:07:56.720]  情境就平靜下來
[00:07:56.720 --> 00:07:58.240]  聖經裏也記載
[00:07:58.240 --> 00:07:59.840]  後來有幾個婦人
[00:07:59.840 --> 00:08:02.880]  去到想告耶穌的屍體的時候
[00:08:02.880 --> 00:08:05.680]  發現墳墓是空了的
[00:08:05.680 --> 00:08:06.880]  回來告訴他們
[00:08:06.880 --> 00:08:08.400]  天使告訴他們
[00:08:08.400 --> 00:08:09.600]  耶穌已經復活了
[00:08:09.600 --> 00:08:11.520]  他們當時可能都不知道
[00:08:11.520 --> 00:08:14.480]  究竟是怎樣去接受這個消息
[00:08:14.480 --> 00:08:16.800]  但聖經裏也記載
[00:08:16.800 --> 00:08:21.120]  耶穌忽然在他們面前出現
[00:08:21.120 --> 00:08:26.320]  之前亦有人在路上遇到耶穌
[00:08:26.320 --> 00:08:28.160]  零零星星、零零片片
[00:08:28.160 --> 00:08:32.160]  這些事情都是在耶路撒冷區附近
[00:08:32.160 --> 00:08:35.360]  二瑪五斯那裏發生的
[00:08:35.360 --> 00:08:36.400]  主耶穌出現了之後
[00:08:36.400 --> 00:08:38.080]  忽然又不見了
[00:08:38.080 --> 00:08:41.920]  他們可能當時不知所措
[00:08:41.920 --> 00:08:42.880]  大家想像一下
[00:08:42.880 --> 00:08:47.040]  他們不見了耶穌的時候
[00:08:47.040 --> 00:08:48.960]  可能就是他們花了幾天的時間
[00:08:48.960 --> 00:08:50.320]  正如我剛才所說
[00:08:50.320 --> 00:08:53.680]  離開這個很煩躁、混雜
[00:08:53.680 --> 00:08:57.040]  甚至危險的耶路撒冷這個地方
[00:08:57.040 --> 00:09:00.320]  北上去加利利
[00:09:00.320 --> 00:09:02.720]  離開這個地方
[00:09:02.720 --> 00:09:04.880]  回到他們的家鄉
[00:09:04.880 --> 00:09:08.160]  我想像在耶路撒冷那幾天
[00:09:08.160 --> 00:09:10.800]  和回到家鄉那段時間
[00:09:10.800 --> 00:09:13.440]  他們好像去了另一個世界
[00:09:13.440 --> 00:09:15.920]  我想有時弟兄姐妹也會有這種感覺
[00:09:15.920 --> 00:09:18.880]  在香港的生活
[00:09:18.880 --> 00:09:23.760]  是一段時間特別放假去旅行
[00:09:23.760 --> 00:09:26.240]  剛好我們同工去了歐洲
[00:09:26.240 --> 00:09:29.040]  去了另一個世界
[00:09:29.040 --> 00:09:31.360]  或者是去美加
[00:09:31.360 --> 00:09:34.960]  你發覺和香港繁囂的生活完全不同的時候
[00:09:34.960 --> 00:09:38.400]  你的心情忽然間好像開放
[00:09:38.400 --> 00:09:40.560]  同時這班門徒
[00:09:40.560 --> 00:09:43.360]  我相信他們有一個失落感
[00:09:43.360 --> 00:09:44.400]  很多事情發生
[00:09:44.400 --> 00:09:50.000]  忽然間整個外面的世界寧靜了下來
[00:09:50.000 --> 00:09:53.360]  平靜了下來想一想
[00:09:53.360 --> 00:09:54.240]  在這個時間
[00:09:54.240 --> 00:09:58.720]  他們可能重新思想他們的人生是怎樣
[00:09:58.720 --> 00:10:02.560]  跟隨了耶穌的師父
[00:10:02.560 --> 00:10:04.000]  沒有一年也有兩年
[00:10:04.000 --> 00:10:05.840]  沒有兩年也有三年
[00:10:05.840 --> 00:10:08.800]  現在忽然間師父沒有了
[00:10:08.800 --> 00:10:10.240]  又說復活
[00:10:10.240 --> 00:10:13.440]  一下見他一下不見他
[00:10:13.440 --> 00:10:15.440]  可能他們是茫茫一片
[00:10:15.440 --> 00:10:17.440]  因此聖經裡形容
[00:10:17.440 --> 00:10:19.520]  大家留意在《約翰福音》裡
[00:10:19.520 --> 00:10:21.760]  耶穌在哪個場合見到他們呢?
[00:10:21.760 --> 00:10:24.640]  在加利利湖那裡
[00:10:24.640 --> 00:10:26.000]  他們當時在做什麼?
[00:10:26.000 --> 00:10:28.240]  有幾個門徒
[00:10:28.240 --> 00:10:31.520]  回到自己本行
[00:10:31.520 --> 00:10:33.760]  去重操故業
[00:10:33.760 --> 00:10:39.600]  耶穌在那段時間再一次顯現見他們
[00:10:39.600 --> 00:10:41.040]  在《約翰福音》這段時間
[00:10:41.040 --> 00:10:45.840]  很明顯就是他們去了加利利湖
[00:10:45.840 --> 00:10:47.520]  這個時候大家留意
[00:10:47.520 --> 00:10:52.000]  這群門徒跟主約定在山頭上
[00:10:52.000 --> 00:10:56.080]  其實當時他們的心情都很不一樣
[00:10:56.080 --> 00:10:59.440]  聖經裡形容有些人立刻跪拜耶穌
[00:10:59.440 --> 00:11:02.720]  還有些人是怎樣的呢?
[00:11:02.720 --> 00:11:05.040]  還抱著懷疑的心情
[00:11:05.040 --> 00:11:07.520]  大家有沒有留意?
[00:11:07.520 --> 00:11:10.320]  他們不是一致的
[00:11:10.320 --> 00:11:11.600]  在這個時間
[00:11:11.600 --> 00:11:16.480]  他們的心情不一樣
[00:11:16.480 --> 00:11:19.360]  唯一相同的可能就是這個時候
[00:11:19.360 --> 00:11:21.040]  他們個個都不知道去哪裡
[00:11:21.040 --> 00:11:23.440]  唯一的相同
[00:11:23.440 --> 00:11:26.240]  主耶穌就在這樣的情況下
[00:11:26.240 --> 00:11:29.040]  就說出我們很熟悉的
[00:11:29.040 --> 00:11:33.200]  這個給他們的大使命
[00:11:33.200 --> 00:11:38.720]  我相信很相似的是一艘在大海的船
[00:11:38.720 --> 00:11:39.760]  夜漫漫
[00:11:39.760 --> 00:11:45.760]  忽然間所有的定位和方向移都失效了
[00:11:45.760 --> 00:11:48.720]  他們不知道應該去哪裡
[00:11:48.720 --> 00:11:50.640]  夜漫漫
[00:11:50.640 --> 00:11:56.560]  忽然間很遠看到一艘船有光
[00:11:56.560 --> 00:12:02.400]  還有響上船的警號
[00:12:02.400 --> 00:12:04.320]  他們忽然間看到一線生機
[00:12:04.320 --> 00:12:06.000]  一個方向
[00:12:06.000 --> 00:12:07.520]  我想大家留意
[00:12:07.520 --> 00:12:10.720]  主耶穌在這樣的情況下
[00:12:10.720 --> 00:12:15.840]  將這個大使命說給這些門徒
[00:12:15.840 --> 00:12:17.440]  在他們的人生裡
[00:12:17.440 --> 00:12:20.560]  可能已經不知道要走什麼方向
[00:12:20.560 --> 00:12:24.560]  在這個時間忽然間丟了一樣東西給他們
[00:12:24.560 --> 00:12:27.360]  弟兄姊妹
[00:12:27.360 --> 00:12:29.760]  有時我們的心情會不會是這樣?
[00:12:29.760 --> 00:12:32.640]  你知不知道現在你要去哪裡?
[00:12:32.640 --> 00:12:36.480]  我知不知道我們將來會去哪裡?
[00:12:36.480 --> 00:12:37.680]  在這個時間
[00:12:37.680 --> 00:12:43.040]  主耶穌就是將他們要的方向給他們
[00:12:43.040 --> 00:12:44.880]  聖經裡面記載
[00:12:44.880 --> 00:12:48.800]  他們知道這個大使命之後
[00:12:48.800 --> 00:12:50.480]  他們在死亡行轉所發生的事情
[00:12:50.480 --> 00:12:53.120]  其實還有一段時間
[00:12:53.120 --> 00:12:54.560]  他們換句話說
[00:12:54.560 --> 00:12:56.560]  聽了主耶穌這番教導之後
[00:12:56.560 --> 00:12:58.160]  還需要一段時間
[00:12:58.160 --> 00:13:00.720]  做什麼呢?
[00:13:00.720 --> 00:13:06.160]  去消化
[00:13:06.160 --> 00:13:11.440]  主耶穌給這個罪裘的大使命
[00:13:11.440 --> 00:13:14.720]  我們一般稱之為大使命
[00:13:14.720 --> 00:13:18.320]  今晚我想集中跟大家看這個大使命
[00:13:18.320 --> 00:13:19.920]  在這樣的情況下
[00:13:19.920 --> 00:13:25.680]  主耶穌不是一個宣教大會去跟他們說的
[00:13:25.680 --> 00:13:31.920]  主耶穌不是在一個憤興大會中說這個大使命
[00:13:31.920 --> 00:13:38.080]  而是很切身地在他們的處境裡面
[00:13:38.080 --> 00:13:40.560]  將這個信息給他們
[00:13:40.560 --> 00:13:44.320]  他們能夠重新找到方向
[00:13:44.320 --> 00:13:50.720]  這段經文我們一般稱為主耶穌給門徒的大使命
[00:13:50.720 --> 00:13:53.760]  前宣道會香港區聯會的主席
[00:13:53.760 --> 00:13:55.360]  是不得父牧師
[00:13:55.360 --> 00:13:56.960]  現在他退休了
[00:13:56.960 --> 00:14:00.640]  他以前是荃灣宣道會的主席牧師
[00:14:00.640 --> 00:14:05.760]  他在一本宣道會見證集裡的序言
[00:14:05.760 --> 00:14:07.760]  說過這番話
[00:14:07.760 --> 00:14:11.280]  他說過去我們比較注重
[00:14:11.280 --> 00:14:15.040]  主耶穌的大使命上面那半截
[00:14:15.040 --> 00:14:16.480]  上面那半截是什麼呢?
[00:14:16.480 --> 00:14:20.240]  就是你要使人去信而受洗的部分
[00:14:20.240 --> 00:14:23.600]  而較少人就說到下半截
[00:14:23.600 --> 00:14:26.240]  下半截是什麼呢?
[00:14:26.240 --> 00:14:27.680]  凡我所吩咐你們的
[00:14:27.680 --> 00:14:29.280]  都要教他們什麼呢?
[00:14:29.280 --> 00:14:32.080]  遵守這部分
[00:14:32.080 --> 00:14:35.920]  事實上兩者都要兼顧
[00:14:35.920 --> 00:14:39.280]  這個大使命才能夠完整
[00:14:39.280 --> 00:14:40.560]  要兩者兼顧
[00:14:40.560 --> 00:14:44.080]  不只是上面那部分信而受洗
[00:14:44.080 --> 00:14:50.480]  而後面那部分要教他們遵守主耶穌所吩咐的全部
[00:14:50.480 --> 00:14:54.080]  今晚我想集中和大家去看下半截
[00:14:54.080 --> 00:14:57.600]  在這個月裡
[00:14:57.600 --> 00:15:01.440]  是北宣家的猜拳月
[00:15:01.440 --> 00:15:04.080]  接下來大家會聽到很多猜拳的訊息
[00:15:04.080 --> 00:15:09.440]  特別是接下來會有猜拳的培靈會等等
[00:15:09.440 --> 00:15:16.880]  相信有很多訊息都是鼓勵和挑戰外面的需要
[00:15:16.880 --> 00:15:21.440]  就好像今次的主題是迎難而上
[00:15:21.440 --> 00:15:25.040]  難是難民的難
[00:15:25.040 --> 00:15:27.840]  讓我們看到外面的需要
[00:15:27.840 --> 00:15:31.440]  但是看到需要
[00:15:31.440 --> 00:15:40.400]  同時我們也要看到人最大的基本需要是什麼呢?
[00:15:40.400 --> 00:15:42.240]  今天在這段經文裡
[00:15:42.240 --> 00:15:45.680]  和大家看下半截的時候
[00:15:45.680 --> 00:15:46.960]  大家很熟悉了
[00:15:46.960 --> 00:15:51.760]  我相信在座當中的頂智輩不止一次聽過
[00:15:51.760 --> 00:15:54.160]  在耶穌這番說話裡
[00:15:54.160 --> 00:15:56.240]  有部分人可能知道
[00:15:56.240 --> 00:15:59.600]  其實整段說話裡
[00:15:59.600 --> 00:16:00.960]  在原文裡
[00:16:00.960 --> 00:16:03.920]  主耶穌只是叫他們做一件事
[00:16:03.920 --> 00:16:07.200]  只是一個命令式的動詞
[00:16:07.200 --> 00:16:08.640]  這個動詞是什麼呢?
[00:16:08.640 --> 00:16:11.040]  就是使他們成為門徒
[00:16:11.040 --> 00:16:13.920]  這就是大使命的中心
[00:16:13.920 --> 00:16:16.480]  使他們成為門徒
[00:16:16.480 --> 00:16:19.200]  Make disciples
[00:16:19.200 --> 00:16:22.240]  主要是一個命令
[00:16:22.240 --> 00:16:23.840]  而在一個命令裡
[00:16:23.840 --> 00:16:26.960]  有三個相應的行動
[00:16:26.960 --> 00:16:31.600]  因此是用三個平衡的形式去說
[00:16:31.600 --> 00:16:33.200]  簡單來說就是
[00:16:33.200 --> 00:16:35.120]  這段經文裡主耶穌說
[00:16:35.120 --> 00:16:38.080]  你們要使萬民成為門徒
[00:16:38.080 --> 00:16:41.600]  這就是使命
[00:16:41.600 --> 00:16:43.520]  那要用什麼方法呢?
[00:16:43.520 --> 00:16:45.520]  用什麼程序呢?
[00:16:45.520 --> 00:16:46.720]  有三個方法
[00:16:46.720 --> 00:16:49.760]  你們要走出去
[00:16:49.760 --> 00:16:53.680]  你們要為他們施洗
[00:16:53.680 --> 00:16:54.560]  做什麼呢?
[00:16:54.560 --> 00:16:57.520]  使他們歸入父子聖靈的命
[00:16:57.520 --> 00:17:00.400]  我稍後會再解釋
[00:17:00.400 --> 00:17:01.840]  然後第三個方法
[00:17:01.840 --> 00:17:04.320]  要教導他們遵守
[00:17:04.320 --> 00:17:09.440]  我(主耶穌)一切所吩咐過你們的事
[00:17:09.440 --> 00:17:11.520]  然後就有一個應許
[00:17:11.520 --> 00:17:13.840]  我會時時與你們同在
[00:17:13.840 --> 00:17:16.640]  直到世代的終結
[00:17:16.640 --> 00:17:17.920]  一個命令
[00:17:17.920 --> 00:17:19.440]  三個相應的行動
[00:17:19.440 --> 00:17:20.960]  和一個應許
[00:17:20.960 --> 00:17:23.840]  這就是大使命的中心
[00:17:23.840 --> 00:17:25.920]  但只有其中一個中心
[00:17:25.920 --> 00:17:32.400]  就是使人作主的門徒
[00:17:32.400 --> 00:17:38.000]  大使命不是單單叫人信耶穌
[00:17:38.000 --> 00:17:41.360]  大使命是叫人作門徒
[00:17:41.360 --> 00:17:44.720]  而門徒最重要的是什麼呢?
[00:17:44.720 --> 00:17:50.080]  是要叫他們遵行主一切的教導
[00:17:50.080 --> 00:17:54.160]  這就是簡單來說的中心
[00:17:54.160 --> 00:17:57.760]  以下的時間容許我和大家分享
[00:17:57.760 --> 00:18:01.040]  究竟主耶穌叫他們
[00:18:01.040 --> 00:18:04.240]  教導他們要遵守祂吩咐的一切
[00:18:04.240 --> 00:18:06.480]  究竟是怎麼一回事呢?
[00:18:06.480 --> 00:18:12.880]  在大使命的背後,這是很重要的
[00:18:12.880 --> 00:18:15.520]  或者我解釋之前
[00:18:15.520 --> 00:18:17.520]  表面上好像有三樣東西
[00:18:17.520 --> 00:18:18.800]  哪三樣東西呢?
[00:18:18.800 --> 00:18:20.320]  我剛才說了
[00:18:20.320 --> 00:18:22.400]  第一樣是什麼?
[00:18:22.400 --> 00:18:23.120]  走出去
[00:18:23.120 --> 00:18:25.360]  第二樣呢?
[00:18:25.360 --> 00:18:26.080]  施洗
[00:18:26.080 --> 00:18:27.360]  第三樣呢?
[00:18:27.360 --> 00:18:29.200]  就是教導
[00:18:29.200 --> 00:18:30.400]  我可以這麼說
[00:18:30.400 --> 00:18:34.400]  這三樣東西雖然有先後次序
[00:18:34.400 --> 00:18:37.440]  但並不是因為先後次序
[00:18:37.440 --> 00:18:40.880]  而有最先的那個最重要
[00:18:40.880 --> 00:18:42.320]  而反而
[00:18:42.320 --> 00:18:44.080]  大家留意
[00:18:44.080 --> 00:18:49.280]  在後面教導門徒要遵守耶穌的教導
[00:18:49.280 --> 00:18:51.280]  三個重要當中
[00:18:51.280 --> 00:18:52.240]  容許我說
[00:18:52.240 --> 00:18:58.080]  是重中之重
[00:18:58.080 --> 00:19:01.840]  因為是門徒願意遵守主耶穌的教導的時候
[00:19:01.840 --> 00:19:04.240]  才會做前面那兩樣東西
[00:19:04.240 --> 00:19:06.480]  是不是?
[00:19:06.480 --> 00:19:08.000]  主耶穌所有一切教導
[00:19:08.000 --> 00:19:10.640]  所有一切教導當然包括這一句
[00:19:10.640 --> 00:19:13.200]  他們願意遵守主耶穌的教導的時候
[00:19:13.200 --> 00:19:15.920]  他們就應該要做前面那兩樣東西
[00:19:15.920 --> 00:19:23.440]  因此這個大使命的循環才能夠完成
[00:19:23.440 --> 00:19:28.560]  因此我稱呼為重中之重
[00:19:28.560 --> 00:19:34.720]  因此我們看看這個重中之重是什麼一回事
[00:19:34.720 --> 00:19:35.600]  主耶穌說
[00:19:35.600 --> 00:19:38.080]  我吩咐你們一切都要教導他們遵守
[00:19:38.080 --> 00:19:39.440]  是什麼意思?
[00:19:39.440 --> 00:19:48.000]  他們是誰?
[00:19:48.000 --> 00:19:50.800]  就是萬國萬民
[00:19:50.800 --> 00:19:54.000]  成為門徒的人教導他們遵守
[00:19:54.000 --> 00:20:00.240]  這群人是通過有人遵守主耶穌的教訓
[00:20:00.240 --> 00:20:05.040]  去傳天國的福音
[00:20:05.040 --> 00:20:08.160]  因為這群人願意遵守耶穌的教導
[00:20:08.160 --> 00:20:13.680]  使得他們能夠得到天國的福音
[00:20:13.680 --> 00:20:16.880]  正如主耶穌在福音書當中
[00:20:16.880 --> 00:20:18.640]  他在傳福音的時候說什麼呢?
[00:20:18.640 --> 00:20:22.160]  他說「天國近,你們要悔改」
[00:20:22.160 --> 00:20:27.680]  所以「叫人悔改回歸神」是訊息的中心
[00:20:27.680 --> 00:20:29.120]  走出去的第一步
[00:20:29.120 --> 00:20:34.720]  就是將這個「叫人悔改」的訊息說出來
[00:20:34.720 --> 00:20:36.480]  然後「施洗」
[00:20:36.480 --> 00:20:37.600]  主耶穌接著說
[00:20:37.600 --> 00:20:39.600]  不只是他們聽了
[00:20:39.600 --> 00:20:42.320]  他們聽了要回應這個訊息的時候
[00:20:42.320 --> 00:20:44.480]  他們要走上一步
[00:20:44.480 --> 00:20:52.560]  施洗的浸泥就是毀身接受訊息的重要一步
[00:20:52.560 --> 00:21:02.800]  施洗是洗人到歸入父子聖靈的名下
[00:21:02.800 --> 00:21:06.000]  歸入天父的名下
[00:21:06.000 --> 00:21:08.480]  歸入耶穌的名下
[00:21:08.480 --> 00:21:10.720]  歸入聖靈的名下
[00:21:10.720 --> 00:21:14.880]  其實這一連串是有很豐富的屬靈意義
[00:21:14.880 --> 00:21:15.920]  簡單來說
[00:21:15.920 --> 00:21:20.320]  什麼叫做歸入父的名下?
[00:21:20.320 --> 00:21:25.760]  洗禮是洗到信的人歸入父的名下
[00:21:25.760 --> 00:21:29.600]  我姓王
