
[00:00:00.000 --> 00:00:04.600]  此錄音或錄影的版權屬基督教宣道會、北教堂所有
[00:07:53.400 --> 00:07:58.280]  從第一到第四節你就會看到有很多活潑的動詞
[00:07:58.280 --> 00:08:01.100]  請受珍藏
[00:08:01.100 --> 00:08:03.400]  留心聽專心求
[00:08:03.400 --> 00:08:05.960]  呼求揚聲求
[00:08:05.960 --> 00:08:11.340]  然後第四節就會出現有四次有關尋找的詞語
[00:08:11.340 --> 00:08:15.940]  尋找尋找搜尋搜尋
[00:08:15.940 --> 00:08:21.320]  猶太人的父親他們是擔起教導孩子特別是男孩
[00:08:21.320 --> 00:08:23.120]  妥拉的一個責任
[00:08:23.120 --> 00:08:25.920]  所以我的言語
[00:08:25.920 --> 00:08:27.200]  我的命令
[00:08:27.200 --> 00:08:32.320]  法源呢都是來自律法的誡命
[00:08:32.320 --> 00:08:37.440]  然後父親說我兒啊你若領受receive
[00:08:37.440 --> 00:08:39.240]  我的言語
[00:08:39.240 --> 00:08:40.760]  然後第六節
[00:08:40.760 --> 00:08:42.820]  耶和華賞賜
[00:08:42.820 --> 00:08:44.600]  give
[00:08:44.600 --> 00:08:49.980]  這裡都說明了智慧有一個源頭和有一個範圍的
[00:08:49.980 --> 00:08:52.040]  那這個智慧呢
[00:08:52.040 --> 00:08:53.820]  只有一個源頭
[00:08:53.820 --> 00:08:55.620]  就是從生而來
[00:08:55.620 --> 00:08:58.960]  而真智慧呢也只有一個範圍
[00:08:58.960 --> 00:09:02.020]  你看因為耶和華賞賜智慧
[00:09:02.020 --> 00:09:05.600]  知識和聰明都由他口而出
[00:09:05.600 --> 00:09:08.680]  這個就是智慧的範圍
[00:09:08.680 --> 00:09:10.220]  你看wisdom
[00:09:10.220 --> 00:09:12.520]  knowledge and understanding
[00:09:12.520 --> 00:09:15.340]  這三個智慧知識聰明呢
[00:09:15.340 --> 00:09:17.900]  唯獨從耶和華而來
[00:09:17.900 --> 00:09:23.020]  就是wisdom knowledge和understanding其實都是有關於
[00:09:23.020 --> 00:09:26.080]  神對神的一個認識
[00:09:26.080 --> 00:09:30.180]  對神的律法的那個認識
[00:09:30.180 --> 00:09:33.000]  我們只是一個領受者
[00:09:33.000 --> 00:09:35.820]  receiver我們只是一個領受者
[00:09:35.820 --> 00:09:38.380]  領受者的意思就是我們是
[00:09:38.380 --> 00:09:42.720]  去聽神的教誨的
[00:09:42.720 --> 00:09:47.340]  那最近呢香港呢有一位才子他去世了
[00:09:47.340 --> 00:09:50.660]  香港四大才子都離開了
[00:09:50.660 --> 00:09:53.480]  他們的作品都留存下來
[00:09:53.480 --> 00:09:55.780]  其中他們的小說
[00:09:55.780 --> 00:09:57.060]  音樂
[00:09:57.060 --> 00:10:00.140]  一些的作品
[00:10:00.140 --> 00:10:05.260]  甚至人生觀都讓人的津津樂道特別是年輕人
[00:10:05.260 --> 00:10:09.860]  很愛去看他們的言論
[00:10:09.860 --> 00:10:15.240]  那我就想如果世上的智慧都在日常生活裡面
[00:10:15.240 --> 00:10:18.300]  去影響著我們做人的道理
[00:10:18.300 --> 00:10:20.860]  那何況神的作品
[00:10:20.860 --> 00:10:22.380]  聖經
[00:10:22.380 --> 00:10:26.740]  不是更值得我們去尋求嗎
[00:10:26.740 --> 00:10:32.120]  弟兄姊妹我不知道你現在面臨人生哪一些的不安
[00:10:32.120 --> 00:10:33.400]  挫折
[00:10:33.400 --> 00:10:35.440]  或者是難題
[00:10:35.440 --> 00:10:38.520]  你習慣去尋求的是什麼人
[00:10:38.520 --> 00:10:41.080]  或者是什麼渠道
[00:10:41.080 --> 00:10:45.940]  你尋求的是哪一些的來源的智慧
[00:10:45.940 --> 00:10:49.780]  是不是好像聖經說世上的小學
[00:10:49.780 --> 00:10:51.320]  言談
[00:10:51.320 --> 00:10:53.360]  甚至是虛談
[00:10:53.360 --> 00:11:00.020]  還是你會尋求神的一個智慧和幫助呢
[00:11:00.020 --> 00:11:02.060]  你有沒有經歷過
[00:11:02.060 --> 00:11:06.420]  當我們自己的智慧也無法可施的時候
[00:11:06.420 --> 00:11:08.220]  你的感受
[00:11:08.220 --> 00:11:11.280]  和你的行動
[00:11:11.280 --> 00:11:13.840]  你會怎麼做呢
[00:11:13.840 --> 00:11:19.460]  真言教導我們要去神那裡尋求智慧
[00:11:19.460 --> 00:11:23.560]  我很喜歡雅各書一章五節
[00:11:23.560 --> 00:11:29.960]  你們中間若有缺少智慧的應當求那厚次於眾人
[00:11:29.960 --> 00:11:31.760]  也
[00:11:31.760 --> 00:11:34.060]  不斥責人的神
[00:11:34.060 --> 00:11:36.880]  主就必賜給他
[00:11:36.880 --> 00:11:39.180]  真智慧的範圍
[00:11:39.180 --> 00:11:42.000]  只有在神那裡
[00:11:42.000 --> 00:11:44.820]  有了智慧的範圍
[00:11:44.820 --> 00:11:46.100]  還有一步
[00:11:46.100 --> 00:11:47.380]  就看你
[00:11:47.380 --> 00:11:50.440]  怎麼去對待智慧了
[00:11:50.440 --> 00:11:51.980]  這個父親說
[00:11:51.980 --> 00:11:55.320]  你若
[00:11:55.320 --> 00:11:59.920]  如果你領受我的言語珍藏我的命令
[00:11:59.920 --> 00:12:01.200]  就會
[00:12:01.200 --> 00:12:04.020]  懂得上帝的智慧嗎
[00:12:04.020 --> 00:12:06.840]  所以若其實是一個選擇
[00:12:06.840 --> 00:12:13.760]  在真言裡面經常有跟生命計一樣有兩條路的一個選擇
[00:12:13.760 --> 00:12:16.320]  是走一條生命之道
[00:12:16.320 --> 00:12:18.360]  之路還是
[00:12:18.360 --> 00:12:19.900]  死亡之路
[00:12:19.900 --> 00:12:21.700]  你要去選
[00:12:21.700 --> 00:12:22.980]  所以在這裡
[00:12:22.980 --> 00:12:25.540]  父親要兒子去選
[00:12:25.540 --> 00:12:30.660]  你要不要是選擇認真的來對待神的話
[00:12:30.660 --> 00:12:36.020]  還是隨便來對待神的話
[00:12:36.020 --> 00:12:42.160]  真言它的格式是上下兩句領受珍藏
[00:12:42.160 --> 00:12:44.220]  留心聽專心求
[00:12:44.220 --> 00:12:49.080]  其實這個結構是有一個更進一步更進深的
[00:12:49.080 --> 00:12:50.860]  你領受了
[00:12:50.860 --> 00:12:52.140]  然後不是
[00:12:52.140 --> 00:12:53.680]  不是單單領受了
[00:12:53.680 --> 00:12:56.500]  而是要去珍藏
[00:12:56.500 --> 00:13:02.900]  在這裡父親要愛兒不只是很被動被動的領受
[00:13:02.900 --> 00:13:08.280]  的一些的資訊然後左耳進右耳就出或者是當耳邊風了
[00:13:08.280 --> 00:13:12.640]  如果不經過珍藏這個階段的話呢
[00:13:12.640 --> 00:13:16.220]  你就會把神的話給忘掉了
[00:13:16.220 --> 00:13:19.280]  我們要珍藏來
[00:13:19.280 --> 00:13:21.840]  承繼神的話
[00:13:21.840 --> 00:13:24.160]  來珍藏神的話
[00:13:24.160 --> 00:13:28.000]  原來珍藏它這個意思珍藏
[00:13:28.000 --> 00:13:30.560]  它原來的意思是high
[00:13:30.560 --> 00:13:31.840]  treasure
[00:13:31.840 --> 00:13:33.880]  就是隱藏的珍寶
[00:13:33.880 --> 00:13:36.700]  而如果你去看第四節的時候呢
[00:13:36.700 --> 00:13:37.980]  這個寶藏
[00:13:37.980 --> 00:13:42.840]  也是hidden treasure的意思就是隱藏的珍寶
[00:13:42.840 --> 00:13:45.400]  神的話神的智慧
[00:13:45.400 --> 00:13:50.020]  是向願意去尋求他智慧的人
[00:13:50.020 --> 00:13:54.360]  來慢慢的來打開
[00:13:54.360 --> 00:13:55.900]  隱藏
[00:13:55.900 --> 00:13:58.200]  珍藏
[00:13:58.200 --> 00:13:59.480]  就是
[00:13:59.480 --> 00:14:01.520]  神的話神的智慧
[00:14:01.520 --> 00:14:04.600]  就是我們一生的珍寶
[00:14:04.600 --> 00:14:05.620]  猶太人
[00:14:05.620 --> 00:14:09.460]  他們大約從五歲的開始呢
[00:14:09.460 --> 00:14:12.540]  他們就會被送到
[00:14:12.540 --> 00:14:14.840]  一些的學校裡面
[00:14:14.840 --> 00:14:18.680]  去聽老師的一些的訓誨
[00:14:18.680 --> 00:14:22.520]  還有老師的一些的教導然後兩個人之間呢
[00:14:22.520 --> 00:14:27.120]  還會有一些的對話這樣來學習的
[00:14:27.120 --> 00:14:29.940]  那之前猶太人的會堂呢
[00:14:29.940 --> 00:14:32.500]  會堂一般是給成年的男子
[00:14:32.500 --> 00:14:33.780]  去學習
[00:14:33.780 --> 00:14:35.580]  律法的地方
[00:14:35.580 --> 00:14:39.920]  但是這些的會堂呢還是會附設一些的學校
[00:14:39.920 --> 00:14:43.000]  讓五歲開始的這些的小朋友呢
[00:14:43.000 --> 00:14:45.560]  來學習上帝的律法
[00:14:45.560 --> 00:14:49.140]  那特別是摩西五經或者是生命記的
[00:14:49.140 --> 00:14:51.700]  那老師會透過口傳
[00:14:51.700 --> 00:14:52.980]  誦讀
[00:14:52.980 --> 00:14:54.260]  和背誦
[00:14:54.260 --> 00:14:56.300]  讓那個小朋友呢
[00:14:56.300 --> 00:14:59.380]  來記住上帝的律法
[00:14:59.380 --> 00:15:05.260]  所以在猶太的教育裡面不論是在家庭或者是在這些學校
[00:15:05.260 --> 00:15:07.820]  裡面呢都會非常強調
[00:15:07.820 --> 00:15:09.880]  聽和記憶的
[00:15:09.880 --> 00:15:14.220]  聽和記憶的
[00:15:14.220 --> 00:15:19.340]  經文的誦讀呢是非常重要的一部分哈我不知道
[00:15:19.340 --> 00:15:21.660]  弟兄姊妹你是怎麼存記
[00:15:21.660 --> 00:15:23.180]  或者是珍藏
[00:15:23.180 --> 00:15:26.520]  神的珍寶就是神的話呢
[00:15:26.520 --> 00:15:31.900]  我曾經分享過一段的靈修的一些的技巧
[00:15:31.900 --> 00:15:36.240]  那其中三章的PPT呢可以跟大家分享
[00:15:36.240 --> 00:15:40.860]  當你讀聖經的時候讀神的話的時候第一步呢
[00:15:40.860 --> 00:15:42.640]  你可以速讀
[00:15:42.640 --> 00:15:45.200]  很快的把你的靈修經文
[00:15:45.200 --> 00:15:47.260]  或者是崇拜的經文
[00:15:47.260 --> 00:15:49.560]  很快的來讀一次
[00:15:49.560 --> 00:15:52.640]  然後呢讀完之後呢你停留一下
[00:15:52.640 --> 00:15:58.280]  然後反覆去回顧一下這個內容是什麼意思呢
[00:15:58.280 --> 00:16:02.880]  就讓經文呢去刻畫在你的心
[00:16:02.880 --> 00:16:06.720]  稍留片刻以後呢你再去讀經文
[00:16:06.720 --> 00:16:08.000]  再讀
[00:16:08.000 --> 00:16:11.580]  再讀的時候呢就不是速讀是慢讀
[00:16:11.580 --> 00:16:13.880]  以祈禱的心去讀
[00:16:13.880 --> 00:16:19.520]  讓神的話慢慢進一步來滋潤你的心田
[00:16:19.520 --> 00:16:21.060]  然後呢
[00:16:21.060 --> 00:16:23.880]  就存想經文
[00:16:23.880 --> 00:16:25.420]  你嘗試
[00:16:25.420 --> 00:16:26.700]  存記一下
[00:16:26.700 --> 00:16:28.480]  有一些的經文
[00:16:28.480 --> 00:16:30.780]  是很深刻的
[00:16:30.780 --> 00:16:32.320]  你就最好呢
[00:16:32.320 --> 00:16:38.220]  就是你一些主要的一些的經節關鍵的一些的
[00:16:38.220 --> 00:16:39.500]  經節
[00:16:39.500 --> 00:16:45.640]  讓你呢可以在一天裡面呢就反覆的來背誦反覆的來思想
[00:16:45.640 --> 00:16:48.960]  晝夜思想嘛
[00:16:48.960 --> 00:16:55.100]  當你發現其中有一句的經文有一句的經文你特別感到是神對你說
[00:16:55.100 --> 00:16:57.400]  話你特別有感動的
[00:16:57.400 --> 00:17:00.480]  這個時候呢你就可以有一句的禱告
[00:17:00.480 --> 00:17:04.320]  你說主啊願你的話進入我的心
[00:17:04.320 --> 00:17:05.600]  我需要你
[00:17:05.600 --> 00:17:07.640]  來觸摸我的生命
[00:17:07.640 --> 00:17:08.680]  我的心
[00:17:08.680 --> 00:17:10.460]  在聆聽
[00:17:10.460 --> 00:17:13.540]  然後呢你就可以把這句的經文呢
[00:17:13.540 --> 00:17:15.580]  給背起來
[00:17:15.580 --> 00:17:21.480]  我受洗的時候呢其實收到一盒很樸素的一個經句卡
[00:17:21.480 --> 00:17:24.040]  它是白紙黑字的
[00:17:24.040 --> 00:17:25.320]  每天一句
[00:17:25.320 --> 00:17:26.600]  我那時候呢
[00:17:26.600 --> 00:17:28.120]  每天吃一張
[00:17:28.120 --> 00:17:30.680]  就是吃聖經
[00:17:30.680 --> 00:17:31.960]  吃神的話
[00:17:31.960 --> 00:17:35.800]  我就把那一天的經文我就背起來
[00:17:35.800 --> 00:17:37.860]  後來我就慢慢發現
[00:17:37.860 --> 00:17:41.440]  原來我這些已經背好的經文
[00:17:41.440 --> 00:17:43.240]  在我不同的場景
[00:17:43.240 --> 00:17:48.100]  在我有需要有危險有試探有軟弱的時候呢
[00:17:48.100 --> 00:17:52.960]  聖靈就會讓這些的經文很快的浮現在我的腦海
[00:17:52.960 --> 00:17:55.260]  成為我的幫助
[00:17:55.260 --> 00:17:58.340]  我也想起探望一對的夫婦
[00:17:58.340 --> 00:18:00.380]  在晚餐的時候呢
[00:18:00.380 --> 00:18:03.720]  當我想做飯前禱告的時候
[00:18:03.720 --> 00:18:06.020]  他們就說等一等
[00:18:06.020 --> 00:18:07.040]  我說
[00:18:07.040 --> 00:18:11.400]  為什麼要等呢我們現在不是要飯前禱告了嗎
[00:18:11.400 --> 00:18:16.520]  原來他們的家庭也有一個家規有一個家庭的教育
[00:18:16.520 --> 00:18:22.660]  他們在飯前呢先會在經句卡中他們預備了一盒經句卡在飯桌上
[00:18:22.660 --> 00:18:26.000]  然後呢每人抽一張的經句卡
[00:18:26.000 --> 00:18:27.280]  丈夫讀
[00:18:27.280 --> 00:18:30.600]  妻子讀然後小孩讀
[00:18:30.600 --> 00:18:33.420]  我發現這個是很有意思的
[00:18:33.420 --> 00:18:39.300]  他們在吃飯以前也讓神的話成為他們的食物
[00:18:39.300 --> 00:18:42.120]  珍藏在心裡
[00:18:42.120 --> 00:18:45.200]  以後每當我去退休的時候呢
[00:18:45.200 --> 00:18:47.500]  我也會帶一個小袋子
[00:18:47.500 --> 00:18:49.280]  在我們退休以後
[00:18:49.280 --> 00:18:51.600]  挖掘神的話語之後
[00:18:51.600 --> 00:18:55.180]  就讓弟兄姊妹呢抽一張的經句卡
[00:18:55.180 --> 00:18:58.500]  有時候弟兄姊妹呢會跟我分享說
[00:18:58.500 --> 00:19:02.080]  哎呀那句的經句呢剛剛正好是神
[00:19:02.080 --> 00:19:07.200]  給我去處理當前難題的一個智慧呢
[00:19:07.200 --> 00:19:09.500]  那今天其實我們的手機
[00:19:09.500 --> 00:19:13.100]  也會有每天經句這個APP的
[00:19:13.100 --> 00:19:14.880]  所以我也鼓勵你
[00:19:14.880 --> 00:19:20.520]  可以善用這些的每天經句每日一句
[00:19:20.520 --> 00:19:28.200]  這些的APP呢鼓勵你去珍藏神的話
[00:19:28.200 --> 00:19:32.800]  我們再細心的來看一到四節的時候呢你會看到
[00:19:32.800 --> 00:19:36.380]  這個智慧的那個行動升級了
[00:19:36.380 --> 00:19:38.940]  不單單只是珍藏而已
[00:19:38.940 --> 00:19:41.500]  我們經常說聽道而行道嘛
[00:19:41.500 --> 00:19:43.800]  心動還有行動
[00:19:43.800 --> 00:19:47.640]  所以現在這個父親
[00:19:47.640 --> 00:19:50.460]  他所描繪的是很多關於
[00:19:50.460 --> 00:19:53.280]  身體語言是動詞的
[00:19:53.280 --> 00:19:57.880]  你看留心聽就是豎起你的耳朵
[00:19:57.880 --> 00:19:59.680]  專心求
[00:19:59.680 --> 00:20:03.000]  心其實是猶太人整個人的意思
[00:20:03.000 --> 00:20:08.380]  靜心靜意靜力的愛神這個心就是你整個人的投入
[00:20:08.380 --> 00:20:11.200]  還有口呼求明理
[00:20:11.200 --> 00:20:12.480]  揚聲求
[00:20:12.480 --> 00:20:14.260]  然後你的腳了
[00:20:14.260 --> 00:20:17.840]  就去尋找尋找搜尋搜尋
[00:20:17.840 --> 00:20:23.740]  都是一種呢全人全心竭力去尋找智慧的態度
[00:20:23.740 --> 00:20:27.060]  第二張的智慧呢跟第一張
[00:20:27.060 --> 00:20:29.620]  是不同形式出現
[00:20:29.620 --> 00:20:32.700]  第一張呢智慧呢在街外
[00:20:32.700 --> 00:20:35.260]  向人公開的來呼喚
[00:20:35.260 --> 00:20:41.660]  但是在這裡呢是以搜尋隱藏的珍寶的這個姿態
[00:20:41.660 --> 00:20:42.940]  來出現的
[00:20:42.940 --> 00:20:46.020]  你看這個本來的意思是hide
[00:20:46.020 --> 00:20:48.320]  就是隱藏的
[00:20:48.320 --> 00:20:51.380]  然後第四節是尋找就是seek
[00:20:51.380 --> 00:20:55.220]  那我們都玩過一個遊戲就是hide and seek
[00:20:55.220 --> 00:20:57.280]  就是捉迷藏
[00:20:57.280 --> 00:20:59.840]  我覺得呢好像是一種
[00:20:59.840 --> 00:21:02.140]  神給人的一種的樂趣
[00:21:02.140 --> 00:21:04.180]  他說
[00:21:04.180 --> 00:21:06.500]  尋找影子
[00:21:06.500 --> 00:21:09.820]  尋找智慧好像尋找影子
[00:21:09.820 --> 00:21:13.920]  那你看到右邊那幅圖呢就是淘金嘛
[00:21:13.920 --> 00:21:19.300]  大家知不知道在前段時間有澳洲的淘金熱
[00:21:19.300 --> 00:21:21.860]  就有很多的淘金團
[00:21:21.860 --> 00:21:25.440]  就是有導遊帶著他們去淘金的
[00:21:25.440 --> 00:21:29.020]  有一些的參加者呢他就分享說
[00:21:29.020 --> 00:21:31.580]  其實要付出很多的代價
[00:21:31.580 --> 00:21:33.380]  要走好多的路
[00:21:33.380 --> 00:21:35.420]  要尋找好久
[00:21:35.420 --> 00:21:38.240]  才可以找到一粒金
[00:21:38.240 --> 00:21:40.280]  當他們找到一粒金的時候呢
[00:21:40.280 --> 00:21:42.340]  他們就非常的興奮
[00:21:42.340 --> 00:21:46.680]  他們說非常享受那種尋找的樂趣
[00:21:46.680 --> 00:21:52.580]  就算很多時候都好像是要花很多的時間很多的代價
[00:21:52.580 --> 00:21:56.660]  但是他們覺得都是很有價值的
[00:21:56.660 --> 00:22:00.000]  那尋找神的智慧
[00:22:00.000 --> 00:22:02.300]  神的話其實也是一樣
[00:22:02.300 --> 00:22:04.600]  我們需要花很多的代價
[00:22:04.600 --> 00:22:05.880]  很多的時間
[00:22:05.880 --> 00:22:07.420]  我們就可以
[00:22:07.420 --> 00:22:11.780]  神的智慧被我們去尋見的
[00:22:11.780 --> 00:22:13.820]  我不知道你
[00:22:13.820 --> 00:22:17.400]  去最大的搜尋樂趣是什麼呢
[00:22:17.400 --> 00:22:22.280]  是一些的app購物的一些的平台
[00:22:22.280 --> 00:22:24.580]  還是
[00:22:24.580 --> 00:22:28.160]  搜尋什麼是你的最大的樂趣呢
[00:22:28.160 --> 00:22:33.800]  我最近搜尋的一個經歷呢就是陪小朋友呢去抽一些的盲盒
[00:22:33.800 --> 00:22:36.600]  原來大人呢都很愛抽盲盒
[00:22:36.600 --> 00:22:39.680]  每個人帶呢都是會掛一支的
[00:22:39.680 --> 00:22:42.760]  我也尋得一支香薰盒
[00:22:42.760 --> 00:22:46.080]  因為我自覺自己付不出大量的金錢
[00:22:46.080 --> 00:22:47.880]  去抽新頭號
[00:22:47.880 --> 00:22:48.900]  香薰
[00:22:48.900 --> 00:22:52.740]  無論抽中哪一支起碼實用一點嘛
[00:22:52.740 --> 00:22:55.300]  那我覺得抽盲盒的設計
[00:22:55.300 --> 00:22:58.880]  吸引人的地方呢就是把你最心愛的公仔
[00:22:58.880 --> 00:23:00.420]  隱藏起來
[00:23:00.420 --> 00:23:03.240]  激發你一定要尋到寶的決心
[00:23:03.240 --> 00:23:06.560]  你就會享受過程當中的期待感
[00:23:06.560 --> 00:23:08.100]  還有打開
[00:23:08.100 --> 00:23:11.680]  你那一下的哇那種的驚喜感
[00:23:11.680 --> 00:23:14.760]  我覺得神的心思也好像盲盒一樣
[00:23:14.760 --> 00:23:15.780]  智慧
[00:23:15.780 --> 00:23:16.800]  好像
[00:23:16.800 --> 00:23:18.080]  像你
[00:23:18.080 --> 00:23:19.880]  暫時的隱藏起來
[00:23:19.880 --> 00:23:21.660]  其實就是吸引你
