
[00:00:00.000 --> 00:00:06.000]  其實我有時候在想如果來國語堂講到應該把這個系列改一下名字
[00:03:03.000 --> 00:03:05.000]  都喜歡沒事就宅在家裡
[00:03:05.000 --> 00:03:06.000]  就變得很自閉
[00:03:06.000 --> 00:03:08.000]  可是儘管我們變得很自閉
[00:03:08.000 --> 00:03:11.000]  可是神當初造我們那種需要朋友
[00:03:11.000 --> 00:03:12.000]  需要跟人家connect
[00:03:12.000 --> 00:03:14.000]  需要跟人家分享
[00:03:14.000 --> 00:03:16.000]  那種的渴望沒變
[00:03:16.000 --> 00:03:17.000]  就像我們需要空氣
[00:03:17.000 --> 00:03:18.000]  需要水分一樣
[00:03:18.000 --> 00:03:19.000]  你不會因為高科技
[00:03:19.000 --> 00:03:21.000]  我現在可以宅在家裡
[00:03:21.000 --> 00:03:23.000]  我就不用喝水了
[00:03:23.000 --> 00:03:24.000]  這個沒變
[00:03:24.000 --> 00:03:27.000]  所以在一個很窄的年代
[00:03:27.000 --> 00:03:29.000]  很自閉的時代
[00:03:29.000 --> 00:03:31.000]  Facebook的出現
[00:03:31.000 --> 00:03:33.000]  無疑成就了它的成功
[00:03:33.000 --> 00:03:34.000]  因為大家都很饑渴
[00:03:34.000 --> 00:03:36.000]  都很渴望說
[00:03:36.000 --> 00:03:37.000]  我現在都不想出門
[00:03:37.000 --> 00:03:39.000]  可是我又想跟認識很多的朋友
[00:03:39.000 --> 00:03:40.000]  那怎麼辦呢
[00:03:40.000 --> 00:03:41.000]  所以Facebook的出現
[00:03:41.000 --> 00:03:43.000]  無論是QQ還是微信
[00:03:43.000 --> 00:03:44.000]  所有的東西
[00:03:44.000 --> 00:03:45.000]  這些平台出現
[00:03:45.000 --> 00:03:47.000]  就造就了他們的成功
[00:03:47.000 --> 00:03:49.000]  所以在Facebook上面
[00:03:49.000 --> 00:03:50.000]  其實很多的
[00:03:50.000 --> 00:03:51.000]  其中它最
[00:03:51.000 --> 00:03:54.000]  我覺得它最成功的一個元素是
[00:03:54.000 --> 00:03:56.000]  它提供了一個很方便
[00:03:56.000 --> 00:03:59.000]  很有效的平台
[00:03:59.000 --> 00:04:02.000]  讓我們去分享我們的東西
[00:04:02.000 --> 00:04:03.000]  它的分享那個function
[00:04:03.000 --> 00:04:05.000]  是非常的強
[00:04:05.000 --> 00:04:06.000]  因為你知道
[00:04:06.000 --> 00:04:07.000]  神造我們
[00:04:07.000 --> 00:04:09.000]  我們都內心深處
[00:04:09.000 --> 00:04:11.000]  都渴望跟別人分享
[00:04:11.000 --> 00:04:12.000]  有很多東西
[00:04:12.000 --> 00:04:13.000]  人生是因為有的分享
[00:04:13.000 --> 00:04:15.000]  而變得有意義
[00:04:15.000 --> 00:04:16.000]  所以很多人剛買車
[00:04:16.000 --> 00:04:18.000]  迫不及待拍張照片
[00:04:18.000 --> 00:04:20.000]  post上去Facebook
[00:04:20.000 --> 00:04:22.000]  就怕你不知道我買了輛好車
[00:04:22.000 --> 00:04:24.000]  你說有時候車本身並不是
[00:04:24.000 --> 00:04:26.000]  有什麼價值
[00:04:26.000 --> 00:04:28.000]  是因為你買了好車
[00:04:28.000 --> 00:04:30.000]  你能夠跟別人分享
[00:04:30.000 --> 00:04:31.000]  在分享的同時
[00:04:31.000 --> 00:04:33.000]  你建立你的身份
[00:04:33.000 --> 00:04:35.000]  你可以惹來一些羨慕的眼光
[00:04:35.000 --> 00:04:37.000]  那這樣車才有價值
[00:04:37.000 --> 00:04:39.000]  如果你花很多錢買一輛車
[00:04:39.000 --> 00:04:41.000]  旁邊的人都不理你的話
[00:04:41.000 --> 00:04:44.000]  你發現這輛車本身價值不大
[00:04:44.000 --> 00:04:46.000]  所以人生很多的事情
[00:04:46.000 --> 00:04:47.000]  變得有價值有意義
[00:04:47.000 --> 00:04:49.000]  是因為你可以分享
[00:04:49.000 --> 00:04:51.000]  分享很多的東西
[00:04:51.000 --> 00:04:52.000]  在分享的同時
[00:04:52.000 --> 00:04:53.000]  其中有一件很可怕的是
[00:04:53.000 --> 00:04:55.000]  分享信息
[00:04:55.000 --> 00:04:56.000]  很多的信息
[00:04:56.000 --> 00:04:58.000]  是透過Facebook去分享的
[00:04:58.000 --> 00:05:00.000]  包括很多東西
[00:05:00.000 --> 00:05:02.000]  我知道是因為透過Facebook
[00:05:02.000 --> 00:05:04.000]  我們前幾個禮拜
[00:05:04.000 --> 00:05:05.000]  在廣東話的學生組
[00:05:05.000 --> 00:05:07.000]  他們那個禮拜五
[00:05:07.000 --> 00:05:09.000]  其實他是game night
[00:05:09.000 --> 00:05:10.000]  就是玩遊戲
[00:05:10.000 --> 00:05:12.000]  可是在game night的同時
[00:05:12.000 --> 00:05:15.000]  因為香港在推行國民教育
[00:05:15.000 --> 00:05:17.000]  所以香港人都很怕
[00:05:17.000 --> 00:05:19.000]  什麼要逼我們唱國歌
[00:05:19.000 --> 00:05:21.000]  什麼把薄熙來的唱紅打黑
[00:05:21.000 --> 00:05:22.000]  放到香港
[00:05:22.000 --> 00:05:23.000]  他們說很可怕
[00:05:23.000 --> 00:05:24.000]  所以他們就
[00:05:24.000 --> 00:05:25.000]  突然間在Facebook上面
[00:05:25.000 --> 00:05:27.000]  有人post了一個message
[00:05:27.000 --> 00:05:28.000]  他就說
[00:05:28.000 --> 00:05:29.000]  這個禮拜五好不好
[00:05:29.000 --> 00:05:31.000]  我們每個人回來都穿黑衣服
[00:05:31.000 --> 00:05:34.000]  表示我們反對國民教育
[00:05:34.000 --> 00:05:36.000]  然後就一個信息出來
[00:05:36.000 --> 00:05:37.000]  然後當天禮拜五回來
[00:05:37.000 --> 00:05:39.000]  全部人都穿黑衣服
[00:05:39.000 --> 00:05:41.000]  然後他們連大字報都預備好了
[00:05:41.000 --> 00:05:43.000]  反國民教育這樣子
[00:05:43.000 --> 00:05:44.000]  我們就拍了一個照片
[00:05:44.000 --> 00:05:46.000]  然後發過去香港
[00:05:46.000 --> 00:05:48.000]  去支持那些反國民教育的團體
[00:05:48.000 --> 00:05:50.000]  所以信息一發
[00:05:50.000 --> 00:05:52.000]  你知道中國政府最怕就是這種
[00:05:52.000 --> 00:05:53.000]  信息一發
[00:05:53.000 --> 00:05:55.000]  那幾萬人跑到天安門就最怕
[00:05:55.000 --> 00:05:57.000]  所以為什麼Facebook到了中國
[00:05:57.000 --> 00:05:58.000]  就Facebook了
[00:05:58.000 --> 00:05:59.000]  就是因為
[00:05:59.000 --> 00:06:00.000]  這很恐怖對不對
[00:06:00.000 --> 00:06:02.000]  五月花革命是怎麼成功的呢
[00:06:02.000 --> 00:06:04.000]  就透過Twitter跟Facebook
[00:06:04.000 --> 00:06:05.000]  一個信息出去
[00:06:05.000 --> 00:06:06.000]  大家都來
[00:06:06.000 --> 00:06:09.000]  所以Facebook它本身是一個
[00:06:09.000 --> 00:06:12.000]  很有效讓你去分享
[00:06:12.000 --> 00:06:14.000]  任何東西的一個平台
[00:06:14.000 --> 00:06:16.000]  這個平台非常powerful
[00:06:16.000 --> 00:06:17.000]  因為它很powerful
[00:06:17.000 --> 00:06:20.000]  所以你可以有兩個選擇
[00:06:20.000 --> 00:06:22.000]  如果你善用這個平台
[00:06:22.000 --> 00:06:25.000]  它可以成為一個很有力量的工具
[00:06:25.000 --> 00:06:27.000]  可是如果你去
[00:06:27.000 --> 00:06:29.000]  誤用或者濫用這個平台
[00:06:29.000 --> 00:06:31.000]  abuse這個平台
[00:06:31.000 --> 00:06:34.000]  它也可以成為很有殺傷力
[00:06:34.000 --> 00:06:36.000]  所以今天在Facebook legend這一堂
[00:06:36.000 --> 00:06:38.000]  我們需要談一些說
[00:06:38.000 --> 00:06:40.000]  我們怎麼樣去善用這個平台
[00:06:40.000 --> 00:06:41.000]  使我們能夠做好的健身
[00:06:41.000 --> 00:06:44.000]  而不是誤用它而造成傷害
[00:06:44.000 --> 00:06:47.000]  在馬太福音的五章十四十六節
[00:06:47.000 --> 00:06:49.000]  這邊講了一個我們作為基督徒
[00:06:49.000 --> 00:06:51.000]  有一個人生的目標
[00:06:51.000 --> 00:06:53.000]  那邊說你們是世上的光
[00:06:53.000 --> 00:06:55.000]  建造在山上的城市
[00:06:55.000 --> 00:06:57.000]  無法遮蓋起來的
[00:06:57.000 --> 00:07:00.000]  沒有人點亮了燈去放在斗底下
[00:07:00.000 --> 00:07:02.000]  一定是放在燈台上
[00:07:02.000 --> 00:07:04.000]  好照亮全家的人
[00:07:04.000 --> 00:07:07.000]  同樣你們的光也該照在人面前
[00:07:07.000 --> 00:07:09.000]  讓他們看見你們的好行為
[00:07:09.000 --> 00:07:12.000]  來送贈你們在天上的福
[00:07:12.000 --> 00:07:14.000]  所以這位基督徒我們有一個目標
[00:07:14.000 --> 00:07:18.000]  就是我們需要成為這世界上的光
[00:07:18.000 --> 00:07:20.000]  需要別人看到我們的見證
[00:07:20.000 --> 00:07:22.000]  就知道原來人生應該是這樣子過的
[00:07:22.000 --> 00:07:24.000]  原來有神這麼好
[00:07:24.000 --> 00:07:26.000]  他們看到我們就會把榮耀
[00:07:26.000 --> 00:07:28.000]  歸給我們在天上的福
[00:07:28.000 --> 00:07:30.000]  所以Facebook這個平台也是一樣
[00:07:30.000 --> 00:07:32.000]  我們如果可以善用它
[00:07:32.000 --> 00:07:33.000]  可以透過它
[00:07:33.000 --> 00:07:36.000]  其實可以帶來很多好的見證
[00:07:36.000 --> 00:07:38.000]  如果你亂用
[00:07:38.000 --> 00:07:40.000]  也可以造成很多的傷害
[00:07:40.000 --> 00:07:42.000]  所以Facebook需要很小心的用
[00:07:42.000 --> 00:07:44.000]  那今天我第一點需要提的是
[00:07:44.000 --> 00:07:46.000]  當你用Facebook的時候
[00:07:46.000 --> 00:07:48.000]  有一件事情需要非常小心
[00:07:48.000 --> 00:07:53.000]  就是要防止一些負面言語的病毒的那些擴散
[00:07:53.000 --> 00:07:55.000]  我知道在Facebook就是很容易
[00:07:55.000 --> 00:07:58.000]  就是擴散一些負面言語的病毒
[00:07:58.000 --> 00:08:02.000]  在真言的二十章十九節那邊說一句話
[00:08:02.000 --> 00:08:09.000]  往來傳蛇 洩露密室 大張嘴的不可與他結交
[00:08:09.000 --> 00:08:11.000]  聖經知道我們很需要朋友
[00:08:11.000 --> 00:08:13.000]  聖經其實有很多的教導
[00:08:13.000 --> 00:08:14.000]  教我們怎麼去選朋友
[00:08:14.000 --> 00:08:17.000]  那其中剛剛讀到的真言告訴我們說
[00:08:17.000 --> 00:08:19.000]  那些很三八的人 很八卦的人
[00:08:19.000 --> 00:08:20.000]  就不要跟他結交
[00:08:20.000 --> 00:08:24.000]  因為這種人會很會傳謠言
[00:08:24.000 --> 00:08:25.000]  你知道Facebook
[00:08:25.000 --> 00:08:28.000]  因為它是一個很有效的平台跟你去分享
[00:08:28.000 --> 00:08:34.000]  所以很容易它就成為一個醞釀謠言的一個平台
[00:08:34.000 --> 00:08:36.000]  所以在Facebook 用Facebook的時候
[00:08:36.000 --> 00:08:39.000]  其實有一個謠言是很恐怖的
[00:08:39.000 --> 00:08:41.000]  前陣子不知道你們有沒有看新聞
[00:08:41.000 --> 00:08:43.000]  有一個德國的女孩
[00:08:43.000 --> 00:08:45.000]  她辦了一個生日Party
[00:08:45.000 --> 00:08:46.000]  那結果她就發了Invite
[00:08:46.000 --> 00:08:50.000]  她忘記set這個是一個Private Party
[00:08:50.000 --> 00:08:52.000]  結果就一傳十 十傳百
[00:08:52.000 --> 00:08:54.000]  結果就傳到了十萬人
[00:08:54.000 --> 00:08:56.000]  後來變十萬人知道
[00:08:56.000 --> 00:08:59.000]  這個Party在德國一個小鎮上面舉行
[00:08:59.000 --> 00:09:02.000]  結果當天來了兩萬多人參加這個Party
[00:09:02.000 --> 00:09:05.000]  後來這個Party就演變成一個暴動
[00:09:05.000 --> 00:09:06.000]  一個動亂
[00:09:06.000 --> 00:09:08.000]  後來連德國那個城鎮
[00:09:08.000 --> 00:09:11.000]  連警察局都要出來鎮壓
[00:09:11.000 --> 00:09:14.000]  所以其實是一個小小的Party
[00:09:14.000 --> 00:09:16.000]  一傳十 十傳百
[00:09:16.000 --> 00:09:19.000]  後來就變成一個暴動
[00:09:19.000 --> 00:09:20.000]  也有教會
[00:09:20.000 --> 00:09:24.000]  是因為其中某一位弟兄或者姐妹
[00:09:24.000 --> 00:09:26.000]  在社交平台上面
[00:09:26.000 --> 00:09:27.000]  真實事件
[00:09:27.000 --> 00:09:28.000]  在Facebook上面
[00:09:28.000 --> 00:09:30.000]  傳了一個的謠言
[00:09:30.000 --> 00:09:33.000]  結果後來這個謠言越傳越大
[00:09:33.000 --> 00:09:35.000]  後來導致這間教會分裂
[00:09:35.000 --> 00:09:37.000]  就因為一個謠言
[00:09:37.000 --> 00:09:39.000]  所以Facebook它本身很Powerful
[00:09:39.000 --> 00:09:40.000]  這個平台
[00:09:40.000 --> 00:09:42.000]  可是善用它就很好
[00:09:42.000 --> 00:09:43.000]  可是如果你誤用呢
[00:09:43.000 --> 00:09:46.000]  它也會變得非常的恐怖
[00:09:46.000 --> 00:09:48.000]  在《箴言二十六章二十節》說
[00:09:48.000 --> 00:09:50.000]  沒有木頭火就熄滅
[00:09:50.000 --> 00:09:54.000]  言語閒話紛爭就止息
[00:09:54.000 --> 00:09:55.000]  中國人有句話說
[00:09:55.000 --> 00:09:57.000]  謠言止於智者
[00:09:57.000 --> 00:10:01.000]  所以我希望我們都能夠成為有智慧的人
[00:10:01.000 --> 00:10:03.000]  Facebook你會聽到很多謠言
[00:10:03.000 --> 00:10:05.000]  聽說誰跟誰拍拖
[00:10:05.000 --> 00:10:06.000]  那種啊
[00:10:06.000 --> 00:10:08.000]  你要知道
[00:10:08.000 --> 00:10:10.000]  有些謠言不要亂傳
[00:10:10.000 --> 00:10:11.000]  你知道
[00:10:11.000 --> 00:10:12.000]  你聽到就停在你那邊
[00:10:12.000 --> 00:10:14.000]  你不要跑去Share
[00:10:14.000 --> 00:10:16.000]  就一傳十 十傳百
[00:10:16.000 --> 00:10:18.000]  你知道在Facebook上面
[00:10:18.000 --> 00:10:20.000]  當你寫東西你要小心
[00:10:20.000 --> 00:10:24.000]  你知道Facebook其實是一個公眾的平台
[00:10:24.000 --> 00:10:25.000]  你要想像說
[00:10:25.000 --> 00:10:26.000]  當你在Facebook
[00:10:26.000 --> 00:10:27.000]  Post一樣東西出來的時候
[00:10:27.000 --> 00:10:28.000]  比方說
[00:10:28.000 --> 00:10:30.000]  我的Facebook有一千一百個朋友
[00:10:30.000 --> 00:10:32.000]  這就是一千一百個人的平台
[00:10:32.000 --> 00:10:34.000]  就是我在FacebookPost東西
[00:10:34.000 --> 00:10:35.000]  就等於我站在台上
[00:10:35.000 --> 00:10:36.000]  下面有一千一百人
[00:10:36.000 --> 00:10:39.000]  我在跟他講一些東西
[00:10:39.000 --> 00:10:40.000]  因為有時候我們有錯覺
[00:10:40.000 --> 00:10:41.000]  以為Facebook
[00:10:41.000 --> 00:10:43.000]  我是私下在電腦裡面寫東西
[00:10:43.000 --> 00:10:44.000]  我隨便寫都可以
[00:10:44.000 --> 00:10:47.000]  但是你不要忘記這是個錯覺
[00:10:47.000 --> 00:10:49.000]  是個很公眾的平台
[00:10:49.000 --> 00:10:50.000]  當你說的時候
[00:10:50.000 --> 00:10:52.000]  你所有人都會知道
[00:10:52.000 --> 00:10:53.000]  對不對
[00:10:53.000 --> 00:10:54.000]  他的朋友
[00:10:54.000 --> 00:10:56.000]  他還會轉發你的東西給他的朋友
[00:10:56.000 --> 00:10:58.000]  所以基本上你發一千人
[00:10:58.000 --> 00:11:00.000]  就可能一萬十萬人都會知道
[00:11:00.000 --> 00:11:02.000]  所以這是一個公眾的平台
[00:11:02.000 --> 00:11:04.000]  所以要很小心
[00:11:04.000 --> 00:11:06.000]  有沒有聽過前一陣子那個Samsung
[00:11:06.000 --> 00:11:08.000]  不是跟那個Apple打官司
[00:11:08.000 --> 00:11:09.000]  結果Samsung就輸了
[00:11:09.000 --> 00:11:13.000]  他就要賠那個十億美元的那個罰款
[00:11:13.000 --> 00:11:17.000]  然後就有一條謠言出來說
[00:11:17.000 --> 00:11:19.000]  其實是有人親耳告訴我說
[00:11:19.000 --> 00:11:21.000]  你知道Samsung怎麼Pay Apple嗎
[00:11:21.000 --> 00:11:23.000]  他是Pay them in nickels
[00:11:23.000 --> 00:11:27.000]  就換成把十億的美金換成那個coins
[00:11:27.000 --> 00:11:30.000]  然後就用三十輛大卡車去運
[00:11:30.000 --> 00:11:31.000]  那我開始聽我以為是真的
[00:11:31.000 --> 00:11:33.000]  我說哇這個好有趣的新聞
[00:11:33.000 --> 00:11:35.000]  那結果就在Facebook上面傳有沒有
[00:11:35.000 --> 00:11:36.000]  那個傳傳傳
[00:11:36.000 --> 00:11:38.000]  就傳到我台灣一個朋友的裡面
[00:11:38.000 --> 00:11:40.000]  那個朋友就很有智慧
[00:11:40.000 --> 00:11:41.000]  他聽到了這個謠言
[00:11:41.000 --> 00:11:42.000]  他馬上會去算
[00:11:42.000 --> 00:11:43.000]  如果十億元換成Nickel
[00:11:43.000 --> 00:11:45.000]  大概需要多少輛Truck
[00:11:45.000 --> 00:11:46.000]  他說三十輛絕對不可能
[00:11:46.000 --> 00:11:48.000]  我一看就知道這是謠言
[00:11:48.000 --> 00:11:49.000]  所以他就Post出來說
[00:11:49.000 --> 00:11:50.000]  這一定是謠言
[00:11:50.000 --> 00:11:51.000]  因為三十輛Truck
[00:11:51.000 --> 00:11:54.000]  不可能載十億元的Nickel
[00:11:54.000 --> 00:11:55.000]  是不可能的
[00:11:55.000 --> 00:11:57.000]  所以他就說這是謠言
[00:11:57.000 --> 00:11:58.000]  你回去查一下
[00:11:58.000 --> 00:12:00.000]  他的來源是不是謠言
[00:12:00.000 --> 00:12:01.000]  後來我查一查
[00:12:01.000 --> 00:12:02.000]  果然是謠言
[00:12:02.000 --> 00:12:03.000]  果然是謠言
[00:12:03.000 --> 00:12:04.000]  是來自一個
[00:12:04.000 --> 00:12:06.000]  好像是不是墨西哥的哪個網站
[00:12:06.000 --> 00:12:08.000]  第一個Post這個東西出來的
[00:12:08.000 --> 00:12:09.000]  那後來發現這完全是謠言
[00:12:09.000 --> 00:12:11.000]  沒有這件事
[00:12:11.000 --> 00:12:15.000]  謠言止於智者
[00:12:15.000 --> 00:12:18.000]  有些東西不要光聽就算了
[00:12:18.000 --> 00:12:19.000]  就當是真的
[00:12:19.000 --> 00:12:20.000]  想一想
[00:12:20.000 --> 00:12:22.000]  如果make sense
[00:12:22.000 --> 00:12:24.000]  查證過後才說
[00:12:24.000 --> 00:12:26.000]  那如果沒查證就算
[00:12:26.000 --> 00:12:28.000]  所以謠言是很重要
[00:12:28.000 --> 00:12:30.000]  所以記得說在Facebook上面
[00:12:30.000 --> 00:12:33.000]  千萬不要亂傳謠言
[00:12:33.000 --> 00:12:36.000]  小心因為這是一個公眾的平台
[00:12:36.000 --> 00:12:39.000]  有時候傳謠言會傷害到很多的人
[00:12:39.000 --> 00:12:42.000]  我過去幾年有很多學生
[00:12:42.000 --> 00:12:44.000]  是因為Facebook上面的謠言
[00:12:44.000 --> 00:12:46.000]  而受傷害的
[00:12:46.000 --> 00:12:48.000]  這就是很不好
[00:12:48.000 --> 00:12:49.000]  傷害了很多人
[00:12:49.000 --> 00:12:50.000]  所以大家在Facebook
[00:12:50.000 --> 00:12:51.000]  無論是Facebook還是QQ
[00:12:51.000 --> 00:12:54.000]  還是各種的平台上面
[00:12:54.000 --> 00:12:55.000]  交朋友的時候
[00:12:55.000 --> 00:12:57.000]  記得小心不要在上面發謠言
[00:12:57.000 --> 00:12:59.000]  特別是基督徒
[00:12:59.000 --> 00:13:01.000]  我們需要講一些比較正面的話
[00:13:01.000 --> 00:13:02.000]  不要亂傳別人的東西
[00:13:02.000 --> 00:13:04.000]  除非你證實了
[00:13:04.000 --> 00:13:06.000]  那麼接下來在以夫所說
[00:13:06.000 --> 00:13:07.000]  他有提醒說
[00:13:07.000 --> 00:13:08.000]  另外一種話不要講
[00:13:08.000 --> 00:13:10.000]  他說你們也不可以說
[00:13:10.000 --> 00:13:13.000]  淫穢、愚妄或下流的話
[00:13:13.000 --> 00:13:16.000]  倒要說感謝上帝的話
[00:13:16.000 --> 00:13:19.000]  我知道很多人在Facebook會罵髒話
[00:13:19.000 --> 00:13:21.000]  所以大家小心
[00:13:21.000 --> 00:13:22.000]  特別是基督徒
[00:13:22.000 --> 00:13:23.000]  偶爾就會出來
[00:13:23.000 --> 00:13:24.000]  包括我有看到
[00:13:24.000 --> 00:13:26.000]  QQ的面粉也在上面罵髒話
[00:13:26.000 --> 00:13:28.000]  所以要小心
[00:13:28.000 --> 00:13:31.000]  甚至說有些話不要亂講
[00:13:31.000 --> 00:13:33.000]  你私下講沒人聽到
[00:13:33.000 --> 00:13:34.000]  那是一回事
[00:13:34.000 --> 00:13:35.000]  可是公眾的平台罵髒話
[00:13:35.000 --> 00:13:37.000]  每個人都會看到
[00:13:37.000 --> 00:13:39.000]  所以就要很小心
[00:13:39.000 --> 00:13:42.000]  不要亂講一些不好的話
[00:13:42.000 --> 00:13:44.000]  我知道有時候
[00:13:44.000 --> 00:13:47.000]  另外一種話我覺得會很影響的是
[00:13:47.000 --> 00:13:50.000]  一些比較有負面情緒的話
[00:13:50.000 --> 00:13:52.000]  有時候其實不太適合
[00:13:52.000 --> 00:13:54.000]  Post在Facebook上面
[00:13:54.000 --> 00:13:55.000]  我告訴你為什麼
[00:13:55.000 --> 00:13:56.000]  因為你知道我們
[00:13:56.000 --> 00:13:58.000]  我們都有垃圾需要倒
[00:13:58.000 --> 00:14:00.000]  我們都有負面情緒
[00:14:00.000 --> 00:14:01.000]  我們都需要去發洩
[00:14:01.000 --> 00:14:02.000]  需要告訴別人
[00:14:02.000 --> 00:14:04.000]  但是有些負面情緒
[00:14:04.000 --> 00:14:06.000]  比較適合你私下
[00:14:06.000 --> 00:14:08.000]  找一個比較你信得過的人
[00:14:08.000 --> 00:14:09.000]  去跟他分享
[00:14:09.000 --> 00:14:11.000]  就倒給他就好了
[00:14:11.000 --> 00:14:12.000]  因為你知道垃圾
[00:14:12.000 --> 00:14:15.000]  是要倒在垃圾桶裡面的
[00:14:15.000 --> 00:14:19.000]  垃圾是不應該倒到客廳的
[00:14:19.000 --> 00:14:22.000]  因為客廳是一個公眾的地方
[00:14:22.000 --> 00:14:24.000]  Facebook就像一個客廳
[00:14:24.000 --> 00:14:26.000]  它是一個公眾的平台
