
[00:00:00.000 --> 00:00:03.080]  今日想同大家睇一段聖經
[00:04:02.280 --> 00:04:05.560]  後來一個新興的帝國就是波斯帝國興起
[00:04:05.560 --> 00:04:06.960]  消滅了巴比倫
[00:04:06.960 --> 00:04:14.320]  結果猶大就歸附在波斯王的管治之下
[00:04:14.320 --> 00:04:16.400]  成為一個省
[00:04:16.400 --> 00:04:17.920]  然後聖經記載
[00:04:17.920 --> 00:04:21.640]  當時波斯王古烈元年的時候
[00:04:21.640 --> 00:04:25.000]  他就批准以色列人回到耶路撒冷
[00:04:25.000 --> 00:04:27.160]  重建聖殿 重建他們的家園
[00:04:27.160 --> 00:04:30.840]  而這句說話的做法正正應驗了
[00:04:30.840 --> 00:04:32.760]  耶利米蘇曾經說過
[00:04:32.760 --> 00:04:35.120]  以色列人會秘魯七十年之後
[00:04:35.120 --> 00:04:39.560]  回歸耶路撒冷重建他們的聖殿家園
[00:04:39.560 --> 00:04:45.080]  於是當時有一大批的以色列猶太人
[00:04:45.080 --> 00:04:46.440]  其實分三個階段的
[00:04:46.440 --> 00:04:48.560]  回歸到耶路撒冷
[00:04:48.560 --> 00:04:50.360]  當然他們要重建聖殿
[00:04:50.360 --> 00:04:53.360]  但其中有很多艱難的攻擊
[00:04:53.360 --> 00:04:58.480]  最後終於完成了重建聖殿
[00:04:58.480 --> 00:05:02.320]  然後在波斯王亞達舍西王的第七年的時候
[00:05:02.320 --> 00:05:04.760]  以色列就回到耶路撒冷
[00:05:04.760 --> 00:05:07.480]  教當時的百姓
[00:05:07.480 --> 00:05:09.120]  如何遵守神的律法
[00:05:09.120 --> 00:05:10.560]  敬拜上帝等等
[00:05:10.560 --> 00:05:12.960]  遵守而行
[00:05:12.960 --> 00:05:17.880]  去到亞達舍西王二十年 大約十三年之後
[00:05:17.880 --> 00:05:19.520]  當時尼希米勒
[00:05:19.520 --> 00:05:21.160]  就是剛才我們所讀的聖經
[00:05:21.160 --> 00:05:26.360]  他就在皇帝旁邊做一個酒精的工作
[00:05:26.360 --> 00:05:27.520]  聖經就告訴我們
[00:05:27.520 --> 00:05:29.920]  在當時的時候
[00:05:29.920 --> 00:05:32.320]  他就收到一些同胞
[00:05:32.320 --> 00:05:35.440]  從猶太那邊 耶路撒冷回來的時候
[00:05:35.440 --> 00:05:37.280]  告訴他一些消息
[00:05:37.280 --> 00:05:39.480]  那些人告訴他有什麼事
[00:05:39.480 --> 00:05:42.040]  那些秘魯歸回鎮下的猶太人
[00:05:42.040 --> 00:05:46.440]  在猶太省租大欄 受凌辱
[00:05:46.440 --> 00:05:49.560]  耶路撒冷的城牆被拆毀
[00:05:49.560 --> 00:05:51.960]  城門都被火焚燒
[00:05:51.960 --> 00:05:54.120]  當他收到這個家鄉消息的時候
[00:05:54.120 --> 00:05:55.640]  他心裏面是怎樣的
[00:05:55.640 --> 00:05:56.960]  非常之難過
[00:05:56.960 --> 00:06:01.280]  聖經說他是哭泣悲哀幾日
[00:06:01.280 --> 00:06:05.520]  在天上神的面前禁食 祈禱
[00:06:05.520 --> 00:06:06.720]  當他收到這個消息的時候
[00:06:06.720 --> 00:06:08.920]  他心裏面就即時起這種反應
[00:06:08.920 --> 00:06:10.720]  為他的家鄉哭泣
[00:06:10.720 --> 00:06:13.800]  不僅哭泣一日 悲哀幾日
[00:06:13.800 --> 00:06:19.760]  持續幾日都為他家鄉的事情很難過
[00:06:19.760 --> 00:06:21.200]  相信近這兩個月裏面
[00:06:21.200 --> 00:06:23.200]  對我們很多香港人都收到很多消息
[00:06:23.200 --> 00:06:25.600]  都是關於社會上動盪的事情
[00:06:25.600 --> 00:06:27.200]  每個週末的時候裏面
[00:06:27.200 --> 00:06:29.000]  就有些集會遊行示威
[00:06:29.000 --> 00:06:31.280]  後來甚至有些衝擊的事件發生
[00:06:31.280 --> 00:06:33.040]  昨天都是這樣
[00:06:33.040 --> 00:06:35.120]  當你收到的時候有什麼反應呢
[00:06:35.120 --> 00:06:37.080]  看到這些消息有什麼反應呢
[00:06:37.080 --> 00:06:38.120]  有多時都會這樣
[00:06:38.120 --> 00:06:40.880]  有些很氣憤 罵人
[00:06:40.880 --> 00:06:45.760]  有些就很難過 很流淚在裏面
[00:06:45.760 --> 00:06:47.720]  就好像尼熙米一樣
[00:06:47.720 --> 00:06:49.760]  當他收到這些消息的時候裏面
[00:06:49.760 --> 00:06:53.640]  他為他家鄉哭泣悲哀幾日
[00:06:53.640 --> 00:06:54.680]  但聖經告訴他
[00:06:54.680 --> 00:06:57.520]  他不是真的哭 真的憤怒就算了
[00:06:57.520 --> 00:06:58.640]  他是怎樣呢
[00:06:58.640 --> 00:07:02.720]  在神的面前禁食 祈禱
[00:07:02.720 --> 00:07:04.920]  在神的面前禁食 祈禱
[00:07:04.920 --> 00:07:05.880]  如果我這樣說
[00:07:05.880 --> 00:07:07.880]  當他哭泣了幾日
[00:07:07.880 --> 00:07:08.840]  悲哀了幾日
[00:07:08.840 --> 00:07:11.400]  在神的面前祈禱
[00:07:11.400 --> 00:07:12.560]  有沒有分別
[00:07:12.560 --> 00:07:14.440]  在神面前禁食 祈禱
[00:07:14.440 --> 00:07:16.200]  和在神面前祈禱
[00:07:16.200 --> 00:07:18.440]  有沒有分別
[00:07:18.440 --> 00:07:20.120]  如果沒有了禁食
[00:07:20.120 --> 00:07:21.760]  或者多了禁食
[00:07:21.760 --> 00:07:23.000]  就這樣祈禱
[00:07:23.000 --> 00:07:26.160]  分別在哪裏
[00:07:26.160 --> 00:07:27.600]  你會覺得
[00:07:27.600 --> 00:07:29.160]  如果他禁食 祈禱的時候
[00:07:29.160 --> 00:07:31.440]  他下了一些禱告功夫
[00:07:31.440 --> 00:07:33.160]  他並且很慎重
[00:07:33.160 --> 00:07:34.720]  要為那件事祈禱
[00:07:34.720 --> 00:07:36.600]  很迫切 很希望
[00:07:36.600 --> 00:07:37.880]  很懇切祈求上帝
[00:07:37.880 --> 00:07:40.160]  要成就他所願的事情
[00:07:40.160 --> 00:07:44.400]  禁食是下了禱告的功夫
[00:07:44.400 --> 00:07:46.400]  禁食是甚麼意思
[00:07:46.400 --> 00:07:47.600]  你顧名思義
[00:07:47.600 --> 00:07:50.720]  禁食即是你不吃東西
[00:07:50.720 --> 00:07:52.680]  在一段時間裏面你不吃東西
[00:07:52.680 --> 00:07:53.800]  不吃東西那段時間
[00:07:53.800 --> 00:07:55.040]  你做甚麼才重要
[00:07:55.040 --> 00:07:55.800]  我不吃東西的時候
[00:07:55.800 --> 00:07:56.600]  我繼續打機
[00:07:56.600 --> 00:07:58.080]  不是禁食 祈禱
[00:07:58.080 --> 00:07:59.640]  我不吃東西那段時間
[00:07:59.640 --> 00:08:01.200]  我就分別那段時間出來
[00:08:01.200 --> 00:08:03.840]  特別要去同神禱告
[00:08:03.840 --> 00:08:05.840]  在舊約聖經的利美記
[00:08:05.840 --> 00:08:08.000]  或者文素記裏面都會記載
[00:08:08.000 --> 00:08:09.680]  以色列人規定一年有一次
[00:08:09.680 --> 00:08:11.320]  要守贖罪日
[00:08:11.320 --> 00:08:12.400]  在贖罪日裏面
[00:08:12.400 --> 00:08:14.120]  他們甚麼都不做
[00:08:14.120 --> 00:08:15.000]  要怎樣
[00:08:15.000 --> 00:08:17.440]  乞苦己心 就是禁食
[00:08:17.440 --> 00:08:19.400]  乞苦己心在神的面前
[00:08:19.400 --> 00:08:20.360]  甚麼都不做
[00:08:20.360 --> 00:08:23.280]  然後以一個虛己懺悔的心
[00:08:23.280 --> 00:08:29.000]  贖罪的心去到上帝的面前
[00:08:29.000 --> 00:08:30.920]  禁食還有一個意思
[00:08:30.920 --> 00:08:32.520]  不單止不吃東西
[00:08:32.520 --> 00:08:36.000]  包括禁止一些享樂的活動
[00:08:36.000 --> 00:08:39.040]  目的的焦點放在一個悔罪的心
[00:08:39.040 --> 00:08:41.280]  希望一個很哀傷贖罪的心
[00:08:41.280 --> 00:08:46.360]  在神的面前來去搖動上帝的心
[00:08:46.360 --> 00:08:47.480]  打動上帝的心
[00:08:47.480 --> 00:08:49.960]  來垂聽他們的禱告
[00:08:49.960 --> 00:08:54.000]  就好像詩篇五十一篇十七節
[00:08:54.000 --> 00:08:57.320]  神所要的祭是憂傷的靈
[00:08:57.320 --> 00:08:59.920]  神說憂傷痛悔的心
[00:08:59.920 --> 00:09:01.880]  你必不傾向
[00:09:01.880 --> 00:09:03.920]  上帝去重視那個禱告的回應
[00:09:03.920 --> 00:09:06.880]  就是因為裏面那個人的憂傷痛悔的心
[00:09:06.880 --> 00:09:07.920]  所以不是說你禁了食
[00:09:07.920 --> 00:09:09.800]  祈禱就立即大大有能力
[00:09:09.800 --> 00:09:10.520]  不是
[00:09:10.520 --> 00:09:12.320]  是你禁食那段時間分別
[00:09:12.320 --> 00:09:13.920]  來到很哀傷在面前
[00:09:13.920 --> 00:09:16.000]  刻切的懇求的時候
[00:09:16.000 --> 00:09:18.320]  乞苦己心懇求的時候
[00:09:18.320 --> 00:09:22.560]  上帝看重這種的禱告
[00:09:22.560 --> 00:09:24.840]  今日香港都很動盪
[00:09:24.840 --> 00:09:26.360]  你要看很多新聞消息
[00:09:26.360 --> 00:09:28.200]  你會有難過的時候
[00:09:28.200 --> 00:09:29.360]  除了難過的時候
[00:09:29.360 --> 00:09:30.880]  你會不會有祈禱
[00:09:30.880 --> 00:09:32.120]  都會有祈禱
[00:09:32.120 --> 00:09:33.920]  但是你會不會可以學習
[00:09:33.920 --> 00:09:35.080]  起碼一樣
[00:09:35.080 --> 00:09:39.280]  我為香港來到禁食禱告
[00:09:39.280 --> 00:09:41.400]  我最近就開始學一樣東西
[00:09:41.400 --> 00:09:45.480]  為香港來到禁食祈禱
[00:09:45.480 --> 00:09:48.320]  但是有些人可能身體的緣故
[00:09:48.320 --> 00:09:51.200]  他不方便去做禁食
[00:09:51.200 --> 00:09:53.760]  因為身體需要去吃東西
[00:09:53.760 --> 00:09:55.200]  所以其實我要了解
[00:09:55.200 --> 00:09:57.160]  禁食祈禱的精神
[00:09:57.160 --> 00:09:59.480]  不在於是不吃東西
[00:09:59.480 --> 00:10:00.480]  而在於是什麼
[00:10:00.480 --> 00:10:03.520]  在神面前刻苦己心
[00:10:03.520 --> 00:10:04.960]  那份的哀求
[00:10:04.960 --> 00:10:07.480]  搖動上帝的心去到成就
[00:10:07.480 --> 00:10:10.760]  因為上帝看重憂傷痛悔的心
[00:10:10.760 --> 00:10:11.920]  所以現代有些人說
[00:10:11.920 --> 00:10:13.120]  其實你不禁食
[00:10:13.120 --> 00:10:15.440]  你可以用來禁做某些東西
[00:10:15.440 --> 00:10:18.360]  而將那段時間特意來祈禱
[00:10:18.360 --> 00:10:19.960]  我覺得禁什麼最好呢
[00:10:19.960 --> 00:10:22.280]  禁手機
[00:10:22.280 --> 00:10:24.520]  因為現代人很多時候都會看手機
[00:10:24.520 --> 00:10:27.400]  在很長時間有很多東西看
[00:10:27.400 --> 00:10:30.000]  禁了手機一小時
[00:10:30.000 --> 00:10:34.200]  那時候是來做禱告
[00:10:34.200 --> 00:10:36.360]  在神面前來開箱禱告
[00:10:36.360 --> 00:10:41.360]  為香港來到祈禱
[00:10:41.360 --> 00:10:43.720]  當尼西米去禱告的時候
[00:10:43.720 --> 00:10:45.360]  他是怎樣祈禱呢
[00:10:45.360 --> 00:10:47.240]  在第五到第七節
[00:10:47.240 --> 00:10:48.200]  我們一起來讀
[00:10:48.200 --> 00:10:49.160]  你特別留意一下
[00:10:49.160 --> 00:10:52.160]  他怎樣稱呼上帝的名字
[00:10:52.160 --> 00:10:53.320]  預備起
[00:10:53.320 --> 00:10:55.520]  「耀華天上的神
[00:10:55.520 --> 00:10:57.640]  大而可畏的神」
[00:10:57.640 --> 00:11:00.440]  「祂可守你誡命的人
[00:11:00.440 --> 00:11:02.520]  守約斯慈愛」
[00:11:02.520 --> 00:11:05.240]  「願你睜眼看 質疑聽」
[00:11:05.240 --> 00:11:07.800]  「你僕人晝夜在你面前」
[00:11:07.800 --> 00:11:11.120]  「為你眾僕人 以色列民祈禱」
[00:11:11.120 --> 00:11:13.080]  「承認我們以色列人」
[00:11:13.080 --> 00:11:15.080]  「向你所發的罪」
[00:11:15.080 --> 00:11:17.880]  「我與我父家都有罪了」
[00:11:17.880 --> 00:11:21.200]  「我們向你所行的甚是邪惡」
[00:11:21.200 --> 00:11:24.160]  「沒有遵守你席著僕人摩西」
[00:11:24.160 --> 00:11:27.560]  「所吩咐的誡命 律例 典章」
[00:11:27.560 --> 00:11:29.760]  他稱呼神有兩個稱呼
[00:11:29.760 --> 00:11:32.600]  「耀華天上大而可畏的神」
[00:11:32.600 --> 00:11:34.320]  即是說上帝至高無上
[00:11:34.320 --> 00:11:36.120]  很有大能力
[00:11:36.120 --> 00:11:37.840]  講到上帝的能力
[00:11:37.840 --> 00:11:39.120]  第二點他提到
[00:11:39.120 --> 00:11:42.280]  「神你是守約斯慈愛的神」
[00:11:42.280 --> 00:11:43.560]  其中提及到守約
[00:11:43.560 --> 00:11:46.160]  就是上帝是一個信神
[00:11:46.160 --> 00:11:47.720]  即是答應過的事就會遵守
[00:11:47.720 --> 00:11:48.840]  是一個信實的神
[00:11:48.840 --> 00:11:50.720]  同時也是一個慈愛的神
[00:11:50.720 --> 00:11:52.000]  在這裡特別記住
[00:11:52.000 --> 00:11:56.160]  李希敏很清楚認識上帝的屬性
[00:11:56.160 --> 00:11:59.080]  上帝的性情是一個怎樣的神
[00:11:59.080 --> 00:12:00.320]  於是他在禱告裡面
[00:12:00.320 --> 00:12:01.600]  稍後你就會留意到
[00:12:01.600 --> 00:12:05.960]  他是執著上帝的性情來祈禱
[00:12:05.960 --> 00:12:08.520]  接著他在禱告第二方面
[00:12:08.520 --> 00:12:12.360]  他在神面前認罪
[00:12:12.360 --> 00:12:13.920]  他說「我」
[00:12:13.920 --> 00:12:16.880]  「我承認以色列人向你所犯的罪」
[00:12:16.880 --> 00:12:20.280]  「我與我父家都有罪」
[00:12:20.280 --> 00:12:21.440]  以色列人有罪
[00:12:21.440 --> 00:12:22.920]  我們清楚因為以色列人有犯罪
[00:12:22.920 --> 00:12:24.160]  遠離上帝不遵守誡命
[00:12:24.160 --> 00:12:25.960]  最終他被巴比倫所滅
[00:12:25.960 --> 00:12:31.160]  現在又被俘虜到波斯的時候
[00:12:31.160 --> 00:12:33.080]  我想問一下大家
[00:12:33.080 --> 00:12:37.240]  這個結果關不關李希敏的事?
[00:12:37.240 --> 00:12:38.800]  是不是李希敏犯了罪
[00:12:38.800 --> 00:12:43.520]  導致他們被捕的結果?
[00:12:43.520 --> 00:12:44.440]  當然不關
[00:12:44.440 --> 00:12:45.600]  他還未出生的時代
[00:12:45.600 --> 00:12:49.240]  是之前以色列人所犯的罪過
[00:12:49.240 --> 00:12:50.840]  才導致這樣的被捕
[00:12:50.840 --> 00:12:51.800]  亡國結果
[00:12:51.800 --> 00:12:53.160]  不關李希敏的事
[00:12:53.160 --> 00:12:54.600]  但在這裡李希敏說
[00:12:54.600 --> 00:12:57.640]  「我與我父家都有罪」
[00:12:57.640 --> 00:12:58.600]  他不單這樣
[00:12:58.600 --> 00:13:01.240]  他還要為眾以色列人所犯的罪
[00:13:01.240 --> 00:13:03.320]  向神面前認罪
[00:13:03.320 --> 00:13:06.360]  當李希敏在這裡祈禱的時候
[00:13:06.360 --> 00:13:09.560]  他在神面前認罪
[00:13:09.560 --> 00:13:12.000]  但他也代表眾以色列人
[00:13:12.000 --> 00:13:14.440]  在神面前認罪
[00:13:14.440 --> 00:13:15.840]  認罪很重要
[00:13:15.840 --> 00:13:16.920]  因為在歷代之下
[00:13:16.920 --> 00:13:18.640]  七章十四節這樣說
[00:13:18.640 --> 00:13:20.680]  「這稱為我名下的子民
[00:13:20.680 --> 00:13:24.400]  若是自卑、禱告、尋求我的念
[00:13:24.400 --> 00:13:25.640]  轉來他們的惡
[00:13:25.640 --> 00:13:27.360]  我必從天上垂聽
[00:13:27.360 --> 00:13:28.720]  赦免他們的罪
[00:13:28.720 --> 00:13:30.440]  醫治他們的地」
[00:13:30.440 --> 00:13:31.800]  他指出神的子民
[00:13:31.800 --> 00:13:34.440]  在神面前謙卑、禱告、認罪
[00:13:34.440 --> 00:13:35.720]  遠離罪惡的時候
[00:13:35.720 --> 00:13:36.920]  上帝是甚麼?
[00:13:36.920 --> 00:13:38.480]  赦免他們的罪
[00:13:38.480 --> 00:13:40.320]  以及醫治他們
[00:13:40.320 --> 00:13:41.000]  醫治他們
[00:13:41.000 --> 00:13:45.680]  從新來建立這個國家、這個社會
[00:13:45.680 --> 00:13:48.400]  李希敏他本身沒有犯罪
[00:13:48.400 --> 00:13:51.000]  以致導致國家被捕
[00:13:51.000 --> 00:13:52.480]  不過他祈禱的時候
[00:13:52.480 --> 00:13:55.040]  他代表以前的以色列人
[00:13:55.040 --> 00:13:57.160]  或者他父家在神面前
[00:13:57.160 --> 00:13:59.200]  來認罪悔改
[00:13:59.200 --> 00:14:01.120]  這個值得我們學習
[00:14:01.120 --> 00:14:04.480]  當我們要為香港社會祈禱的時候
[00:14:04.480 --> 00:14:05.880]  從李希敏身上來說
[00:14:05.880 --> 00:14:06.880]  我們可以學習
[00:14:06.880 --> 00:14:08.160]  我們代表香港
[00:14:08.160 --> 00:14:11.240]  或者為香港在神面前認罪
[00:14:11.240 --> 00:14:13.920]  你覺得香港有甚麼罪?
[00:14:13.920 --> 00:14:15.600]  你應該有留意新聞的
[00:14:15.600 --> 00:14:16.680]  不斷地留意
[00:14:16.680 --> 00:14:18.560]  不是說近日
[00:14:18.560 --> 00:14:19.600]  那你知道香港有甚麼罪
[00:14:19.600 --> 00:14:23.400]  你要為香港來認罪悔改
[00:14:23.400 --> 00:14:24.440]  但過去不知道
[00:14:24.440 --> 00:14:27.680]  近來可以收集某些群體
[00:14:27.680 --> 00:14:30.480]  為那些群體認罪
[00:14:30.480 --> 00:14:32.920]  示威者有沒有錯?
[00:14:32.920 --> 00:14:36.080]  代表他向神認罪悔改
[00:14:36.080 --> 00:14:37.520]  警察有沒有錯?
[00:14:37.520 --> 00:14:40.240]  代表他在神面前認罪悔改
[00:14:40.240 --> 00:14:41.880]  掌權者有沒有錯?
[00:14:41.880 --> 00:14:46.840]  代表他在神面前認罪悔改
[00:14:46.840 --> 00:14:50.040]  這個就是李希敏所做的禱告
[00:14:50.040 --> 00:14:51.760]  他認為這樣的時候
[00:14:51.760 --> 00:14:54.560]  當我們願意認罪悔改的時候
[00:14:54.560 --> 00:14:57.680]  上帝就會醫治這個大地
[00:14:57.680 --> 00:15:01.360]  醫治我們的香港
[00:15:01.360 --> 00:15:04.520]  接著他的禱告就是這樣
[00:15:04.520 --> 00:15:07.040]  然後由認罪轉移
[00:15:07.040 --> 00:15:08.320]  他就懇求
[00:15:08.320 --> 00:15:09.240]  他怎樣懇求呢?
[00:15:09.240 --> 00:15:10.200]  我們一起來讀
[00:15:10.200 --> 00:15:11.440]  第八第九節
[00:15:11.440 --> 00:15:12.640]  預備起
[00:15:12.640 --> 00:15:15.600]  求祢紀念所吩咐祢僕人
[00:15:15.600 --> 00:15:17.560]  摩西的話說
[00:15:17.560 --> 00:15:19.280]  你們若合罪
[00:15:19.280 --> 00:15:22.600]  我就把你們分散在萬民中
[00:15:22.600 --> 00:15:24.800]  但你們若歸向我
[00:15:24.800 --> 00:15:27.320]  謹守遵行我的誡命
[00:15:27.320 --> 00:15:29.200]  你們被割散的人
[00:15:29.200 --> 00:15:30.720]  須在天涯
[00:15:30.720 --> 00:15:32.320]  我也必從那裡
[00:15:32.320 --> 00:15:34.600]  將他招聚回來
[00:15:34.600 --> 00:15:36.480]  帶到我所選立
[00:15:36.480 --> 00:15:38.520]  為我命的居所
[00:15:38.520 --> 00:15:40.200]  他說求神紀念
[00:15:40.200 --> 00:15:40.960]  紀念甚麼?
[00:15:40.960 --> 00:15:43.360]  曾經你藉著摩西所說的那些話
[00:15:43.360 --> 00:15:44.920]  就是剛才所讀的那些話
[00:15:44.920 --> 00:15:46.840]  雖然我們犯了罪
[00:15:46.840 --> 00:15:48.920]  被分散在世界裏面
[00:15:48.920 --> 00:15:50.680]  但若果我們歸向遵行祢
[00:15:50.680 --> 00:15:52.120]  認罪歸向遵行祢的時候
[00:15:52.120 --> 00:15:53.920]  就算我們割散在天涯
[00:15:53.920 --> 00:15:56.000]  我都能夠回來
[00:15:56.000 --> 00:15:57.480]  招聚在一起
[00:15:57.480 --> 00:15:59.520]  這句說話是撮要了
[00:15:59.520 --> 00:16:01.160]  在《心明記》的三十章的
[00:16:01.160 --> 00:16:03.400]  一至五節的內容
[00:16:03.400 --> 00:16:06.640]  而《尼米書》也有相似的說法
[00:16:06.640 --> 00:16:07.520]  在裏面
[00:16:07.520 --> 00:16:08.440]  在這裏
[00:16:08.440 --> 00:16:10.160]  尼希米的禱告就是
[00:16:10.160 --> 00:16:12.680]  他捉住上帝的應許
[00:16:12.680 --> 00:16:14.240]  上帝曾經承諾過
[00:16:14.240 --> 00:16:16.520]  若果我們犯罪會被分散
[00:16:16.520 --> 00:16:18.240]  但若果我們認罪悔改的時候
[00:16:18.240 --> 00:16:19.840]  我們就會被歸回
[00:16:19.840 --> 00:16:21.520]  上帝是答應過的
[00:16:21.520 --> 00:16:22.160]  記不記得
[00:16:22.160 --> 00:16:23.520]  他捉住上帝
[00:16:23.520 --> 00:16:24.800]  稱呼上帝是甚麼
[00:16:24.800 --> 00:16:26.800]  「守約斯慈愛」
[00:16:26.800 --> 00:16:27.600]  上帝是守約
[00:16:27.600 --> 00:16:29.440]  因為上帝是一個信實的神
[00:16:29.440 --> 00:16:30.600]  既然上帝是信實的神
[00:16:30.600 --> 00:16:32.240]  你曾經答應過
[00:16:32.240 --> 00:16:33.960]  當我們犯罪會被分散
[00:16:33.960 --> 00:16:36.400]  但當我們認罪的時候
[00:16:36.400 --> 00:16:39.280]  就會被招聚回來
[00:16:39.280 --> 00:16:41.200]  他就捉住上帝的說話
[00:16:41.200 --> 00:16:42.040]  也可以說
[00:16:42.040 --> 00:16:44.120]  捉住上帝的屬性
[00:16:44.120 --> 00:16:44.760]  他的性情
[00:16:44.760 --> 00:16:47.680]  「你是守約斯慈愛」
[00:16:47.680 --> 00:16:49.680]  「你是信實的」
[00:16:49.680 --> 00:16:52.400]  有些家長跟小朋友說
[00:16:52.400 --> 00:16:54.280]  「如果你這次考到成績」
[00:16:54.280 --> 00:16:54.960]  「考第一的話」
[00:16:54.960 --> 00:16:56.560]  「我帶你去海洋公園」
[00:16:56.560 --> 00:16:57.760]  他答應了
[00:16:57.760 --> 00:17:00.600]  「當我兒子考到第一的時候」
[00:17:00.600 --> 00:17:02.360]  「讓不讓他去海洋公園」
[00:17:02.360 --> 00:17:03.680]  「會的 你一定要做」
[00:17:03.680 --> 00:17:04.600]  「守約嘛」
[00:17:04.600 --> 00:17:05.440]  「如果你不做的話」
[00:17:05.440 --> 00:17:07.080]  「他以後都不信你了」
[00:17:07.080 --> 00:17:09.760]  「誠實誠信誠信」
[00:17:09.760 --> 00:17:12.480]  上帝也是一個信實誠信的神
[00:17:12.480 --> 00:17:14.400]  他答應了的東西
[00:17:14.400 --> 00:17:15.880]  你捉住來禱告的時候
[00:17:15.880 --> 00:17:17.520]  他按照他所答應的
[00:17:17.520 --> 00:17:18.840]  來去承受
[00:17:18.840 --> 00:17:21.280]  因為一個守約斯慈愛神
[00:17:21.280 --> 00:17:24.440]  因為一個信實的神
[00:17:24.440 --> 00:17:26.000]  所以其實今天我們也可以
[00:17:26.000 --> 00:17:28.640]  為香港這樣來祈禱
[00:17:28.640 --> 00:17:30.880]  我們有沒有捉住上帝的說話
