
[00:00:00.000 --> 00:00:05.000]  邀請大家再次低頭祈禱
[00:02:40.000 --> 00:02:42.000]  沒錯你有條件
[00:02:42.000 --> 00:02:45.000]  不過如果你沒有足夠的條件去說話
[00:02:45.000 --> 00:02:48.000]  都只能望門輕歎
[00:02:48.000 --> 00:02:54.000]  你努力去達到所定下來的條件
[00:02:54.000 --> 00:02:57.000]  你就可以進入這個門檻
[00:02:57.000 --> 00:02:59.000]  作為上帝的門徒
[00:02:59.000 --> 00:03:04.000]  不知道有沒有什麼條件呢
[00:03:04.000 --> 00:03:07.000]  剛才
[00:03:07.000 --> 00:03:11.000]  楊嘉玲唐偉為我們讀出今天宣導的經文
[00:03:11.000 --> 00:03:15.000]  我相信大家都很熟悉
[00:03:15.000 --> 00:03:18.000]  有些電影姐妹就算不是很熟悉
[00:03:18.000 --> 00:03:20.000]  或者你初信的時候
[00:03:20.000 --> 00:03:24.000]  都好像聽過一些關於這些的經文
[00:03:24.000 --> 00:03:27.000]  不知道你聽完這段經文之後
[00:03:27.000 --> 00:03:30.000]  你有什麼感受呢
[00:03:30.000 --> 00:03:34.000]  主耶穌說愛自己的父母
[00:03:34.000 --> 00:03:36.000]  配偶
[00:03:36.000 --> 00:03:37.000]  兒女
[00:03:37.000 --> 00:03:38.000]  兄弟
[00:03:38.000 --> 00:03:39.000]  姊妹
[00:03:39.000 --> 00:03:41.000]  多過愛耶穌的
[00:03:41.000 --> 00:03:44.000]  不能夠做他的門徒
[00:03:44.000 --> 00:03:47.000]  愛自己的性命比愛耶穌更多的
[00:03:47.000 --> 00:03:49.000]  不能夠做他的門徒
[00:03:49.000 --> 00:03:52.000]  不配以自己的十字架來跟隨耶穌的
[00:03:52.000 --> 00:03:55.000]  都不能夠做他的門徒
[00:03:55.000 --> 00:03:57.000]  如果不撇開一切所有的
[00:03:57.000 --> 00:03:59.000]  就不能夠做他的門徒
[00:03:59.000 --> 00:04:00.000]  哇
[00:04:00.000 --> 00:04:02.000]  四個條件
[00:04:02.000 --> 00:04:04.000]  不知道大家會不會覺得
[00:04:04.000 --> 00:04:06.000]  原來做耶穌的門徒
[00:04:06.000 --> 00:04:09.000]  門檻相當之高
[00:04:09.000 --> 00:04:11.000]  當我看完這段經文之後
[00:04:11.000 --> 00:04:13.000]  其實有點困惑
[00:04:13.000 --> 00:04:15.000]  我想去了解一下
[00:04:15.000 --> 00:04:19.000]  耶穌講這番話有什麼含義呢
[00:04:19.000 --> 00:04:21.000]  當我再深去默想的時候
[00:04:21.000 --> 00:04:24.000]  發現我自己裡面有一個意圖
[00:04:24.000 --> 00:04:25.000]  這個意圖就是
[00:04:25.000 --> 00:04:28.000]  我想去解釋耶穌不是這個意思
[00:04:28.000 --> 00:04:32.000]  因為看經文裡的第一個感覺就是
[00:04:32.000 --> 00:04:37.000]  上帝好像很不近人情
[00:04:37.000 --> 00:04:40.000]  上帝不是吩咐我們要孝敬父母嗎
[00:04:40.000 --> 00:04:43.000]  這條是十條誡命之中的一條
[00:04:43.000 --> 00:04:46.000]  份量也很重
[00:04:46.000 --> 00:04:49.000]  耶穌也在馬爾福音七章十一節教導
[00:04:49.000 --> 00:04:52.000]  當時祂在指斥法尼塞人
[00:04:52.000 --> 00:04:56.000]  他們誤導百姓
[00:04:56.000 --> 00:04:58.000]  耶穌說你們不應該容許人
[00:04:58.000 --> 00:04:59.000]  馬上說
[00:04:59.000 --> 00:05:02.000]  供奉了父母的金錢
[00:05:02.000 --> 00:05:04.000]  已經奉獻給上帝了
[00:05:04.000 --> 00:05:08.000]  你就容許他們不去供養父母
[00:05:08.000 --> 00:05:09.000]  這樣是不對的
[00:05:09.000 --> 00:05:12.000]  因為耶穌很重視我們要孝養
[00:05:12.000 --> 00:05:15.000]  奉養我們的父母
[00:05:15.000 --> 00:05:18.000]  在提摩太前書的五章八節
[00:05:18.000 --> 00:05:20.000]  保羅吩咐我們
[00:05:20.000 --> 00:05:22.000]  如果有人不照顧親屬
[00:05:22.000 --> 00:05:25.000]  尤其是自己家裡的人
[00:05:25.000 --> 00:05:27.000]  就是背棄信仰
[00:05:27.000 --> 00:05:32.000]  比不信的人更加不如
[00:05:32.000 --> 00:05:34.000]  當我們看經文的時候
[00:05:34.000 --> 00:05:36.000]  我們去愛我們的父母
[00:05:36.000 --> 00:05:40.000]  愛我們的配偶、兒女、兄弟、姊妹
[00:05:40.000 --> 00:05:44.000]  其實是在履行上帝的吩咐
[00:05:44.000 --> 00:05:47.000]  而且這些人都是我們的至親
[00:05:47.000 --> 00:05:50.000]  直系親屬
[00:05:50.000 --> 00:05:52.000]  究竟耶穌今天這段經文
[00:05:52.000 --> 00:05:56.000]  想跟我們說些什麼呢?
[00:05:56.000 --> 00:05:59.000]  於是我就嘗試翻開一些
[00:05:59.000 --> 00:06:01.000]  不同的日本經文
[00:06:01.000 --> 00:06:03.000]  去看英文怎麼說才行
[00:06:03.000 --> 00:06:05.000]  不過看完英文之後更苦惱
[00:06:05.000 --> 00:06:06.000]  因為經文說
[00:06:06.000 --> 00:06:08.000]  如果有人來到耶穌的面前
[00:06:08.000 --> 00:06:10.000]  沒有肯護他的父母
[00:06:10.000 --> 00:06:12.000]  用hate這個字
[00:06:12.000 --> 00:06:15.000]  沒有肯護他的父母、配偶、兒女
[00:06:15.000 --> 00:06:18.000]  兄弟、姊妹和自己的性命
[00:06:18.000 --> 00:06:22.000]  就不能夠做我的門徒
[00:06:22.000 --> 00:06:24.000]  嘩!很沮喪
[00:06:24.000 --> 00:06:28.000]  這個恨字令我更加困惑
[00:06:28.000 --> 00:06:30.000]  於是就去找色經書
[00:06:30.000 --> 00:06:32.000]  有學者認為這段經文
[00:06:32.000 --> 00:06:34.000]  是有處境性的
[00:06:34.000 --> 00:06:36.000]  身處第一世紀的基督徒
[00:06:36.000 --> 00:06:38.000]  因為政治和宗教的迫害
[00:06:38.000 --> 00:06:42.000]  他們要到處漂流、避難
[00:06:42.000 --> 00:06:44.000]  離開他們的家人
[00:06:44.000 --> 00:06:46.000]  和自己所擁有的一切
[00:06:46.000 --> 00:06:48.000]  帶著很少的資源
[00:06:48.000 --> 00:06:49.000]  一邊去逃難
[00:06:49.000 --> 00:06:52.000]  一邊很熱心地去傳道
[00:06:52.000 --> 00:06:56.000]  史蘭川技術到初期的狀況
[00:06:56.000 --> 00:07:00.000]  就是當時的信徒繁物公用
[00:07:00.000 --> 00:07:03.000]  人人都將自己的財產變賣
[00:07:03.000 --> 00:07:05.000]  放在使徒的面前
[00:07:05.000 --> 00:07:08.000]  讓所有的信徒一起享用
[00:07:08.000 --> 00:07:11.000]  在哥倫多前書的七章十五至十七節
[00:07:11.000 --> 00:07:14.000]  記載著哥倫多教會的狀況
[00:07:14.000 --> 00:07:16.000]  就是有不信主的另一半
[00:07:16.000 --> 00:07:19.000]  要求離開信主的配偶
[00:07:19.000 --> 00:07:21.000]  保羅的教導就是
[00:07:21.000 --> 00:07:23.000]  「由得他們離開」
[00:07:23.000 --> 00:07:24.000]  並且說
[00:07:24.000 --> 00:07:27.000]  「信徒召你們,原是要你們和睦」
[00:07:27.000 --> 00:07:30.000]  可見這是初期教會
[00:07:30.000 --> 00:07:34.000]  所面臨的獨特處境
[00:07:34.000 --> 00:07:37.000]  放下自愛
[00:07:37.000 --> 00:07:40.000]  放下一切所有的
[00:07:40.000 --> 00:07:41.000]  不過
[00:07:41.000 --> 00:07:44.000]  對於活在現在世代的我們
[00:07:44.000 --> 00:07:48.000]  又如何去理解和應用這段經文呢?
[00:07:48.000 --> 00:07:50.000]  聖經說背起自己的十字架
[00:07:50.000 --> 00:07:52.000]  又是甚麼意思呢?
[00:07:52.000 --> 00:07:55.000]  我相信大家一定知道
[00:07:55.000 --> 00:07:57.000]  不是將十字架掛在自己身上
[00:07:57.000 --> 00:08:00.000]  作為裝飾
[00:08:00.000 --> 00:08:02.000]  當然不是
[00:08:02.000 --> 00:08:03.000]  也有人認為
[00:08:03.000 --> 00:08:04.000]  背起十字架的意思
[00:08:04.000 --> 00:08:08.000]  是否表示一些患有長期病症
[00:08:08.000 --> 00:08:11.000]  又或者身體有些
[00:08:11.000 --> 00:08:13.000]  治不好的痛症
[00:08:13.000 --> 00:08:15.000]  又或者需要忍受一些
[00:08:15.000 --> 00:08:17.000]  很令人厭煩的
[00:08:17.000 --> 00:08:19.000]  一些至親的親屬關係
[00:08:19.000 --> 00:08:23.000]  這就叫做背起十字架
[00:08:23.000 --> 00:08:25.000]  好像也不是
[00:08:25.000 --> 00:08:26.000]  原來背起十字架的意思
[00:08:26.000 --> 00:08:28.000]  更加準確的是
[00:08:28.000 --> 00:08:32.000]  因著我們傳言的諱心給上帝
[00:08:32.000 --> 00:08:36.000]  而出現任何的可能性
[00:08:36.000 --> 00:08:39.000]  包括有可能遭受別人的嘲弄
[00:08:39.000 --> 00:08:42.000]  有可能遭遇到危險
[00:08:42.000 --> 00:08:44.000]  甚至是因為你跟隨耶穌
[00:08:44.000 --> 00:08:47.000]  有任何的損失
[00:08:47.000 --> 00:08:49.000]  但卻是為了
[00:08:49.000 --> 00:08:52.000]  你仍堅持跟隨耶穌
[00:08:52.000 --> 00:08:55.000]  你願意去接受
[00:08:55.000 --> 00:08:58.000]  並且去承擔
[00:08:58.000 --> 00:09:00.000]  在經文裡
[00:09:00.000 --> 00:09:01.000]  耶穌用兩個比喻
[00:09:01.000 --> 00:09:03.000]  去延伸去解釋
[00:09:03.000 --> 00:09:07.000]  分別是建樓和打仗
[00:09:07.000 --> 00:09:11.000]  建樓當然要計算成本
[00:09:11.000 --> 00:09:12.000]  看看自己有沒有能力
[00:09:12.000 --> 00:09:15.000]  把這座樓建好
[00:09:15.000 --> 00:09:17.000]  否則打開地基才發現
[00:09:17.000 --> 00:09:21.000]  不夠錢不夠資源去建上去
[00:09:21.000 --> 00:09:22.000]  浪費人力物力
[00:09:22.000 --> 00:09:24.000]  更加招人笑柄
[00:09:24.000 --> 00:09:26.000]  至於打仗
[00:09:26.000 --> 00:09:29.000]  如果發現自己有一萬兵力
[00:09:29.000 --> 00:09:31.000]  要去迎戰來勢洶洶
[00:09:31.000 --> 00:09:34.000]  帶著二萬大軍的將軍
[00:09:34.000 --> 00:09:36.000]  那你就要計算一下
[00:09:36.000 --> 00:09:38.000]  自己有沒有勝算
[00:09:38.000 --> 00:09:40.000]  如果發現自己輸定了
[00:09:40.000 --> 00:09:44.000]  當然要早早派一名使者去求和
[00:09:44.000 --> 00:09:48.000]  耶穌用這兩個比喻去勸勉群眾
[00:09:48.000 --> 00:09:52.000]  跟從主耶穌並不是即興
[00:09:52.000 --> 00:09:54.000]  並不是一份衝動
[00:09:54.000 --> 00:09:55.000]  或者意氣用事
[00:09:55.000 --> 00:09:58.000]  更加不是一件很容易的事
[00:09:58.000 --> 00:10:00.000]  需要我們撇下一切所有
[00:10:00.000 --> 00:10:04.000]  所以勸勉信徒要認真去思考
[00:10:04.000 --> 00:10:09.000]  不要浪費自己的時間
[00:10:09.000 --> 00:10:12.000]  我相信大家最近都有看奧運
[00:10:12.000 --> 00:10:15.000]  我沒有機會看
[00:10:15.000 --> 00:10:20.000]  不過也有機會聽到一些奧運的故事和新聞
[00:10:20.000 --> 00:10:23.000]  其中有一段新聞很吸引我注意
[00:10:23.000 --> 00:10:25.000]  是講述在馬術比賽之中
[00:10:25.000 --> 00:10:27.000]  一位金牌大熱的選手
[00:10:27.000 --> 00:10:29.000]  他是荷蘭的選手
[00:10:29.000 --> 00:10:31.000]  他上了場沒多久
[00:10:31.000 --> 00:10:33.000]  發現他所騎的那匹馬
[00:10:33.000 --> 00:10:35.000]  身體仍然不適
[00:10:35.000 --> 00:10:37.000]  因為其實早在三日之前
[00:10:37.000 --> 00:10:39.000]  已經發覺那匹馬不太妥
[00:10:39.000 --> 00:10:41.000]  不過經過獸醫的醫治
[00:10:41.000 --> 00:10:46.000]  發現他可以上場一起比賽
[00:10:46.000 --> 00:10:51.000]  但那一刻他發現他的馬匹仍然不舒服
[00:10:51.000 --> 00:10:53.000]  他為了保護他的拍檔
[00:10:53.000 --> 00:10:57.000]  他決定退出比賽
[00:10:57.000 --> 00:11:00.000]  這個當然是一個很難做的決定
[00:11:00.000 --> 00:11:02.000]  特地上奧運這個舞台
[00:11:02.000 --> 00:11:06.000]  每一位選手都會全力去爭勝
[00:11:06.000 --> 00:11:08.000]  期望去拿獎
[00:11:08.000 --> 00:11:10.000]  加上自己有實力
[00:11:10.000 --> 00:11:12.000]  金牌就在眼前
[00:11:12.000 --> 00:11:16.000]  不過這位選手選擇將當年的努力放棄
[00:11:16.000 --> 00:11:21.000]  只是為了不想讓他的拍檔受苦
[00:11:21.000 --> 00:11:25.000]  在爭勝和固存好朋友之間
[00:11:25.000 --> 00:11:28.000]  他叫他的馬匹是他的好拍檔
[00:11:28.000 --> 00:11:31.000]  是他的摯友和夥伴
[00:11:31.000 --> 00:11:34.000]  他選了他的朋友
[00:11:34.000 --> 00:11:37.000]  我們看到相比於奧運金牌
[00:11:37.000 --> 00:11:44.000]  他更加重視更加愛的是他的夥伴
[00:11:44.000 --> 00:11:46.000]  或者在孝順父母
[00:11:46.000 --> 00:11:48.000]  看顧家裡的人
[00:11:48.000 --> 00:11:50.000]  連接身邊我們所遇到的人
[00:11:50.000 --> 00:11:52.000]  和愛我們自己
[00:11:52.000 --> 00:11:53.000]  以及自己的性命
[00:11:53.000 --> 00:11:55.000]  和愛上帝之間
[00:11:55.000 --> 00:11:58.000]  很多時候都不會有衝突
[00:11:58.000 --> 00:12:01.000]  都不會有相違背
[00:12:01.000 --> 00:12:06.000]  神在聖經裡曾經吩咐我們要愛人如己
[00:12:06.000 --> 00:12:08.000]  一個不懂愛自己的人
[00:12:08.000 --> 00:12:11.000]  也很難懂得愛其他人
[00:12:11.000 --> 00:12:13.000]  不過大家要記住
[00:12:13.000 --> 00:12:17.000]  愛自己和自私是不同的
[00:12:17.000 --> 00:12:19.000]  我們實在要好好學習
[00:12:19.000 --> 00:12:23.000]  也要去向上帝求智慧
[00:12:23.000 --> 00:12:27.000]  讓愛家人親屬和愛上帝
[00:12:27.000 --> 00:12:30.000]  是可以同時去並行的
[00:12:30.000 --> 00:12:33.000]  不過如果有一天
[00:12:33.000 --> 00:12:36.000]  當愛上帝和愛自己的摯愛
[00:12:36.000 --> 00:12:38.000]  無論是人、事、物
[00:12:38.000 --> 00:12:40.000]  甚至是自己的性命之間
[00:12:40.000 --> 00:12:42.000]  有相衝突的時候
[00:12:42.000 --> 00:12:45.000]  我們怎樣去做這個選擇
[00:12:45.000 --> 00:12:47.000]  就讓我們自己知道
[00:12:47.000 --> 00:12:50.000]  我們有沒有這個足夠的條件
[00:12:50.000 --> 00:12:53.000]  去做耶穌的門徒
[00:12:53.000 --> 00:12:57.000]  在現在香港這個世代去做基督徒
[00:12:57.000 --> 00:13:00.000]  其實不需要太多太大的犧牲
[00:13:00.000 --> 00:13:02.000]  有句說話說得很好
[00:13:02.000 --> 00:13:05.000]  他說在退朝的時候
[00:13:05.000 --> 00:13:10.000]  才知道誰沒有穿泳褲
[00:13:10.000 --> 00:13:13.000]  不過現在不是婚宴的時候
[00:13:13.000 --> 00:13:15.000]  當然我們根本沒有這個權柄
[00:13:15.000 --> 00:13:17.000]  更加不應該花時間去猜
[00:13:17.000 --> 00:13:20.000]  誰沒有穿泳褲呢
[00:13:20.000 --> 00:13:22.000]  我們需要做的是
[00:13:22.000 --> 00:13:25.000]  要隨時為自己做好準備
[00:13:25.000 --> 00:13:27.000]  因為那個考驗
[00:13:27.000 --> 00:13:29.000]  那個或者是聖靈
[00:13:29.000 --> 00:13:32.000]  不知何時向我們作出的邀請
[00:13:32.000 --> 00:13:37.000]  我們就要做正確的選擇
[00:13:37.000 --> 00:13:40.000]  今日的經文其實很難
[00:13:40.000 --> 00:13:42.000]  坦白說當我自己去默想的時候
[00:13:42.000 --> 00:13:44.000]  我都覺得
[00:13:44.000 --> 00:13:46.000]  不知是否自己選錯經文
[00:13:46.000 --> 00:13:49.000]  怎樣去說呢
[00:13:49.000 --> 00:13:51.000]  不過正正反映了
[00:13:51.000 --> 00:13:56.000]  其實連我自己都未準備好
[00:13:56.000 --> 00:13:58.000]  當我在禱告的時候
[00:13:58.000 --> 00:14:01.000]  上帝讓一個一個的比喻
[00:14:01.000 --> 00:14:04.000]  出現在我的眼前
[00:14:04.000 --> 00:14:06.000]  其實我們每一個人都期望
[00:14:06.000 --> 00:14:08.000]  我們的配偶我們的伴侶
[00:14:08.000 --> 00:14:11.000]  對自己全然忠誠
[00:14:11.000 --> 00:14:13.000]  只愛自己一個人
[00:14:13.000 --> 00:14:16.000]  沒有人願意和別人分享
[00:14:16.000 --> 00:14:19.000]  自己的伴侶自己的配偶
[00:14:19.000 --> 00:14:21.000]  即或有的
[00:14:21.000 --> 00:14:24.000]  都相信是出於無奈
[00:14:24.000 --> 00:14:26.000]  或者是委曲求全
[00:14:26.000 --> 00:14:28.000]  我們絕不能夠
[00:14:28.000 --> 00:14:31.000]  亦都不應該要求對方對自己全然的忠誠
[00:14:31.000 --> 00:14:33.000]  而自己就朝三暮四
[00:14:33.000 --> 00:14:35.000]  到處留情
[00:14:35.000 --> 00:14:40.000]  因為只有雙方都同樣的堅定和持守
[00:14:40.000 --> 00:14:44.000]  婚姻的關係才會長久和美滿
[00:14:44.000 --> 00:14:48.000]  兩個人才會在這個充滿了誘惑的社會當中
[00:14:48.000 --> 00:14:50.000]  擁有安全感
[00:14:50.000 --> 00:14:53.000]  信任感和幸福
[00:14:53.000 --> 00:14:56.000]  可能你都聽過這個笑話
[00:14:56.000 --> 00:14:58.000]  如果是你媽媽
[00:14:58.000 --> 00:15:00.000]  或者是我
[00:15:00.000 --> 00:15:02.000]  掉進海裡的時候
[00:15:02.000 --> 00:15:05.000]  你會先救誰呢?
[00:15:05.000 --> 00:15:08.000]  沒錯當我們去愛我們的父母
[00:15:08.000 --> 00:15:09.000]  我們的子女
[00:15:09.000 --> 00:15:12.000]  過於我們的配偶的時候
[00:15:12.000 --> 00:15:16.000]  真的會損害我們的婚姻關係
[00:15:16.000 --> 00:15:20.000]  事實上當我們全力去愛我們的配偶的時候
[00:15:20.000 --> 00:15:23.000]  讓對方去經驗那個無條件的愛
[00:15:23.000 --> 00:15:25.000]  不過這個我要強調
[00:15:25.000 --> 00:15:28.000]  正確而無條件的愛
[00:15:28.000 --> 00:15:30.000]  是需要在上帝的面前
[00:15:30.000 --> 00:15:32.000]  好好地學習
[00:15:32.000 --> 00:15:34.000]  否則我們會容易偏差
[00:15:34.000 --> 00:15:36.000]  以為自己愛對方
[00:15:36.000 --> 00:15:38.000]  其實原來不是
[00:15:38.000 --> 00:15:41.000]  所以這份愛是需要在上帝的面前
[00:15:41.000 --> 00:15:43.000]  好好地學習
[00:15:43.000 --> 00:15:47.000]  當我們願意以上帝的愛和上帝的指示去愛配偶的時候
[00:15:47.000 --> 00:15:49.000]  當自己成熟
[00:15:49.000 --> 00:15:54.000]  配偶才會和你一起去愛你的父母和子女
[00:15:54.000 --> 00:15:56.000]  我聽過無數的例子
[00:15:56.000 --> 00:15:58.000]  告訴我
[00:15:58.000 --> 00:16:01.000]  當愛子女過於配偶的時候
[00:16:01.000 --> 00:16:04.000]  真的有機會成為單親的家庭
[00:16:04.000 --> 00:16:07.000]  當我們愛父母過於配偶的時候
[00:16:07.000 --> 00:16:09.000]  輕則加重屋幣
[00:16:09.000 --> 00:16:12.000]  重則離婚收場
[00:16:12.000 --> 00:16:14.000]  非要關係很窄的
[00:16:14.000 --> 00:16:16.000]  容不下第三者
[00:16:16.000 --> 00:16:19.000]  無論這個第三者是我們的父母
[00:16:19.000 --> 00:16:21.000]  是我們的子女
[00:16:21.000 --> 00:16:23.000]  是我們的兄弟姊妹
[00:16:23.000 --> 00:16:25.000]  工作或者是嗜好
[00:16:25.000 --> 00:16:27.000]  或者你會擔心
[00:16:27.000 --> 00:16:29.000]  牧師
[00:16:29.000 --> 00:16:31.000]  如果依你的邏輯
[00:16:31.000 --> 00:16:34.000]  將上帝放在我們的婚姻關係裡
[00:16:34.000 --> 00:16:36.000]  或者是伴侶的關係裡
[00:16:36.000 --> 00:16:39.000]  就會很危害我們的關係
[00:16:39.000 --> 00:16:41.000]  正正相反
[00:16:41.000 --> 00:16:45.000]  如果我們能夠以上帝的愛和上帝的指示
[00:16:45.000 --> 00:16:48.000]  正確的去愛我們的配偶的時候
[00:16:48.000 --> 00:16:51.000]  夫妻伴侶的關係
[00:16:51.000 --> 00:16:54.000]  反而是更加的堅固
[00:16:54.000 --> 00:16:56.000]  人人之間的關係
[00:16:56.000 --> 00:16:59.000]  尚且要求絕對的毀身
[00:16:59.000 --> 00:17:01.000]  忠誠
[00:17:01.000 --> 00:17:03.000]  何況我們和上帝的關係
[00:17:03.000 --> 00:17:06.000]  祂要求我們要愛其他的人
[00:17:06.000 --> 00:17:07.000]  事
[00:17:07.000 --> 00:17:08.000]  物
[00:17:08.000 --> 00:17:11.000]  不能夠多於愛上帝
[00:17:11.000 --> 00:17:15.000]  早前迷你倉大火
[00:17:15.000 --> 00:17:19.000]  不幸有兩位消防員應用殉職
[00:17:19.000 --> 00:17:22.000]  令到市民既痛心
[00:17:22.000 --> 00:17:24.000]  也有敬佩
[00:17:24.000 --> 00:17:27.000]  是不是當中有人為的錯失呢
[00:17:27.000 --> 00:17:28.000]  我不應該在這裡評論
[00:17:28.000 --> 00:17:29.000]  都沒有資格
[00:17:29.000 --> 00:17:32.000]  也沒有專業來評論
[00:17:32.000 --> 00:17:34.000]  我只想說的就是
[00:17:34.000 --> 00:17:37.000]  當一位消防員去加入
[00:17:37.000 --> 00:17:40.000]  當一個人去加入消防員的行列的時候
[00:17:40.000 --> 00:17:43.000]  每一個消防員都知道自己
[00:17:43.000 --> 00:17:47.000]  做了一個什麼選擇和決定
[00:17:47.000 --> 00:17:49.000]  我相信他們是帶著一個崇高的使命
[00:17:49.000 --> 00:17:51.000]  就是救火救人
[00:17:51.000 --> 00:17:54.000]  而加入這個消防署
[00:17:54.000 --> 00:17:56.000]  當我們需要被派去火場的時候
[00:17:56.000 --> 00:17:57.000]  每一位消防員
[00:17:57.000 --> 00:18:00.000]  他不能夠想著自己所愛的父母
[00:18:00.000 --> 00:18:01.000]  配偶
[00:18:01.000 --> 00:18:02.000]  兒女
[00:18:02.000 --> 00:18:03.000]  兄弟姊妹
[00:18:03.000 --> 00:18:05.000]  甚至是自己的性命
[00:18:05.000 --> 00:18:08.000]  而拒絕去進入火場
[00:18:08.000 --> 00:18:10.000]  相反
[00:18:10.000 --> 00:18:12.000]  他們是信任上級的指示
[00:18:12.000 --> 00:18:15.000]  無畏無懼的去踏入危險的境地
[00:18:15.000 --> 00:18:19.000]  全心全意的去履行他的使命
[00:18:19.000 --> 00:18:21.000]  而如果
[00:18:21.000 --> 00:18:22.000]  有任何的消防員
[00:18:22.000 --> 00:18:23.000]  他要這樣做
[00:18:23.000 --> 00:18:25.000]  拒絕這樣做
[00:18:25.000 --> 00:18:26.000]  就只是表示
[00:18:26.000 --> 00:18:31.000]  他好像今天的經文第34至35節所形容的
[00:18:31.000 --> 00:18:34.000]  那個失了鹹味的鹽
[00:18:34.000 --> 00:18:36.000]  毫無價值
[00:18:36.000 --> 00:18:39.000]  只好丟在外面
[00:18:39.000 --> 00:18:40.000]  太平盛世的時候
[00:18:40.000 --> 00:18:43.000]  我們可能很羨慕消防員
[00:18:43.000 --> 00:18:46.000]  我們見到他好像很空閒的樣子
[00:18:46.000 --> 00:18:47.000]  但是其實
[00:18:47.000 --> 00:18:51.000]  他們是需要去檢查他的裝備
[00:18:51.000 --> 00:18:54.000]  我們見到他打排球好像很輕鬆
[00:18:54.000 --> 00:18:57.000]  但其實他們是在鍛鍊自己的體能
[00:18:57.000 --> 00:18:59.000]  以及做一些模擬火警的演習
[00:18:59.000 --> 00:19:02.000]  讓自己常作準備
[00:19:02.000 --> 00:19:04.000]  因為那日子
[00:19:04.000 --> 00:19:05.000]  那時辰
[00:19:05.000 --> 00:19:07.000]  何時出現
[00:19:07.000 --> 00:19:09.000]  沒有人會知道
[00:19:09.000 --> 00:19:10.000]  如果沒有想過
[00:19:10.000 --> 00:19:12.000]  隨時有犧牲的可能
[00:19:12.000 --> 00:19:14.000]  真的不適合做消防員
[00:19:14.000 --> 00:19:18.000]  徒然去浪費自己的青春和時間
