
[00:00:00.000 --> 00:00:05.160]  我開始說第一,我會集中在實哉
[00:04:54.820 --> 00:05:01.940]  記不記得第一災其實之前還有另外一個歧視
[00:05:01.940 --> 00:05:09.820]  那個歧視就是亞倫的像,變魔術像,所以現在的魔術師都是用一個像
[00:05:09.820 --> 00:05:13.380]  是變了一條蛇的,我們要先看這個故事
[00:05:13.380 --> 00:05:17.780]  而最後的總結,最後的高潮是甚麼呢?
[00:05:17.780 --> 00:05:22.380]  是魚羽節,再加過紅海
[00:05:22.380 --> 00:05:26.620]  魚羽節過紅海是同一個連貫
[00:05:26.620 --> 00:05:33.500]  當然魚羽節和紅海有個反面,就是埃及人的頭身是被人砍
[00:05:33.500 --> 00:05:38.340]  然後他們的藍釘葬身於海裏面,看不看到?
[00:05:38.340 --> 00:05:44.860]  我想和你看一下亞倫的像變蛇的神蹟,這個神蹟是重要的
[00:05:44.860 --> 00:05:46.820]  第七章第八節這樣說
[00:05:46.820 --> 00:05:51.780]  耶和華對摩西和亞倫說,法老若吩咐你們說
[00:05:51.780 --> 00:05:56.340]  你們行一件奇事吧,你就對亞倫說
[00:05:56.340 --> 00:06:02.460]  把像雕在法老面前,將會變成蛇
[00:06:02.460 --> 00:06:07.740]  我不知道你以前小時候讀這段聖經覺得很奇怪
[00:06:07.740 --> 00:06:13.260]  如果法老叫你行一件神事,你拿著像扔下去,就變了一條蛇
[00:06:13.260 --> 00:06:16.780]  有甚麼意思呢?為何不放炮仗呢?
[00:06:16.780 --> 00:06:21.260]  為何不舉起,下大雨,傾盆大雨,還是閃電呢?
[00:06:21.260 --> 00:06:23.940]  為何要弄一條蛇?
[00:06:23.940 --> 00:06:28.380]  蛇代表了甚麼?
[00:06:28.380 --> 00:06:30.220]  OK,應該這樣問
[00:06:30.220 --> 00:06:34.820]  蛇對埃及人代表了甚麼?
[00:06:34.820 --> 00:06:42.180]  你有沒有看過埃及的頭飾呢?
[00:06:42.180 --> 00:06:46.540]  有沒有知道頭飾上的官是甚麼?
[00:06:46.540 --> 00:06:49.020]  是蛇,對不對?
[00:06:49.020 --> 00:06:53.420]  現在這條蛇在誰的手中?
[00:06:53.420 --> 00:06:56.380]  在耶和華的像亞倫的手中
[00:06:56.380 --> 00:06:59.460]  即是誰在掌管這條蛇?
[00:06:59.460 --> 00:07:01.140]  耶和華,你明白嗎?
[00:07:01.140 --> 00:07:03.860]  即是有少少是抵他
[00:07:03.860 --> 00:07:06.860]  但這個奇事還未完
[00:07:06.860 --> 00:07:11.580]  如果你以為上帝叫你行這條神蹟,你就行這條神蹟
[00:07:11.580 --> 00:07:14.580]  下面那些是後來才發生的事,那你就錯了
[00:07:14.580 --> 00:07:17.780]  其實上帝一早就知道下面會發生甚麼事
[00:07:17.780 --> 00:07:21.260]  而最後上帝要顯的奇事是最後那一節
[00:07:21.260 --> 00:07:22.540]  下面會發生甚麼事呢?
[00:07:22.540 --> 00:07:26.420]  摩西與亞倫到法老那裏,招搖和所吩咐的去做
[00:07:26.420 --> 00:07:31.820]  亞倫把帳雕在法老和他臣子面前,將周邊成石
[00:07:31.820 --> 00:07:35.060]  那是否神蹟是完結了?未完的
[00:07:35.060 --> 00:07:41.820]  這是advertiser,是起始的小點
[00:07:41.820 --> 00:07:46.380]  然後,法老也照料之,為人行邪術的人來
[00:07:46.380 --> 00:07:50.860]  這些埃及的術士也用邪術照樣做
[00:07:50.860 --> 00:07:54.380]  我要你知道這件事,第十一節上帝一早就料到
[00:07:54.380 --> 00:07:55.900]  他知道一定會發生
[00:07:55.900 --> 00:08:01.020]  他擺明是做這個神蹟,以致引他們做同一個神蹟
[00:08:01.020 --> 00:08:02.500]  結果怎樣?
[00:08:02.500 --> 00:08:06.940]  他們各人雕下自己的像,像就變成了蛇
[00:08:06.940 --> 00:08:11.420]  但亞倫的像吞了他們的像
[00:08:11.420 --> 00:08:17.820]  這才是上帝所想的神蹟
[00:08:17.820 --> 00:08:22.420]  那神蹟就是,你和我搭訕,你就夠了
[00:08:22.420 --> 00:08:24.660]  你明白嗎?我變成了一條蛇
[00:08:24.660 --> 00:08:28.940]  因為埃及人最重要的那種動物就是蛇
[00:08:28.940 --> 00:08:30.460]  於是他們就做了同一件事
[00:08:30.460 --> 00:08:33.100]  然後誰贏了?
[00:08:33.100 --> 00:08:34.940]  上帝贏了
[00:08:34.940 --> 00:08:38.940]  整個歧視已經預表了之後的十屆
[00:08:38.940 --> 00:08:41.980]  一直到最終過紅海那件事
[00:08:41.980 --> 00:08:42.860]  為甚麼呢?
[00:08:42.860 --> 00:08:47.420]  因為在這裏最終亞倫蛇變成一條蛇是做甚麼?
[00:08:47.420 --> 00:08:50.020]  動作是甚麼?
[00:08:50.020 --> 00:08:53.500]  吞了,英文叫swallow,吞了
[00:08:53.500 --> 00:08:56.220]  最終過紅海的時候,紅海做了甚麼?
[00:08:56.220 --> 00:08:57.540]  做了一個動作
[00:08:57.540 --> 00:09:00.180]  吞了埃及的藍兵
[00:09:00.180 --> 00:09:01.500]  你聽不聽得到?
[00:09:01.500 --> 00:09:03.780]  上帝做這件事告訴你
[00:09:03.780 --> 00:09:06.220]  我一早已經計劃好了
[00:09:06.220 --> 00:09:07.660]  你死定了
[00:09:07.660 --> 00:09:10.580]  這是一個預表
[00:09:10.580 --> 00:09:13.460]  預表之後還有大大一件事在發生
[00:09:13.460 --> 00:09:16.060]  最後你不知道我的嘴有多大
[00:09:16.060 --> 00:09:19.900]  你以為我的嘴可以整理幾條蛇
[00:09:19.900 --> 00:09:22.820]  我整個埃及都吞了
[00:09:22.820 --> 00:09:28.340]  我不想你覺得埃及好像很蒙古給上帝玩
[00:09:28.340 --> 00:09:31.140]  你要知道埃及是壞人
[00:09:31.140 --> 00:09:33.660]  是壞人,是壞人
[00:09:33.660 --> 00:09:37.300]  但上帝很明顯是在審判埃及
[00:09:37.300 --> 00:09:39.300]  他在審判當中
[00:09:39.300 --> 00:09:43.940]  他很明顯是在大大審判埃及
[00:09:43.940 --> 00:09:45.180]  第十三節
[00:09:45.180 --> 00:09:47.060]  法老心裡剛硬
[00:09:47.060 --> 00:09:51.380]  不停摩西和阿倫正如耶和華所說的
[00:09:51.380 --> 00:09:54.380]  你記住,這也是重複的過程
[00:09:54.380 --> 00:09:55.460]  我們開始看
[00:09:55.460 --> 00:09:57.740]  因為時間關係我們應該要快一點
[00:09:57.740 --> 00:09:58.740]  我們看第一載
[00:09:58.740 --> 00:10:00.020]  我們每一載都會看
[00:10:00.020 --> 00:10:02.660]  第一載,第一載是甚麼?
[00:10:02.660 --> 00:10:06.740]  摩西和阿倫就照耶和華所吩咐的去做
[00:10:06.740 --> 00:10:13.540]  阿倫在法老和他神僕眼前舉著擊打尼羅河的水
[00:10:13.540 --> 00:10:18.460]  河裡的水都變成了血
[00:10:18.460 --> 00:10:25.220]  你記得,觸動上帝施行十災的事情是甚麼呢?
[00:10:25.220 --> 00:10:34.340]  就是埃及人要將以色列人的嬰兒丟到尼羅河
[00:10:34.340 --> 00:10:38.460]  如果嬰兒死在尼羅河會發生甚麼事呢?
[00:10:38.460 --> 00:10:40.540]  尼羅河會有甚麼?
[00:10:40.540 --> 00:10:43.700]  有血,你明白嗎?
[00:10:43.700 --> 00:10:46.780]  上帝說,好,你跟我玩,我又跟你玩
[00:10:46.780 --> 00:10:50.300]  我就是要你尼羅河變成血
[00:10:50.300 --> 00:10:52.780]  尼羅河是很重要的
[00:10:52.780 --> 00:10:54.300]  因為如果你就這樣想
[00:10:54.300 --> 00:10:58.340]  每一個古代的文明都需要一條
[00:10:58.340 --> 00:11:01.380]  所以黃河長江挺重要的
[00:11:01.380 --> 00:11:05.660]  因為曾幾何時,你家不近河,你會死人的
[00:11:05.660 --> 00:11:08.900]  你不可以去沙漠那裏住,沒有水
[00:11:08.900 --> 00:11:11.180]  所以水是很重要的
[00:11:11.180 --> 00:11:15.100]  尼羅河是整個埃及的power base
[00:11:15.100 --> 00:11:18.500]  整個能力的泉源就在尼羅河
[00:11:18.500 --> 00:11:21.420]  政治的泉源在尼羅河,文化泉源在尼羅河
[00:11:21.420 --> 00:11:24.580]  還有一件事,屬靈的泉源都在尼羅河
[00:11:24.580 --> 00:11:27.180]  為何我給你看這東西呢?
[00:11:27.180 --> 00:11:31.500]  這就是尼羅河的河神,哈皮
[00:11:31.500 --> 00:11:37.140]  那時的神都是讓你生養更多的
[00:11:37.140 --> 00:11:39.140]  都是一些壞東西
[00:11:39.140 --> 00:11:45.900]  總之當上帝去擊打尼羅河,將它變成海,變成血時
[00:11:45.900 --> 00:11:51.580]  其實是告訴你,我現在侵犯你最強的那隻神
[00:11:51.580 --> 00:11:53.220]  那隻神叫哈皮
[00:11:53.220 --> 00:11:55.060]  他是管尼羅河的
[00:11:55.060 --> 00:11:58.940]  但我現在要將他整間屋企染紅
[00:11:58.940 --> 00:12:00.300]  他有甚麼辦法呢?
[00:12:00.300 --> 00:12:06.580]  他沒有辦法,他完全抵擋不住我所做的事
[00:12:06.580 --> 00:12:11.820]  而這個第一災,亦是預表將來的最後一個災
[00:12:11.820 --> 00:12:17.060]  就是過紅海時,紅海會變成紅色
[00:12:17.060 --> 00:12:21.540]  因為當中的埃及人會死在裏面
[00:12:21.540 --> 00:12:25.060]  所以很多事情是瞻前顧後
[00:12:25.060 --> 00:12:30.700]  他看回前面,因為前面埃及人要將意識人的寶寶殺死在尼羅河裏面
[00:12:30.700 --> 00:12:37.340]  他也顧後,看後面,因為知道最終上帝會做一個更大的血災給他們
[00:12:37.340 --> 00:12:39.260]  繼續
[00:12:39.260 --> 00:12:44.900]  河裏的魚死了,河也臭了,埃及人就不能喝這裏的水
[00:12:44.900 --> 00:12:47.220]  埃及遍地都有血
[00:12:47.220 --> 00:12:53.380]  但是埃及的術士也用邪術照樣造屌
[00:12:53.380 --> 00:12:59.940]  法老王心裏剛硬,不聽摩西和亞隆正如楊華所說的
[00:12:59.940 --> 00:13:05.180]  你暫時不要想為何埃及的術士會這麼傻
[00:13:05.180 --> 00:13:06.220]  又去弄
[00:13:06.220 --> 00:13:12.340]  這裡未有血,不如又多些血
[00:13:12.340 --> 00:13:13.700]  是否很傻呢?
[00:13:13.700 --> 00:13:15.220]  你暫時不要理會這件事
[00:13:15.220 --> 00:13:20.900]  但我希望你看到第三災時,你會明白為何要記錄這句說話
[00:13:20.900 --> 00:13:23.620]  因為到了第三災,他們仍然不能做到
[00:13:23.620 --> 00:13:25.660]  做不到的,待會再看吧
[00:13:25.660 --> 00:13:27.540]  這是第一災
[00:13:27.540 --> 00:13:30.740]  我們現在去到第二災
[00:13:30.740 --> 00:13:35.100]  亞隆伸手在埃及的縱水上,八章六節
[00:13:35.100 --> 00:13:40.060]  青蛙走上來,遮緩了埃及地
[00:13:40.060 --> 00:13:46.460]  第一,我想你知道這個第二災也是跟尼羅河有關係
[00:13:46.460 --> 00:13:48.380]  因為那些水不是普通水
[00:13:48.380 --> 00:13:51.500]  蛙其實是從尼羅河上跳上來的
[00:13:51.500 --> 00:13:54.940]  有少許尼羅河病了,在嘔吐
[00:13:54.940 --> 00:13:56.140]  你明白嗎?
[00:13:56.140 --> 00:13:59.060]  現在冰了,青蛙受不了
[00:13:59.060 --> 00:14:02.060]  於是青蛙又跳上來
[00:14:02.060 --> 00:14:08.300]  術士也用他們的邪術照樣造把青蛙帶到埃及地
[00:14:08.300 --> 00:14:13.740]  學者不知道為何術士這麼傻要做同一件事
[00:14:13.740 --> 00:14:14.740]  但不要緊
[00:14:14.740 --> 00:14:18.300]  當你去看這些故事時
[00:14:18.300 --> 00:14:21.220]  你要找continuity和discontinuity
[00:14:21.220 --> 00:14:22.860]  有甚麼是正在連貫的
[00:14:22.860 --> 00:14:25.780]  有甚麼是突然去到某個地方斷了纜
[00:14:25.780 --> 00:14:29.620]  因為到了第三災時,你會發現術士做不到的
[00:14:29.620 --> 00:14:31.660]  待會我再解釋一點
[00:14:31.660 --> 00:14:35.380]  法老說,請你門祈求耶穌說
[00:14:35.380 --> 00:14:39.860]  「我讓百姓去向耶和華獻祭」
[00:14:39.860 --> 00:14:42.020]  這說回還有一件事
[00:14:42.020 --> 00:14:45.820]  在埃及的神明裏面有隻青蛙神
[00:14:45.820 --> 00:14:48.900]  所以上帝在玩弄青蛙
[00:14:48.900 --> 00:14:52.940]  亦跟青蛙神宣戰有些關係
[00:14:52.940 --> 00:14:56.980]  你會發覺第八章八節裏面說到
[00:14:56.980 --> 00:15:00.700]  原來摩西從頭到尾做了一個要求
[00:15:00.700 --> 00:15:01.860]  要求是甚麼呢?
[00:15:01.860 --> 00:15:05.180]  就是他們要向耶和華獻祭
[00:15:05.180 --> 00:15:08.940]  我帶你回去看第四章二十二節
[00:15:08.940 --> 00:15:10.340]  四章二十二節這樣說
[00:15:10.340 --> 00:15:14.420]  耶和華如此說,以色列是我的兒子
[00:15:14.420 --> 00:15:15.380]  我的長子
[00:15:15.380 --> 00:15:17.780]  但你可否login這個詞語
[00:15:17.780 --> 00:15:19.820]  以色列是上帝的甚麼
[00:15:19.820 --> 00:15:24.500]  如果你答案是兒子
[00:15:24.500 --> 00:15:28.100]  那也有0.5分給你
[00:15:28.100 --> 00:15:29.820]  但如果你的答案是長子
[00:15:29.820 --> 00:15:31.340]  那你就有一百分了
[00:15:31.340 --> 00:15:33.220]  可否記住這件事
[00:15:33.220 --> 00:15:34.220]  你先記住這件事
[00:15:34.220 --> 00:15:36.740]  因為這件事後面會發生
[00:15:36.740 --> 00:15:39.500]  因為你記得長子這句說話
[00:15:39.500 --> 00:15:42.460]  去到後面是不斷重複發生的
[00:15:42.460 --> 00:15:46.660]  以色列是耶和華的長子
[00:15:46.660 --> 00:15:48.220]  我對你說過
[00:15:48.220 --> 00:15:50.860]  放我的兒子走,好侍奉我
[00:15:50.860 --> 00:15:53.700]  你記得這個侍奉跟奴役是相似的
[00:15:53.700 --> 00:15:55.500]  我們不是說普通的侍奉
[00:15:55.500 --> 00:15:56.980]  他成為耶和華的奴役
[00:15:56.980 --> 00:15:58.780]  我不要他幫你打工
[00:15:58.780 --> 00:16:00.100]  要幫我打工
[00:16:00.100 --> 00:16:02.060]  你還是不肯放過他
[00:16:02.060 --> 00:16:05.580]  他不肯走開,我要殺你頭生的兒子
[00:16:05.580 --> 00:16:07.300]  你看這個未開波之前
[00:16:07.300 --> 00:16:09.740]  上帝已經告訴你最終的結果
[00:16:09.740 --> 00:16:12.900]  我擺明是要殺你頭生的兒子
[00:16:12.900 --> 00:16:16.380]  記住,上帝早就知道所有的事情
[00:16:16.380 --> 00:16:18.900]  但你回到第八章
[00:16:18.900 --> 00:16:23.100]  於是摩西和亞倫離開法老出去
[00:16:23.100 --> 00:16:25.940]  摩西為了青蛙的事
[00:16:25.940 --> 00:16:27.420]  呼求耶和華
[00:16:27.420 --> 00:16:29.540]  耶和華就照摩西請求
[00:16:29.540 --> 00:16:33.220]  屋裏、院裏、田裏的青蛙都死了
[00:16:33.220 --> 00:16:36.900]  但是法老見災禍舒緩了變
[00:16:36.900 --> 00:16:42.260]  硬著心不停從他們正如耶和華所說的
[00:16:42.260 --> 00:16:46.900]  我想你記住一件事
[00:16:46.900 --> 00:16:48.300]  這件事是什麼呢?
[00:16:48.300 --> 00:16:53.140]  就是這是第一個災難裏面有動物出現的
[00:16:53.140 --> 00:16:56.100]  剛才那個沒有動物,只是水
[00:16:56.100 --> 00:16:57.060]  這個動物
[00:16:57.060 --> 00:17:02.580]  你記住,這個動物是從哪裏出來的?
[00:17:02.580 --> 00:17:03.980]  汗,你當水
[00:17:03.980 --> 00:17:09.020]  記住,你一會兒看下去就會明白的
[00:17:09.020 --> 00:17:10.540]  你有沒有發現一件事呢?
[00:17:10.540 --> 00:17:15.700]  就是那些術士可以做同一樣的邪術
[00:17:15.700 --> 00:17:18.020]  就是引那些青蛙上來
[00:17:18.020 --> 00:17:20.860]  但是術士可不可以令到青蛙死?
[00:17:20.860 --> 00:17:22.580]  不行,你明白嗎?
[00:17:22.580 --> 00:17:24.220]  你可以看到分別
[00:17:24.220 --> 00:17:26.300]  誰可以令到青蛙
[00:17:26.300 --> 00:17:27.820]  我又不可以消失
[00:17:27.820 --> 00:17:29.020]  死吧
[00:17:29.020 --> 00:17:30.820]  是摩西、是耶和華
[00:17:30.820 --> 00:17:34.460]  術士只可以越搞越亂
[00:17:34.460 --> 00:17:38.940]  他沒辦法清理那個場面,你明白嗎?
[00:17:38.940 --> 00:17:39.740]  你看到嗎?
[00:17:39.740 --> 00:17:41.620]  這也是跟創造有關係的
[00:17:41.620 --> 00:17:43.620]  如果你記得創造的時候
[00:17:43.620 --> 00:17:47.540]  我們說從 chaos 去 order
[00:17:47.540 --> 00:17:50.460]  從一個混亂去到什麼?
[00:17:50.460 --> 00:17:53.260]  去到秩序,有秩序
[00:17:53.260 --> 00:17:57.540]  現在在用動物王國做什麼呢?
[00:17:57.540 --> 00:18:01.380]  就是令到動物王國搞混亂埃及
[00:18:01.380 --> 00:18:05.140]  而埃及人的術士只可以搞混亂
[00:18:05.140 --> 00:18:08.580]  不可以將混亂停止
[00:18:08.580 --> 00:18:09.740]  我想你記住這件事
[00:18:09.740 --> 00:18:13.860]  你看到那個分別在哪裏
[00:18:13.860 --> 00:18:15.620]  好,我們繼續
[00:18:15.620 --> 00:18:17.580]  第三載
[00:18:17.580 --> 00:18:20.900]  阿倫伸手出他手裏的象
[00:18:20.900 --> 00:18:24.500]  擊打地上的塵土
[00:18:24.500 --> 00:18:27.900]  人和畜生身上就有蚊子
[00:18:27.900 --> 00:18:31.940]  埃及全地的塵土都變成了蚊子
[00:18:31.940 --> 00:18:38.340]  術士也用邪術要照樣產生蚊子
[00:18:38.340 --> 00:18:40.420]  卻做不成
[00:18:40.420 --> 00:18:41.780]  第一件事你留意到了
[00:18:41.780 --> 00:18:44.300]  有什麼分別呢?
[00:18:44.300 --> 00:18:45.140]  做不成
[00:18:45.140 --> 00:18:46.220]  為什麼做不成呢?
[00:18:46.220 --> 00:18:48.580]  有沒有想過?
[00:18:48.580 --> 00:18:51.660]  為什麼做不成呢?
[00:18:51.660 --> 00:18:53.500]  我給你其中一個可能性
[00:18:53.500 --> 00:18:55.060]  我也不知道是不是一定
[00:18:55.060 --> 00:18:55.740]  有學者說
[00:18:55.740 --> 00:18:57.020]  第一個是什麼呢?
[00:18:57.020 --> 00:18:59.740]  因為尼羅河被上帝毀了
[00:18:59.740 --> 00:19:03.620]  尼羅河是術士的發電廠
[00:19:03.620 --> 00:19:08.020]  因為他們所有大能的根源都是尼羅河的神
[00:19:08.020 --> 00:19:11.300]  而尼羅河被上帝擊了兩下
[00:19:11.300 --> 00:19:12.300]  就死了
[00:19:12.300 --> 00:19:14.580]  於是它沒有電
[00:19:14.580 --> 00:19:19.100]  所以這個術士到了第三災開始就再沒有電再繼續做
[00:19:19.100 --> 00:19:20.060]  他做不成
[00:19:20.060 --> 00:19:20.740]  為什麼呢?
[00:19:20.740 --> 00:19:23.500]  因為尼羅河已經被上帝所毀滅了
[00:19:23.500 --> 00:19:25.900]  這是其中一個觀念
[00:19:25.900 --> 00:19:27.380]  第二
[00:19:27.380 --> 00:19:32.100]  這些蚊子從哪裡來的呢?
[00:19:32.100 --> 00:19:33.580]  塵土
[00:19:33.580 --> 00:19:36.020]  其實塵土英文可以叫做dust
[00:19:36.020 --> 00:19:37.500]  就是很多灰塵
[00:19:37.500 --> 00:19:39.580]  不是這種dust
[00:19:39.580 --> 00:19:41.220]  是earth
[00:19:41.220 --> 00:19:45.460]  地上很多沙塵滾滾的
[00:19:45.460 --> 00:19:47.860]  其實是在說地
[00:19:47.860 --> 00:19:49.260]  我不知道你記不記得
[00:19:49.260 --> 00:19:50.500]  這是第三災
[00:19:50.500 --> 00:19:54.660]  我不知道你知不知道第四災是什麼
[00:19:54.660 --> 00:19:57.020]  第四災是什麼?
[00:19:57.020 --> 00:19:59.620]  蒼蠅
[00:19:59.620 --> 00:20:00.580]  其實在說什麼呢?
[00:20:00.580 --> 00:20:01.980]  你想想第二災
[00:20:01.980 --> 00:20:04.020]  青蛙從哪裡來的呢?
[00:20:04.020 --> 00:20:05.260]  海裡
[00:20:05.260 --> 00:20:08.020]  第二章的蚊子從哪裡來的呢?
[00:20:08.020 --> 00:20:11.380]  地上的灰所種出來的
[00:20:11.380 --> 00:20:15.620]  第三個是從天上飛下來的蒼蠅
[00:20:15.620 --> 00:20:16.220]  就是什麼呢?
[00:20:16.220 --> 00:20:19.540]  海陸空三軍都攻擊著埃及
[00:20:19.540 --> 00:20:20.140]  你看到嗎?
[00:20:20.140 --> 00:20:22.220]  嚇死你了
[00:20:22.220 --> 00:20:25.180]  動物王國亂七八糟
[00:20:25.180 --> 00:20:28.900]  海陸空都有在攻擊埃及
[00:20:28.900 --> 00:20:31.340]  快要弄死你了
[00:20:31.340 --> 00:20:32.060]  很可怕的
[00:20:32.060 --> 00:20:34.420]  到了第四災已經很可怕了
[00:20:34.420 --> 00:20:34.980]  OK
[00:20:34.980 --> 00:20:40.100]  好,我們繼續去看
[00:20:40.100 --> 00:20:45.260]  術士對法老說者是上帝的手指
[00:20:45.260 --> 00:20:48.020]  法老心裡剛硬不挺
[00:20:48.020 --> 00:20:50.540]  摩西和亞倫正月曜華所說的
[00:20:50.540 --> 00:20:51.700]  這是什麼意思呢?
[00:20:51.700 --> 00:20:54.860]  術士跟法老說
[00:20:54.860 --> 00:20:56.340]  這件事不行
[00:20:56.340 --> 00:20:57.860]  我們搞不到
[00:20:57.860 --> 00:20:58.940]  他們搞到
[00:20:58.940 --> 00:21:00.980]  他們的神比我們更厲害
[00:21:00.980 --> 00:21:02.460]  你要知道
[00:21:02.460 --> 00:21:07.340]  當時的埃及是四大文明古惑之一
[00:21:07.340 --> 00:21:09.460]  而他們相信他們的文明背後
[00:21:09.460 --> 00:21:10.620]  他們可以如此威風
[00:21:10.620 --> 00:21:14.180]  是因為埃及有很多神明
[00:21:14.180 --> 00:21:15.420]  明白嗎?
[00:21:15.420 --> 00:21:19.740]  而埃及人從來沒有聽過以色列的神明
[00:21:19.740 --> 00:21:21.900]  因為埃及人是最厲害的
[00:21:21.900 --> 00:21:24.740]  突然間這個以色列神叫耶和華
[00:21:24.740 --> 00:21:26.420]  在搞三搞四
[00:21:26.420 --> 00:21:27.060]  他們也說
[00:21:27.060 --> 00:21:29.180]  我們的神明一定贏
[00:21:29.180 --> 00:21:31.540]  現在到了第三災的時候
