
[00:00:00.000 --> 00:00:03.020]  說不完前書第三章第十節
[00:06:46.300 --> 00:06:48.460]  所以我們不可以離開這個根基
[00:06:48.460 --> 00:06:49.940]  當時的背景
[00:06:49.940 --> 00:06:53.300]  這個寫在哥倫多前後書的背景
[00:06:53.300 --> 00:06:54.380]  我們知道保羅這樣說
[00:06:54.380 --> 00:06:58.100]  是因為他們當時有一些別的福音給他們
[00:06:58.100 --> 00:06:59.820]  所以有那些假的師父
[00:06:59.820 --> 00:07:02.180]  有一些不合真理的教導
[00:07:02.180 --> 00:07:03.980]  來到他們當中
[00:07:03.980 --> 00:07:05.620]  保羅很清楚提醒
[00:07:05.620 --> 00:07:07.300]  他說我們要很小心
[00:07:07.300 --> 00:07:10.060]  千萬不要離開這個純正的根基
[00:07:10.060 --> 00:07:11.700]  就是教會的真理
[00:07:11.700 --> 00:07:14.140]  和耶穌基督的純正信仰
[00:07:14.140 --> 00:07:16.140]  所以在這個純正的教義上
[00:07:16.140 --> 00:07:17.700]  要受裝備
[00:07:17.700 --> 00:07:20.060]  我們的弟兄姊妹
[00:07:20.060 --> 00:07:21.060]  教會的生活
[00:07:21.060 --> 00:07:22.540]  我們的侍奉
[00:07:22.540 --> 00:07:25.060]  不像普通的社團
[00:07:25.060 --> 00:07:26.940]  我們必須要事實上留意
[00:07:26.940 --> 00:07:29.020]  這個叫做謹慎建築
[00:07:29.020 --> 00:07:30.340]  謹慎留意
[00:07:30.340 --> 00:07:33.780]  有沒有離開耶穌基督的根基
[00:07:33.780 --> 00:07:36.620]  如果我們只不過是用一些人的方法
[00:07:36.620 --> 00:07:42.020]  用一些我們自己喜歡的意思
[00:07:42.020 --> 00:07:43.340]  有時候我們會有危險
[00:07:43.340 --> 00:07:45.100]  當然這個未必一定錯
[00:07:45.100 --> 00:07:46.460]  但是要檢查一下
[00:07:46.460 --> 00:07:47.860]  究竟這些做法
[00:07:47.860 --> 00:07:53.980]  這些同基同樣的目標
[00:07:53.980 --> 00:07:57.340]  究竟有沒有離開耶穌基督的根基
[00:07:57.340 --> 00:07:58.660]  聖經的教導呢
[00:07:58.660 --> 00:07:59.540]  有些是中性的
[00:07:59.540 --> 00:08:01.740]  有很多地方我們需要來創新的
[00:08:01.740 --> 00:08:05.220]  有些是好的方法來採納的
[00:08:05.220 --> 00:08:06.740]  有些是好的建議
[00:08:06.740 --> 00:08:11.020]  我們可以用一些以前的做法來創新的
[00:08:11.020 --> 00:08:13.460]  但是究竟在信仰上
[00:08:13.460 --> 00:08:14.620]  它的本質上
[00:08:14.620 --> 00:08:16.980]  我們有沒有離開了聖經的教導呢
[00:08:16.980 --> 00:08:18.620]  這個經常要檢查一下
[00:08:18.620 --> 00:08:20.100]  經常要思想一下
[00:08:20.100 --> 00:08:21.220]  禱告一下
[00:08:21.220 --> 00:08:23.340]  然後如果不清楚的話
[00:08:23.340 --> 00:08:25.460]  問一下這些資深的侍奉人
[00:08:25.460 --> 00:08:26.860]  問一下教睦同工
[00:08:26.860 --> 00:08:27.540]  傳道人
[00:08:27.540 --> 00:08:27.980]  牧師
[00:08:27.980 --> 00:08:29.860]  就是幫助大家的
[00:08:29.860 --> 00:08:31.500]  我們一定要裝備信徒
[00:08:31.500 --> 00:08:32.860]  建立教會
[00:08:32.860 --> 00:08:35.260]  合乎聖經的心意
[00:08:35.260 --> 00:08:37.980]  合乎真道的規模
[00:08:37.980 --> 00:08:38.700]  我們很感謝神
[00:08:38.700 --> 00:08:39.940]  我們教會普遍來說
[00:08:39.940 --> 00:08:40.860]  我們的傳道同工
[00:08:40.860 --> 00:08:46.300]  都是出自純正的方派的神學院
[00:08:46.300 --> 00:08:47.940]  我們無論英文堂
[00:08:47.940 --> 00:08:48.500]  國語堂
[00:08:48.500 --> 00:08:49.980]  我們語語堂的弟兄姊妹
[00:08:49.980 --> 00:08:52.380]  都知道我們的同工
[00:08:52.380 --> 00:08:53.900]  都是很清楚
[00:08:53.900 --> 00:08:55.580]  很嚴格審核過的
[00:08:55.580 --> 00:08:58.340]  也都知道大家所受的訓練
[00:08:58.340 --> 00:09:01.420]  都是純正的方派信仰
[00:09:01.420 --> 00:09:02.700]  這個很重要
[00:09:02.700 --> 00:09:07.420]  因為如果牧者或傳道人帶錯了
[00:09:07.420 --> 00:09:09.620]  全體很容易走錯
[00:09:09.620 --> 00:09:13.340]  如果團契團長小組長帶錯了
[00:09:13.340 --> 00:09:16.300]  小組長團契就會很容易走錯
[00:09:16.300 --> 00:09:19.500]  所以我們作為帶領侍奉的
[00:09:19.500 --> 00:09:21.660]  我們要謹慎建築
[00:09:21.660 --> 00:09:23.140]  做一個聰明的公道
[00:09:23.140 --> 00:09:24.460]  我們求神幫助我們
[00:09:24.460 --> 00:09:26.500]  這個是唯一的根基
[00:09:26.500 --> 00:09:27.100]  經常說的
[00:09:27.100 --> 00:09:29.060]  所以我不花太多時間去說
[00:09:29.060 --> 00:09:31.180]  但是我們要留意一下
[00:09:31.180 --> 00:09:33.220]  既然保留謹慎建築
[00:09:33.220 --> 00:09:35.940]  我們知道有很多異端邪說
[00:09:35.940 --> 00:09:41.540]  和扭曲了信仰的教導
[00:09:41.540 --> 00:09:43.340]  我們都要留意
[00:09:43.340 --> 00:09:46.540]  當然我們要設立一個時代的需要
[00:09:46.540 --> 00:09:49.660]  將我們信仰聖經的規模
[00:09:49.660 --> 00:09:51.980]  來應用在這個時代的時候
[00:09:51.980 --> 00:09:54.380]  可能有些東西我們未聽過
[00:09:54.380 --> 00:09:57.700]  或者未去嘗試過
[00:09:57.700 --> 00:10:00.660]  這個不代表我們不會勇敢嘗試
[00:10:00.660 --> 00:10:05.780]  或者去運用我們的信仰
[00:10:05.780 --> 00:10:07.540]  來應用在這些方法上
[00:10:07.540 --> 00:10:09.060]  但是在這個過程中
[00:10:09.060 --> 00:10:09.980]  事實上都要檢查一下
[00:10:09.980 --> 00:10:11.820]  究竟是否符合聖經原則
[00:10:11.820 --> 00:10:16.740]  有沒有離開了對於耶穌基督的屬性的教導
[00:10:16.740 --> 00:10:17.700]  它的本質
[00:10:17.700 --> 00:10:19.260]  這些如果不清楚
[00:10:19.260 --> 00:10:21.660]  我們事實上都要謹慎一點
[00:10:21.660 --> 00:10:23.140]  寧願留意
[00:10:23.140 --> 00:10:25.660]  不要隨便放鬆
[00:10:25.660 --> 00:10:27.820]  第二件我們在這裡看到的
[00:10:27.820 --> 00:10:29.700]  就是多種的材料
[00:10:29.700 --> 00:10:32.860]  第十二到第十五節
[00:10:32.860 --> 00:10:36.660]  我們再看一看經文所說
[00:10:36.660 --> 00:10:39.380]  又有人用金、銀、寶石
[00:10:39.380 --> 00:10:40.420]  這些是一類的
[00:10:40.420 --> 00:10:43.780]  就是說它是比較可以永存的
[00:10:43.780 --> 00:10:45.060]  存久內的
[00:10:45.060 --> 00:10:47.260]  金、銀、寶石是真實的材料
[00:10:47.260 --> 00:10:48.740]  有內涵的
[00:10:48.740 --> 00:10:51.060]  但是草、木、鵝、雞
[00:10:51.060 --> 00:10:53.660]  這些是一燒就沒有了
[00:10:53.660 --> 00:10:55.580]  外表好像做得很漂亮
[00:10:55.580 --> 00:10:57.820]  但是可以一燒就沒有了
[00:10:57.820 --> 00:10:59.820]  所以既然大家都建築在根基上
[00:10:59.820 --> 00:11:01.820]  看看視乎是什麼材料的話
[00:11:01.820 --> 00:11:04.580]  這個更加是講到普通信徒
[00:11:04.580 --> 00:11:08.820]  我們侍奉的一些原則和我們的取向
[00:11:08.820 --> 00:11:12.540]  所以根基我們不容易走歪
[00:11:12.540 --> 00:11:14.100]  這個比較好一點
[00:11:14.100 --> 00:11:16.460]  因為特別是我們科文派的教會
[00:11:16.460 --> 00:11:17.380]  但是
[00:11:17.380 --> 00:11:18.500]  怎樣建造呢?
[00:11:18.500 --> 00:11:20.580]  這裡有時候會有瑕疵
[00:11:20.580 --> 00:11:24.100]  還有時候會有問題的
[00:11:24.100 --> 00:11:25.860]  所以要謹慎也是這個意思
[00:11:25.860 --> 00:11:27.860]  原來材料有很多種
[00:11:27.860 --> 00:11:29.860]  雖然根基只有一個
[00:11:29.860 --> 00:11:31.260]  材料有很多種
[00:11:31.260 --> 00:11:34.140]  究竟是金、銀、寶石還是草、木、鵝、雞呢?
[00:11:34.140 --> 00:11:36.140]  各人的工程必然顯露
[00:11:36.140 --> 00:11:37.580]  因為那日子
[00:11:37.580 --> 00:11:40.860]  這個日子就是基督審判臺前的時候
[00:11:40.860 --> 00:11:42.660]  要將它表明出來
[00:11:42.660 --> 00:11:44.140]  有否發現
[00:11:44.140 --> 00:11:47.460]  這否要試驗各人工程怎樣
[00:11:47.460 --> 00:11:48.260]  我們一起讀
[00:11:48.260 --> 00:11:49.460]  第十四、十五節
[00:11:49.460 --> 00:11:50.140]  請讀
[00:11:50.140 --> 00:11:53.860]  人在那根基上所建造的工程
[00:11:53.860 --> 00:11:57.660]  若存得住,它就要得賞賜
[00:11:57.660 --> 00:12:00.740]  人的工程若被燒了
[00:12:00.740 --> 00:12:03.100]  它就要受虧損
[00:12:03.100 --> 00:12:05.100]  自己卻要得救
[00:12:05.100 --> 00:12:06.580]  雖然得救
[00:12:06.580 --> 00:12:11.340]  乃像從火裡經過的一樣
[00:12:11.340 --> 00:12:13.140]  所以這裡就讓我們看見
[00:12:13.140 --> 00:12:16.660]  如果工程建造存得住
[00:12:16.660 --> 00:12:19.340]  就是火試驗的時候
[00:12:19.340 --> 00:12:21.140]  燒完仍然存在
[00:12:21.140 --> 00:12:23.500]  這些就是金、銀、寶石
[00:12:23.500 --> 00:12:26.380]  如果火燒了,全沒了
[00:12:26.380 --> 00:12:28.500]  那就是草木禍皆
[00:12:28.500 --> 00:12:32.180]  這就可以分辨究竟是否得賞賜
[00:12:32.180 --> 00:12:34.420]  如果人的工程燒了之後
[00:12:34.420 --> 00:12:35.700]  全沒了
[00:12:35.700 --> 00:12:37.380]  他自己受虧損
[00:12:37.380 --> 00:12:39.300]  不是神受虧損
[00:12:39.300 --> 00:12:41.300]  其實最後是自己受虧損
[00:12:41.300 --> 00:12:43.660]  因為自己雖然得救
[00:12:43.660 --> 00:12:46.300]  但好像從火裡經過一樣
[00:12:46.300 --> 00:12:48.980]  雖然我們建造聖殿
[00:12:48.980 --> 00:12:51.060]  是整體為別人的好處
[00:12:51.060 --> 00:12:55.220]  但其實最終面對的賞賜是我們自己
[00:12:55.220 --> 00:12:57.660]  究竟我們
[00:12:57.660 --> 00:13:00.220]  就好像上星期說我們奔跑的時候
[00:13:00.220 --> 00:13:02.900]  是合乎規格、合乎規矩的
[00:13:02.900 --> 00:13:05.340]  還是我們跑完之後
[00:13:05.340 --> 00:13:06.260]  好像保羅說
[00:13:06.260 --> 00:13:07.340]  哎呀我真的怕
[00:13:07.340 --> 00:13:10.660]  全福音級別人自己卻被棄絕了
[00:13:10.660 --> 00:13:12.260]  所以就沒賞賜
[00:13:12.260 --> 00:13:15.260]  這個和賽跑者一樣的意思
[00:13:15.260 --> 00:13:16.340]  最後得不得賞賜
[00:13:16.340 --> 00:13:19.100]  是在乎他合不合規格
[00:13:19.100 --> 00:13:24.420]  這個工程是不是可以存留得住
[00:13:24.420 --> 00:13:26.500]  所以我們要留意的是
[00:13:26.500 --> 00:13:28.860]  能不能經得起火的考驗
[00:13:28.860 --> 00:13:31.100]  所以我們都知道
[00:13:31.100 --> 00:13:33.140]  哪些東西燒完之後還在
[00:13:33.140 --> 00:13:35.340]  那些是存留得住的
[00:13:35.340 --> 00:13:36.620]  燒完之後什麼都沒了
[00:13:36.620 --> 00:13:38.540]  那些是不真實的
[00:13:38.540 --> 00:13:41.580]  我記得我小時候有個很清楚的經驗
[00:13:41.580 --> 00:13:44.100]  我跟著我的長輩走去
[00:13:44.100 --> 00:13:49.100]  一年一次拜我祖父的墳
[00:13:49.100 --> 00:13:50.220]  掃墓
[00:13:50.220 --> 00:13:52.500]  所以我們中國人叫什麼
[00:13:52.500 --> 00:13:53.740]  拜山
[00:13:53.740 --> 00:13:56.820]  基督徒就不說拜山
[00:13:56.820 --> 00:13:57.540]  說掃墓
[00:13:57.540 --> 00:13:58.420]  那時候是小孩子
[00:13:58.420 --> 00:13:59.700]  所以去拜山
[00:13:59.700 --> 00:14:02.740]  所以我們就去到那裡
[00:14:02.740 --> 00:14:03.900]  掃墓了
[00:14:03.900 --> 00:14:06.300]  結果發覺因為一年才去一次
[00:14:06.300 --> 00:14:07.580]  因為在新界那裡
[00:14:07.580 --> 00:14:09.700]  我們香港住的
[00:14:09.700 --> 00:14:12.340]  只是清明節的時候去一去
[00:14:12.340 --> 00:14:14.420]  在山頭的時候
[00:14:14.420 --> 00:14:18.060]  所有的墳墓都被草蓋住
[00:14:18.060 --> 00:14:19.740]  被野草蓋住
[00:14:19.740 --> 00:14:24.020]  所以都不知道哪一塊是真的墳
[00:14:24.020 --> 00:14:26.340]  你知道香港的墳墓都很小
[00:14:26.340 --> 00:14:31.820]  很容易就拜錯山就沒了
[00:14:31.820 --> 00:14:33.700]  我們那些長者
[00:14:33.700 --> 00:14:35.060]  特別是我的四伯父
[00:14:35.060 --> 00:14:37.740]  我記得他住在青山
[00:14:37.740 --> 00:14:40.020]  不是青山醫院
[00:14:40.020 --> 00:14:41.860]  住在青山那個地方
[00:14:41.860 --> 00:14:46.020]  大家在香港知道青山醫院是什麼嗎?
[00:14:46.020 --> 00:14:47.380]  他很熟悉
[00:14:47.380 --> 00:14:50.580]  因為他做漁農署的
[00:14:50.580 --> 00:14:52.020]  他是有膽量的
[00:14:52.020 --> 00:14:55.500]  他一把火
[00:14:55.500 --> 00:14:56.780]  一燒
[00:14:56.780 --> 00:14:58.980]  就在那個範圍放火燒
[00:14:58.980 --> 00:15:00.900]  千萬現在不要
[00:15:00.900 --> 00:15:02.820]  犯法的
[00:15:02.820 --> 00:15:03.860]  而且很危險
[00:15:03.860 --> 00:15:06.180]  現在很多山坡都是這樣做出來的
[00:15:06.180 --> 00:15:08.900]  當然香港那時候是不同的環境
[00:15:08.900 --> 00:15:10.420]  他真的一放火燒
[00:15:10.420 --> 00:15:11.580]  他知道哪個範圍
[00:15:11.580 --> 00:15:12.300]  他就放火燒
[00:15:12.300 --> 00:15:14.780]  那些火燒著燒著就停了
[00:15:14.780 --> 00:15:16.060]  他不是繼續燒的
[00:15:16.060 --> 00:15:17.540]  當然可能考慮到天氣
[00:15:17.540 --> 00:15:20.140]  考慮到邊界
[00:15:20.140 --> 00:15:22.860]  那些草去到哪裏
[00:15:22.860 --> 00:15:23.580]  他就燒
[00:15:23.580 --> 00:15:24.700]  他真的厲害
[00:15:24.700 --> 00:15:25.620]  一燒
[00:15:25.620 --> 00:15:26.540]  我們小時候很怕
[00:15:26.540 --> 00:15:28.540]  躲在一霸後面
[00:15:28.540 --> 00:15:29.420]  火燒著燒著
[00:15:29.420 --> 00:15:31.100]  但是燒著燒著燒完之後
[00:15:31.100 --> 00:15:32.100]  再看一看
[00:15:32.100 --> 00:15:34.140]  那怎麼辦?
[00:15:34.140 --> 00:15:37.660]  那些墳墓都出來了
[00:15:37.660 --> 00:15:39.380]  那些草呢
[00:15:39.380 --> 00:15:42.860]  全都沒有了
[00:15:42.860 --> 00:15:45.060]  所以這個經驗讓我知道
[00:15:45.060 --> 00:15:48.420]  將來我們的工程都是類似這樣
[00:15:48.420 --> 00:15:51.860]  神燒完之後
[00:15:51.860 --> 00:15:53.660]  什麼都沒有了
[00:15:53.660 --> 00:15:55.580]  那就證明全留不住
[00:15:55.580 --> 00:15:57.220]  但是那些真正的石頭
[00:15:57.220 --> 00:15:58.780]  真正的磚
[00:15:58.780 --> 00:16:01.820]  真正的當然這裡更加是金銀寶石
[00:16:01.820 --> 00:16:03.700]  它就全留得住
[00:16:03.700 --> 00:16:07.300]  現在有很多是真假難分的
[00:16:07.300 --> 00:16:08.420]  有沒有?
[00:16:08.420 --> 00:16:11.260]  有些叫真磚、假磚、真石、假石
[00:16:11.260 --> 00:16:17.580]  你們家裏的灶頭是真磚還是假磚知道嗎?
[00:16:17.580 --> 00:16:19.420]  你們裝修的那些
[00:16:19.420 --> 00:16:21.820]  鋪上去的那些是真磚還是假磚
[00:16:21.820 --> 00:16:24.860]  我家裏外面的前院
