
[00:00:00.000 --> 00:00:03.000]  大家好 先和大家拜個年
[00:02:30.300 --> 00:02:32.300]  願不是為施洗
[00:02:32.300 --> 00:02:34.300]  乃是為傳福音
[00:02:34.300 --> 00:02:36.680]  並不用智慧的言語
[00:02:36.680 --> 00:02:39.700]  免得基督的十字架落了空
[00:02:39.700 --> 00:02:41.700]  因為十字架的道理
[00:02:41.700 --> 00:02:44.020]  在那滅亡的人為如絕
[00:02:44.020 --> 00:02:47.640]  在我們得救的人卻為神的大難
[00:02:47.640 --> 00:02:49.900]  這段經文
[00:02:49.900 --> 00:02:55.600]  聖經是以在教會中有紛爭作為主題
[00:02:55.600 --> 00:02:58.940]  我們將這段經文分為三段來思考
[00:02:58.940 --> 00:03:02.820]  首先是十至十二節
[00:03:02.820 --> 00:03:06.300]  這段是保羅對紛爭的描述
[00:03:06.300 --> 00:03:08.740]  然後十三至十六節
[00:03:08.740 --> 00:03:11.420]  是保羅對紛爭有些質問
[00:03:11.420 --> 00:03:13.420]  然後十七、十八節
[00:03:13.420 --> 00:03:17.020]  是保羅對紛爭有些解答
[00:03:17.020 --> 00:03:19.020]  不可分擋
[00:03:19.020 --> 00:03:21.360]  我們先看十至十二節
[00:03:21.360 --> 00:03:23.360]  保羅如何對這個紛爭描述呢
[00:03:23.360 --> 00:03:26.140]  「弟兄們」即是他用弟兄稱呼
[00:03:26.140 --> 00:03:32.180]  即是我們的主耶穌基督勸你們都講一樣的話
[00:03:32.180 --> 00:03:35.000]  「你們中間也不可分擋」
[00:03:35.000 --> 00:03:37.920]  即是當中有些分擋的現象出現了
[00:03:37.920 --> 00:03:39.920]  只要一心一意彼此相合
[00:03:39.920 --> 00:03:41.920]  所以我們不可分擋
[00:03:41.920 --> 00:03:44.920]  主題就是一心相合
[00:03:44.920 --> 00:03:47.040]  他就說格萊士加裏面的人
[00:03:47.040 --> 00:03:50.640]  曾對我提起弟兄們你們中間有紛爭
[00:03:50.640 --> 00:03:52.140]  他有根據的話
[00:03:52.140 --> 00:03:54.140]  「我的意思就是說」
[00:03:54.140 --> 00:03:56.140]  他就說你們的形態就是
[00:03:56.140 --> 00:03:58.140]  「我是屬保羅的」
[00:03:58.140 --> 00:04:00.140]  在英文是「I follow Paul」
[00:04:00.140 --> 00:04:02.140]  「I follow Apollos」
[00:04:02.140 --> 00:04:04.140]  「I follow Cyprus」
[00:04:04.140 --> 00:04:06.140]  「I follow Christ」
[00:04:06.140 --> 00:04:08.140]  即是說他們跟哪一條隊伍的意思
[00:04:08.140 --> 00:04:11.140]  這些經文好像在呈現
[00:04:11.140 --> 00:04:14.140]  其實有份創立哥倫多教會的保羅
[00:04:14.140 --> 00:04:16.140]  有人去透露他
[00:04:16.140 --> 00:04:20.140]  有人去打了小報告
[00:04:20.140 --> 00:04:23.140]  對哥倫多教會篤灰
[00:04:23.140 --> 00:04:25.140]  篤灰的是哪些呢
[00:04:25.140 --> 00:04:27.140]  就是格萊士加裏面的人
[00:04:27.140 --> 00:04:29.140]  有根有據
[00:04:29.140 --> 00:04:32.140]  教會前線出現了群而分黨
[00:04:32.140 --> 00:04:35.140]  出現了至少四派的教友
[00:04:35.140 --> 00:04:38.140]  他們說自己源於不同的屬靈領袖
[00:04:38.140 --> 00:04:40.140]  而分群分黨
[00:04:40.140 --> 00:04:43.140]  造成了教會裏面的紛爭
[00:04:43.140 --> 00:04:46.140]  如果用我們香港人的話來翻譯
[00:04:46.140 --> 00:04:51.140]  在教會裏面教友各自跟了不同的大佬
[00:04:51.140 --> 00:04:55.140]  哥倫多教會的分黨分派的情景
[00:04:55.140 --> 00:04:58.140]  在今天的香港教會
[00:04:58.140 --> 00:05:01.140]  是否都似曾相識呢
[00:05:01.140 --> 00:05:03.140]  所以有些信徒就會認為
[00:05:03.140 --> 00:05:07.140]  聖經不贊成政治裏面說的政黨
[00:05:07.140 --> 00:05:09.140]  即是political parties
[00:05:09.140 --> 00:05:11.140]  跳脫了這個所以
[00:05:11.140 --> 00:05:13.140]  其實我認為這是一個跳躍
[00:05:13.140 --> 00:05:16.140]  這個跳躍是對紛爭厭惡的信仰反應
[00:05:16.140 --> 00:05:19.140]  即是其實教會的紛爭是令人很生厭
[00:05:19.140 --> 00:05:22.140]  所以對於政黨同樣生厭
[00:05:22.140 --> 00:05:24.140]  情有可原的這一點
[00:05:24.140 --> 00:05:25.140]  但是在新約聖經的時代
[00:05:25.140 --> 00:05:27.140]  其實是未有政黨政治
[00:05:27.140 --> 00:05:29.140]  這個party politics
[00:05:29.140 --> 00:05:32.140]  其實這種政治正體是未有出現
[00:05:32.140 --> 00:05:35.140]  所以其實這第十節不可分黨
[00:05:35.140 --> 00:05:38.140]  這個黨字其實跟政黨是無關
[00:05:38.140 --> 00:05:41.140]  即是說是分了一堆一堆的不同的人
[00:05:41.140 --> 00:05:43.140]  這個party的party
[00:05:43.140 --> 00:05:47.140]  即是將一個code變成一part part的原意
[00:05:47.140 --> 00:05:51.140]  我大學的時候是附修政治學的
[00:05:51.140 --> 00:05:54.140]  政黨政治其實正正是有效地
[00:05:54.140 --> 00:05:58.140]  代表著社會不同的政治取態的公物
[00:05:58.140 --> 00:06:00.140]  其實全世界發展出來的
[00:06:00.140 --> 00:06:03.140]  都偏向了兩黨或者多黨政治
[00:06:03.140 --> 00:06:06.140]  這些輪替管治的民主體制
[00:06:06.140 --> 00:06:09.140]  譬如英國有保守黨和工黨
[00:06:09.140 --> 00:06:12.140]  美國有共和黨和民主黨
[00:06:12.140 --> 00:06:15.140]  台灣有國民黨和民進黨
[00:06:15.140 --> 00:06:17.140]  至於中國
[00:06:17.140 --> 00:06:18.140]  大家明白了
[00:06:18.140 --> 00:06:20.140]  不容宣之於後
[00:06:20.140 --> 00:06:23.140]  所以或者贊成或者反對政黨政治
[00:06:23.140 --> 00:06:25.140]  其實是沒有什麼聖經基礎的
[00:06:25.140 --> 00:06:28.140]  但是有沒有信仰的基礎呢
[00:06:28.140 --> 00:06:31.140]  教會向來教導要合一
[00:06:31.140 --> 00:06:35.140]  所以向來就反對了差異
[00:06:35.140 --> 00:06:39.140]  這些difference或者diversity
[00:06:39.140 --> 00:06:41.140]  我個人是不同意
[00:06:41.140 --> 00:06:43.140]  我這次講到想平反
[00:06:43.140 --> 00:06:46.140]  一種違反合一的差異
[00:06:46.140 --> 00:06:50.140]  diversity congruent with unity
[00:06:50.140 --> 00:06:52.140]  我初入大學的階段
[00:06:52.140 --> 00:06:56.140]  其實已經信了耶穌五六年了
[00:06:56.140 --> 00:06:58.140]  其實當時都不是很明白
[00:06:58.140 --> 00:07:01.140]  為什麼教會史上出現了不同的大分裂
[00:07:01.140 --> 00:07:02.140]  叫schemism
[00:07:02.140 --> 00:07:05.140]  譬如分出天主教Catholic
[00:07:05.140 --> 00:07:06.140]  東正教Orthodox
[00:07:06.140 --> 00:07:08.140]  基督新教Protestant
[00:07:08.140 --> 00:07:11.140]  又為什麼會有不同的宗派denomination
[00:07:11.140 --> 00:07:14.140]  包括我自己屬於的秦道中Methodist
[00:07:14.140 --> 00:07:17.140]  怎樣從聖公宗Anchoragent分出來
[00:07:17.140 --> 00:07:19.140]  還有浸信會
[00:07:19.140 --> 00:07:20.140]  崇真會
[00:07:20.140 --> 00:07:21.140]  宣道會
[00:07:21.140 --> 00:07:22.140]  中華基督教會
[00:07:22.140 --> 00:07:24.140]  我當時哲學主修的時候
[00:07:24.140 --> 00:07:26.140]  同班有一個同學
[00:07:26.140 --> 00:07:28.140]  就是一個我很敬愛的信仰前輩
[00:07:28.140 --> 00:07:29.140]  雖然同齡
[00:07:29.140 --> 00:07:32.140]  但是他的信仰比我更加耐
[00:07:32.140 --> 00:07:33.140]  更加深厚
[00:07:33.140 --> 00:07:34.140]  他在大學的時期
[00:07:34.140 --> 00:07:35.140]  做大學生的時期
[00:07:35.140 --> 00:07:38.140]  已經參與教會的牧羊工作
[00:07:38.140 --> 00:07:41.140]  所以我就向他請教這個問題
[00:07:41.140 --> 00:07:43.140]  他就這樣解釋給我聽
[00:07:43.140 --> 00:07:45.140]  他說因為神愛世人
[00:07:45.140 --> 00:07:48.140]  讓不同差異需要的信徒
[00:07:48.140 --> 00:07:51.140]  可以適應不同的教會形態
[00:07:51.140 --> 00:07:53.140]  可以按著宗派傳統
[00:07:53.140 --> 00:07:56.140]  有他自己的信群可以歸屬
[00:07:56.140 --> 00:08:01.140]  所以這個Diversity就是Accommodate Particularity
[00:08:01.140 --> 00:08:05.140]  所以Each of us can have one's own faith community to belong to
[00:08:05.140 --> 00:08:08.140]  就是每個人都可以歸屬一些
[00:08:08.140 --> 00:08:10.140]  他可以適應到的信仰群體
[00:08:10.140 --> 00:08:11.140]  這三十年來
[00:08:11.140 --> 00:08:15.140]  我其實都跟著這位前輩這個角度
[00:08:15.140 --> 00:08:16.140]  去理解
[00:08:16.140 --> 00:08:20.140]  去解讀教會當中出現的分殊差異
[00:08:20.140 --> 00:08:23.140]  我們叫Differentiated Diversity
[00:08:23.140 --> 00:08:25.140]  其實你們在座的
[00:08:25.140 --> 00:08:28.140]  都認識這位信仰的前輩
[00:08:28.140 --> 00:08:32.140]  他就是在這裡服事多年的榮譽助理項目
[00:08:32.140 --> 00:08:34.140]  鄧瑞強博士
[00:08:34.140 --> 00:08:36.140]  所以我會公開承認
[00:08:36.140 --> 00:08:39.140]  其實我是跟鄧瑞強博士的
[00:08:39.140 --> 00:08:41.140]  I follow Dr. Tang
[00:08:41.140 --> 00:08:43.140]  那你呢
[00:08:43.140 --> 00:08:45.140]  回顧你的信仰成長
[00:08:45.140 --> 00:08:48.140]  你對哪些信仰的前輩
[00:08:48.140 --> 00:08:50.140]  或者屬靈的領袖
[00:08:50.140 --> 00:08:52.140]  是較為靠近的
[00:08:52.140 --> 00:08:55.140]  例如在這個崇基論壇
[00:08:55.140 --> 00:08:58.140]  你會不會在以下的選項當中
[00:08:58.140 --> 00:08:59.140]  找其中一個
[00:08:59.140 --> 00:09:02.140]  我是屬鄧瑞強博士的
[00:09:02.140 --> 00:09:05.140]  我是屬Simon夏木的
[00:09:05.140 --> 00:09:07.140]  我是屬Walter的
[00:09:07.140 --> 00:09:09.140]  我是屬Roger的
[00:09:09.140 --> 00:09:13.140]  我在這裡不是鼓勵大家分群分黨
[00:09:13.140 --> 00:09:15.140]  在這個教會搞紛爭
[00:09:15.140 --> 00:09:18.140]  我認為一個信徒的信仰成長
[00:09:18.140 --> 00:09:22.140]  對一些信仰前輩或者屬靈領袖
[00:09:22.140 --> 00:09:23.140]  較為靠近
[00:09:23.140 --> 00:09:25.140]  其實是人之常情
[00:09:25.140 --> 00:09:28.140]  我認為一群信徒
[00:09:28.140 --> 00:09:30.140]  一起信仰成長
[00:09:30.140 --> 00:09:32.140]  對不同的信仰的前輩
[00:09:32.140 --> 00:09:33.140]  或者屬靈領袖
[00:09:33.140 --> 00:09:37.140]  各有不同程度的位置靠近
[00:09:37.140 --> 00:09:40.140]  這個群體都是人之常情
[00:09:40.140 --> 00:09:42.140]  所以我們值得思考的問題
[00:09:42.140 --> 00:09:44.140]  是怎樣的差異
[00:09:44.140 --> 00:09:47.140]  才是一個良好的健全的差異
[00:09:47.140 --> 00:09:49.140]  What makes diversity a good thing?
[00:09:49.140 --> 00:09:52.140]  不是差異就是不好
[00:09:52.140 --> 00:09:54.140]  而是甚麼怎樣令它好
[00:09:54.140 --> 00:09:55.140]  甚麼怎樣就是不好
[00:09:55.140 --> 00:09:57.140]  我提出三點
[00:09:57.140 --> 00:09:59.140]  請大家考慮
[00:09:59.140 --> 00:10:02.140]  我叫做分殊差異的論理
[00:10:02.140 --> 00:10:05.140]  Ethics of Diversity or Difference
[00:10:05.140 --> 00:10:06.140]  第一
[00:10:06.140 --> 00:10:09.140]  差異其實是導影個別人的特點
[00:10:09.140 --> 00:10:10.140]  或者特殊需要
[00:10:10.140 --> 00:10:12.140]  這是差異
[00:10:12.140 --> 00:10:16.140]  所以Diversity is attentive to particulars
[00:10:16.140 --> 00:10:18.140]  這個Attentive to particulars
[00:10:18.140 --> 00:10:20.140]  是上世紀末
[00:10:20.140 --> 00:10:25.140]  整個研究方法論的大轉變
[00:10:25.140 --> 00:10:28.140]  由量化為主轉成質化
[00:10:28.140 --> 00:10:30.140]  其實就是這個口號
[00:10:30.140 --> 00:10:32.140]  Attentive to particulars
[00:10:32.140 --> 00:10:33.140]  第二就是
[00:10:33.140 --> 00:10:35.140]  差異呈現群體的豐富
[00:10:35.140 --> 00:10:38.140]  Diversity contributes the richness of the community
[00:10:38.140 --> 00:10:39.140]  即是群體裏面
[00:10:39.140 --> 00:10:41.140]  有差異其實可以呈現
[00:10:41.140 --> 00:10:44.140]  群體裏面有不同形態
[00:10:44.140 --> 00:10:45.140]  不同的豐富
[00:10:45.140 --> 00:10:46.140]  第三
[00:10:46.140 --> 00:10:48.140]  差異最終是為了更好的合一
[00:10:48.140 --> 00:10:51.140]  Diversity converges on to a better unity
[00:10:51.140 --> 00:10:52.140]  即是說
[00:10:52.140 --> 00:10:54.140]  差異其實是最後摧痛
[00:10:54.140 --> 00:10:57.140]  找到一個更好的合一
[00:10:57.140 --> 00:10:59.140]  如果沒有這個Differentiation
[00:10:59.140 --> 00:11:02.140]  這個一可能只是停留在一個低層次
[00:11:02.140 --> 00:11:04.140]  或者較微風性的一
[00:11:04.140 --> 00:11:06.140]  這三個原則
[00:11:06.140 --> 00:11:08.140]  我想容許我
[00:11:08.140 --> 00:11:10.140]  近身去演繹這三點
[00:11:10.140 --> 00:11:13.140]  借用大家在崇基禮拜堂的經驗
[00:11:13.140 --> 00:11:15.140]  來做一個說明
[00:11:15.140 --> 00:11:17.140]  我四十多年前
[00:11:17.140 --> 00:11:19.140]  信主的教會經驗
[00:11:19.140 --> 00:11:21.140]  我今天在崇基禮拜堂
[00:11:21.140 --> 00:11:23.140]  正是經歷著這種
[00:11:23.140 --> 00:11:26.140]  以上差異的三重精彩
[00:11:26.140 --> 00:11:27.140]  我自己在這裏
[00:11:27.140 --> 00:11:29.140]  作為其中一個聚會的教友
[00:11:29.140 --> 00:11:30.140]  我會同意說
[00:11:30.140 --> 00:11:32.140]  我是熟鄧瑞強
[00:11:32.140 --> 00:11:34.140]  而且我是熟Simon Howell
[00:11:34.140 --> 00:11:35.140]  我是熟Walter
[00:11:35.140 --> 00:11:37.140]  而且我也是熟Roger
[00:11:37.140 --> 00:11:39.140]  我自己分裂一下
[00:11:39.140 --> 00:11:40.140]  自戀一下
[00:11:40.140 --> 00:11:42.140]  其他三位講者的講道
[00:11:42.140 --> 00:11:44.140]  其實我是不停地追蹤
[00:11:44.140 --> 00:11:46.140]  我自己每一次講道
[00:11:46.140 --> 00:11:47.140]  都會在這裏參詳
[00:11:47.140 --> 00:11:49.140]  如果他們這樣說這段經文
[00:11:49.140 --> 00:11:50.140]  會怎樣說呢
[00:11:50.140 --> 00:11:52.140]  我會參詳他們的精彩
[00:11:52.140 --> 00:11:54.140]  我相信包括我在內
[00:11:54.140 --> 00:11:56.140]  四位講者的講道
[00:11:56.140 --> 00:11:57.140]  都各自各精彩
[00:11:57.140 --> 00:11:58.140]  我是這樣相信
[00:11:58.140 --> 00:12:02.140]  再加上不時邀請來的外來講者
[00:12:02.140 --> 00:12:04.140]  我是認為五者講道
[00:12:04.140 --> 00:12:06.140]  缺一不可
[00:12:06.140 --> 00:12:09.140]  我作為牧羊團體裏面
[00:12:09.140 --> 00:12:11.140]  其中一個分子
[00:12:11.140 --> 00:12:14.140]  其實從未如此見過
[00:12:14.140 --> 00:12:16.140]  這般美好的團隊
[00:12:16.140 --> 00:12:18.140]  這個是one of the best team
[00:12:18.140 --> 00:12:19.140]  I ever joined
[00:12:19.140 --> 00:12:22.140]  我其實是非常不捨得
[00:12:22.140 --> 00:12:24.140]  現在的光景
[00:12:24.140 --> 00:12:25.140]  但我亦都明白
[00:12:25.140 --> 00:12:27.140]  好景不常
[00:12:27.140 --> 00:12:29.140]  能夠多聚一刻
[00:12:29.140 --> 00:12:30.140]  就多聚一刻
[00:12:30.140 --> 00:12:31.140]  每一剎那
[00:12:31.140 --> 00:12:33.140]  都是珍惜光暈
[00:12:33.140 --> 00:12:34.140]  這個很難得
[00:12:34.140 --> 00:12:35.140]  因此
[00:12:35.140 --> 00:12:37.140]  大家好好珍惜
[00:12:37.140 --> 00:12:38.140]  當前的美好
[00:12:38.140 --> 00:12:39.140]  這段說話
[00:12:39.140 --> 00:12:41.140]  不知道大家知不知道
[00:12:41.140 --> 00:12:43.140]  我言外之音是說什麼呢
[00:12:43.140 --> 00:12:44.140]  不知道
[00:12:44.140 --> 00:12:45.140]  大家可以探討一下
[00:12:45.140 --> 00:12:47.140]  所以
[00:12:47.140 --> 00:12:49.140]  快點去報注入學
[00:12:49.140 --> 00:12:53.140]  這個是植入式的廣告
[00:12:53.140 --> 00:12:56.140]  多些享受不同形態的信仰學習
[00:12:56.140 --> 00:12:58.140]  所以
[00:12:58.140 --> 00:13:01.140]  在事實上出現的差異
[00:13:01.140 --> 00:13:05.140]  不一定就是構成合一的障礙
[00:13:05.140 --> 00:13:08.140]  因為差異可以是一個合一的豐富
[00:13:08.140 --> 00:13:09.140]  所以
[00:13:09.140 --> 00:13:10.140]  大家可以同時說
[00:13:10.140 --> 00:13:14.140]  我是跟到Simon的教導
[00:13:14.140 --> 00:13:16.140]  我又跟到Walter的教導
[00:13:16.140 --> 00:13:18.140]  我又跟到鄧帥強博士的教導
[00:13:18.140 --> 00:13:22.140]  我又跟得到Roger的教導
[00:13:22.140 --> 00:13:23.140]  所以
[00:13:23.140 --> 00:13:24.140]  在這裏
[00:13:24.140 --> 00:13:25.140]  數星期前
[00:13:25.140 --> 00:13:27.140]  你有沒有發現到
[00:13:27.140 --> 00:13:29.140]  差異的美麗呢
[00:13:29.140 --> 00:13:32.140]  基督是不是分開呢
[00:13:32.140 --> 00:13:35.140]  但當時的哥林多教會
[00:13:35.140 --> 00:13:38.140]  是沒有這樣差異的美麗
[00:13:38.140 --> 00:13:40.140]  反而構成合一的障礙
[00:13:40.140 --> 00:13:41.140]  以至到保羅
[00:13:41.140 --> 00:13:44.140]  在第十三節至第十六節
[00:13:44.140 --> 00:13:47.140]  保羅發了一個異腦
[00:13:47.140 --> 00:13:49.140]  去責罵哥林多教會他們
[00:13:49.140 --> 00:13:53.140]  他提了三個很關鍵的責罵提問
[00:13:53.140 --> 00:13:55.140]  基督是分開的嗎
[00:13:55.140 --> 00:13:58.140]  保羅為你們釘了十字架嗎
[00:13:58.140 --> 00:14:01.140]  你們是奉保羅的名受洗了嗎
[00:14:01.140 --> 00:14:05.140]  我感謝神除了這些之外
[00:14:05.140 --> 00:14:07.140]  甚至我也不太記得
[00:14:07.140 --> 00:14:09.140]  這個也不是最重要
[00:14:09.140 --> 00:14:11.140]  所以他問了這三個問題
[00:14:11.140 --> 00:14:13.140]  這三個因素
[00:14:13.140 --> 00:14:17.140]  就是令差異變成不良而且又惡的
[00:14:17.140 --> 00:14:19.140]  我們的主線就是說
[00:14:19.140 --> 00:14:22.140]  差異本身未必是善
[00:14:22.140 --> 00:14:23.140]  未必是惡
[00:14:23.140 --> 00:14:25.140]  未必是良或者是劣
[00:14:25.140 --> 00:14:26.140]  是差異
[00:14:26.140 --> 00:14:29.140]  是怎樣的差異會造成好的
[00:14:29.140 --> 00:14:31.140]  又怎樣的差異會造成不好的呢
[00:14:31.140 --> 00:14:34.140]  所以保羅提出了這三點
[00:14:34.140 --> 00:14:37.140]  令差異變成不良而又惡
[00:14:37.140 --> 00:14:38.140]  因為違背了
[00:14:38.140 --> 00:14:39.140]  第一
[00:14:39.140 --> 00:14:41.140]  教會作為基督的身體
[00:14:41.140 --> 00:14:44.140]  是不可以分開分割的
[00:14:44.140 --> 00:14:46.140]  所以如果這個差異
[00:14:46.140 --> 00:14:49.140]  構成了教會的分裂
[00:14:49.140 --> 00:14:52.140]  即基督身體的分裂就不好
[00:14:52.140 --> 00:14:53.140]  第二
[00:14:53.140 --> 00:14:56.140]  洗禮其實是教會的勝利之一
[00:14:56.140 --> 00:15:01.140]  不要因為洗禮而構成了合一的障礙
[00:15:01.140 --> 00:15:03.140]  這是第二關於洗禮的位置
[00:15:03.140 --> 00:15:04.140]  一會兒我們會補充
[00:15:04.140 --> 00:15:05.140]  第三
[00:15:05.140 --> 00:15:08.140]  信仰成長當中
[00:15:08.140 --> 00:15:10.140]  是會出現一些屬靈的領袖
[00:15:10.140 --> 00:15:11.140]  這些屬靈領袖
[00:15:11.140 --> 00:15:13.140]  你怎樣靠近這些屬靈領袖呢
[00:15:13.140 --> 00:15:16.140]  都是一些過渡的意義
[00:15:16.140 --> 00:15:18.140]  不是終極的意義
[00:15:18.140 --> 00:15:19.140]  即是過渡期
[00:15:19.140 --> 00:15:20.140]  但不是一個終極的意義
[00:15:20.140 --> 00:15:22.140]  一會兒我會補充
[00:15:22.140 --> 00:15:25.140]  所以按著基督新教的勝利觀
[00:15:25.140 --> 00:15:28.140]  其實有兩個勝利
[00:15:28.140 --> 00:15:30.140]  教會傳統裏面有很多勝利
[00:15:30.140 --> 00:15:32.140]  但在基督新教裏面
[00:15:32.140 --> 00:15:34.140]  只有洗禮
[00:15:34.140 --> 00:15:36.140]  洗禮是一生人只會做一次
[00:15:36.140 --> 00:15:38.140]  第二就是聖餐禮
[00:15:38.140 --> 00:15:41.140]  是一生不斷重複地去做
[00:15:41.140 --> 00:15:44.140]  你只要經歷過
[00:15:44.140 --> 00:15:45.140]  曾經經歷過前者
[00:15:45.140 --> 00:15:47.140]  即是洗禮過
[00:15:47.140 --> 00:15:49.140]  你就可以領受聖餐禮
[00:15:49.140 --> 00:15:50.140]  這個合一
[00:15:50.140 --> 00:15:54.140]  所謂Baptism和Holy Communion
[00:15:54.140 --> 00:15:56.140]  洗禮作為兩大勝利之一
[00:15:56.140 --> 00:15:59.140]  是只會發生在某時某地
[00:15:59.140 --> 00:16:00.140]  在某人
[00:16:00.140 --> 00:16:03.140]  即是某個目者手底下
[00:16:03.140 --> 00:16:05.140]  被施洗
[00:16:05.140 --> 00:16:08.140]  這個好像生日出生一樣
[00:16:08.140 --> 00:16:09.140]  是一個生日
[00:16:09.140 --> 00:16:10.140]  它是會
[00:16:10.140 --> 00:16:12.140]  譬如出生在某個醫院
[00:16:12.140 --> 00:16:14.140]  是一個事實
[00:16:14.140 --> 00:16:15.140]  但洗禮
[00:16:15.140 --> 00:16:17.140]  受洗是歸入基督
[00:16:17.140 --> 00:16:20.140]  成為基督身體的一部份
[00:16:20.140 --> 00:16:22.140]  所以一經受洗
[00:16:22.140 --> 00:16:24.140]  你就可以領受聖餐
[00:16:24.140 --> 00:16:26.140]  所以聖餐禮
[00:16:26.140 --> 00:16:30.140]  才是基督身體的永恆重現
[00:16:30.140 --> 00:16:34.140]  聖餐禮才是基督身體永恆的重現
[00:16:34.140 --> 00:16:35.140]  這個聖餐禮
[00:16:35.140 --> 00:16:38.140]  是主耶穌在世離世之前
[00:16:38.140 --> 00:16:40.140]  親自設立的勝利
[00:16:40.140 --> 00:16:42.140]  這個才是終極的意義
[00:16:42.140 --> 00:16:45.140]  所以你在哪裏洗禮
[00:16:45.140 --> 00:16:47.140]  誰進行這個洗禮
[00:16:47.140 --> 00:16:50.140]  加入哪一個Denomination
[00:16:50.140 --> 00:16:52.140]  這些差異
[00:16:52.140 --> 00:16:55.140]  是不可以構成合一的障礙
[00:16:55.140 --> 00:16:58.140]  英文是Baptism is just a milestone
[00:16:58.140 --> 00:17:01.140]  never a final home
[00:17:01.140 --> 00:17:04.140]  所以聖餐禮叫Holy Communion
[00:17:04.140 --> 00:17:07.140]  意思是主裏面
[00:17:07.140 --> 00:17:09.140]  是合一地存活
[00:17:09.140 --> 00:17:12.140]  Being one in Christ
[00:17:12.140 --> 00:17:13.140]  正如洗禮
[00:17:13.140 --> 00:17:16.140]  是進入聖餐合一的入口
[00:17:16.140 --> 00:17:18.140]  是一個Entrance
[00:17:18.140 --> 00:17:20.140]  信仰成長出現
[00:17:20.140 --> 00:17:22.140]  不同的屬靈領袖
[00:17:22.140 --> 00:17:24.140]  你無論如何靠近屬靈領袖
[00:17:24.140 --> 00:17:27.140]  屬靈領袖都是過渡的意義
[00:17:27.140 --> 00:17:29.140]  就是Transition
[00:17:29.140 --> 00:17:31.140]  終極的意義是指向
[00:17:31.140 --> 00:17:34.140]  死在十字架的基督
[00:17:34.140 --> 00:17:37.140]  最後你都是通過這些差異
[00:17:37.140 --> 00:17:38.140]  不過這些差異
[00:17:38.140 --> 00:17:41.140]  我們叫做在事實上的偶然
[00:17:41.140 --> 00:17:43.140]  這些偶然不構成障礙
[00:17:43.140 --> 00:17:46.140]  去達到一個必然的終極
[00:17:46.140 --> 00:17:49.140]  就是十字架上的基督
[00:17:49.140 --> 00:17:51.140]  所以如果我們
[00:17:51.140 --> 00:17:53.140]  譬如我領的小組裏面
[00:17:53.140 --> 00:17:55.140]  有組員領洗
[00:17:55.140 --> 00:17:58.140]  我只是做了過渡
