
[00:00:00.000 --> 00:00:02.560]  我哋一班嘅弟弟妹妹
[00:11:36.200 --> 00:11:38.120]  但因為佢哋父母嘅遵行律法
[00:11:38.120 --> 00:11:39.560]  所以佢哋喺上帝嘅約裏面
[00:11:39.560 --> 00:11:40.800]  上帝嘅恩典裏面
[00:11:40.800 --> 00:11:43.480]  不過佢哋係未掂嘅
[00:11:43.480 --> 00:11:46.080]  嗰時係咁樣睇小孩子
[00:11:46.080 --> 00:11:48.320]  所以主耶穌第一個凡事話
[00:11:48.320 --> 00:11:49.600]  叫班門徒話
[00:11:49.600 --> 00:11:50.520]  你哋唔好再諗
[00:11:50.520 --> 00:11:52.040]  你哋能夠做啲乜嘢
[00:11:52.040 --> 00:11:54.280]  你哋可以做到好成點
[00:11:54.280 --> 00:11:55.480]  而且喺天國裏面
[00:11:55.480 --> 00:11:56.880]  你哋能夠成為最大嘅
[00:11:56.880 --> 00:11:59.840]  反過來你哋要迴轉
[00:11:59.840 --> 00:12:01.720]  迴轉即係悔改嘅意思
[00:12:01.720 --> 00:12:03.520]  你哋要迴轉
[00:12:03.520 --> 00:12:05.800]  唔好再諗你哋能夠做啲乜嘢
[00:12:05.800 --> 00:12:08.960]  要謙卑像小孩子
[00:12:08.960 --> 00:12:11.160]  即是話
[00:12:11.160 --> 00:12:16.120]  要承認自己喺神面前嘅不配
[00:12:16.120 --> 00:12:20.680]  承認自己喺神面前無能為力
[00:12:20.680 --> 00:12:22.680]  認清自己嘅真相
[00:12:22.680 --> 00:12:25.960]  而承認喺救贖裏面
[00:12:25.960 --> 00:12:30.280]  我哋所作嘅一切都係無用
[00:12:30.280 --> 00:12:33.680]  無得喺神嘅面前去認叻
[00:12:33.680 --> 00:12:38.560]  無得喺人嘅面前去認叻
[00:12:38.560 --> 00:12:42.000]  無論同輩你所認識嘅人
[00:12:42.000 --> 00:12:43.440]  你覺得你叻過佢都好
[00:12:43.440 --> 00:12:44.480]  屬靈過佢都好
[00:12:44.480 --> 00:12:46.280]  讀聖經好過佢都好
[00:12:46.280 --> 00:12:48.800]  禱告好過佢都好
[00:12:48.800 --> 00:12:52.560]  在上帝嘅面前
[00:12:52.560 --> 00:12:58.200]  承認 看清自己嘅真相
[00:12:58.200 --> 00:12:59.880]  我嗰個年代
[00:12:59.880 --> 00:13:01.720]  仲有A level
[00:13:01.720 --> 00:13:03.160]  即係高級程度會考
[00:13:03.160 --> 00:13:06.320]  唔好同我計我幾耐
[00:13:06.320 --> 00:13:08.280]  我記得我第一次
[00:13:08.280 --> 00:13:10.520]  我記得我喺中六嘅時候
[00:13:10.520 --> 00:13:12.920]  我讀純數
[00:13:12.920 --> 00:13:15.840]  我都唔記得係考試定測驗
[00:13:15.840 --> 00:13:18.480]  我哋成班全軍覆沒
[00:13:18.480 --> 00:13:21.880]  咩叫全軍覆沒呢
[00:13:21.880 --> 00:13:23.880]  嗰時候我讀數嘅
[00:13:23.880 --> 00:13:26.120]  我哋全班都唔合格
[00:13:26.120 --> 00:13:28.480]  有一半係攞零蛋
[00:13:28.480 --> 00:13:34.240]  最高分嗰個係三十幾分
[00:13:34.240 --> 00:13:36.240]  三十幾分嗰個呢
[00:13:36.240 --> 00:13:39.080]  就有少少鬆毛鬆翼
[00:13:39.080 --> 00:13:42.400]  我全班最高分
[00:13:42.400 --> 00:13:45.160]  攞零分嗰啲亦都唔會太自卑
[00:13:45.160 --> 00:13:47.760]  因為大把人陪佢一齊攞零分
[00:13:47.760 --> 00:13:53.040]  我都唔記得係咪攞零分定攞十幾分
[00:13:53.040 --> 00:13:56.520]  不過無論你攞零分攞三十幾分
[00:13:56.520 --> 00:14:00.720]  都係唔合格
[00:14:00.720 --> 00:14:03.120]  可以自誇咩
[00:14:03.120 --> 00:14:06.200]  能夠自誇咩
[00:14:06.200 --> 00:14:11.320]  謙卑係承認事實
[00:14:11.320 --> 00:14:15.080]  我哋係一個罪人
[00:14:15.080 --> 00:14:17.880]  我哋唔能夠靠自己去得贖
[00:14:17.880 --> 00:14:20.280]  對自己誠實
[00:14:20.280 --> 00:14:22.440]  第二個凡是
[00:14:22.440 --> 00:14:24.440]  凡為主的名去接待
[00:14:24.440 --> 00:14:27.600]  將小孩子嘅就係接待主
[00:14:27.600 --> 00:14:29.000]  係講緊咩
[00:14:29.000 --> 00:14:31.400]  將小孩子
[00:14:31.400 --> 00:14:32.360]  講返之前
[00:14:32.360 --> 00:14:34.880]  將小孩子就係講緊啲信徒
[00:14:34.880 --> 00:14:35.680]  啱啱啱
[00:14:35.680 --> 00:14:37.160]  即係就咁簡單
[00:14:37.160 --> 00:14:41.200]  凡為主嘅名去接納信徒嘅就係接納主
[00:14:41.200 --> 00:14:43.920]  咁係表達緊啲咩
[00:14:43.920 --> 00:14:45.720]  表達緊主耶穌
[00:14:45.720 --> 00:14:50.360]  對每一個跟隨佢嘅人嗰份嘅珍惜
[00:14:50.360 --> 00:14:52.360]  係咩
[00:14:52.360 --> 00:14:54.000]  即是話
[00:14:54.000 --> 00:14:56.320]  當有啲人對我啲仔好嘅時候
[00:14:56.320 --> 00:14:58.840]  我覺得佢對我好
[00:14:58.840 --> 00:15:02.880]  因為我錫我啲仔囉
[00:15:02.880 --> 00:15:04.960]  當有人打我個仔嘅時候
[00:15:04.960 --> 00:15:06.840]  我啲腎上腺素上升
[00:15:06.840 --> 00:15:09.160]  頭髮向上飆囉
[00:15:09.160 --> 00:15:13.040]  就好似打喺我身上咁囉
[00:15:13.040 --> 00:15:14.640]  因為珍惜
[00:15:14.640 --> 00:15:16.000]  表達緊主耶穌
[00:15:16.000 --> 00:15:18.080]  唔會好似猶太人一樣
[00:15:18.080 --> 00:15:19.920]  點樣輕看小孩子
[00:15:19.920 --> 00:15:21.320]  調返轉
[00:15:21.320 --> 00:15:23.200]  別人輕看
[00:15:23.200 --> 00:15:25.800]  主耶穌珍惜
[00:15:25.800 --> 00:15:27.440]  並唔係因為我哋做啲乜嘢
[00:15:27.440 --> 00:15:29.360]  並唔係因為我哋得到啲乜嘢
[00:15:29.360 --> 00:15:32.200]  全是恩典
[00:15:32.200 --> 00:15:33.240]  佢珍惜
[00:15:33.240 --> 00:15:34.480]  佢寶貴
[00:15:34.480 --> 00:15:37.400]  以至每一個善待信徒嘅
[00:15:37.400 --> 00:15:40.480]  就係等於接納主一樣
[00:15:40.480 --> 00:15:42.120]  邊個係尊重信徒嘅
[00:15:42.120 --> 00:15:43.600]  尊重我哋嘅弟兄姊妹
[00:15:43.600 --> 00:15:45.800]  尊重你身邊嘅人嘅
[00:15:45.800 --> 00:15:48.960]  就係尊重主
[00:15:48.960 --> 00:15:52.360]  所以能夠服侍弟兄姊妹
[00:15:52.360 --> 00:15:55.600]  係一個莫大嘅榮幸
[00:15:55.600 --> 00:15:57.520]  我哋中間有好多
[00:15:57.520 --> 00:15:59.120]  唔同崗位
[00:15:59.120 --> 00:16:00.640]  喺度服侍緊弟兄姊妹
[00:16:00.640 --> 00:16:01.760]  無論招待又好
[00:16:01.760 --> 00:16:03.320]  無論相禮又好
[00:16:03.320 --> 00:16:04.480]  無論祖母又好
[00:16:04.480 --> 00:16:07.000]  無論任何一個
[00:16:07.000 --> 00:16:09.720]  你能夠服侍弟兄姊妹
[00:16:09.720 --> 00:16:12.520]  因為上帝珍惜佢每一位
[00:16:12.520 --> 00:16:13.600]  佢所買熟嘅
[00:16:13.600 --> 00:16:16.480]  你係服侍緊主
[00:16:16.480 --> 00:16:18.880]  你係尊重緊主
[00:16:18.880 --> 00:16:21.040]  係一個莫大嘅榮幸
[00:16:21.040 --> 00:16:23.000]  第三個凡事
[00:16:23.000 --> 00:16:24.880]  凡伴到信徒嘅
[00:16:24.880 --> 00:16:28.280]  都有和了
[00:16:28.280 --> 00:16:29.600]  主耶穌話
[00:16:29.600 --> 00:16:30.680]  將一個大磨石
[00:16:30.680 --> 00:16:32.160]  鑽喺嗰人頸鼾上面
[00:16:32.160 --> 00:16:34.720]  掟喺心海裏面
[00:16:34.720 --> 00:16:35.480]  咁緊張
[00:16:35.480 --> 00:16:39.120]  代表緊主耶穌嗰份嘅緊張
[00:16:39.120 --> 00:16:42.040]  主看每一位信徒嘅生命
[00:16:42.040 --> 00:16:44.560]  極為寶貴
[00:16:44.560 --> 00:16:46.240]  以致緊張到
