
[00:00:00.000 --> 00:00:02.000]  今晚的講題
[00:03:10.000 --> 00:03:16.000]  去到損害了別人的財物
[00:03:18.000 --> 00:03:22.000]  其實我們很多時候都會
[00:03:22.000 --> 00:03:24.000]  或者少想了一件事
[00:03:24.000 --> 00:03:27.000]  其實耶穌的發怒
[00:03:27.000 --> 00:03:28.000]  發怒之餘
[00:03:28.000 --> 00:03:30.000]  是很溫和的
[00:03:30.000 --> 00:03:33.000]  發怒之餘很溫和
[00:03:33.000 --> 00:03:37.000]  有時候做爸爸媽媽的都是
[00:03:37.000 --> 00:03:39.000]  已經火滾到上頭
[00:03:39.000 --> 00:03:42.000]  尤其是對著小朋友
[00:03:42.000 --> 00:03:44.000]  怎麼教都不聽
[00:03:44.000 --> 00:03:46.000]  曾經聽過一個做媽媽的
[00:03:46.000 --> 00:03:49.000]  看到小朋友很生氣
[00:03:49.000 --> 00:03:50.000]  很生氣的時候
[00:03:50.000 --> 00:03:53.000]  拿著鞭子不斷拍
[00:03:53.000 --> 00:03:55.000]  拍桌面
[00:03:55.000 --> 00:03:58.000]  不捨得打自己的子女
[00:03:58.000 --> 00:03:59.000]  發怒
[00:03:59.000 --> 00:04:01.000]  發怒之餘很溫和
[00:04:01.000 --> 00:04:03.000]  他可以將鞭子
[00:04:03.000 --> 00:04:05.000]  打在小朋友身上
[00:04:05.000 --> 00:04:06.000]  痛痛痛痛
[00:04:06.000 --> 00:04:09.000]  下次還做不做這樣的事情
[00:04:09.000 --> 00:04:10.000]  可以這樣做
[00:04:10.000 --> 00:04:11.000]  但是他沒有這樣做
[00:04:11.000 --> 00:04:12.000]  他發怒
[00:04:12.000 --> 00:04:13.000]  他很生氣
[00:04:13.000 --> 00:04:16.000]  但是他沒有將鞭子
[00:04:16.000 --> 00:04:18.000]  打在小朋友身上
[00:04:18.000 --> 00:04:20.000]  令到小朋友疼痛
[00:04:20.000 --> 00:04:24.000]  以致要做一個印記
[00:04:24.000 --> 00:04:26.000]  生命的一個印記
[00:04:26.000 --> 00:04:29.000]  以後不可以這樣頑皮
[00:04:29.000 --> 00:04:31.000]  耶穌在這個時候
[00:04:31.000 --> 00:04:34.000]  我們看起來都很粗暴
[00:04:34.000 --> 00:04:36.000]  又用鞭子打人
[00:04:36.000 --> 00:04:39.000]  又推倒別人的攤檔
[00:04:39.000 --> 00:04:42.000]  我現在還在說
[00:04:42.000 --> 00:04:43.000]  他很生氣
[00:04:43.000 --> 00:04:45.000]  但是生氣得很溫和
[00:04:45.000 --> 00:04:47.000]  我們怎麼搞
[00:04:47.000 --> 00:04:50.000]  我們最近都看到
[00:04:50.000 --> 00:04:55.000]  在街頭有些紀律部隊
[00:04:55.000 --> 00:04:58.000]  身上的裝備
[00:04:58.000 --> 00:05:02.000]  對比一下六四年的時候
[00:05:02.000 --> 00:05:08.000]  那幫警察身上的裝備
[00:05:08.000 --> 00:05:10.000]  對比起來相差很遠
[00:05:10.000 --> 00:05:14.000]  現在的保護保護得比較全面
[00:05:14.000 --> 00:05:18.000]  以前的警察穿著短褲
[00:05:18.000 --> 00:05:20.000]  我們看到了
[00:05:20.000 --> 00:05:23.000]  如果遇到這樣的事情的時候
[00:05:23.000 --> 00:05:27.000]  他們手上的盾牌是什麼
[00:05:27.000 --> 00:05:29.000]  是藤牌
[00:05:29.000 --> 00:05:32.000]  但是我們今天見到盾
[00:05:32.000 --> 00:05:35.000]  由腳可以遮到上頭
[00:05:35.000 --> 00:05:37.000]  如果要衝擊的話
[00:05:37.000 --> 00:05:40.000]  都很難衝的到
[00:05:40.000 --> 00:05:43.000]  因為他們一碰就一幅牆
[00:05:43.000 --> 00:05:49.000]  抗爭者怎樣跟他們衝破防線
[00:05:49.000 --> 00:05:51.000]  甚至有些抗爭者
[00:05:51.000 --> 00:05:53.000]  我們在新聞片看到
[00:05:53.000 --> 00:06:00.000]  用一些路障或鐵欄杆衝過去
[00:06:00.000 --> 00:06:04.000]  但都衝不破防線
[00:06:04.000 --> 00:06:06.000]  可想而知今天
[00:06:06.000 --> 00:06:08.000]  這樣的裝備
[00:06:08.000 --> 00:06:14.000]  是保護到紀律部隊的人身的安全
[00:06:14.000 --> 00:06:17.000]  耶穌在那時候
[00:06:17.000 --> 00:06:20.000]  去到推倒這些小販
[00:06:20.000 --> 00:06:26.000]  但是這些小販沒有做出反抗
[00:06:26.000 --> 00:06:28.000]  耶穌在那時候
[00:06:28.000 --> 00:06:30.000]  用到最高的武力
[00:06:30.000 --> 00:06:31.000]  是不是呢
[00:06:31.000 --> 00:06:32.000]  不是的
[00:06:32.000 --> 00:06:34.000]  沒有去到最高的武力
[00:06:34.000 --> 00:06:39.000]  他也沒有用到最高的武器
[00:06:39.000 --> 00:06:42.000]  耶穌是完全的人
[00:06:42.000 --> 00:06:45.000]  也是完全的神
[00:06:45.000 --> 00:06:47.000]  完全的神
[00:06:47.000 --> 00:06:50.000]  完全的人就像我和你一樣
[00:06:50.000 --> 00:06:53.000]  一把刀劈過來就死了
[00:06:53.000 --> 00:06:54.000]  他也是會
[00:06:54.000 --> 00:06:56.000]  但是他是完全的神
[00:06:56.000 --> 00:06:58.000]  怎樣完全的神呢
[00:06:58.000 --> 00:07:00.000]  他可以行神蹟
[00:07:00.000 --> 00:07:03.000]  風和浪都可以聽他的命令
[00:07:03.000 --> 00:07:05.000]  死人都可以復活
[00:07:05.000 --> 00:07:08.000]  水都可以變走
[00:07:08.000 --> 00:07:11.000]  遇到一個這樣的事情
[00:07:11.000 --> 00:07:13.000]  在聖殿的面前
[00:07:13.000 --> 00:07:15.000]  明明是很乾淨的
[00:07:15.000 --> 00:07:17.000]  現在就變成了一個
[00:07:17.000 --> 00:07:23.000]  販賣商人的聚集的地方
[00:07:23.000 --> 00:07:28.000]  利用聖殿的門口來做買賣
[00:07:28.000 --> 00:07:30.000]  耶穌怒斥這一班人
[00:07:30.000 --> 00:07:34.000]  將聖殿變成了一個街市
[00:07:34.000 --> 00:07:36.000]  在這個時候
[00:07:36.000 --> 00:07:39.000]  真的可以說是大吵大鬧
[00:07:39.000 --> 00:07:41.000]  耶穌一見到他們
[00:07:41.000 --> 00:07:44.000]  你們全部人變成石頭
[00:07:44.000 --> 00:07:45.000]  行不行呢
[00:07:45.000 --> 00:07:46.000]  行的
[00:07:46.000 --> 00:07:48.000]  但是耶穌沒有這樣做
[00:07:48.000 --> 00:07:50.000]  他可以用到最高的能力
[00:07:50.000 --> 00:07:54.000]  去處理這一班小販
[00:07:54.000 --> 00:07:56.000]  但是他沒有這樣做
[00:07:56.000 --> 00:07:59.000]  就好像媽媽一樣
[00:07:59.000 --> 00:08:01.000]  用尺子不斷地拍桌子
[00:08:01.000 --> 00:08:04.000]  尺子都爛了
[00:08:04.000 --> 00:08:06.000]  但是都沒有一下子
[00:08:06.000 --> 00:08:08.000]  打到小朋友的身上
[00:08:08.000 --> 00:08:10.000]  耶穌在驅趕那些人
[00:08:10.000 --> 00:08:12.000]  但是沒有用神蹟
[00:08:12.000 --> 00:08:15.000]  這些人全部變成老鼠、蟑螂
[00:08:15.000 --> 00:08:17.000]  你這麼喜歡買牛買羊
[00:08:17.000 --> 00:08:19.000]  我就將你變成牛和羊
[00:08:19.000 --> 00:08:21.000]  沒有這樣的做法
[00:08:21.000 --> 00:08:22.000]  推倒他們
[00:08:22.000 --> 00:08:24.000]  趕散他們
[00:08:24.000 --> 00:08:26.000]  讓他們知道什麼呢
[00:08:26.000 --> 00:08:28.000]  聖殿是聖潔的
[00:08:28.000 --> 00:08:30.000]  來獻祭的人
[00:08:30.000 --> 00:08:33.000]  就要將最好的獻上
[00:08:33.000 --> 00:08:39.000]  不要來這裡做一些買賣
[00:08:39.000 --> 00:08:41.000]  法路
[00:08:41.000 --> 00:08:44.000]  法路得來要溫柔
[00:08:44.000 --> 00:08:48.000]  也要讓人知道
[00:08:48.000 --> 00:08:50.000]  這個事情
[00:08:50.000 --> 00:08:53.000]  應該怎樣去處理得當
[00:08:53.000 --> 00:08:55.000]  在第一章第二十一節
[00:08:55.000 --> 00:08:58.000]  也是提到
[00:08:58.000 --> 00:09:03.000]  你們要脫去一切的污穢和盈餘的邪惡
[00:09:03.000 --> 00:09:04.000]  全溫柔的心
[00:09:04.000 --> 00:09:06.000]  領受那所栽種的道
[00:09:06.000 --> 00:09:10.000]  就是能救你們靈魂的道
[00:09:10.000 --> 00:09:12.000]  而這個道是什麼呢
[00:09:12.000 --> 00:09:14.000]  就是真理
[00:09:14.000 --> 00:09:16.000]  聖經裡面所說的
[00:09:16.000 --> 00:09:19.000]  神的律例典章
[00:09:19.000 --> 00:09:22.000]  因怎樣去遵守
[00:09:22.000 --> 00:09:27.000]  人怎樣去實踐出來
[00:09:27.000 --> 00:09:32.000]  我們很多時候對一些不要的東西
[00:09:32.000 --> 00:09:39.000]  基本上有三種處理方法
[00:09:39.000 --> 00:09:41.000]  第一種
[00:09:41.000 --> 00:09:43.000]  我也有這個習慣
[00:09:43.000 --> 00:09:47.000]  不過不至於成為一種癖好
[00:09:47.000 --> 00:09:48.000]  是什麼呢
[00:09:48.000 --> 00:09:53.000]  我們不要的東西先放下
[00:09:53.000 --> 00:09:55.000]  正所謂放下
[00:09:55.000 --> 00:09:58.000]  可能第二天有用
[00:09:58.000 --> 00:10:00.000]  我家裡裝修過
[00:10:00.000 --> 00:10:02.000]  還有一些木板
[00:10:02.000 --> 00:10:04.000]  當年買了一塊木板
[00:10:04.000 --> 00:10:06.000]  不便宜的
[00:10:06.000 --> 00:10:08.000]  還見得好
[00:10:08.000 --> 00:10:10.000]  就留在這裡
[00:10:10.000 --> 00:10:12.000]  看哪些時候合用
[00:10:12.000 --> 00:10:14.000]  就當是碎料
[00:10:14.000 --> 00:10:17.000]  鋸一塊出來
[00:10:17.000 --> 00:10:19.000]  在其他地方用
[00:10:19.000 --> 00:10:21.000]  收起來
[00:10:21.000 --> 00:10:23.000]  應該扔掉
[00:10:23.000 --> 00:10:25.000]  應該扔掉
[00:10:25.000 --> 00:10:26.000]  但收起來
[00:10:26.000 --> 00:10:28.000]  第二天可能有用
[00:10:28.000 --> 00:10:33.000]  有一些東西當然
[00:10:33.000 --> 00:10:36.000]  有一份感情不捨得扔掉
[00:10:36.000 --> 00:10:39.000]  不知道你們有沒有舊屋的鑰匙
[00:10:39.000 --> 00:10:41.000]  扔掉很浪費
[00:10:41.000 --> 00:10:42.000]  有些人會扔掉
[00:10:42.000 --> 00:10:44.000]  但有些人會保留
[00:10:44.000 --> 00:10:46.000]  一種紀念
[00:10:46.000 --> 00:10:48.000]  其實在我們家裡
[00:10:48.000 --> 00:10:50.000]  可能有些東西應該扔掉
[00:10:50.000 --> 00:10:52.000]  不過我們覺得有紀念性
[00:10:52.000 --> 00:10:55.000]  所以我們將它留下
[00:10:55.000 --> 00:11:01.000]  當然有一些更加出位的
[00:11:01.000 --> 00:11:04.000]  我們叫十方者
[00:11:04.000 --> 00:11:06.000]  膠袋也好
[00:11:06.000 --> 00:11:07.000]  膠瓶也好
[00:11:07.000 --> 00:11:08.000]  鐵罐也好
[00:11:08.000 --> 00:11:11.000]  或者街邊見到有什麼
[00:11:11.000 --> 00:11:12.000]  撿什麼
[00:11:12.000 --> 00:11:13.000]  撿完之後
[00:11:13.000 --> 00:11:16.000]  放在家裡
[00:11:16.000 --> 00:11:17.000]  人家不要
[00:11:17.000 --> 00:11:18.000]  他覺得要
[00:11:18.000 --> 00:11:19.000]  但他要有什麼用
[00:11:19.000 --> 00:11:21.000]  又沒有用
[00:11:21.000 --> 00:11:24.000]  這些就是將不要的東西
[00:11:24.000 --> 00:11:26.000]  放在自己的家裡
[00:11:26.000 --> 00:11:29.000]  或者一個儲物的地方
[00:11:29.000 --> 00:11:31.000]  曾經有個新聞是什麼
[00:11:31.000 --> 00:11:32.000]  有一個十方者
[00:11:32.000 --> 00:11:35.000]  將他的寶藏
[00:11:35.000 --> 00:11:38.000]  一一在街上撿回家
[00:11:38.000 --> 00:11:39.000]  撿到一個地步
[00:11:39.000 --> 00:11:43.000]  鄰舍要投訴
[00:11:43.000 --> 00:11:46.000]  因為隔壁屋太大震氣
[00:11:46.000 --> 00:11:50.000]  甚至通道被阻塞
[00:11:50.000 --> 00:11:53.000]  他經勸誡之後
[00:11:53.000 --> 00:11:57.000]  終於都聽話了
[00:11:57.000 --> 00:11:59.000]  食環署也好
[00:11:59.000 --> 00:12:00.000]  什麼署都好
[00:12:00.000 --> 00:12:02.000]  幫他清理家裡
[00:12:02.000 --> 00:12:04.000]  曾經有一個新聞
[00:12:04.000 --> 00:12:08.000]  以噸計
[00:12:08.000 --> 00:12:10.000]  叫很多部垃圾車過來
[00:12:10.000 --> 00:12:14.000]  將他家裡的東西
[00:12:14.000 --> 00:12:16.000]  搬走
[00:12:16.000 --> 00:12:18.000]  這個就是
[00:12:18.000 --> 00:12:21.000]  本來不要的東西
[00:12:21.000 --> 00:12:22.000]  但撿了回來
[00:12:22.000 --> 00:12:24.000]  積聚在自己家裡
[00:12:24.000 --> 00:12:26.000]  結果是怎樣呢
[00:12:26.000 --> 00:12:29.000]  變成一種阻礙
[00:12:29.000 --> 00:12:30.000]  阻塞
[00:12:30.000 --> 00:12:32.000]  甚至不單是自己出現問題
[00:12:32.000 --> 00:12:35.000]  也影響到別人
[00:12:35.000 --> 00:12:37.000]  第二種處理方法
[00:12:37.000 --> 00:12:39.000]  是什麼呢
[00:12:39.000 --> 00:12:44.000]  就是將不要的東西
[00:12:44.000 --> 00:12:47.000]  送給別人
[00:12:47.000 --> 00:12:49.000]  我也有
[00:12:49.000 --> 00:12:51.000]  有些熱風扇
[00:12:51.000 --> 00:12:54.000]  女兒出生的時候
[00:12:54.000 --> 00:12:56.000]  冬天怕冷
[00:12:56.000 --> 00:13:01.000]  用熱風扇將廁所弄暖
[00:13:01.000 --> 00:13:04.000]  讓她洗完澡之後
[00:13:04.000 --> 00:13:07.000]  不要著涼
[00:13:07.000 --> 00:13:09.000]  由她小時候直至長大
[00:13:09.000 --> 00:13:11.000]  只用了兩三次
[00:13:11.000 --> 00:13:12.000]  終於怎樣呢
[00:13:12.000 --> 00:13:14.000]  不知扔到哪一個
[00:13:14.000 --> 00:13:16.000]  好像給了
[00:13:16.000 --> 00:13:19.000]  給了令氏李展翔
[00:13:19.000 --> 00:13:22.000]  用了兩三次還是很乾淨
[00:13:22.000 --> 00:13:23.000]  紙盒是舊的
[00:13:23.000 --> 00:13:25.000]  不過東西是新的
[00:13:25.000 --> 00:13:28.000]  既然這個還可以用
[00:13:28.000 --> 00:13:30.000]  就送了給她
[00:13:30.000 --> 00:13:31.000]  她兒子也長大了
[00:13:31.000 --> 00:13:32.000]  不知道送了給誰
[00:13:32.000 --> 00:13:34.000]  是這樣的
[00:13:34.000 --> 00:13:35.000]  送了給別人
[00:13:35.000 --> 00:13:37.000]  或者我們覺得
[00:13:37.000 --> 00:13:38.000]  這東西也可以用
[00:13:38.000 --> 00:13:40.000]  譬如舊的電腦
[00:13:40.000 --> 00:13:42.000]  在香港也有
[00:13:42.000 --> 00:13:43.000]  回收電腦
[00:13:43.000 --> 00:13:45.000]  拿去一些機構
[00:13:45.000 --> 00:13:46.000]  或者政府
[00:13:46.000 --> 00:13:49.000]  一些收集的中心
[00:13:49.000 --> 00:13:50.000]  收起來
[00:13:50.000 --> 00:13:51.000]  三電
[00:13:51.000 --> 00:13:52.000]  收起來
[00:13:52.000 --> 00:13:54.000]  他們整理得乾淨
[00:13:54.000 --> 00:13:55.000]  然後修理好
[00:13:55.000 --> 00:13:58.000]  有需要的人就送給他
[00:13:58.000 --> 00:14:02.000]  或者有一些
[00:14:02.000 --> 00:14:04.000]  我們去鴨寮街就知道
[00:14:04.000 --> 00:14:06.000]  有很多二手電話
[00:14:06.000 --> 00:14:10.000]  二手的平板電腦
[00:14:10.000 --> 00:14:12.000]  這些電器
[00:14:12.000 --> 00:14:13.000]  很多的
[00:14:13.000 --> 00:14:15.000]  鴨寮街有很多
[00:14:15.000 --> 00:14:19.000]  就點檔
[00:14:19.000 --> 00:14:21.000]  不是點檔
[00:14:21.000 --> 00:14:23.000]  就這樣做一個買賣
[00:14:23.000 --> 00:14:24.000]  便宜一點買了給你
[00:14:24.000 --> 00:14:26.000]  讓它去維生
[00:14:26.000 --> 00:14:28.000]  有這些事情
[00:14:28.000 --> 00:14:29.000]  我們不要
[00:14:29.000 --> 00:14:30.000]  就變成
[00:14:30.000 --> 00:14:31.000]  一是送了出去
[00:14:31.000 --> 00:14:33.000]  一是賣了出去
[00:14:33.000 --> 00:14:37.000]  第三種更加直接了當
[00:14:37.000 --> 00:14:38.000]  是什麼呢
[00:14:38.000 --> 00:14:40.000]  乾乾脆脆的
[00:14:40.000 --> 00:14:41.000]  扔了就算了
[00:14:41.000 --> 00:14:43.000]  然後拍拍手
[00:14:43.000 --> 00:14:44.000]  回家
[00:14:44.000 --> 00:14:46.000]  那些東西就是不要了
[00:14:46.000 --> 00:14:47.000]  扔了
[00:14:47.000 --> 00:14:50.000]  任何的紀念價值
[00:14:50.000 --> 00:14:52.000]  也不會再想了
[00:14:52.000 --> 00:14:53.000]  就這樣扔了
[00:14:53.000 --> 00:14:55.000]  擺脫
[00:14:55.000 --> 00:14:58.000]  擺脫這回事
[00:14:58.000 --> 00:15:00.000]  就是第三樣
[00:15:00.000 --> 00:15:01.000]  扔了它
[00:15:01.000 --> 00:15:03.000]  不要再拿回來
[00:15:03.000 --> 00:15:06.000]  而這個脫去的意思
[00:15:06.000 --> 00:15:09.000]  就好像一件衣服
[00:15:09.000 --> 00:15:11.000]  把它脫下來
[00:15:11.000 --> 00:15:12.000]  如果一件衣服
[00:15:12.000 --> 00:15:14.000]  尤其是現在天氣熱
[00:15:14.000 --> 00:15:15.000]  走走路
[00:15:15.000 --> 00:15:17.000]  一點點也會出汗
[00:15:17.000 --> 00:15:20.000]  那件衣服就穿了一個星期
[00:15:20.000 --> 00:15:22.000]  即使有些髒東西
[00:15:22.000 --> 00:15:24.000]  弄了上身
[00:15:24.000 --> 00:15:25.000]  拍拍它
[00:15:25.000 --> 00:15:28.000]  也會有污漬
[00:15:28.000 --> 00:15:30.000]  即使有些污漬
[00:15:30.000 --> 00:15:31.000]  被你拍走的時候
[00:15:31.000 --> 00:15:34.000]  還有一層汗味很骯髒
[00:15:34.000 --> 00:15:36.000]  怎樣令到
[00:15:36.000 --> 00:15:40.000]  這個身上的汗味也好
[00:15:40.000 --> 00:15:41.000]  骯髒也好
[00:15:41.000 --> 00:15:43.000]  源源全全的
[00:15:43.000 --> 00:15:46.000]  脫離了自己的身體
[00:15:46.000 --> 00:15:49.000]  就是把它脫下來
[00:15:49.000 --> 00:15:51.000]  換了一件新衣服
[00:15:51.000 --> 00:15:54.000]  就是這個意思
[00:15:54.000 --> 00:15:56.000]  將一些污穢
[00:15:56.000 --> 00:15:58.000]  盈餘的邪惡
[00:15:58.000 --> 00:16:00.000]  把它脫去
[00:16:00.000 --> 00:16:03.000]  不要再在自己的身上
[00:16:03.000 --> 00:16:05.000]  掛上
[00:16:05.000 --> 00:16:07.000]  不要再沾染它們
[00:16:07.000 --> 00:16:09.000]  這個就是
[00:16:09.000 --> 00:16:11.000]  在神的道裡面
[00:16:11.000 --> 00:16:13.000]  我們所要做的
[00:16:13.000 --> 00:16:14.000]  停一停
[00:16:14.000 --> 00:16:15.000]  想一想
[00:16:15.000 --> 00:16:17.000]  在我們的生命裡面
[00:16:17.000 --> 00:16:22.000]  有沒有一些叫我們被沾污的
[00:16:22.000 --> 00:16:24.000]  或者一些生命上
[00:16:24.000 --> 00:16:25.000]  有一些事情
[00:16:25.000 --> 00:16:27.000]  我們需要脫去
[00:16:27.000 --> 00:16:28.000]  停一停
[00:16:28.000 --> 00:16:31.000]  想一想
[00:16:31.000 --> 00:16:38.000]  唯有要存在我們生命裡面的是什麼呢?
[00:16:38.000 --> 00:16:41.000]  亞哥這裡提醒我們
[00:16:41.000 --> 00:16:43.000]  就是存溫柔的心
[00:16:43.000 --> 00:16:46.000]  領受那所栽種的道
[00:16:46.000 --> 00:16:49.000]  而這個溫柔的心是什麼呢?
[00:16:49.000 --> 00:16:51.000]  是帶著一份謙卑
[00:16:51.000 --> 00:16:53.000]  帶著一份謙卑
[00:16:53.000 --> 00:16:55.000]  有人內於軒不改
[00:16:55.000 --> 00:16:56.000]  這些就是
[00:16:56.000 --> 00:16:59.000]  沒有了一份溫柔的心
[00:16:59.000 --> 00:17:01.000]  有些人
[00:17:01.000 --> 00:17:02.000]  跟他講了
[00:17:02.000 --> 00:17:05.000]  而他就願意接納意見
[00:17:05.000 --> 00:17:06.000]  接納了之後
[00:17:06.000 --> 00:17:09.000]  去到思前後上之後
[00:17:09.000 --> 00:17:10.000]  都是覺得
[00:17:10.000 --> 00:17:11.000]  採納
[00:17:11.000 --> 00:17:12.000]  要不然
[00:17:12.000 --> 00:17:14.000]  都是行不通
[00:17:14.000 --> 00:17:17.000]  都叫做肯聽下
[00:17:17.000 --> 00:17:18.000]  存溫柔的心
[00:17:18.000 --> 00:17:20.000]  尤其是
[00:17:20.000 --> 00:17:23.000]  我們所認識的聖經的真理
[00:17:23.000 --> 00:17:26.000]  更加的是要存一個溫柔的心
[00:17:26.000 --> 00:17:28.000]  闖開我們的心靈
[00:17:28.000 --> 00:17:32.000]  去到學習
[00:17:32.000 --> 00:17:33.000]  所以
[00:17:33.000 --> 00:17:34.000]  神的道
[00:17:34.000 --> 00:17:35.000]  是怎麼樣呢?
[00:17:35.000 --> 00:17:37.000]  能夠救我們的靈魂
[00:17:37.000 --> 00:17:41.000]  就好像亞哥這裡所講
[00:17:41.000 --> 00:17:44.000]  亞哥這裡所講的
[00:17:44.000 --> 00:17:47.000]  不只是叫我們就這樣算
[00:17:47.000 --> 00:17:48.000]  而是
[00:17:48.000 --> 00:17:52.000]  我們脫去這些舊人之外
[00:17:52.000 --> 00:17:55.000]  我們領受這些真理
[00:17:55.000 --> 00:17:57.000]  而是要怎麼樣呢?
[00:17:57.000 --> 00:17:59.000]  詳細察看
[00:17:59.000 --> 00:18:01.000]  他用了一個比喻
[00:18:01.000 --> 00:18:03.000]  照鏡
[00:18:03.000 --> 00:18:07.000]  你們不用舉手示意
[00:18:07.000 --> 00:18:08.000]  今天看完鏡子
[00:18:08.000 --> 00:18:10.000]  有多少個人還認得自己呢?
[00:18:10.000 --> 00:18:12.000]  很有趣的
[00:18:12.000 --> 00:18:15.000]  自古以來都是這樣講的
[00:18:15.000 --> 00:18:18.000]  很多的心理學家也好
[00:18:18.000 --> 00:18:19.000]  醫生也好
[00:18:19.000 --> 00:18:21.000]  都是這樣講的
[00:18:21.000 --> 00:18:23.000]  認人很容易
[00:18:23.000 --> 00:18:24.000]  但認自己
[00:18:24.000 --> 00:18:25.000]  每天都要認
[00:18:25.000 --> 00:18:27.000]  你問問那些姐妹
[00:18:27.000 --> 00:18:29.000]  每天都要對著鏡子
[00:18:29.000 --> 00:18:31.000]  看完之後
[00:18:31.000 --> 00:18:32.000]  一轉身
[00:18:32.000 --> 00:18:34.000]  又不記得剛才的樣子
[00:18:34.000 --> 00:18:36.000]  又要轉頭看
[00:18:36.000 --> 00:18:39.000]  頭髮是這樣的
[00:18:39.000 --> 00:18:40.000]  當然了
[00:18:40.000 --> 00:18:42.000]  那是為了化妝
[00:18:42.000 --> 00:18:43.000]  但事實上
