
[00:00:00.000 --> 00:00:00.960]  丁姊妹早安
[00:05:26.200 --> 00:05:29.400]  但其實也可以是近在咫尺
[00:05:29.400 --> 00:05:33.160]  不過究竟是地上的距離
[00:05:33.160 --> 00:05:36.440]  還是其實是心裡的距離呢
[00:05:36.440 --> 00:05:39.320]  有人說過一句話
[00:05:39.320 --> 00:05:43.000]  有心的 千里能相見
[00:05:43.000 --> 00:05:47.480]  但如果沒有心的 狹路都不相逢
[00:05:47.480 --> 00:05:51.080]  其實我們和天父的距離又是怎樣呢
[00:05:51.080 --> 00:05:52.920]  你覺得有多遠呢
[00:05:52.920 --> 00:05:55.360]  或者你覺得有多近呢
[00:05:55.360 --> 00:05:59.280]  會不會有些像珍妮花和祖迪兩姐妹
[00:05:59.280 --> 00:06:01.800]  過去的六十七年
[00:06:01.800 --> 00:06:03.960]  雖然其實近在咫尺
[00:06:03.960 --> 00:06:07.240]  但那種感覺卻是很有距離的
[00:06:07.240 --> 00:06:12.280]  好像遙不可及的雙胞胎
[00:06:12.280 --> 00:06:14.360]  就是這樣的距離
[00:06:14.360 --> 00:06:18.440]  理應是非常親近的
[00:06:18.440 --> 00:06:21.520]  我們會不會覺得和主相近
[00:06:21.520 --> 00:06:23.560]  其實是一種福氣呢
[00:06:23.560 --> 00:06:26.840]  我們是否真的要去渴望這份福氣呢
[00:06:26.840 --> 00:06:33.160]  這個就是我們今天要去想的題目
[00:06:33.160 --> 00:06:34.320]  不如我們繼續之前
[00:06:34.320 --> 00:06:37.040]  我們先來一起祈禱
[00:06:37.040 --> 00:06:40.240]  請主祢給我們今天寶貴的訊息
[00:06:40.240 --> 00:06:41.920]  寶貴的經文
[00:06:41.920 --> 00:06:43.880]  求主祢帶領我們
[00:06:43.880 --> 00:06:45.720]  祢的靈引領我們
[00:06:45.720 --> 00:06:47.720]  讓我們進入祢的話語
[00:06:47.720 --> 00:06:48.880]  祢的真理裡面
[00:06:48.880 --> 00:06:50.360]  引導我們
[00:06:50.360 --> 00:06:51.960]  我們這樣的祈禱
[00:06:51.960 --> 00:06:52.800]  奉主銘給
[00:06:52.800 --> 00:06:57.120]  祢的靈引領我們
[00:06:57.120 --> 00:07:00.160]  讓我們進入祢的話語
[00:07:00.160 --> 00:07:01.840]  祢的真理裡面
[00:07:01.840 --> 00:07:03.240]  引導我們
[00:07:03.240 --> 00:07:06.080]  讓我們進入祢的話語
[00:07:06.080 --> 00:07:07.560]  祢的真理裡面
[00:07:07.560 --> 00:07:09.120]  引導我們
[00:07:09.120 --> 00:07:11.640]  讓我們進入祢的話語
[00:07:11.640 --> 00:07:14.520]  讓我們進入祢的話語
[00:07:14.520 --> 00:07:17.400]  讓我們進入祢的話語
[00:07:17.400 --> 00:07:20.320]  讓我們進入祢的話語
[00:07:20.320 --> 00:07:22.880]  讓我們進入祢的話語
[00:07:22.880 --> 00:07:25.160]  讓我們進入祢的話語
[00:07:25.160 --> 00:07:28.040]  讓我們進入祢的話語
[00:07:28.040 --> 00:07:30.640]  讓我們進入祢的話語
[00:07:30.640 --> 00:07:33.320]  讓我們進入祢的話語
[00:07:33.320 --> 00:07:36.080]  讓我們進入祢的話語
[00:07:36.080 --> 00:07:38.880]  讓我們進入祢的話語
[00:07:38.880 --> 00:07:41.840]  讓我們進入祢的話語
[00:07:41.840 --> 00:07:44.680]  讓我們進入祢的話語
[00:07:44.680 --> 00:07:47.520]  讓我們進入祢的話語
[00:07:47.520 --> 00:07:50.200]  讓我們進入祢的話語
[00:07:50.200 --> 00:07:51.880]  比較難一點
[00:07:51.880 --> 00:07:54.960]  因為中文的文法問題
[00:07:54.960 --> 00:07:59.040]  把這個字搬到第一二節的尾
[00:07:59.040 --> 00:08:06.880]  原來第一篇第一個字是有福
[00:08:06.880 --> 00:08:09.000]  詩篇要告訴我們什麼?
[00:08:09.000 --> 00:08:10.800]  就是要告訴我們
[00:08:10.800 --> 00:08:13.920]  怎樣才可以得到這份福氣
[00:08:13.920 --> 00:08:15.720]  第一篇第一個字
[00:08:15.720 --> 00:08:17.200]  就這個很清楚的主題
[00:08:17.200 --> 00:08:19.520]  要告訴我們這件事
[00:08:19.520 --> 00:08:23.240]  舊約的聖經很普遍提到
[00:08:23.240 --> 00:08:25.800]  或者中文譯作有福福氣
[00:08:25.800 --> 00:08:28.000]  原來有兩種
[00:08:28.000 --> 00:08:30.040]  第一種譯作有福
[00:08:30.040 --> 00:08:32.320]  就是詩篇第一篇所翻譯的
[00:08:32.320 --> 00:08:34.080]  有福
[00:08:34.080 --> 00:08:38.000]  第二種很多時候譯作祝福
[00:08:38.000 --> 00:08:40.040]  兩個字中文看起來差不多
[00:08:40.040 --> 00:08:44.120]  但是原來背後是兩個不同的字
[00:08:44.120 --> 00:08:47.280]  他們的概念其實也不是很相同
[00:08:47.280 --> 00:08:50.320]  今天我們先嘗試弄清楚
[00:08:50.320 --> 00:08:53.000]  因為弄不清楚就不明白了
[00:08:53.000 --> 00:08:54.760]  其實我們多一點理解祝福
[00:08:54.760 --> 00:09:00.120]  祝福是指那種我們不能賺回來的
[00:09:00.120 --> 00:09:01.640]  是我們被動的
[00:09:01.640 --> 00:09:03.520]  我們只是接受
[00:09:03.520 --> 00:09:07.640]  只能夠選擇接受或者不接受
[00:09:07.640 --> 00:09:08.600]  大家很熟悉
[00:09:08.600 --> 00:09:12.120]  我們信耶穌得到永生一份福氣
[00:09:12.120 --> 00:09:14.520]  就是這種福氣
[00:09:14.520 --> 00:09:17.320]  神賜給阿伯拉罕
[00:09:17.320 --> 00:09:23.320]  讓他能夠有萬國
[00:09:23.320 --> 00:09:24.720]  天上的星那麼多
[00:09:24.720 --> 00:09:25.840]  俗氣的子孫
[00:09:25.840 --> 00:09:28.120]  這是一種福氣
[00:09:28.120 --> 00:09:29.800]  是上帝所賜的
[00:09:29.800 --> 00:09:30.720]  不用很久
[00:09:30.720 --> 00:09:32.400]  待會崇拜完結之前
[00:09:32.400 --> 00:09:34.000]  李牧師幫我們祝福
[00:09:34.000 --> 00:09:35.880]  求上帝賜福給我們
[00:09:35.880 --> 00:09:37.760]  這就是這一種的祝福
[00:09:37.760 --> 00:09:39.200]  是重商議
[00:09:39.200 --> 00:09:43.240]  我們接受就行了
[00:09:43.240 --> 00:09:48.480]  九成我們所想的是這一種福氣
[00:09:48.480 --> 00:09:51.240]  是領受而來的福氣
[00:09:51.240 --> 00:09:53.320]  不過今天私人和我們說的
[00:09:53.320 --> 00:09:55.200]  不是這一種
[00:09:55.200 --> 00:09:56.840]  是另一種
[00:09:56.840 --> 00:09:57.680]  這一種是怎樣的呢?
[00:09:57.680 --> 00:10:01.280]  第一篇所說的福氣
[00:10:01.280 --> 00:10:03.400]  福氣是這一個字
[00:10:03.400 --> 00:10:06.000]  有一個行出來的意思
[00:10:06.000 --> 00:10:09.000]  意思是有一個選擇
[00:10:09.000 --> 00:10:11.720]  有一個行動在後面
[00:10:11.720 --> 00:10:16.840]  這意味著我們人必須要自己選擇
[00:10:16.840 --> 00:10:20.200]  才能得到這裡所說的這種福氣
[00:10:20.200 --> 00:10:24.240]  即是說我們要為我們每一種福氣
[00:10:24.240 --> 00:10:26.600]  自己負很多責任
[00:10:26.600 --> 00:10:29.480]  跟剛才所說的很不同
[00:10:29.480 --> 00:10:31.600]  有福氣的人
[00:10:31.600 --> 00:10:37.160]  可以譯作有智慧正確地選擇的人
[00:10:37.160 --> 00:10:39.440]  福氣是一種屬天的智慧
[00:10:39.440 --> 00:10:40.880]  分不開的
[00:10:40.880 --> 00:10:44.040]  大家很熟悉太福音所說的八福
[00:10:44.040 --> 00:10:46.080]  是這一類的福氣
[00:10:46.080 --> 00:10:47.600]  是一種選擇
[00:10:47.600 --> 00:10:49.440]  所以你用這個角度去看
[00:10:49.440 --> 00:10:51.240]  就不會難明白
[00:10:51.240 --> 00:10:57.560]  剛才利牧師幫我們讀第一二節的時候
[00:10:57.560 --> 00:10:59.160]  一開始提到什麼呢?
[00:10:59.160 --> 00:11:01.200]  有三個筆
[00:11:01.200 --> 00:11:02.640]  不單止三個筆
[00:11:02.640 --> 00:11:05.520]  還提到有些東西要喜愛
[00:11:05.520 --> 00:11:09.200]  三個筆或喜愛說的是什麼呢?
[00:11:09.200 --> 00:11:10.920]  條件
[00:11:10.920 --> 00:11:13.080]  是在說條件
[00:11:13.080 --> 00:11:14.920]  我們要去選擇的條件
[00:11:14.920 --> 00:11:16.080]  第一個筆是什麼呢?
[00:11:16.080 --> 00:11:18.000]  筆從惡人的計謀
[00:11:18.000 --> 00:11:19.840]  從
[00:11:19.840 --> 00:11:20.760]  從是什麼意思呢?
[00:11:20.760 --> 00:11:22.520]  從就是行走的意思
[00:11:22.520 --> 00:11:24.280]  所以也可以譯作
[00:11:24.280 --> 00:11:27.080]  不行起惡人
[00:11:27.080 --> 00:11:28.040]  即是行走
[00:11:28.040 --> 00:11:32.160]  不行起惡人的建議
[00:11:32.160 --> 00:11:34.560]  他的計謀和建議
[00:11:34.560 --> 00:11:36.800]  這裡所說的惡人
[00:11:36.800 --> 00:11:40.560]  是指那些刻意的犯罪
[00:11:40.560 --> 00:11:43.240]  得罪上帝的人
[00:11:43.240 --> 00:11:45.040]  接著提到有罪人
[00:11:45.040 --> 00:11:47.080]  有一種叫傲慢人
[00:11:47.080 --> 00:11:49.320]  但是這裡所說的惡人
[00:11:49.320 --> 00:11:51.680]  是最差的那一種
[00:11:51.680 --> 00:11:54.840]  是最不怕神的那一種
[00:11:54.840 --> 00:11:58.120]  因為他可以說是當神無道
[00:11:58.120 --> 00:12:04.800]  他彷彿當神不知道他所做的事一樣
[00:12:04.800 --> 00:12:08.720]  這裡說不要走出他們的計謀和建議
[00:12:08.720 --> 00:12:14.400]  所以第一樣針對的是我們的思想
[00:12:14.400 --> 00:12:16.560]  其實他是給我們一個計謀
[00:12:16.560 --> 00:12:17.760]  給我們一個建議
[00:12:17.760 --> 00:12:20.160]  問題是我們怎麼去回應
[00:12:20.160 --> 00:12:21.920]  這裡說的是一個思想
[00:12:21.920 --> 00:12:22.920]  思想很重要
[00:12:22.920 --> 00:12:27.920]  因為人的思想就影響了他變好還是變壞
[00:12:27.920 --> 00:12:30.400]  是由我們的思想開始
[00:12:30.400 --> 00:12:32.240]  我們人的罪
[00:12:32.240 --> 00:12:36.320]  就是由點點滴滴的思想去孕育出來
[00:12:36.320 --> 00:12:37.480]  學過書一章十五字
[00:12:37.480 --> 00:12:39.160]  相信大家都很熟悉
[00:12:39.160 --> 00:12:42.680]  私欲既懷了胎就生出罪來
[00:12:42.680 --> 00:12:48.360]  罪既長成就會生出死來
[00:12:48.360 --> 00:12:50.840]  神學家馬丁路德說過一番說話
[00:12:50.840 --> 00:12:52.800]  大家都一定聽過
[00:12:52.800 --> 00:12:56.920]  我們不能夠阻止小鳥在天空上飛
[00:12:56.920 --> 00:13:01.800]  但是我們一定可以阻止牠在我們頭上觸巢
[00:13:01.800 --> 00:13:03.240]  就是這樣的意思
[00:13:03.240 --> 00:13:06.960]  我們未必可以改變外在的環境
[00:13:06.960 --> 00:13:11.560]  但是我們一定可以努力去減少外界的環境
[00:13:11.560 --> 00:13:14.440]  給我們的影響
[00:13:14.440 --> 00:13:18.600]  我們能夠避免的時候
[00:13:18.600 --> 00:13:19.760]  我們就有福
[00:13:19.760 --> 00:13:21.880]  這裡所說的
[00:13:21.880 --> 00:13:27.120]  就好像今天色情的資訊可以說是無孔不入
[00:13:27.120 --> 00:13:29.240]  無論在街上
[00:13:29.240 --> 00:13:30.520]  或者其實在家裡
[00:13:30.520 --> 00:13:31.440]  在電腦上面
[00:13:31.440 --> 00:13:33.640]  甚至乎在手機上面
[00:13:33.640 --> 00:13:35.520]  有時候是防不勝防
[00:13:35.520 --> 00:13:37.440]  自己會彈出來的
[00:13:37.440 --> 00:13:41.600]  這些資訊往往在我們眼前閃過的時候
[00:13:41.600 --> 00:13:45.120]  我們是避不了的
[00:13:45.120 --> 00:13:46.080]  如果是這樣
[00:13:46.080 --> 00:13:49.400]  其實我們也不需要太過內疚
[00:13:49.400 --> 00:13:54.640]  不過如果我們是主動讓自己再去走一步
[00:13:54.640 --> 00:13:58.240]  主動去走進這個境地的時候
[00:13:58.240 --> 00:14:01.400]  我們就中了惡人的詭計
[00:14:01.400 --> 00:14:04.240]  我們的意思就是
[00:14:04.240 --> 00:14:07.600]  因為這樣我們就刻意去走多一步
[00:14:07.600 --> 00:14:12.520]  責任就不在環境上了
[00:14:12.520 --> 00:14:15.760]  我們刻意的將自己放在一些試探裡面
[00:14:15.760 --> 00:14:18.240]  當我們自己知道
[00:14:18.240 --> 00:14:19.880]  但是我們仍然去跟從的時候
[00:14:19.880 --> 00:14:22.200]  我們就跟從了惡人的詭計
[00:14:22.200 --> 00:14:24.280]  也為我們接著
[00:14:24.280 --> 00:14:27.720]  很可能就會犯罪
[00:14:27.720 --> 00:14:28.880]  未犯罪的可能
[00:14:28.880 --> 00:14:34.760]  但就鋪了一條康莊大道在前面給自己
[00:14:34.760 --> 00:14:37.360]  接著講到第二個層次是什麼
[00:14:37.360 --> 00:14:40.840]  不斬罪人的道路
[00:14:40.840 --> 00:14:44.000]  罪人比起剛才所說的惡人
[00:14:44.000 --> 00:14:46.720]  就沒有那麼差
[00:14:46.720 --> 00:14:48.920]  不過他們都是不對的
[00:14:48.920 --> 00:14:50.840]  都是犯罪的
[00:14:50.840 --> 00:14:53.080]  他們雖然沒有叫
[00:14:53.080 --> 00:14:57.040]  或者是引誘我們去跟從他們
[00:14:57.040 --> 00:15:01.000]  不過我們有可能會羨慕他們
[00:15:01.000 --> 00:15:02.960]  甚至乎很自然地
[00:15:02.960 --> 00:15:06.400]  我們就會去踏上同一條道路
[00:15:06.400 --> 00:15:09.400]  這裡所說的道路是一種生活方式
[00:15:09.400 --> 00:15:14.080]  或者是一種道德抉擇的價值
[00:15:14.080 --> 00:15:15.680]  我試試舉一個例子
[00:15:15.680 --> 00:15:20.960]  大家都知道紅燈過馬路是犯法的
[00:15:20.960 --> 00:15:23.720]  無論我同不同意你同不同意也好
[00:15:23.720 --> 00:15:24.960]  如果你紅燈過馬路
[00:15:24.960 --> 00:15:27.040]  警察看到就是可以拘捕你
[00:15:27.040 --> 00:15:30.080]  也不用說什麼
[00:15:30.080 --> 00:15:31.680]  不過我試過很多次
[00:15:31.680 --> 00:15:34.600]  在等待過馬路紅燈的時候
[00:15:34.600 --> 00:15:39.440]  等著等著就越來越多人跟我一起站著
[00:15:39.440 --> 00:15:44.720]  不過突然有第一個人彈了出去的時候
[00:15:44.720 --> 00:15:46.440]  接著又會有第二個
[00:15:46.440 --> 00:15:48.640]  而是有第三個 第四個
[00:15:48.640 --> 00:15:52.080]  接著陪著你等的人就越來越少
[00:15:52.080 --> 00:15:54.800]  走出去的人就越來越多
[00:15:54.800 --> 00:15:56.240]  接著會怎樣
[00:15:56.240 --> 00:15:57.920]  心會動嗎
[00:15:57.920 --> 00:15:58.880]  很自然的
[00:15:58.880 --> 00:16:01.560]  我也試過跟著衝出去
[00:16:01.560 --> 00:16:03.440]  會不會呢 為什麼呢
[00:16:03.440 --> 00:16:08.760]  為什麼會這樣呢
[00:16:08.760 --> 00:16:11.960]  就是我們看到其他人
[00:16:11.960 --> 00:16:13.880]  他們有些事情好像很好的時候
[00:16:13.880 --> 00:16:17.880]  我們可能會開始心裡會羨慕
[00:16:17.880 --> 00:16:19.720]  這裡就是所說的
[00:16:19.720 --> 00:16:20.920]  我們是不是要這樣
[00:16:20.920 --> 00:16:23.040]  不站著的道路就是在說
[00:16:23.040 --> 00:16:25.280]  我們的心會不會開始羨慕
[00:16:25.280 --> 00:16:27.040]  其實他沒有叫我
[00:16:27.040 --> 00:16:28.280]  因為他不認識我
[00:16:28.280 --> 00:16:29.480]  他沒有叫我過來
[00:16:29.480 --> 00:16:31.960]  過來吧 不會的
[00:16:31.960 --> 00:16:34.800]  但是我只是跟著他
[00:16:34.800 --> 00:16:35.800]  他沒有叫我
[00:16:35.800 --> 00:16:38.320]  但是我們的主動性加強了一點
[00:16:38.320 --> 00:16:41.160]  比起剛才那種
[00:16:41.160 --> 00:16:42.720]  你看到嗎
[00:16:42.720 --> 00:16:45.120]  這個就是第二個層次
[00:16:45.120 --> 00:16:47.400]  不站著的道路跟他們所說的
[00:16:47.400 --> 00:16:49.200]  第三個層次是什麼
[00:16:49.200 --> 00:16:51.800]  不做傲慢人的座位
[00:16:51.800 --> 00:16:54.080]  說叛逆做洩慢人
[00:16:54.080 --> 00:16:56.800]  意思就是心高氣傲
[00:16:56.800 --> 00:17:02.800]  目中無神 自為是
[00:17:02.800 --> 00:17:04.240]  這裡所說的這種人
[00:17:04.240 --> 00:17:07.960]  其實不是比起剛才那兩種
[00:17:07.960 --> 00:17:10.040]  其實好一點
[00:17:10.040 --> 00:17:16.280]  他未必是刻意的去叛逆神
[00:17:16.280 --> 00:17:18.520]  也不是特別的
[00:17:18.520 --> 00:17:22.440]  去犯什麼道德上的罪
[00:17:22.440 --> 00:17:24.920]  不過他就是當神無道
[00:17:24.920 --> 00:17:28.040]  就是不信神
[00:17:28.040 --> 00:17:32.640]  他可能是一個好人
[00:17:32.640 --> 00:17:35.600]  如果從社會的角度去看
[00:17:35.600 --> 00:17:37.840]  不過他就是不相信
[00:17:37.840 --> 00:17:39.000]  但是這種不相信
[00:17:39.000 --> 00:17:43.440]  也足以在上帝裡面構成一種自大
[00:17:43.440 --> 00:17:45.440]  一種高傲
[00:17:45.440 --> 00:17:47.240]  這裡所說的座位
[00:17:47.240 --> 00:17:52.600]  就是指跟這些傲慢人一起的聚集
[00:17:52.600 --> 00:17:54.800]  他留一個位置給你們去坐
[00:17:54.800 --> 00:17:56.320]  就是這個座位
[00:17:56.320 --> 00:18:00.560]  就是跟他們一起分享他們的價值觀
[00:18:00.560 --> 00:18:03.360]  當我們經常跟一些朋友一起的時候
[00:18:03.360 --> 00:18:07.240]  我們完全沒有顧忌跟他們做朋友的時候
[00:18:07.240 --> 00:18:08.920]  中文有句說話
[00:18:08.920 --> 00:18:13.120]  近朱者赤 近物者黑
[00:18:13.120 --> 00:18:17.440]  很自然的 或者我們心裡面以為可以影響他們
[00:18:17.440 --> 00:18:19.720]  可能往往我們被他們影響
[00:18:19.720 --> 00:18:23.680]  我們自己也未必會發覺
[00:18:23.680 --> 00:18:25.600]  這個就是說的
[00:18:25.600 --> 00:18:32.800]  這種人其實最大的問題就是自視過高
[00:18:32.800 --> 00:18:37.760]  但是我們經常跟他們一起的時候
[00:18:37.760 --> 00:18:42.480]  我們未必會刻意的犯什麼社會道德上的罪
[00:18:42.480 --> 00:18:45.400]  但是我們就會忘記了上帝
[00:18:45.400 --> 00:18:46.800]  跟他們一樣
[00:18:46.800 --> 00:18:48.760]  可能我們也會這樣
[00:18:48.760 --> 00:18:50.280]  人在神面前
[00:18:50.280 --> 00:18:54.200]  一種開始自高的心態
[00:18:54.200 --> 00:18:57.680]  就已經是一種罪的原型
[00:18:57.680 --> 00:19:00.720]  我們什麼時候不再認為
[00:19:00.720 --> 00:19:04.000]  不再記得我們的上帝是上帝
[00:19:04.000 --> 00:19:08.440]  其實就幾乎等於我們把自己當成是上帝
[00:19:08.440 --> 00:19:10.960]  所以這裡看到三個層次
[00:19:10.960 --> 00:19:16.880]  你見不見到其實那些環境上的人
[00:19:16.880 --> 00:19:19.840]  其實他被我們的影響是越來越低的
[00:19:19.840 --> 00:19:23.800]  由最惡的開始沒有那麼惡
[00:19:23.800 --> 00:19:27.680]  但是剛好相反我們人的反應是怎樣
[00:19:27.680 --> 00:19:29.760]  越來越主動
[00:19:29.760 --> 00:19:32.600]  其實這裡在說什麼
[00:19:32.600 --> 00:19:34.880]  這裡就是在告訴我們
[00:19:34.880 --> 00:19:40.400]  私人要我們去看見的不是環境對我們怎樣
[00:19:40.400 --> 00:19:42.040]  而是我們裡頭怎樣
[00:19:42.040 --> 00:19:44.680]  我們裡頭怎樣回應
[00:19:44.680 --> 00:19:45.720]  他要
[00:19:45.720 --> 00:19:48.520]  詩篇第一篇就是要幫我們去審查
[00:19:48.520 --> 00:19:49.520]  我們在自己裡面
[00:19:49.520 --> 00:19:54.760]  我們有沒有堅持這三個的筆
[00:19:54.760 --> 00:19:58.400]  這裡說有福不是環境裡面給我們的
[00:19:58.400 --> 00:20:02.680]  是從我們自己的選擇那裡來的
[00:20:02.680 --> 00:20:04.680]  但是是不是說
[00:20:04.680 --> 00:20:06.680]  我能夠做到這三個的筆
[00:20:06.680 --> 00:20:11.200]  我就是有福的人
[00:20:11.200 --> 00:20:15.320]  我當中做過父母的
[00:20:15.320 --> 00:20:18.120]  都應該會同意一種這樣的景象
[00:20:18.120 --> 00:20:20.840]  小朋友去到兩三歲左右的時候
[00:20:20.840 --> 00:20:22.680]  開始懂事了
[00:20:22.680 --> 00:20:24.760]  不知道是誰搞他的
