
[00:00:00.000 --> 00:00:04.280]  每一個人可能曾經都有過偶像
[00:03:14.120 --> 00:03:16.840]  是可以隨隨便便的
[00:03:16.840 --> 00:03:18.320]  還有很多的人
[00:03:18.320 --> 00:03:20.640]  那些不勞而獲的
[00:03:20.640 --> 00:03:24.080]  並不等於說這個人是成功
[00:03:24.080 --> 00:03:26.480]  舉個簡單的例子
[00:03:26.480 --> 00:03:29.280]  你說如果今天一個人用自己的雙手
[00:03:29.280 --> 00:03:31.080]  用自己的智慧
[00:03:31.080 --> 00:03:33.080]  去擁有很多的財富
[00:03:33.080 --> 00:03:35.520]  我們說這個人很成功
[00:03:35.520 --> 00:03:37.440]  那另外一個人
[00:03:37.440 --> 00:03:39.160]  他用他的殘暴
[00:03:39.160 --> 00:03:42.560]  用他的罪惡去搶劫銀行
[00:03:42.560 --> 00:03:44.960]  搶了好多的錢
[00:03:44.960 --> 00:03:46.560]  他比別人更厲害
[00:03:46.560 --> 00:03:48.560]  就是立刻報復
[00:03:48.560 --> 00:03:51.120]  這樣算成功嗎
[00:03:51.120 --> 00:03:52.720]  不一定是成功
[00:03:52.720 --> 00:03:55.240]  我們一定不能說那樣的事情是罪惡
[00:03:55.240 --> 00:03:57.600]  我們一定說那樣的事情不是成功
[00:03:57.600 --> 00:04:01.480]  所以說一個人不勞而獲並不是成功
[00:04:01.480 --> 00:04:05.600]  成功是付要付代價的
[00:04:05.600 --> 00:04:07.960]  但是到底什麼樣叫成功呢
[00:04:07.960 --> 00:04:10.240]  我相信每個人的看法
[00:04:10.240 --> 00:04:11.800]  都應該是不一樣的
[00:04:11.800 --> 00:04:14.520]  有些人說我擁有很多的金錢
[00:04:14.520 --> 00:04:16.000]  我就是成功
[00:04:16.000 --> 00:04:19.120]  有的人說我能坐上了總統或者主席
[00:04:19.120 --> 00:04:20.520]  那我就成功了
[00:04:20.520 --> 00:04:21.480]  或者有些人說
[00:04:21.480 --> 00:04:24.960]  哎呀我坐上了市長我就成功了
[00:04:24.960 --> 00:04:26.160]  那不一定
[00:04:26.160 --> 00:04:28.480]  有些人所認為的成功是說
[00:04:28.480 --> 00:04:32.480]  我只有在我所喜歡做的那個事情上面
[00:04:32.480 --> 00:04:34.080]  我去把它做好
[00:04:34.080 --> 00:04:37.960]  我就成功了
[00:04:37.960 --> 00:04:39.960]  我有一個老師的同學
[00:04:39.960 --> 00:04:46.720]  他是韋斯明斯特神學院的神學碩士畢業的
[00:04:46.720 --> 00:04:51.840]  大家以為讀神學的時候一定出去做傳道人
[00:04:51.840 --> 00:04:56.360]  或者參與教會中的某些事工的服事
[00:04:56.360 --> 00:04:57.480]  但是很奇怪的是
[00:04:57.480 --> 00:05:00.480]  當這個同學畢業的前夕
[00:05:00.480 --> 00:05:06.040]  他向韋斯明斯特的神學院申請一個職位
[00:05:06.040 --> 00:05:07.680]  什麼職位你們知道嗎
[00:05:07.680 --> 00:05:10.040]  有人說留校任教
[00:05:10.040 --> 00:05:13.800]  有人說在那裡做新來的學生的輔導
[00:05:13.800 --> 00:05:15.640]  你知道他的要求
[00:05:15.640 --> 00:05:19.360]  讓很多當時的人都覺得不可思議
[00:05:19.360 --> 00:05:23.840]  因為他要求留在神學院裡面做花匠
[00:05:23.840 --> 00:05:27.480]  在那裡種種花 結結草
[00:05:27.480 --> 00:05:29.000]  我那老師問他說
[00:05:29.000 --> 00:05:33.400]  你為什麼花了這麼多的時間去讀什麼原文
[00:05:33.400 --> 00:05:36.920]  他說去韋斯明斯特神學院的時候
[00:05:36.920 --> 00:05:40.760]  你讀神學碩士你要懂好幾國的語言
[00:05:40.760 --> 00:05:43.400]  德文 法文你要學其中一個
[00:05:43.400 --> 00:05:45.040]  希臘文 希伯來文
[00:05:45.040 --> 00:05:46.360]  你的英文還要好
[00:05:46.360 --> 00:05:48.440]  他還要學另外一門語言
[00:05:48.440 --> 00:05:50.000]  你才可以畢業
[00:05:50.000 --> 00:05:52.920]  他辛辛苦苦學了這麼多的東西之後
[00:05:52.920 --> 00:05:54.640]  結果說我不去做傳道人
[00:05:54.640 --> 00:05:57.440]  我去做一個花匠 結結花 結結草的
[00:05:57.440 --> 00:05:59.200]  別人問他你為什麼這麼做
[00:05:59.200 --> 00:06:02.480]  他說難道有什麼規定
[00:06:02.480 --> 00:06:06.160]  他說讀完神學一定才去做傳道人
[00:06:06.160 --> 00:06:07.520]  才叫成功嗎
[00:06:07.520 --> 00:06:09.240]  他難道我讀完神學
[00:06:09.240 --> 00:06:11.440]  我不可以去做一個花匠
[00:06:11.440 --> 00:06:13.080]  去結結花 結結草
[00:06:13.080 --> 00:06:14.760]  我同樣可以榮耀上帝
[00:06:14.760 --> 00:06:19.000]  我同樣可以活出我的價值和我的意義嗎
[00:06:19.000 --> 00:06:20.360]  所以各位你發現
[00:06:20.360 --> 00:06:25.160]  可能每個人對成功的理解是不一樣的
[00:06:25.160 --> 00:06:27.600]  但是我們今天這個世俗的世界裡面
[00:06:27.600 --> 00:06:29.760]  我們大家所認為的成功
[00:06:29.760 --> 00:06:32.800]  就是在你的身上多了很多的符號
[00:06:32.800 --> 00:06:34.720]  哇 這個是什麼樣的老闆
[00:06:34.720 --> 00:06:36.680]  這個是什麼公司的CEO
[00:06:36.680 --> 00:06:39.160]  這個是有多少錢的財富
[00:06:39.160 --> 00:06:43.120]  這個是什麼財富排名榜上的第幾位
[00:06:43.120 --> 00:06:45.160]  那我們覺得這個很成功
[00:06:45.160 --> 00:06:47.200]  或者像我們大家讀大學一樣
[00:06:47.200 --> 00:06:50.320]  到底你今天讀哪個大學才叫成功
[00:06:50.320 --> 00:06:51.400]  昨天晚上我們在討論的時候
[00:06:51.400 --> 00:06:54.280]  有個弟兄家的兩個兒子
[00:06:54.280 --> 00:06:55.800]  讀書很厲害
[00:06:55.800 --> 00:06:59.840]  他們說到底是學史丹佛還是哈佛
[00:06:59.840 --> 00:07:01.600]  還是什麼西北理工
[00:07:01.600 --> 00:07:03.600]  他說我到底學哪個才好呢
[00:07:03.600 --> 00:07:05.240]  他這麼幾個都錄取了
[00:07:05.240 --> 00:07:07.440]  我到底學哪個才好呢
[00:07:07.440 --> 00:07:09.000]  他們說那就隨便吧
[00:07:09.000 --> 00:07:11.120]  隨便學個史丹佛來讀吧
[00:07:11.120 --> 00:07:13.200]  你說他們學個隨便學個史丹佛
[00:07:13.200 --> 00:07:14.640]  有個姪妹在講說
[00:07:14.640 --> 00:07:16.400]  哎呀他家那個女兒
[00:07:16.400 --> 00:07:17.240]  她說別說這些
[00:07:17.240 --> 00:07:21.160]  到底是她說去哪個去迪亞紮好呢
[00:07:21.160 --> 00:07:25.760]  還是去那個什麼聖誕卡拉拉的那個卡拉居好
[00:07:25.760 --> 00:07:28.440]  她說我們是這麼選擇的
[00:07:28.440 --> 00:07:32.160]  那不意味著說這個人去讀史丹佛的
[00:07:32.160 --> 00:07:34.520]  他一定就是成功的
[00:07:34.520 --> 00:07:37.200]  不認為說這個人去迪亞紮畢業的
[00:07:37.200 --> 00:07:39.120]  那不一定就不是成功的
[00:07:39.120 --> 00:07:40.320]  因為你知道這個世界上
[00:07:40.320 --> 00:07:41.480]  我們很多的成功人士
[00:07:41.480 --> 00:07:45.080]  不一定都是名校出來的
[00:07:45.080 --> 00:07:47.280]  所以我們每一個人要知道說
[00:07:47.280 --> 00:07:49.320]  我們對成功的概念
[00:07:49.320 --> 00:07:52.560]  我們有一個不要那樣的世俗化
[00:07:52.560 --> 00:07:54.920]  那我們去回歸到聖經裡面
[00:07:54.920 --> 00:07:58.400]  今天我們主要說如何走到成功的盡頭呢
[00:07:58.400 --> 00:08:04.480]  我會借著聖經哥羅西書一章二十四節到二章第一節的這段經文
[00:08:04.480 --> 00:08:10.960]  我們來看看保羅是如何在神的裡面走向成功的
[00:08:10.960 --> 00:08:19.720]  讓我們今天也從保羅的身上能得到什麼樣的一些教訓或者啟發
[00:08:19.720 --> 00:08:23.280]  因為我們基督徒在這個一六五上的時代裡面
[00:08:23.280 --> 00:08:25.240]  我們到底怎樣做
[00:08:25.240 --> 00:08:27.800]  我們才能走到成功的盡頭
[00:08:27.800 --> 00:08:35.920]  才能完成我們每一個人上帝所託付你的各自的人生使命呢
[00:08:35.920 --> 00:08:41.480]  我相信從保羅的書信裡面我們可以看到
[00:08:41.480 --> 00:08:46.480]  最起碼一個人你想走向成功
[00:08:46.480 --> 00:08:50.600]  他說你必須要具備的一些特質
[00:08:50.600 --> 00:08:52.760]  一些什麼特質呢
[00:08:52.760 --> 00:08:59.200]  在哥羅西書一章二十四節裡面保羅告訴我們說
[00:08:59.200 --> 00:09:03.320]  現在我為你們受苦道絕的歡喜
[00:09:03.320 --> 00:09:06.720]  並且為基督的身體就是為教會
[00:09:06.720 --> 00:09:11.520]  要在我肉身上補滿基督氾濫的缺欠
[00:09:11.520 --> 00:09:16.200]  在這個經文裡面保羅告訴我們說
[00:09:16.200 --> 00:09:23.480]  如果我要成就神託付給我的使命
[00:09:23.480 --> 00:09:28.760]  要託付神在我身上我該做的什麼事情
[00:09:28.760 --> 00:09:30.840]  我一定要怎麼樣
[00:09:30.840 --> 00:09:34.920]  就算受苦我還解得喜樂
[00:09:34.920 --> 00:09:37.320]  所以一個人在這個世界上面說
[00:09:37.320 --> 00:09:40.280]  如果你不怕吃苦
[00:09:40.280 --> 00:09:44.160]  你就已經走了成功的一半
[00:09:44.160 --> 00:09:46.280]  在中國有一句俗語也講得很好
[00:09:46.280 --> 00:09:51.640]  他說吃盡苦中苦方為忍上人
[00:09:51.640 --> 00:09:57.920]  他說一個人只能吃盡苦中苦你方為忍上人
[00:09:57.920 --> 00:10:03.600]  你看到很多成功人士的傳記
[00:10:03.600 --> 00:10:05.960]  你都發現不可能說
[00:10:05.960 --> 00:10:07.680]  他的傳記寫的告訴你說
[00:10:07.680 --> 00:10:12.680]  有一天我就隨隨便便的進入哈佛
[00:10:12.680 --> 00:10:16.040]  結果我就隨隨便便的哈佛博士畢業
[00:10:16.040 --> 00:10:19.720]  畢業之後我就隨隨便便的去創辦了一個公司
[00:10:19.720 --> 00:10:21.440]  結果我隨隨便便的
[00:10:21.440 --> 00:10:25.680]  我就製造出了全世界很好的產品
[00:10:25.680 --> 00:10:28.200]  我就隨隨便便的我的公司上市了
[00:10:28.200 --> 00:10:31.680]  又隨隨便便的我擁有很多的財富
[00:10:31.680 --> 00:10:37.320]  有沒有這樣的人
[00:10:37.320 --> 00:10:38.960]  你知道從來我沒有發現
[00:10:38.960 --> 00:10:41.760]  看見那些成功人士的傳記
[00:10:41.760 --> 00:10:44.600]  他沒有說我是隨隨便便的這樣的
[00:10:44.600 --> 00:10:45.600]  但是有沒有這樣的人
[00:10:45.600 --> 00:10:46.000]  有
[00:10:46.000 --> 00:10:48.200]  有一天有個弟兄我們在一起的時候
[00:10:48.200 --> 00:10:49.400]  他談談他自己的經歷
[00:10:49.400 --> 00:10:52.400]  他說我是隨隨便便的
[00:10:52.400 --> 00:10:54.600]  不知道為什麼就進入了大學
[00:10:54.600 --> 00:10:57.200]  結果我隨隨便便的就走回了工作
[00:10:57.200 --> 00:10:59.320]  結果這份工作一直做一直做
[00:10:59.320 --> 00:11:01.160]  做到最後發現生病的人都不見了
[00:11:01.160 --> 00:11:02.520]  為什麼說這個公司要倒閉了
[00:11:02.520 --> 00:11:03.600]  別人跳槽了
[00:11:03.600 --> 00:11:04.840]  他也沒有跳槽
[00:11:04.840 --> 00:11:06.120]  結果他說又隨隨便便的
[00:11:06.120 --> 00:11:08.160]  又跳槽了另外一個公司
[00:11:08.160 --> 00:11:10.320]  所以他老婆在旁邊接一句話說
[00:11:10.320 --> 00:11:11.680]  他又隨隨便便的
[00:11:11.680 --> 00:11:15.640]  娶了一個老婆
[00:11:15.640 --> 00:11:17.680]  所以各位你知道
[00:11:17.680 --> 00:11:19.000]  在這個世界上面
[00:11:19.000 --> 00:11:21.800]  如果你什麼都隨隨便便
[00:11:21.800 --> 00:11:23.640]  那結果你的人生
[00:11:23.640 --> 00:11:27.400]  也就是過著隨隨便便的人生
[00:11:27.400 --> 00:11:30.200]  但是保羅告訴我們說
[00:11:30.200 --> 00:11:32.040]  我們要成功
[00:11:32.040 --> 00:11:34.440]  你要不懼艱苦
[00:11:34.440 --> 00:11:36.840]  因為保羅為了教會受苦
[00:11:36.840 --> 00:11:39.160]  為了福音被囚禁
[00:11:39.160 --> 00:11:40.840]  他的原因是什麼
[00:11:40.840 --> 00:11:44.000]  他的原因就是為了要完成
[00:11:44.000 --> 00:11:47.360]  上帝所託付給他的使徒
[00:11:47.360 --> 00:11:50.080]  應該要去完成的使命
[00:11:50.080 --> 00:11:52.200]  他要做一個成功的使徒
[00:11:52.200 --> 00:11:54.960]  他要做一個成功的神的僕人
[00:11:54.960 --> 00:11:59.360]  他要做一個合乎神心意的人
[00:11:59.360 --> 00:12:01.880]  有人說保羅受苦
[00:12:01.880 --> 00:12:03.680]  我也受了很多的苦
[00:12:03.680 --> 00:12:05.600]  但是你看在聖經裡面
[00:12:05.600 --> 00:12:07.440]  保羅記載了一段
[00:12:07.440 --> 00:12:09.680]  他曾經受過的苦的經歷
[00:12:09.680 --> 00:12:13.240]  在格林多厚書十一章二十三到三十三節
[00:12:13.240 --> 00:12:14.680]  這十節的經文裡面
[00:12:14.680 --> 00:12:17.880]  講到了保羅是怎麼樣受苦的
[00:12:17.880 --> 00:12:19.800]  我念給大家聽
[00:12:19.800 --> 00:12:21.200]  第二十三節說
[00:12:21.200 --> 00:12:23.280]  他們是基督的僕人嗎
[00:12:23.280 --> 00:12:24.640]  我更是
[00:12:24.640 --> 00:12:27.200]  我比他們多受勞苦
[00:12:27.200 --> 00:12:28.560]  多下劫勞
[00:12:28.560 --> 00:12:30.440]  受逼達是過重的
[00:12:30.440 --> 00:12:32.360]  冒失是屢次有的
[00:12:32.360 --> 00:12:35.040]  被猶太人逼達五次
[00:12:35.040 --> 00:12:37.320]  每次四十解決一下
[00:12:37.320 --> 00:12:38.920]  被棍擋三次
[00:12:38.920 --> 00:12:40.760]  被石頭打一次
[00:12:40.760 --> 00:12:43.800]  遭傳壞三次
[00:12:43.800 --> 00:12:46.040]  一周一夜在深海裡
[00:12:46.040 --> 00:12:48.280]  他又屢次的行遠路
[00:12:48.280 --> 00:12:49.800]  遭江河的威脅
[00:12:49.800 --> 00:12:50.960]  盜賊的威脅
[00:12:50.960 --> 00:12:52.240]  同族的威脅
[00:12:52.240 --> 00:12:53.560]  外邦人的威脅
[00:12:53.560 --> 00:12:54.720]  城裡的威脅
[00:12:54.720 --> 00:12:56.000]  礦業的威脅
[00:12:56.000 --> 00:12:57.200]  海中的威脅
[00:12:57.200 --> 00:12:58.760]  假弟兄的威脅
[00:12:58.760 --> 00:12:59.960]  他受勞弱
[00:12:59.960 --> 00:13:01.800]  受困苦
[00:13:01.800 --> 00:13:03.360]  多次不得睡
[00:13:03.360 --> 00:13:04.480]  又飢又渴
[00:13:04.480 --> 00:13:05.840]  多次不得食
[00:13:05.840 --> 00:13:06.960]  受寒冷
[00:13:06.960 --> 00:13:08.160]  四生六體
[00:13:08.160 --> 00:13:09.880]  除了這些外面的事
[00:13:09.880 --> 00:13:11.960]  還有為宗教會掛心的事
[00:13:11.960 --> 00:13:13.720]  天天壓在我的身上
[00:13:13.720 --> 00:13:14.880]  他有水軟弱
[00:13:14.880 --> 00:13:15.880]  我不軟弱呢
[00:13:15.880 --> 00:13:16.880]  有水跌倒
[00:13:16.880 --> 00:13:18.120]  我不著急呢
[00:13:18.120 --> 00:13:20.520]  我若必須自誇
[00:13:20.520 --> 00:13:23.480]  就誇那關乎我軟弱的事別了
[00:13:23.480 --> 00:13:25.480]  他那永遠可稱頌之主
[00:13:25.480 --> 00:13:26.320]  基督的父
[00:13:26.320 --> 00:13:27.880]  神知道我不說謊
[00:13:27.880 --> 00:13:32.040]  他在大麻四閣的王手下的提督
[00:13:32.040 --> 00:13:36.040]  他把守大麻四閣城裡面要坐納我
[00:13:36.040 --> 00:13:38.520]  我從窗戶中在框枝裡面
[00:13:38.520 --> 00:13:40.680]  從城牆下面被人捶下去
[00:13:40.680 --> 00:13:42.720]  脫離了他的手
[00:13:42.720 --> 00:13:45.560]  你知道從這段經文裡面
[00:13:45.560 --> 00:13:48.120]  保羅羅列過了
[00:13:48.120 --> 00:13:52.320]  他自己曾經所受過的一些什麼樣的苦
[00:13:52.320 --> 00:13:53.840]  在座的各位
[00:13:53.840 --> 00:13:56.320]  如果你想保羅一樣
[00:13:56.320 --> 00:13:57.720]  為了福音
[00:13:57.720 --> 00:13:59.360]  也受了這麼多的苦
[00:13:59.360 --> 00:14:02.760]  你一定是一個非常成功的
[00:14:02.760 --> 00:14:06.760]  被神所紀念和省心意的僕人
[00:14:06.760 --> 00:14:07.480]  當然了
[00:14:07.480 --> 00:14:08.160]  有人說
[00:14:08.160 --> 00:14:09.600]  那如果沒有像保羅一樣
[00:14:09.600 --> 00:14:11.360]  我就不是一個成功的嗎
[00:14:11.360 --> 00:14:12.440]  當然
[00:14:12.440 --> 00:14:15.400]  因為保羅是一個保羅他自己的經歷
[00:14:15.400 --> 00:14:19.360]  但是你有你在上帝在你的身上
[00:14:19.360 --> 00:14:20.920]  有特別的恩典
[00:14:20.920 --> 00:14:22.480]  會有他的計劃的
[00:14:22.480 --> 00:14:27.200]  但是我們一定在任何的侍奉上也好
[00:14:27.200 --> 00:14:30.160]  在你人生的追求上面也好
[00:14:30.160 --> 00:14:33.200]  一定會遭遇很多的環境的
[00:14:33.200 --> 00:14:36.760]  一定會遭遇很多的環境的
[00:14:36.760 --> 00:14:42.120]  曾經我們教會以前的教會有一個弟兄
[00:14:42.120 --> 00:14:45.240]  他對現在人的眼光裡面
[00:14:45.240 --> 00:14:47.200]  他很成功
[00:14:47.200 --> 00:14:54.600]  因為他曾經是我們國內中國最年輕的一萬富翁
[00:14:54.600 --> 00:14:57.240]  他才三十幾歲
[00:14:57.240 --> 00:15:02.080]  他就是身家達到幾個億的一萬起富翁
[00:15:02.080 --> 00:15:07.040]  他並且每一年固定收入會達兩億以上
[00:15:07.040 --> 00:15:08.160]  他就固定收入
[00:15:08.160 --> 00:15:09.680]  就其他的生意還別做
[00:15:09.680 --> 00:15:13.320]  就老的生意他固定收入就這麼多
[00:15:13.320 --> 00:15:17.720]  但是你知道他讓我們今天所看到的說
[00:15:17.720 --> 00:15:20.920]  哇他很風光的一面
[00:15:20.920 --> 00:15:22.880]  但是他那天跟我講說
[00:15:22.880 --> 00:15:29.560]  沒有人知道我的人生曾經經歷過的辛酸
[00:15:29.560 --> 00:15:32.440]  他說他最早在北京做生意
[00:15:32.440 --> 00:15:34.040]  窮到什麼程度
[00:15:34.040 --> 00:15:41.760]  窮到拿一毛錢去坐公交都沒有
[00:15:41.760 --> 00:15:45.120]  他問那些熟悉的人借五塊錢
[00:15:45.120 --> 00:15:49.360]  別人都不借
[00:15:49.360 --> 00:15:51.360]  各位在那種情況裡面
[00:15:51.360 --> 00:15:54.840]  他說自己也吃的都沒有
[00:15:54.840 --> 00:15:58.360]  但是他堅持下去了
[00:15:58.360 --> 00:16:01.480]  他說我不能被這些困難打倒
[00:16:01.480 --> 00:16:06.720]  我不能我的人生就此就結束了
[00:16:06.720 --> 00:16:10.080]  你知道他有兄弟三個
[00:16:10.080 --> 00:16:13.800]  他三個兄弟同樣經歷了那一段時間
[00:16:13.800 --> 00:16:15.400]  他是老大
[00:16:15.400 --> 00:16:17.560]  他堅持下去了
[00:16:17.560 --> 00:16:20.200]  老二
[00:16:20.200 --> 00:16:24.160]  他用另外的方法去追求他所謂的成功
[00:16:24.160 --> 00:16:28.320]  後來成為北京的一個黑社會老大
[00:16:28.320 --> 00:16:32.000]  老三覺得大哥這樣走太累了
[00:16:32.000 --> 00:16:33.840]  還不如跟著二哥
[00:16:33.840 --> 00:16:36.080]  結果也跟著二哥去黑社會
[00:16:36.080 --> 00:16:40.880]  沒多久被殺死了
[00:16:40.880 --> 00:16:43.680]  但是你到了今天你發現
[00:16:43.680 --> 00:16:46.360]  當面對困難的時候
[00:16:46.360 --> 00:16:49.840]  你堅持走正確的路
[00:16:49.840 --> 00:16:55.080]  你一定在省的恩爹裡面會得莫保守
[00:16:55.080 --> 00:16:58.080]  會讓你從困難的這邊
[00:16:58.080 --> 00:17:04.000]  能到達成功平安喜樂的彼岸
[00:17:04.000 --> 00:17:06.680]  我相信每個人都有各自的經歷
[00:17:06.680 --> 00:17:09.400]  每個人都有自己的故事
[00:17:09.400 --> 00:17:12.360]  但是你怎麼樣去對待苦難
[00:17:12.360 --> 00:17:14.960]  可能會改變你的人生
[00:17:14.960 --> 00:17:17.520]  你知道保羅在這一段經文裡面告訴我們
[00:17:17.520 --> 00:17:23.280]  他用什麼樣的態度去面對苦難的挑戰嗎
[00:17:23.280 --> 00:17:25.400]  保羅說
[00:17:25.400 --> 00:17:29.240]  要用歡樂的心去面對
[00:17:29.240 --> 00:17:31.200]  我們有幾個人面對苦難的時候
[00:17:31.200 --> 00:17:33.240]  還在那裡很高興
[00:17:33.240 --> 00:17:34.720]  也許有人說
[00:17:34.720 --> 00:17:38.280]  如果我有苦難的時候
[00:17:38.280 --> 00:17:40.480]  以歡樂的心去面對
[00:17:40.480 --> 00:17:43.080]  是不是別人覺得我有問題呢
[00:17:43.080 --> 00:17:45.560]  我曾經跟大家講過一個見證
[00:17:45.560 --> 00:17:48.520]  我以前最早讀神學院的同學
[00:17:48.520 --> 00:17:50.800]  跟我年紀一樣大
[00:17:50.800 --> 00:17:55.520]  她就在我們畢業典禮的那一天
[00:17:55.520 --> 00:17:57.440]  離開這個世界
[00:17:57.440 --> 00:17:59.280]  離天歸父了
[00:17:59.280 --> 00:18:03.720]  很年輕的一個姊妹
[00:18:03.720 --> 00:18:06.320]  但是你知道當她要離開之前
[00:18:06.320 --> 00:18:08.120]  大概有半個月的時間
[00:18:08.120 --> 00:18:10.640]  躺在病床上不能動
[00:18:10.640 --> 00:18:13.120]  但是那半個月的時間
[00:18:13.120 --> 00:18:16.200]  任何的人不管信與不信的人
[00:18:16.200 --> 00:18:18.840]  來到她家很多的人
[00:18:18.840 --> 00:18:21.400]  她父親總是在那個時候
[00:18:21.400 --> 00:18:24.040]  學著跟大家講見證
[00:18:24.040 --> 00:18:27.320]  神怎麼樣在她的身上
[00:18:27.320 --> 00:18:30.360]  在她這個家庭中的恩典
[00:18:30.360 --> 00:18:34.360]  因為她的父親曾經死亡
[00:18:34.360 --> 00:18:37.320]  斷氣了十多天的時間
[00:18:37.320 --> 00:18:39.360]  神讓他復活過來
[00:18:39.360 --> 00:18:42.120]  但是她這個女兒從小
[00:18:42.120 --> 00:18:43.960]  就是兩個聖位說
[00:18:43.960 --> 00:18:46.760]  醫生說她能活到二十幾歲
[00:18:46.760 --> 00:18:50.000]  已經是一個神蹟
[00:18:50.000 --> 00:18:51.480]  但是在那個時候
[00:18:51.480 --> 00:18:53.160]  我覺得那個弟兄
