
[00:00:00.000 --> 00:00:01.400]  覺得已經戰敗平安
[00:00:56.820 --> 00:00:57.760]  剛剛到達目標之後
[00:00:57.760 --> 00:00:59.740]  第二天又追過了
[00:00:59.740 --> 00:01:02.100]  我們請回來就追溯了
[00:01:02.100 --> 00:01:04.460]  所以永無止境
[00:01:04.460 --> 00:01:07.040]  有時候這些價值觀
[00:01:07.040 --> 00:01:08.640]  都好像跟世人一樣
[00:01:08.640 --> 00:01:09.920]  你看聖經這裡
[00:01:09.920 --> 00:01:10.880]  請你留意
[00:01:10.880 --> 00:01:12.420]  我今天特別要講得清楚
[00:01:12.420 --> 00:01:14.320]  我剛剛的題目裡面有問好、感嘆好
[00:01:14.320 --> 00:01:15.600]  當然不是這樣
[00:01:15.600 --> 00:01:17.600]  看清楚聖經怎麼說
[00:01:17.600 --> 00:01:20.720]  聖經說有五千兩、有二千兩、有一千兩
[00:01:20.720 --> 00:01:22.520]  而事實上也是的
[00:01:22.520 --> 00:01:26.820]  天賦給我們每個人的恩賜財幹都有些不同
[00:01:26.820 --> 00:01:28.020]  你同不同意?
[00:01:28.020 --> 00:01:29.460]  這樣才美好的
[00:01:29.460 --> 00:01:30.560]  是不是?每個人都一樣
[00:01:30.560 --> 00:01:31.700]  不是多麼美好
[00:01:31.700 --> 00:01:33.820]  每個人都一樣
[00:01:33.820 --> 00:01:35.680]  我經常想天賦創造
[00:01:35.680 --> 00:01:40.280]  有些吸氧氣就噴出二氧化碳
[00:01:40.280 --> 00:01:42.120]  有些吸二氧化碳就噴出二氧氣
[00:01:42.120 --> 00:01:43.080]  不就挺好的
[00:01:43.080 --> 00:01:44.880]  我是植物動物
[00:01:44.880 --> 00:01:48.420]  有些人是有這種財幹
[00:01:48.420 --> 00:01:49.960]  很豐富、很美麗
[00:01:49.960 --> 00:01:53.140]  每個人有些不同的財幹、恩賜
[00:01:53.140 --> 00:01:54.240]  是好東西
[00:01:54.240 --> 00:01:56.160]  有些多些、有些少些
[00:01:56.160 --> 00:02:00.120]  但湊在一起的圖畫不是很美、很漂亮
[00:02:00.120 --> 00:02:03.000]  所以我特別想先跟你說一件事
[00:02:03.000 --> 00:02:05.440]  其實賞賜是一樣的
[00:02:05.440 --> 00:02:06.960]  我今天沒有讀完整段經文
[00:02:06.960 --> 00:02:08.480]  因為很長,所以沒有讀完
[00:02:08.480 --> 00:02:09.980]  而事實上我估計你也很熟悉
[00:02:09.980 --> 00:02:11.520]  所以不用讀完
[00:02:11.520 --> 00:02:13.840]  五千兩、二千兩、得到的賞賜
[00:02:13.840 --> 00:02:17.100]  即是那兩個僕人所得到的賞賜、讚賞
[00:02:17.100 --> 00:02:19.000]  其實是一樣的,記不記得?
[00:02:19.000 --> 00:02:20.340]  一樣的
[00:02:20.340 --> 00:02:23.100]  所以就算五千兩賺五千兩
[00:02:23.100 --> 00:02:23.940]  Fine
[00:02:23.940 --> 00:02:24.860]  二千兩賺二千兩
[00:02:24.860 --> 00:02:25.360]  Fine
[00:02:25.360 --> 00:02:26.360]  OK,一樣的賞賜
[00:02:26.360 --> 00:02:29.660]  不是說五千兩賺五千兩那個會特別獎賞多一點
[00:02:29.660 --> 00:02:34.140]  不是的,一樣是這樣的稱讚、獎賞
[00:02:34.140 --> 00:02:36.220]  又忠心、又良善的僕人
[00:02:36.220 --> 00:02:37.120]  你再不多的事情
[00:02:37.120 --> 00:02:39.120]  事實上你五千兩、二千兩也好
[00:02:39.120 --> 00:02:42.120]  其實在神的眼中這些不多的事情
[00:02:42.120 --> 00:02:42.980]  能有多少呢?
[00:02:42.980 --> 00:02:44.000]  你能有多厲害呢?
[00:02:44.000 --> 00:02:45.580]  厲害到最厲害也能有多厲害
[00:02:45.580 --> 00:02:46.280]  OK
[00:02:46.280 --> 00:02:47.980]  事實上也說回頭
[00:02:47.980 --> 00:02:49.140]  是的,有時候想回
[00:02:49.140 --> 00:02:53.360]  你覺得做很偉大的工作、事業
[00:02:53.360 --> 00:02:56.080]  或者什麼的轉眼成空
[00:02:56.080 --> 00:02:57.080]  我們便如飛而去
[00:02:57.080 --> 00:02:58.080]  特別是我
[00:02:58.080 --> 00:03:00.700]  李牧師我經常做安息禮拜
[00:03:00.700 --> 00:03:01.880]  我也主持過一些
[00:03:01.880 --> 00:03:03.840]  相對來說成就很偉大
[00:03:03.840 --> 00:03:05.820]  起碼人不覺得
[00:03:05.820 --> 00:03:08.220]  但其實這些都如飛而去
[00:03:08.220 --> 00:03:09.700]  但在神的眼中
[00:03:09.700 --> 00:03:11.500]  你賞賜其實是一樣的
[00:03:11.500 --> 00:03:13.620]  都是又忠心、又良善
[00:03:13.620 --> 00:03:15.180]  於是乎可以尊愛
[00:03:15.180 --> 00:03:17.180]  享受你主人的快樂
[00:03:17.180 --> 00:03:21.520]  而且天父會給你額外的事務
[00:03:21.520 --> 00:03:22.860]  派你去管理
[00:03:22.860 --> 00:03:24.220]  所以退一步來說
[00:03:24.220 --> 00:03:26.500]  有些人說我其實只是敷衍而已
[00:03:26.500 --> 00:03:28.500]  原來賞賜是要多做一些事的
[00:03:28.500 --> 00:03:29.860]  多謝甲聖位
[00:03:29.860 --> 00:03:32.620]  我先說一件事
[00:03:32.620 --> 00:03:34.540]  其實在神的眼中
[00:03:34.540 --> 00:03:35.580]  重點是什麼呢?
[00:03:35.580 --> 00:03:37.000]  又忠心、又良善
[00:03:37.000 --> 00:03:39.420]  這樣將你的才幹因此發揮就夠了
[00:03:39.420 --> 00:03:42.260]  我們的人生並不是為了追溯
[00:03:42.260 --> 00:03:44.660]  但是在過程中得到什麼
[00:03:44.660 --> 00:03:46.340]  我一會兒要告訴你
[00:03:46.340 --> 00:03:48.980]  不過我先提一件事情
[00:03:48.980 --> 00:03:52.060]  就是這段經文看得不是很安樂的話
[00:03:52.060 --> 00:03:55.020]  又或者這個被責備的僕人
[00:03:55.020 --> 00:03:57.260]  會這麼不安樂的原因在哪裡呢?
[00:03:57.260 --> 00:03:59.220]  其實我覺得他是心理不平衡
[00:03:59.220 --> 00:04:02.580]  在比較的過程中心理不平衡
[00:04:02.580 --> 00:04:04.860]  為什麼我只有一千兩銀呢?
[00:04:04.860 --> 00:04:06.420]  為什麼我沒有他們那麼多呢?
[00:04:06.420 --> 00:04:07.300]  於是乎
[00:04:07.300 --> 00:04:08.540]  引伸出來的東西
[00:04:08.540 --> 00:04:10.260]  我切膚感受
[00:04:10.260 --> 00:04:11.780]  心同感受什麼呢?
[00:04:11.780 --> 00:04:14.260]  事實上這個想法常常自己也有的
[00:04:14.260 --> 00:04:16.180]  在比較一下別人是怎麼樣的
[00:04:16.180 --> 00:04:17.140]  最近我也有
[00:04:17.140 --> 00:04:18.780]  剛剛走過隔壁
[00:04:18.780 --> 00:04:22.260]  你知不知道隔壁G6那裡
[00:04:22.260 --> 00:04:24.540]  知不知道那裡在做什麼生意呢?
[00:04:24.540 --> 00:04:25.620]  裝修那裡
[00:04:25.620 --> 00:04:26.620]  知不知道?
[00:04:26.620 --> 00:04:28.100]  韓國教會那裡
[00:04:28.100 --> 00:04:30.220]  趙牧師也找過我
[00:04:30.220 --> 00:04:32.340]  說將來那裡用來做辦公室
[00:04:32.340 --> 00:04:33.820]  本來是窄窄的辦公室
[00:04:33.820 --> 00:04:36.020]  擴充營業
[00:04:36.020 --> 00:04:37.700]  他那天跟我說
[00:04:37.700 --> 00:04:40.020]  帶我去看看他們的裝修
[00:04:40.020 --> 00:04:41.260]  擴充營業
[00:04:41.260 --> 00:04:42.100]  我們總是在說
[00:04:42.100 --> 00:04:43.900]  我們心裡有些不平衡
[00:04:43.900 --> 00:04:45.860]  我們好像會友
[00:04:45.860 --> 00:04:47.620]  就是交流會還是什麼
[00:04:47.620 --> 00:04:49.260]  會有問題
[00:04:49.260 --> 00:04:51.300]  我們會不會收縮營業呢?
[00:04:51.300 --> 00:04:52.740]  想想會不會差一點
[00:04:52.740 --> 00:04:53.500]  我這個牧師
[00:04:53.500 --> 00:04:54.740]  別人趙牧師擴充營業
[00:04:54.740 --> 00:04:55.500]  你牧師呢?
[00:04:55.500 --> 00:04:57.260]  想著怎麼收縮營業
[00:04:57.260 --> 00:04:59.540]  我自己心裡不平衡
[00:04:59.540 --> 00:05:00.900]  還有多說一件事
[00:05:00.900 --> 00:05:02.180]  八卦給你聽
[00:05:02.180 --> 00:05:04.620]  我們不錄影的
[00:05:04.620 --> 00:05:05.620]  錄不錄的?
[00:05:05.620 --> 00:05:06.260]  錄的?
[00:05:06.260 --> 00:05:07.700]  錄了可以不放出去
[00:05:07.700 --> 00:05:09.340]  錄了不行的?
[00:05:09.340 --> 00:05:11.260]  那就不說了
[00:05:11.260 --> 00:05:12.780]  算了,說完給你聽
[00:05:12.780 --> 00:05:14.740]  其實最近還有一件事
[00:05:14.740 --> 00:05:16.940]  北角有一間教會
[00:05:16.940 --> 00:05:24.460]  正在計劃用Billion來建教會
[00:05:24.460 --> 00:05:25.420]  Billion
[00:05:25.420 --> 00:05:27.180]  你怎麼不說?
[00:05:27.180 --> 00:05:29.940]  你過了一大堆錢
[00:05:29.940 --> 00:05:31.940]  Billion
[00:05:31.940 --> 00:05:34.460]  聽到Billion
[00:05:34.460 --> 00:05:36.940]  你好像沒有反應
[00:05:36.940 --> 00:05:37.860]  不是Million
[00:05:37.860 --> 00:05:40.060]  是Billion
[00:05:40.060 --> 00:05:42.580]  太多數
[00:05:42.580 --> 00:05:43.940]  不知道是什麼
[00:05:43.940 --> 00:05:45.540]  沒聽過是什麼Billion
[00:05:45.540 --> 00:05:47.140]  OK,好,fine
[00:05:47.140 --> 00:05:47.980]  Anyway
[00:05:47.980 --> 00:05:49.220]  別人擴充營業
[00:05:49.220 --> 00:05:50.100]  我收縮營業
[00:05:50.100 --> 00:05:51.900]  有時候心裡不平衡
[00:05:51.900 --> 00:05:54.340]  我們心裡不平衡
[00:05:54.340 --> 00:05:57.860]  其實如果天國觀正確
[00:05:57.860 --> 00:05:59.740]  或者我們自己看別人
[00:05:59.740 --> 00:06:02.420]  天父給他五千兩
[00:06:02.420 --> 00:06:03.100]  給他二千兩
[00:06:03.100 --> 00:06:04.420]  給我一千兩
[00:06:04.420 --> 00:06:05.820]  一樣這麼開心
[00:06:05.820 --> 00:06:06.780]  心裡平衡一點
[00:06:06.780 --> 00:06:08.540]  就不會發生接下來的事情
[00:06:08.540 --> 00:06:10.540]  我想解釋給你聽為什麼
[00:06:10.540 --> 00:06:12.140]  因為這個牧人
[00:06:12.140 --> 00:06:13.580]  為什麼心裡不平衡
[00:06:13.580 --> 00:06:14.620]  做到這樣
[00:06:14.620 --> 00:06:15.700]  你看看
[00:06:15.700 --> 00:06:18.420]  這個拿一千來就說
[00:06:18.420 --> 00:06:20.700]  主啊,我知道祢是忍心的人
[00:06:20.700 --> 00:06:22.060]  沒有種的地方要收割
[00:06:22.060 --> 00:06:24.060]  沒有散的地方要罪念
[00:06:24.060 --> 00:06:24.940]  我就害怕
[00:06:24.940 --> 00:06:27.660]  去把祢一千銀子藏在地裡
[00:06:27.660 --> 00:06:28.620]  請看
[00:06:28.620 --> 00:06:30.620]  祢的原銀子在這裡
[00:06:30.620 --> 00:06:32.940]  聽清楚他的說法
[00:06:32.940 --> 00:06:36.740]  他說他知道神是一個忍心的人
[00:06:36.740 --> 00:06:38.900]  或者主人是一個忍心的人
[00:06:38.900 --> 00:06:40.180]  第一件事
[00:06:40.180 --> 00:06:42.420]  這叫做冤枉了祂的主人
[00:06:42.420 --> 00:06:43.900]  祂的主人
[00:06:43.900 --> 00:06:44.940]  你說不是
[00:06:44.940 --> 00:06:48.460]  後面那位主人也回答說
[00:06:48.460 --> 00:06:50.460]  你這又惡又懶的牧人
[00:06:50.460 --> 00:06:54.300]  你既知道我是沒有種的地方要收割
[00:06:54.300 --> 00:06:55.740]  沒有散的地方要罪念
[00:06:55.740 --> 00:06:58.300]  就當把我的銀子放在兌換銀錢的人
[00:06:58.300 --> 00:07:01.340]  到我來的時候可以連本帶利收回
[00:07:01.340 --> 00:07:04.060]  好像你表面上看
[00:07:04.060 --> 00:07:06.060]  好像主人也認他是這樣
[00:07:06.060 --> 00:07:07.260]  其實不是的
[00:07:07.260 --> 00:07:08.700]  這是反諷語氣
[00:07:08.700 --> 00:07:11.020]  按照祢說話來告訴你
[00:07:11.020 --> 00:07:11.820]  明白嗎
[00:07:11.820 --> 00:07:15.660]  什麼時候有說過主人是一個忍心的人呢?
[00:07:15.660 --> 00:07:17.420]  其實沒有說過
[00:07:17.420 --> 00:07:20.540]  這也不是我們所認識的神
[00:07:20.540 --> 00:07:22.060]  神不是一個忍心的人
[00:07:22.060 --> 00:07:23.340]  不過你冤枉祂是
[00:07:23.340 --> 00:07:24.860]  我額外想說多一件事
[00:07:24.860 --> 00:07:25.980]  我試過有一次查驚
[00:07:25.980 --> 00:07:26.700]  不知道說什麼
[00:07:26.700 --> 00:07:28.220]  如何明白神的心意
[00:07:28.220 --> 00:07:29.580]  我大開眼界
[00:07:29.580 --> 00:07:31.500]  有位年輕弟兄跟我說
[00:07:31.500 --> 00:07:33.020]  我很容易明白神的心意
[00:07:33.020 --> 00:07:34.300]  我說怎麼能夠很容易明白
[00:07:34.300 --> 00:07:37.020]  我也覺得很難明白
[00:07:37.020 --> 00:07:39.180]  但他說很容易明白神的心意
[00:07:39.180 --> 00:07:41.180]  我討厭的就是神喜歡的那樣
[00:07:41.180 --> 00:07:43.340]  我說這麼厲害
[00:07:43.340 --> 00:07:44.700]  想到這麼好的東西
[00:07:44.700 --> 00:07:46.460]  是很漂亮的
[00:07:46.460 --> 00:07:48.460]  我喜歡的多數是神討厭的
[00:07:48.460 --> 00:07:51.820]  我討厭的神多數是神喜歡的
[00:07:51.820 --> 00:07:53.500]  我不喜歡的就是
[00:07:53.500 --> 00:07:56.300]  我說感不感受到
[00:07:56.300 --> 00:07:58.220]  不就是這個人
[00:07:58.220 --> 00:07:59.420]  你明白嗎
[00:07:59.420 --> 00:08:00.860]  你冤枉了上帝
[00:08:00.860 --> 00:08:01.740]  你什麼時候
[00:08:01.740 --> 00:08:03.260]  你怎麼想的
[00:08:03.260 --> 00:08:05.020]  我說你父母是不是也是這樣
[00:08:05.020 --> 00:08:06.300]  是啊我父母也是這樣
[00:08:06.300 --> 00:08:07.820]  我說不就是
[00:08:07.820 --> 00:08:09.020]  你將這些投石
[00:08:09.020 --> 00:08:12.540]  這些痛恨的心情投石下去
[00:08:12.540 --> 00:08:14.940]  我那一次的弟兄
[00:08:14.940 --> 00:08:16.700]  我也懂得認識他媽媽
[00:08:16.700 --> 00:08:17.980]  我懂得認識
[00:08:17.980 --> 00:08:19.020]  不敢說很認識
[00:08:19.020 --> 00:08:21.900]  我說你媽媽也不像是這麼不合理
[00:08:21.900 --> 00:08:24.700]  不過當然在成長過程裡面
[00:08:24.700 --> 00:08:28.780]  有時候也會投石到覺得她這麼挑剔
[00:08:28.780 --> 00:08:32.540]  我不敢說100%是因為你是她兒子
[00:08:32.540 --> 00:08:33.580]  但我想問
[00:08:33.580 --> 00:08:34.940]  是不是你冤枉了上帝
[00:08:34.940 --> 00:08:36.540]  上帝是一個真是忍心的人
[00:08:36.540 --> 00:08:39.820]  沒有地方要罪念
[00:08:39.820 --> 00:08:42.300]  在我經歷上不是這樣
[00:08:42.300 --> 00:08:43.100]  答真一點
[00:08:43.100 --> 00:08:44.220]  神是怎樣的呢
[00:08:44.220 --> 00:08:48.940]  接著這種心情
[00:08:48.940 --> 00:08:52.380]  其實在我成長過程裡面
[00:08:52.380 --> 00:08:53.820]  常常聽到
[00:08:53.820 --> 00:08:55.500]  有時候心理不平衡
[00:08:55.500 --> 00:08:59.260]  經常覺得自己所身處的環境不是很好
[00:08:59.260 --> 00:09:03.740]  覺得神為什麼給我這麼艱難的環境來處理
[00:09:03.740 --> 00:09:06.780]  剛才我說過我成長
[00:09:06.780 --> 00:09:08.460]  我以前沒有做牧師傳道之前
[00:09:08.460 --> 00:09:10.780]  我是做銷售的
[00:09:10.780 --> 00:09:14.620]  所以間中也有些弟兄做銷售的
[00:09:14.620 --> 00:09:17.260]  有時候會跟我過兩招
[00:09:17.260 --> 00:09:18.700]  認識一些行家
[00:09:18.700 --> 00:09:19.740]  有時候也會聊聊天
[00:09:19.740 --> 00:09:22.700]  做生意或者做銷售的
[00:09:22.700 --> 00:09:26.940]  有一次有個年輕的弟兄跟我說
[00:09:26.940 --> 00:09:28.700]  他知道我那時候是做一間
[00:09:28.700 --> 00:09:31.260]  我後來做一間比較大的公司
[00:09:31.260 --> 00:09:32.540]  他說你做大公司就好了
[00:09:32.540 --> 00:09:33.900]  銷售的零碎
[00:09:33.900 --> 00:09:35.660]  零碎暢順一點
[00:09:35.660 --> 00:09:38.300]  我們做小公司很難銷售的
[00:09:38.300 --> 00:09:40.460]  你覺得是不是
[00:09:40.460 --> 00:09:42.220]  我們常常被人捏價
[00:09:42.220 --> 00:09:43.740]  壓價很慘
[00:09:43.740 --> 00:09:45.180]  大公司有議價能力
[00:09:45.180 --> 00:09:46.620]  我們小公司沒有議價能力
[00:09:46.620 --> 00:09:48.940]  經常被人壓價
[00:09:48.940 --> 00:09:51.660]  我們真的很難
[00:09:51.660 --> 00:09:53.020]  他覺得很憂愁
[00:09:53.020 --> 00:09:55.820]  為什麼神安排我做這間公司
[00:09:55.820 --> 00:09:57.020]  很不值
[00:09:57.020 --> 00:09:59.180]  接著他又引述這段經文
[00:09:59.180 --> 00:10:02.620]  你也好你有二千兩銀子五千兩銀子
[00:10:02.620 --> 00:10:04.140]  我的公司只有一千兩銀子
[00:10:04.140 --> 00:10:06.060]  所以我常常被人壓價
[00:10:06.060 --> 00:10:07.500]  你不知道
[00:10:07.500 --> 00:10:09.980]  你不明白我多慘
[00:10:09.980 --> 00:10:14.140]  你覺得他慘不慘
[00:10:14.140 --> 00:10:16.620]  接下來的內容沒有聖經根據
[00:10:16.620 --> 00:10:18.140]  是我自己經歷
[00:10:18.140 --> 00:10:20.220]  所以大家一起參詳一下
[00:10:20.220 --> 00:10:22.540]  這是我自己的體會
[00:10:22.540 --> 00:10:24.380]  是你自己想到自己這麼慘
[00:10:24.380 --> 00:10:26.380]  你是不是這麼慘我不敢說
[00:10:26.380 --> 00:10:32.300]  實際上你的心理上的慘會加速你真實的慘
[00:10:32.300 --> 00:10:35.980]  我怎樣解釋給你聽
[00:10:35.980 --> 00:10:37.500]  大廠做大客
[00:10:37.500 --> 00:10:38.780]  小廠做小客
[00:10:38.780 --> 00:10:40.220]  混不起來
[00:10:40.220 --> 00:10:41.740]  大家做的事情都是不同的
[00:10:41.740 --> 00:10:43.500]  你不要想著我大廠
[00:10:43.500 --> 00:10:44.540]  我其實只有一兩個客
[00:10:44.540 --> 00:10:46.540]  譬如我大廠只做幾個客
[00:10:46.540 --> 00:10:47.820]  你掉了那個又不行
[00:10:47.820 --> 00:10:49.580]  反過來也是
[00:10:49.580 --> 00:10:51.180]  所以反過來
[00:10:51.180 --> 00:10:53.900]  你的小客做你的小廠
[00:10:53.900 --> 00:10:55.180]  不知道你明白我說什麼
[00:10:55.180 --> 00:10:57.180]  再說清楚一點
[00:10:57.180 --> 00:11:00.300]  其實家家有求
[00:11:00.300 --> 00:11:02.300]  互相這樣混
[00:11:02.300 --> 00:11:04.300]  整件事是這樣的
[00:11:04.300 --> 00:11:08.300]  我的大廠要做大客
[00:11:08.300 --> 00:11:10.700]  你的小客是不會來找我的大廠做
[00:11:10.700 --> 00:11:12.300]  因為我們不騷擾你
[00:11:12.300 --> 00:11:15.100]  你這麼小我開一開機
[00:11:15.100 --> 00:11:18.380]  你不會來找我
[00:11:18.380 --> 00:11:20.380]  所以你小廠就做小客
[00:11:20.380 --> 00:11:22.780]  小客是不會來找大廠的
[00:11:22.780 --> 00:11:24.780]  他不會
[00:11:24.780 --> 00:11:26.780]  反過來也是
[00:11:26.780 --> 00:11:31.180]  大客也不會找小廠
[00:11:31.180 --> 00:11:33.180]  因為食物吃不起
[00:11:33.180 --> 00:11:35.740]  但是食物是很穩定的
[00:11:35.740 --> 00:11:37.180]  什麼意思呢
[00:11:37.180 --> 00:11:39.580]  大廠也只是做了幾個客
[00:11:39.580 --> 00:11:42.220]  他也做不了很多
[00:11:42.220 --> 00:11:44.220]  舉個例子
[00:11:44.220 --> 00:11:47.020]  譬如那些大的Adidas、Nike
[00:11:47.020 --> 00:11:49.020]  他是那幾間廠才做得到
[00:11:49.020 --> 00:11:51.020]  其他人做不到他的生意
[00:11:51.020 --> 00:11:53.020]  他的生意很要求
[00:11:53.020 --> 00:11:55.020]  他要弄個廠出來
[00:11:55.020 --> 00:11:57.020]  要弄幾千人員工
[00:11:57.020 --> 00:11:59.020]  突然要多給一張單
[00:11:59.020 --> 00:12:01.020]  我不跟你做生意
[00:12:01.020 --> 00:12:03.020]  譬如那間廠
[00:12:03.020 --> 00:12:05.020]  我要跟別人做
[00:12:05.020 --> 00:12:07.020]  其實是不行的
[00:12:07.020 --> 00:12:09.020]  因為沒有人會突然做到他的規模
[00:12:09.020 --> 00:12:11.020]  做到他的
[00:12:11.020 --> 00:12:13.020]  他把你的單拿出來
[00:12:13.020 --> 00:12:15.020]  是不行的
[00:12:15.020 --> 00:12:17.020]  起碼一年才搬得到單
[00:12:17.020 --> 00:12:19.020]  反過來也是
[00:12:19.020 --> 00:12:21.020]  小廠又做小客
[00:12:21.020 --> 00:12:23.020]  很多時候
[00:12:23.020 --> 00:12:25.020]  你是被客騙來的
[00:12:25.020 --> 00:12:27.020]  什麼意思呢
[00:12:27.020 --> 00:12:29.020]  其實他找不到大客
[00:12:29.020 --> 00:12:31.020]  也找不到一間大廠
[00:12:31.020 --> 00:12:33.020]  跟他做他的生意
[00:12:33.020 --> 00:12:35.020]  他在騙你價
[00:12:35.020 --> 00:12:37.020]  說你差
[00:12:37.020 --> 00:12:39.020]  但其實他找不到
[00:12:39.020 --> 00:12:41.020]  上一個層次的廠
[00:12:41.020 --> 00:12:43.020]  他也是找那個層次的廠
[00:12:43.020 --> 00:12:45.020]  整件事是這樣的
[00:12:45.020 --> 00:12:47.020]  我怎能想明白這件事呢
[00:12:47.020 --> 00:12:49.020]  我有一次
[00:12:49.020 --> 00:12:51.020]  我心理不平衡
[00:12:51.020 --> 00:12:53.020]  因為有時候
[00:12:53.020 --> 00:12:55.020]  我們經常被客騙
[00:12:55.020 --> 00:12:57.020]  騙到一個地步
[00:12:57.020 --> 00:12:59.020]  其實這件事是這樣的
[00:12:59.020 --> 00:13:01.020]  有一次我怎能想明白這件事呢
[00:13:01.020 --> 00:13:03.020]  我轉工
[00:13:03.020 --> 00:13:05.020]  其實我也多轉工
[00:13:05.020 --> 00:13:07.020]  其實我不多轉工
[00:13:07.020 --> 00:13:09.020]  但有轉工
[00:13:09.020 --> 00:13:11.020]  我轉工的時候
[00:13:11.020 --> 00:13:13.020]  有一次去見客
[00:13:13.020 --> 00:13:15.020]  但那次
[00:13:15.020 --> 00:13:17.020]  譬如我在A公司工作
[00:13:17.020 --> 00:13:19.020]  剛剛轉了去B公司
[00:13:19.020 --> 00:13:21.020]  客人
[00:13:21.020 --> 00:13:23.020]  都是那些客人
[00:13:23.020 --> 00:13:25.020]  所以我還是照樣去見客人
[00:13:25.020 --> 00:13:27.020]  那一次我在
[00:13:27.020 --> 00:13:29.020]  客人的辦公室門口
[00:13:29.020 --> 00:13:31.020]  我那時候在做藥廠
[00:13:31.020 --> 00:13:33.020]  在醫生的大廳
[00:13:33.020 --> 00:13:35.020]  見到一個舊同事
[00:13:35.020 --> 00:13:37.020]  於是我拿了他的卡片
[00:13:37.020 --> 00:13:39.020]  我知道他升職了
[00:13:39.020 --> 00:13:41.020]  於是我拿了他的卡片
[00:13:41.020 --> 00:13:43.020]  就袋了
[00:13:43.020 --> 00:13:45.020]  我去下一個客人的時候
[00:13:45.020 --> 00:13:47.020]  不經意
[00:13:47.020 --> 00:13:49.020]  把他的卡片袋了進去
[00:13:49.020 --> 00:13:51.020]  你明不明白整件事是怎樣
[00:13:51.020 --> 00:13:53.020]  但我又不覺得
[00:13:53.020 --> 00:13:55.020]  因為我很熟悉那個標誌
[00:13:55.020 --> 00:13:57.020]  以前是那個標誌
[00:13:57.020 --> 00:13:59.020]  所以我不覺得我拿了別人的卡片
[00:13:59.020 --> 00:14:01.020]  所以我袋了別人的卡片
[00:14:01.020 --> 00:14:03.020]  袋了進去之後
[00:14:03.020 --> 00:14:05.020]  我一直等他叫進去
[00:14:05.020 --> 00:14:07.020]  我還沒坐下
[00:14:07.020 --> 00:14:09.020]  他還在彈我舊公司的東西
[00:14:09.020 --> 00:14:11.020]  我一坐下
[00:14:11.020 --> 00:14:13.020]  你們那間又貴又不好
[00:14:13.020 --> 00:14:15.020]  在彈我舊公司的東西
[00:14:15.020 --> 00:14:17.020]  我就在暈暈地
[00:14:17.020 --> 00:14:19.020]  我還沒坐下
[00:14:19.020 --> 00:14:21.020]  他還在彈我舊公司的東西
[00:14:21.020 --> 00:14:23.020]  為什麼會這樣
[00:14:23.020 --> 00:14:25.020]  是不是想賣我新公司的東西
[00:14:25.020 --> 00:14:27.020]  我一看
[00:14:27.020 --> 00:14:29.020]  原來
[00:14:29.020 --> 00:14:31.020]  他把我舊同事的卡片放在那裡
[00:14:31.020 --> 00:14:33.020]  他把我舊同事的卡片放在那裡
[00:14:33.020 --> 00:14:35.020]  他以為我是那個
[00:14:35.020 --> 00:14:37.020]  收不收到
[00:14:37.020 --> 00:14:39.020]  所以他不斷插那間
[00:14:39.020 --> 00:14:41.020]  又多效果又貴又不好
[00:14:41.020 --> 00:14:43.020]  又貴又不好
