
[00:00:00.000 --> 00:00:04.000]  各位弟子女平安
[00:05:45.000 --> 00:05:47.000]  這裡說的是一種宗教的禮儀
[00:05:47.000 --> 00:05:49.000]  要靜身
[00:05:49.000 --> 00:05:51.000]  要注意的地方就是
[00:05:51.000 --> 00:05:54.000]  摩西並沒有這些教導者規定
[00:05:54.000 --> 00:05:56.000]  只是規定祭司
[00:05:56.000 --> 00:05:58.000]  在吃聖物的時候
[00:05:58.000 --> 00:06:00.000]  需要潔淨自己
[00:06:00.000 --> 00:06:02.000]  古人傳統是猶太人
[00:06:02.000 --> 00:06:05.000]  對摩西律法的一種解釋
[00:06:05.000 --> 00:06:08.000]  目的是為了幫助人
[00:06:08.000 --> 00:06:12.000]  去遵守上帝的律法
[00:06:12.000 --> 00:06:14.000]  上帝是聖潔的
[00:06:14.000 --> 00:06:15.000]  作為上帝選民的猶太人
[00:06:15.000 --> 00:06:20.000]  應該要維持自己的聖潔
[00:06:20.000 --> 00:06:25.000]  所以他們也需要遠離不潔淨的事
[00:06:25.000 --> 00:06:27.000]  於是有這麼多繁複的潔淨禮儀
[00:06:27.000 --> 00:06:30.000]  包括這裡提到的古人傳統
[00:06:30.000 --> 00:06:33.000]  原意是幫助猶太的選民
[00:06:33.000 --> 00:06:38.000]  去過一些合乎上帝心意的聖潔生活
[00:06:38.000 --> 00:06:40.000]  當我們看經文
[00:06:40.000 --> 00:06:46.000]  耶穌不是回答文士和法利卓人的責問
[00:06:46.000 --> 00:06:48.000]  祂的答案是什麼呢?
[00:06:48.000 --> 00:06:51.000]  祂說:你們為什麼因為你們的傳統
[00:06:51.000 --> 00:06:55.000]  而違反了上帝的誡命?
[00:06:55.000 --> 00:06:57.000]  不知道大家會不會覺得很奇怪
[00:06:57.000 --> 00:07:00.000]  不正經地回答對方的問題
[00:07:00.000 --> 00:07:02.000]  而提出另一個反問
[00:07:02.000 --> 00:07:05.000]  好像質問對方
[00:07:05.000 --> 00:07:10.000]  因為耶穌知道人的內心真正的意圖和動機
[00:07:10.000 --> 00:07:13.000]  祂會指出文士和法利卓人的虛偽
[00:07:13.000 --> 00:07:16.000]  因為他們不是在請教自己
[00:07:16.000 --> 00:07:17.000]  不是在請教耶穌
[00:07:17.000 --> 00:07:25.000]  而是想找一個打柄來除掉耶穌
[00:07:25.000 --> 00:07:27.000]  因為在馬提方的十二章
[00:07:27.000 --> 00:07:29.000]  這裡之前的十四節
[00:07:29.000 --> 00:07:34.000]  他們已經想著方法來除掉耶穌
[00:07:34.000 --> 00:07:36.000]  剛才所說的古人的傳統
[00:07:36.000 --> 00:07:40.000]  是幫助猶太的選民遵守上帝的誡命
[00:07:40.000 --> 00:07:43.000]  不過現在的文士和法利卓人
[00:07:43.000 --> 00:07:45.000]  要求猶太人
[00:07:45.000 --> 00:07:46.000]  包括耶穌和他們的門徒
[00:07:46.000 --> 00:07:48.000]  要遵守傳統
[00:07:48.000 --> 00:07:53.000]  反而是讓人違反上帝的誡命
[00:07:53.000 --> 00:07:55.000]  所以耶穌在這裡提到的
[00:07:55.000 --> 00:07:57.000]  就是本末倒置
[00:07:57.000 --> 00:08:00.000]  我們知道十誡裡的第六誡
[00:08:00.000 --> 00:08:01.000]  正如我剛才所說
[00:08:01.000 --> 00:08:03.000]  就是要孝敬父母
[00:08:03.000 --> 00:08:06.000]  這一條是大英許的誡命
[00:08:06.000 --> 00:08:07.000]  接著說的是
[00:08:07.000 --> 00:08:09.000]  你孝敬父母的時候
[00:08:09.000 --> 00:08:12.000]  你會得福在世長壽
[00:08:12.000 --> 00:08:14.000]  在《出一甲記》和《利美記》的經文
[00:08:14.000 --> 00:08:15.000]  都指出
[00:08:15.000 --> 00:08:19.000]  咒罵父母的必須處死
[00:08:19.000 --> 00:08:24.000]  咒罵父母的必須處死
[00:08:24.000 --> 00:08:26.000]  他咒罵了父母
[00:08:26.000 --> 00:08:29.000]  他的血歸在他的身上
[00:08:29.000 --> 00:08:31.000]  但是文士和法利卓人
[00:08:31.000 --> 00:08:33.000]  所制定的傳統就說
[00:08:33.000 --> 00:08:38.000]  如果誰不打算供養他的父母
[00:08:38.000 --> 00:08:40.000]  只要跟他們說
[00:08:40.000 --> 00:08:43.000]  我供養你的已經奉獻給上帝了
[00:08:43.000 --> 00:08:46.000]  他就可以不需要供養父母了
[00:08:46.000 --> 00:08:47.000]  有學者指出
[00:08:47.000 --> 00:08:50.000]  這個規條在新約以外的文獻
[00:08:50.000 --> 00:08:52.000]  並未能夠找到
[00:08:52.000 --> 00:08:54.000]  所以不能確定當時的時代
[00:08:54.000 --> 00:08:58.000]  這條條例實際是怎樣運作的
[00:08:58.000 --> 00:09:00.000]  耶穌斥責這個古人傳統
[00:09:00.000 --> 00:09:03.000]  因為有人有藉口
[00:09:03.000 --> 00:09:07.000]  去逃避進行上帝的誡命
[00:09:07.000 --> 00:09:08.000]  耶穌接著就罵
[00:09:08.000 --> 00:09:12.000]  法利卓人和文士是一個假冒為善的人
[00:09:12.000 --> 00:09:14.000]  這個百姓用嘴唇敬拜我
[00:09:14.000 --> 00:09:15.000]  尊敬我
[00:09:15.000 --> 00:09:18.000]  他們的心卻是遠離我
[00:09:18.000 --> 00:09:21.000]  他們把人的規條當作教育去教導人
[00:09:21.000 --> 00:09:23.000]  他們拜我都是枉然
[00:09:23.000 --> 00:09:25.000]  做了就等於沒有做
[00:09:25.000 --> 00:09:29.000]  耶穌心痛的是人有外表的敬虔
[00:09:29.000 --> 00:09:31.000]  沒有敬虔的實質
[00:09:31.000 --> 00:09:33.000]  他看重的是心口如一
[00:09:33.000 --> 00:09:35.000]  表裡一致
[00:09:35.000 --> 00:09:36.000]  我們敬虔的行為
[00:09:36.000 --> 00:09:41.000]  應該和我們內心的意圖動機一致
[00:09:41.000 --> 00:09:43.000]  香港是一個很分心的社會
[00:09:43.000 --> 00:09:46.000]  對我來說是很困擾的
[00:09:46.000 --> 00:09:48.000]  特別是WhatsApp出現了
[00:09:48.000 --> 00:09:49.000]  我只是WhatsApp
[00:09:49.000 --> 00:09:52.000]  也不敢上微信和Line
[00:09:52.000 --> 00:09:54.000]  我覺得人更加分心
[00:09:54.000 --> 00:09:56.000]  當你有幾個群組
[00:09:56.000 --> 00:09:58.000]  幾個人在WhatsApp同時說話
[00:09:58.000 --> 00:10:02.000]  你要同時間很盡快地去回應
[00:10:02.000 --> 00:10:04.000]  因為這是你的義務
[00:10:04.000 --> 00:10:06.000]  我最近聽到一個這樣的說法
[00:10:06.000 --> 00:10:09.000]  如果你看到WhatsApp
[00:10:09.000 --> 00:10:11.000]  五分鐘之內你不回覆
[00:10:11.000 --> 00:10:13.000]  你是沒有禮貌的
[00:10:13.000 --> 00:10:15.000]  是不是?
[00:10:15.000 --> 00:10:19.000]  我不知道這是否共識
[00:10:19.000 --> 00:10:21.000]  我最近聽到的
[00:10:21.000 --> 00:10:24.000]  如果你在群組裡發的帖文
[00:10:24.000 --> 00:10:27.000]  你根本不理會你的成員有沒有看到
[00:10:27.000 --> 00:10:29.000]  他不知道
[00:10:29.000 --> 00:10:30.000]  有沒有搞錯
[00:10:30.000 --> 00:10:32.000]  不如刪除你
[00:10:32.000 --> 00:10:33.000]  你是不是屬於這個群組
[00:10:33.000 --> 00:10:35.000]  我不知道這是否共識
[00:10:35.000 --> 00:10:37.000]  所以每一個有WhatsApp的人
[00:10:37.000 --> 00:10:39.000]  包括我自己
[00:10:39.000 --> 00:10:41.000]  盛旺盛好
[00:10:41.000 --> 00:10:42.000]  隨傳隨到
[00:10:42.000 --> 00:10:44.000]  不太敢不看WhatsApp的
[00:10:44.000 --> 00:10:46.000]  因為會擔心自己
[00:10:46.000 --> 00:10:51.000]  不太知道流通的消息
[00:10:51.000 --> 00:10:57.000]  這對我來說是很大困擾
[00:10:57.000 --> 00:10:59.000]  因為我以為那個人在WhatsApp
[00:10:59.000 --> 00:11:02.000]  於是有些不在WhatsApp的人
[00:11:02.000 --> 00:11:03.000]  我沒有留意到
[00:11:03.000 --> 00:11:05.000]  沒有通知
[00:11:05.000 --> 00:11:07.000]  原來他開會
[00:11:07.000 --> 00:11:09.000]  原來我忘了通知你
[00:11:09.000 --> 00:11:12.000]  其實真的挺困擾的
[00:11:12.000 --> 00:11:16.000]  不知道大家是否活在
[00:11:16.000 --> 00:11:18.000]  體於分明
[00:11:18.000 --> 00:11:21.000]  去回覆WhatsApp的壓力裡
[00:11:21.000 --> 00:11:23.000]  工作已經要一眼觀察
[00:11:23.000 --> 00:11:24.000]  一心朔勇
[00:11:24.000 --> 00:11:25.000]  加上網絡世界
[00:11:25.000 --> 00:11:28.000]  不分心真是難嘗艱難
[00:11:28.000 --> 00:11:29.000]  所以可能
[00:11:29.000 --> 00:11:31.000]  人在
[00:11:31.000 --> 00:11:32.000]  心不在
[00:11:32.000 --> 00:11:34.000]  是常態
[00:11:35.000 --> 00:11:37.000]  因為人在心又在
[00:11:37.000 --> 00:11:40.000]  反而要努力操練專注
[00:11:40.000 --> 00:11:42.000]  大家不知道有沒有試過
[00:11:42.000 --> 00:11:44.000]  其實我是試過的
[00:11:44.000 --> 00:11:46.000]  看著聖經
[00:11:46.000 --> 00:11:48.000]  口讀出來了
[00:11:48.000 --> 00:11:50.000]  但心不知在哪裡
[00:11:50.000 --> 00:11:51.000]  但讀得對
[00:11:51.000 --> 00:11:52.000]  這樣才奇怪
[00:11:52.000 --> 00:11:54.000]  可能這也是我們的神力
[00:11:54.000 --> 00:11:56.000]  但究竟讀了什麼
[00:11:56.000 --> 00:11:57.000]  在心裡
[00:11:57.000 --> 00:11:59.000]  其實真的不知道
[00:11:59.000 --> 00:12:01.000]  我們站在這裡
[00:12:01.000 --> 00:12:02.000]  敬拜上帝
[00:12:02.000 --> 00:12:03.000]  唱的歌
[00:12:03.000 --> 00:12:06.000]  不知道你記不記得唱了什麼歌
[00:12:06.000 --> 00:12:07.000]  又或者你明不明白
[00:12:07.000 --> 00:12:08.000]  你知不知道
[00:12:08.000 --> 00:12:09.000]  你唱歌的內容
[00:12:09.000 --> 00:12:11.000]  是不是你自己
[00:12:11.000 --> 00:12:14.000]  可以心口如一地說阿門呢
[00:12:14.000 --> 00:12:16.000]  聖經說
[00:12:16.000 --> 00:12:18.000]  百姓用嘴唇尊敬我
[00:12:18.000 --> 00:12:21.000]  他們的心卻是遠離我
[00:12:21.000 --> 00:12:22.000]  他們把人的規條
[00:12:22.000 --> 00:12:24.000]  當作教義地教導人
[00:12:24.000 --> 00:12:28.000]  他們拜我都是謊言
[00:12:28.000 --> 00:12:30.000]  所以我們實在求神憐憫
[00:12:30.000 --> 00:12:31.000]  讓我們有多點時間
[00:12:31.000 --> 00:12:33.000]  安靜在上帝的面前
[00:12:33.000 --> 00:12:35.000]  有空間時間
[00:12:35.000 --> 00:12:38.000]  去學習專注和操練
[00:12:38.000 --> 00:12:40.000]  到時刻可以檢視一下自己
[00:12:40.000 --> 00:12:42.000]  我在做的事
[00:12:42.000 --> 00:12:45.000]  是不是我心裡所想的呢
[00:12:45.000 --> 00:12:47.000]  我們有沒有偏離初衷
[00:12:47.000 --> 00:12:48.000]  去遠離上帝
[00:12:48.000 --> 00:12:50.000]  我們不知道
[00:12:50.000 --> 00:12:52.000]  對於文字類化製造人的責問
[00:12:52.000 --> 00:12:54.000]  耶穌沒有正面的回應
[00:12:54.000 --> 00:12:56.000]  不過在門徒再次去問
[00:12:56.000 --> 00:12:57.000]  真心去問
[00:12:57.000 --> 00:12:59.000]  想明白的時候
[00:12:59.000 --> 00:13:01.000]  耶穌是有回答的
[00:13:01.000 --> 00:13:04.000]  所以大家如果想知道答案
[00:13:04.000 --> 00:13:07.000]  你可以看十至二十節
[00:13:07.000 --> 00:13:08.000]  耶穌說
[00:13:08.000 --> 00:13:10.000]  有一個人潔不潔淨
[00:13:10.000 --> 00:13:12.000]  不是外表的禮儀
[00:13:12.000 --> 00:13:14.000]  又或者你吃過什麼食物
[00:13:14.000 --> 00:13:16.000]  在肚子裡
[00:13:16.000 --> 00:13:17.000]  一個人潔不潔淨
[00:13:17.000 --> 00:13:19.000]  是人的內心
[00:13:19.000 --> 00:13:21.000]  因為心裡種種惡念
[00:13:21.000 --> 00:13:24.000]  不單止會污穢自己
[00:13:24.000 --> 00:13:26.000]  也會玷污其他人
[00:13:26.000 --> 00:13:28.000]  這是我們需要留意的
[00:13:28.000 --> 00:13:30.000]  我們需要在聖靈的幫助下
[00:13:30.000 --> 00:13:33.000]  去明瞭和練證裡面的意圖
[00:13:33.000 --> 00:13:35.000]  可能我們裡面是有
[00:13:35.000 --> 00:13:38.000]  加拉太書的五章二十二、二十三節
[00:13:38.000 --> 00:13:40.000]  所說的聖靈果子
[00:13:40.000 --> 00:13:42.000]  那樣東西
[00:13:42.000 --> 00:13:46.000]  才是真正的潔淨和聖潔
[00:13:46.000 --> 00:13:47.000]  所以聖經說
[00:13:47.000 --> 00:13:49.000]  要保守你的心
[00:13:49.000 --> 00:13:51.000]  勝過保守一切
[00:13:51.000 --> 00:13:55.000]  聖經對於信徒要孝順父母的期望和要求
[00:13:55.000 --> 00:13:57.000]  是毋庸置疑的
[00:13:57.000 --> 00:14:00.000]  不過當我們打開報紙
[00:14:00.000 --> 00:14:06.000]  說到父母怎樣來傷害自己的孩子的時候
[00:14:06.000 --> 00:14:08.000]  我們實在明白
[00:14:08.000 --> 00:14:13.000]  如果你是成長在這樣的家庭
[00:14:13.000 --> 00:14:16.000]  可能你對於孝順父母
[00:14:16.000 --> 00:14:18.000]  你不知道怎樣去表達
[00:14:18.000 --> 00:14:22.000]  也不知道自己可以怎樣來孝敬你的父母
[00:14:22.000 --> 00:14:24.000]  早前我看《天堂小國》
[00:14:24.000 --> 00:14:26.000]  不知道大家有沒有看過這套戲
[00:14:26.000 --> 00:14:28.000]  提到男主角在小時候
[00:14:28.000 --> 00:14:32.000]  他爸爸是教會的執事
[00:14:32.000 --> 00:14:35.000]  不過私底下他經常都會淤走
[00:14:35.000 --> 00:14:36.000]  在淤走之後
[00:14:36.000 --> 00:14:39.000]  他用暴力對待他的太太
[00:14:39.000 --> 00:14:41.000]  當時的男主角還很小
[00:14:41.000 --> 00:14:44.000]  他當然是上前去保護媽媽
[00:14:44.000 --> 00:14:47.000]  得到當然是被爸爸打
[00:14:47.000 --> 00:14:50.000]  男主角這個小朋友
[00:14:50.000 --> 00:14:53.000]  他心裡面很內疚
[00:14:53.000 --> 00:14:55.000]  他想保護他媽媽
[00:14:55.000 --> 00:15:00.000]  也希望可以幫助他爸爸不要再去淤走
[00:15:00.000 --> 00:15:03.000]  於是在教會的一個祈禱會上
[00:15:03.000 --> 00:15:06.000]  他很勇敢地站出來
[00:15:06.000 --> 00:15:11.000]  去跟他的目者說他心裡面的屈結
[00:15:11.000 --> 00:15:15.000]  大家都知道他會得到什麼結果
[00:15:15.000 --> 00:15:17.000]  回到家的時候
[00:15:17.000 --> 00:15:21.000]  爸爸覺得他將自己放在桌子上
[00:15:21.000 --> 00:15:22.000]  羞辱自己
[00:15:22.000 --> 00:15:23.000]  丟自己的臉
[00:15:23.000 --> 00:15:26.000]  於是更加將他毒打
[00:15:26.000 --> 00:15:29.000]  後來這個兒子長大了
[00:15:29.000 --> 00:15:35.000]  電影的手法就是聖靈的幫助
[00:15:35.000 --> 00:15:39.000]  爸爸成長在一個充滿了暴力的家庭
[00:15:39.000 --> 00:15:41.000]  他自己也很痛苦
[00:15:41.000 --> 00:15:44.000]  他不懂得如何去紓解自己的痛苦
[00:15:44.000 --> 00:15:46.000]  於是延禍下一代
[00:15:46.000 --> 00:15:49.000]  當然這個不能夠成為傷害他人的藉口
[00:15:49.000 --> 00:15:55.000]  不過我們看到的就是傷痛是一代傳一代
[00:15:55.000 --> 00:15:57.000]  面對這樣的一個爸爸
[00:15:57.000 --> 00:15:58.000]  如果你有的話
[00:15:58.000 --> 00:16:03.000]  我們又可以如何去孝順呢?
[00:16:03.000 --> 00:16:06.000]  這個不是應不應該孝順的問題
[00:16:06.000 --> 00:16:08.000]  又或者我們不應該問一個
[00:16:08.000 --> 00:16:10.000]  我們如何才是孝順的問題
[00:16:10.000 --> 00:16:15.000]  而是當事人需要醫治他內心的創傷
[00:16:15.000 --> 00:16:17.000]  未能得到醫治的話
[00:16:17.000 --> 00:16:20.000]  傷痛不單止會傳到下一代
[00:16:20.000 --> 00:16:23.000]  也會不斷地折磨自己
[00:16:23.000 --> 00:16:27.000]  因為我們內心會有兩種力量在拉我們
[00:16:27.000 --> 00:16:29.000]  一方面我們知道聖經教導我們
[00:16:29.000 --> 00:16:31.000]  我們要孝順父母
[00:16:31.000 --> 00:16:36.000]  但是裏面那份老恨所衍生出來的不情願
[00:16:36.000 --> 00:16:38.000]  成為一種矛盾和掙扎
[00:16:38.000 --> 00:16:41.000]  令我們很痛苦
[00:16:41.000 --> 00:16:44.000]  上個月我有機會參與一個靈修課程
[00:16:44.000 --> 00:16:46.000]  在當中彼此有深入的分享
[00:16:46.000 --> 00:16:49.000]  我聽到一個生命的故事
[00:16:49.000 --> 00:16:52.000]  主角是一個大女兒
[00:16:52.000 --> 00:16:55.000]  她生在一個重男輕女的家庭
[00:16:55.000 --> 00:16:58.000]  注定不獲得重視
[00:16:58.000 --> 00:17:02.000]  加上她出生那年正值內地的饑荒
[00:17:02.000 --> 00:17:04.000]  於是家庭家道中落
[00:17:04.000 --> 00:17:08.000]  於是被認為她的腳頭不好
[00:17:08.000 --> 00:17:12.000]  父母看自己好像眼中釘
[00:17:12.000 --> 00:17:17.000]  由小時候開始已經不停地工作養家
[00:17:17.000 --> 00:17:20.000]  更加不要想得到父母的愛惜
[00:17:20.000 --> 00:17:22.000]  讀書的機會也沒有
[00:17:22.000 --> 00:17:23.000]  於是她問媽媽
[00:17:23.000 --> 00:17:25.000]  我怎樣才可以有書讀
[00:17:25.000 --> 00:17:27.000]  她說你自己賺錢
[00:17:27.000 --> 00:17:29.000]  你就可以讀書了
[00:17:29.000 --> 00:17:34.000]  於是當她的同學和家人還在睡覺的時候
[00:17:34.000 --> 00:17:38.000]  她一早五時多已經起床去割草
[00:17:38.000 --> 00:17:42.000]  為自己賺取學費
[00:17:42.000 --> 00:17:44.000]  捉緊讀書的機會
[00:17:44.000 --> 00:17:45.000]  現在我們說的港孩
[00:17:45.000 --> 00:17:49.000]  十二歲都未曾懂得綁鞋帶
[00:17:49.000 --> 00:17:51.000]  她就是這個香港的小朋友
[00:17:51.000 --> 00:17:53.000]  未懂得綁鞋帶的年紀
[00:17:53.000 --> 00:17:59.000]  已經跟別人偷渡來香港
[00:17:59.000 --> 00:18:01.000]  賺錢寄回鄉下
[00:18:01.000 --> 00:18:04.000]  她一邊說的時候一邊哭
[00:18:04.000 --> 00:18:05.000]  她不明白
[00:18:05.000 --> 00:18:07.000]  自己為自己的家庭
[00:18:07.000 --> 00:18:10.000]  整個家庭付出了自己的一生
[00:18:10.000 --> 00:18:12.000]  包括鄉下那兩間房子
[00:18:12.000 --> 00:18:16.000]  都是她寄錢回家蓋的
[00:18:16.000 --> 00:18:18.000]  但當她爸爸媽媽離世的時候
[00:18:18.000 --> 00:18:22.000]  兩間房子都分別留給她的弟弟妹妹
[00:18:22.000 --> 00:18:25.000]  父母親一點東西都沒有留給她
[00:18:25.000 --> 00:18:26.000]  她問
