
[00:00:00.000 --> 00:00:05.100]  我們看史詩記剛才讀的聖經是十一章二十九至四十節
[00:07:33.380 --> 00:07:36.380]  他怎麼會家裡沒有生畜動物
[00:07:36.380 --> 00:07:40.380]  獻一隻狗一隻羊有什麼特別呢
[00:07:40.380 --> 00:07:41.380]  對於他們來說
[00:07:41.380 --> 00:07:44.380]  起這個誓沒有什麼特別
[00:07:44.380 --> 00:07:46.380]  第二就是我們看到聖經裡
[00:07:46.380 --> 00:07:48.380]  他女兒之後
[00:07:48.380 --> 00:07:52.380]  爸爸許了這個願和他女兒出來
[00:07:52.380 --> 00:07:53.380]  第一時間迎接他
[00:07:53.380 --> 00:07:55.380]  當女兒知道爸爸許了這個願的時候
[00:07:55.380 --> 00:07:57.380]  女兒會傷心
[00:07:57.380 --> 00:07:58.380]  她會跟爸爸說
[00:07:58.380 --> 00:08:02.380]  叫爸爸給她兩個月和她的朋友上山去哀哭
[00:08:02.380 --> 00:08:05.380]  你想想
[00:08:05.380 --> 00:08:08.380]  如果你要呼召你做傳道人
[00:08:08.380 --> 00:08:09.380]  你奉獻出來
[00:08:09.380 --> 00:08:12.380]  你用不用哭兩個月
[00:08:12.380 --> 00:08:14.380]  我就能撿到
[00:08:14.380 --> 00:08:16.380]  那時候神呼召我是開心能撿到
[00:08:16.380 --> 00:08:19.380]  不用哭
[00:08:19.380 --> 00:08:20.380]  你看看聖經裡說
[00:08:20.380 --> 00:08:22.380]  不只是這個女孩
[00:08:22.380 --> 00:08:23.380]  以色列的女子
[00:08:23.380 --> 00:08:27.380]  也為耶福他女兒每年哭四天
[00:08:27.380 --> 00:08:29.380]  如果她只是終生不嫁奉獻給神
[00:08:29.380 --> 00:08:30.380]  用不用這麼誇張
[00:08:30.380 --> 00:08:33.380]  每年都要為她哭四天呢
[00:08:33.380 --> 00:08:35.380]  所以我們看到事情其實很嚴重
[00:08:35.380 --> 00:08:37.380]  耶福他真的將他的女兒
[00:08:37.380 --> 00:08:39.380]  獻上為梵祭
[00:08:39.380 --> 00:08:41.380]  殺在祭壇上
[00:08:41.380 --> 00:08:45.380]  這個是耶福他他自己許的願
[00:08:45.380 --> 00:08:48.380]  和他還的願
[00:08:48.380 --> 00:08:52.380]  最近我有機會和一個年青人去傾福音
[00:08:52.380 --> 00:08:53.380]  他未信
[00:08:53.380 --> 00:08:55.380]  我也為他祈禱
[00:08:55.380 --> 00:08:56.380]  當時他最著重
[00:08:56.380 --> 00:08:58.380]  他生活上最著急的就是
[00:08:58.380 --> 00:09:00.380]  他需要找一個地方
[00:09:00.380 --> 00:09:02.380]  找一間屋去住
[00:09:02.380 --> 00:09:05.380]  我就和他祈禱為他祈禱
[00:09:05.380 --> 00:09:07.380]  過了沒多久
[00:09:07.380 --> 00:09:09.380]  這個年青人
[00:09:09.380 --> 00:09:12.380]  他就真的找到屋住了
[00:09:12.380 --> 00:09:16.380]  還要是他心裡很心碎的那間屋
[00:09:16.380 --> 00:09:18.380]  接著他就主動和我說
[00:09:18.380 --> 00:09:22.380]  牧師我其實也有一點信耶穌
[00:09:22.380 --> 00:09:26.380]  因為你和我祈禱那樣就得那樣
[00:09:26.380 --> 00:09:28.380]  我接著就問他
[00:09:28.380 --> 00:09:30.380]  如果我和你祈禱
[00:09:30.380 --> 00:09:32.380]  不是神給你這間屋
[00:09:32.380 --> 00:09:34.380]  給另外一間
[00:09:34.380 --> 00:09:36.380]  又或者
[00:09:36.380 --> 00:09:38.380]  神給
[00:09:38.380 --> 00:09:40.380]  不給你這間屋
[00:09:40.380 --> 00:09:41.380]  給其他的東西
[00:09:41.380 --> 00:09:44.380]  總之是給一間屋住給你
[00:09:44.380 --> 00:09:46.380]  那你會怎樣
[00:09:46.380 --> 00:09:48.380]  甚至我再挑戰他
[00:09:48.380 --> 00:09:50.380]  如果你現在覺得這間屋好
[00:09:50.380 --> 00:09:52.380]  你住一住你覺得不好
[00:09:52.380 --> 00:09:54.380]  那你還信不信神
[00:09:54.380 --> 00:09:56.380]  他就想一想
[00:09:56.380 --> 00:09:59.380]  那我應該到時都不是很信的了
[00:09:59.380 --> 00:10:01.380]  我要看看神要給我什麼
[00:10:01.380 --> 00:10:03.380]  那我就信什麼
[00:10:03.380 --> 00:10:04.380]  他真的很真誠
[00:10:04.380 --> 00:10:05.380]  他真的這樣想的
[00:10:05.380 --> 00:10:06.380]  我很欣賞他
[00:10:06.380 --> 00:10:08.380]  弟兄姊妹
[00:10:08.380 --> 00:10:10.380]  條件
[00:10:10.380 --> 00:10:13.380]  今天可能我們未必像耶不他那樣
[00:10:13.380 --> 00:10:15.380]  發那些許願
[00:10:15.380 --> 00:10:17.380]  那些其實是一些毒誓
[00:10:17.380 --> 00:10:20.380]  這麼毒的許願
[00:10:20.380 --> 00:10:22.380]  但是我們會很容易
[00:10:22.380 --> 00:10:27.380]  很習慣的和神去講條件
[00:10:27.380 --> 00:10:28.380]  神啊
[00:10:28.380 --> 00:10:29.380]  如果這次我考試合格
[00:10:29.380 --> 00:10:30.380]  學生啊
[00:10:30.380 --> 00:10:32.380]  我考試合格
[00:10:32.380 --> 00:10:35.380]  我以後就會乖乖的回小組
[00:10:35.380 --> 00:10:37.380]  每個禮拜我都很準時回來教會的了
[00:10:37.380 --> 00:10:41.380]  如果我這次考試合格的話
[00:10:41.380 --> 00:10:42.380]  神啊
[00:10:42.380 --> 00:10:44.380]  如果我父母信耶穌呢
[00:10:44.380 --> 00:10:47.380]  我就立刻報名浸泥班
[00:10:47.380 --> 00:10:50.380]  我不考慮那麼多了
[00:10:50.380 --> 00:10:52.380]  神啊
[00:10:52.380 --> 00:10:55.380]  如果我的子女聽聽話話呢
[00:10:55.380 --> 00:10:57.380]  我就很安心在教會服事
[00:10:57.380 --> 00:10:58.380]  我以後呢
[00:10:58.380 --> 00:10:59.380]  你叫我做什麼
[00:10:59.380 --> 00:11:00.380]  我在教會做什麼
[00:11:00.380 --> 00:11:02.380]  我都做什麼的了
[00:11:02.380 --> 00:11:03.380]  神啊
[00:11:03.380 --> 00:11:05.380]  如果你幫我這樣這樣的時候呢
[00:11:05.380 --> 00:11:09.380]  我就為你做這樣做那樣了
[00:11:09.380 --> 00:11:12.380]  記不記得弟兄姊妹
[00:11:12.380 --> 00:11:15.380]  我們轉了一個形式
[00:11:15.380 --> 00:11:17.380]  我們轉了一個位置
[00:11:17.380 --> 00:11:19.380]  我們是高高在上的那個
[00:11:19.380 --> 00:11:21.380]  神就好像坐在下面
[00:11:21.380 --> 00:11:22.380]  神你要幫我做這樣
[00:11:22.380 --> 00:11:24.380]  神你要幫我做那樣東西
[00:11:24.380 --> 00:11:25.380]  你不幫我做那樣東西
[00:11:25.380 --> 00:11:30.380]  你不用指望我幫你做那樣東西
[00:11:30.380 --> 00:11:32.380]  如果神是一個這樣
[00:11:32.380 --> 00:11:35.380]  只聽我們滿足我們自己個人的心願
[00:11:35.380 --> 00:11:39.380]  只這樣滿足我們自己私慾的神
[00:11:39.380 --> 00:11:42.380]  祂怎麼會是神呢
[00:11:42.380 --> 00:11:44.380]  我們相不相信
[00:11:44.380 --> 00:11:49.380]  神是會為我們人生有最好的預備
[00:11:49.380 --> 00:11:50.380]  就好像大熱一樣
[00:11:50.380 --> 00:11:52.380]  即或不然
[00:11:52.380 --> 00:11:54.380]  如果不是我們心所想的
[00:11:54.380 --> 00:12:00.380]  我們會不會都帶著感恩順服的心去接受呢
[00:12:00.380 --> 00:12:02.380]  所以我們要檢視我們生活
[00:12:02.380 --> 00:12:04.380]  我們平時和神去相交
[00:12:04.380 --> 00:12:06.380]  和神去聊天的時候
[00:12:06.380 --> 00:12:08.380]  我們會不會都像這樣
[00:12:08.380 --> 00:12:15.380]  經常許這些自私的願呢
[00:12:15.380 --> 00:12:17.380]  以下這些情況
[00:12:17.380 --> 00:12:21.380]  有多少項是講中你的呢
[00:12:21.380 --> 00:12:23.380]  第一你很喜歡聽音樂
[00:12:23.380 --> 00:12:24.380]  非常愛聽音樂
[00:12:24.380 --> 00:12:26.380]  第二你怕黑
[00:12:26.380 --> 00:12:28.380]  習慣了夜睡
[00:12:28.380 --> 00:12:30.380]  你自己留意
[00:12:30.380 --> 00:12:32.380]  第三隱藏真正的心事
[00:12:32.380 --> 00:12:34.380]  你放的心事通常放在心裡
[00:12:34.380 --> 00:12:35.380]  不會那麼容易被人知道
[00:12:35.380 --> 00:12:40.380]  第四喜歡有些衣服袋的衣服
[00:12:40.380 --> 00:12:41.380]  為什麼呢
[00:12:41.380 --> 00:12:43.380]  手可以常常插進去
[00:12:43.380 --> 00:12:44.380]  如果衣服袋沒有衣服
[00:12:44.380 --> 00:12:45.380]  手都不知道插去哪裡
[00:12:45.380 --> 00:12:46.380]  很不安的
[00:12:46.380 --> 00:12:49.380]  第五很喜歡和別人冷戰
[00:12:49.380 --> 00:12:51.380]  遇到一些困難就不出聲
[00:12:51.380 --> 00:12:52.380]  和別人冷戰
[00:12:52.380 --> 00:12:55.380]  第六有時突然有一種不知所措
[00:12:55.380 --> 00:12:57.380]  都不知道怎樣的感覺
[00:12:57.380 --> 00:12:59.380]  七你很喜歡唱
[00:12:59.380 --> 00:13:01.380]  沒有唱你就會很辛苦
[00:13:01.380 --> 00:13:04.380]  你很喜歡整個人捲在一起
[00:13:04.380 --> 00:13:07.380]  第八你非常喜歡看書
[00:13:07.380 --> 00:13:08.380]  非常喜歡看書
[00:13:08.380 --> 00:13:09.380]  少一點
[00:13:09.380 --> 00:13:11.380]  經常看書都不喜歡和其他人溝通
[00:13:11.380 --> 00:13:12.380]  不過可能不是看書
[00:13:12.380 --> 00:13:16.380]  現在年輕人喜歡上網打機
[00:13:16.380 --> 00:13:22.380]  第九內心裡很容易有莫名其妙的孤單感
[00:13:22.380 --> 00:13:23.380]  無法抗拒
[00:13:23.380 --> 00:13:24.380]  突然之間有些恐懼
[00:13:24.380 --> 00:13:27.380]  但你又不知道害怕什麼
[00:13:27.380 --> 00:13:30.380]  第十不喜歡說話
[00:13:30.380 --> 00:13:31.380]  又或者相反
[00:13:31.380 --> 00:13:32.380]  不停說話
[00:13:32.380 --> 00:13:34.380]  說到不停都不聽別人說話
[00:13:34.380 --> 00:13:36.380]  自己不停地說
[00:13:36.380 --> 00:13:38.380]  一到十
[00:13:38.380 --> 00:13:41.380]  你有多少
[00:13:41.380 --> 00:13:47.380]  數一下吧
[00:13:47.380 --> 00:13:50.380]  好 先做一下統計
[00:13:50.380 --> 00:13:52.380]  零至到
[00:13:52.380 --> 00:13:53.380]  如果有零至三項的
[00:13:53.380 --> 00:13:54.380]  請舉手來看看
[00:13:54.380 --> 00:13:56.380]  零至三的
[00:13:56.380 --> 00:13:57.380]  好 看到
[00:13:57.380 --> 00:14:02.380]  四至七的
[00:14:02.380 --> 00:14:03.380]  有四至七項的
[00:14:03.380 --> 00:14:04.380]  好
[00:14:04.380 --> 00:14:05.380]  八九十項的
[00:14:05.380 --> 00:14:07.380]  有多少
[00:14:07.380 --> 00:14:09.380]  這個是什麼呢
[00:14:09.380 --> 00:14:12.380]  其實就是我在電腦網絡上找出來的
[00:14:12.380 --> 00:14:14.380]  就是
[00:14:14.380 --> 00:14:19.380]  說到一些缺乏安全感的小朋友
[00:14:19.380 --> 00:14:21.380]  的特徵
[00:14:21.380 --> 00:14:23.380]  但我看下去都覺得很有趣
[00:14:23.380 --> 00:14:24.380]  除了小朋友之外
[00:14:24.380 --> 00:14:26.380]  有時我們大人都會是這樣的
[00:14:26.380 --> 00:14:29.380]  缺乏安全感的小朋友的特徵
[00:14:29.380 --> 00:14:32.380]  缺乏安全感
[00:14:32.380 --> 00:14:33.380]  有時不經不覺間
[00:14:33.380 --> 00:14:35.380]  可能我們的成長會令到我們
[00:14:35.380 --> 00:14:37.380]  缺乏安全感
[00:14:37.380 --> 00:14:41.380]  我們看看耶佛他許願背後出現一個問題
[00:14:41.380 --> 00:14:46.380]  就是他嚴重地缺乏安全感
[00:14:46.380 --> 00:14:47.380]  他完全沒有安全感
[00:14:47.380 --> 00:14:48.380]  為什麼這樣說
[00:14:48.380 --> 00:14:49.380]  聖經剛才讀到
[00:14:49.380 --> 00:14:53.380]  雖然神的靈降在他身上
[00:14:53.380 --> 00:14:54.380]  他必得著能力
[00:14:54.380 --> 00:14:56.380]  有這個保證
[00:14:56.380 --> 00:14:58.380]  但他仍然覺得不夠
[00:14:58.380 --> 00:15:00.380]  他還要許願
[00:15:00.380 --> 00:15:03.380]  我們從他成長的背景可以推想到
[00:15:03.380 --> 00:15:06.380]  他缺乏安全感
[00:15:06.380 --> 00:15:08.380]  的而且確
[00:15:08.380 --> 00:15:09.380]  上一次和大家說到
[00:15:09.380 --> 00:15:12.380]  他的身世都很可憐
[00:15:12.380 --> 00:15:15.380]  他的身世是妓女的兒子
[00:15:15.380 --> 00:15:20.380]  他媽媽都沒有被他爸爸接入家門
[00:15:20.380 --> 00:15:22.380]  而耶佛他
[00:15:22.380 --> 00:15:24.380]  他是妓女所生
[00:15:24.380 --> 00:15:26.380]  在家庭裏成長
[00:15:26.380 --> 00:15:28.380]  他的兄長長大的時候
[00:15:28.380 --> 00:15:31.380]  就把他趕出家裏
[00:15:31.380 --> 00:15:32.380]  不讓他留在家裏
[00:15:32.380 --> 00:15:36.380]  不讓他承受他爸爸的家業
[00:15:36.380 --> 00:15:41.380]  他很快地被家人趕出家裏
[00:15:41.380 --> 00:15:43.380]  他就自己出去漂泊
[00:15:43.380 --> 00:15:45.380]  自己雙手找飯吃
[00:15:45.380 --> 00:15:47.380]  打出江山
[00:15:47.380 --> 00:15:50.380]  這是他的成長
[00:15:50.380 --> 00:15:52.380]  的而且確
[00:15:52.380 --> 00:15:56.380]  他有這個身世不是他的錯
[00:15:56.380 --> 00:16:00.380]  他只是一個受害者
[00:16:00.380 --> 00:16:04.380]  但是他卻有
[00:16:04.380 --> 00:16:07.380]  影響到他缺乏安全感
[00:16:07.380 --> 00:16:09.380]  他要靠自己
[00:16:09.380 --> 00:16:10.380]  靠自己的雙手
[00:16:10.380 --> 00:16:12.380]  靠自己去保護自己
[00:16:12.380 --> 00:16:13.380]  靠自己去找飯吃
[00:16:13.380 --> 00:16:15.380]  要靠自己去打天下
[00:16:15.380 --> 00:16:17.380]  他沒有安全感
[00:16:17.380 --> 00:16:19.380]  當我寫講章
[00:16:19.380 --> 00:16:20.380]  預備到這裏
[00:16:20.380 --> 00:16:23.380]  我想起我以前做福音戒毒的時候
[00:16:23.380 --> 00:16:27.380]  我好記得有一個十七歲的男孩
[00:16:27.380 --> 00:16:30.380]  當他第一天來戒毒村
[00:16:30.380 --> 00:16:31.380]  戒毒的時候
[00:16:31.380 --> 00:16:32.380]  我和他聊天
[00:16:32.380 --> 00:16:34.380]  他哭著和我說
[00:16:34.380 --> 00:16:36.380]  他小時候怎樣去成長
[00:16:36.380 --> 00:16:39.380]  他從小時候十一二歲開始
[00:16:39.380 --> 00:16:41.380]  他就一個人在家裏
[00:16:41.380 --> 00:16:43.380]  他沒有兄弟姊妹
[00:16:43.380 --> 00:16:46.380]  他爸爸媽媽在那段時間離婚
[00:16:46.380 --> 00:16:49.380]  他自小就跟著爸爸去養大他
[00:16:49.380 --> 00:16:51.380]  爸爸其實很疼他
[00:16:51.380 --> 00:16:53.380]  不過爸爸要出去工作
[00:16:53.380 --> 00:16:55.380]  所以平日這個小朋友
[00:16:55.380 --> 00:16:57.380]  他上學回到家裏
[00:16:57.380 --> 00:17:00.380]  就是自己一個人對著四面牆
[00:17:00.380 --> 00:17:01.380]  所以對於他來說
[00:17:01.380 --> 00:17:04.380]  家裏是冷冰冰的
[00:17:04.380 --> 00:17:07.380]  無論家裏開了暖爐還是怎樣
[00:17:07.380 --> 00:17:08.380]  對於他來說
[00:17:08.380 --> 00:17:10.380]  家裏的感覺就是冷冰冰
[00:17:10.380 --> 00:17:13.380]  在家裏自己一個人很不安全
[00:17:13.380 --> 00:17:15.380]  出街很不安全
[00:17:15.380 --> 00:17:19.380]  所以後來他要認識很多人
[00:17:19.380 --> 00:17:22.380]  他要在那些貧輩裏拿到安全感
[00:17:22.380 --> 00:17:24.380]  那些人就帶他吃白粉
[00:17:24.380 --> 00:17:26.380]  他就跟著他們吃白粉
[00:17:26.380 --> 00:17:29.380]  其實當我認識他的時候
[00:17:29.380 --> 00:17:33.380]  爸爸已經抽了很多時間陪伴他
[00:17:33.380 --> 00:17:34.380]  很愛惜他
[00:17:34.380 --> 00:17:37.380]  但他仍然不能夠有安全感
[00:17:37.380 --> 00:17:39.380]  甚至他信了耶穌之後
[00:17:39.380 --> 00:17:41.380]  他知道耶穌很愛他
[00:17:41.380 --> 00:17:44.380]  但他一直都很難經歷到
[00:17:44.380 --> 00:17:46.380]  就算有耶穌在他心裏的時候
[00:17:46.380 --> 00:17:50.380]  他都不能夠放下那份恐懼
[00:17:50.380 --> 00:17:52.380]  沒有安全感
[00:17:52.380 --> 00:17:54.380]  所以安全感對於小朋友
[00:17:54.380 --> 00:17:56.380]  甚至對於我們大人來說是很重要
[00:17:56.380 --> 00:17:58.380]  我們感謝主
[00:17:58.380 --> 00:18:00.380]  聖經裏面告訴我們甚麼
[00:18:00.380 --> 00:18:01.380]  詩篇23篇
[00:18:01.380 --> 00:18:04.380]  耶和華是我的
[00:18:04.380 --> 00:18:05.380]  目者
[00:18:05.380 --> 00:18:07.380]  我必不自缺乏
[00:18:07.380 --> 00:18:10.380]  這個神是我們的牧羊人
[00:18:10.380 --> 00:18:12.380]  牧羊人在約翰福音告訴我們
