
[00:00:00.000 --> 00:00:02.000]  導演姊妹早晨
[00:01:33.920 --> 00:01:35.920]  如果我們去看看聖經裏面
[00:01:35.920 --> 00:01:37.920]  用甚麼題材去寫
[00:01:37.920 --> 00:01:39.920]  你會發覺都很豐富
[00:01:39.920 --> 00:01:41.920]  會用一些書信
[00:01:41.920 --> 00:01:44.920]  有些是講一些詩篇
[00:01:44.920 --> 00:01:46.920]  一些是針研
[00:01:46.920 --> 00:01:48.920]  有一些是天啟文學等等
[00:01:48.920 --> 00:01:50.920]  有不同的方式去書寫
[00:01:50.920 --> 00:01:53.920]  如果說我們要了解聖經的時間
[00:01:53.920 --> 00:01:55.920]  我們很需要了解
[00:01:55.920 --> 00:01:58.920]  其實我們在看的那一卷的聖經
[00:01:58.920 --> 00:02:00.920]  其實是屬於甚麼的題材
[00:02:00.920 --> 00:02:02.920]  我們知道甚麼題材
[00:02:02.920 --> 00:02:07.920]  我們就容易去明白到經文的意思
[00:02:07.920 --> 00:02:09.920]  今天跟大家去看的經文就是
[00:02:09.920 --> 00:02:12.920]  詩篇42到43篇
[00:02:12.920 --> 00:02:14.920]  一開始就這樣說
[00:02:14.920 --> 00:02:20.920]  我的心切務你如鹿切務溪水
[00:02:20.920 --> 00:02:23.920]  你會發覺詩篇是原本
[00:02:23.920 --> 00:02:26.920]  以色列人的詩歌集
[00:02:26.920 --> 00:02:28.920]  這個詩歌集是很多的
[00:02:28.920 --> 00:02:30.920]  有150首歌
[00:02:30.920 --> 00:02:33.920]  150首歌裏面
[00:02:33.920 --> 00:02:35.920]  你會發覺全部都唱得到
[00:02:35.920 --> 00:02:38.920]  不過那些歌譜已經失傳了
[00:02:38.920 --> 00:02:40.920]  只剩下文字在裏面
[00:02:40.920 --> 00:02:43.920]  我們要明白詩篇的時間
[00:02:43.920 --> 00:02:46.920]  我們首先要了解甚麼是詩篇
[00:02:46.920 --> 00:02:48.920]  如果用我們中國人的
[00:02:48.920 --> 00:02:52.920]  作詩、吟詩、作對的詩來說
[00:02:52.920 --> 00:02:56.920]  作詩你要想一下詩意
[00:02:56.920 --> 00:02:59.920]  不要只是用一個文字來理解
[00:02:59.920 --> 00:03:01.920]  你會發覺用文字
[00:03:01.920 --> 00:03:03.920]  藏前明與光
[00:03:03.920 --> 00:03:05.920]  藏前不會有明與光
[00:03:05.920 --> 00:03:07.920]  只有一盞燈
[00:03:07.920 --> 00:03:10.920]  所以我們要了解詩篇的時間
[00:03:10.920 --> 00:03:13.920]  我們要知道其實詩歌
[00:03:13.920 --> 00:03:16.920]  很多時候都會用一些誇張的手法
[00:03:16.920 --> 00:03:19.920]  來表達背後的情懷
[00:03:19.920 --> 00:03:21.920]  你看到我們今次的經文
[00:03:21.920 --> 00:03:25.920]  我的心切務你如鹿切務溪水
[00:03:25.920 --> 00:03:27.920]  很多的比喻
[00:03:27.920 --> 00:03:31.920]  說的是我的心如何切務上帝
[00:03:31.920 --> 00:03:34.920]  就好像一隻鹿去學務溪水一般
[00:03:34.920 --> 00:03:36.920]  不過很誇張的
[00:03:36.920 --> 00:03:38.920]  詩篇裏面很多時候
[00:03:38.920 --> 00:03:40.920]  都會用一些誇張的手法
[00:03:40.920 --> 00:03:42.920]  來表達裏面的情懷
[00:03:42.920 --> 00:03:44.920]  所以我們要了解詩篇
[00:03:44.920 --> 00:03:46.920]  我們要了解它背後
[00:03:46.920 --> 00:03:50.920]  它裏面所表達的心意
[00:03:50.920 --> 00:03:52.920]  也都詩歌
[00:03:52.920 --> 00:03:54.920]  我們一般唱歌
[00:03:54.920 --> 00:03:56.920]  剛才我們唱了三首的詩歌
[00:03:56.920 --> 00:03:58.920]  唱詩歌的時候你會發覺
[00:03:58.920 --> 00:04:00.920]  會有正歌和副歌
[00:04:00.920 --> 00:04:02.920]  正歌和副歌
[00:04:02.920 --> 00:04:04.920]  你會發覺有很大分別
[00:04:04.920 --> 00:04:06.920]  我們很多時候唱詩歌
[00:04:06.920 --> 00:04:10.920]  副歌我們會重複去唱
[00:04:10.920 --> 00:04:12.920]  為什麼會唱副歌會重複呢?
[00:04:12.920 --> 00:04:14.920]  或者流行曲也是
[00:04:14.920 --> 00:04:16.920]  為什麼會重複副歌
[00:04:16.920 --> 00:04:18.920]  而不重複正歌呢?
[00:04:18.920 --> 00:04:20.920]  因為很多時候
[00:04:20.920 --> 00:04:22.920]  正歌就是說
[00:04:22.920 --> 00:04:26.920]  它原本要表述故事的內容
[00:04:26.920 --> 00:04:28.920]  或者背景
[00:04:28.920 --> 00:04:32.920]  但是副歌就是說精華所在
[00:04:32.920 --> 00:04:35.920]  就是很想去說一個訊息的所在
[00:04:35.920 --> 00:04:37.920]  接著我們去看經文
[00:04:37.920 --> 00:04:39.920]  你會發覺整段經文
[00:04:39.920 --> 00:04:45.920]  這兩卷的詩篇
[00:04:45.920 --> 00:04:49.920]  在裏面也有副歌
[00:04:49.920 --> 00:04:50.920]  在裏面說
[00:04:50.920 --> 00:04:52.920]  我的心你為何憂悶
[00:04:52.920 --> 00:04:54.920]  為何在我裏面煩躁
[00:04:54.920 --> 00:04:56.920]  應當仰望上帝
[00:04:56.920 --> 00:04:58.920]  因他少年幫助我
[00:04:58.920 --> 00:05:00.920]  我還要稱讚他
[00:05:00.920 --> 00:05:08.920]  這是整段詩篇第42篇和43篇裏面的副歌
[00:05:08.920 --> 00:05:12.920]  在這兩篇的詩篇裏面
[00:05:12.920 --> 00:05:14.920]  詩篇裏面會再分
[00:05:14.920 --> 00:05:16.920]  有不同的文體
[00:05:16.920 --> 00:05:19.920]  或者不同方向的詩篇
[00:05:19.920 --> 00:05:24.920]  詩篇我們這次會說42和43
[00:05:24.920 --> 00:05:26.920]  就是屬於哀歌
[00:05:26.920 --> 00:05:29.920]  哀歌是說一些很慘情的事情
[00:05:29.920 --> 00:05:33.920]  我們一般覺得哀歌是無限地滲
[00:05:33.920 --> 00:05:37.920]  滲入我們內心裏面幾個不開心的情懷
[00:05:37.920 --> 00:05:42.920]  不過你會發覺哀歌還有一個很重要的訊息
[00:05:42.920 --> 00:05:46.920]  就是表達除了內心很現實的悲哀之外
[00:05:46.920 --> 00:05:50.920]  更加強調上帝是唯一值得信靠的
[00:05:50.920 --> 00:05:54.920]  詩篇我們說有150篇
[00:05:54.920 --> 00:05:59.920]  差不多佔三分之一都是哀歌
[00:05:59.920 --> 00:06:03.920]  哀歌很多時候都是一個現實的狀況
[00:06:03.920 --> 00:06:05.920]  就好像中國人所說
[00:06:05.920 --> 00:06:08.920]  人生不如意事十常八九
[00:06:08.920 --> 00:06:12.920]  他發覺面對我們一個真實的人生裏面
[00:06:12.920 --> 00:06:14.920]  我們經驗的東西
[00:06:14.920 --> 00:06:17.920]  實在有很多東西是很痛苦的
[00:06:17.920 --> 00:06:20.920]  這些痛苦我們要面對的時間
[00:06:20.920 --> 00:06:26.920]  去對上帝當中的一些提問、質問、疑問
[00:06:26.920 --> 00:06:30.920]  但最終哀歌的目的就是讓我們去指正
[00:06:30.920 --> 00:06:34.920]  其實我們唯一信靠的就是上帝
[00:06:34.920 --> 00:06:38.920]  我們去了解一下這一段經文
[00:06:38.920 --> 00:06:43.920]  你會發覺在物質團裏面有一個導師說
[00:06:43.920 --> 00:06:47.920]  如果一張powerpoint多於30個字就不是給人看的
[00:06:47.920 --> 00:06:49.920]  這個powerpoint其實也不是給大家看的
[00:06:49.920 --> 00:06:55.920]  這個powerpoint是列出42和43篇的經文
[00:06:55.920 --> 00:06:58.920]  其實你只需要看黃色的部份
[00:06:58.920 --> 00:07:00.920]  不過你說黃色我也看不到
[00:07:00.920 --> 00:07:03.920]  你看黃色出現的位置就行了
[00:07:03.920 --> 00:07:06.920]  這次看位置而已,不用看經文
[00:07:06.920 --> 00:07:11.920]  你會發覺42和43篇都有一個副歌
[00:07:11.920 --> 00:07:13.920]  有三個副歌
[00:07:13.920 --> 00:07:17.920]  裏面都是說我的心你為何又悶
[00:07:17.920 --> 00:07:21.920]  在原文裏面基本上這三個字差不多是一模一樣
[00:07:21.920 --> 00:07:23.920]  只有一兩個字是不同的
[00:07:23.920 --> 00:07:25.920]  不過在中文聖經翻譯
[00:07:25.920 --> 00:07:28.920]  那個字眼上有多少少的變化
[00:07:28.920 --> 00:07:32.920]  所以我們會將到詩篇42篇
[00:07:32.920 --> 00:07:35.920]  我們看的時候一定要看43篇的
[00:07:35.920 --> 00:07:38.920]  因為這是一個很完整的段落
[00:07:38.920 --> 00:07:43.920]  去講一個詩人心裏面的情懷
[00:07:43.920 --> 00:07:50.920]  剛才說的哀歌是需要一個對上帝終極的仰望和信靠
[00:07:50.920 --> 00:07:53.920]  如果42篇獨立存在
[00:07:53.920 --> 00:07:55.920]  43篇不存在的時候
[00:07:55.920 --> 00:07:59.920]  你會發覺沒有哀歌的整個結構
[00:07:59.920 --> 00:08:05.920]  所以一般我們都會看CP12篇一定要看43篇
[00:08:05.920 --> 00:08:08.920]  這張powerpoint不是人看的powerpoint
[00:08:08.920 --> 00:08:11.920]  主要是告訴大家原來是這樣的分段
[00:08:11.920 --> 00:08:14.920]  為何今次講的經文要這麼長呢
[00:08:14.920 --> 00:08:18.920]  我們進入我們今天要看的經文
[00:08:18.920 --> 00:08:23.920]  我們要去想回剛才說的看詩篇的時間
[00:08:23.920 --> 00:08:26.920]  看這些詩我們要捉到裏面的情懷
[00:08:26.920 --> 00:08:29.920]  詩人在面對甚麼呢
[00:08:29.920 --> 00:08:32.920]  他在面對三個裏面的愛情
[00:08:32.920 --> 00:08:34.920]  裏面的悲哀
[00:08:34.920 --> 00:08:36.920]  一個是出於自己
[00:08:36.920 --> 00:08:38.920]  一個是出於別人
[00:08:38.920 --> 00:08:41.920]  有些譯本說是出於他的敵人
[00:08:41.920 --> 00:08:43.920]  第三是出於上帝
[00:08:43.920 --> 00:08:46.920]  我們分別慢慢去看
[00:08:46.920 --> 00:08:52.920]  我們感受一下詩人如何面對這三方面當中的愛情
[00:08:52.920 --> 00:08:59.920]  第一個是在42篇第一到第二節和第六節
[00:08:59.920 --> 00:09:03.920]  這裏是說他對上主的仰望
[00:09:03.920 --> 00:09:05.920]  他的學務之情
[00:09:05.920 --> 00:09:08.920]  講一些背景
[00:09:08.920 --> 00:09:10.920]  在詩篇裏面我們要找回一些背景
[00:09:10.920 --> 00:09:13.920]  我們才能明白他的處境
[00:09:13.920 --> 00:09:16.920]  他當時是一個被擄的人
[00:09:16.920 --> 00:09:19.920]  他已經不能去耶路撒冷了
[00:09:19.920 --> 00:09:21.920]  去到一個異地
[00:09:21.920 --> 00:09:23.920]  在異地的時間
[00:09:23.920 --> 00:09:26.920]  你記得用舊約的思維去想
[00:09:26.920 --> 00:09:28.920]  舊約的人的思維
[00:09:28.920 --> 00:09:34.920]  他一年總會去幾次耶路撒冷聖殿去敬拜上帝
[00:09:34.920 --> 00:09:38.920]  他覺得去到聖殿裏面才能見到上帝
[00:09:38.920 --> 00:09:41.920]  跟我們現在新約的人不同
[00:09:41.920 --> 00:09:43.920]  我們知道耶穌基督在哪裏
[00:09:43.920 --> 00:09:45.920]  在我們心中
[00:09:45.920 --> 00:09:47.920]  所以我去到哪裏
[00:09:47.920 --> 00:09:50.920]  在家裏對著螢幕我都可以敬拜上帝
[00:09:50.920 --> 00:09:51.920]  這是我心中的殿
[00:09:51.920 --> 00:09:55.920]  甚至新約說我們的身體
[00:09:55.920 --> 00:09:59.920]  或者我們每一個信徒就是上帝的殿
[00:09:59.920 --> 00:10:02.920]  但在舊約裏面不是這樣
[00:10:02.920 --> 00:10:06.920]  他們覺得我去不到耶路撒冷
[00:10:06.920 --> 00:10:08.920]  也去不到聖殿去敬拜上帝
[00:10:08.920 --> 00:10:10.920]  我就跟上帝很分離
[00:10:10.920 --> 00:10:12.920]  所以你要知道他的情懷
[00:10:12.920 --> 00:10:13.920]  裏面說
[00:10:13.920 --> 00:10:18.920]  神啊!我的心切務祢如綠切務溪水
[00:10:18.920 --> 00:10:21.920]  我的心渴想神就是永生神
[00:10:21.920 --> 00:10:23.920]  我幾時得朝見神呢?
[00:10:23.920 --> 00:10:24.920]  第六節
[00:10:24.920 --> 00:10:28.920]  我的神啊!我的心在我心裏面幽門
[00:10:28.920 --> 00:10:33.920]  所以我從約旦地、從黑門嶺、從米薩山紀念祢
[00:10:33.920 --> 00:10:37.920]  你發覺第一個私人裏面
[00:10:37.920 --> 00:10:40.920]  他內心裏面那個心情
[00:10:40.920 --> 00:10:44.920]  就是覺得我不能夠再見到上帝那份情
[00:10:44.920 --> 00:10:46.920]  好像那些情人那樣
[00:10:46.920 --> 00:10:48.920]  Long D
[00:10:48.920 --> 00:10:50.920]  就是大家見不到對方的時間
[00:10:50.920 --> 00:10:51.920]  那個情懷
[00:10:51.920 --> 00:10:53.920]  見不到你了
[00:10:53.920 --> 00:10:56.920]  那你說甚麼叫黑門嶺
[00:10:56.920 --> 00:10:58.920]  米顛山
[00:10:58.920 --> 00:11:00.920]  約旦地那些
[00:11:00.920 --> 00:11:02.920]  你可以不理會它
[00:11:02.920 --> 00:11:04.920]  不過背景就是
[00:11:04.920 --> 00:11:07.920]  加南地裏面最北邊的地方
[00:11:07.920 --> 00:11:09.920]  有個叫黑門山
[00:11:09.920 --> 00:11:12.920]  黑門山就是最北的地方
[00:11:12.920 --> 00:11:14.920]  加南地的邊界位
[00:11:14.920 --> 00:11:16.920]  我都去不到
[00:11:16.920 --> 00:11:18.920]  這個米薩山
[00:11:18.920 --> 00:11:21.920]  其實旁邊就是黑門山
[00:11:21.920 --> 00:11:27.920]  如果有些聖經的翻譯更加好
[00:11:27.920 --> 00:11:31.920]  就是約旦河的出源
[00:11:31.920 --> 00:11:35.920]  即是水源的地方就是黑門山
[00:11:35.920 --> 00:11:37.920]  即是說
[00:11:37.920 --> 00:11:42.920]  我只能夠去到一個加南地的邊境裏面
[00:11:42.920 --> 00:11:45.920]  來仰望紀念上帝
[00:11:45.920 --> 00:11:47.920]  我不能夠去到裏面核心的地方
[00:11:47.920 --> 00:11:50.920]  首都耶路撒冷城來敬拜上帝
[00:11:50.920 --> 00:11:52.920]  他講的是內心裏面的情懷
[00:11:52.920 --> 00:11:54.920]  我見不到了
[00:11:54.920 --> 00:11:57.920]  如果你記得以色列人的背景
[00:11:57.920 --> 00:12:00.920]  就是他有一段時間是被擄的
[00:12:00.920 --> 00:12:04.920]  被擄就是被人抓去另一個地方
[00:12:04.920 --> 00:12:07.920]  他不能夠再回到自己的國家
[00:12:07.920 --> 00:12:08.920]  自己的地方
[00:12:08.920 --> 00:12:11.920]  他覺得我已經不能夠再見到神了
[00:12:11.920 --> 00:12:16.920]  他內心裏面有很大的鬱悶
[00:12:16.920 --> 00:12:18.920]  他覺得見不到上帝
[00:12:18.920 --> 00:12:22.920]  第二個出於他自己裏面的狀況
[00:12:22.920 --> 00:12:24.920]  就是第四節
[00:12:24.920 --> 00:12:26.920]  我從前與眾人同住
[00:12:26.920 --> 00:12:28.920]  用歡呼稱讚的聲音
[00:12:28.920 --> 00:12:30.920]  領他們到神的殿裏
[00:12:30.920 --> 00:12:32.920]  大家守節
[00:12:32.920 --> 00:12:34.920]  我追想這些事
[00:12:34.920 --> 00:12:36.920]  我的心極其悲傷
[00:12:36.920 --> 00:12:40.920]  第二個出於自己裏面的鬱悶
[00:12:40.920 --> 00:12:42.920]  當中憂傷就是
[00:12:42.920 --> 00:12:45.920]  往事只能回味
[00:12:45.920 --> 00:12:48.920]  以前他記掛著
[00:12:48.920 --> 00:12:50.920]  去到聖殿裏面
[00:12:50.920 --> 00:12:51.920]  一起守節
[00:12:51.920 --> 00:12:53.920]  一年有三次
[00:12:53.920 --> 00:12:55.920]  最少有三次的守節
[00:12:55.920 --> 00:12:58.920]  很多人一起去到聖殿當中
[00:12:58.920 --> 00:13:01.920]  所以詩篇很多叫上行之詩
[00:13:01.920 --> 00:13:02.920]  上行之詩就是
[00:13:02.920 --> 00:13:04.920]  大家一起去的時候
[00:13:04.920 --> 00:13:05.920]  撒冷的途中
[00:13:05.920 --> 00:13:06.920]  一起會唱的
[00:13:06.920 --> 00:13:07.920]  所以大家會happy的
[00:13:07.920 --> 00:13:08.920]  一起唱著歌
[00:13:08.920 --> 00:13:10.920]  他就去思念
[00:13:10.920 --> 00:13:12.920]  當時的情景
[00:13:12.920 --> 00:13:14.920]  是多麼開心
[00:13:14.920 --> 00:13:16.920]  往事只能回味
[00:13:16.920 --> 00:13:18.920]  有時我們人生都會
[00:13:18.920 --> 00:13:21.920]  有時我們會想當年
[00:13:21.920 --> 00:13:23.920]  差不多一年多的那些
[00:13:23.920 --> 00:13:24.920]  好像我這些
[00:13:24.920 --> 00:13:27.920]  開始想想當年
[00:13:27.920 --> 00:13:30.920]  一想想想當年的時間
[00:13:30.920 --> 00:13:32.920]  你會發覺很多唏噓的
[00:13:32.920 --> 00:13:34.920]  剛好在過年的時間
[00:13:34.920 --> 00:13:37.920]  有些親朋戚友都會大家見面
[00:13:37.920 --> 00:13:39.920]  見到一個小朋友
[00:13:39.920 --> 00:13:41.920]  大家說說小朋友的時間
[00:13:41.920 --> 00:13:44.920]  我就說我以前的兒子
[00:13:44.920 --> 00:13:47.920]  我兒子已經是一個中學生
[00:13:47.920 --> 00:13:49.920]  回到以前小時候
[00:13:49.920 --> 00:13:51.920]  我兒子就不是未兒
[00:13:51.920 --> 00:13:53.920]  因為坐在他旁邊
[00:13:53.920 --> 00:13:55.920]  有時我們會想
[00:13:55.920 --> 00:13:57.920]  以前的兒子
[00:13:57.920 --> 00:13:59.920]  三、四歲是最過癮的時間
[00:13:59.920 --> 00:14:00.920]  又怎樣
[00:14:00.920 --> 00:14:02.920]  現在才女都有味
[00:14:02.920 --> 00:14:04.920]  現在的年輕人
[00:14:04.920 --> 00:14:07.920]  不過有時往事只能回味
[00:14:07.920 --> 00:14:10.920]  你不能夠去再追想
[00:14:10.920 --> 00:14:12.920]  那個心路歷程是很辛苦
[00:14:12.920 --> 00:14:14.920]  很磨人的
[00:14:14.920 --> 00:14:16.920]  你知道不能回頭的了
[00:14:16.920 --> 00:14:18.920]  那個狀況
[00:14:18.920 --> 00:14:21.920]  另外除了私人對自己
[00:14:21.920 --> 00:14:24.920]  出於自己裏面的愛情
[00:14:24.920 --> 00:14:27.920]  更加是有兩段的經文
[00:14:27.920 --> 00:14:29.920]  來到關於別人的事
[00:14:29.920 --> 00:14:32.920]  裏面就是面對別人的嘲笑
[00:14:32.920 --> 00:14:34.920]  在第三和第十節裏面說
[00:14:34.920 --> 00:14:37.920]  我周一以眼淚當飲食
[00:14:37.920 --> 00:14:39.920]  人不住地對我說
[00:14:39.920 --> 00:14:41.920]  你的神在哪裏呢
[00:14:41.920 --> 00:14:42.920]  第十節
[00:14:42.920 --> 00:14:43.920]  我的敵人辱罵我
[00:14:43.920 --> 00:14:45.920]  好仗打碎我的骨頭
[00:14:45.920 --> 00:14:47.920]  不住地對我說
[00:14:47.920 --> 00:14:49.920]  你的神在哪裏呢
[00:14:49.920 --> 00:14:51.920]  你會發覺
[00:14:51.920 --> 00:14:53.920]  在整段經文裏面
[00:14:53.920 --> 00:14:56.920]  有兩次被人質問
[00:14:56.920 --> 00:14:58.920]  甚至有些譯本是說
[00:14:58.920 --> 00:15:00.920]  兩段都是用敵人
[00:15:00.920 --> 00:15:03.920]  敵人來嘲弄他
[00:15:03.920 --> 00:15:05.920]  說你的神在哪裏
[00:15:05.920 --> 00:15:08.920]  在舊約的世界裏面
[00:15:08.920 --> 00:15:13.920]  神是代表了打仗的勝負
[00:15:13.920 --> 00:15:16.920]  力量的對比
[00:15:16.920 --> 00:15:19.920]  兩個國家去打仗
[00:15:19.920 --> 00:15:21.920]  哪個國家打贏
[00:15:21.920 --> 00:15:24.920]  就是背後的神誰較強
[00:15:24.920 --> 00:15:26.920]  所以你代入這些背景
[00:15:26.920 --> 00:15:27.920]  你就知道
[00:15:27.920 --> 00:15:30.920]  他的敵人為何這樣嘲笑他
[00:15:30.920 --> 00:15:33.920]  說你的神很差
[00:15:33.920 --> 00:15:35.920]  輸了給我們的神
[00:15:35.920 --> 00:15:37.920]  你的神在哪裏
[00:15:37.920 --> 00:15:39.920]  你會發覺
[00:15:39.920 --> 00:15:42.920]  這個心是很大的鬱悶
[00:15:42.920 --> 00:15:46.920]  被人那麼囂張地去說
[00:15:46.920 --> 00:15:48.920]  又或者我們有時在香港
[00:15:48.920 --> 00:15:50.920]  我們有時聽到的說話就是
[00:15:50.920 --> 00:15:53.920]  叫你的耶穌來找我
[00:15:53.920 --> 00:15:54.920]  你會發覺這些說話
[00:15:54.920 --> 00:15:56.920]  聽起來是很隱喻的
[00:15:56.920 --> 00:15:58.920]  很隱喻讓我們覺得
[00:15:58.920 --> 00:16:01.920]  那一刻你很隱喻
[00:16:01.920 --> 00:16:03.920]  但你又沒有事要做
[00:16:03.920 --> 00:16:05.920]  那個心態
[00:16:05.920 --> 00:16:07.920]  我們要感受
[00:16:07.920 --> 00:16:09.920]  私人裏面的心態
[00:16:09.920 --> 00:16:11.920]  另外一個對於別人
[00:16:11.920 --> 00:16:13.920]  他想面對的狀態
[00:16:13.920 --> 00:16:15.920]  就是第43篇的第一節
[00:16:15.920 --> 00:16:17.920]  裏面說
[00:16:17.920 --> 00:16:31.920]  私人面對的就是
[00:16:31.920 --> 00:16:33.920]  一些不義的人
[00:16:33.920 --> 00:16:35.920]  去冤屈他
[00:16:35.920 --> 00:16:38.920]  去面對一些冤屈
[00:16:38.920 --> 00:16:41.920]  他很想上帝為他伸冤
[00:16:41.920 --> 00:16:43.920]  原來不單止去面對
[00:16:43.920 --> 00:16:45.920]  別人裏面的嘲諷
[00:16:45.920 --> 00:16:48.920]  更加是面對被人冤屈
[00:16:48.920 --> 00:16:49.920]  他裏面的狀況
[00:16:49.920 --> 00:16:52.920]  非常之不理想
[00:16:52.920 --> 00:16:56.920]  最後亦都是對於私人來說
[00:16:56.920 --> 00:16:58.920]  最重要害的
[00:16:58.920 --> 00:17:00.920]  就是出於上帝
[00:17:00.920 --> 00:17:04.920]  在裏面第9節42篇第9節裏面說
[00:17:04.920 --> 00:17:16.920]  他覺得上帝已經忘記了他
[00:17:16.920 --> 00:17:19.920]  另外在第43篇第2節裏面
[00:17:19.920 --> 00:17:21.920]  進一步裏面這樣說
[00:17:30.920 --> 00:17:32.920]  如果你看回這兩節經文
[00:17:32.920 --> 00:17:34.920]  一開始是在說忘記
[00:17:34.920 --> 00:17:38.920]  之後是在說丟棄
[00:17:38.920 --> 00:17:40.920]  是再進一步覺得
[00:17:40.920 --> 00:17:42.920]  上帝你的缺席
[00:17:42.920 --> 00:17:44.920]  上帝你的不理
[00:17:44.920 --> 00:17:47.920]  現在我不是為了私人的事
[00:17:47.920 --> 00:17:50.920]  而去感受當中的悲痛
[00:17:50.920 --> 00:17:52.920]  而是有人來說
[00:17:52.920 --> 00:17:54.920]  上帝你很差
[00:17:54.920 --> 00:17:56.920]  我很想守住這件事
[00:17:56.920 --> 00:17:58.920]  我很想去朝見你的面
[00:17:58.920 --> 00:18:00.920]  但這樣也沒有
[00:18:00.920 --> 00:18:03.920]  不過他對上帝裏面
[00:18:03.920 --> 00:18:05.920]  當中的冤屈
[00:18:05.920 --> 00:18:07.920]  一路去滲出來
[00:18:07.920 --> 00:18:09.920]  他在說自己有多慘
[00:18:09.920 --> 00:18:11.920]  甚至你見他用的字
[00:18:11.920 --> 00:18:13.920]  都很特別
[00:18:13.920 --> 00:18:15.920]  賜我力量的神
[00:18:15.920 --> 00:18:17.920]  為何丟棄我
[00:18:17.920 --> 00:18:19.920]  你厲害的
[00:18:19.920 --> 00:18:20.920]  你這麼厲害
[00:18:20.920 --> 00:18:23.920]  為何你這次這麼差
[00:18:23.920 --> 00:18:25.920]  為何你丟下我
[00:18:25.920 --> 00:18:28.920]  被離棄被遺棄的心
[00:18:28.920 --> 00:18:30.920]  非常之痛苦
[00:18:30.920 --> 00:18:34.920]  我想大家去感受一下
[00:18:34.920 --> 00:18:36.920]  私人去面對的情懷
[00:18:36.920 --> 00:18:38.920]  去面對的狀況
[00:18:38.920 --> 00:18:40.920]  去面對有多少的絕望
[00:18:40.920 --> 00:18:43.920]  我們在這兩段的詩篇裏面
[00:18:43.920 --> 00:18:45.920]  我們看到不斷出現一個字
[00:18:45.920 --> 00:18:48.920]  叫做「憂悶」
[00:18:48.920 --> 00:18:50.920]  其實另外一些日本的
[00:18:50.920 --> 00:18:51.920]  也更加好
[00:18:51.920 --> 00:18:53.920]  就是在說絕望
[00:18:53.920 --> 00:18:55.920]  如果說到憂悶
[00:18:55.920 --> 00:18:56.920]  就是很悶
[00:18:56.920 --> 00:18:58.920]  好像聽阿澤仁說到很悶
[00:18:58.920 --> 00:19:00.920]  但不是說憂悶
[00:19:00.920 --> 00:19:02.920]  而是說絕望
[00:19:02.920 --> 00:19:06.920]  人生裏面去到一個絕望之處
[00:19:06.920 --> 00:19:08.920]  面對自己
[00:19:08.920 --> 00:19:09.920]  面對外面
[00:19:09.920 --> 00:19:11.920]  面對上帝的夾擊
[00:19:11.920 --> 00:19:13.920]  令到自己生命裏面
[00:19:13.920 --> 00:19:15.920]  很多事頂不住
[00:19:15.920 --> 00:19:17.920]  很絕望
[00:19:17.920 --> 00:19:19.920]  在上一次的講道裏面
[00:19:19.920 --> 00:19:21.920]  我也和大家去回想
[00:19:21.920 --> 00:19:23.920]  我們過去的一年
[00:19:23.920 --> 00:19:26.920]  2020年發生過什麼事
[00:19:26.920 --> 00:19:30.920]  其實我覺得在2019年
[00:19:30.920 --> 00:19:32.920]  和2020年這兩年
