
[00:00:00.000 --> 00:00:03.000]  我們開始的時候做一個很簡單的祈禱
[00:03:22.000 --> 00:03:28.000]  簡單來講他是羅馬帝國的第一個皇帝
[00:03:28.000 --> 00:03:31.000]  他是第一世紀初期在地上
[00:03:31.000 --> 00:03:35.000]  你可以說是最大權力
[00:03:35.000 --> 00:03:37.000]  最有權力的人
[00:03:37.000 --> 00:03:40.000]  在當時的人來講
[00:03:40.000 --> 00:03:42.000]  他不單止是一個偉人
[00:03:42.000 --> 00:03:43.000]  他簡直是一個神
[00:03:43.000 --> 00:03:44.000]  我們沒有他的相
[00:03:44.000 --> 00:03:46.000]  我們只有他的照像
[00:03:46.000 --> 00:03:48.000]  都是人想出來的
[00:03:48.000 --> 00:03:51.000]  那個皇帝無論你多醜
[00:03:51.000 --> 00:03:53.000]  他都會畫得他很英勇
[00:03:53.000 --> 00:03:56.000]  因為這個皇帝不是普通的偉人
[00:03:56.000 --> 00:03:57.000]  他是神
[00:03:57.000 --> 00:03:58.000]  在他的面前
[00:03:58.000 --> 00:04:01.000]  每個人都只有一個指定的動作
[00:04:01.000 --> 00:04:03.000]  就是俯伏的敬拜
[00:04:03.000 --> 00:04:06.000]  絕對的遵從
[00:04:06.000 --> 00:04:13.000]  於是奧古斯都他降旨叫全國人民都要登記戶籍
[00:04:13.000 --> 00:04:15.000]  為什麼要登記戶籍
[00:04:15.000 --> 00:04:17.000]  第一是為了錢
[00:04:17.000 --> 00:04:19.000]  要徵稅
[00:04:19.000 --> 00:04:20.000]  第二是為了名
[00:04:20.000 --> 00:04:24.000]  他要數一下我自己的人民有多少
[00:04:24.000 --> 00:04:26.000]  要引以為榮
[00:04:26.000 --> 00:04:28.000]  為了自己的驕傲
[00:04:28.000 --> 00:04:32.000]  於是為了一個人的利和名
[00:04:32.000 --> 00:04:34.000]  無論其他人多不方便
[00:04:34.000 --> 00:04:40.000]  他要求所有的人回到他們自己的鄉下
[00:04:40.000 --> 00:04:45.000]  於是眾人各歸各城辦理登記
[00:04:45.000 --> 00:04:47.000]  回到他自己的鄉下
[00:04:47.000 --> 00:04:49.000]  無論你多不方便都好
[00:04:49.000 --> 00:04:50.000]  都要回去
[00:04:50.000 --> 00:04:51.000]  為什麼
[00:04:51.000 --> 00:04:58.000]  因為奧古斯都是至高無上的皇帝
[00:04:58.000 --> 00:05:00.000]  第二章第四節這樣說
[00:05:00.000 --> 00:05:04.000]  約瑟從加利利的拿撒勒城上猶大去
[00:05:04.000 --> 00:05:08.000]  到了大衛的城名叫伯利恆
[00:05:08.000 --> 00:05:12.000]  因為他是大衛家族的人和瑪利亞一同登記戶籍
[00:05:12.000 --> 00:05:16.000]  那時瑪利亞已經懷孕
[00:05:16.000 --> 00:05:19.000]  很可憐的約瑟和瑪利亞
[00:05:19.000 --> 00:05:23.000]  他們住的地方是北邊的加利利
[00:05:23.000 --> 00:05:27.000]  他們的鄉下是南面的伯利恆
[00:05:27.000 --> 00:05:31.000]  如果你看看地圖的距離可能是九十至一百英里
[00:05:31.000 --> 00:05:34.000]  或者是一百五十至一百六十公里
[00:05:34.000 --> 00:05:36.000]  很長的一段日子
[00:05:36.000 --> 00:05:39.000]  而且這個是兩千年之前的世界
[00:05:39.000 --> 00:05:42.000]  在那個世界裏面沒有康莊的大道
[00:05:42.000 --> 00:05:44.000]  沒有高速公路
[00:05:44.000 --> 00:05:46.000]  有的是崎嶇的山嶺
[00:05:46.000 --> 00:05:49.000]  很幽黑的小路
[00:05:49.000 --> 00:05:51.000]  在路上沒有旅館
[00:05:51.000 --> 00:05:53.000]  沒有茶餐廳
[00:05:53.000 --> 00:05:58.000]  歷史學家估計當時正好又是冬天
[00:05:58.000 --> 00:06:00.000]  白天已經是寒冷
[00:06:00.000 --> 00:06:02.000]  晚上就更加的冰凍
[00:06:02.000 --> 00:06:06.000]  而且在原路裏面有很多兇猛的野獸
[00:06:06.000 --> 00:06:09.000]  又有土匪又有盜賊
[00:06:09.000 --> 00:06:11.000]  而最令人
[00:06:11.000 --> 00:06:14.000]  令基督徒我們心傷的
[00:06:14.000 --> 00:06:17.000]  就是瑪利亞懷著那個寶寶
[00:06:17.000 --> 00:06:19.000]  已經
[00:06:19.000 --> 00:06:21.000]  你算一算差不多九個半月了
[00:06:21.000 --> 00:06:24.000]  快要生了隨時都可以生了
[00:06:24.000 --> 00:06:25.000]  我不知道你有沒有試過
[00:06:25.000 --> 00:06:27.000]  你抱著寶寶上飛機
[00:06:27.000 --> 00:06:30.000]  人們看到你的肚子都要問你幾多個月
[00:06:30.000 --> 00:06:33.000]  我包不起的
[00:06:33.000 --> 00:06:35.000]  你在上面生了出來那怎麼辦呢
[00:06:35.000 --> 00:06:37.000]  不讓你上的
[00:06:37.000 --> 00:06:39.000]  但是奧古斯都告訴你
[00:06:39.000 --> 00:06:41.000]  死是你的事
[00:06:41.000 --> 00:06:42.000]  不關我的事
[00:06:42.000 --> 00:06:45.000]  我要計算我有多少人口
[00:06:45.000 --> 00:06:48.000]  我就是要去做這件事
[00:06:48.000 --> 00:06:52.000]  於是這個年輕的夫婦踏上這條非常之難行的路
[00:06:52.000 --> 00:06:54.000]  快的都要一個禮拜
[00:06:54.000 --> 00:06:57.000]  慢的十幾天兩個禮拜
[00:06:57.000 --> 00:07:00.000]  在這個重重困難的危險旅程裏面
[00:07:00.000 --> 00:07:02.000]  瑪利亞很有可能會早產
[00:07:02.000 --> 00:07:03.000]  難產
[00:07:03.000 --> 00:07:05.000]  流產
[00:07:05.000 --> 00:07:09.000]  這個嬰兒的耶穌很容易會胎死腹中
[00:07:09.000 --> 00:07:12.000]  又或者生了出來都可能會殘廢
[00:07:12.000 --> 00:07:14.000]  不過感謝主有驚無險
[00:07:14.000 --> 00:07:19.000]  他們終於平安抵達了伯利恆
[00:07:19.000 --> 00:07:21.000]  很可惜
[00:07:21.000 --> 00:07:23.000]  屋漏兼逢夜雨
[00:07:23.000 --> 00:07:26.000]  去到客棧竟然是沒有位
[00:07:26.000 --> 00:07:28.000]  為什麼客棧會沒有位
[00:07:28.000 --> 00:07:32.000]  又是因為奧古斯都做的好事
[00:07:32.000 --> 00:07:34.000]  就是因為他頒佈了黃金奏
[00:07:34.000 --> 00:07:36.000]  個個都要回家
[00:07:36.000 --> 00:07:39.000]  於是他們回到伯利恆
[00:07:39.000 --> 00:07:41.000]  是沒有位
[00:07:41.000 --> 00:07:44.000]  沒有位給他生子
[00:07:44.000 --> 00:07:46.000]  可憐我們的君王耶穌
[00:07:46.000 --> 00:07:49.000]  居然要在馬槽裏面出世
[00:07:49.000 --> 00:07:50.000]  很不衛生
[00:07:50.000 --> 00:07:54.000]  骯髒邋遢的地方
[00:07:54.000 --> 00:07:56.000]  路加福音第二章第六節這樣說
[00:07:56.000 --> 00:07:57.000]  他們在那裏的時候
[00:07:57.000 --> 00:07:59.000]  瑪利亞的產期到了
[00:07:59.000 --> 00:08:01.000]  就生了投胎的兒子
[00:08:01.000 --> 00:08:04.000]  用布包起來放在馬槽裏
[00:08:04.000 --> 00:08:09.000]  因為客店裏沒有地方
[00:08:09.000 --> 00:08:12.000]  路加用了好幾節聖經
[00:08:12.000 --> 00:08:17.000]  為我們呈現了一個極大的對比
[00:08:17.000 --> 00:08:19.000]  在這個對比的一方面
[00:08:19.000 --> 00:08:22.000]  有一個權傾天下的奧古斯都
[00:08:22.000 --> 00:08:23.000]  你聽不聽到
[00:08:23.000 --> 00:08:24.000]  權傾天下
[00:08:24.000 --> 00:08:26.000]  世界上最有權力的人
[00:08:26.000 --> 00:08:30.000]  另外一邊是一個軟弱無助的嬰兒BB
[00:08:30.000 --> 00:08:32.000]  我連張相片都沒有
[00:08:32.000 --> 00:08:34.000]  是一個極大的對比
[00:08:34.000 --> 00:08:36.000]  但我想你想想
[00:08:36.000 --> 00:08:39.000]  當路加去對比這兩個人的時候
[00:08:39.000 --> 00:08:40.000]  他想告訴我們
[00:08:40.000 --> 00:08:44.000]  這兩個人的關係是什麼
[00:08:44.000 --> 00:08:45.000]  從表面來說
[00:08:45.000 --> 00:08:47.000]  你可以說
[00:08:47.000 --> 00:08:50.000]  奧古斯都是掌管著耶穌的生命
[00:08:50.000 --> 00:08:54.000]  奧古斯都是耶穌的致命威脅
[00:08:54.000 --> 00:08:56.000]  因為奧古斯都所說的
[00:08:56.000 --> 00:08:58.000]  耶穌差點沒命
[00:08:58.000 --> 00:09:01.000]  我想你用一個深層的想法去想想
[00:09:01.000 --> 00:09:05.000]  他們兩個究竟有什麼關係
[00:09:05.000 --> 00:09:07.000]  或者我這樣問你
[00:09:07.000 --> 00:09:10.000]  如果沒有了奧古斯都
[00:09:10.000 --> 00:09:13.000]  請問耶穌會在哪裡出生
[00:09:13.000 --> 00:09:15.000]  可能我們當中有人說
[00:09:15.000 --> 00:09:18.000]  當然是在拿撒勒的醫院出生
[00:09:18.000 --> 00:09:19.000]  你這樣說
[00:09:19.000 --> 00:09:20.000]  說了一半
[00:09:20.000 --> 00:09:21.000]  對了一半
[00:09:21.000 --> 00:09:23.000]  因為拿撒勒是沒有醫院的
[00:09:23.000 --> 00:09:24.000]  但是沒錯
[00:09:24.000 --> 00:09:27.000]  他是會在拿撒勒出生
[00:09:27.000 --> 00:09:28.000]  我想問你
[00:09:28.000 --> 00:09:31.000]  他在拿撒勒出生好不好
[00:09:31.000 --> 00:09:32.000]  當然好了
[00:09:32.000 --> 00:09:33.000]  安全一點
[00:09:33.000 --> 00:09:34.000]  自己地方有親戚朋友照顧
[00:09:34.000 --> 00:09:35.000]  多好
[00:09:35.000 --> 00:09:36.000]  好不好
[00:09:36.000 --> 00:09:39.000]  答案是一點都不好
[00:09:39.000 --> 00:09:42.000]  耶穌不可以在拿撒勒出生
[00:09:42.000 --> 00:09:43.000]  為什麼
[00:09:43.000 --> 00:09:47.000]  因為耶穌來要做猶太人的王
[00:09:47.000 --> 00:09:50.000]  如果耶穌真是那個真命天子
[00:09:50.000 --> 00:09:52.000]  他絕對不可以在拿撒勒出生
[00:09:52.000 --> 00:09:54.000]  他一定要在哪裡
[00:09:54.000 --> 00:09:56.000]  在伯利恆出生
[00:09:56.000 --> 00:09:59.000]  因為伯利恆是大衛之城
[00:09:59.000 --> 00:10:03.000]  因為唯有伯利恆是君王之城
[00:10:03.000 --> 00:10:05.000]  他在伯利恆出生
[00:10:05.000 --> 00:10:10.000]  才可以成就舊約裏面的寓言
[00:10:10.000 --> 00:10:12.000]  舊約裏面的寓言是什麼
[00:10:12.000 --> 00:10:15.000]  在尼加書第五章第二節這樣說
[00:10:15.000 --> 00:10:17.000]  伯利恆的以弗他
[00:10:17.000 --> 00:10:19.000]  你在猶大諸城中雖然少
[00:10:19.000 --> 00:10:23.000]  將來必有一位從你那裏出來
[00:10:23.000 --> 00:10:25.000]  在以色列中做掌權者
[00:10:25.000 --> 00:10:27.000]  掌權者從哪裡出來
[00:10:27.000 --> 00:10:28.000]  由伯利恆出來
[00:10:28.000 --> 00:10:34.000]  他的根源自耿古從太初就有
[00:10:34.000 --> 00:10:38.000]  如果你這樣去明白這個故事的時候
[00:10:38.000 --> 00:10:40.000]  你突然間恍然大悟
[00:10:40.000 --> 00:10:43.000]  原來奧古斯都
[00:10:43.000 --> 00:10:46.000]  不單止不是耶穌的致命威脅
[00:10:46.000 --> 00:10:47.000]  甚至我們可以說
[00:10:47.000 --> 00:10:50.000]  奧古斯都是被上帝徵用了
[00:10:50.000 --> 00:10:53.000]  來做一個開路的先鋒
[00:10:53.000 --> 00:10:55.000]  是運輸的大隊長
[00:10:55.000 --> 00:11:01.000]  他的工作就是要將耶穌運回去伯利恆
[00:11:01.000 --> 00:11:07.000]  你明不明白路加講這個故事的用意
[00:11:07.000 --> 00:11:09.000]  如果我今天去拍一套戲的時候
[00:11:09.000 --> 00:11:11.000]  我可以在那套戲裏面
[00:11:11.000 --> 00:11:12.000]  有天堂有一幕
[00:11:12.000 --> 00:11:14.000]  在那一幕裏面
[00:11:14.000 --> 00:11:17.000]  上帝睡醒教問天使
[00:11:17.000 --> 00:11:18.000]  我兒子怎樣了
[00:11:18.000 --> 00:11:19.000]  幾多月了
[00:11:19.000 --> 00:11:21.000]  他兒子很好
[00:11:21.000 --> 00:11:22.000]  胎徒都很好
[00:11:22.000 --> 00:11:23.000]  九個半月了
[00:11:23.000 --> 00:11:26.000]  我兒子現在在哪裏
[00:11:26.000 --> 00:11:27.000]  在那裏
[00:11:27.000 --> 00:11:28.000]  在拿撒勒
[00:11:28.000 --> 00:11:30.000]  接著說廢家夥
[00:11:30.000 --> 00:11:32.000]  我在舊約聖經裏面說過
[00:11:32.000 --> 00:11:35.000]  我兒子要在伯利恆出世
[00:11:35.000 --> 00:11:37.000]  天使你怎樣做事的
[00:11:37.000 --> 00:11:38.000]  有沒有看聖經
[00:11:38.000 --> 00:11:40.000]  不好意思上帝搞錯了
[00:11:40.000 --> 00:11:41.000]  那怎麼辦
[00:11:41.000 --> 00:11:42.000]  接著天使說
[00:11:42.000 --> 00:11:43.000]  不要緊
[00:11:43.000 --> 00:11:44.000]  我想到一條辦法
[00:11:44.000 --> 00:11:47.000]  我們地下有個傻乎乎的人
[00:11:47.000 --> 00:11:49.000]  叫奧古斯都
[00:11:49.000 --> 00:11:51.000]  只要我今晚去報個夢
[00:11:51.000 --> 00:11:53.000]  他馬上明天幫你開路
[00:11:53.000 --> 00:11:55.000]  將兒子運回伯利恆
[00:11:55.000 --> 00:11:56.000]  你明不明
[00:11:56.000 --> 00:11:58.000]  在這個情況裏面
[00:11:58.000 --> 00:12:00.000]  你突然間發現
[00:12:00.000 --> 00:12:04.000]  原來這個所謂奧古斯都
[00:12:04.000 --> 00:12:05.000]  在人的眼中
[00:12:05.000 --> 00:12:07.000]  權傾世界
[00:12:07.000 --> 00:12:09.000]  在上帝的手裏面
[00:12:09.000 --> 00:12:12.000]  他是上帝棋盤裏面的
[00:12:12.000 --> 00:12:14.000]  一隻棋來的
[00:12:14.000 --> 00:12:18.000]  今天我們去回奧古斯都的故事
[00:12:18.000 --> 00:12:21.000]  我們見到他畏著上帝
[00:12:21.000 --> 00:12:22.000]  做了一件美事
[00:12:22.000 --> 00:12:23.000]  將主耶穌基督
[00:12:23.000 --> 00:12:27.000]  運回君王之城裏面出世
[00:12:27.000 --> 00:12:30.000]  我們都要給個like他
[00:12:30.000 --> 00:12:31.000]  你明不明
[00:12:31.000 --> 00:12:35.000]  路加在說什麼
[00:12:35.000 --> 00:12:36.000]  路加說表面上
[00:12:36.000 --> 00:12:39.000]  奧古斯都權傾天下
[00:12:39.000 --> 00:12:42.000]  實際上上帝掌管萬有
[00:12:42.000 --> 00:12:44.000]  Open your eyes
[00:12:44.000 --> 00:12:45.000]  打開你的眼睛
[00:12:45.000 --> 00:12:47.000]  Christian
[00:12:47.000 --> 00:12:48.000]  在第一世紀裏面
[00:12:48.000 --> 00:12:51.000]  基督徒是最沒有權力的人
[00:12:51.000 --> 00:12:53.000]  最低下的人
[00:12:53.000 --> 00:12:54.000]  但是路加說
[00:12:54.000 --> 00:12:56.000]  Open your eyes Christian
[00:12:56.000 --> 00:12:58.000]  你看看真正的權柄
[00:12:58.000 --> 00:13:00.000]  不在凱撒的身上
[00:13:00.000 --> 00:13:01.000]  真正的權柄
[00:13:01.000 --> 00:13:03.000]  不在羅馬帝國裏面
[00:13:03.000 --> 00:13:04.000]  真正的權柄
[00:13:04.000 --> 00:13:08.000]  是在BB耶穌的馬場裏面
[00:13:08.000 --> 00:13:13.000]  BB耶穌將來運恆的國度
[00:13:13.000 --> 00:13:16.000]  當我們去看回舊約聖經的時候
[00:13:16.000 --> 00:13:19.000]  我們見到舊約聖經說了很多很多
[00:13:19.000 --> 00:13:22.000]  上帝是多偉大的上帝的事情
[00:13:22.000 --> 00:13:23.000]  令我想起
[00:13:23.000 --> 00:13:25.000]  以賽亞書第四十章
[00:13:25.000 --> 00:13:30.000]  說到將來彌賽亞君王的國度的時候
[00:13:30.000 --> 00:13:31.000]  他這樣說
[00:13:31.000 --> 00:13:33.000]  以賽亞書第四十章第十五節
[00:13:33.000 --> 00:13:36.000]  看啊!列國都將水桶裡的一滴
[00:13:36.000 --> 00:13:39.000]  猶如天秤上的微塵
[00:13:39.000 --> 00:13:41.000]  他舉起縱海島
[00:13:41.000 --> 00:13:47.000]  他鋪葬極微小的墓,如同不存在
[00:13:47.000 --> 00:13:50.000]  在他看來未不足道
[00:13:50.000 --> 00:13:53.000]  只是虛空
[00:13:53.000 --> 00:13:56.000]  上帝坐在地的窮人之上
[00:13:56.000 --> 00:13:59.000]  地上的居民猶如乍猛
[00:13:59.000 --> 00:14:02.000]  他鋪葬窮倉如萬子
[00:14:02.000 --> 00:14:05.000]  展開諸天如帳棚
[00:14:05.000 --> 00:14:09.000]  他使君王歸於虛無
[00:14:09.000 --> 00:14:12.000]  他將判官成為虛空
[00:14:12.000 --> 00:14:13.000]  這一切
[00:14:13.000 --> 00:14:16.000]  is nothing
[00:14:16.000 --> 00:14:18.000]  地上的國度
[00:14:18.000 --> 00:14:19.000]  nothing
[00:14:19.000 --> 00:14:20.000]  地上的君王
[00:14:20.000 --> 00:14:21.000]  nothing
[00:14:21.000 --> 00:14:24.000]  地上最偉大的公司
[00:14:24.000 --> 00:14:25.000]  nothing
[00:14:25.000 --> 00:14:27.000]  Google is nothing
[00:14:27.000 --> 00:14:28.000]  Amazon nothing
[00:14:28.000 --> 00:14:30.000]  Apple nothing
[00:14:30.000 --> 00:14:34.000]  說到華為,nothing都可以
[00:14:34.000 --> 00:14:38.000]  所有事情在上帝的眼裡
[00:14:38.000 --> 00:14:40.000]  都是虛無
[00:15:08.000 --> 00:15:10.000]  這個微小的教會
[00:15:10.000 --> 00:15:13.000]  很young,很幼小的教會
[00:15:13.000 --> 00:15:15.000]  究竟在這個逼迫煎熬裡面
[00:15:15.000 --> 00:15:18.000]  還可以捱得多久
[00:15:18.000 --> 00:15:20.000]  我們覺得這個嬰兒
[00:15:20.000 --> 00:15:22.000]  沒有人去栽培他
[00:15:22.000 --> 00:15:24.000]  不可以捱得多久
[00:15:24.000 --> 00:15:25.000]  我們只可以祈禱
[00:15:25.000 --> 00:15:27.000]  希望上帝將那道門快快打開
[00:15:27.000 --> 00:15:30.000]  以致我們可以去幫助這個嬰兒
[00:15:30.000 --> 00:15:34.000]  但這道門一等就等了好幾十年
[00:15:34.000 --> 00:15:36.000]  幾十年之後
[00:15:36.000 --> 00:15:40.000]  當中國再次對外打開他的門戶的時候
[00:15:40.000 --> 00:15:42.000]  我們驚訝
[00:15:42.000 --> 00:15:45.000]  我們驚訝發現內地的教會
[00:15:45.000 --> 00:15:48.000]  不單止沒有在逼迫中消失
[00:15:48.000 --> 00:15:52.000]  而且基督的福音居然在那幾十年裡面
[00:15:52.000 --> 00:15:55.000]  是全遍了整個中國
[00:15:55.000 --> 00:15:57.000]  我不知道你明不明白我說什麼
[00:15:57.000 --> 00:15:59.000]  就是當宣教士離開的時候
[00:15:59.000 --> 00:16:01.000]  中國不是到處都有福音的
[00:16:01.000 --> 00:16:07.000]  只是某幾個城市某幾個地段有福音
[00:16:07.000 --> 00:16:09.000]  但是幾十年之後
[00:16:09.000 --> 00:16:11.000]  在沒有人幫忙之下
[00:16:11.000 --> 00:16:17.000]  中國竟然的福音是遍傳整個大地
[00:16:17.000 --> 00:16:18.000]  有人問
[00:16:18.000 --> 00:16:20.000]  在這個艱難的歲月裡面
[00:16:20.000 --> 00:16:26.000]  究竟有誰還會去推廣全國宣教這個意象
[00:16:26.000 --> 00:16:27.000]  你明不明白
[00:16:27.000 --> 00:16:29.000]  我們自己教都搞不定
[00:16:29.000 --> 00:16:33.000]  誰還有心要傳福音給全國人呢
[00:16:33.000 --> 00:16:36.000]  我們一直在問這個問題
[00:16:36.000 --> 00:16:38.000]  經過一輪的研究
[00:16:38.000 --> 00:16:41.000]  終於有人得出一個結論
[00:16:41.000 --> 00:16:46.000]  結論就是原來在背後推動宣教
[00:16:46.000 --> 00:16:49.000]  全國宣教的工作
[00:16:49.000 --> 00:16:53.000]  是這位年青的俊男
[00:16:53.000 --> 00:16:55.000]  這位年青的俊男
[00:16:55.000 --> 00:16:58.000]  如果在今天有可能可以做韓星
[00:16:58.000 --> 00:17:01.000]  但是他沒有做到韓星
[00:17:01.000 --> 00:17:03.000]  他不是這個韓星
[00:17:03.000 --> 00:17:06.000]  我不知道有沒有人認得
[00:17:06.000 --> 00:17:09.000]  知道這個俊男是誰
[00:17:09.000 --> 00:17:11.000]  這個俊男
[00:17:11.000 --> 00:17:17.000]  其實後來是成為了這位仁慈的伯伯
[00:17:17.000 --> 00:17:20.000]  是這位仁慈的伯伯
[00:17:20.000 --> 00:17:22.000]  仁慈的毛伯伯
[00:17:22.000 --> 00:17:27.000]  在背後推動了全國宣教的意象
[00:17:27.000 --> 00:17:30.000]  How can it be
[00:17:30.000 --> 00:17:38.000]  怎麼可能是毛伯伯所做的呢
[00:17:38.000 --> 00:17:41.000]  原來當時毛伯伯認為
[00:17:41.000 --> 00:17:44.000]  基督教之所以可以存留在中國
[00:17:44.000 --> 00:17:47.000]  是因為基督徒經常集合在一起
[00:17:47.000 --> 00:17:49.000]  於是毛伯伯心裏說
[00:17:49.000 --> 00:17:52.000]  只要我們將基督徒分散
[00:17:52.000 --> 00:17:56.000]  只要我們送他去老遠偏僻的地方
[00:17:56.000 --> 00:18:00.000]  基督教在中國就不攻自破
[00:18:00.000 --> 00:18:03.000]  於是毛伯伯用心良苦
[00:18:03.000 --> 00:18:05.000]  用自己的資源
[00:18:05.000 --> 00:18:07.000]  自禁國家的財政
[00:18:07.000 --> 00:18:11.000]  免費送這些基督徒去全國各地
[00:18:11.000 --> 00:18:14.000]  還幫他們找工作
[00:18:14.000 --> 00:18:16.000]  找最好的工作
[00:18:16.000 --> 00:18:19.000]  最好全福音的工作
[00:18:19.000 --> 00:18:21.000]  最好全福音的工作
[00:18:21.000 --> 00:18:26.000]  當然是會逐戶逐家去的工作
[00:18:26.000 --> 00:18:29.000]  在當時在現在都不是很多種工是這樣的
[00:18:29.000 --> 00:18:30.000]  一是做郵差
[00:18:30.000 --> 00:18:33.000]  另一個就是倒垃圾
[00:18:33.000 --> 00:18:37.000]  於是毛伯伯派他們去倒垃圾
[00:18:37.000 --> 00:18:42.000]  派他們去搬運米田工
[00:18:42.000 --> 00:18:44.000]  糞便
[00:18:44.000 --> 00:18:51.000]  就是這樣毛伯伯將福音傳遍中國
[00:18:51.000 --> 00:18:54.000]  Open your eyes Christians
[00:18:54.000 --> 00:18:56.000]  打開你的眼睛
[00:18:56.000 --> 00:18:59.000]  所有權傾天下的統治者
[00:18:59.000 --> 00:19:01.000]  在上帝的面前
[00:19:01.000 --> 00:19:04.000]  只是一隻棋子
[00:19:04.000 --> 00:19:07.000]  路加說你要相信上帝
[00:19:07.000 --> 00:19:09.000]  上帝擁有一切
