
[00:00:00.000 --> 00:00:04.280]  人生既是虛空 亦是美好
[00:03:40.840 --> 00:03:42.440]  得聖明之祈求
[00:03:42.440 --> 00:03:43.440]  阿們
[00:03:48.840 --> 00:03:52.440]  作為一個考察的題目
[00:03:52.440 --> 00:03:55.740]  祂說祂要用智慧專心去看天底下
[00:03:55.740 --> 00:03:58.540]  所發生一切人類的事情
[00:03:58.540 --> 00:04:01.640]  祂要去問
[00:04:01.640 --> 00:04:04.240]  為什麼我們會遭遇這一切
[00:04:04.240 --> 00:04:06.140]  我請大家幫我讀第十四節
[00:04:06.140 --> 00:04:07.440]  預備起
[00:04:07.440 --> 00:04:09.840]  我問我日光之下
[00:04:09.840 --> 00:04:12.240]  所發生的一切事
[00:04:12.240 --> 00:04:15.040]  是否都是祂所教導的
[00:04:15.040 --> 00:04:16.940]  都是祂所教導的
[00:04:16.940 --> 00:04:20.440]  每當我們看到日光之下這個字
[00:04:20.440 --> 00:04:21.740]  前面那句後面那句
[00:04:21.740 --> 00:04:24.340]  也包含了有勞碌、益處這些字眼
[00:04:24.340 --> 00:04:28.840]  你就知道傳道者又回到同一個天下的難題
[00:04:28.840 --> 00:04:31.040]  就是在問
[00:04:31.040 --> 00:04:33.140]  祂手上所做的一切
[00:04:33.140 --> 00:04:35.040]  這些勞碌
[00:04:35.040 --> 00:04:36.240]  這些繁忙
[00:04:36.240 --> 00:04:38.240]  這些仇苦
[00:04:38.240 --> 00:04:43.140]  為什麼一生到頭來是一種虛空
[00:04:43.140 --> 00:04:45.540]  在祂一生來說沒有進帳
[00:04:45.540 --> 00:04:47.340]  益處就是沒有進帳
[00:04:47.340 --> 00:04:51.540]  在你的會計最後那張平衡表
[00:04:51.540 --> 00:04:53.940]  你人生的平衡表
[00:04:53.940 --> 00:04:56.940]  你是沒有任何進帳的
[00:04:56.940 --> 00:04:58.740]  一切都是歸零的
[00:04:58.740 --> 00:05:00.240]  為什麼是這樣呢?
[00:05:00.240 --> 00:05:01.140]  所以傳道者說
[00:05:01.140 --> 00:05:03.240]  一開始我要用智慧
[00:05:03.240 --> 00:05:04.940]  用這個所羅門級別
[00:05:04.940 --> 00:05:06.840]  最高級別的智慧
[00:05:06.840 --> 00:05:10.440]  這種前無古人的智慧來研究
[00:05:10.440 --> 00:05:14.740]  到底這個課題怎樣去解決
[00:05:14.740 --> 00:05:20.340]  他發現原來這個是神給的
[00:05:20.340 --> 00:05:21.940]  更加難以明白
[00:05:21.940 --> 00:05:23.840]  為什麼上帝會給我們人
[00:05:23.840 --> 00:05:26.440]  有這些勞苦、忙碌、重擔、煩惱
[00:05:26.440 --> 00:05:27.840]  給我們世人呢?
[00:05:27.840 --> 00:05:30.840]  原來是神給我們每一個人的
[00:05:30.840 --> 00:05:32.740]  這一切人所經歷的
[00:05:32.740 --> 00:05:35.240]  我們人生所遭遇到的不同事情
[00:05:35.240 --> 00:05:39.340]  到頭來都是虛空的話
[00:05:39.340 --> 00:05:42.140]  神要我們經歷什麼呢?
[00:05:42.140 --> 00:05:45.240]  虛空我再解釋多一次
[00:05:45.240 --> 00:05:47.940]  我在其他的講道當中
[00:05:47.940 --> 00:05:49.540]  我這樣去解釋
[00:05:49.540 --> 00:05:51.640]  虛空在原本的文字
[00:05:51.640 --> 00:05:55.640]  代表氣息和無氣
[00:05:55.640 --> 00:05:57.540]  虛空像什麼呢?
[00:05:57.540 --> 00:05:59.940]  我請你現在跟我一起深呼吸
[00:05:59.940 --> 00:06:01.340]  你保持著那一口氣
[00:06:01.340 --> 00:06:04.540]  預備,一二三
[00:06:04.540 --> 00:06:07.240]  保持著我
[00:06:07.240 --> 00:06:10.540]  我想你第三秒就想放棄了
[00:06:10.540 --> 00:06:11.440]  虛空像什麼呢?
[00:06:11.440 --> 00:06:14.740]  虛空就像你剛才吸的那一口氣
[00:06:14.740 --> 00:06:16.740]  不是什麼都沒有的
[00:06:16.740 --> 00:06:17.540]  你有吸的
[00:06:17.540 --> 00:06:19.640]  你吸了一口氣進去
[00:06:19.640 --> 00:06:20.740]  但虛空這一口氣
[00:06:20.740 --> 00:06:22.240]  也是讓你經驗得到
[00:06:22.240 --> 00:06:24.040]  因為經過你的鼻腔
[00:06:24.040 --> 00:06:25.640]  經過你的嘴
[00:06:25.640 --> 00:06:27.140]  吸了一口氣
[00:06:27.140 --> 00:06:29.540]  你的口腔會覺得脹鼓鼓的
[00:06:29.540 --> 00:06:31.640]  但好像沒有什麼
[00:06:31.640 --> 00:06:33.440]  虛空又好像這一口氣
[00:06:33.440 --> 00:06:36.040]  是不能夠捉緊的
[00:06:36.040 --> 00:06:40.240]  我們三秒就想把它噴出來
[00:06:40.240 --> 00:06:41.640]  你吸了進去的東西
[00:06:41.640 --> 00:06:43.040]  你會經過你的鼻孔
[00:06:43.040 --> 00:06:45.040]  或者你的口腔噴出來
[00:06:45.040 --> 00:06:46.840]  虛空又好像一口氣是短的
[00:06:46.840 --> 00:06:48.540]  很短暫的
[00:06:48.540 --> 00:06:50.140]  你沒有辦法用你的身體
[00:06:50.140 --> 00:06:53.340]  永遠困住這一口氣
[00:06:53.340 --> 00:06:54.740]  大概你現在身體裏面
[00:06:54.740 --> 00:06:55.740]  運行的氣體
[00:06:55.740 --> 00:06:59.440]  不會是你十年前吸的氣
[00:06:59.440 --> 00:07:01.440]  虛空又好像一口氣
[00:07:01.440 --> 00:07:02.440]  你要用力的
[00:07:02.440 --> 00:07:05.240]  我們深呼吸要用力
[00:07:05.240 --> 00:07:06.340]  你跑步,你游泳
[00:07:06.340 --> 00:07:07.240]  你吸那一口氣
[00:07:07.240 --> 00:07:09.240]  你要花力氣的
[00:07:09.240 --> 00:07:10.540]  有時候在一些處境當中
[00:07:10.540 --> 00:07:13.940]  你要拼命去爭取那一口氣
[00:07:13.940 --> 00:07:15.440]  要花力氣
[00:07:15.440 --> 00:07:17.140]  虛空又好像一口氣
[00:07:17.140 --> 00:07:18.640]  你沒有辦法確定
[00:07:18.640 --> 00:07:21.640]  你所吸入的那一口氣
[00:07:21.640 --> 00:07:24.740]  到底是香的還是臭的
[00:07:24.740 --> 00:07:27.440]  你吸了進去才能分辨
[00:07:27.440 --> 00:07:30.240]  你未吸之前你未必知道
[00:07:30.240 --> 00:07:32.140]  所以你沒有辦法預先確定
[00:07:32.140 --> 00:07:34.040]  不是很掌握的
[00:07:34.040 --> 00:07:35.740]  虛空又好像一口氣
[00:07:35.740 --> 00:07:37.640]  是充滿了張力和情感的
[00:07:37.640 --> 00:07:39.240]  我們常常都要用一口氣
[00:07:39.240 --> 00:07:42.040]  一聲嘆息
[00:07:42.040 --> 00:07:46.040]  來表達我們那種無奈
[00:07:46.040 --> 00:07:48.940]  灰心、氣憤
[00:07:48.940 --> 00:07:51.340]  可能你噴一噴氣
[00:07:51.340 --> 00:07:56.140]  表達諷刺、不滿
[00:07:56.140 --> 00:07:59.640]  虛空就有這種感受
[00:07:59.640 --> 00:08:00.840]  所以下次你看到傳道書
[00:08:00.840 --> 00:08:04.240]  虛空不是虛無縹緲
[00:08:04.240 --> 00:08:08.240]  是你記住你剛才吸那一口氣的感覺
[00:08:08.240 --> 00:08:10.840]  你就大概明白
[00:08:10.840 --> 00:08:14.240]  傳道者一直在說的是什麼意思
[00:08:14.240 --> 00:08:17.540]  虛空是難以完全去理解
[00:08:17.540 --> 00:08:20.540]  不會帶來一路的滿足
[00:08:20.540 --> 00:08:23.440]  你要不斷持續去做這些事
[00:08:23.440 --> 00:08:26.440]  但是沒有一個長久的意義
[00:08:26.440 --> 00:08:29.240]  也不能夠完全掌控
[00:08:29.240 --> 00:08:32.340]  這就是虛空的特色
[00:08:32.340 --> 00:08:34.440]  很難明白
[00:08:34.440 --> 00:08:37.240]  就算你以最有智慧的所羅門王一樣
[00:08:37.240 --> 00:08:40.040]  用他那種級別的智慧下定決心
[00:08:40.040 --> 00:08:42.040]  所羅門就去做一個事
[00:08:42.040 --> 00:08:44.740]  他看清楚在這個日光之下
[00:08:44.740 --> 00:08:46.940]  在這個天底下所人生所經歷的
[00:08:46.940 --> 00:08:50.340]  不同的事情到底有什麼意義
[00:08:50.340 --> 00:08:53.540]  他見識了很多很多的知識
[00:08:53.540 --> 00:08:56.940]  想了很多智慧的事情
[00:08:56.940 --> 00:08:58.540]  研究了很多東西
[00:08:58.540 --> 00:09:00.240]  他貿然發現
[00:09:00.240 --> 00:09:02.740]  我這樣去用智慧專心尋求
[00:09:02.740 --> 00:09:05.140]  看清天底下一切的事
[00:09:05.140 --> 00:09:10.040]  仍然只是體會虛空
[00:09:10.040 --> 00:09:12.140]  好像一口氣一樣
[00:09:12.140 --> 00:09:13.240]  這個冷酷的現實
[00:09:13.240 --> 00:09:14.540]  令這個最有智慧的人
[00:09:14.540 --> 00:09:18.040]  都感覺到煩惱和痛苦
[00:09:18.040 --> 00:09:19.240]  所以他這樣說
[00:09:19.240 --> 00:09:20.440]  我請你幫我讀這一節
[00:09:20.440 --> 00:09:21.640]  預備起
[00:09:21.640 --> 00:09:22.440]  因為
[00:09:22.440 --> 00:09:25.940]  (所有智慧就愛有煩惱)
[00:09:25.940 --> 00:09:29.740]  (加上知識就加上痛苦)
[00:09:29.740 --> 00:09:33.840]  我們不會叫小朋友讀這一句的
[00:09:33.840 --> 00:09:36.540]  我們明白不是否定智慧和知識
[00:09:36.540 --> 00:09:39.140]  只不過在這個天底下最難的難題
[00:09:39.140 --> 00:09:43.240]  人生為什麼經歷虛空的事情上
[00:09:43.240 --> 00:09:46.140]  當你以為用智慧增多
[00:09:46.140 --> 00:09:48.440]  知道很多東西能夠去解決
[00:09:48.440 --> 00:09:50.240]  原來是不行的
[00:09:50.240 --> 00:09:52.640]  其實你和我都明白
[00:09:52.640 --> 00:09:56.140]  你的學歷不能夠令你
[00:09:56.140 --> 00:09:57.640]  條命長一點
[00:09:57.640 --> 00:10:01.040]  不能夠令你不患病
[00:10:01.040 --> 00:10:01.940]  認識一些人
[00:10:01.940 --> 00:10:03.640]  他本身可能是博士
[00:10:03.640 --> 00:10:07.140]  但他同樣要面對癌症
[00:10:07.140 --> 00:10:09.240]  我們在疫情裡面都很理解
[00:10:09.240 --> 00:10:11.240]  見到醫護、研究人員
[00:10:11.240 --> 00:10:12.340]  其實花盡腦汁
[00:10:12.340 --> 00:10:17.040]  去解決這個看不到的病毒
[00:10:17.040 --> 00:10:19.040]  科技即使這麼進步
[00:10:19.040 --> 00:10:21.940]  有這麼多的知識增長了
[00:10:21.940 --> 00:10:24.440]  但亦有束手無策的一刻
[00:10:24.440 --> 00:10:27.440]  不知如何解決的時候
[00:10:27.440 --> 00:10:30.340]  只能夠見到生命的流逝
[00:10:30.340 --> 00:10:31.540]  你很有知識
[00:10:31.540 --> 00:10:34.340]  但生命仍然會流逝
[00:10:34.340 --> 00:10:38.340]  這就是那種加增的痛苦
[00:10:38.340 --> 00:10:41.140]  增加智慧又像什麼呢?
[00:10:41.140 --> 00:10:43.040]  我記得我自己讀神學的時候
[00:10:43.040 --> 00:10:46.740]  老師們會教我們不同的神學傳統
[00:10:46.740 --> 00:10:49.040]  拿一些神學大師的著作
[00:10:49.040 --> 00:10:50.740]  讓我們去研讀
[00:10:50.740 --> 00:10:54.940]  其中一位是很多老師都推崇的神學家
[00:10:54.940 --> 00:10:58.440]  他一生寫下了很多的著作、很多的書
[00:10:58.440 --> 00:11:00.640]  其中一套關於系統神學的
[00:11:00.640 --> 00:11:03.240]  他寫了十四本書
[00:11:03.240 --> 00:11:06.140]  我就想如果有一天
[00:11:06.140 --> 00:11:08.440]  我在教會、牧會
[00:11:08.440 --> 00:11:11.840]  我能夠擺這一套書在自己的書架上
[00:11:11.840 --> 00:11:13.740]  多好啊
[00:11:13.740 --> 00:11:16.440]  我差點想買
[00:11:16.440 --> 00:11:20.840]  但越牧會我越發現
[00:11:20.840 --> 00:11:23.240]  神學系統的一些理論
[00:11:23.240 --> 00:11:25.940]  並不能夠幫助我
[00:11:25.940 --> 00:11:29.740]  面對到弟兄姊妹遇到的困難事
[00:11:29.740 --> 00:11:31.040]  不是說神學不重要
[00:11:31.040 --> 00:11:32.140]  很重要
[00:11:32.140 --> 00:11:33.740]  只不過是我們會體會到
[00:11:33.740 --> 00:11:35.640]  順轉來你就會知道
[00:11:35.640 --> 00:11:37.540]  我們所讀的一些知識
[00:11:37.540 --> 00:11:41.040]  就算包括聖經裡面的一些學識
[00:11:41.040 --> 00:11:45.440]  面對著人生的困苦、遭遇
[00:11:45.440 --> 00:11:47.940]  你會有很多事情是搞不通的
[00:11:47.940 --> 00:11:49.740]  你會繼續去問
[00:11:49.740 --> 00:11:54.740]  我怎樣擺脫這種無力的感覺
[00:11:54.740 --> 00:11:57.440]  傳道者並沒有否定智慧和知識
[00:11:57.440 --> 00:11:58.640]  他沒有
[00:11:58.640 --> 00:12:00.340]  而是他只是發現
[00:12:00.340 --> 00:12:05.040]  智慧也不能夠找出解決人生虛空的方法
[00:12:05.040 --> 00:12:09.440]  因為根本沒有這種方法
[00:12:09.440 --> 00:12:12.440]  所以他在十五節講出這句真言
[00:12:12.440 --> 00:12:13.540]  我又請你幫我讀
[00:12:13.540 --> 00:12:14.940]  預備起
[00:12:14.940 --> 00:12:20.240]  頑固的不能攻擊 絕對的不能阻止
[00:12:20.240 --> 00:12:25.740]  這裡是說正如你不能夠將原本有曲線的物品
[00:12:25.740 --> 00:12:27.740]  將它變成有直線
[00:12:27.740 --> 00:12:29.140]  你不能夠去數一些
[00:12:29.140 --> 00:12:32.640]  根本沒有存在過的物品
[00:12:32.640 --> 00:12:34.240]  我換句話說
[00:12:34.240 --> 00:12:38.940]  這個世界上沒有正方的圓形
[00:12:38.940 --> 00:12:40.440]  沒有
[00:12:40.440 --> 00:12:42.940]  所以你不會找到
[00:12:42.940 --> 00:12:45.140]  根本沒有 怎樣找呢?
[00:12:45.140 --> 00:12:47.840]  智慧的方法找不到
[00:12:47.840 --> 00:12:48.940]  所以傳道者說
[00:12:48.940 --> 00:12:51.440]  我要嘗試找一些不太合理的
[00:12:51.440 --> 00:12:52.740]  瘋狂一點的
[00:12:52.740 --> 00:12:53.840]  傻傻的方法
[00:12:53.840 --> 00:12:55.440]  看看是否也有
[00:12:55.440 --> 00:12:56.240]  還是沒有
[00:12:56.240 --> 00:12:58.140]  狂妄和愚昧
[00:12:58.140 --> 00:12:59.440]  這一切的研究
[00:12:59.440 --> 00:13:03.440]  到最後他發覺都只是暴風
[00:13:03.440 --> 00:13:05.040]  好像想捉住風
[00:13:05.040 --> 00:13:06.040]  捉不到
[00:13:06.040 --> 00:13:09.040]  其實愚民的意識更加強烈
[00:13:09.040 --> 00:13:13.640]  他說他好像去牧養風
[00:13:13.640 --> 00:13:15.240]  當自己是牧羊人
[00:13:15.240 --> 00:13:17.140]  將風當羊帶來帶去
[00:13:17.140 --> 00:13:19.340]  困在羊圈裏
[00:13:19.340 --> 00:13:19.940]  能否做到呢?
[00:13:19.940 --> 00:13:22.240]  當然是做不到
[00:13:22.240 --> 00:13:23.940]  不要說捉
[00:13:23.940 --> 00:13:24.640]  捉也捉不到
[00:13:24.640 --> 00:13:27.740]  你怎樣將風帶到這裡帶到那裡
[00:13:27.740 --> 00:13:28.640]  是做不到的
[00:13:28.640 --> 00:13:33.140]  因為沒有這個方法
[00:13:33.140 --> 00:13:36.040]  你這樣做只是徒勞無功
[00:13:36.040 --> 00:13:39.440]  所羅門是最能評論人生的他的智慧
[00:13:39.440 --> 00:13:42.240]  為什麼在《獵王記》裏告訴你
[00:13:42.240 --> 00:13:43.940]  他是最有智慧的人
[00:13:43.940 --> 00:13:45.440]  極大的聰明
[00:13:45.440 --> 00:13:48.840]  他的智慧大過當時所有東方哲學
[00:13:48.840 --> 00:13:50.940]  埃及人的知識
[00:13:50.940 --> 00:13:52.740]  比萬人都有智慧
[00:13:52.740 --> 00:13:54.440]  他又說了三千句真言
[00:13:54.440 --> 00:13:57.740]  詩篇有一千零五首
[00:13:57.740 --> 00:13:59.640]  他不僅如此
[00:13:59.640 --> 00:14:01.740]  他還懂得動植物學
[00:14:01.740 --> 00:14:04.440]  這裏說他談論草木
[00:14:04.440 --> 00:14:06.240]  由最小的牛膝草
[00:14:06.240 --> 00:14:08.640]  講到最大棵的樹
[00:14:08.640 --> 00:14:09.840]  香柏木
[00:14:09.840 --> 00:14:13.040]  他也很懂得走獸、飛鳥、魚類
[00:14:13.040 --> 00:14:15.340]  爬行動物等等
[00:14:15.340 --> 00:14:17.340]  當時的知識
[00:14:17.340 --> 00:14:18.840]  很厲害
[00:14:18.840 --> 00:14:20.140]  但是他這麼有智慧
[00:14:20.140 --> 00:14:21.140]  他去評論人生
[00:14:21.140 --> 00:14:24.440]  他只是說他解決不了
[00:14:24.440 --> 00:14:28.040]  這個虛空天底下的難題
[00:14:28.040 --> 00:14:30.040]  理智和學識是沒有辦法
[00:14:30.040 --> 00:14:33.740]  幫你解決人生虛空的問題
[00:14:33.740 --> 00:14:36.140]  因為沒有這種方法
[00:14:36.140 --> 00:14:37.240]  那怎麼辦呢?
[00:14:37.240 --> 00:14:38.540]  既然智慧解決不了
[00:14:38.540 --> 00:14:40.840]  不如試試第二種方法吧
[00:14:40.840 --> 00:14:41.840]  此路不通
[00:14:41.840 --> 00:14:43.840]  找另一條吧
[00:14:43.840 --> 00:14:46.240]  所以在他第一大段落裏面
[00:14:46.240 --> 00:14:48.640]  他轉去第二個方向
[00:14:48.640 --> 00:14:51.040]  既然理智、理性解決不了
[00:14:51.040 --> 00:14:53.640]  那就隨心吧
[00:14:53.640 --> 00:14:55.140]  他跟自己心裏說
[00:14:55.140 --> 00:14:57.840]  試試用享樂
[00:14:57.840 --> 00:14:59.640]  看看是否可以找到一個出路
[00:14:59.640 --> 00:15:02.040]  用享受、用金錢、用物質
[00:15:02.040 --> 00:15:05.440]  看看是否可以走得通
[00:15:05.440 --> 00:15:06.940]  好像所羅門這麼有錢
[00:15:06.940 --> 00:15:09.040]  他真的可以享受到盡
[00:15:09.040 --> 00:15:10.040]  一邊享受
[00:15:10.040 --> 00:15:12.940]  他還說自己一邊保持智慧
[00:15:12.940 --> 00:15:14.640]  一邊享受
[00:15:14.640 --> 00:15:17.640]  之後又會想想自己在享受什麼
[00:15:17.640 --> 00:15:19.140]  他去分析
[00:15:19.140 --> 00:15:22.040]  但是他去到這一段的最後
[00:15:22.040 --> 00:15:25.240]  他說他這一切的目標是什麼呢?
[00:15:25.240 --> 00:15:26.940]  他的目標是總不知道
[00:15:26.940 --> 00:15:27.940]  隨心的時候
[00:15:27.940 --> 00:15:34.240]  我就是心喜歡就做了
[00:15:34.240 --> 00:15:35.540]  而享樂
[00:15:35.540 --> 00:15:38.740]  其實在第十節裏說得很白
[00:15:38.740 --> 00:15:41.840]  就是心想怎樣就怎樣
[00:15:41.840 --> 00:15:43.140]  前面其實有幾節
[00:15:43.140 --> 00:15:44.340]  我們今天沒有讀
[00:15:44.340 --> 00:15:46.040]  在第四至第八節
[00:15:46.040 --> 00:15:47.340]  有五節經文
[00:15:47.340 --> 00:15:52.940]  說出他怎樣想怎樣就怎樣
[00:15:52.940 --> 00:15:55.140]  其中這五節經文說了八次
[00:15:55.140 --> 00:15:57.140]  是為自己做一些事情
[00:15:57.140 --> 00:15:59.940]  他說他為自己蓋很多房屋
[00:15:59.940 --> 00:16:02.640]  為自己栽種很多葡萄園
[00:16:02.640 --> 00:16:05.540]  葡萄園不只是吃葡萄籽
[00:16:05.540 --> 00:16:07.740]  是釀酒
[00:16:07.740 --> 00:16:11.340]  為自己修造很多花園庭園
[00:16:11.340 --> 00:16:14.940]  為自己挖很多水池
[00:16:14.940 --> 00:16:20.340]  為自己買了很多瀑人皮類
[00:16:20.340 --> 00:16:25.040]  為自己擁有大批牛羊
[00:16:25.040 --> 00:16:28.140]  為自己積蓄金銀
[00:16:28.140 --> 00:16:30.840]  世上各式各樣的財寶
[00:16:30.840 --> 00:16:34.840]  為自己招募很多當時娛樂界的人士
[00:16:34.840 --> 00:16:37.440]  去娛樂自己
[00:16:37.440 --> 00:16:38.840]  人生想要的
[00:16:38.840 --> 00:16:41.440]  他應有盡有
[00:16:41.440 --> 00:16:42.540]  住得很舒適
[00:16:42.540 --> 00:16:44.040]  吃得很招職
[00:16:44.040 --> 00:16:46.040]  全方位有人服侍
[00:16:46.040 --> 00:16:47.640]  有大量的財產
[00:16:47.640 --> 00:16:48.740]  房地產
[00:16:48.740 --> 00:16:50.940]  還有世界各地的珍寶
[00:16:50.940 --> 00:16:53.040]  皇帝級的視聽娛樂
[00:16:53.040 --> 00:16:57.040]  這一切他也有豪華的人生
[00:16:57.040 --> 00:17:00.440]  我們說傳道書當然要罵他
[00:17:00.440 --> 00:17:02.740]  響樂是不對的
[00:17:02.740 --> 00:17:05.340]  你看清楚聖經沒有罵他
[00:17:05.340 --> 00:17:08.440]  因為傳道書並沒有從人有罪
[00:17:08.440 --> 00:17:11.740]  這種救贖的角度去看人生
[00:17:11.740 --> 00:17:15.240]  傳道書一直是用創造的觀念
[00:17:15.240 --> 00:17:17.440]  去看人生
[00:17:17.440 --> 00:17:20.040]  所以當他去講這件事
[00:17:20.040 --> 00:17:22.040]  他就說為何他能夠這樣做
[00:17:22.040 --> 00:17:26.040]  因為他有自己的一份
[00:17:26.040 --> 00:17:27.840]  他在這一切的碌碌虛空當中
[00:17:27.840 --> 00:17:29.840]  他作為一個王
[00:17:29.840 --> 00:17:34.540]  是他可以這樣做的
[00:17:34.540 --> 00:17:38.640]  我想我們新年一句賀詞很貼切
[00:17:38.640 --> 00:17:40.440]  形容他所做到的事情
[00:17:40.440 --> 00:17:43.640]  就是心想事成
[00:17:43.640 --> 00:17:46.440]  我們這樣祝賀別人而已
[00:17:46.440 --> 00:17:47.740]  我們心想很多事情的
[00:17:47.740 --> 00:17:49.540]  成不成呢?
[00:17:49.540 --> 00:17:50.540]  但是他成功了
[00:17:50.540 --> 00:17:52.340]  他想就做了
[00:17:52.340 --> 00:17:54.340]  他想就叫別人幫他做了
[00:17:54.340 --> 00:17:56.940]  他真是心想事成
[00:17:56.940 --> 00:17:59.640]  讓我做所羅門也好
[00:17:59.640 --> 00:18:03.140]  我也會去參透人生
[00:18:03.140 --> 00:18:05.240]  其實我們每一個人
[00:18:05.240 --> 00:18:09.140]  當然不會有所羅門那麼多金銀力量
[00:18:09.140 --> 00:18:12.940]  但我們總有自己可以控制的人生範圍
[00:18:12.940 --> 00:18:15.140]  你有你自己人生的資源和時間
[00:18:15.140 --> 00:18:19.640]  你有你那一份
[00:18:19.640 --> 00:18:22.140]  接下來下個星期開始
