
[00:00:00.000 --> 00:00:02.000]  一個很有趣的故事
[00:02:48.000 --> 00:02:50.000]  一個主人就將這些本錢
[00:02:50.000 --> 00:02:52.000]  給三個僕人
[00:02:52.000 --> 00:02:54.000]  叫這三個僕人好好利用這筆本錢
[00:02:54.000 --> 00:02:56.000]  去賺一筆
[00:02:56.000 --> 00:02:58.000]  拿五千兩銀的
[00:02:58.000 --> 00:03:00.000]  結果賺了五千兩銀
[00:03:00.000 --> 00:03:02.000]  拿二千兩銀的又賺了二千兩銀
[00:03:02.000 --> 00:03:04.000]  於是主人就稱讚他們
[00:03:04.000 --> 00:03:06.000]  又忠心
[00:03:06.000 --> 00:03:08.000]  又良善的管家
[00:03:08.000 --> 00:03:10.000]  拿一千兩銀的
[00:03:10.000 --> 00:03:12.000]  就將錢埋藏在地上
[00:03:12.000 --> 00:03:14.000]  主人回來的時候
[00:03:14.000 --> 00:03:16.000]  就責備這個
[00:03:16.000 --> 00:03:18.000]  又懶又惡的僕人
[00:03:18.000 --> 00:03:20.000]  給我滾出去
[00:03:20.000 --> 00:03:22.000]  所以順服神
[00:03:22.000 --> 00:03:24.000]  不順服老友是應當的
[00:03:24.000 --> 00:03:26.000]  老實說
[00:03:26.000 --> 00:03:28.000]  我們也有經過很多的掙扎
[00:03:28.000 --> 00:03:30.000]  然後才做這個決定
[00:03:30.000 --> 00:03:32.000]  決定將一億元作為資助地下教會之用
[00:03:32.000 --> 00:03:36.000]  你明白我說什麼嗎
[00:03:36.000 --> 00:03:38.000]  我剛才那封信
[00:03:38.000 --> 00:03:40.000]  是將耶穌所說的這段說話
[00:03:40.000 --> 00:03:42.000]  抄了下來
[00:03:42.000 --> 00:03:44.000]  然後寄給我這個老友
[00:03:44.000 --> 00:03:46.000]  我這樣做
[00:03:46.000 --> 00:03:48.000]  是有情
[00:03:48.000 --> 00:03:50.000]  有理
[00:03:50.000 --> 00:03:52.000]  有法
[00:03:52.000 --> 00:03:54.000]  相信他明白和體諒
[00:03:54.000 --> 00:03:56.000]  律師搖搖頭
[00:03:56.000 --> 00:03:58.000]  你們搞錯了
[00:03:58.000 --> 00:04:00.000]  我有兩大理由證明你們錯
[00:04:00.000 --> 00:04:02.000]  從法律的角度去看
[00:04:02.000 --> 00:04:04.000]  我們是受託人
[00:04:04.000 --> 00:04:06.000]  我們既然有法律的責任
[00:04:06.000 --> 00:04:08.000]  為當事人服務
[00:04:08.000 --> 00:04:10.000]  一定要依他心意行
[00:04:10.000 --> 00:04:12.000]  這就是違背法律上的要求和責任
[00:04:12.000 --> 00:04:14.000]  在道德上來說
[00:04:14.000 --> 00:04:16.000]  我們是發誓答應過我們的好朋友
[00:04:16.000 --> 00:04:18.000]  我們就有責任履行我們的承諾
[00:04:18.000 --> 00:04:20.000]  否則就不仁不義
[00:04:20.000 --> 00:04:22.000]  你們就是不仁不義的朋友
[00:04:22.000 --> 00:04:24.000]  但我就不同
[00:04:24.000 --> 00:04:26.000]  雖然
[00:04:26.000 --> 00:04:28.000]  他給我的一千元
[00:04:28.000 --> 00:04:30.000]  仍然在我的銀行戶口裡
[00:04:30.000 --> 00:04:32.000]  但我寫了一張支票
[00:04:32.000 --> 00:04:34.000]  抬頭人寫了我老友的名字
[00:04:34.000 --> 00:04:36.000]  我就將這個支票銀碼
[00:04:36.000 --> 00:04:38.000]  剛剛是一億元
[00:04:38.000 --> 00:04:40.000]  沒拖沒欠
[00:04:40.000 --> 00:04:42.000]  我就將這個支票放在信封裡
[00:04:42.000 --> 00:04:44.000]  埋藏在地上
[00:04:44.000 --> 00:04:46.000]  我這樣做又合法又合理又合情
[00:04:46.000 --> 00:04:50.000]  所以怎麼都不夠律師罵的
[00:04:50.000 --> 00:04:54.000]  錢的威力真的很大
[00:04:54.000 --> 00:04:56.000]  因為錢會給你一個
[00:04:56.000 --> 00:04:58.000]  虛擬的安全感
[00:04:58.000 --> 00:05:00.000]  我太太常常跟我說
[00:05:00.000 --> 00:05:02.000]  為什麼你很怪
[00:05:02.000 --> 00:05:04.000]  什麼都要多
[00:05:04.000 --> 00:05:06.000]  我叫你買一斤菜
[00:05:06.000 --> 00:05:08.000]  你就買一塊兩斤
[00:05:08.000 --> 00:05:10.000]  我旅行帶三千元
[00:05:10.000 --> 00:05:12.000]  你就叫我
[00:05:12.000 --> 00:05:14.000]  拿一塊六千元
[00:05:14.000 --> 00:05:16.000]  我叫你買五塊豆腐
[00:05:16.000 --> 00:05:18.000]  你就買一塊十塊豆腐
[00:05:18.000 --> 00:05:20.000]  為什麼你樣樣都是
[00:05:20.000 --> 00:05:22.000]  夠就夠
[00:05:22.000 --> 00:05:24.000]  為什麼要那麼多
[00:05:24.000 --> 00:05:26.000]  她不明白我是沒有安全感
[00:05:26.000 --> 00:05:28.000]  我是一個什麼家庭長大
[00:05:28.000 --> 00:05:30.000]  是一個貧窮的家庭長大
[00:05:30.000 --> 00:05:32.000]  樣樣東西都要多點
[00:05:32.000 --> 00:05:34.000]  多點才好
[00:05:34.000 --> 00:05:36.000]  事實上是錢給你一個安全感
[00:05:36.000 --> 00:05:38.000]  你想一想
[00:05:38.000 --> 00:05:40.000]  如果你只有一塊錢
[00:05:40.000 --> 00:05:42.000]  留在紐約街頭
[00:05:42.000 --> 00:05:44.000]  你怕不怕
[00:05:44.000 --> 00:05:46.000]  但回心想想
[00:05:46.000 --> 00:05:48.000]  如果有一億元
[00:05:48.000 --> 00:05:50.000]  留在紐約街頭
[00:05:50.000 --> 00:05:52.000]  你怕不怕
[00:05:52.000 --> 00:05:54.000]  可能更怕
[00:05:54.000 --> 00:05:56.000]  所以問題是
[00:05:56.000 --> 00:05:58.000]  錢是否真的給你安全感
[00:05:58.000 --> 00:06:00.000]  但至少
[00:06:00.000 --> 00:06:02.000]  大多數人以為
[00:06:02.000 --> 00:06:04.000]  錢是給你安全感
[00:06:04.000 --> 00:06:06.000]  其實錢不單是給你安全感
[00:06:06.000 --> 00:06:08.000]  錢是給你有權
[00:06:08.000 --> 00:06:10.000]  我記得我兒子讀二年級的時候
[00:06:10.000 --> 00:06:12.000]  我跟我太太說
[00:06:12.000 --> 00:06:14.000]  他們應該有零用錢
[00:06:14.000 --> 00:06:16.000]  那時候我又蠢蠢地
[00:06:16.000 --> 00:06:18.000]  給他一個月的零用錢
[00:06:18.000 --> 00:06:20.000]  誰知他一天就花光
[00:06:20.000 --> 00:06:22.000]  二十元
[00:06:22.000 --> 00:06:24.000]  一天花光
[00:06:24.000 --> 00:06:26.000]  我說你搞什麼
[00:06:26.000 --> 00:06:28.000]  二十元一天花光
[00:06:28.000 --> 00:06:30.000]  我說我今天很開心
[00:06:30.000 --> 00:06:32.000]  很多人來擁抱我
[00:06:32.000 --> 00:06:34.000]  我說那些是豬貧狗友
[00:06:34.000 --> 00:06:36.000]  原來這麼小的小孩
[00:06:36.000 --> 00:06:38.000]  二年級的小孩
[00:06:38.000 --> 00:06:40.000]  都懂得用錢來買人心
[00:06:40.000 --> 00:06:42.000]  以為錢就是權
[00:06:42.000 --> 00:06:44.000]  其實真的很恐怖
[00:06:44.000 --> 00:06:46.000]  錢是一件很恐怖的事
[00:06:46.000 --> 00:06:48.000]  以為有錢就有權
[00:06:48.000 --> 00:06:50.000]  錢就有地位
[00:06:50.000 --> 00:06:52.000]  於是
[00:06:52.000 --> 00:06:54.000]  所以耶穌就說
[00:06:54.000 --> 00:06:56.000]  去除去一切的貪心
[00:06:56.000 --> 00:06:58.000]  一切這個字
[00:06:58.000 --> 00:07:00.000]  是希臘文的字
[00:07:00.000 --> 00:07:02.000]  所有
[00:07:02.000 --> 00:07:04.000]  All faces of greed
[00:07:04.000 --> 00:07:06.000]  貪
[00:07:06.000 --> 00:07:08.000]  錢是有很多面孔的
[00:07:08.000 --> 00:07:10.000]  不只是錢這麼簡單
[00:07:10.000 --> 00:07:12.000]  錢是有權的
[00:07:12.000 --> 00:07:14.000]  錢是有地位的
[00:07:14.000 --> 00:07:16.000]  錢是有勢力的
[00:07:16.000 --> 00:07:18.000]  錢是有名譽的
[00:07:18.000 --> 00:07:20.000]  所以為什麼這麼貪
[00:07:20.000 --> 00:07:22.000]  不只是貪錢這麼簡單
[00:07:22.000 --> 00:07:24.000]  還貪了錢裡面很多的負載品
[00:07:24.000 --> 00:07:26.000]  耶穌就告訴你
[00:07:26.000 --> 00:07:28.000]  貪財是萬惡之根
[00:07:28.000 --> 00:07:30.000]  有人貪戀持財
[00:07:30.000 --> 00:07:32.000]  就被引誘離開真道
[00:07:32.000 --> 00:07:34.000]  用許多仇苦將自己刺透
[00:07:34.000 --> 00:07:36.000]  這個貪字
[00:07:36.000 --> 00:07:38.000]  尤其是貪錢
[00:07:38.000 --> 00:07:40.000]  真的將我們打散了
[00:07:40.000 --> 00:07:42.000]  多少的家庭
[00:07:42.000 --> 00:07:44.000]  多少的教會
[00:07:44.000 --> 00:07:46.000]  就輸在這個貪字
[00:07:46.000 --> 00:07:48.000]  所以我們看看耶穌今天說這一段聖經
[00:07:48.000 --> 00:07:50.000]  他怎樣去提醒我們
[00:07:50.000 --> 00:07:52.000]  不要貪
[00:07:52.000 --> 00:07:54.000]  第一,貪是不顧親情
[00:07:54.000 --> 00:07:56.000]  我們看看第十三至第十四節
[00:07:56.000 --> 00:07:58.000]  人群中
[00:07:58.000 --> 00:08:00.000]  有一個人對耶穌說
[00:08:00.000 --> 00:08:02.000]  老師,請吩咐我的兄弟
[00:08:02.000 --> 00:08:04.000]  和我分家產
[00:08:04.000 --> 00:08:06.000]  耶穌對他說
[00:08:06.000 --> 00:08:08.000]  誰立我作你們的判官
[00:08:08.000 --> 00:08:10.000]  說給你們分家產呢
[00:08:10.000 --> 00:08:12.000]  我們聖經沒有
[00:08:12.000 --> 00:08:14.000]  路加沒有告訴我們
[00:08:14.000 --> 00:08:16.000]  這個家發生了什麼事
[00:08:16.000 --> 00:08:18.000]  我們也不知道誰是誰非
[00:08:18.000 --> 00:08:20.000]  但有一件事是千真萬確
[00:08:20.000 --> 00:08:22.000]  清清楚楚
[00:08:22.000 --> 00:08:24.000]  為了錢兄弟不和
[00:08:24.000 --> 00:08:26.000]  為了分家產
[00:08:26.000 --> 00:08:28.000]  兄弟相憎
[00:08:28.000 --> 00:08:30.000]  貪
[00:08:30.000 --> 00:08:32.000]  往往
[00:08:32.000 --> 00:08:34.000]  是破壞了很多的家庭
[00:08:34.000 --> 00:08:36.000]  破壞了很多的婚姻
[00:08:36.000 --> 00:08:38.000]  就是錢
[00:08:38.000 --> 00:08:40.000]  貪錢
[00:08:40.000 --> 00:08:42.000]  就會對薄公庭
[00:08:42.000 --> 00:08:44.000]  彼此相鬥鬥到非常不愉快
[00:08:44.000 --> 00:08:46.000]  多少教會
[00:08:46.000 --> 00:08:48.000]  都是因為錢而墮落
[00:08:48.000 --> 00:08:50.000]  貪財是萬惡之根
[00:08:50.000 --> 00:08:52.000]  我們做牧師的時候
[00:08:52.000 --> 00:08:54.000]  很多時候主持婚禮
[00:08:54.000 --> 00:08:56.000]  主持婚禮就要一對新人
[00:08:56.000 --> 00:08:58.000]  跟著我們讀一些婚文
[00:08:58.000 --> 00:09:02.000]  在美國的時候
[00:09:02.000 --> 00:09:04.000]  通常婚文是用英文
[00:09:04.000 --> 00:09:06.000]  用古的英文
[00:09:06.000 --> 00:09:08.000]  來讀的
[00:09:08.000 --> 00:09:10.000]  這樣才好像有些嚴肅性
[00:09:10.000 --> 00:09:12.000]  其中有一句就很有趣
[00:09:12.000 --> 00:09:14.000]  Till death do us part
[00:09:14.000 --> 00:09:16.000]  直至死我們才分開
[00:09:16.000 --> 00:09:18.000]  但現代人
[00:09:18.000 --> 00:09:20.000]  將它改了
[00:09:20.000 --> 00:09:22.000]  不是Till death do us part
[00:09:22.000 --> 00:09:24.000]  是Till debt do us part
[00:09:24.000 --> 00:09:26.000]  是因為負債
[00:09:26.000 --> 00:09:28.000]  因為錢的緣故就分開
[00:09:28.000 --> 00:09:30.000]  其實這個人就是
[00:09:30.000 --> 00:09:32.000]  是因為錢的緣故
[00:09:32.000 --> 00:09:34.000]  是貪的緣故
[00:09:34.000 --> 00:09:36.000]  弄到家庭不和
[00:09:36.000 --> 00:09:38.000]  你看看今天報紙
[00:09:38.000 --> 00:09:40.000]  有多少名人
[00:09:40.000 --> 00:09:42.000]  不要說一二三四房
[00:09:42.000 --> 00:09:44.000]  還沒死就已經搞成這樣
[00:09:44.000 --> 00:09:46.000]  你看有多少人是因為家產的緣故
[00:09:46.000 --> 00:09:48.000]  你最厲害的餐館也好
[00:09:48.000 --> 00:09:50.000]  最厲害的名人也好
[00:09:50.000 --> 00:09:52.000]  都是打到四分五裂
[00:09:52.000 --> 00:09:54.000]  這個人膽子都很大
[00:09:54.000 --> 00:09:58.000]  聖經就說
[00:09:58.000 --> 00:10:00.000]  可能和合本
[00:10:00.000 --> 00:10:02.000]  翻譯聖經的人
[00:10:02.000 --> 00:10:04.000]  這些和合本
[00:10:04.000 --> 00:10:06.000]  1919年全部是西人翻譯的
[00:10:06.000 --> 00:10:08.000]  我們的和合本
[00:10:08.000 --> 00:10:10.000]  你想一下西人的中文都非常厲害
[00:10:10.000 --> 00:10:12.000]  很多字我都不明白他在說什麼
[00:10:12.000 --> 00:10:14.000]  他就受到中國人的感染
[00:10:14.000 --> 00:10:16.000]  受到中國人的感染
[00:10:16.000 --> 00:10:18.000]  讓中國文化
[00:10:18.000 --> 00:10:20.000]  以為要好好先生
[00:10:20.000 --> 00:10:22.000]  翻譯的時候就自己加上一個字
[00:10:22.000 --> 00:10:24.000]  請老師
[00:10:24.000 --> 00:10:26.000]  請你
[00:10:26.000 --> 00:10:28.000]  和我大佬
[00:10:28.000 --> 00:10:30.000]  分家業
[00:10:30.000 --> 00:10:32.000]  在原文就沒有這麼謙卑
[00:10:32.000 --> 00:10:34.000]  沒有個請字
[00:10:34.000 --> 00:10:36.000]  原文的直譯
[00:10:36.000 --> 00:10:38.000]  叫我大佬
[00:10:38.000 --> 00:10:40.000]  我相信是大佬來的
[00:10:40.000 --> 00:10:42.000]  因為大佬分多一份
[00:10:42.000 --> 00:10:44.000]  我大佬和我分家產
[00:10:44.000 --> 00:10:46.000]  當政自己有理
[00:10:46.000 --> 00:10:48.000]  理直氣壯
[00:10:48.000 --> 00:10:50.000]  要求耶穌做審判官
[00:10:50.000 --> 00:10:52.000]  秉行公義
[00:10:52.000 --> 00:10:54.000]  他真是洗人不洗本
[00:10:54.000 --> 00:10:56.000]  其實不少我們
[00:10:56.000 --> 00:10:58.000]  其實我想我們都是
[00:10:58.000 --> 00:11:00.000]  我們祈禱求神都是這樣
[00:11:00.000 --> 00:11:02.000]  上帝做這件事
[00:11:02.000 --> 00:11:04.000]  做那件事
[00:11:04.000 --> 00:11:06.000]  好像你幫我撿藥
[00:11:06.000 --> 00:11:08.000]  我想
[00:11:08.000 --> 00:11:10.000]  很多時候我們都是這樣
[00:11:10.000 --> 00:11:12.000]  我們來侍奉的時候
[00:11:12.000 --> 00:11:14.000]  那時候年輕
[00:11:14.000 --> 00:11:16.000]  有個會友
[00:11:16.000 --> 00:11:18.000]  拿了整疊卡片
[00:11:18.000 --> 00:11:20.000]  蘇大兄和我派帖
[00:11:20.000 --> 00:11:22.000]  我想一下我來侍奉不是和你派帖
[00:11:22.000 --> 00:11:24.000]  我派什麼帖
[00:11:24.000 --> 00:11:26.000]  娶媳婦
[00:11:26.000 --> 00:11:28.000]  娶媳婦和我做牧師有什麼關係
[00:11:28.000 --> 00:11:30.000]  拿回給他
[00:11:30.000 --> 00:11:32.000]  當然他當然很不喜歡
[00:11:32.000 --> 00:11:34.000]  事實上
[00:11:34.000 --> 00:11:36.000]  在聖經裏面
[00:11:36.000 --> 00:11:38.000]  舊約聖經裏面
[00:11:38.000 --> 00:11:40.000]  加嚴是摩西律法
[00:11:40.000 --> 00:11:42.000]  所處理的一個課題
[00:11:42.000 --> 00:11:44.000]  譬如文素記第27章1-11
[00:11:44.000 --> 00:11:46.000]  這個人以為自己有利
[00:11:46.000 --> 00:11:48.000]  於是
[00:11:48.000 --> 00:11:50.000]  就走到耶穌說
[00:11:50.000 --> 00:11:52.000]  耶穌跟著摩西律法和我搞定
[00:11:52.000 --> 00:11:54.000]  秉行公義
[00:11:54.000 --> 00:11:56.000]  去吩咐耶穌做這件事
[00:11:56.000 --> 00:11:58.000]  耶穌怎麼回應
[00:11:58.000 --> 00:12:00.000]  我想我們每一個傳道人
[00:12:00.000 --> 00:12:02.000]  每一個弟兄姊妹都要留意
[00:12:02.000 --> 00:12:04.000]  耶穌怎麼說
[00:12:04.000 --> 00:12:06.000]  耶穌說你這個人
[00:12:06.000 --> 00:12:08.000]  我作你們段氏的官
[00:12:08.000 --> 00:12:10.000]  給你們分家產
[00:12:10.000 --> 00:12:12.000]  耶穌回答
[00:12:12.000 --> 00:12:14.000]  一樣不客氣
[00:12:14.000 --> 00:12:16.000]  祂不是說弟兄
[00:12:16.000 --> 00:12:18.000]  先生不是
[00:12:18.000 --> 00:12:20.000]  你這個人
[00:12:20.000 --> 00:12:22.000]  你這個人都不是
[00:12:22.000 --> 00:12:24.000]  都是客氣一點
[00:12:24.000 --> 00:12:26.000]  願問名
[00:12:26.000 --> 00:12:28.000]  名
[00:12:28.000 --> 00:12:30.000]  你這個人
[00:12:30.000 --> 00:12:32.000]  誰立你作
[00:12:32.000 --> 00:12:34.000]  誰立我作你們的判事官
[00:12:34.000 --> 00:12:36.000]  耶穌的語氣
[00:12:36.000 --> 00:12:38.000]  和口吻
[00:12:38.000 --> 00:12:40.000]  很容易讓人想起
[00:12:40.000 --> 00:12:42.000]  以色列的一句名句
[00:12:42.000 --> 00:12:44.000]  就是出埃及記第2章14節
[00:12:44.000 --> 00:12:46.000]  出埃及記第2章14節
[00:12:46.000 --> 00:12:48.000]  當摩西出去
[00:12:48.000 --> 00:12:50.000]  見到有兩個以色列在吵架
[00:12:50.000 --> 00:12:52.000]  於是他就當和事佬
[00:12:52.000 --> 00:12:54.000]  以色列就說
[00:12:54.000 --> 00:12:56.000]  誰立你作我們的首領和判官
[00:12:56.000 --> 00:12:58.000]  意思就是說
[00:12:58.000 --> 00:13:00.000]  這句說話很不客氣
[00:13:00.000 --> 00:13:02.000]  耶穌一樣對你說
[00:13:02.000 --> 00:13:04.000]  做你的判事官
[00:13:04.000 --> 00:13:06.000]  耶穌不是王大仙
[00:13:06.000 --> 00:13:08.000]  不是任人使的
[00:13:08.000 --> 00:13:10.000]  耶穌不是有求必應
[00:13:10.000 --> 00:13:12.000]  祂拒絕做他們的判事官
[00:13:12.000 --> 00:13:14.000]  祂拒絕做他們的和事佬
[00:13:14.000 --> 00:13:16.000]  祂不將自己牽涉在
[00:13:16.000 --> 00:13:18.000]  他們的家庭糾紛當中
[00:13:18.000 --> 00:13:20.000]  祂不做這些
[00:13:20.000 --> 00:13:22.000]  和事佬
[00:13:22.000 --> 00:13:24.000]  因為祂有更重要的事情去做
[00:13:24.000 --> 00:13:28.000]  但不等於祂不管
[00:13:28.000 --> 00:13:30.000]  祂不等於逃跑
[00:13:30.000 --> 00:13:32.000]  祂不等於逃避
[00:13:32.000 --> 00:13:34.000]  不是 絕對不是
[00:13:34.000 --> 00:13:36.000]  祂趁著這個機會
[00:13:36.000 --> 00:13:38.000]  說出一個非常非常重要的
[00:13:38.000 --> 00:13:40.000]  核心原則
[00:13:40.000 --> 00:13:42.000]  就是他們核心的問題
[00:13:42.000 --> 00:13:44.000]  叫他們不要貪
[00:13:44.000 --> 00:13:48.000]  今天我們的核心問題就是這個
[00:13:48.000 --> 00:13:52.000]  不是你分家產分得多
[00:13:52.000 --> 00:13:54.000]  不是你公平不公平
[00:13:54.000 --> 00:13:56.000]  核心問題就是
[00:13:56.000 --> 00:13:58.000]  我們的貪念
[00:13:58.000 --> 00:14:00.000]  今天我們做傳道人要學這個
[00:14:00.000 --> 00:14:02.000]  不是被人使的
[00:14:02.000 --> 00:14:04.000]  不是將自己
[00:14:04.000 --> 00:14:06.000]  牽涉在別人家庭的糾紛
[00:14:06.000 --> 00:14:08.000]  特別是錢財的糾紛
[00:14:08.000 --> 00:14:10.000]  很多時候
[00:14:10.000 --> 00:14:12.000]  有人來找牧師
[00:14:12.000 --> 00:14:14.000]  牧師幫我處理這些分家產
[00:14:14.000 --> 00:14:16.000]  幫我哪裡哪裡
[00:14:16.000 --> 00:14:18.000]  我們不要牽涉在
[00:14:18.000 --> 00:14:20.000]  這些家庭財務的糾紛當中
[00:14:20.000 --> 00:14:22.000]  但是我們有權講一個
[00:14:22.000 --> 00:14:24.000]  很重要的真理
[00:14:24.000 --> 00:14:26.000]  不要貪 聖經的真理
[00:14:26.000 --> 00:14:28.000]  人內心真正的問題
[00:14:28.000 --> 00:14:30.000]  我們要弄清楚
[00:14:30.000 --> 00:14:32.000]  今天我們的目的 我們的界限
[00:14:32.000 --> 00:14:34.000]  和我們優先次序
[00:14:34.000 --> 00:14:36.000]  但是很可惜
[00:14:36.000 --> 00:14:38.000]  很多時候我們牽涉在別人的
[00:14:38.000 --> 00:14:40.000]  家庭的糾紛
[00:14:40.000 --> 00:14:42.000]  人的錢財的糾紛當中的時候
[00:14:42.000 --> 00:14:44.000]  於是我們就有很多很多問題出現
[00:14:44.000 --> 00:14:46.000]  耶穌不是
[00:14:46.000 --> 00:14:50.000]  誰納我作你們的段事觀
[00:14:50.000 --> 00:14:54.000]  錢往往是令到一個家庭
[00:14:54.000 --> 00:14:56.000]  裡面不歡而散
[00:14:56.000 --> 00:14:58.000]  我想想我自己
[00:14:58.000 --> 00:15:00.000]  就有這樣的經歷
[00:15:00.000 --> 00:15:02.000]  我記得
[00:15:02.000 --> 00:15:04.000]  我讀中學六年級的時候
[00:15:04.000 --> 00:15:06.000]  有一次我爸爸就對我說
[00:15:06.000 --> 00:15:08.000]  有些東西我們新界人
[00:15:08.000 --> 00:15:10.000]  去李文富幫他搞
[00:15:10.000 --> 00:15:12.000]  簽名我就簽名
[00:15:12.000 --> 00:15:14.000]  我也不知道 夢察察
[00:15:14.000 --> 00:15:16.000]  後來簽了名 我爸爸就去世了
[00:15:16.000 --> 00:15:18.000]  有一天我弟弟就找到一些東西
[00:15:18.000 --> 00:15:20.000]  阿哥這些是什麼 看看地契
[00:15:20.000 --> 00:15:22.000]  有我簽名
[00:15:22.000 --> 00:15:24.000]  就是家裡買了一塊田
[00:15:24.000 --> 00:15:26.000]  一萬一千尺
[00:15:26.000 --> 00:15:28.000]  是我的名字
[00:15:28.000 --> 00:15:30.000]  我地主來的
[00:15:30.000 --> 00:15:32.000]  有塊田
[00:15:32.000 --> 00:15:34.000]  我想那條有什麼用呢
[00:15:34.000 --> 00:15:36.000]  我又不會耕田 那時候我已經開始在窩福做
