
[00:00:00.000 --> 00:00:01.620]  各位朋友、弟兄姊妹
[00:04:35.640 --> 00:04:39.600]  別人也未必明白
[00:04:39.600 --> 00:04:41.040]  七大弟兄姊妹
[00:04:41.040 --> 00:04:44.960]  你又怎麼看人生的呢?
[00:04:44.960 --> 00:04:46.040]  在幾個星期前
[00:04:46.040 --> 00:04:49.560]  我們開始說創世紀的信息
[00:04:49.560 --> 00:04:54.040]  由第一章到第二章第四節上半句
[00:04:54.040 --> 00:04:57.920]  是記述上帝創造這個天地萬有
[00:04:57.920 --> 00:04:59.280]  並且第七天
[00:04:59.280 --> 00:05:01.560]  定為安息日
[00:05:01.560 --> 00:05:05.200]  神為這個世界定立了秩序
[00:05:05.200 --> 00:05:08.680]  叫人去明白神的心意
[00:05:08.680 --> 00:05:09.880]  上一次
[00:05:09.880 --> 00:05:10.960]  李牧師會跟我們說到
[00:05:10.960 --> 00:05:12.720]  怎樣享受工作
[00:05:12.720 --> 00:05:16.200]  就是上帝怎樣賜福給人
[00:05:16.200 --> 00:05:18.360]  今天我們分享的題目是
[00:05:18.360 --> 00:05:22.400]  有神賜福的人生
[00:05:22.400 --> 00:05:25.040]  作者摩西很詳細地說
[00:05:25.040 --> 00:05:25.720]  說回頭
[00:05:25.720 --> 00:05:29.720]  究竟神造人的過程是怎樣的呢?
[00:05:29.720 --> 00:05:31.440]  同時也告訴我們
[00:05:31.440 --> 00:05:35.240]  上帝怎樣很細心供應人的需要
[00:05:35.240 --> 00:05:38.120]  以及賜下祂寶貴的誡命
[00:05:38.120 --> 00:05:41.400]  叫我們心裡面有上帝有神
[00:05:41.400 --> 00:05:44.760]  學習一生信靠祂
[00:05:44.760 --> 00:05:49.720]  我們先看第四節下半節到第七節
[00:05:49.720 --> 00:05:51.840]  我們一起讀這個段落
[00:05:51.840 --> 00:05:54.520]  預備 1 2 3
[00:05:54.520 --> 00:05:58.640]  在耶和華神造地和天的時候
[00:05:58.640 --> 00:06:02.000]  地上還沒有田野的草木
[00:06:02.000 --> 00:06:05.560]  田間的菜蔬還沒有長出來
[00:06:05.560 --> 00:06:10.000]  因為耶和華神還沒有降雨在地上
[00:06:10.000 --> 00:06:13.040]  也沒有人耕種土地
[00:06:13.040 --> 00:06:16.240]  但是有武器從地上騰
[00:06:16.240 --> 00:06:19.560]  滋潤整個土地的表面
[00:06:19.560 --> 00:06:23.440]  耶和華神用地上的塵土造人
[00:06:23.440 --> 00:06:27.200]  將生命之氣吹盡他的鼻孔
[00:06:27.200 --> 00:06:31.000]  這人就成了有靈的活人
[00:06:31.000 --> 00:06:33.080]  在二章四節至六節
[00:06:33.080 --> 00:06:37.560]  是說當時那塊地土的景況
[00:06:37.560 --> 00:06:40.400]  在這裡我們第一次在創世紀
[00:06:40.400 --> 00:06:46.800]  第二章四節出現耶和華神這個名字
[00:06:46.800 --> 00:06:49.760]  就是講到神的名字叫耶和華
[00:06:49.760 --> 00:06:54.280]  在短短第二章就已經出現了十一次
[00:06:54.280 --> 00:06:55.400]  當你細心數
[00:06:55.400 --> 00:06:57.600]  很多時候每一句開頭都說
[00:06:57.600 --> 00:07:01.520]  耶和華神...
[00:07:01.520 --> 00:07:03.160]  什麼叫耶和華呢?
[00:07:03.160 --> 00:07:06.240]  耶和華的意思我相信大家都聽過
[00:07:06.240 --> 00:07:10.160]  就是神是一位自有永佑的神
[00:07:10.160 --> 00:07:13.360]  祂不需要靠任何東西而存在
[00:07:13.360 --> 00:07:15.520]  而且祂是永恆的存在
[00:07:15.520 --> 00:07:18.160]  不是被造的
[00:07:18.160 --> 00:07:22.120]  在初日及記神也曾經對摩西這樣說過
[00:07:22.120 --> 00:07:24.440]  祂說你要對以色列文這樣說
[00:07:24.440 --> 00:07:26.520]  我是自有永佑的神
[00:07:26.520 --> 00:07:29.600]  是祢祖宗的神
[00:07:29.600 --> 00:07:33.320]  這個段落最重要的一點是講到第七節
[00:07:33.320 --> 00:07:38.800]  就是神親手用泥土去造人
[00:07:38.800 --> 00:07:39.800]  我們可以想像
[00:07:39.800 --> 00:07:42.680]  神就好像一個遙像那樣去
[00:07:42.680 --> 00:07:45.840]  怎樣去用泥土去造我們的樣式
[00:07:45.840 --> 00:07:48.840]  並且將生命的氣
[00:07:48.840 --> 00:07:52.520]  吹入在人的鼻孔當中
[00:07:52.520 --> 00:07:56.000]  叫我們能夠成為有生命的人
[00:07:56.000 --> 00:07:59.720]  在和修本裡面說到有靈的活人
[00:07:59.720 --> 00:08:02.480]  本意這裡是沒有提及有靈的
[00:08:02.480 --> 00:08:05.520]  是要強調神是給人有生命
[00:08:05.520 --> 00:08:08.920]  祂是創造生命的主
[00:08:08.920 --> 00:08:12.040]  如果我們記得上文一章26日7節
[00:08:12.040 --> 00:08:13.880]  剛才也有說到
[00:08:13.880 --> 00:08:20.040]  就是神怎樣去照著祂的形象去造我們
[00:08:20.040 --> 00:08:22.480]  並且要我們管理這個大地
[00:08:22.480 --> 00:08:24.400]  管理海裡的魚
[00:08:24.400 --> 00:08:26.000]  天空的飛鳥
[00:08:26.000 --> 00:08:28.640]  地上的走獸等等
[00:08:28.640 --> 00:08:30.520]  而且造男造女
[00:08:30.520 --> 00:08:35.520]  讓我們知道原來神看我們是非常尊貴
[00:08:35.520 --> 00:08:38.600]  讓我們認識上帝就是一位創造主
[00:08:38.600 --> 00:08:40.920]  我們就是被造者
[00:08:40.920 --> 00:08:44.360]  是神賜給我們有生命有氣息的那位
[00:08:44.360 --> 00:08:49.280]  這就是神賜給我們人生第一份很大的禮物
[00:08:49.280 --> 00:08:52.120]  讓我們展開我們的人生
[00:08:52.120 --> 00:08:55.640]  因此如果當中有朋友或姐妹
[00:08:55.640 --> 00:08:57.000]  不知道你是否相信
[00:08:57.000 --> 00:08:59.840]  你的生命是上帝所賜給你的呢
[00:08:59.840 --> 00:09:01.640]  希望你認識了之後
[00:09:01.640 --> 00:09:03.160]  要記在你的心中
[00:09:03.160 --> 00:09:06.800]  要謹記神創造了人的生命
[00:09:06.800 --> 00:09:11.120]  謹記神是造了你和我的生命
[00:09:11.120 --> 00:09:13.680]  因為上帝是我們生命的源頭
[00:09:13.680 --> 00:09:16.240]  賜福的源頭
[00:09:16.240 --> 00:09:19.680]  我還記得和小朋友說訊息的時候
[00:09:19.680 --> 00:09:24.160]  也提到耶利米書一章4節5節
[00:09:24.160 --> 00:09:28.360]  當時神的僕人耶利米是這樣說的
[00:09:28.360 --> 00:09:32.080]  他說耶和華神的說話臨到我
[00:09:32.080 --> 00:09:33.400]  神怎樣對他說呢
[00:09:33.400 --> 00:09:35.160]  他說
[00:09:35.160 --> 00:09:38.880]  我未將你做在你媽媽的肚子的時候
[00:09:38.880 --> 00:09:41.360]  我已經認識你了
[00:09:41.360 --> 00:09:42.960]  你未出母胎
[00:09:42.960 --> 00:09:44.520]  你媽媽未生你的時候
[00:09:44.520 --> 00:09:46.520]  我已經將你分別為性
[00:09:46.520 --> 00:09:49.840]  派你去做列國的先知
[00:09:49.840 --> 00:09:51.680]  原來我們的生命是屬乎神
[00:09:51.680 --> 00:09:54.400]  是祂厚厚所賜給我們
[00:09:54.400 --> 00:09:55.760]  並且給我們任務
[00:09:55.760 --> 00:09:58.160]  怎樣去作成祂的工作
[00:09:58.160 --> 00:10:02.040]  所以我們要謹記神創造了我們的生命
[00:10:02.040 --> 00:10:05.560]  祂是我們生命的主宰
[00:10:05.560 --> 00:10:10.160]  必然會帶領我們走人生每一段的路程
[00:10:10.160 --> 00:10:13.440]  就如傳道書12章這樣說
[00:10:13.440 --> 00:10:15.320]  祂說你要趁著你年輕
[00:10:15.320 --> 00:10:18.440]  你未老之先
[00:10:18.440 --> 00:10:19.480]  我毫無喜悅
[00:10:19.480 --> 00:10:21.600]  那些歲月來臨之前
[00:10:21.600 --> 00:10:24.600]  知不知道下一句是什麼
[00:10:24.600 --> 00:10:29.600]  祂說當紀念做你的主
[00:10:29.600 --> 00:10:34.200]  神不僅要我們謹記祂創造了人的生命
[00:10:34.200 --> 00:10:37.040]  並且祂會供應我們的需要
[00:10:37.040 --> 00:10:38.160]  在第二個段落裡
[00:10:38.160 --> 00:10:43.480]  我們要學習去感恩神供應人的需要
[00:10:43.480 --> 00:10:45.560]  我們一起來讀
[00:10:45.560 --> 00:10:47.320]  第八節和第十五節
[00:10:47.320 --> 00:10:48.800]  兩節
[00:10:48.800 --> 00:10:49.120]  預備
[00:10:49.120 --> 00:10:51.040]  一二三
[00:10:51.040 --> 00:10:55.800]  耶和華神在東方的伊甸栽了一個園子
[00:10:55.800 --> 00:10:58.760]  把所造的人安置在那裡
[00:10:58.760 --> 00:11:00.160]  第十五節
[00:11:00.160 --> 00:11:04.120]  耶和華神把那人安置在伊甸園
[00:11:04.120 --> 00:11:07.160]  讓他耕耘看管
[00:11:07.160 --> 00:11:08.320]  在這個段落裡
[00:11:08.320 --> 00:11:12.680]  我們可以看到神為他第一個所造的人亞當
[00:11:12.680 --> 00:11:14.480]  預備了什麼
[00:11:14.480 --> 00:11:19.080]  首先兩次提到神去找一塊地
[00:11:19.080 --> 00:11:22.720]  就是那個名稱為伊甸
[00:11:22.720 --> 00:11:25.600]  在裡面種了一個花園
[00:11:25.600 --> 00:11:26.760]  種植了
[00:11:26.760 --> 00:11:29.160]  為了要把人放在裡面
[00:11:29.160 --> 00:11:31.840]  去完成神的旨意
[00:11:31.840 --> 00:11:33.480]  在八和十五節
[00:11:33.480 --> 00:11:37.440]  作者兩次刻意重複提到神的工作
[00:11:37.440 --> 00:11:41.520]  就是他親手把人安置在其中
[00:11:41.520 --> 00:11:43.000]  什麼叫安置呢
[00:11:43.000 --> 00:11:49.120]  意思是讓他能夠在當中休息和安定
[00:11:49.120 --> 00:11:53.760]  並且能夠把他的重任交給他
[00:11:53.760 --> 00:11:55.480]  在十五節下半節說
[00:11:55.480 --> 00:11:58.240]  讓他耕耘看管
[00:11:58.240 --> 00:12:01.200]  原來神把亞當放在伊甸園
[00:12:01.200 --> 00:12:03.720]  不是叫他享受就算了
[00:12:03.720 --> 00:12:05.080]  是要給他工作
[00:12:05.080 --> 00:12:08.440]  就是要耕種和看管這個大地
[00:12:08.440 --> 00:12:10.240]  這裡可以解決到
[00:12:10.240 --> 00:12:12.640]  在上文說到二章五節
[00:12:12.640 --> 00:12:16.200]  當時的土地是沒有食物的
[00:12:16.200 --> 00:12:18.080]  因為沒有人去耕種
[00:12:18.080 --> 00:12:19.760]  現在有人耕種了
[00:12:19.760 --> 00:12:21.480]  到了二章九節就說
[00:12:21.480 --> 00:12:26.920]  神使各樣的樹木都能夠生出來
[00:12:26.920 --> 00:12:29.360]  可以作為人的食物
[00:12:29.360 --> 00:12:32.000]  我們也可以在這裡知道
[00:12:32.000 --> 00:12:33.320]  有神的降雨
[00:12:33.320 --> 00:12:34.880]  好像剛才那首詩歌一樣
[00:12:34.880 --> 00:12:36.200]  有神的祝福
[00:12:36.200 --> 00:12:38.840]  把雨水降下滋潤的地土
[00:12:38.840 --> 00:12:42.360]  以致那些植物可以生出果子
[00:12:42.360 --> 00:12:44.480]  給人去作食物
[00:12:44.480 --> 00:12:45.880]  在十到十四節
[00:12:45.880 --> 00:12:47.920]  那裡有很豐富的內容
[00:12:47.920 --> 00:12:49.600]  簡單來說
[00:12:49.600 --> 00:12:52.640]  就是神給我們很多豐富的資源
[00:12:52.640 --> 00:12:57.800]  裡面有珍珠、瑪瑙、金等等
[00:12:57.800 --> 00:13:01.120]  而且神稱之為「好好的」
[00:13:01.120 --> 00:13:04.880]  在這裡可以看到神供應人的需要
[00:13:04.880 --> 00:13:08.080]  並賦予我們責任去看管大地
[00:13:08.080 --> 00:13:12.800]  這就是神給我們有福氣的人生
[00:13:12.800 --> 00:13:16.480]  因此我們要常常感謝神的恩典
[00:13:16.480 --> 00:13:17.760]  因為要知道
[00:13:17.760 --> 00:13:19.120]  我們擁有的一切
[00:13:19.120 --> 00:13:25.080]  不是靠我們自己的智慧、能力而得來的
[00:13:25.080 --> 00:13:27.400]  很多時候我都會教小朋友
[00:13:27.400 --> 00:13:30.360]  特別是有機會教他們奉獻的時候
[00:13:30.360 --> 00:13:32.240]  我都會提到一件事
[00:13:32.240 --> 00:13:35.920]  就是家人要去上班
[00:13:35.920 --> 00:13:37.120]  我經常問他們
[00:13:37.120 --> 00:13:41.160]  「你有沒有留意你媽媽家人下班是怎樣的?」
[00:13:41.160 --> 00:13:42.360]  他們就假裝給我看
[00:13:42.360 --> 00:13:44.040]  有些人摔在地上
[00:13:44.040 --> 00:13:45.640]  很累很累
[00:13:45.640 --> 00:13:48.920]  我說「是的,原來他們上班很辛苦」
[00:13:48.920 --> 00:13:51.200]  「你知不知道他們上班」
[00:13:51.200 --> 00:13:53.200]  「怎樣才能做得到」
[00:13:53.200 --> 00:13:55.120]  「讓你能夠賺到錢」
[00:13:55.120 --> 00:13:57.560]  「讓你衣食無憂」等等
[00:13:57.560 --> 00:13:59.000]  原來他們不知道
[00:13:59.000 --> 00:14:00.000]  我就告訴他們
[00:14:00.000 --> 00:14:04.000]  原來神是給我們有生命氣息之外
[00:14:04.000 --> 00:14:05.280]  並且給我們有能力
[00:14:05.280 --> 00:14:07.640]  有智慧去完成工作
[00:14:07.640 --> 00:14:11.360]  以致我們能夠賺取戶口
[00:14:11.360 --> 00:14:12.440]  在這裏我們看到
[00:14:12.440 --> 00:14:17.800]  神不單止給我們在今生裏面有生命
[00:14:17.800 --> 00:14:19.880]  如何生活、生存
[00:14:19.880 --> 00:14:21.640]  其實原來不單止是這樣
[00:14:21.640 --> 00:14:24.000]  最重要是來到第三部份
[00:14:24.000 --> 00:14:25.880]  說到我們要學習
[00:14:25.880 --> 00:14:30.840]  信靠神給我們的命令
[00:14:30.840 --> 00:14:31.640]  在第三段落
[00:14:31.640 --> 00:14:33.400]  第十六到廿五節
[00:14:33.400 --> 00:14:35.720]  可以分成兩個小段
[00:14:35.720 --> 00:14:38.600]  我們先看第十六、十七節
[00:14:38.600 --> 00:14:39.480]  我們一起讀
[00:14:39.480 --> 00:14:39.960]  預備
[00:14:39.960 --> 00:14:41.920]  一、二、三
[00:14:41.920 --> 00:14:44.680]  耶和華神吩咐乃人說
[00:14:44.680 --> 00:14:47.480]  園中各樣樹上所出的
[00:14:47.480 --> 00:14:49.760]  你都可以隨意吃
[00:14:49.760 --> 00:14:52.840]  只是知善我的樹所出的
[00:14:52.840 --> 00:14:54.320]  你不可吃
[00:14:54.320 --> 00:14:58.520]  因為你吃的日子必定死
[00:14:58.520 --> 00:15:00.040]  很奇怪
[00:15:00.040 --> 00:15:02.080]  如果你細心回顧
[00:15:02.080 --> 00:15:04.280]  剛剛第九節講完
[00:15:04.280 --> 00:15:07.200]  園中樹木所出的都可以吃
[00:15:07.200 --> 00:15:09.440]  不過來到第十六、十七節
[00:15:09.440 --> 00:15:11.440]  神就加了一個規則
[00:15:11.440 --> 00:15:13.640]  在吃東西的時候要留意
[00:15:13.640 --> 00:15:15.680]  就是說
[00:15:15.680 --> 00:15:17.880]  在十六節說
[00:15:17.880 --> 00:15:19.880]  園中樹上所出的
[00:15:19.880 --> 00:15:22.160]  你都可以自由隨意吃
[00:15:22.160 --> 00:15:26.160]  不過有一棵樹正正在伊甸園的中間
[00:15:26.160 --> 00:15:27.800]  一棵叫生命樹
[00:15:27.800 --> 00:15:31.040]  另一棵叫知善惡樹
[00:15:31.040 --> 00:15:33.280]  你可以想像
[00:15:33.280 --> 00:15:36.400]  阿當經常走來走去都容易看到它
[00:15:36.400 --> 00:15:37.600]  很漂亮的
[00:15:37.600 --> 00:15:39.800]  但是這裡神說
[00:15:39.800 --> 00:15:43.520]  你吃它必定死
[00:15:43.520 --> 00:15:47.760]  原來在這裡神設定了一個禁令給阿當
[00:15:47.760 --> 00:15:50.480]  他去學習遵守
[00:15:50.480 --> 00:15:51.600]  而且說明
[00:15:51.600 --> 00:15:55.400]  如果你不遵守違反命令的時候
[00:15:55.400 --> 00:15:57.400]  那個問題就嚴重了
[00:15:57.400 --> 00:16:00.120]  那個刑法就說你必定死
[00:16:00.120 --> 00:16:02.200]  這裡說他吃的日子必定死
[00:16:02.200 --> 00:16:03.880]  而不是說
[00:16:03.880 --> 00:16:08.600]  當阿當拿了那個不可以吃的果汁吃了的時候
[00:16:08.600 --> 00:16:10.280]  就立即死了
[00:16:10.280 --> 00:16:11.040]  而不是
[00:16:11.040 --> 00:16:13.000]  而是說到在將來的時候
[00:16:13.000 --> 00:16:17.600]  他會跟神的關係更加分離
[00:16:17.600 --> 00:16:21.920]  被他所做的事情破裂了關係
[00:16:21.920 --> 00:16:26.720]  在這裡你會不會想到一些問題?
[00:16:26.720 --> 00:16:28.200]  有人都會問
[00:16:28.200 --> 00:16:31.960]  為什麼神不想別人知道善惡呢?
[00:16:31.960 --> 00:16:33.360]  是好事
[00:16:33.360 --> 00:16:35.880]  為什麼不想我們知道?
[00:16:35.880 --> 00:16:38.280]  當我們細心去想的時候
[00:16:38.280 --> 00:16:40.320]  其實神做人的時候
[00:16:40.320 --> 00:16:45.720]  已經將分別善惡的能力給了別人
[00:16:45.720 --> 00:16:46.600]  如果不是
[00:16:46.600 --> 00:16:52.080]  他不會有十六、十七節對阿當的說話
[00:16:52.080 --> 00:16:53.640]  所以在這裡我們知道
[00:16:53.640 --> 00:16:57.520]  神是要讓阿當去學習
[00:16:57.520 --> 00:16:58.800]  聽從神的話
[00:16:58.800 --> 00:17:00.120]  要信得過他
[00:17:00.120 --> 00:17:03.000]  去學習信靠神
[00:17:03.000 --> 00:17:04.000]  要去選擇
[00:17:04.000 --> 00:17:06.720]  你願意信他、聽他的說話
[00:17:06.720 --> 00:17:08.360]  還是選擇不信
[00:17:08.360 --> 00:17:10.920]  按自己的意思去做
[00:17:10.920 --> 00:17:12.880]  在這裡
[00:17:12.880 --> 00:17:15.880]  神吩咐阿當這句說話
[00:17:15.880 --> 00:17:17.840]  在《聖經》有記錄裡面
[00:17:17.840 --> 00:17:20.440]  第一句是向人說的說話
[00:17:20.440 --> 00:17:23.320]  那個重要字就是說吩咐
[00:17:23.320 --> 00:17:25.720]  神吩咐他去做這件事
[00:17:25.720 --> 00:17:28.120]  學習去聽從誡命
[00:17:28.120 --> 00:17:32.320]  因為神的本意就是要引導他的生活
[00:17:32.320 --> 00:17:35.960]  神知道什麼對你是最好
[00:17:35.960 --> 00:17:37.880]  什麼是對你不好
[00:17:37.880 --> 00:17:40.240]  因為很怕人會驕傲
[00:17:40.240 --> 00:17:43.960]  自以為高過上帝
[00:17:43.960 --> 00:17:46.360]  我曾經在木會的時候
[00:17:46.360 --> 00:17:47.880]  跟一位年輕人
[00:17:47.880 --> 00:17:50.120]  當時他二十多歲
[00:17:50.120 --> 00:17:51.600]  他回教會
[00:17:51.600 --> 00:17:53.360]  很成長
[00:17:53.360 --> 00:17:55.080]  後來就受針
[00:17:55.080 --> 00:17:59.640]  而且跟我一起在Avana裡侍奉
[00:17:59.640 --> 00:18:01.600]  當時他跟在團契裡
[00:18:01.600 --> 00:18:04.280]  有一個男生拍拖
[00:18:04.280 --> 00:18:06.280]  經歷很多起起跌跌
[00:18:06.280 --> 00:18:09.240]  之後就分開了
[00:18:09.240 --> 00:18:10.880]  但在這個女生的內心裡
[00:18:10.880 --> 00:18:13.640]  有一份很大很大的渴求
[00:18:13.640 --> 00:18:15.600]  你猜是什麼?
[00:18:15.600 --> 00:18:17.680]  就是失去了那份愛
[00:18:17.680 --> 00:18:21.680]  以致他認識一個新的男朋友的時候
[00:18:21.680 --> 00:18:23.680]  他沒有底線
[00:18:23.680 --> 00:18:26.560]  他按照對方的要求
[00:18:26.560 --> 00:18:30.960]  都接納有婚前的性行為
[00:18:30.960 --> 00:18:32.400]  所以到最後
[00:18:32.400 --> 00:18:34.560]  他選擇離開了上帝
[00:18:34.560 --> 00:18:36.880]  離開了教會
[00:18:36.880 --> 00:18:37.600]  我們看到
[00:18:37.600 --> 00:18:40.280]  當我們在生活遇到一些事的時候
[00:18:40.280 --> 00:18:41.960]  如果我們沒有神的說話
[00:18:41.960 --> 00:18:44.720]  作為我們的依歸底線的時候
[00:18:44.720 --> 00:18:47.800]  我們很容易會失腳
[00:18:47.800 --> 00:18:48.440]  可能你說
[00:18:48.440 --> 00:18:50.040]  我都一百年多了
[00:18:50.040 --> 00:18:52.000]  這些事不會輪到我的
[00:18:52.000 --> 00:18:56.200]  其實不一定的
[00:18:56.200 --> 00:18:59.120]  這個挑戰無論在婚前婚愛
