
[00:00:00.000 --> 00:00:02.000]  好,各位弟兄姊妹,主內平安
[00:13:39.540 --> 00:13:40.740]  其實這句話
[00:13:40.740 --> 00:13:41.940]  似乎
[00:13:41.940 --> 00:13:45.340]  跟我們一貫對傳道書的理解有些不同
[00:13:45.340 --> 00:13:48.540]  再加上這句話
[00:13:48.540 --> 00:13:50.540]  在傳道書的總結
[00:13:50.540 --> 00:13:53.340]  總結應該就不說新的東西了
[00:13:53.340 --> 00:13:55.540]  就說之前說過的而已
[00:13:55.540 --> 00:13:59.740]  然後去到最後說道德性的
[00:13:59.740 --> 00:14:00.340]  不要大家
[00:14:00.340 --> 00:14:02.340]  不要有道德性的犯罪
[00:14:02.340 --> 00:14:03.540]  小心神會審的
[00:14:03.540 --> 00:14:05.540]  這樣就顯得有些
[00:14:05.540 --> 00:14:07.340]  格格不入
[00:14:07.340 --> 00:14:10.740]  於是呢
[00:14:10.740 --> 00:14:11.340]  去到哪裡了
[00:14:11.340 --> 00:14:12.140]  於是
[00:14:12.140 --> 00:14:13.540]  OK
[00:14:13.540 --> 00:14:15.940]  於是我們就要去問一個問題
[00:14:15.940 --> 00:14:17.540]  就是審問這個字
[00:14:17.540 --> 00:14:19.140]  究竟是怎樣去理解
[00:14:19.140 --> 00:14:23.540]  審問這個字在原文裏面
[00:14:23.540 --> 00:14:24.940]  都經常
[00:14:24.940 --> 00:14:26.540]  《聖經》裏面都經常用這個字
[00:14:26.540 --> 00:14:28.940]  這個字的確是可以解作審判
[00:14:28.940 --> 00:14:29.940]  就是judgment
[00:14:29.940 --> 00:14:32.340]  但是大家記不記得
[00:14:32.340 --> 00:14:34.940]  《聖經》哪一卷書英文是叫judge的
[00:14:34.940 --> 00:14:37.940]  是的 事思記
[00:14:37.940 --> 00:14:42.140]  事思這個字本身就是這個字
[00:14:42.140 --> 00:14:43.140]  審判
[00:14:43.140 --> 00:14:44.740]  這個字
[00:14:44.740 --> 00:14:46.540]  但是大家都有印象
[00:14:46.540 --> 00:14:48.340]  我們都之前說過事思記
[00:14:48.340 --> 00:14:50.540]  參宣是不是做審判的
[00:14:50.540 --> 00:14:53.540]  爾忽是不是做審判的
[00:14:53.540 --> 00:14:55.340]  耶忽他他是不是做那些
[00:14:55.340 --> 00:14:56.540]  非黑白的審判
[00:14:56.540 --> 00:14:57.140]  不是的
[00:14:57.140 --> 00:14:59.540]  因為這個字本身
[00:14:59.540 --> 00:15:01.340]  有一個再寬一點的層面
[00:15:01.340 --> 00:15:04.340]  它是解作管治
[00:15:04.340 --> 00:15:05.740]  管理
[00:15:05.740 --> 00:15:08.140]  這是對的
[00:15:08.140 --> 00:15:08.540]  一個
[00:15:08.540 --> 00:15:09.740]  就是
[00:15:09.740 --> 00:15:12.140]  權力要去管治一個地方
[00:15:12.140 --> 00:15:14.140]  它一定要可以行審判
[00:15:14.740 --> 00:15:16.540]  定什麼是對的 錯的 執法的
[00:15:16.540 --> 00:15:18.540]  所以在這個管治
[00:15:18.540 --> 00:15:20.140]  管理的字的底下
[00:15:20.140 --> 00:15:21.940]  引申到有審判這個意思
[00:15:21.940 --> 00:15:22.740]  大家都可以明白
[00:15:22.740 --> 00:15:25.340]  而如果我們將
[00:15:25.340 --> 00:15:27.140]  這一句說話
[00:15:27.140 --> 00:15:30.740]  看為審問這個字
[00:15:30.740 --> 00:15:32.940]  看為管治
[00:15:32.940 --> 00:15:35.340]  可能就會比較
[00:15:35.340 --> 00:15:38.140]  跟傳道書的說法吻合
[00:15:38.140 --> 00:15:40.540]  再加上如果你真的看完原文的話
[00:15:40.540 --> 00:15:41.940]  這句說話寫得很
[00:15:41.940 --> 00:15:43.740]  不是平時一般
[00:15:43.940 --> 00:15:46.140]  說神審判你這樣的寫的方法
[00:15:46.140 --> 00:15:48.540]  這裡是用一個名詞的方法去表達
[00:15:48.540 --> 00:15:50.540]  所以有學者就認為
[00:15:50.540 --> 00:15:52.540]  這句說話可以這樣理解
[00:15:52.540 --> 00:15:53.340]  他應該是說
[00:15:53.340 --> 00:15:55.740]  做你心所願的
[00:15:55.740 --> 00:15:57.340]  看你眼所看的
[00:15:57.340 --> 00:15:58.540]  卻要知道
[00:15:58.540 --> 00:16:01.540]  神將一切放在他的管治之下
[00:16:01.540 --> 00:16:03.340]  或者是神將你的一切
[00:16:03.340 --> 00:16:04.940]  放在他的管治之下
[00:16:04.940 --> 00:16:10.740]  這樣去理解這一節
[00:16:10.740 --> 00:16:13.340]  那就跟第十節吻合
[00:16:13.740 --> 00:16:14.540]  記不記得
[00:16:14.540 --> 00:16:16.140]  因為第十節就說你要快樂
[00:16:16.140 --> 00:16:17.740]  因為是這個世界虛空
[00:16:17.740 --> 00:16:20.340]  而我們一直都知道虛空為什麼
[00:16:20.340 --> 00:16:21.340]  是因為神掌權
[00:16:21.340 --> 00:16:24.540]  而第九節又是重提這件事
[00:16:24.540 --> 00:16:27.140]  你可以盡情看你所看的
[00:16:27.140 --> 00:16:28.540]  看你所看的
[00:16:28.540 --> 00:16:30.740]  為什麼人可以這樣去享受
[00:16:30.740 --> 00:16:32.540]  因為你要記住
[00:16:32.540 --> 00:16:36.740]  這一切都是在神的掌管之下
[00:16:36.740 --> 00:16:39.540]  所以呢
[00:16:39.540 --> 00:16:42.140]  其實說快樂的時候
[00:16:42.140 --> 00:16:43.540]  他也作者又再提
[00:16:43.540 --> 00:16:45.340]  我們可以儘管快樂
[00:16:45.340 --> 00:16:48.740]  原因是因為神掌權
[00:16:48.740 --> 00:16:51.740]  因為這個世界虛空
[00:16:51.740 --> 00:16:54.540]  而傳道者就繼續說下去了
[00:16:54.540 --> 00:16:56.140]  他說其實人
[00:16:56.140 --> 00:16:59.340]  越早明白這個道理就越好了
[00:16:59.340 --> 00:17:03.340]  不要等到那些黑暗的日子來
[00:17:03.340 --> 00:17:04.340]  不要等到
[00:17:04.340 --> 00:17:05.940]  到時你想享福
[00:17:05.940 --> 00:17:07.940]  身體都已經享受不了的時候
[00:17:07.940 --> 00:17:08.940]  你才明白
[00:17:08.940 --> 00:17:10.140]  這樣就太遲了
[00:17:11.740 --> 00:17:15.740]  所以去到第十二章一到七節
[00:17:15.740 --> 00:17:17.940]  他就是這樣說
[00:17:17.940 --> 00:17:18.540]  他說
[00:17:18.540 --> 00:17:20.740]  你趁年輕
[00:17:20.740 --> 00:17:22.140]  你趁著年輕
[00:17:22.140 --> 00:17:24.940]  衰老的日子尚未來到
[00:17:24.940 --> 00:17:26.340]  就是你所說的
[00:17:26.340 --> 00:17:29.140]  我毫無喜悅的那些歲月來臨之前
[00:17:29.140 --> 00:17:31.140]  就要紀念你的造物主
[00:17:31.140 --> 00:17:33.940]  趁著年輕就要做
[00:17:33.940 --> 00:17:38.740]  如果我們說第九第十節是一個平衡
[00:17:39.740 --> 00:17:41.940]  這一度十二章一到七節
[00:17:41.940 --> 00:17:43.740]  就是用另一個寫作手法
[00:17:43.740 --> 00:17:46.340]  就叫做先行結構
[00:17:46.340 --> 00:17:49.940]  我稍後會給大家看看是什麼意思
[00:17:49.940 --> 00:17:53.740]  如果你看看我這個經文
[00:17:53.740 --> 00:17:55.540]  十節
[00:17:55.540 --> 00:17:57.340]  六節
[00:17:57.340 --> 00:17:58.340]  六節
[00:17:58.340 --> 00:17:59.540]  OK
[00:17:59.540 --> 00:17:59.940]  對了
[00:17:59.940 --> 00:18:05.340]  你會發現
[00:18:05.340 --> 00:18:07.940]  在十二章一到七節
[00:18:09.340 --> 00:18:10.540]  頭和尾
[00:18:10.540 --> 00:18:11.940]  第一節和第七節
[00:18:11.940 --> 00:18:13.540]  他是在說同一件事
[00:18:13.540 --> 00:18:15.140]  頭和
[00:18:15.140 --> 00:18:16.940]  最開頭和最結尾
[00:18:16.940 --> 00:18:18.940]  因為經文他是這樣說的
[00:18:18.940 --> 00:18:19.940]  第一節他說
[00:18:19.940 --> 00:18:22.740]  你要紀念你的造物主
[00:18:22.740 --> 00:18:26.540]  去到最後第七節他說
[00:18:26.540 --> 00:18:28.540]  塵土仍歸於地
[00:18:28.540 --> 00:18:33.740]  像原來一樣氣息仍歸於似氣息的上帝
[00:18:33.740 --> 00:18:39.140]  原來去到十二章一到七節頭尾
[00:18:39.340 --> 00:18:40.940]  都叫我們提醒我們一件事
