
[00:00:00.000 --> 00:00:04.000]  各位姐妹,好開心一齊又讀聖經
[00:05:14.000 --> 00:05:15.000]  第二點要說的
[00:05:15.000 --> 00:05:18.000]  是神命定這時
[00:05:18.000 --> 00:05:20.000]  而且必速速成就
[00:05:20.000 --> 00:05:22.000]  神說了
[00:05:22.000 --> 00:05:24.000]  就會速速成就
[00:05:24.000 --> 00:05:26.000]  神命定的
[00:05:26.000 --> 00:05:27.000]  所以法老當選
[00:05:27.000 --> 00:05:30.000]  選一個有聰明有智慧的人
[00:05:30.000 --> 00:05:32.000]  派他治理埃及地
[00:05:32.000 --> 00:05:35.000]  特別在這裡提醒大家
[00:05:35.000 --> 00:05:38.000]  神是直接跟法老說
[00:05:38.000 --> 00:05:39.000]  說得這麼清楚這麼直接
[00:05:39.000 --> 00:05:40.000]  是的
[00:05:40.000 --> 00:05:43.000]  因為他不是很認識這個神
[00:05:43.000 --> 00:05:47.000]  他們埃及地是有超級這麼多神
[00:05:47.000 --> 00:05:48.000]  這個時候
[00:05:48.000 --> 00:05:51.000]  真神要向他顯示自己
[00:05:51.000 --> 00:05:54.000]  是用一些很特別的方法
[00:05:54.000 --> 00:05:55.000]  令到他
[00:05:55.000 --> 00:05:56.000]  嘩
[00:05:56.000 --> 00:05:57.000]  厲害
[00:05:57.000 --> 00:05:59.000]  第一沒有人解到
[00:05:59.000 --> 00:06:00.000]  表示
[00:06:00.000 --> 00:06:02.000]  若失信的神
[00:06:02.000 --> 00:06:05.000]  是比其他那些術士
[00:06:05.000 --> 00:06:08.000]  那些博士解的更厲害
[00:06:08.000 --> 00:06:09.000]  所以其實顯出
[00:06:09.000 --> 00:06:10.000]  若失信的神
[00:06:10.000 --> 00:06:12.000]  是厲害過他們埃及的神
[00:06:12.000 --> 00:06:13.000]  因此
[00:06:13.000 --> 00:06:14.000]  雖然他們不是很熟
[00:06:14.000 --> 00:06:15.000]  不是很認識是誰
[00:06:15.000 --> 00:06:16.000]  耶和華
[00:06:16.000 --> 00:06:17.000]  他們不知道的
[00:06:17.000 --> 00:06:19.000]  不過經過這個夢
[00:06:19.000 --> 00:06:20.000]  就開始認識
[00:06:20.000 --> 00:06:21.000]  哇
[00:06:21.000 --> 00:06:22.000]  若識的神耶和華
[00:06:22.000 --> 00:06:23.000]  真是厲害
[00:06:23.000 --> 00:06:24.000]  好了
[00:06:24.000 --> 00:06:25.000]  而且他說
[00:06:25.000 --> 00:06:27.000]  神命定這時
[00:06:27.000 --> 00:06:29.000]  必速速成就
[00:06:29.000 --> 00:06:31.000]  很希望大家都記得
[00:06:31.000 --> 00:06:32.000]  如果神有一件事
[00:06:32.000 --> 00:06:35.000]  是命定在你的身上
[00:06:35.000 --> 00:06:37.000]  那件事是會成就的
[00:06:37.000 --> 00:06:39.000]  如果那件事
[00:06:39.000 --> 00:06:40.000]  是發生在你的身上呢
[00:06:40.000 --> 00:06:42.000]  反過來看
[00:06:42.000 --> 00:06:43.000]  你就會知道
[00:06:43.000 --> 00:06:44.000]  你一定要想的就是
[00:06:44.000 --> 00:06:45.000]  會不會這件事
[00:06:45.000 --> 00:06:47.000]  是神安排了
[00:06:47.000 --> 00:06:50.000]  在我身上發生呢
[00:06:50.000 --> 00:06:53.000]  神這裡用的字叫命定
[00:06:53.000 --> 00:06:54.000]  即是說
[00:06:54.000 --> 00:06:56.000]  祂說會發生的
[00:06:56.000 --> 00:06:57.000]  祂要做的
[00:06:57.000 --> 00:06:59.000]  有時候我們有一件事
[00:06:59.000 --> 00:07:00.000]  發生在我們身上
[00:07:00.000 --> 00:07:02.000]  為什麼會這樣
[00:07:02.000 --> 00:07:04.000]  神為什麼不保護我
[00:07:04.000 --> 00:07:05.000]  神為什麼不安排
[00:07:05.000 --> 00:07:06.000]  好路給我走
[00:07:06.000 --> 00:07:08.000]  有沒有想過
[00:07:08.000 --> 00:07:10.000]  神是命定了
[00:07:10.000 --> 00:07:11.000]  有一件事
[00:07:11.000 --> 00:07:14.000]  在你和在我身上發生
[00:07:14.000 --> 00:07:16.000]  我們做牧師
[00:07:16.000 --> 00:07:17.000]  這個人
[00:07:17.000 --> 00:07:18.000]  有沒有一些事
[00:07:18.000 --> 00:07:20.000]  是不好的
[00:07:20.000 --> 00:07:22.000]  發生在自己身上呢
[00:07:22.000 --> 00:07:24.000]  當然有了
[00:07:24.000 --> 00:07:27.000]  有人陷害我
[00:07:27.000 --> 00:07:29.000]  我經常都記得
[00:07:29.000 --> 00:07:30.000]  很慘
[00:07:30.000 --> 00:07:32.000]  我記得的
[00:07:32.000 --> 00:07:33.000]  怎樣
[00:07:33.000 --> 00:07:35.000]  但是我後來一路開始好
[00:07:35.000 --> 00:07:37.000]  讀完藥室之後更加好
[00:07:37.000 --> 00:07:39.000]  神命定了一些事
[00:07:39.000 --> 00:07:41.000]  祂想害我
[00:07:41.000 --> 00:07:43.000]  但是在神來講
[00:07:43.000 --> 00:07:45.000]  是祂安排了的
[00:07:45.000 --> 00:07:47.000]  是好的
[00:07:47.000 --> 00:07:48.000]  有時候去到
[00:07:48.000 --> 00:07:50.000]  我以前很多頭髮
[00:07:50.000 --> 00:07:51.000]  不是這樣的髮型
[00:07:51.000 --> 00:07:53.000]  去到現在變成這樣
[00:07:53.000 --> 00:07:54.000]  幾十歲之後變成這樣
[00:07:54.000 --> 00:07:55.000]  怎樣
[00:07:55.000 --> 00:07:57.000]  這樣
[00:07:57.000 --> 00:07:59.000]  找什麼茶
[00:07:59.000 --> 00:08:01.000]  祂會長回頭髮
[00:08:01.000 --> 00:08:02.000]  我現在不想了
[00:08:02.000 --> 00:08:03.000]  現在幾好
[00:08:03.000 --> 00:08:05.000]  神讓我這樣就這樣
[00:08:05.000 --> 00:08:07.000]  前兩年病了
[00:08:07.000 --> 00:08:11.000]  瘦了二十幾三十磅
[00:08:11.000 --> 00:08:13.000]  那些衣服全部不對
[00:08:13.000 --> 00:08:14.000]  最後衣服闊了
[00:08:14.000 --> 00:08:16.000]  好像偷人一樣
[00:08:16.000 --> 00:08:17.000]  怎樣
[00:08:17.000 --> 00:08:18.000]  這樣
[00:08:18.000 --> 00:08:19.000]  神命定了
[00:08:19.000 --> 00:08:21.000]  速速成就就成就
[00:08:21.000 --> 00:08:22.000]  這件事我的經歷
[00:08:22.000 --> 00:08:24.000]  真的速速成就
[00:08:24.000 --> 00:08:25.000]  在我不覺的
[00:08:25.000 --> 00:08:27.000]  我入院是沒有做手術
[00:08:27.000 --> 00:08:29.000]  檢查而已
[00:08:29.000 --> 00:08:31.000]  不過要開始吃薄血藥
[00:08:31.000 --> 00:08:33.000]  這樣就睡在那裡
[00:08:33.000 --> 00:08:34.000]  試藥
[00:08:34.000 --> 00:08:36.000]  弄了十幾天之後
[00:08:36.000 --> 00:08:37.000]  一出來
[00:08:37.000 --> 00:08:39.000]  整個人累了
[00:08:39.000 --> 00:08:41.000]  整個人瘦了
[00:08:41.000 --> 00:08:43.000]  我想是
[00:08:43.000 --> 00:08:45.000]  我到六十五歲
[00:08:45.000 --> 00:08:47.000]  神給我
[00:08:47.000 --> 00:08:49.000]  開一個新的一頁的時候
[00:08:49.000 --> 00:08:51.000]  以前我就是
[00:08:51.000 --> 00:08:52.000]  求問神
[00:08:52.000 --> 00:08:54.000]  六十五歲會不會接我回去
[00:08:54.000 --> 00:08:56.000]  我想回去
[00:08:56.000 --> 00:08:58.000]  神說你想不要這麼快
[00:08:58.000 --> 00:09:00.000]  不過你這麼胖不行了
[00:09:00.000 --> 00:09:02.000]  給你減肥
[00:09:02.000 --> 00:09:04.000]  我一百九十幾
[00:09:04.000 --> 00:09:06.000]  沒有想過
[00:09:06.000 --> 00:09:08.000]  可以跌到一百七十幾
[00:09:08.000 --> 00:09:10.000]  真的少了三十磅
[00:09:10.000 --> 00:09:12.000]  現在就這樣了
[00:09:12.000 --> 00:09:14.000]  沒有氣力
[00:09:14.000 --> 00:09:16.000]  沒什麼力
[00:09:16.000 --> 00:09:18.000]  肌肉少了
[00:09:18.000 --> 00:09:19.000]  胃口小了
[00:09:19.000 --> 00:09:20.000]  為什麼會這樣
[00:09:20.000 --> 00:09:22.000]  這樣也不是很好
[00:09:22.000 --> 00:09:24.000]  神命定了
[00:09:24.000 --> 00:09:25.000]  這樣就這樣了
[00:09:25.000 --> 00:09:27.000]  我一路祈求上帝
[00:09:27.000 --> 00:09:29.000]  讓人來接手我的工作
[00:09:29.000 --> 00:09:31.000]  但是沒有接手的人出現
[00:09:31.000 --> 00:09:33.000]  其實可能就是我難了
[00:09:33.000 --> 00:09:34.000]  有人出現
[00:09:34.000 --> 00:09:35.000]  沒有出現
[00:09:35.000 --> 00:09:36.000]  沒有出現
[00:09:36.000 --> 00:09:37.000]  如果我回去
[00:09:37.000 --> 00:09:38.000]  回去
[00:09:38.000 --> 00:09:40.000]  神命定了的事
[00:09:40.000 --> 00:09:42.000]  是速速成就
[00:09:42.000 --> 00:09:44.000]  所以我說不要緊了
[00:09:44.000 --> 00:09:45.000]  交託給主
[00:09:45.000 --> 00:09:47.000]  只要是主命定的就行了
[00:09:47.000 --> 00:09:48.000]  記得
[00:09:48.000 --> 00:09:50.000]  神命定了的事
[00:09:50.000 --> 00:09:52.000]  有什麼病
[00:09:52.000 --> 00:09:53.000]  生什麼病
[00:09:53.000 --> 00:09:54.000]  不要緊
[00:09:54.000 --> 00:09:55.000]  交託給主
[00:09:55.000 --> 00:09:57.000]  而且是會成就的
[00:09:57.000 --> 00:10:00.000]  既然神命定了一件事
[00:10:00.000 --> 00:10:02.000]  就是有七年豐年
[00:10:02.000 --> 00:10:04.000]  有七年荒年
[00:10:04.000 --> 00:10:05.000]  既然是這樣
[00:10:05.000 --> 00:10:07.000]  約瑟就跟法老說
[00:10:07.000 --> 00:10:09.000]  你要選一個有聰明
[00:10:09.000 --> 00:10:10.000]  有智慧的人
[00:10:10.000 --> 00:10:12.000]  派他治理埃及地
[00:10:12.000 --> 00:10:14.000]  約瑟厲害的是
[00:10:14.000 --> 00:10:16.000]  他獻策
[00:10:16.000 --> 00:10:18.000]  他沒有說我自己做
[00:10:18.000 --> 00:10:21.000]  其實皇上你應該找一個人
[00:10:21.000 --> 00:10:25.000]  開始去管理好你的糧食
[00:10:25.000 --> 00:10:27.000]  豐年的時候
[00:10:27.000 --> 00:10:28.000]  收好
[00:10:28.000 --> 00:10:30.000]  然後豐年的時候可以吃
[00:10:30.000 --> 00:10:34.000]  不然就會滅了整個國家
[00:10:34.000 --> 00:10:37.000]  法老當者讓行
[00:10:37.000 --> 00:10:39.000]  第三點
[00:10:39.000 --> 00:10:42.000]  見到這件事就要做些準備
[00:10:42.000 --> 00:10:44.000]  派官員管理這地
[00:10:44.000 --> 00:10:46.000]  七個豐年的時候
[00:10:46.000 --> 00:10:49.000]  徵收埃及地的五分之一
[00:10:49.000 --> 00:10:54.000]  其實夠不夠呢
[00:10:54.000 --> 00:10:59.000]  叫他們把將來豐年一切的糧食聚斂起來
[00:10:59.000 --> 00:11:01.000]  積蓄五穀收存
[00:11:01.000 --> 00:11:03.000]  在各城裡做食物
[00:11:03.000 --> 00:11:05.000]  歸於法老的手下
[00:11:05.000 --> 00:11:07.000]  你看到
[00:11:07.000 --> 00:11:08.000]  叫他們
[00:11:08.000 --> 00:11:09.000]  法老皇啊
[00:11:09.000 --> 00:11:11.000]  皇上你應該這樣行
[00:11:11.000 --> 00:11:13.000]  當者讓行
[00:11:13.000 --> 00:11:16.000]  這三點是建議和形勢
[00:11:16.000 --> 00:11:18.000]  你要做的事
[00:11:18.000 --> 00:11:21.000]  這幾點我想和大家看看
[00:11:21.000 --> 00:11:23.000]  第一
[00:11:23.000 --> 00:11:24.000]  什麼呢
[00:11:24.000 --> 00:11:27.000]  神指示他透過一個夢
[00:11:27.000 --> 00:11:30.000]  透過一個連環的夢
[00:11:30.000 --> 00:11:32.000]  兩個夢其實是一個
[00:11:32.000 --> 00:11:34.000]  將一些事情
[00:11:34.000 --> 00:11:36.000]  神所要顯明的事
[00:11:36.000 --> 00:11:37.000]  說給法老聽
[00:11:37.000 --> 00:11:38.000]  但他不明白
[00:11:38.000 --> 00:11:40.000]  於是透過約瑟向他解釋
[00:11:40.000 --> 00:11:43.000]  然後
[00:11:43.000 --> 00:11:45.000]  先是七年豐年
[00:11:45.000 --> 00:11:46.000]  七年荒年
[00:11:46.000 --> 00:11:49.000]  神命定這事會速速成就
[00:11:49.000 --> 00:11:50.000]  請你記得
[00:11:50.000 --> 00:11:52.000]  神這樣指示你
[00:11:52.000 --> 00:11:55.000]  而且這件事會成就
[00:11:55.000 --> 00:11:56.000]  快點準備
[00:11:56.000 --> 00:11:58.000]  而且是速速成就
[00:11:58.000 --> 00:12:02.000]  一定要小心
[00:12:02.000 --> 00:12:05.000]  既然知道有這樣的事發生
[00:12:05.000 --> 00:12:07.000]  那就坐著等吧
[00:12:07.000 --> 00:12:09.000]  看看怎樣
[00:12:09.000 --> 00:12:12.000]  很多人有拖延心理
[00:12:12.000 --> 00:12:14.000]  很大件事
[00:12:14.000 --> 00:12:16.000]  怎麼辦
[00:12:16.000 --> 00:12:18.000]  要做些事
[00:12:18.000 --> 00:12:20.000]  但他從來沒有做
[00:12:20.000 --> 00:12:24.000]  大家要小心不要拖延
[00:12:24.000 --> 00:12:27.000]  約瑟給了一個建議
[00:12:27.000 --> 00:12:28.000]  給法老
[00:12:28.000 --> 00:12:29.000]  這樣做吧
[00:12:29.000 --> 00:12:31.000]  這裡我們也學到
[00:12:31.000 --> 00:12:32.000]  第三點
[00:12:32.000 --> 00:12:34.000]  當你見到一個形勢
[00:12:34.000 --> 00:12:36.000]  你要做一些事
[00:12:36.000 --> 00:12:37.000]  做一些事
[00:12:37.000 --> 00:12:39.000]  我也想了很久
[00:12:39.000 --> 00:12:41.000]  可能要回去建築
[00:12:41.000 --> 00:12:43.000]  我這裡也找人要接手
[00:12:43.000 --> 00:12:44.000]  幾個機構工作
[00:12:44.000 --> 00:12:45.000]  那怎麼辦
[00:12:45.000 --> 00:12:47.000]  我還沒有
[00:12:47.000 --> 00:12:48.000]  不過我也在想
[00:12:48.000 --> 00:12:50.000]  可以怎樣做呢
[00:12:50.000 --> 00:12:52.000]  當怎樣行呢
[00:12:52.000 --> 00:12:53.000]  如果是這樣
[00:12:53.000 --> 00:12:57.000]  你要派官員去將那七年豐年的事
[00:12:57.000 --> 00:12:59.000]  多些徵收
[00:12:59.000 --> 00:13:01.000]  約瑟厲害
[00:13:01.000 --> 00:13:03.000]  神指示他
[00:13:03.000 --> 00:13:04.000]  就是
[00:13:04.000 --> 00:13:05.000]  在那豐年的時候
[00:13:05.000 --> 00:13:06.000]  豐年多少年
[00:13:06.000 --> 00:13:07.000]  七年
[00:13:07.000 --> 00:13:09.000]  收五分之一
[00:13:09.000 --> 00:13:10.000]  咦
[00:13:10.000 --> 00:13:12.000]  收五分之一怎會夠呢
[00:13:12.000 --> 00:13:14.000]  奇奇怪怪
[00:13:14.000 --> 00:13:15.000]  收五分之一
[00:13:15.000 --> 00:13:17.000]  因為你每一年要收稅
[00:13:17.000 --> 00:13:19.000]  然後呢
[00:13:19.000 --> 00:13:21.000]  那年的稅收了之後
[00:13:21.000 --> 00:13:23.000]  你會用了
[00:13:23.000 --> 00:13:25.000]  那怎麼辦呢
[00:13:25.000 --> 00:13:26.000]  現在就是
[00:13:26.000 --> 00:13:28.000]  現在我要儲起的
[00:13:28.000 --> 00:13:32.000]  就是大家糧食生產出來的
[00:13:32.000 --> 00:13:33.000]  五分之一
[00:13:33.000 --> 00:13:36.000]  去留做儲備
[00:13:36.000 --> 00:13:38.000]  如果五分之一
[00:13:38.000 --> 00:13:39.000]  七個五分之一呢
[00:13:39.000 --> 00:13:40.000]  就幾好了
[00:13:40.000 --> 00:13:42.000]  七個五分之一即是多少呢
[00:13:42.000 --> 00:13:45.000]  即是有一點四了
[00:13:45.000 --> 00:13:46.000]  即是說
[00:13:46.000 --> 00:13:51.000]  是有這七年豐年的一點四倍
[00:13:51.000 --> 00:13:53.000]  的收成放在這裡
[00:13:53.000 --> 00:13:55.000]  嘩 幾聰明
[00:13:55.000 --> 00:13:57.000]  如果一就不是好
[00:13:57.000 --> 00:13:58.000]  用什麼一點四
[00:13:58.000 --> 00:14:01.000]  一就是剛剛夠那七年豐年的時候吃
[00:14:01.000 --> 00:14:03.000]  但如果我多零點四
[00:14:03.000 --> 00:14:04.000]  即是近一半呢
[00:14:04.000 --> 00:14:08.000]  那我就可以應付其他突發的需要
[00:14:08.000 --> 00:14:10.000]  或者可以幫助其他國家
[00:14:10.000 --> 00:14:11.000]  因為是互來看到呢
[00:14:11.000 --> 00:14:14.000]  周圍的人都去問埃及
[00:14:14.000 --> 00:14:16.000]  擲糧
[00:14:16.000 --> 00:14:18.000]  去那裡去問他們買糧食
[00:14:18.000 --> 00:14:20.000]  那他多了一點出來
[00:14:20.000 --> 00:14:23.000]  多了零點四就可以給人了
[00:14:23.000 --> 00:14:26.000]  那為什麼七個豐年收到五分之一
[00:14:26.000 --> 00:14:28.000]  你計到就一點四了
[00:14:28.000 --> 00:14:31.000]  即是說 夠有餘
[00:14:31.000 --> 00:14:34.000]  還多差不多一半
[00:14:34.000 --> 00:14:36.000]  所以他們預備好了
[00:14:36.000 --> 00:14:39.000]  收存在城裡做食物
[00:14:39.000 --> 00:14:43.000]  收藏在城裡面的倉庫
[00:14:43.000 --> 00:14:44.000]  城裡面為什麼這樣
[00:14:44.000 --> 00:14:46.000]  容易管理一點
[00:14:46.000 --> 00:14:48.000]  這件事就是這樣
[00:14:48.000 --> 00:14:50.000]  好了 總結
[00:14:50.000 --> 00:14:52.000]  神指示了的事情
[00:14:52.000 --> 00:14:53.000]  神要做的事情
[00:14:53.000 --> 00:14:55.000]  是會速速成就
[00:14:55.000 --> 00:14:57.000]  是人不可抗力的
[00:14:57.000 --> 00:15:00.000]  是說我不肯 不行 不行
[00:15:00.000 --> 00:15:02.000]  神說了就會成就
[00:15:02.000 --> 00:15:03.000]  另外請你記得
[00:15:03.000 --> 00:15:06.000]  當你看到 咦 神想這樣做
[00:15:06.000 --> 00:15:07.000]  那你要怎樣
[00:15:07.000 --> 00:15:09.000]  你馬上要做的就是
[00:15:09.000 --> 00:15:12.000]  做一些相應的行動
[00:15:12.000 --> 00:15:13.000]  不要拖延
[00:15:13.000 --> 00:15:15.000]  嗯 我看得出是這樣
[00:15:15.000 --> 00:15:16.000]  於是我要做了
[00:15:16.000 --> 00:15:17.000]  那譬如呢
[00:15:17.000 --> 00:15:20.000]  我看得出 咦 神都有工作
[00:15:20.000 --> 00:15:21.000]  而在宣教上面
[00:15:21.000 --> 00:15:23.000]  中國是在走一帶一路
[00:15:23.000 --> 00:15:25.000]  那我也要開始看看一帶一路
[00:15:25.000 --> 00:15:27.000]  有什麼地方
[00:15:27.000 --> 00:15:29.000]  是我們做宣教可以做
[00:15:29.000 --> 00:15:31.000]  追著去做了
[00:15:31.000 --> 00:15:34.000]  另外 啊 神在哪個地方
[00:15:34.000 --> 00:15:38.000]  哇 那個科研工作發展得很好
[00:15:38.000 --> 00:15:40.000]  那你做宣教的人就不要拖延了
[00:15:40.000 --> 00:15:41.000]  那怎麼辦
[00:15:41.000 --> 00:15:43.000]  我的主在那裡做事
[00:15:43.000 --> 00:15:44.000]  那我們這幫人怎麼辦
[00:15:44.000 --> 00:15:46.000]  當然追著去做了
[00:15:46.000 --> 00:15:48.000]  啊 那邊發展得多好
[00:15:48.000 --> 00:15:49.000]  好東西好東西這樣
[00:15:49.000 --> 00:15:50.000]  這樣不夠了
[00:15:50.000 --> 00:15:51.000]  你要追著去做
[00:15:51.000 --> 00:15:53.000]  咦 有時候神指示你
[00:15:53.000 --> 00:15:54.000]  那邊很困難
[00:15:54.000 --> 00:15:55.000]  你去那邊吧
[00:15:55.000 --> 00:15:56.000]  咦 去那邊很好啊
[00:15:56.000 --> 00:16:00.000]  那當神指示顯明的時候
[00:16:00.000 --> 00:16:03.000]  你就當這樣走了
[00:16:03.000 --> 00:16:04.000]  跟著去
[00:16:04.000 --> 00:16:05.000]  貼著去
