
[00:00:00.000 --> 00:00:07.000]  弟兄姊妹,早安,想想現在幾點鐘,早安,嘴裏面平安
[00:04:17.000 --> 00:04:19.000]  孩子去了哪裡呢?
[00:04:19.000 --> 00:04:23.000]  所以今天很想從這段經文裡面去看
[00:04:23.000 --> 00:04:26.000]  為什麼耶穌會失蹤呢?
[00:04:26.000 --> 00:04:31.000]  又或者父母約瑟瑪利亞對於孩子不見了
[00:04:31.000 --> 00:04:33.000]  這件事情有什麼反應呢?
[00:04:33.000 --> 00:04:36.000]  對我們來說有什麼啟迪呢?
[00:04:36.000 --> 00:04:41.000]  讓我們一起去讀路加福音第二章40到52節
[00:04:41.000 --> 00:04:43.000]  我今天選取了一個新的版本
[00:04:43.000 --> 00:04:45.000]  是新普及版本
[00:04:45.000 --> 00:04:48.000]  這個譯本有個特色就是
[00:04:48.000 --> 00:04:52.000]  不需要我們去打開其他的識經書
[00:04:52.000 --> 00:04:55.000]  去查某個字,究竟它的意思是什麼
[00:04:55.000 --> 00:04:58.000]  因為它盡量配合原文去翻譯
[00:04:58.000 --> 00:05:01.000]  不過它和和合本不同
[00:05:01.000 --> 00:05:03.000]  和合本可能十個字說完一樣東西
[00:05:03.000 --> 00:05:05.000]  它用了三十個字
[00:05:05.000 --> 00:05:08.000]  所以不是很方便我們用來背誦
[00:05:08.000 --> 00:05:13.000]  但是這個譯本可以使我們對於經文更加有認識
[00:05:13.000 --> 00:05:15.000]  所以今天特別去選這個版本
[00:05:15.000 --> 00:05:18.000]  讓我去重讀,我讀雙節數
[00:05:18.000 --> 00:05:20.000]  大家讀單節數
[00:05:20.000 --> 00:05:23.000]  孩子在哪裡漸漸長大
[00:05:23.000 --> 00:05:26.000]  健康強壯,滿有智慧
[00:05:26.000 --> 00:05:28.000]  並得到神的喜愛
[00:05:28.000 --> 00:05:36.000]  耶穌十二歲那年
[00:05:36.000 --> 00:05:39.000]  他們又像往常一樣去過節
[00:05:50.000 --> 00:05:53.000]  以為他就在同行的人當中
[00:05:53.000 --> 00:05:55.000]  但到晚上也不見耶穌
[00:05:55.000 --> 00:05:58.000]  他們就開始在親戚朋友中找他
[00:05:58.000 --> 00:06:07.000]  三天之後他們終於在聖殿裡找到了耶穌
[00:06:07.000 --> 00:06:11.000]  發現他正在和律法教師坐在一起
[00:06:11.000 --> 00:06:14.000]  一面聽他們講話,一面提問
[00:06:21.000 --> 00:06:23.000]  耶穌的父母大話不解
[00:06:23.000 --> 00:06:25.000]  他母親對他說
[00:06:25.000 --> 00:06:44.000]  可是他們並不明白他的意思
[00:06:51.000 --> 00:06:54.000]  耶穌的智慧和新量不斷增長
[00:06:54.000 --> 00:06:58.000]  神和眾人對他的喜愛也與日俱增
[00:06:58.000 --> 00:07:02.000]  路加醫生很可能不是猶太人
[00:07:02.000 --> 00:07:04.000]  但是因著他是一個醫生
[00:07:04.000 --> 00:07:06.000]  他受過一些專業的訓練
[00:07:06.000 --> 00:07:07.000]  有好的學識
[00:07:07.000 --> 00:07:11.000]  所以特別我們去看路加福音和仕途行傳的時候
[00:07:11.000 --> 00:07:15.000]  我們就會留意到路加的確很仔細去考察過
[00:07:15.000 --> 00:07:17.000]  那些事實的根據
[00:07:17.000 --> 00:07:20.000]  然後去寫成路加福音
[00:07:20.000 --> 00:07:24.000]  特別我們在路加福音第一章一到四節的序言
[00:07:24.000 --> 00:07:26.000]  我們可以看得到
[00:07:47.000 --> 00:07:50.000]  要讓你知道所學的道是確實的
[00:07:50.000 --> 00:07:54.000]  這就是路加寫路加福音的目的
[00:07:54.000 --> 00:07:58.000]  而在路加記載耶穌上耶路撒冷之前
[00:07:58.000 --> 00:08:01.000]  很特別一開始在四十節
[00:08:01.000 --> 00:08:04.000]  他形容耶穌在孩童的時候是怎樣呢
[00:08:04.000 --> 00:08:06.000]  孩子在那裡漸漸長大
[00:08:06.000 --> 00:08:07.000]  健康強壯
[00:08:07.000 --> 00:08:08.000]  滿有智慧
[00:08:08.000 --> 00:08:11.000]  並得到神的喜愛
[00:08:11.000 --> 00:08:13.000]  很特別路加是想告訴我們
[00:08:13.000 --> 00:08:17.000]  其實耶穌和一般的小孩子沒有太大分別
[00:08:17.000 --> 00:08:19.000]  都是這樣長大的
[00:08:19.000 --> 00:08:20.000]  都是喝奶
[00:08:20.000 --> 00:08:21.000]  吃飯
[00:08:21.000 --> 00:08:24.000]  上學讀書等等
[00:08:24.000 --> 00:08:26.000]  很正常很健康地成長
[00:08:26.000 --> 00:08:30.000]  但另一方面也很想告訴每一個讀者一個很重要的訊息
[00:08:30.000 --> 00:08:34.000]  就是耶穌是神獨身的兒子耶穌基督
[00:08:34.000 --> 00:08:36.000]  他與眾不同的地方就是
[00:08:36.000 --> 00:08:39.000]  因為在他身上滿有神的恩典
[00:08:39.000 --> 00:08:42.000]  那個恩典就是得到神的喜愛
[00:08:42.000 --> 00:08:45.000]  的確耶穌不是一出生就變成超人
[00:08:45.000 --> 00:08:48.000]  耶穌出生也是一個嬰兒
[00:08:48.000 --> 00:08:51.000]  他不是一下子就明瞭了父親
[00:08:51.000 --> 00:08:53.000]  天父和他之間的關係
[00:08:53.000 --> 00:08:55.000]  以及他接下來這麼多年的任務
[00:08:55.000 --> 00:08:59.000]  但是除了耶穌本身有聖靈的聰明
[00:08:59.000 --> 00:09:01.000]  父神的智慧同在之外
[00:09:01.000 --> 00:09:05.000]  我相信是他身邊的父母和親朋戚友
[00:09:05.000 --> 00:09:10.000]  對這個孩童耶穌的成長有很大的影響
[00:09:10.000 --> 00:09:12.000]  以及在周圍看著他
[00:09:12.000 --> 00:09:17.000]  我相信約瑟瑪利亞除了煩惱小耶穌在物質上的需要
[00:09:17.000 --> 00:09:21.000]  他要吃什麼 要穿什麼 用什麼之外
[00:09:21.000 --> 00:09:23.000]  也很著重他的教育
[00:09:23.000 --> 00:09:25.000]  孩童耶穌很聰明
[00:09:25.000 --> 00:09:27.000]  在剛才大家讀的經文裡
[00:09:27.000 --> 00:09:30.000]  看到他在聖殿裡可以和一群大人和一群學者
[00:09:30.000 --> 00:09:33.000]  去傾談討論聖經
[00:09:33.000 --> 00:09:35.000]  不單單只是聰明
[00:09:35.000 --> 00:09:39.000]  其實我們看到他們的家庭教育有很大的影響
[00:09:39.000 --> 00:09:43.000]  這個功勞是屬於瑪利亞和約瑟
[00:09:43.000 --> 00:09:45.000]  按照猶太人的傳統
[00:09:45.000 --> 00:09:50.000]  家庭裡的兒童的宗教教育是由媽媽負責的
[00:09:50.000 --> 00:09:56.000]  所以很相信瑪利亞在耶穌從小就已經去教導耶穌明白摩西五經
[00:09:56.000 --> 00:09:58.000]  耶穌的爸爸又做什麼呢
[00:09:58.000 --> 00:10:03.000]  就是去養活他們的家庭
[00:10:03.000 --> 00:10:04.000]  但不單單是這樣
[00:10:04.000 --> 00:10:09.000]  大家留意 約瑟和上帝有一個約
[00:10:09.000 --> 00:10:11.000]  約瑟很清楚
[00:10:11.000 --> 00:10:14.000]  神去安排這個兒子在他們家庭當中
[00:10:14.000 --> 00:10:16.000]  有一個很大的秘密
[00:10:16.000 --> 00:10:18.000]  他一定不會到處跟別人說
[00:10:18.000 --> 00:10:20.000]  那個秘密就是
[00:10:20.000 --> 00:10:24.000]  耶穌不是他的親生兒子
[00:10:24.000 --> 00:10:26.000]  我們可以想像
[00:10:26.000 --> 00:10:29.000]  為什麼神要去揀選瑪利亞和約瑟呢
[00:10:29.000 --> 00:10:35.000]  這對父母不單單是盡心竭力滿足孩子的需要
[00:10:35.000 --> 00:10:40.000]  其實這對父母都跟我們在座的每一個父母都一樣
[00:10:40.000 --> 00:10:44.000]  我們的心情都會擔憂掛慮
[00:10:44.000 --> 00:10:47.000]  無論你的兒女是多少歲都好
[00:10:47.000 --> 00:10:52.000]  你會繼續為了他那個年歲會遇到的事情去擔憂掛慮
[00:10:52.000 --> 00:10:56.000]  在剛才我們看的經文就看到
[00:10:56.000 --> 00:10:58.000]  當他不見了耶穌
[00:10:58.000 --> 00:11:00.000]  他們那種心情
[00:11:00.000 --> 00:11:02.000]  經文有一個字眼叫「團團轉」
[00:11:02.000 --> 00:11:04.000]  很緊張 到處找
[00:11:04.000 --> 00:11:07.000]  接著在記載完耶穌上聖殿之後
[00:11:07.000 --> 00:11:08.000]  我們又發現
[00:11:08.000 --> 00:11:10.000]  路加再用一節經文去講述
[00:11:10.000 --> 00:11:14.000]  耶穌由十二歲到三十歲之間的情況
[00:11:14.000 --> 00:11:15.000]  這裡說
[00:11:15.000 --> 00:11:18.000]  「耶穌的智慧和新量不斷增長
[00:11:18.000 --> 00:11:22.000]  神和眾人對他喜愛也與日俱增」
[00:11:22.000 --> 00:11:25.000]  路加也同樣想告訴我們
[00:11:25.000 --> 00:11:28.000]  耶穌的青少年期和我們的青少年
[00:11:28.000 --> 00:11:30.000]  都是一樣長大的
[00:11:30.000 --> 00:11:33.000]  但是分別就是
[00:11:33.000 --> 00:11:35.000]  他有神的心意在他當中
[00:11:35.000 --> 00:11:37.000]  直到有一天
[00:11:37.000 --> 00:11:39.000]  當他長大成熟了
[00:11:39.000 --> 00:11:40.000]  即是三十歲的時候
[00:11:40.000 --> 00:11:44.000]  他就出來開始傳道和拯救的工作
[00:11:44.000 --> 00:11:46.000]  當然我們知道
[00:11:46.000 --> 00:11:49.000]  主耶穌公開傳道之前
[00:11:49.000 --> 00:11:51.000]  是否只一次上聖殿呢?
[00:11:51.000 --> 00:11:53.000]  當然不會
[00:11:53.000 --> 00:11:57.000]  因為家庭和父母每一年都會上去
[00:11:57.000 --> 00:11:58.000]  他每一年都會上去
[00:11:58.000 --> 00:12:02.000]  但為什麼路加要在十二歲這個時間
[00:12:02.000 --> 00:12:04.000]  寫下耶穌這件事情呢?
[00:12:04.000 --> 00:12:06.000]  一定有他特別的需要
[00:12:06.000 --> 00:12:07.000]  我們一會兒再去看
[00:12:07.000 --> 00:12:09.000]  起碼我們看到
[00:12:09.000 --> 00:12:11.000]  在路加福音第二章四十一節
[00:12:11.000 --> 00:12:13.000]  就記載到耶穌的父母
[00:12:13.000 --> 00:12:16.000]  每一年都會上耶路撒冷去守節
[00:12:16.000 --> 00:12:17.000]  守的是如月節
[00:12:17.000 --> 00:12:18.000]  是想告訴我們
[00:12:18.000 --> 00:12:20.000]  耶穌這對父母
[00:12:20.000 --> 00:12:21.000]  約瑟和瑪利亞
[00:12:21.000 --> 00:12:25.000]  兩個人都是一對非常健健的猶太人
[00:12:25.000 --> 00:12:29.000]  試想想在猶大亡國之後的八幾年
[00:12:29.000 --> 00:12:31.000]  在二國的統治底下
[00:12:31.000 --> 00:12:34.000]  他們依然能夠堅持那個律法的要求
[00:12:34.000 --> 00:12:36.000]  一點都沒有馬虎去執行
[00:12:36.000 --> 00:12:38.000]  起碼我們再看前一點
[00:12:38.000 --> 00:12:39.000]  當耶穌出世的時候
[00:12:39.000 --> 00:12:41.000]  他們都做了三件事情
[00:12:41.000 --> 00:12:45.000]  讓我們看到他們對於上帝的說話
[00:12:45.000 --> 00:12:47.000]  和上帝的律法的遵守
[00:12:47.000 --> 00:12:49.000]  第一件事情
[00:12:49.000 --> 00:12:52.000]  在路加福音第二章二十一節
[00:12:52.000 --> 00:12:53.000]  八天後
[00:12:53.000 --> 00:12:55.000]  英孩受了國禮
[00:12:55.000 --> 00:12:57.000]  並起名叫耶穌
[00:12:57.000 --> 00:13:01.000]  這名字是在他還沒有成胎的時候
[00:13:01.000 --> 00:13:03.000]  天使給他起的
[00:13:03.000 --> 00:13:04.000]  第一件事做的
[00:13:04.000 --> 00:13:05.000]  行國禮
[00:13:05.000 --> 00:13:08.000]  如果我們熟悉聖經的時候就知道
[00:13:08.000 --> 00:13:09.000]  這是在創世紀的時候
[00:13:09.000 --> 00:13:12.000]  神和阿伯拉罕所立的約
[00:13:12.000 --> 00:13:16.000]  就是說要在每一個以色列的人身上
[00:13:16.000 --> 00:13:17.000]  做一個記號
[00:13:17.000 --> 00:13:19.000]  以致到是人看到
[00:13:19.000 --> 00:13:20.000]  或者他自己都知道
[00:13:20.000 --> 00:13:23.000]  他和上帝之間那個特別的關係
[00:13:23.000 --> 00:13:25.000]  他們是屬於神的百姓
[00:13:25.000 --> 00:13:26.000]  第二件事就是
[00:13:26.000 --> 00:13:28.000]  將耶穌獻與主
[00:13:28.000 --> 00:13:30.000]  在二十二節
[00:13:30.000 --> 00:13:31.000]  在生孩子後
[00:13:31.000 --> 00:13:34.000]  獻潔淨濟的時候到了
[00:13:34.000 --> 00:13:37.000]  耶穌的父母就按照摩西律法的規定
[00:13:37.000 --> 00:13:39.000]  帶他去耶路撒冷
[00:13:39.000 --> 00:13:41.000]  要把他獻給主
[00:13:41.000 --> 00:13:43.000]  奉獻耶穌
[00:13:43.000 --> 00:13:44.000]  一會兒我們都有奉獻禮
[00:13:44.000 --> 00:13:47.000]  一會兒再說奉獻禮的意義
[00:13:47.000 --> 00:13:48.000]  第三件事
[00:13:48.000 --> 00:13:50.000]  獻濟
[00:13:50.000 --> 00:13:51.000]  主的律法規定
[00:13:51.000 --> 00:13:54.000]  婦女頭一胎若是男孩
[00:13:54.000 --> 00:13:56.000]  必須將他獻給上主
[00:13:56.000 --> 00:13:58.000]  於是他們按照主的律法
[00:13:58.000 --> 00:14:00.000]  獻上所規定的祭物
[00:14:00.000 --> 00:14:02.000]  就是一對班溝
[00:14:02.000 --> 00:14:04.000]  或是兩隻初甲
[00:14:04.000 --> 00:14:07.000]  在二章二十三二十四節這樣說
[00:14:07.000 --> 00:14:09.000]  按規定婦人生了孩子之後
[00:14:09.000 --> 00:14:11.000]  是被視為不潔淨的
[00:14:11.000 --> 00:14:15.000]  也要有時限使他們變回潔淨
[00:14:15.000 --> 00:14:17.000]  可以繼續生活
[00:14:17.000 --> 00:14:22.000]  所以如果是生孩子的話
[00:14:22.000 --> 00:14:25.000]  婦人就要留在家裡三十三天
[00:14:25.000 --> 00:14:28.000]  類似中國人坐月
[00:14:28.000 --> 00:14:30.000]  如果生女兒
[00:14:30.000 --> 00:14:33.000]  就要留在家裡六十六天
[00:14:33.000 --> 00:14:35.000]  是多一點的
[00:14:35.000 --> 00:14:38.000]  然後他們滿了日子
[00:14:38.000 --> 00:14:39.000]  無論三十三日也好
[00:14:39.000 --> 00:14:40.000]  六十六日也好
[00:14:40.000 --> 00:14:42.000]  他們就要去獻祭
[00:14:42.000 --> 00:14:47.000]  應該是要獻羊羔
[00:14:47.000 --> 00:14:48.000]  即是一隻羊
[00:14:48.000 --> 00:14:50.000]  不過如果經濟有困難的話
[00:14:50.000 --> 00:14:52.000]  類似約瑟和瑪利亞
[00:14:52.000 --> 00:14:54.000]  有第二個選擇
[00:14:54.000 --> 00:14:56.000]  就是獻一對班溝
[00:14:56.000 --> 00:14:58.000]  或是一對初甲
[00:14:58.000 --> 00:15:00.000]  作為代替
[00:15:00.000 --> 00:15:02.000]  另外按猶太人的規定
[00:15:02.000 --> 00:15:04.000]  所有男性必須有三個節期
[00:15:04.000 --> 00:15:06.000]  要去參加
[00:15:06.000 --> 00:15:07.000]  一個是如月節
[00:15:07.000 --> 00:15:08.000]  五旬節
[00:15:08.000 --> 00:15:09.000]  鑄盤節
[00:15:09.000 --> 00:15:11.000]  去到耶路撒冷
[00:15:11.000 --> 00:15:12.000]  還有一個情況
[00:15:12.000 --> 00:15:14.000]  是不用去三次
[00:15:14.000 --> 00:15:16.000]  去一次也可以
[00:15:16.000 --> 00:15:18.000]  大前提就是
[00:15:18.000 --> 00:15:19.000]  如果你住的地方
[00:15:19.000 --> 00:15:22.000]  距離耶路撒冷是15公里以外
[00:15:22.000 --> 00:15:24.000]  你就可以選擇一個
[00:15:24.000 --> 00:15:25.000]  其實也不是選擇
[00:15:25.000 --> 00:15:26.000]  規定了那個
[00:15:26.000 --> 00:15:27.000]  就是如月節
[00:15:27.000 --> 00:15:30.000]  所以這次他們特別是如月節
[00:15:30.000 --> 00:15:32.000]  有機會查一些資料
[00:15:32.000 --> 00:15:34.000]  是絕對有理由的
[00:15:34.000 --> 00:15:36.000]  因為由拿撒勒
[00:15:36.000 --> 00:15:38.000]  即是他們平時住的地方
[00:15:38.000 --> 00:15:40.000]  去耶路撒冷
[00:15:40.000 --> 00:15:42.000]  是需要用三天的時間
[00:15:42.000 --> 00:15:44.000]  走三天
[00:15:44.000 --> 00:15:46.000]  你想想走三天
[00:15:46.000 --> 00:15:48.000]  然後回頭又怎樣呢
[00:15:48.000 --> 00:15:50.000]  走三天
[00:15:50.000 --> 00:15:52.000]  所以很難說一年有
[00:15:52.000 --> 00:15:54.000]  三次這樣的旅程
[00:15:54.000 --> 00:15:56.000]  但你想想
[00:15:56.000 --> 00:15:58.000]  他們都寧願
[00:15:58.000 --> 00:16:00.000]  每一年走三天
[00:16:00.000 --> 00:16:02.000]  再走三天回家
[00:16:02.000 --> 00:16:04.000]  都要去過這個如月節
[00:16:04.000 --> 00:16:05.000]  因為這個如月節
[00:16:05.000 --> 00:16:07.000]  真的對以色列人來說
[00:16:07.000 --> 00:16:09.000]  是相當重要的一個節日
[00:16:09.000 --> 00:16:11.000]  這個節日是紀念
[00:16:11.000 --> 00:16:14.000]  以色列人出埃及的晚上
[00:16:14.000 --> 00:16:16.000]  上帝殺了埃及裏面的
[00:16:16.000 --> 00:16:19.000]  所有長子和年輕的新竹
[00:16:19.000 --> 00:16:22.000]  除了以色列人所生的長子
[00:16:22.000 --> 00:16:24.000]  然後神這樣做
[00:16:24.000 --> 00:16:26.000]  法老就很勉強放了
[00:16:26.000 --> 00:16:28.000]  以色列人離開埃及
[00:16:28.000 --> 00:16:30.000]  所以每一個以色列的男丁
[00:16:30.000 --> 00:16:32.000]  都有義務上聖殿裏面
[00:16:32.000 --> 00:16:34.000]  去獻祭、敬拜
[00:16:34.000 --> 00:16:36.000]  表達對神的感恩
[00:16:36.000 --> 00:16:38.000]  每年猶太歷的一月十四日
[00:16:38.000 --> 00:16:40.000]  其實就是我們
[00:16:40.000 --> 00:16:42.000]  每一年的復活節那一天
[00:16:42.000 --> 00:16:44.000]  大多數的悟乾的
[00:16:44.000 --> 00:16:46.000]  以色列人都會上聖殿
[00:16:46.000 --> 00:16:47.000]  去過如月節
[00:16:47.000 --> 00:16:50.000]  由一月十五日至二十一日
[00:16:50.000 --> 00:16:51.000]  一個星期
[00:16:51.000 --> 00:16:53.000]  最後他們會過無教節
[00:16:53.000 --> 00:16:56.000]  因為耶穌的爸爸媽媽
[00:16:56.000 --> 00:16:58.000]  每年都會上耶路撒冷過節
[00:16:58.000 --> 00:17:00.000]  頭尾就會去兩個星期
[00:17:00.000 --> 00:17:02.000]  大家會計算吧
[00:17:02.000 --> 00:17:03.000]  走三天
[00:17:03.000 --> 00:17:04.000]  留一個星期
[00:17:04.000 --> 00:17:06.000]  再留三天
[00:17:06.000 --> 00:17:08.000]  就是一兩個星期
[00:17:08.000 --> 00:17:10.000]  所以孩童耶穌
[00:17:10.000 --> 00:17:11.000]  在十二歲之前
[00:17:11.000 --> 00:17:13.000]  很可能他每年都會有兩個星期
[00:17:13.000 --> 00:17:15.000]  見不到爸爸媽媽
[00:17:15.000 --> 00:17:17.000]  而耶穌怎麼辦呢
[00:17:17.000 --> 00:17:18.000]  都放心
[00:17:18.000 --> 00:17:20.000]  因為有些是年紀老邁
[00:17:20.000 --> 00:17:22.000]  他不能走路
[00:17:22.000 --> 00:17:24.000]  或者身體不能走遠路的
[00:17:24.000 --> 00:17:25.000]  一些親戚朋友
[00:17:25.000 --> 00:17:26.000]  就在這段時間
[00:17:26.000 --> 00:17:28.000]  去幫忙去看著耶穌
[00:17:28.000 --> 00:17:30.000]  孩童耶穌
[00:17:30.000 --> 00:17:31.000]  未上聖殿之前
[00:17:31.000 --> 00:17:33.000]  他就會在每一天
[00:17:33.000 --> 00:17:35.000]  到家附近的會堂
[00:17:35.000 --> 00:17:36.000]  去接受教育
[00:17:36.000 --> 00:17:38.000]  我相信
[00:17:38.000 --> 00:17:40.000]  耶穌想上聖殿
[00:17:40.000 --> 00:17:42.000]  已經想了十二年
[00:17:42.000 --> 00:17:44.000]  這次他有機會上去
[00:17:44.000 --> 00:17:46.000]  一定是一件很興奮
[00:17:46.000 --> 00:17:48.000]  很緊張的事情
[00:17:48.000 --> 00:17:49.000]  其實
[00:17:49.000 --> 00:17:51.000]  律法裏面都沒有規定
[00:17:51.000 --> 00:17:53.000]  小孩子要去的
[00:17:53.000 --> 00:17:55.000]  其實女人都不規定
[00:17:55.000 --> 00:17:57.000]  但是瑪利亞都去跟
[00:17:57.000 --> 00:17:59.000]  同樣沒有規定
[00:17:59.000 --> 00:18:01.000]  但為什麼
[00:18:01.000 --> 00:18:03.000]  在路加福音
[00:18:03.000 --> 00:18:05.000]  特別要記住耶穌十二歲那年
[00:18:05.000 --> 00:18:07.000]  要跟爸爸媽媽
[00:18:07.000 --> 00:18:09.000]  照常上去聖殿去敬拜呢
[00:18:09.000 --> 00:18:11.000]  首先
[00:18:11.000 --> 00:18:13.000]  不帶他們去的原因
[00:18:13.000 --> 00:18:15.000]  就是長途跋涉
[00:18:15.000 --> 00:18:17.000]  他們又不是有錢
[00:18:17.000 --> 00:18:18.000]  你要多一個人
[00:18:18.000 --> 00:18:19.000]  就會多雙筷子
[00:18:19.000 --> 00:18:21.000]  吃飯又要錢
[00:18:21.000 --> 00:18:23.000]  他們要去獻祭等等
[00:18:23.000 --> 00:18:25.000]  但是今年是十二歲
[00:18:25.000 --> 00:18:27.000]  明年耶穌幾多歲
[00:18:27.000 --> 00:18:29.000]  十三歲
[00:18:29.000 --> 00:18:31.000]  原來十三歲
[00:18:31.000 --> 00:18:33.000]  對於一個以色列的男孩子
[00:18:33.000 --> 00:18:35.000]  是一個很重要的日子
[00:18:35.000 --> 00:18:37.000]  他們有一個成人禮
[00:18:37.000 --> 00:18:39.000]  男孩子是十三歲的
[00:18:39.000 --> 00:18:41.000]  女孩子是十二歲的
[00:18:41.000 --> 00:18:43.000]  他們會行一個成人禮
[00:18:43.000 --> 00:18:45.000]  當他們進行了成人禮之後
[00:18:45.000 --> 00:18:47.000]  亦都代表他們是成人
[00:18:47.000 --> 00:18:49.000]  他們就要好像他們的爸爸那樣
[00:18:49.000 --> 00:18:51.000]  去過
[00:18:51.000 --> 00:18:53.000]  每次的節期
[00:18:53.000 --> 00:18:55.000]  一些宗教活動
[00:18:55.000 --> 00:18:57.000]  去遵守律法
[00:18:57.000 --> 00:18:59.000]  從那一年十三歲開始
[00:18:59.000 --> 00:19:01.000]  要學習一技之長
[00:19:01.000 --> 00:19:03.000]  去謀生
