
[00:00:00.000 --> 00:00:05.000]  一起來看124篇123篇
[00:09:20.000 --> 00:09:24.000]  他在他的一生中間
[00:09:24.000 --> 00:09:26.000]  有很多困難的事情
[00:09:26.000 --> 00:09:31.000]  但他好像不是單單看周圍的事情
[00:09:31.000 --> 00:09:33.000]  這裏希伯來處說
[00:09:33.000 --> 00:09:37.000]  如同看見但不能看見的主
[00:09:37.000 --> 00:09:38.000]  他一生中間
[00:09:38.000 --> 00:09:41.000]  是在艱難的環境中間
[00:09:41.000 --> 00:09:43.000]  他有信心的眼睛
[00:09:43.000 --> 00:09:46.000]  能看到不能看見的主
[00:09:46.000 --> 00:09:49.000]  所以信心的眼睛是很重要
[00:09:49.000 --> 00:09:52.000]  有些事情你看不到
[00:09:52.000 --> 00:09:57.000]  但是你也可以憑着信心的看到
[00:09:57.000 --> 00:10:01.000]  這個事情的後面有神的意識
[00:10:01.000 --> 00:10:05.000]  也看到前途有神的引領
[00:10:05.000 --> 00:10:09.000]  所以信心的眼睛是非常重要的
[00:10:09.000 --> 00:10:14.000]  時旅普人怎麼望主人的手呢
[00:10:14.000 --> 00:10:18.000]  我們也照樣要望我們的神
[00:10:18.000 --> 00:10:22.000]  我們走這條圈路的話
[00:10:22.000 --> 00:10:24.000]  最重要的就是
[00:10:24.000 --> 00:10:26.000]  不管環境怎麼樣
[00:10:26.000 --> 00:10:28.000]  我們的心要轉向神
[00:10:28.000 --> 00:10:31.000]  我們的眼睛要向着神
[00:10:31.000 --> 00:10:32.000]  我們這樣的話
[00:10:32.000 --> 00:10:35.000]  我們就裏面心裏就有力量
[00:10:35.000 --> 00:10:38.000]  我們的腳也有力量
[00:10:38.000 --> 00:10:44.000]  也可以再往前走
[00:10:44.000 --> 00:10:48.000]  所以說普人和時旅怎麼望主人的手呢
[00:10:48.000 --> 00:10:53.000]  我們要照樣仰望我們的神
[00:10:53.000 --> 00:10:57.000]  因爲在過去的時候
[00:10:57.000 --> 00:11:00.000]  並沒有很多方法
[00:11:00.000 --> 00:11:02.000]  或者有什麼做法
[00:11:02.000 --> 00:11:05.000]  來訓練這普人和時旅的
[00:11:05.000 --> 00:11:11.000]  全是靠主人祖母給他們的手的信號
[00:11:11.000 --> 00:11:14.000]  他有時候不需要有話
[00:11:14.000 --> 00:11:16.000]  告訴普人你應該怎麼走
[00:11:16.000 --> 00:11:20.000]  那麼祖母也不需要講很多話
[00:11:20.000 --> 00:11:22.000]  叫時旅你去做什麼事情
[00:11:22.000 --> 00:11:24.000]  有時候他把手一擺
[00:11:24.000 --> 00:11:27.000]  一指的話
[00:11:27.000 --> 00:11:33.000]  普人和時旅就知道
[00:11:33.000 --> 00:11:36.000]  主人和祖母的意思是怎麼樣
[00:11:36.000 --> 00:11:38.000]  是叫他去做什麼事情呢
[00:11:38.000 --> 00:11:41.000]  是立刻去呢還是等過去呢
[00:11:41.000 --> 00:11:43.000]  就是這個眼睛呢
[00:11:43.000 --> 00:11:46.000]  他們就會
[00:11:46.000 --> 00:11:49.000]  這個眼睛就知道
[00:11:49.000 --> 00:11:51.000]  主人跟普人的
[00:11:51.000 --> 00:11:53.000]  普人跟時旅的意思
[00:11:53.000 --> 00:11:55.000]  主人的意思
[00:11:55.000 --> 00:11:57.000]  所以這個
[00:11:57.000 --> 00:12:00.000]  他的手就表示說
[00:12:00.000 --> 00:12:06.000]  他能供應時旅跟普人的一切的需要
[00:12:06.000 --> 00:12:11.000]  他手是有他裏面的功夫的
[00:12:11.000 --> 00:12:13.000]  他有供應的
[00:12:13.000 --> 00:12:16.000]  而且可以指導普人跟時旅的手
[00:12:16.000 --> 00:12:19.000]  他的服飾應該怎麼樣
[00:12:19.000 --> 00:12:20.000]  或者他手一擺
[00:12:20.000 --> 00:12:22.000]  那你就去了
[00:12:22.000 --> 00:12:24.000]  或者叫他手一擺的話
[00:12:24.000 --> 00:12:26.000]  他就停下來了
[00:12:26.000 --> 00:12:28.000]  那都是可以看着手勢呢
[00:12:28.000 --> 00:12:30.000]  不需要用很多的話
[00:12:30.000 --> 00:12:35.000]  就可以知道主人的意思怎麼樣
[00:12:35.000 --> 00:12:36.000]  甚至呢
[00:12:36.000 --> 00:12:38.000]  他這個也是個管教的手
[00:12:38.000 --> 00:12:41.000]  因爲這個手可以來管教普人和時旅
[00:12:41.000 --> 00:12:43.000]  如果他做錯了
[00:12:43.000 --> 00:12:45.000]  那麼這個手可能會
[00:12:45.000 --> 00:12:48.000]  主人的手會責罰他
[00:12:48.000 --> 00:12:49.000]  會管教他
[00:12:49.000 --> 00:12:51.000]  會打他
[00:12:51.000 --> 00:12:53.000]  所以這樣的話呢
[00:12:53.000 --> 00:12:54.000]  這個手呢
[00:12:54.000 --> 00:12:59.000]  這個非常的重要
[00:12:59.000 --> 00:13:01.000]  當這個信主的人
[00:13:01.000 --> 00:13:04.000]  在這條走天路的時候
[00:13:04.000 --> 00:13:07.000]  我們也會受到神的管教
[00:13:07.000 --> 00:13:11.000]  我們有的時候也會受到不幸的人
[00:13:11.000 --> 00:13:14.000]  給我們的逼迫
[00:13:14.000 --> 00:13:16.000]  那麼這個時候呢
[00:13:16.000 --> 00:13:18.000]  師生怎麼禱告呢
[00:13:18.000 --> 00:13:24.000]  他不是去求神去責罰那些反對他的人
[00:13:24.000 --> 00:13:26.000]  而是他說第三句說
[00:13:26.000 --> 00:13:27.000]  耶和華
[00:13:27.000 --> 00:13:29.000]  求你憐憫我們
[00:13:29.000 --> 00:13:30.000]  憐憫我們
[00:13:30.000 --> 00:13:32.000]  兩個憐憫我們
[00:13:32.000 --> 00:13:34.000]  就碰到這樣的難處的時候
[00:13:34.000 --> 00:13:36.000]  這個普人和時旅的話
[00:13:36.000 --> 00:13:40.000]  他的禱告就是說求神憐憫
[00:13:40.000 --> 00:13:41.000]  求神憐憫就是
[00:13:41.000 --> 00:13:45.000]  他不會說告訴神你要怎麼樣做
[00:13:45.000 --> 00:13:47.000]  他知道神是全能的
[00:13:47.000 --> 00:13:49.000]  他知道這一切
[00:13:49.000 --> 00:13:53.000]  我們也提不出來應該怎麼樣去做的方法
[00:13:53.000 --> 00:13:56.000]  但是求神憐憫我們
[00:13:56.000 --> 00:13:58.000]  這個憐憫呢
[00:13:58.000 --> 00:14:02.000]  就是說我們是一個
[00:14:02.000 --> 00:14:09.000]  不是我們有什麼方法來叫神去做
[00:14:09.000 --> 00:14:13.000]  我們知道神知道我們的一切的困難
[00:14:13.000 --> 00:14:17.000]  他會按照我們所能承擔的能力
[00:14:17.000 --> 00:14:19.000]  按照我們所遇到的事情
[00:14:19.000 --> 00:14:24.000]  他能夠用最好的方法來幫助我們
[00:14:24.000 --> 00:14:28.000]  所以這個普人時旅說
[00:14:28.000 --> 00:14:32.000]  這個詩人說求你憐憫我們
[00:14:32.000 --> 00:14:34.000]  他是一個人禱告
[00:14:34.000 --> 00:14:36.000]  其實是衆人禱告
[00:14:36.000 --> 00:14:40.000]  他不是說求你憐憫我
[00:14:40.000 --> 00:14:42.000]  而是憐憫我們
[00:14:42.000 --> 00:14:46.000]  他知道他跟其他的普人時旅的話
[00:14:46.000 --> 00:14:49.000]  他們是一個整體
[00:14:49.000 --> 00:14:52.000]  所以一個肢體受苦的時候
[00:14:52.000 --> 00:14:54.000]  所有的肢體都要受苦
[00:14:54.000 --> 00:14:58.000]  這是一個敬前人的特點
[00:14:58.000 --> 00:15:00.000]  他知道這些苦呢
[00:15:00.000 --> 00:15:03.000]  所受的不是他一個人的事情
[00:15:03.000 --> 00:15:05.000]  他是一個集體
[00:15:05.000 --> 00:15:09.000]  都是一起來扶持這個主人和使女的
[00:15:09.000 --> 00:15:11.000]  所以他們遇到的難處呢
[00:15:11.000 --> 00:15:15.000]  也是大家共同的要忍受的
[00:15:15.000 --> 00:15:17.000]  所以我們信主也這樣
[00:15:17.000 --> 00:15:20.000]  當我們看見有弟兄姊妹在受苦的時候
[00:15:20.000 --> 00:15:24.000]  我們心裏的深表同情
[00:15:24.000 --> 00:15:26.000]  因爲他是我們的肢體
[00:15:26.000 --> 00:15:27.000]  所以他的受苦呢
[00:15:27.000 --> 00:15:29.000]  也就是我們的受苦
[00:15:29.000 --> 00:15:31.000]  他們有難處呢
[00:15:31.000 --> 00:15:33.000]  也就是我們的難處
[00:15:33.000 --> 00:15:35.000]  那我們就要在禱告中間
[00:15:35.000 --> 00:15:37.000]  來爲他們禱告
[00:15:37.000 --> 00:15:40.000]  也能按照我們所能夠做的
[00:15:40.000 --> 00:15:42.000]  我們來幫助弟兄姊妹
[00:15:42.000 --> 00:15:43.000]  那這樣的話呢
[00:15:43.000 --> 00:15:47.000]  是神所喜悅的
[00:15:47.000 --> 00:15:50.000]  到第三節第四節
[00:15:50.000 --> 00:15:53.000]  他說他的難處大了
[00:15:53.000 --> 00:15:57.000]  他說我們被那些安逸人的譏笑
[00:15:57.000 --> 00:15:59.000]  和驕傲人的藐視
[00:15:59.000 --> 00:16:01.000]  已到極處了
[00:16:01.000 --> 00:16:05.000]  這個已經受到很大的爲難了
[00:16:05.000 --> 00:16:06.000]  他也沒有說
[00:16:06.000 --> 00:16:08.000]  下面也沒有說什麼
[00:16:08.000 --> 00:16:10.000]  他就告訴神說
[00:16:10.000 --> 00:16:12.000]  他受到這些難處
[00:16:12.000 --> 00:16:14.000]  這些被人藐視
[00:16:14.000 --> 00:16:18.000]  已經是實在是很厲害了
[00:16:18.000 --> 00:16:20.000]  是好像是他
[00:16:20.000 --> 00:16:23.000]  幾乎是不能夠承受的時候了
[00:16:23.000 --> 00:16:26.000]  他就求神的憐憫
[00:16:26.000 --> 00:16:28.000]  其實在什麼額裏呢
[00:16:28.000 --> 00:16:29.000]  在世上的話
[00:16:29.000 --> 00:16:32.000]  常常有碰到兩種人
[00:16:32.000 --> 00:16:34.000]  給他們的難處
[00:16:34.000 --> 00:16:37.000]  一種呢就是安逸的人
[00:16:37.000 --> 00:16:38.000]  安逸的人呢
[00:16:38.000 --> 00:16:39.000]  是什麼樣的人呢
[00:16:39.000 --> 00:16:42.000]  他們的生活很順利
[00:16:42.000 --> 00:16:44.000]  很舒適
[00:16:44.000 --> 00:16:46.000]  很安逸
[00:16:46.000 --> 00:16:48.000]  也沒有什麼缺的
[00:16:48.000 --> 00:16:50.000]  有意識都有足夠
[00:16:50.000 --> 00:16:53.000]  而且生活都挺好的
[00:16:53.000 --> 00:16:56.000]  那他就會譏笑一些信主的人
[00:16:56.000 --> 00:16:58.000]  譏笑一些敬虔的人
[00:16:58.000 --> 00:17:00.000]  他說那你們信主
[00:17:00.000 --> 00:17:03.000]  信得這麼樣的話
[00:17:03.000 --> 00:17:05.000]  神有沒有幫助你們啊
[00:17:05.000 --> 00:17:07.000]  神怎麼沒有管你們啊
[00:17:07.000 --> 00:17:10.000]  他就會譏笑這些信主的人
[00:17:10.000 --> 00:17:13.000]  所以還有一種呢
[00:17:13.000 --> 00:17:15.000]  是驕傲的人
[00:17:15.000 --> 00:17:17.000]  他以爲自己呢
[00:17:17.000 --> 00:17:20.000]  很聰明
[00:17:20.000 --> 00:17:22.000]  有才華
[00:17:22.000 --> 00:17:24.000]  所以他的眼高心傲
[00:17:24.000 --> 00:17:26.000]  他不敬畏神
[00:17:26.000 --> 00:17:29.000]  反倒是藐視這些受苦
[00:17:29.000 --> 00:17:30.000]  神的兒女
[00:17:30.000 --> 00:17:32.000]  但是呢
[00:17:32.000 --> 00:17:34.000]  一個驕傲的人呢
[00:17:34.000 --> 00:17:36.000]  他走的是一個滅亡的路
[00:17:36.000 --> 00:17:39.000]  不是神所喜歡的
[00:17:39.000 --> 00:17:41.000]  但是我們要記住
[00:17:41.000 --> 00:17:43.000]  耶穌基督呢
[00:17:43.000 --> 00:17:45.000]  在地上的時候呢
[00:17:45.000 --> 00:17:47.000]  也是受人的藐視
[00:17:47.000 --> 00:17:49.000]  受人的厭棄
[00:17:49.000 --> 00:17:51.000]  我們所走的路
[00:17:51.000 --> 00:17:54.000]  就是跟隨主走他走過的道路
[00:17:54.000 --> 00:17:56.000]  所以我們被人藐視
[00:17:56.000 --> 00:17:58.000]  或者被人譏笑
[00:17:58.000 --> 00:18:00.000]  說信耶穌怎麼信得這樣呢
[00:18:00.000 --> 00:18:02.000]  這個時候我們要想到
[00:18:02.000 --> 00:18:04.000]  主在地上的時候
[00:18:04.000 --> 00:18:07.000]  也走過這樣的一個困難
[00:18:07.000 --> 00:18:09.000]  被人譏笑
[00:18:09.000 --> 00:18:12.000]  被人侮辱的這條路
[00:18:12.000 --> 00:18:14.000]  所以主走過的
[00:18:14.000 --> 00:18:16.000]  我們走過的
[00:18:16.000 --> 00:18:18.000]  不過就是主走過的
[00:18:18.000 --> 00:18:21.000]  我們並不是跟主不同
[00:18:21.000 --> 00:18:23.000]  我們信主的人呢
[00:18:23.000 --> 00:18:26.000]  就是要走主走過的道路
[00:18:26.000 --> 00:18:28.000]  這樣的話呢
[00:18:28.000 --> 00:18:30.000]  我們在地上的時候
[00:18:30.000 --> 00:18:31.000]  我們的受苦
[00:18:31.000 --> 00:18:33.000]  不是單單我們一個人受苦
[00:18:33.000 --> 00:18:35.000]  或者我們一個團體受苦
[00:18:35.000 --> 00:18:37.000]  我們受苦
[00:18:37.000 --> 00:18:41.000]  那是與主認同主的受苦
[00:18:41.000 --> 00:18:45.000]  今天我們能夠與主一同受苦
[00:18:45.000 --> 00:18:46.000]  將來呢
[00:18:46.000 --> 00:18:48.000]  我們就能夠在天上
[00:18:48.000 --> 00:18:52.000]  與主一同享受祂的榮耀
[00:18:52.000 --> 00:18:55.000]  所以我們要從這個詩篇呢
[00:18:55.000 --> 00:18:56.000]  學習什麼呢
[00:18:56.000 --> 00:18:58.000]  就是要一生
[00:18:58.000 --> 00:19:01.000]  都是向主舉目
[00:19:01.000 --> 00:19:04.000]  常常把我們的眼睛
[00:19:04.000 --> 00:19:07.000]  從地上轉到天上
[00:19:07.000 --> 00:19:08.000]  把我們的眼睛
[00:19:08.000 --> 00:19:10.000]  從我們自己的事情上
[00:19:10.000 --> 00:19:13.000]  轉到主的事情上
[00:19:13.000 --> 00:19:14.000]  那我們所想的
[00:19:14.000 --> 00:19:16.000]  不是想我們自己
[00:19:16.000 --> 00:19:20.000]  那我們想的是神和祂的國度
[00:19:20.000 --> 00:19:24.000]  我們也知道主快要回來
[00:19:24.000 --> 00:19:28.000]  這種世上不公平的事情
[00:19:28.000 --> 00:19:32.000]  這些惡人得失的情況
[00:19:32.000 --> 00:19:34.000]  不會很長久
[00:19:34.000 --> 00:19:36.000]  等主來的時候
[00:19:36.000 --> 00:19:38.000]  按照公義要審判的事件
[00:19:38.000 --> 00:19:40.000]  我們知道那個時候
[00:19:40.000 --> 00:19:43.000]  我們就跟主一同享受
[00:19:43.000 --> 00:19:46.000]  祂要給我們的恩典
[00:19:46.000 --> 00:19:50.000]  我們再看下面的124篇
[00:19:50.000 --> 00:19:53.000]  我們把這個八節聖經呢
[00:19:53.000 --> 00:19:55.000]  我們也一起來讀一下
[00:19:55.000 --> 00:19:59.000]  124篇的一節到八節
[00:19:59.000 --> 00:20:02.000]  一起來
[00:20:02.000 --> 00:20:03.000]  以色列人要說
[00:20:03.000 --> 00:20:06.000]  若不是元華幫助我們
[00:20:06.000 --> 00:20:08.000]  若不是元華幫助我們
[00:20:08.000 --> 00:20:11.000]  讓人起來攻擊我們
[00:20:11.000 --> 00:20:13.000]  向我們發怒的時候
[00:20:13.000 --> 00:20:16.000]  就把我們活活地吞了
[00:20:16.000 --> 00:20:19.000]  那時波濤侵犯我們
[00:20:19.000 --> 00:20:22.000]  河水逼迫我們
[00:20:22.000 --> 00:20:25.000]  黃泡的水逼迫我們
[00:20:25.000 --> 00:20:28.000]  元華是應當懲罰的
[00:20:28.000 --> 00:20:31.000]  他沒有把我們當作野食
[00:20:31.000 --> 00:20:34.000]  交給他們同時
[00:20:34.000 --> 00:20:36.000]  我們好像仙鳥
[00:20:36.000 --> 00:20:40.000]  從孤鳥的網羅已逃脫
[00:20:40.000 --> 00:20:43.000]  網羅破裂我們逃不了
[00:20:43.000 --> 00:20:45.000]  我們的幫助
[00:20:45.000 --> 00:20:49.000]  使代物依靠照天地之音
[00:20:49.000 --> 00:20:52.000]  這個短短的八節聖經
[00:20:52.000 --> 00:20:54.000]  非常緊湊
[00:20:54.000 --> 00:20:56.000]  就講到什麼呢
[00:20:56.000 --> 00:20:58.000]  講到這個詩人
[00:20:58.000 --> 00:21:03.000]  從危險中間得到拯救
[00:21:03.000 --> 00:21:05.000]  那麼這個第一句的話呢
[00:21:05.000 --> 00:21:08.000]  就是一個很特殊的
[00:21:08.000 --> 00:21:12.000]  他說若不是元華幫助我們
[00:21:12.000 --> 00:21:15.000]  第一節說了
[00:21:15.000 --> 00:21:18.000]  下面還說若不是元華幫助我們
[00:21:18.000 --> 00:21:22.000]  這兩句話合在一起
[00:21:22.000 --> 00:21:24.000]  兩個若不是
[00:21:24.000 --> 00:21:26.000]  同樣的話
[00:21:26.000 --> 00:21:28.000]  爲什麼要重複兩次呢
[00:21:28.000 --> 00:21:29.000]  你可以體會
[00:21:29.000 --> 00:21:32.000]  這個詩人的心情
[00:21:32.000 --> 00:21:35.000]  就說明當時的情形
[00:21:35.000 --> 00:21:38.000]  非常危險
[00:21:38.000 --> 00:21:41.000]  若不是元華幫助我們
[00:21:41.000 --> 00:21:44.000]  以前又說若不是元華幫助我們
[00:21:44.000 --> 00:21:47.000]  說明他遇到的事情是很危險
[00:21:47.000 --> 00:21:50.000]  如果不是神幫助他們
[00:21:50.000 --> 00:21:56.000]  那他就這個情形也不可想象
[00:21:56.000 --> 00:21:58.000]  如果不是元華幫助我們
[00:21:58.000 --> 00:22:01.000]  會是什麼樣的情況呢
[00:22:01.000 --> 00:22:04.000]  那麼感謝神
[00:22:04.000 --> 00:22:08.000]  神與他們同在
