
[00:00:00.000 --> 00:00:05.000]  早晨,很高興能在當中跟大家分享上帝的話語
[00:01:44.000 --> 00:01:48.000]  還記得我們上星期嚴之慧傳道來提醒我們
[00:01:48.000 --> 00:01:53.000]  靠著上帝的英許,在生活裡面實踐信仰
[00:01:53.000 --> 00:01:56.000]  讓我們彼此關顧地
[00:01:56.000 --> 00:02:00.000]  一起來勇敢面對困難和挑戰
[00:02:00.000 --> 00:02:03.000]  我們彼此扶持,互相幫忙
[00:02:03.000 --> 00:02:06.000]  為主而塑造美好的見證
[00:02:06.000 --> 00:02:08.000]  而接著今天的經文
[00:02:08.000 --> 00:02:11.000]  希伯來書的作者就從倫理那方面
[00:02:11.000 --> 00:02:15.000]  來鼓勵我們履行邦進的責任
[00:02:15.000 --> 00:02:19.000]  轉向了今天我們要講的,從信仰的內容
[00:02:19.000 --> 00:02:23.000]  的宗教層面,來鼓勵我們
[00:02:23.000 --> 00:02:25.000]  鼓勵我們堅守原則
[00:02:25.000 --> 00:02:27.000]  我會跟大家分享
[00:02:27.000 --> 00:02:30.000]  作者如何在這個段落裡面
[00:02:30.000 --> 00:02:32.000]  給我們提醒
[00:02:32.000 --> 00:02:36.000]  我們如何保持堅守信仰立場的心智
[00:02:36.000 --> 00:02:40.000]  讓我們一起同心吐槽
[00:02:40.000 --> 00:02:45.000]  主要求你的聖靈來引導我們的心
[00:02:45.000 --> 00:02:47.000]  讓我們專注在你的話語當中
[00:02:47.000 --> 00:02:50.000]  去領受你給我們的啟迪
[00:02:50.000 --> 00:02:52.000]  領受你給我們的鼓勵
[00:02:52.000 --> 00:02:54.000]  領受你給我們的力量
[00:02:54.000 --> 00:02:56.000]  在這個多變的世代裡面
[00:02:56.000 --> 00:02:59.000]  帶著對你的信心
[00:02:59.000 --> 00:03:01.000]  對你的盼望
[00:03:01.000 --> 00:03:03.000]  對你的愛
[00:03:03.000 --> 00:03:07.000]  來面對著身邊周遭的環境
[00:03:07.000 --> 00:03:09.000]  為主作美好的見證
[00:03:09.000 --> 00:03:12.000]  要求聖靈在這一刻和我們同在的時候
[00:03:12.000 --> 00:03:14.000]  讓我們彼此同心的
[00:03:14.000 --> 00:03:16.000]  在你的話語得著啟發
[00:03:16.000 --> 00:03:18.000]  我們禱告奉耶穌基督聖名祈求
[00:03:18.000 --> 00:03:20.000]  阿們
[00:03:20.000 --> 00:03:23.000]  我們先來看整個三個段落的第一部分
[00:03:23.000 --> 00:03:26.000]  第一部分就是由第七至第八節
[00:03:26.000 --> 00:03:30.000]  在這個段落裡面我們留意幾個動詞
[00:03:30.000 --> 00:03:33.000]  紀念、效法、回顧
[00:03:33.000 --> 00:03:36.000]  這三個動詞強調了讀者
[00:03:36.000 --> 00:03:39.000]  我們要對過去將福音
[00:03:39.000 --> 00:03:42.000]  帶到他們當中的傳道人
[00:03:42.000 --> 00:03:45.000]  這樣的強調
[00:03:45.000 --> 00:03:47.000]  讓我們可以知道
[00:03:47.000 --> 00:03:50.000]  作者認識他們
[00:03:50.000 --> 00:03:52.000]  作者深知道他們的為人
[00:03:52.000 --> 00:03:54.000]  和生命的見證
[00:03:54.000 --> 00:03:56.000]  所以他鼓勵我們
[00:03:56.000 --> 00:03:58.000]  你看回他們
[00:03:58.000 --> 00:04:00.000]  你想回他們
[00:04:00.000 --> 00:04:03.000]  甚至乎學校他們
[00:04:03.000 --> 00:04:07.000]  作者圈面信徒來效法適逸的傳道人
[00:04:07.000 --> 00:04:10.000]  他們的忠誠和毀身
[00:04:10.000 --> 00:04:13.000]  對基督信仰的持守和見證
[00:04:13.000 --> 00:04:16.000]  是我們效法的對象
[00:04:16.000 --> 00:04:18.000]  當然
[00:04:18.000 --> 00:04:20.000]  作者這樣說
[00:04:20.000 --> 00:04:23.000]  同樣包含了我們需要對新的言論
[00:04:23.000 --> 00:04:25.000]  新的觀念、新的觀點
[00:04:25.000 --> 00:04:28.000]  很多新的說話
[00:04:28.000 --> 00:04:32.000]  必須用基督信仰的教導來判斷對錯
[00:04:32.000 --> 00:04:34.000]  簡單來說
[00:04:34.000 --> 00:04:38.000]  今天任何的主張論調
[00:04:38.000 --> 00:04:40.000]  都必須在耶穌基督的教導之下
[00:04:40.000 --> 00:04:44.000]  來檢視對錯與是非
[00:04:44.000 --> 00:04:47.000]  這是不可妥協的原則
[00:04:47.000 --> 00:04:49.000]  作者用耶穌基督
[00:04:49.000 --> 00:04:52.000]  昨日、今日、一直到永遠是一樣的
[00:04:52.000 --> 00:04:55.000]  來勉勵信徒基督的道理
[00:04:55.000 --> 00:04:57.000]  的一致和永恆不變
[00:04:57.000 --> 00:04:59.000]  是我們可以在那些見證人
[00:04:59.000 --> 00:05:02.000]  那些傳道人身上來找到的
[00:05:02.000 --> 00:05:04.000]  而這也是同時作為支持
[00:05:04.000 --> 00:05:06.000]  作者他要求信徒
[00:05:06.000 --> 00:05:09.000]  孝訓昔日的傳道人的理由
[00:05:09.000 --> 00:05:11.000]  有榜樣
[00:05:11.000 --> 00:05:13.000]  有東西給你看的
[00:05:13.000 --> 00:05:15.000]  他們是可靠的
[00:05:15.000 --> 00:05:17.000]  他們在基督裡面
[00:05:17.000 --> 00:05:20.000]  是做一個榜樣、示範
[00:05:20.000 --> 00:05:22.000]  總結第一個段落的論述焦點
[00:05:22.000 --> 00:05:24.000]  就落在在這個效法
[00:05:24.000 --> 00:05:28.000]  那些承傳耶穌基督道理的人身上
[00:05:28.000 --> 00:05:29.000]  耶穌基督的道理
[00:05:29.000 --> 00:05:31.000]  是我們信仰的根基
[00:05:31.000 --> 00:05:33.000]  只此一家
[00:05:33.000 --> 00:05:35.000]  別無分店
[00:05:35.000 --> 00:05:36.000]  沒有別的方法
[00:05:36.000 --> 00:05:39.000]  效法是本這個段落裡面的關鍵字
[00:05:39.000 --> 00:05:41.000]  而第八節的論點
[00:05:41.000 --> 00:05:43.000]  也和第二個段落裡面
[00:05:43.000 --> 00:05:45.000]  有密切的關聯
[00:05:45.000 --> 00:05:47.000]  我們先來再次細心地去看看
[00:05:47.000 --> 00:05:49.000]  第九節開始
[00:05:49.000 --> 00:05:53.000]  你們不要被種種怪異的教訓勾引了去
[00:05:53.000 --> 00:05:56.000]  因為人的心靠恩典得堅固才是好的
[00:05:56.000 --> 00:05:58.000]  並不是靠飲食
[00:05:58.000 --> 00:06:00.000]  那在飲食上用心的
[00:06:00.000 --> 00:06:03.000]  從來沒有得到益處
[00:06:03.000 --> 00:06:05.000]  第九節至第十四節這個段落
[00:06:05.000 --> 00:06:07.000]  可以分為兩個部份來理解
[00:06:07.000 --> 00:06:10.000]  第一個部份由三字經文來交代了
[00:06:10.000 --> 00:06:14.000]  作者對教會關注的問題是什麼
[00:06:14.000 --> 00:06:16.000]  第九節這個引子裡面
[00:06:16.000 --> 00:06:18.000]  這個論述的引子裡面
[00:06:18.000 --> 00:06:22.000]  怪異的教訓是論述的對象
[00:06:22.000 --> 00:06:25.000]  什麼是怪異的教訓呢
[00:06:25.000 --> 00:06:28.000]  作者針對著這個出現在教會的問題
[00:06:28.000 --> 00:06:30.000]  這個問題是源於有人
[00:06:30.000 --> 00:06:33.000]  將錯誤的觀念帶入了教會
[00:06:33.000 --> 00:06:35.000]  根據聖經學者的研究
[00:06:35.000 --> 00:06:39.000]  當時有猶太教的某些偏頗的觀念就認為
[00:06:39.000 --> 00:06:42.000]  在詩篇一百零四篇裡面
[00:06:42.000 --> 00:06:45.000]  十四至十五節裡面這兩句經文
[00:06:45.000 --> 00:06:48.000]  是給他們一個啟發
[00:06:48.000 --> 00:06:50.000]  經文是這樣說
[00:06:50.000 --> 00:06:55.000]  耶和華使草生長 給生畜吃
[00:06:55.000 --> 00:06:58.000]  使菜蔬生長 供給人用
[00:06:58.000 --> 00:07:03.000]  使人從地裡得食物 得酒能悅人心
[00:07:03.000 --> 00:07:09.000]  得油能潤人面 得糧能養人心
[00:07:09.000 --> 00:07:12.000]  這兩句說話成為了某些猶太人
[00:07:12.000 --> 00:07:15.000]  在每次借飯祈禱的時候
[00:07:15.000 --> 00:07:19.000]  令他們覺得可以在回想這兩句的詩句裡面
[00:07:19.000 --> 00:07:22.000]  令到飯餐成為聖潔
[00:07:22.000 --> 00:07:24.000]  而且具有敬拜的意義
[00:07:24.000 --> 00:07:28.000]  這個觀念轉展又給散居於
[00:07:28.000 --> 00:07:31.000]  在巴勒斯坦以外的猶太人去學習
[00:07:31.000 --> 00:07:34.000]  學習聖殿裡面類似的做法
[00:07:34.000 --> 00:07:39.000]  在一些特別的有祭祀性意義聚會的時間裡面
[00:07:39.000 --> 00:07:42.000]  遵守有關的清潔條例
[00:07:42.000 --> 00:07:45.000]  透過享用規定的食物
[00:07:45.000 --> 00:07:48.000]  參與者就能夠經歷神的恩典
[00:07:48.000 --> 00:07:52.000]  留意這些做法都是透過一些愛在的物件
[00:07:52.000 --> 00:07:58.000]  來讓信徒 讓人感受到上帝的同在
[00:07:58.000 --> 00:08:00.000]  上帝的恩典
[00:08:00.000 --> 00:08:02.000]  而這個恩典是令人的心喜樂
[00:08:02.000 --> 00:08:06.000]  而且在當中得著力量去讚美上帝
[00:08:06.000 --> 00:08:10.000]  這類飯餐就稱為「相交的飯」
[00:08:10.000 --> 00:08:13.000]  在節日的時候在會堂舉行這些「相交的飯」
[00:08:13.000 --> 00:08:16.000]  令到參與者更加能夠感覺到
[00:08:16.000 --> 00:08:18.000]  他們是跟耶路撒冷
[00:08:18.000 --> 00:08:22.000]  遙遠的耶路撒冷的人敬拜一起
[00:08:22.000 --> 00:08:25.000]  團結一致
[00:08:25.000 --> 00:08:29.000]  一個很微妙的觀念
[00:08:29.000 --> 00:08:35.000]  透過食物來將上帝的恩典連結在一起
[00:08:35.000 --> 00:08:39.000]  這個觀念隱約地將猶太教的某一些傳統
[00:08:39.000 --> 00:08:43.000]  混入了救恩的核心信念當中
[00:08:43.000 --> 00:08:47.000]  人可以透過食物來感到滿足
[00:08:47.000 --> 00:08:56.000]  人可以透過食物來經驗上帝的豐富
[00:08:56.000 --> 00:09:03.000]  而不是透過真理 聖靈的教導來敬拜上帝
[00:09:03.000 --> 00:09:08.000]  一個很微妙的觀念
[00:09:08.000 --> 00:09:14.000]  看似可以 實際上是不可能
[00:09:14.000 --> 00:09:18.000]  所以作者很擔心這種觀念
[00:09:18.000 --> 00:09:22.000]  讓人的心被侵蝕
[00:09:22.000 --> 00:09:25.000]  以這種愛在的物質來取代
[00:09:25.000 --> 00:09:30.000]  從心靈裡對上帝的敬拜得到的恩典
[00:09:30.000 --> 00:09:33.000]  所以作者在第九節下半段就強調
[00:09:33.000 --> 00:09:37.000]  上帝的恩典不是靠飲食
[00:09:37.000 --> 00:09:42.000]  他強調因為人的心靠恩典得堅固才是好的
[00:09:42.000 --> 00:09:44.000]  並不是靠飲食
[00:09:44.000 --> 00:09:48.000]  那在飲食上用心的從來沒有得益處
[00:09:48.000 --> 00:09:51.000]  作者提醒教會信徒
[00:09:51.000 --> 00:09:55.000]  將所有的心思放在飲食上
[00:09:55.000 --> 00:10:00.000]  來期望換取救恩是會徒勞無功
[00:10:00.000 --> 00:10:03.000]  第十節是進一步將猶太教的傳統
[00:10:03.000 --> 00:10:06.000]  和基督信仰做了一個比較
[00:10:06.000 --> 00:10:08.000]  作者以我們的祭壇
[00:10:08.000 --> 00:10:12.000]  和在會幕中公職的人作一個對比的對象
[00:10:12.000 --> 00:10:15.000]  祭壇是一個獻祭給上帝的地方
[00:10:15.000 --> 00:10:17.000]  在猶太人的傳統上
[00:10:17.000 --> 00:10:19.000]  由祭司來進行獻祭
[00:10:19.000 --> 00:10:22.000]  而且是有權來去食用祭慾的
[00:10:22.000 --> 00:10:27.000]  第十節裏面做了一個很有意思的對比
[00:10:27.000 --> 00:10:29.000]  他說我們有一祭壇
[00:10:29.000 --> 00:10:32.000]  上面的祭物是那些在會幕中公職的人
[00:10:32.000 --> 00:10:35.000]  無權可吃的
[00:10:35.000 --> 00:10:40.000]  這個對比是一個新與舊的對比
[00:10:40.000 --> 00:10:42.000]  我們的祭壇是指耶穌基督
[00:10:42.000 --> 00:10:45.000]  在十字架上面的獻祭
[00:10:45.000 --> 00:10:49.000]  舊的祭道就是祭司在會幕裏面的獻祭
[00:10:49.000 --> 00:10:51.000]  在上帝的救恩上面
[00:10:51.000 --> 00:10:53.000]  耶穌作為大祭司
[00:10:53.000 --> 00:10:56.000]  對比這個由律法而立的大祭司的獻上
[00:10:56.000 --> 00:10:59.000]  有了決定性的一個分別
[00:10:59.000 --> 00:11:01.000]  而這個決定性的分別
[00:11:01.000 --> 00:11:05.000]  在希伯來書的第十章已經早已提到
[00:11:05.000 --> 00:11:07.000]  耶穌基督在贖罪的獻祭上面
[00:11:07.000 --> 00:11:11.000]  超越了傳統的亞倫制度的祭司
[00:11:11.000 --> 00:11:14.000]  希伯來書第十章裏面這樣說
[00:11:14.000 --> 00:11:15.000]  第十一節
[00:11:15.000 --> 00:11:18.000]  所有的祭司天天站著侍奉上帝
[00:11:18.000 --> 00:11:20.000]  屢次獻上一樣的祭物
[00:11:20.000 --> 00:11:23.000]  這祭物永不能除罪
[00:11:23.000 --> 00:11:27.000]  但基督獻了一次永遠有效的贖罪祭
[00:11:27.000 --> 00:11:30.000]  就坐在上帝的右邊
[00:11:30.000 --> 00:11:32.000]  從此等候他的仇敵
[00:11:32.000 --> 00:11:34.000]  成為他的腳蹬
[00:11:34.000 --> 00:11:37.000]  因為他僅止一次獻祭
[00:11:37.000 --> 00:11:41.000]  就使那些得以成聖的人永遠完全
[00:11:41.000 --> 00:11:44.000]  透過第十節裏面那個強調
[00:11:44.000 --> 00:11:46.000]  我們有一祭壇
[00:11:46.000 --> 00:11:47.000]  這個強調
[00:11:47.000 --> 00:11:49.000]  作者鄭重地去講了
[00:11:49.000 --> 00:11:50.000]  舊的祭道
[00:11:50.000 --> 00:11:53.000]  耶穌基督十字架的恩典
[00:11:53.000 --> 00:11:57.000]  對於那班在會幕中功績的人
[00:11:57.000 --> 00:12:03.000]  即是說他仍然持守著舊約得救的想法
[00:12:03.000 --> 00:12:04.000]  是不行的
[00:12:04.000 --> 00:12:05.000]  是沒有份的
[00:12:05.000 --> 00:12:08.000]  這就是無權可吃的理解
[00:12:08.000 --> 00:12:12.000]  然後作者以第十一節作為一個轉接的作用
[00:12:12.000 --> 00:12:13.000]  將第十節的觀念
[00:12:13.000 --> 00:12:15.000]  再次基督的獻上
[00:12:15.000 --> 00:12:17.000]  如何在舊的制度上
[00:12:17.000 --> 00:12:20.000]  活現出永恆的救贖心意
[00:12:20.000 --> 00:12:25.000]  這就是耶穌上帝的兒子的一次獻上
[00:12:25.000 --> 00:12:32.000]  令到百姓永遠誠信的形容
[00:12:32.000 --> 00:12:34.000]  第十一節裏面指出
[00:12:34.000 --> 00:12:35.000]  獻祭用的生粗
[00:12:35.000 --> 00:12:38.000]  身體要被燒在營外
[00:12:38.000 --> 00:12:41.000]  暗示了城外的象徵性
[00:12:41.000 --> 00:12:42.000]  聖經學者認為
[00:12:42.000 --> 00:12:47.000]  作者用城外和營外兩個意境來襯托出
[00:12:47.000 --> 00:12:51.000]  舊恩不應該聚焦在可見的城裏面
[00:12:51.000 --> 00:12:55.000]  不應該聚焦在可見的物質上
[00:12:55.000 --> 00:12:57.000]  地上的耶路撒冷城
[00:12:57.000 --> 00:13:01.000]  不是得救的泉源
[00:13:01.000 --> 00:13:05.000]  而是將來要去追求的
[00:13:05.000 --> 00:13:07.000]  是天上的耶路撒冷
[00:13:07.000 --> 00:13:08.000]  而這個理解
[00:13:08.000 --> 00:13:12.000]  也可以我們在第十四節裏面的演繹看到
[00:13:12.000 --> 00:13:13.000]  他說在這裏
[00:13:13.000 --> 00:13:15.000]  我們本沒有永存的城
[00:13:15.000 --> 00:13:18.000]  而是在尋求那將要來的城
[00:13:18.000 --> 00:13:19.000]  換言之
[00:13:19.000 --> 00:13:21.000]  我們的焦點應該是
[00:13:21.000 --> 00:13:23.000]  追逐將來的
[00:13:23.000 --> 00:13:29.000]  從天上而來的耶路撒冷
[00:13:29.000 --> 00:13:32.000]  作者更加用一個命令句
[00:13:32.000 --> 00:13:33.000]  既然是這樣
[00:13:33.000 --> 00:13:34.000]  我們也當
[00:13:34.000 --> 00:13:36.000]  來勸勉著讀者
[00:13:36.000 --> 00:13:39.000]  要追隨耶穌基督獻祭的心意
[00:13:39.000 --> 00:13:43.000]  去到城外被燒掉的一個安排
[00:13:43.000 --> 00:13:45.000]  背後暗示著
[00:13:45.000 --> 00:13:49.000]  作為信徒的我們必須有一個受苦的心智
[00:13:49.000 --> 00:13:53.000]  在信仰上堅守原則
[00:13:53.000 --> 00:13:55.000]  基督都受凌辱
[00:13:55.000 --> 00:14:00.000]  我們也無可逃避地要面對凌辱
[00:14:00.000 --> 00:14:03.000]  這個就是第十二和第十三節的重點
[00:14:03.000 --> 00:14:06.000]  第二個段落整個經文反映了作者
[00:14:06.000 --> 00:14:08.000]  來提醒教會
[00:14:08.000 --> 00:14:13.000]  不可以被猶太信仰裏面謬誤的觀念影響
[00:14:13.000 --> 00:14:15.000]  失去了救恩
[00:14:15.000 --> 00:14:19.000]  雖然這種的堅持
[00:14:19.000 --> 00:14:24.000]  可能會面對著將來從猶太教裏面更多的衝擊
[00:14:24.000 --> 00:14:27.000]  但是教會必須仍然帶著
[00:14:27.000 --> 00:14:31.000]  對從死裡復活的耶穌基督的信心和盼望
[00:14:31.000 --> 00:14:35.000]  來面對著挑戰
[00:14:35.000 --> 00:14:38.000]  以這個等候天上的耶路撒冷的來臨
[00:14:38.000 --> 00:14:41.000]  作為我們追逐追求的目標
[00:14:41.000 --> 00:14:45.000]  這個是這個段落的重心所在
[00:14:45.000 --> 00:14:50.000]  三文治裏面中間這塊豐富的內容
[00:14:50.000 --> 00:14:53.000]  凸顯了作者關注的地方
[00:14:53.000 --> 00:14:56.000]  不要被那些謬誤的觀點
[00:14:56.000 --> 00:14:58.000]  來侵蝕我們的心
[00:14:58.000 --> 00:15:00.000]  帶走我們的信仰
[00:15:00.000 --> 00:15:04.000]  然後第十五至十七節是這個三文治的底層
[00:15:04.000 --> 00:15:08.000]  這個段落裏面強調了
[00:15:08.000 --> 00:15:13.000]  整個的言論裏面的首尾呼應的重要
[00:15:13.000 --> 00:15:19.000]  由第十五節到第十七節裏面
[00:15:19.000 --> 00:15:22.000]  我們可以看到仍然有一個強調就是
[00:15:22.000 --> 00:15:25.000]  以從前引導你們的人作為榜樣
[00:15:25.000 --> 00:15:27.000]  這個主調
[00:15:27.000 --> 00:15:31.000]  這個主調來呼應前面的
[00:15:31.000 --> 00:15:36.000]  第一節裏面所講的引導你們的心
[00:15:36.000 --> 00:15:39.000]  作者說要效法他們
[00:15:39.000 --> 00:15:43.000]  效法他們透過宣認上帝的名
[00:15:43.000 --> 00:15:45.000]  行善和分享
[00:15:45.000 --> 00:15:47.000]  抱上帝的喜悅
[00:15:47.000 --> 00:15:50.000]  來展示出對上帝的忠誠
[00:15:50.000 --> 00:15:53.000]  在這幾節裏面我們可以看到
[00:15:53.000 --> 00:15:56.000]  這些傳道人不單止忠於上帝
[00:15:56.000 --> 00:15:58.000]  忠誠於上帝
[00:15:58.000 --> 00:16:00.000]  也愛教會
[00:16:00.000 --> 00:16:02.000]  愛弟兄姊妹
[00:16:02.000 --> 00:16:04.000]  他們視弟兄姊妹的成長
[00:16:04.000 --> 00:16:06.000]  他們屬靈生命的長進
[00:16:06.000 --> 00:16:08.000]  作為自己的責任
[00:16:08.000 --> 00:16:12.000]  是上帝交付給這些傳道者的責任
[00:16:12.000 --> 00:16:14.000]  所以要向上帝交獎
[00:16:14.000 --> 00:16:18.000]  是他們心裏面掂念的事情
[00:16:18.000 --> 00:16:20.000]  這些牧者是以弟兄姊妹
[00:16:20.000 --> 00:16:22.000]  他們得著益處而起落
[00:16:22.000 --> 00:16:25.000]  他們是帶著對上帝的永恆盼望
[00:16:25.000 --> 00:16:28.000]  去傳道教導
[00:16:28.000 --> 00:16:29.000]  我們可以看到
[00:16:29.000 --> 00:16:31.000]  唯有這樣的侍奉生命
[00:16:31.000 --> 00:16:33.000]  才是信徒的榜樣
[00:16:33.000 --> 00:16:36.000]  我們更重的前輩
[00:16:36.000 --> 00:16:38.000]  整個希伯來書十三章
[00:16:38.000 --> 00:16:42.000]  七節十七節三層裏面
[00:16:42.000 --> 00:16:50.000]  以跟從、紀念、效法作為開始
[00:16:50.000 --> 00:16:54.000]  同樣要以服從、順服
[00:16:54.000 --> 00:16:57.000]  跟隨的意思很清楚不過
[00:16:57.000 --> 00:17:00.000]  而帶著這種原則
[00:17:00.000 --> 00:17:03.000]  要去面對的就是中間的部份
[00:17:03.000 --> 00:17:09.000]  怎樣去面對著各樣的試探和挑戰
[00:17:09.000 --> 00:17:10.000]  這三個段落
[00:17:10.000 --> 00:17:12.000]  要我們反省的就是
[00:17:12.000 --> 00:17:15.000]  在面對著各種信仰上的挑戰
[00:17:15.000 --> 00:17:19.000]  我們要靠的是對上帝的忠誠和信服
[00:17:19.000 --> 00:17:20.000]  我們要以這樣的立場
[00:17:20.000 --> 00:17:23.000]  作為我們一個重心
[00:17:23.000 --> 00:17:28.000]  帶著勇氣去面對著謬誤的觀點
[00:17:28.000 --> 00:17:30.000]  而這些觀點往往很多時候
[00:17:30.000 --> 00:17:34.000]  是透過大家雜非成事
[00:17:34.000 --> 00:17:38.000]  社會大家大眾接受的程度作為理據
[00:17:38.000 --> 00:17:40.000]  不同了
[00:17:40.000 --> 00:17:43.000]  現在不是這樣想的了
[00:17:43.000 --> 00:17:46.000]  你歐了
[00:17:46.000 --> 00:17:48.000]  用這樣的方式言論
[00:17:48.000 --> 00:17:51.000]  來合理化這些荒謬的論點
[00:17:51.000 --> 00:17:53.000]  在不知不覺之間
[00:17:53.000 --> 00:17:56.000]  沉迷了我們的信仰立場
[00:17:56.000 --> 00:18:03.000]  我們慢慢變得會為對現實妥協
[00:18:03.000 --> 00:18:05.000]  在這段經文裏面觸動我的
[00:18:05.000 --> 00:18:07.000]  是「勾引」這個字
[00:18:07.000 --> 00:18:11.000]  第九節裏面這個「勾引」這個字
[00:18:11.000 --> 00:18:13.000]  很有意思
[00:18:13.000 --> 00:18:17.000]  「勾引」有時不是很明顯
[00:18:17.000 --> 00:18:20.000]  大剌剌地告訴你
[00:18:20.000 --> 00:18:22.000]  而是透過一些很微細的
[00:18:22.000 --> 00:18:26.000]  不知不覺當中的耳濡目染
[00:18:26.000 --> 00:18:30.000]  來去蠶食了你的心
[00:18:30.000 --> 00:18:35.000]  這些觀點往往有一個美麗的包裝
[00:18:35.000 --> 00:18:37.000]  合理的理據
[00:18:37.000 --> 00:18:41.000]  來傳遞給你聽
[00:18:41.000 --> 00:18:44.000]  或者我用一個例子來講給大家聽
[00:18:44.000 --> 00:18:47.000]  一個勾引的過程
[00:18:47.000 --> 00:18:50.000]  和面對現實的挑戰
[00:18:50.000 --> 00:18:53.000]  最近有一位家長來跟我說
[00:18:53.000 --> 00:18:56.000]  他的孩子想參加Halloween的活動
[00:18:56.000 --> 00:19:00.000]  不知道大家對Halloween有什麼印象
[00:19:00.000 --> 00:19:03.000]  你會不會認為仍然是一個文化的活動
[00:19:03.000 --> 00:19:05.000]  玩玩而已
[00:19:05.000 --> 00:19:08.000]  但如果你深究這個活動的時候
[00:19:08.000 --> 00:19:12.000]  可能你有很多很多的思考
[00:19:12.000 --> 00:19:14.000]  家長跟我說
[00:19:14.000 --> 00:19:17.000]  因為孩子都這樣想
[00:19:17.000 --> 00:19:19.000]  認為同學都參加了
[00:19:19.000 --> 00:19:21.000]  個個都是這樣的
[00:19:21.000 --> 00:19:24.000]  這只不過是一個文化活動而已
[00:19:24.000 --> 00:19:26.000]  有什麼問題?
[00:19:26.000 --> 00:19:29.000]  用不用這麼認真?
[00:19:29.000 --> 00:19:31.000]  家長感到很為難
[00:19:31.000 --> 00:19:33.000]  因為他不想很斷然地
[00:19:33.000 --> 00:19:35.000]  來拒絕他的孩子
[00:19:35.000 --> 00:19:38.000]  他擔心好像傷了關係
[00:19:38.000 --> 00:19:40.000]  傷了感情
[00:19:40.000 --> 00:19:42.000]  跟那個孩子再無話可說
[00:19:42.000 --> 00:19:44.000]  不知道怎麼辦
[00:19:44.000 --> 00:19:48.000]  因為看似不是是非對錯的事情
[00:19:48.000 --> 00:19:50.000]  因為今天大家都是這樣做的
[00:19:50.000 --> 00:19:52.000]  有什麼問題?
[00:19:52.000 --> 00:19:55.000]  他擔心在情面上
[00:19:55.000 --> 00:19:57.000]  沒有了這個位置
[00:19:57.000 --> 00:19:59.000]  他擔心破壞了關係
[00:19:59.000 --> 00:20:00.000]  而事實上
[00:20:00.000 --> 00:20:03.000]  今天社會普遍對於宗教節日
[00:20:03.000 --> 00:20:08.000]  已經是帶著玩樂的心情進行
[00:20:08.000 --> 00:20:10.000]  我在他回應的時候
[00:20:10.000 --> 00:20:13.000]  跟他首先分析了這個現實
[00:20:13.000 --> 00:20:15.000]  這些宗教節日
[00:20:15.000 --> 00:20:18.000]  我們怎樣去對待
[00:20:18.000 --> 00:20:21.000]  雖然大家都認為只是玩玩而已
[00:20:21.000 --> 00:20:23.000]  但是如果這些宗教節日
[00:20:23.000 --> 00:20:25.000]  背後的屬靈意義
[00:20:25.000 --> 00:20:27.000]  其實是很嚴重的時候
[00:20:27.000 --> 00:20:30.000]  可能是一個危險
[00:20:30.000 --> 00:20:32.000]  是一個警象
[00:20:32.000 --> 00:20:34.000]  是一個警號
[00:20:34.000 --> 00:20:37.000]  玩樂慢慢地
[00:20:37.000 --> 00:20:39.000]  將我們對於屬靈的事物
[00:20:39.000 --> 00:20:42.000]  變得麻木
