
[00:00:00.000 --> 00:00:02.000]  - 各位早上好 - 弟兄姐妹早
[00:08:32.000 --> 00:08:32.000]  - 作者感受到失去了尊嚴
[00:08:32.000 --> 00:08:32.000]  - 作者感受到失去了尊嚴
[00:08:32.000 --> 00:08:32.000]  - 作者感受到失去了尊嚴
[00:08:32.000 --> 00:08:32.000]  - 作者感受到失去了尊嚴
[00:08:32.000 --> 00:08:32.000]  - 作者感受到失去了尊嚴
[00:08:32.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:08:52.000]  - 作者感受到失去了尊嚴
[00:08:52.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:12.000]  - 作者感受到失去了尊嚴
[00:09:12.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:28.000]  - 作者感受到失去了尊嚴
[00:09:28.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:09:44.000]  - 作者感受到失去了尊嚴
[00:09:44.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:06.000]  - 作者感受到失去了尊嚴
[00:10:06.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:26.000]  - 作者感受到失去了尊嚴
[00:10:26.000 --> 00:10:40.000]  - 作者感受到失去了尊嚴
[00:10:40.000 --> 00:10:40.000]  - 作者感受到失去了尊嚴
[00:10:40.000 --> 00:10:40.000]  - 作者感受到失去了尊嚴
[00:10:40.000 --> 00:11:08.000]  - 作者感受到失去了尊嚴
[00:11:08.000 --> 00:11:08.000]  - 作者感受到失去了尊嚴
[00:11:08.000 --> 00:11:08.000]  - 作者感受到失去了尊嚴
[00:11:08.000 --> 00:11:18.000]  - 作者感受到失去了尊嚴
[00:11:18.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:11:38.000]  - 作者感受到失去了尊嚴
[00:11:38.000 --> 00:12:06.000]  - 作者感受到失去了尊嚴
[00:12:06.000 --> 00:12:06.000]  - 作者感受到失去了尊嚴
[00:12:06.000 --> 00:12:24.000]  - 作者感受到失去了尊嚴
[00:12:24.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:12:46.000]  - 作者感受到失去了尊嚴
[00:12:46.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:03.000]  - 作者感受到失去了尊嚴
[00:13:03.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:19.000]  - 作者感受到失去了尊嚴
[00:13:19.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:42.000]  - 作者感受到失去了尊嚴
[00:13:42.000 --> 00:13:52.000]  - 作者感受到失去了尊嚴
[00:14:12.000 --> 00:14:25.000]  - 作者感受到失去了尊嚴
[00:14:25.000 --> 00:14:54.000]  - 作者感受到失去了尊嚴
[00:14:55.000 --> 00:15:00.000]  - 作者感受到失去了尊嚴
[00:15:00.000 --> 00:15:00.000]  - 作者感受到失去了尊嚴
[00:15:00.000 --> 00:15:25.000]  - 作者感受到失去了尊嚴
[00:15:25.000 --> 00:15:25.000]  - 作者感受到失去了尊嚴
[00:15:25.000 --> 00:15:25.000]  - 作者感受到失去了尊嚴
[00:15:25.000 --> 00:15:25.000]  - 作者感受到失去了尊嚴
[00:15:25.000 --> 00:15:25.000]  - 作者感受到失去了尊嚴
[00:15:25.000 --> 00:15:25.000]  - 作者感受到失去了尊嚴
