
[00:00:00.000 --> 00:00:04.160]  我現在宣佈讓我們先聽陳啟仁先生我們同心協力祈禱
[00:02:31.840 --> 00:02:33.840]  所以在大家的程序表裏面
[00:02:33.840 --> 00:02:38.240]  今天我會先和大家從第23章第12節
[00:02:38.240 --> 00:02:44.040]  講到第23章稍後一點的經文
[00:02:44.040 --> 00:02:47.440]  大約去到第22節左右的經文
[00:02:47.640 --> 00:02:50.440]  今天我大概要和大家講到
[00:02:50.440 --> 00:02:54.840]  第23章第12節到第22節的經文
[00:02:54.840 --> 00:02:59.240]  讓我們知道我們活在這個世界裏面
[00:02:59.240 --> 00:03:01.440]  讓我們知道活在這個世界裏面
[00:03:01.440 --> 00:03:05.640]  怎樣學習以信行在上帝的當中
[00:03:05.640 --> 00:03:08.440]  以信如何行在上帝當中
[00:03:08.440 --> 00:03:12.440]  但這只不過是一個英語叫做prelude
[00:03:13.640 --> 00:03:18.040]  只是我們在英語當中叫做prelude
[00:03:18.040 --> 00:03:21.440]  即是預備的前奏曲
[00:03:21.440 --> 00:03:23.640]  就是說預備的前奏曲
[00:03:23.640 --> 00:03:26.040]  我們基督徒活在這個世界的上面
[00:03:26.040 --> 00:03:28.240]  不只是為了這幾十年的時間
[00:03:28.240 --> 00:03:29.840]  我們基督徒活在這個世界
[00:03:29.840 --> 00:03:31.640]  不是為了這幾十年的時間
[00:03:31.640 --> 00:03:33.040]  但這幾十年的時間
[00:03:33.040 --> 00:03:36.440]  卻起了很重要的關鍵作用
[00:03:36.440 --> 00:03:37.640]  但這幾十年的時間
[00:03:37.640 --> 00:03:39.640]  起了很重要的關鍵作用
[00:03:39.640 --> 00:03:43.440]  預備怎樣去和神同活在永恆當中
[00:03:43.640 --> 00:03:47.240]  預備與神怎樣在永恆當中
[00:03:47.240 --> 00:03:49.440]  而重點就是我們的信
[00:03:49.440 --> 00:03:51.440]  怎樣有一個好的奠基
[00:03:51.440 --> 00:03:54.240]  我們信怎樣有一個好的奠基
[00:03:54.240 --> 00:03:58.040]  我為何特別要講是信不是信心呢
[00:03:58.040 --> 00:04:01.640]  我為何這裏要講的是信而不是信心呢
[00:04:01.640 --> 00:04:03.040]  因為我們今天所講的
[00:04:03.040 --> 00:04:06.640]  是講關乎於faith這一點的信
[00:04:06.640 --> 00:04:09.840]  我們今天講的是faith這個信
[00:04:09.840 --> 00:04:11.840]  不是講confidence
[00:04:12.040 --> 00:04:14.640]  不是講信心信任這個問題
[00:04:14.640 --> 00:04:17.840]  而不是講confidence信心信仰的問題
[00:04:17.840 --> 00:04:21.040]  信這個題目是更包含比信心
[00:04:21.040 --> 00:04:24.240]  或者信靠更加的廣闊
[00:04:24.240 --> 00:04:26.040]  因為信這個題目
[00:04:26.040 --> 00:04:29.240]  比信靠信心更加廣闊
[00:04:29.240 --> 00:04:32.640]  信基本上是一個獨立的另一樣東西
[00:04:32.640 --> 00:04:35.640]  是很多人未必能夠掌握到的事情
[00:04:35.640 --> 00:04:38.840]  信是另外一個獨立的
[00:04:38.840 --> 00:04:41.440]  未必很多人都能夠準確掌握的
[00:04:41.640 --> 00:04:43.440]  基督教經常講信
[00:04:43.440 --> 00:04:45.240]  基督教經常講信
[00:04:45.240 --> 00:04:48.240]  但是當我們問到什麼叫信的時候呢
[00:04:48.240 --> 00:04:50.240]  我們說什麼叫信的時候呢
[00:04:50.240 --> 00:04:52.040]  我們又無伶兩可
[00:04:52.040 --> 00:04:53.240]  都不知道怎樣回答人
[00:04:53.240 --> 00:04:55.040]  究竟什麼叫信呢
[00:04:55.040 --> 00:04:57.040]  人我們經常會無伶兩可
[00:04:57.040 --> 00:04:58.240]  不知道怎樣回答
[00:04:58.240 --> 00:05:02.040]  表現出很多患得患失的表現
[00:05:02.040 --> 00:05:04.640]  有很多犯德犯事的表現
[00:05:04.640 --> 00:05:07.640]  其實是一個很可惜的現象
[00:05:07.640 --> 00:05:09.640]  其實是一個很可惜的現象
[00:05:09.840 --> 00:05:13.440]  如果我們今天基督教經常要人去信耶穌
[00:05:13.440 --> 00:05:16.440]  那我們基督教經常叫人去信耶穌
[00:05:16.440 --> 00:05:20.240]  而上帝要求他的靈給我們信他
[00:05:20.240 --> 00:05:23.240]  然後上帝給我們一個靈讓我們去信他
[00:05:23.240 --> 00:05:25.640]  兩者怎樣銜接起來呢
[00:05:25.640 --> 00:05:27.240]  如果我們都不懂得解答的話
[00:05:27.240 --> 00:05:30.640]  如果我們不懂得解答的話
[00:05:30.640 --> 00:05:32.440]  那他又怎樣帶人去信耶穌呢
[00:05:32.440 --> 00:05:34.240]  我們怎樣帶人去信耶穌呢
[00:05:34.240 --> 00:05:35.440]  又叫人怎樣信呢
[00:05:35.440 --> 00:05:36.640]  又怎樣去信呢
[00:05:36.840 --> 00:05:42.640]  所以於是很多基督徒嘗試在聖經裏面去了解什麼叫信
[00:05:42.640 --> 00:05:45.640]  有很多人在聖經裏面嘗試了解什麼是信
[00:05:45.640 --> 00:05:46.640]  我再次重覆講
[00:05:46.640 --> 00:05:50.640]  Faith is not equal to confidence
[00:05:50.640 --> 00:05:54.640]  很多人我們看信以為就等於有信心
[00:05:54.640 --> 00:05:56.240]  其實不是一樣的東西來的
[00:05:56.240 --> 00:05:59.640]  所以很多人把信和信心分為一台
[00:05:59.640 --> 00:06:01.640]  以為有信就有了信心
[00:06:01.640 --> 00:06:06.640]  譬如在聖經在希伯來書第十一章第一節裏面
[00:06:06.840 --> 00:06:08.640]  希伯來書第十一章第一節裏面
[00:06:08.640 --> 00:06:10.640]  聖經是有這樣的介紹的
[00:06:10.640 --> 00:06:12.640]  聖經是這麼介紹的
[00:06:12.640 --> 00:06:14.640]  不如揭一揭去看看好不好
[00:06:14.640 --> 00:06:15.640]  大家不如打開
[00:06:15.640 --> 00:06:18.640]  新約的聖經希伯來書
[00:06:18.640 --> 00:06:20.640]  希伯來書
[00:06:20.640 --> 00:06:22.640]  第十一章
[00:06:22.640 --> 00:06:23.640]  第十一章
[00:06:23.640 --> 00:06:29.640]  找到一張我們讀一讀好不好
[00:06:29.640 --> 00:06:30.640]  找到我們一同來讀
[00:06:30.640 --> 00:06:33.640]  很多時候一講信我們就引用這節經文的了
[00:06:33.840 --> 00:06:37.640]  很多講信就會引用這節經文
[00:06:37.640 --> 00:06:38.640]  那我們看一下好不好
[00:06:38.640 --> 00:06:39.640]  讀一次
[00:06:39.640 --> 00:06:41.640]  我們一起讀第一節
[00:06:41.640 --> 00:06:44.640]  我讀完第二三節給大家聽
[00:06:44.640 --> 00:06:46.640]  大家一同來讀第一節
[00:06:46.640 --> 00:06:48.640]  然後我讀第二到第三節
[00:06:48.640 --> 00:06:49.640]  我們一起讀
[00:06:49.640 --> 00:06:50.640]  我們一同來讀
[00:06:50.640 --> 00:06:51.640]  找到就
[00:06:51.640 --> 00:06:55.640]  信就是所望之時的實體
[00:06:55.640 --> 00:06:58.640]  是未見之時的確具
[00:06:58.640 --> 00:07:02.640]  故人在這信上得了美好的證據
[00:07:02.840 --> 00:07:05.640]  我們因著信就知道
[00:07:05.640 --> 00:07:10.640]  諸世界是藉著神的話造成的
[00:07:10.640 --> 00:07:12.640]  這樣所看見的
[00:07:12.640 --> 00:07:16.640]  並不是從顯然之物造出來的
[00:07:16.640 --> 00:07:17.640]  第二節
[00:07:17.640 --> 00:07:20.640]  故人在這信上得了美好的證據
[00:07:20.640 --> 00:07:22.640]  我們因著信就知道
[00:07:22.640 --> 00:07:25.640]  這世界是基督神話造成的
[00:07:25.640 --> 00:07:27.640]  這樣所看見的
[00:07:27.640 --> 00:07:31.640]  並不是從顯然之物造出來的
[00:07:31.840 --> 00:07:33.640]  很多基督徒引用這節經文
[00:07:33.640 --> 00:07:35.640]  很多基督徒引用這節經文
[00:07:35.640 --> 00:07:37.640]  但是這節經文講什麼呢
[00:07:37.640 --> 00:07:38.640]  這節經文講什麼呢
[00:07:38.640 --> 00:07:40.640]  信是所望之時的實體
[00:07:40.640 --> 00:07:41.640]  是未見之時的確具
[00:07:41.640 --> 00:07:45.640]  如果我們純粹單一節抽出來看的話
[00:07:45.640 --> 00:07:46.640]  如果我們今天就說
[00:07:46.640 --> 00:07:47.640]  所望之時的實體
[00:07:47.640 --> 00:07:49.640]  未見之時的確具
[00:07:49.640 --> 00:07:50.640]  很多基督徒就這樣講
[00:07:50.640 --> 00:07:51.640]  很多基督徒就這麼講
[00:07:51.640 --> 00:07:56.640]  主是為了我們所信的事去成就的
[00:07:56.640 --> 00:07:59.640]  主為我們所信的事去成就
[00:07:59.840 --> 00:08:01.640]  所以他就了解這篇聖經
[00:08:01.640 --> 00:08:03.640]  信就是所望之時的實體
[00:08:03.640 --> 00:08:04.640]  未見之時的確具
[00:08:04.640 --> 00:08:07.640]  就是說你以為你相信它會出現
[00:08:07.640 --> 00:08:09.640]  主就會為你去造成的
[00:08:09.640 --> 00:08:11.640]  有人就這麼想
[00:08:11.640 --> 00:08:13.640]  如果你是這麼想的
[00:08:13.640 --> 00:08:14.640]  希望的
[00:08:14.640 --> 00:08:15.640]  主就會為你成就
[00:08:15.640 --> 00:08:16.640]  所以要你實現
[00:08:16.640 --> 00:08:19.640]  於是乎很多基督徒都這樣傳
[00:08:19.640 --> 00:08:21.640]  其實很多基督徒就這麼去傳
[00:08:21.640 --> 00:08:23.640]  你信耶穌呢
[00:08:23.640 --> 00:08:24.640]  你信耶穌
[00:08:24.640 --> 00:08:25.640]  耶穌就可以幫你
[00:08:25.640 --> 00:08:26.640]  讓你所想的事
[00:08:26.640 --> 00:08:28.640]  耶穌就能幫你
[00:08:28.840 --> 00:08:31.640]  讓你所想的事可以成真的
[00:08:31.640 --> 00:08:32.640]  夢想成真
[00:08:32.640 --> 00:08:34.640]  因為信耶穌
[00:08:34.640 --> 00:08:35.640]  因為信耶穌
[00:08:35.640 --> 00:08:36.640]  耶穌見你信祂
[00:08:36.640 --> 00:08:37.640]  耶穌見你信祂
[00:08:37.640 --> 00:08:38.640]  祂也會為你服務
[00:08:38.640 --> 00:08:40.640]  做你想做的事
[00:08:40.640 --> 00:08:42.640]  就為你服務我做你想做的
[00:08:42.640 --> 00:08:44.640]  於是乎這種思維
[00:08:44.640 --> 00:08:47.640]  其實將基督教整個信這個題目
[00:08:47.640 --> 00:08:50.640]  貶低到好像其他的宗教
[00:08:50.640 --> 00:08:52.640]  其他的偶像的信仰一樣
[00:08:52.640 --> 00:08:54.640]  就把基督教貶低到
[00:08:54.640 --> 00:08:56.640]  和其他性偶像一樣
[00:08:56.840 --> 00:08:59.640]  我甚至聽過一個牧者曾經這樣說過
[00:08:59.640 --> 00:09:02.640]  我甚至聽到有一個牧者曾經這麼講過
[00:09:02.640 --> 00:09:03.640]  他說呢
[00:09:03.640 --> 00:09:06.640]  我們如果你是剛剛初信主的話
[00:09:06.640 --> 00:09:08.640]  如果你剛剛初信主的話
[00:09:08.640 --> 00:09:11.640]  你的祈禱是特別靈的
[00:09:11.640 --> 00:09:13.640]  你的祈禱是特別靈的
[00:09:13.640 --> 00:09:16.640]  上帝特別喜歡聽那些初信主的人的祈禱
[00:09:16.640 --> 00:09:20.640]  上帝特別喜歡聽那些初信主的人的祈禱
[00:09:20.640 --> 00:09:22.640]  所以那些信了一段時間的信徒
[00:09:22.640 --> 00:09:24.640]  如果有什麼想祈禱的呢
[00:09:24.840 --> 00:09:29.640]  如果特別是相信有一段時間的信徒要祈禱的話
[00:09:29.640 --> 00:09:32.640]  你記得拉著那些初信主的和你一起祈禱啊
[00:09:32.640 --> 00:09:35.640]  記得拉著初信主的和你一起祈禱
[00:09:35.640 --> 00:09:36.640]  靈一點的
[00:09:36.640 --> 00:09:38.640]  主會聽多一點的
[00:09:38.640 --> 00:09:39.640]  主會多聽一點的
[00:09:39.640 --> 00:09:40.640]  我那時候最初聽
[00:09:40.640 --> 00:09:42.640]  我都覺得好像挺好的
[00:09:42.640 --> 00:09:44.640]  當時我覺得挺好的
[00:09:44.640 --> 00:09:48.640]  但我一直在心裡有些事情覺得很不安
[00:09:48.640 --> 00:09:50.640]  在我心裡有一些事情我就感到不安
[00:09:50.640 --> 00:09:54.640]  尤其是當你對聖經對上帝開始越多了解的時候
[00:09:54.840 --> 00:09:57.640]  尤其是當你對上帝開始越多了解的時候
[00:09:57.640 --> 00:09:59.640]  我覺得這樣的講法好像有些問題
[00:09:59.640 --> 00:10:01.640]  我覺得這個講法好像有些問題
[00:10:01.640 --> 00:10:02.640]  如果是這樣的話
[00:10:02.640 --> 00:10:03.640]  如果是這樣的話
[00:10:03.640 --> 00:10:06.640]  那些人不斷地信完一次又一次
[00:10:06.640 --> 00:10:07.640]  信完一次又一次
[00:10:07.640 --> 00:10:08.640]  不信又再信
[00:10:08.640 --> 00:10:10.640]  那就最靈了是不是
[00:10:10.640 --> 00:10:11.640]  信完一次又一次
[00:10:11.640 --> 00:10:13.640]  信完以後再信
[00:10:13.640 --> 00:10:15.640]  是不是顯得更靈一點呢
[00:10:15.640 --> 00:10:17.640]  再想深多一層
[00:10:17.640 --> 00:10:18.640]  再多想一層
[00:10:18.640 --> 00:10:19.640]  這種信仰
[00:10:19.640 --> 00:10:20.640]  這種信仰
[00:10:20.640 --> 00:10:22.640]  其實不需要在基督教找
[00:10:22.640 --> 00:10:24.640]  不需要在基督教裡面尋找
[00:10:24.840 --> 00:10:26.640]  其他宗教裡面都這樣信法的
[00:10:26.640 --> 00:10:27.640]  其他宗教也是這麼信的
[00:10:27.640 --> 00:10:29.640]  你信就有了
[00:10:29.640 --> 00:10:30.640]  你信就有了
[00:10:30.640 --> 00:10:32.640]  你不信就沒有了
[00:10:32.640 --> 00:10:33.640]  不信就沒有
[00:10:33.640 --> 00:10:35.640]  我每天早上有時候聽收音機
[00:10:35.640 --> 00:10:36.640]  有一個節目
[00:10:36.640 --> 00:10:37.640]  講鬼故
[00:10:37.640 --> 00:10:41.640]  我每天早上聽收音機都有一個節目
[00:10:41.640 --> 00:10:45.640]  兩個基督徒加一個不信主一起講鬼故
[00:10:45.640 --> 00:10:50.640]  就是兩個基督徒和一個不信主的人在一起講鬼
[00:10:50.640 --> 00:10:52.640]  講完之後他們肯講這句話
[00:10:52.640 --> 00:10:54.640]  講完以後就有這麼一句
[00:10:54.840 --> 00:10:55.640]  有不信則無
[00:10:55.640 --> 00:10:56.640]  是不是這樣
[00:10:56.640 --> 00:10:57.640]  信則有
[00:10:57.640 --> 00:10:58.640]  不信則無
[00:10:58.640 --> 00:10:59.640]  如果是這樣的話
[00:10:59.640 --> 00:11:01.640]  我們基督教是很唯心的
[00:11:01.640 --> 00:11:03.640]  你覺得自己信就有
[00:11:03.640 --> 00:11:04.640]  不信就沒有
[00:11:04.640 --> 00:11:06.640]  我們基督教是不是很唯心
[00:11:06.640 --> 00:11:07.640]  信則有
[00:11:07.640 --> 00:11:08.640]  不信則無
[00:11:08.640 --> 00:11:11.640]  那和上帝存在就直接有衝突
[00:11:11.640 --> 00:11:13.640]  和上帝存在就直接有衝突
[00:11:13.640 --> 00:11:15.640]  你信有上帝就有上帝
[00:11:15.640 --> 00:11:16.640]  你相信有上帝就有上帝
[00:11:16.640 --> 00:11:17.640]  你不信就沒有
[00:11:17.640 --> 00:11:19.640]  你不信他就沒有
[00:11:19.640 --> 00:11:20.640]  不信就沒有
[00:11:20.640 --> 00:11:23.640]  其實上帝不到你信不信他都在
[00:11:23.840 --> 00:11:26.640]  上帝是由不得你信不信他都在
[00:11:26.640 --> 00:11:27.640]  等下你聽清楚這句話
[00:11:27.640 --> 00:11:28.640]  聽清楚這句話
[00:11:28.640 --> 00:11:30.640]  上帝不是到你信就有
[00:11:30.640 --> 00:11:31.640]  不信就沒有
[00:11:31.640 --> 00:11:34.640]  上帝輪不到說你信就有
[00:11:34.640 --> 00:11:35.640]  不信就無
[00:11:35.640 --> 00:11:36.640]  你信不信都好
[00:11:36.640 --> 00:11:37.640]  你信不信都好
[00:11:37.640 --> 00:11:38.640]  上帝必定在
[00:11:38.640 --> 00:11:39.640]  上帝必定在
[00:11:39.640 --> 00:11:40.640]  邪靈必定在
[00:11:40.640 --> 00:11:41.640]  邪靈必定在
[00:11:41.640 --> 00:11:43.640]  你不信都在
[00:11:43.640 --> 00:11:44.640]  你不信也在這
[00:11:44.640 --> 00:11:46.640]  你信更加要知道怎麼走
[00:11:46.640 --> 00:11:48.640]  你信也要知道怎麼走
[00:11:48.640 --> 00:11:49.640]  所以究竟
[00:11:49.640 --> 00:11:51.640]  我們今天所看的這段聖經
[00:11:51.840 --> 00:11:54.640]  今天我們所看的這段聖經
[00:11:54.640 --> 00:11:55.640]  是所顯著
[00:11:55.640 --> 00:11:56.640]  就是要讓我們學會
[00:11:56.640 --> 00:11:58.640]  真的什麼叫做信
[00:11:58.640 --> 00:12:00.640]  讓我們去學習什麼叫信
[00:12:00.640 --> 00:12:03.640]  剛才我們所讀的希伯來書第十一章第一節
[00:12:03.640 --> 00:12:05.640]  我們剛才讀的希伯來書第十一章第一節
[00:12:05.640 --> 00:12:08.640]  其實重點不是說你信那件事
[00:12:08.640 --> 00:12:10.640]  主宰會幫你做
[00:12:10.640 --> 00:12:12.640]  重點不在於說你信
[00:12:12.640 --> 00:12:14.640]  剛才那段聖經特別說
[00:12:14.640 --> 00:12:16.640]  古時的時候很多先知
[00:12:16.640 --> 00:12:18.640]  他們已經證實過這件事
[00:12:18.640 --> 00:12:20.640]  就是在古時很多先知
[00:12:20.840 --> 00:12:21.640]  證實過這件事
[00:12:21.640 --> 00:12:22.640]  證實什麼事
[00:12:22.640 --> 00:12:23.640]  證實什麼事
[00:12:23.640 --> 00:12:24.640]  其實先知這麼多年
[00:12:24.640 --> 00:12:25.640]  證實什麼事
[00:12:25.640 --> 00:12:26.640]  證實什麼
[00:12:26.640 --> 00:12:28.640]  信則有,不信則無
[00:12:28.640 --> 00:12:29.640]  信則有,不信則無
[00:12:29.640 --> 00:12:30.640]  信則有,不信則無
[00:12:30.640 --> 00:12:31.640]  信則有,不信則無
[00:12:31.640 --> 00:12:32.640]  信則有,不信則無
[00:12:32.640 --> 00:12:33.640]  信則有,不信則無
[00:12:33.640 --> 00:12:34.640]  信則有,不信則無
[00:12:34.640 --> 00:12:35.640]  信則有,不信則無
[00:12:35.640 --> 00:12:36.640]  信則有,不信則無
[00:12:36.640 --> 00:12:37.640]  信則有,不信則無
[00:12:37.640 --> 00:12:38.640]  信則有,不信則無
[00:12:38.640 --> 00:12:39.640]  信則有,不信則無
[00:12:39.640 --> 00:12:40.640]  信則有,不信則無
[00:12:40.640 --> 00:12:41.640]  信則有,不信則無
[00:12:41.640 --> 00:12:42.640]  信則有,不信則無
[00:12:42.640 --> 00:12:43.640]  信則有,不信則無
[00:12:43.640 --> 00:12:44.640]  信則有,不信則無
[00:12:44.840 --> 00:12:58.640]  信則有,不信則無
[00:12:58.640 --> 00:12:59.640]  信則有,不信則無
[00:12:59.640 --> 00:13:00.640]  信則有,不信則無
[00:13:00.640 --> 00:13:01.640]  信則有,不信則無
[00:13:01.640 --> 00:13:02.640]  信則有,不信則無
[00:13:02.640 --> 00:13:03.640]  信則有,不信則無
[00:13:03.640 --> 00:13:04.640]  信則有,不信則無
[00:13:04.640 --> 00:13:05.640]  信則有,不信則無
[00:13:05.640 --> 00:13:06.640]  信則有,不信則無
[00:13:06.640 --> 00:13:07.640]  信則有,不信則無
[00:13:07.640 --> 00:13:08.640]  信則有,不信則無
[00:13:08.640 --> 00:13:09.640]  信則有,不信則無
[00:13:09.640 --> 00:13:10.640]  信則有,不信則無
[00:13:10.640 --> 00:13:11.640]  信則有,不信則無
[00:13:11.640 --> 00:13:12.640]  信則有,不信則無
[00:13:12.640 --> 00:13:13.640]  信則有,不信則無
[00:13:13.840 --> 00:13:15.640]  信則有,不信則無
[00:13:15.640 --> 00:13:16.640]  信則有,不信則无
[00:13:16.640 --> 00:13:17.640]  信則有,不信則无
[00:13:17.640 --> 00:13:18.640]  信則有,不信則无
[00:13:18.640 --> 00:13:19.640]  信則有,不信則无
[00:13:19.640 --> 00:13:20.640]  信則有,不信則无
[00:13:20.640 --> 00:13:21.640]  信則有,不信則无
[00:13:21.640 --> 00:13:22.640]  信則有,不信則无
[00:13:22.640 --> 00:13:23.640]  信則有,不信則无
[00:13:23.640 --> 00:13:24.640]  信則有,不信則无
[00:13:24.640 --> 00:13:25.640]  信則有,不信則无
[00:13:25.640 --> 00:13:26.640]  信則有,不信則无
[00:13:26.640 --> 00:13:27.640]  信則有,不信則无
[00:13:27.640 --> 00:13:28.640]  信則有,不信則无
[00:13:28.640 --> 00:13:29.640]  信則有,不信則无
[00:13:29.640 --> 00:13:30.640]  信則有,不信則无
[00:13:30.640 --> 00:13:31.640]  信則有,不信則无
[00:13:31.640 --> 00:13:32.640]  信則有,不信則无
[00:13:32.640 --> 00:13:33.640]  信則有,不信則无
[00:13:33.640 --> 00:13:34.640]  信則有,不信則无
[00:13:44.640 --> 00:13:45.640]  信則有,不信則无
[00:13:45.640 --> 00:13:46.640]  信則有,不信則无
[00:13:46.640 --> 00:13:47.640]  信則有,不信則无
[00:13:47.640 --> 00:13:48.640]  信則有,不信則无
[00:13:48.640 --> 00:13:49.640]  信則有,不信則无
[00:13:49.640 --> 00:13:50.640]  信則有,不信則无
[00:13:50.640 --> 00:13:51.640]  信則有,不信則无
[00:13:51.640 --> 00:13:52.640]  信則有,不信則无
[00:13:52.640 --> 00:13:53.640]  信則有,不信則无
[00:13:53.640 --> 00:13:54.640]  信則有,不信則无
[00:13:54.640 --> 00:13:55.640]  信則有,不信則无
[00:13:55.640 --> 00:13:56.640]  信則有,不信則无
[00:13:56.640 --> 00:13:57.640]  信則有,不信則无
[00:13:57.640 --> 00:13:58.640]  信則有,不信則无
[00:13:58.640 --> 00:13:59.640]  信則有,不信則无
[00:13:59.640 --> 00:14:00.640]  信則有,不信則无
[00:14:00.640 --> 00:14:01.640]  信則有,不信則无
[00:14:01.640 --> 00:14:02.640]  信則有,不信則无
[00:14:02.640 --> 00:14:03.640]  信則有,不信則无
[00:14:03.640 --> 00:14:04.640]  信則有,不信則无
[00:14:14.640 --> 00:14:15.640]  信則有,不信則无
[00:14:15.640 --> 00:14:16.640]  信則有,不信則无
[00:14:16.640 --> 00:14:17.640]  信則有,不信則无
[00:14:17.640 --> 00:14:18.640]  信則有,不信則无
[00:14:18.640 --> 00:14:19.640]  信則有,不信則无
[00:14:19.640 --> 00:14:20.640]  信則有,不信則无
[00:14:20.640 --> 00:14:21.640]  信則有,不信則无
[00:14:21.640 --> 00:14:22.640]  信則有,不信則无
[00:14:22.640 --> 00:14:23.640]  信則有,不信則无
[00:14:23.640 --> 00:14:24.640]  信則有,不信則无
[00:14:24.640 --> 00:14:25.640]  信則有,不信則无
[00:14:25.640 --> 00:14:26.640]  信則有,不信則无
[00:14:26.640 --> 00:14:27.640]  信則有,不信則无
[00:14:27.640 --> 00:14:28.640]  信則有,不信則无
[00:14:28.640 --> 00:14:29.640]  信則有,不信則无
[00:14:29.640 --> 00:14:30.640]  信則有,不信則无
[00:14:30.640 --> 00:14:31.640]  信則有,不信則无
[00:14:31.640 --> 00:14:32.640]  信則有,不信則无
[00:14:32.640 --> 00:14:33.640]  信則有,不信則无
[00:14:33.640 --> 00:14:34.640]  信則有,不信則无
[00:14:44.640 --> 00:14:45.640]  信則有,不信則无
[00:14:45.640 --> 00:14:46.640]  信則有,不信則无
[00:14:46.640 --> 00:14:47.640]  信則有,不信則无
[00:14:47.640 --> 00:14:48.640]  信則有,不信則无
[00:14:48.640 --> 00:14:49.640]  信則有,不信則无
[00:14:49.640 --> 00:14:50.640]  信則有,不信則无
[00:14:50.640 --> 00:14:51.640]  信則有,不信則无
[00:14:51.640 --> 00:14:52.640]  信則有,不信則无
[00:14:52.640 --> 00:14:53.640]  信則有,不信則无
[00:14:53.640 --> 00:14:54.640]  信則有,不信則无
[00:14:54.640 --> 00:14:55.640]  信則有,不信則无
[00:14:55.640 --> 00:14:56.640]  信則有,不信則无
[00:14:56.640 --> 00:14:57.640]  信則有,不信則无
[00:14:57.640 --> 00:14:58.640]  信則有,不信則无
[00:14:58.640 --> 00:14:59.640]  信則有,不信則无
[00:14:59.640 --> 00:15:00.640]  信則有,不信則无
[00:15:00.640 --> 00:15:01.640]  信則有,不信則无
[00:15:01.640 --> 00:15:02.640]  信則有,不信則无
[00:15:02.640 --> 00:15:03.640]  信則有,不信則无
[00:15:03.640 --> 00:15:04.640]  信則有,不信則无
[00:15:14.640 --> 00:15:15.640]  保羅能得拯救
[00:15:15.640 --> 00:15:17.640]  就在這個時候
