
[00:00:00.000 --> 00:00:04.100]  我們先請念的我們民宿祭的十四章醫療師節
[00:06:05.300 --> 00:06:08.700]  Everything 好的壞的
[00:06:08.700 --> 00:06:10.800]  通通要感謝
[00:06:10.800 --> 00:06:12.500]  因為你有沒有想到
[00:06:12.500 --> 00:06:14.900]  你有錢的時候神幫嘛
[00:06:14.900 --> 00:06:17.100]  你都不愁吃不愁喝
[00:06:17.100 --> 00:06:18.900]  不愁吃穿玩樂
[00:06:18.900 --> 00:06:20.700]  你沒錢的時候
[00:06:20.700 --> 00:06:22.100]  你也感謝神
[00:06:22.100 --> 00:06:25.000]  因為神還讓我存留一口氣
[00:06:25.000 --> 00:06:27.400]  天上的飛鳥不種也不收
[00:06:27.400 --> 00:06:29.800]  天父善且養活他們
[00:06:29.800 --> 00:06:31.800]  神仍然是要養活你
[00:06:31.800 --> 00:06:35.500]  神仍然是要保守你 帶領你的
[00:06:35.500 --> 00:06:37.700]  所以
[00:06:37.700 --> 00:06:41.800]  不要抱怨 乃是要感謝
[00:06:41.800 --> 00:06:44.000]  那麼他們抱怨什麼呢
[00:06:44.000 --> 00:06:45.300]  下面一句
[00:06:45.300 --> 00:06:47.800]  耶和華為什麼把我們領到那地
[00:06:47.800 --> 00:06:50.000]  使我們倒在刀下呢
[00:06:50.000 --> 00:06:54.300]  我們的妻子和孩子必被擄掠
[00:06:54.300 --> 00:06:55.600]  換句話說
[00:06:55.600 --> 00:07:01.200]  他認為神沒有特別的照顧保護他們
[00:07:01.200 --> 00:07:02.900]  對神起了疑惑
[00:07:02.900 --> 00:07:07.200]  而對自己的前途有悲觀了
[00:07:07.200 --> 00:07:11.800]  如果說你的人生是一路平穩
[00:07:11.800 --> 00:07:15.000]  一路向上的話
[00:07:15.000 --> 00:07:17.800]  那是不可能的
[00:07:17.800 --> 00:07:20.200]  因為你也走不動
[00:07:20.200 --> 00:07:21.600]  你去爬山你就知道
[00:07:21.600 --> 00:07:23.600]  你如果一路都是走上坡
[00:07:23.600 --> 00:07:25.700]  你不走死了嗎
[00:07:25.700 --> 00:07:27.600]  一不小心就滾下來了
[00:07:27.600 --> 00:07:28.600]  是不是
[00:07:28.600 --> 00:07:32.300]  倒是要高高低低起伏的
[00:07:32.300 --> 00:07:34.600]  你就上上下下
[00:07:34.600 --> 00:07:36.700]  當你到了高山上的時候
[00:07:36.700 --> 00:07:39.800]  你可以看到好遠的地方
[00:07:39.800 --> 00:07:42.200]  你可以在山上面高歌一曲
[00:07:42.200 --> 00:07:45.800]  你可以感謝那創造天地宇宙真正的萬物
[00:07:45.800 --> 00:07:47.800]  當你在低谷的時候
[00:07:47.800 --> 00:07:50.600]  我雖然行在死因的幽谷
[00:07:50.600 --> 00:07:52.000]  也不怕遭害
[00:07:52.000 --> 00:07:54.900]  因為祂的葬祂的肝都安慰我
[00:07:54.900 --> 00:07:59.000]  在我的敵人面前為我擺設言行
[00:07:59.000 --> 00:08:00.000]  哈利路亞
[00:08:00.000 --> 00:08:01.600]  我每次想到這些話
[00:08:01.600 --> 00:08:03.600]  我就感謝神
[00:08:03.600 --> 00:08:08.800]  因為對神不要疑惑
[00:08:08.800 --> 00:08:13.000]  往往是我們對神的作為不清楚
[00:08:13.000 --> 00:08:15.000]  我們覺得神我這樣講
[00:08:15.000 --> 00:08:16.800]  你就要這樣子成就我
[00:08:16.800 --> 00:08:18.800]  那你是神了吧
[00:08:18.800 --> 00:08:20.800]  所以祂自有祂的主張
[00:08:20.800 --> 00:08:22.600]  祂自有祂的見地
[00:08:22.600 --> 00:08:24.200]  祂自有祂的保守
[00:08:24.200 --> 00:08:26.400]  祂自有祂的帶領
[00:08:26.400 --> 00:08:28.800]  祂對神不要有疑惑
[00:08:28.800 --> 00:08:32.900]  你要相信你的前途在祂的手上
[00:08:32.900 --> 00:08:37.500]  即使是目前在低谷之中
[00:08:37.500 --> 00:08:38.800]  在黑暗之中
[00:08:38.800 --> 00:08:40.200]  但是你要知道
[00:08:40.200 --> 00:08:42.400]  那黎明就要來了
[00:08:42.400 --> 00:08:43.700]  哈利路亞
[00:08:43.700 --> 00:08:45.700]  然後眾人彼此說
[00:08:45.700 --> 00:08:49.200]  我們不如另一個首領回埃及去吧
[00:08:49.200 --> 00:08:52.600]  也就是說這些不信的百姓
[00:08:52.600 --> 00:08:54.800]  除了會抱怨
[00:08:54.800 --> 00:08:56.400]  除了喧擾
[00:08:56.400 --> 00:08:57.900]  就是嚷嚷
[00:08:57.900 --> 00:08:59.700]  或者是反叛
[00:08:59.700 --> 00:09:01.200]  那對神疑惑
[00:09:01.200 --> 00:09:04.200]  對前途不樂觀
[00:09:04.200 --> 00:09:07.100]  還不服神的帶領
[00:09:07.100 --> 00:09:09.500]  企圖想要走回頭路
[00:09:09.500 --> 00:09:11.200]  因為他想說我在埃及
[00:09:11.200 --> 00:09:13.900]  我最少我還有大蔥肉
[00:09:13.900 --> 00:09:15.100]  好吃
[00:09:15.100 --> 00:09:17.700]  今天你一定要給我吃瑪拿
[00:09:17.700 --> 00:09:20.300]  但是你豈不知道
[00:09:20.300 --> 00:09:23.100]  這是神祂一路保守帶領他們
[00:09:23.100 --> 00:09:27.000]  就是因為他們不能夠不服帶領
[00:09:27.000 --> 00:09:28.900]  甚至想要另一個領袖
[00:09:28.900 --> 00:09:31.800]  甚至想要走回頭路
[00:09:31.800 --> 00:09:35.900]  神讓他們全部死在曠野地
[00:09:35.900 --> 00:09:37.400]  這是不信的百姓
[00:09:37.400 --> 00:09:40.400]  這是在民書記裡面講的
[00:09:40.400 --> 00:09:43.400]  除了下一代
[00:09:43.400 --> 00:09:48.900]  除了約書亞跟迦勒以外
[00:09:48.900 --> 00:09:50.900]  所以甚至於全會中說
[00:09:50.900 --> 00:09:53.900]  拿石頭打死他們二人
[00:09:53.900 --> 00:09:55.900]  就是容不下
[00:09:55.900 --> 00:09:58.200]  有的時候
[00:09:58.200 --> 00:10:01.200]  容不下別人的信心
[00:10:01.200 --> 00:10:02.400]  不順服
[00:10:02.400 --> 00:10:07.700]  覺得牧師你講這麼多信
[00:10:07.700 --> 00:10:09.600]  真的我都不相信或是怎麼樣
[00:10:09.600 --> 00:10:11.500]  但是我們弟兄姐妹都不會了
[00:10:11.500 --> 00:10:13.000]  感謝神
[00:10:13.000 --> 00:10:14.200]  因為我們都知道
[00:10:14.200 --> 00:10:16.200]  這神是偉大奇妙神
[00:10:16.200 --> 00:10:17.400]  我們在我們的生命中
[00:10:17.400 --> 00:10:18.400]  神祂一路保守
[00:10:18.400 --> 00:10:19.700]  祂一路帶領
[00:10:19.700 --> 00:10:21.800]  所以那是不信的表現
[00:10:21.800 --> 00:10:23.100]  同樣的一段經文
[00:10:23.100 --> 00:10:25.100]  民書記的十四章一到十節
[00:10:25.100 --> 00:10:26.900]  從第五到第九節開始
[00:10:26.900 --> 00:10:27.800]  他說
[00:10:27.800 --> 00:10:29.700]  這是那些對有信心
[00:10:29.700 --> 00:10:32.700]  對神應許有信心的表現
[00:10:32.700 --> 00:10:34.600]  第一
[00:10:34.600 --> 00:10:36.700]  摩西亞人就浮浮在
[00:10:36.700 --> 00:10:39.900]  以色列全會眾面前
[00:10:39.900 --> 00:10:42.200]  如果我們對神有信心
[00:10:42.200 --> 00:10:44.900]  對神的應許有信心
[00:10:44.900 --> 00:10:46.500]  我們應該表現出
[00:10:46.500 --> 00:10:49.400]  一個謙卑的態度
[00:10:49.400 --> 00:10:52.200]  不要覺得我高人一等
[00:10:52.200 --> 00:10:53.200]  或者是
[00:10:53.200 --> 00:10:55.000]  甚至於摩西亞人
[00:10:55.000 --> 00:10:58.200]  他也不會自己表白或辨別
[00:10:58.200 --> 00:10:59.700]  他們就浮浮在
[00:10:59.700 --> 00:11:02.500]  以色列全會眾面前
[00:11:02.500 --> 00:11:05.800]  甚至於耶穌亞和迦勒
[00:11:05.800 --> 00:11:09.400]  就撕裂一幅
[00:11:09.400 --> 00:11:11.700]  因為他們一再說
[00:11:11.700 --> 00:11:14.000]  那迦南平原是牛奶餘蜜之地
[00:11:14.000 --> 00:11:15.500]  我們進去
[00:11:15.500 --> 00:11:19.000]  但是其他的那十個探子說
[00:11:19.000 --> 00:11:20.300]  喔 他們像巨人
[00:11:20.300 --> 00:11:21.200]  我們像蚱蜢
[00:11:21.200 --> 00:11:23.600]  我們進去不是受死嗎
[00:11:23.600 --> 00:11:24.400]  不錯
[00:11:24.400 --> 00:11:25.700]  那是牛奶餘蜜之地
[00:11:25.700 --> 00:11:27.800]  但是那邊巨人好大
[00:11:27.800 --> 00:11:29.700]  但是你的神不是應許你
[00:11:29.700 --> 00:11:31.700]  這是吃給你的迦南平原
[00:11:31.700 --> 00:11:33.900]  牛奶餘蜜之地嗎
[00:11:33.900 --> 00:11:35.500]  你怎麼還會不信呢
[00:11:35.500 --> 00:11:37.700]  所以耶穌亞和迦勒就
[00:11:37.700 --> 00:11:41.500]  撕裂一幅大聲疾呼
[00:11:41.500 --> 00:11:43.900]  他們不顧體面
[00:11:43.900 --> 00:11:46.400]  敢於表達自己
[00:11:46.400 --> 00:11:49.000]  如果當別人對你的信仰
[00:11:49.000 --> 00:11:51.400]  或對你的信心
[00:11:51.400 --> 00:11:54.500]  不以為然的話
[00:11:54.500 --> 00:11:57.100]  你除了要謙卑
[00:11:57.100 --> 00:11:58.500]  不要跟他們爭論
[00:11:58.500 --> 00:12:01.500]  但是你可以
[00:12:01.500 --> 00:12:03.900]  表明你的立場
[00:12:03.900 --> 00:12:07.000]  甚至於不顧體面
[00:12:07.000 --> 00:12:09.000]  聖經上面
[00:12:09.000 --> 00:12:11.500]  大衛去迎約會
[00:12:11.500 --> 00:12:13.900]  回耶路撒冷城的時候
[00:12:13.900 --> 00:12:16.800]  他在約會前面跳舞
[00:12:16.800 --> 00:12:19.400]  哇 他好高興啊
[00:12:19.400 --> 00:12:21.300]  當聖靈在我的心
[00:12:21.300 --> 00:12:24.100]  我要讚美主
[00:12:24.100 --> 00:12:27.700]  像大衛的讚美主
[00:12:27.700 --> 00:12:28.900]  他就一面跳
[00:12:28.900 --> 00:12:31.300]  跳了熱他就把衣服脫掉
[00:12:31.300 --> 00:12:33.100]  你知道嗎
[00:12:33.100 --> 00:12:34.300]  甚至於他的太太
[00:12:34.300 --> 00:12:35.700]  在皇宮上面都說
[00:12:35.700 --> 00:12:37.500]  哎呀 你好修臉啊
[00:12:37.500 --> 00:12:39.600]  你失了體面
[00:12:39.600 --> 00:12:42.500]  但是大衛不顧體面
[00:12:42.500 --> 00:12:44.400]  他在神面前
[00:12:44.400 --> 00:12:47.300]  他可以謙卑浮浮在地
[00:12:47.300 --> 00:12:49.500]  他可以不顧體面
[00:12:49.500 --> 00:12:53.900]  撕裂一幅脫去一幅讚美神
[00:12:53.900 --> 00:12:57.000]  敢於表明立場
[00:12:57.000 --> 00:12:58.500]  然後他們說
[00:12:58.500 --> 00:13:00.900]  我們所窺探經過之地
[00:13:00.900 --> 00:13:02.400]  是極美之地
[00:13:02.400 --> 00:13:05.000]  是牛奶隱秘之地
[00:13:05.000 --> 00:13:08.800]  也就是他們再一次強調信心
[00:13:08.800 --> 00:13:11.100]  還有美麗的願景
[00:13:11.100 --> 00:13:13.500]  是 我們如果是
[00:13:13.500 --> 00:13:16.700]  我們相信神會保守帶領我們
[00:13:16.700 --> 00:13:18.900]  但是你看了只是說
[00:13:18.900 --> 00:13:21.700]  現在 現在 現在
[00:13:21.700 --> 00:13:24.500]  我要 我就是要現在
[00:13:24.500 --> 00:13:27.400]  但是你忽略了
[00:13:27.400 --> 00:13:29.700]  因為他才是神
[00:13:29.700 --> 00:13:33.400]  我們是夫復敬拜在他的面前
[00:13:33.400 --> 00:13:36.800]  我們要來求他來帶領我們
[00:13:36.800 --> 00:13:39.400]  有的時候神要帶領我們
[00:13:39.400 --> 00:13:43.600]  譬如我如果要帶你去
[00:13:43.600 --> 00:13:46.600]  去攀登喜馬拉雅山
[00:13:46.600 --> 00:13:48.700]  我是不是要先帶你到
[00:13:48.700 --> 00:13:51.100]  Tiger Mountain去走一圈吧
[00:13:51.100 --> 00:13:51.900]  對不對
[00:13:51.900 --> 00:13:55.100]  好歹你這個角力要先練一練
[00:13:55.100 --> 00:13:57.200]  然後再帶你到這個
[00:13:57.200 --> 00:14:00.500]  Mountain Rainier那邊去走一走
[00:14:00.500 --> 00:14:03.500]  一點一點的拿我最後才帶你
[00:14:03.500 --> 00:14:06.300]  去攀登聖母峰
[00:14:06.300 --> 00:14:12.400]  所以信心是要一點一點建立的
[00:14:12.400 --> 00:14:14.800]  我們要操練
[00:14:14.800 --> 00:14:18.700]  有的時候那些百姓
[00:14:18.700 --> 00:14:21.200]  他們的信心不到那裡
[00:14:21.200 --> 00:14:24.200]  他們仍然是想在埃及地吃大蔥
[00:14:24.200 --> 00:14:27.500]  吃牛肉 吃圍爐 好棒
[00:14:27.500 --> 00:14:30.200]  但是他們卻從來沒有想到說
[00:14:30.200 --> 00:14:34.100]  神的帶領 神的操練
[00:14:34.100 --> 00:14:36.300]  還有信心的操練
[00:14:36.300 --> 00:14:39.900]  如果碰到一點不合你意的事情
[00:14:39.900 --> 00:14:42.600]  或者是不順你意的事情
[00:14:42.600 --> 00:14:45.500]  你就倒下去了
[00:14:45.500 --> 00:14:51.200]  或者是你就旋繞 你就反了
[00:14:51.200 --> 00:14:54.300]  那你信心要怎麼培養呢
[00:14:54.300 --> 00:14:58.300]  信心不是說我信我信我信我信
[00:14:58.300 --> 00:14:59.700]  你要知道嗎
[00:14:59.700 --> 00:15:01.300]  有的時候你信你信你信
[00:15:01.300 --> 00:15:03.900]  神碰到丟給你一個苦難
[00:15:03.900 --> 00:15:07.200]  我看你還信不信
[00:15:07.200 --> 00:15:08.000]  對不對
[00:15:08.000 --> 00:15:11.100]  很多人就這樣子就倒下去了
[00:15:11.100 --> 00:15:13.800]  因為沒有過那一關
[00:15:13.800 --> 00:15:15.800]  有的時候那一關
[00:15:15.800 --> 00:15:18.200]  你只要過得去
[00:15:18.200 --> 00:15:22.700]  我跟你講神沒有給你過不去的關
[00:15:22.700 --> 00:15:24.300]  祂一定有足夠的恩典
[00:15:24.300 --> 00:15:26.500]  祂要帶領你 祂要保守你
[00:15:26.500 --> 00:15:28.600]  祂要帶你進入一個
[00:15:28.600 --> 00:15:33.900]  甚至於我們說那沙灘上的腳步
[00:15:33.900 --> 00:15:34.700]  那個人寫了
[00:15:34.700 --> 00:15:37.700]  神啊 我在一切都很好的時候
[00:15:37.700 --> 00:15:39.200]  棒的時候
[00:15:39.200 --> 00:15:42.900]  我可以看到沙灘上面有兩副腳印
[00:15:42.900 --> 00:15:45.300]  你與我同行
[00:15:45.300 --> 00:15:46.700]  但是現在我倒下去
[00:15:46.700 --> 00:15:48.900]  我病痛了 我破產了
[00:15:48.900 --> 00:15:50.500]  我家庭破裂了
[00:15:50.500 --> 00:15:52.000]  神啊
[00:15:52.000 --> 00:15:55.400]  為什麼沙灘上只剩下一副腳印呢
[00:15:55.400 --> 00:15:58.500]  你到哪裡去了
[00:15:58.500 --> 00:16:00.400]  神說 孩子啊
[00:16:00.400 --> 00:16:02.700]  你已經倒下去了
[00:16:02.700 --> 00:16:05.100]  那副腳印是我的
[00:16:05.100 --> 00:16:07.900]  我把你扛在我的肩膀上面的
[00:16:07.900 --> 00:16:10.300]  我把你背在我的肩上面的
[00:16:10.300 --> 00:16:13.500]  我帶你走過了
[00:16:13.500 --> 00:16:15.100]  所以
[00:16:15.100 --> 00:16:18.700]  即使是我們倒下去 躺下去
[00:16:18.700 --> 00:16:20.800]  但是我們的神
[00:16:20.800 --> 00:16:23.600]  祂仍然是帶領我們
[00:16:23.600 --> 00:16:27.300]  祂仍然是看顧眷顧保守我們
[00:16:27.300 --> 00:16:28.900]  是的
[00:16:28.900 --> 00:16:30.800]  然後
[00:16:30.800 --> 00:16:32.600]  他們宣告說
[00:16:32.600 --> 00:16:35.200]  耶和華若喜悅
[00:16:35.200 --> 00:16:37.600]  就必將我們擰進那地
[00:16:37.600 --> 00:16:40.300]  把地賜給我們
[00:16:40.300 --> 00:16:41.600]  換句話說
[00:16:41.600 --> 00:16:44.600]  今天
[00:16:44.600 --> 00:16:47.000]  各位弟兄姊妹朋友們
[00:16:47.000 --> 00:16:48.800]  你抱怨說
[00:16:48.800 --> 00:16:52.900]  神沒有給你足夠的恩典祝福與能力
[00:16:52.900 --> 00:16:54.500]  與憐憫
[00:16:54.500 --> 00:16:58.800]  神沒有成就你所想要
[00:16:58.800 --> 00:17:00.400]  成就你的夢想
[00:17:00.400 --> 00:17:02.700]  神甚至於沒有給你
[00:17:02.700 --> 00:17:04.700]  你求的東西
[00:17:04.700 --> 00:17:06.600]  但是神
[00:17:06.600 --> 00:17:10.100]  這你要說是神若喜悅我們
[00:17:10.100 --> 00:17:12.500]  就必將我們擰進那地
[00:17:12.500 --> 00:17:15.600]  把地賜給我們
[00:17:15.600 --> 00:17:19.700]  耶穌亞加勒講這個話
[00:17:19.700 --> 00:17:23.200]  他們多久才真正進入那地呢
[00:17:23.200 --> 00:17:26.500]  四十年以後
[00:17:26.500 --> 00:17:32.600]  所以中間還是有一個操練的時期
[00:17:32.600 --> 00:17:34.200]  聖經上面講是神啊
[00:17:34.200 --> 00:17:36.600]  耶和華神啊
[00:17:36.600 --> 00:17:40.300]  你顏面不看我要到幾時呢
[00:17:40.300 --> 00:17:42.300]  有的時候我們真的是失去的耐心
[00:17:42.300 --> 00:17:45.700]  我們希望現在就要發生
[00:17:45.700 --> 00:17:47.700]  但是我們的神
[00:17:47.700 --> 00:17:50.400]  祂要用時間
[00:17:50.400 --> 00:17:51.100]  用能力
[00:17:51.100 --> 00:17:53.100]  用保守與眷顧來帶
[00:17:53.100 --> 00:17:54.900]  大為遲到
[00:17:54.900 --> 00:17:56.500]  祂雖然是這麼講
[00:17:56.500 --> 00:18:00.800]  祂只是跟神的一個提醒
[00:18:00.800 --> 00:18:02.900]  這個沒有關係
[00:18:02.900 --> 00:18:04.100]  但是那不是抱怨
[00:18:04.100 --> 00:18:05.100]  或者是退後
[00:18:05.100 --> 00:18:06.200]  或者是不幸
[00:18:06.200 --> 00:18:08.800]  或者是倒地
[00:18:08.800 --> 00:18:10.900]  整個百姓四十年後
[00:18:10.900 --> 00:18:14.800]  才真正進入是賜給他們的地方
[00:18:14.800 --> 00:18:17.700]  而當他們進入迦南平原的時候
[00:18:17.700 --> 00:18:20.800]  不是從此就一帆風順不是嗎
[00:18:20.800 --> 00:18:23.500]  他們要征戰了好多年
[00:18:23.500 --> 00:18:27.500]  要消滅了迦南七族得著那地
[00:18:27.500 --> 00:18:32.300]  而最後耶穌要加勒他們說
[00:18:32.300 --> 00:18:34.500]  但你們不可背叛耶和華
[00:18:34.500 --> 00:18:36.500]  也不要怕
[00:18:36.500 --> 00:18:39.100]  你們的神必定與你們同去的
[00:18:39.100 --> 00:18:42.200]  這是我們一個信心的宣告
[00:18:42.200 --> 00:18:44.700]  所以你如果對神硬許
[00:18:44.700 --> 00:18:46.300]  你的信心不夠的話
[00:18:46.300 --> 00:18:48.000]  或疑惑的話
[00:18:48.000 --> 00:18:50.300]  你或許會有剛才這些
[00:18:50.300 --> 00:18:51.900]  先前這些反應
[00:18:51.900 --> 00:18:53.200]  就是說你抱怨
[00:18:53.200 --> 00:18:54.300]  你嚷嚷
[00:18:54.300 --> 00:18:55.800]  甚至於你疑惑
[00:18:55.800 --> 00:18:57.600]  甚至於你想回頭了
[00:18:57.600 --> 00:18:58.600]  甚至於你不信了
[00:18:58.600 --> 00:18:59.600]  小心了
