
[00:00:00.000 --> 00:00:02.000]  丁姐妹 早晨
[00:01:17.000 --> 00:01:19.000]  耶穌再回來
[00:01:19.000 --> 00:01:22.000]  建立的新天新地
[00:01:22.000 --> 00:01:23.000]  並且在那裡
[00:01:23.000 --> 00:01:25.000]  我們屬神的子民
[00:01:25.000 --> 00:01:28.000]  會在那裡真的能夠進入
[00:01:28.000 --> 00:01:30.000]  主永遠的國度
[00:01:30.000 --> 00:01:33.000]  其實由主耶穌第一次來到世間
[00:01:33.000 --> 00:01:36.000]  就是由祂降生
[00:01:36.000 --> 00:01:37.000]  聖誕節
[00:01:37.000 --> 00:01:41.000]  以至釘在十字架上復活
[00:01:41.000 --> 00:01:44.000]  其實由主成就救恩
[00:01:44.000 --> 00:01:45.000]  到主再來
[00:01:45.000 --> 00:01:47.000]  我們中間常常會理解
[00:01:47.000 --> 00:01:50.000]  這一段就是一個末世的階段
[00:01:50.000 --> 00:01:54.000]  因為其實在聖經的歷史觀
[00:01:54.000 --> 00:01:59.000]  我們是在倒數這個世界的終結
[00:01:59.000 --> 00:02:01.000]  等著主的再來
[00:02:01.000 --> 00:02:03.000]  所以我們今天都會繼續
[00:02:03.000 --> 00:02:05.000]  在《帖撒羅里加》後書
[00:02:05.000 --> 00:02:10.000]  去認識關於主再來的課題
[00:02:10.000 --> 00:02:12.000]  主再來的這個課題
[00:02:12.000 --> 00:02:14.000]  為什麼在《帖撒羅里加》前後書
[00:02:14.000 --> 00:02:16.000]  兩卷書都是很短
[00:02:16.000 --> 00:02:17.000]  沒有幾章的
[00:02:17.000 --> 00:02:20.000]  經文後書只有三章
[00:02:20.000 --> 00:02:22.000]  為什麼這麼密集
[00:02:22.000 --> 00:02:24.000]  這樣不斷講呢
[00:02:24.000 --> 00:02:26.000]  我相信都和這幫
[00:02:26.000 --> 00:02:29.000]  《帖撒羅里加》頂子妹他們的處境
[00:02:29.000 --> 00:02:32.000]  都是有一個重要的關係的
[00:02:32.000 --> 00:02:35.000]  我們在先前的講道
[00:02:35.000 --> 00:02:37.000]  大家都看到
[00:02:37.000 --> 00:02:40.000]  這幫頂子妹在《帖撒羅里加》
[00:02:40.000 --> 00:02:43.000]  他們是在保羅去到
[00:02:43.000 --> 00:02:45.000]  他們當中傳福音的時候
[00:02:45.000 --> 00:02:49.000]  保羅形容他們是很認真
[00:02:49.000 --> 00:02:52.000]  就順從了保羅所講的福音
[00:02:52.000 --> 00:02:54.000]  不當他是人的道理
[00:02:54.000 --> 00:02:57.000]  真的當是神的道理這樣理解
[00:02:57.000 --> 00:03:00.000]  而保羅向他們去傳福音的時候
[00:03:00.000 --> 00:03:05.000]  一定都會包括和他們分享主再來
[00:03:05.000 --> 00:03:09.000]  特別是主耶穌自己親自作過的教導
[00:03:09.000 --> 00:03:12.000]  那個技術在《馬太福音》24章
[00:03:12.000 --> 00:03:14.000]  《馬可福音》13章
[00:03:14.000 --> 00:03:16.000]  以至《路加福音》的21章
[00:03:16.000 --> 00:03:18.000]  我們都可以去找到
[00:03:18.000 --> 00:03:21.000]  並且這幫在《帖撒羅里加》的頂子妹
[00:03:21.000 --> 00:03:24.000]  他們當時更加是面對很多的
[00:03:24.000 --> 00:03:26.000]  患難很多的社會
[00:03:26.000 --> 00:03:29.000]  以至政治宗教的壓迫底下
[00:03:29.000 --> 00:03:32.000]  都依然選擇去信主
[00:03:32.000 --> 00:03:34.000]  並且信了之後
[00:03:34.000 --> 00:03:37.000]  還要持續在患難當中持守信仰
[00:03:37.000 --> 00:03:42.000]  再加上保羅又因為都真是一個
[00:03:42.000 --> 00:03:44.000]  在這個逼迫的處境底下
[00:03:44.000 --> 00:03:47.000]  他沒有留得很久就很匆忙地走
[00:03:47.000 --> 00:03:50.000]  根本都沒有怎樣幫到他們教導牧養
[00:03:50.000 --> 00:03:53.000]  或者回應他們關於主再來
[00:03:53.000 --> 00:03:54.000]  關於末世
[00:03:54.000 --> 00:03:56.000]  一些令他們很困惑
[00:03:56.000 --> 00:03:58.000]  他們本身是希臘文化背景
[00:03:58.000 --> 00:04:01.000]  大概很多的觀念都是對於他們來說
[00:04:01.000 --> 00:04:03.000]  是第一次了解
[00:04:03.000 --> 00:04:06.000]  以至我們發現這幫頂子妹
[00:04:06.000 --> 00:04:08.000]  在保羅離開之後
[00:04:08.000 --> 00:04:10.000]  他們盡量去記起
[00:04:10.000 --> 00:04:12.000]  盡量去消化
[00:04:12.000 --> 00:04:15.000]  但是都依然有他們的疑問
[00:04:15.000 --> 00:04:18.000]  來到帖撒羅尼加後書
[00:04:18.000 --> 00:04:21.000]  保羅又是把焦點擺在
[00:04:21.000 --> 00:04:26.000]  來處理他們當時出現的一個疑問
[00:04:26.000 --> 00:04:27.000]  不過這個疑問
[00:04:27.000 --> 00:04:29.000]  按保羅的技術
[00:04:29.000 --> 00:04:32.000]  在帖撒羅尼加後書二章我們看到
[00:04:32.000 --> 00:04:34.000]  很大機會是
[00:04:34.000 --> 00:04:36.000]  不知道在哪裡
[00:04:36.000 --> 00:04:40.000]  一些人講了一些錯誤的教導
[00:04:40.000 --> 00:04:44.000]  以至令到帖撒羅尼加的頂子妹以為
[00:04:44.000 --> 00:04:46.000]  煮的日子來了
[00:04:46.000 --> 00:04:47.000]  來了
[00:04:47.000 --> 00:04:49.000]  很快很快就來了
[00:04:49.000 --> 00:04:50.000]  可能明天後天
[00:04:50.000 --> 00:04:52.000]  下個星期就會來了
[00:04:52.000 --> 00:04:54.000]  以至大家忍不住
[00:04:54.000 --> 00:04:55.000]  情緒很激動
[00:04:55.000 --> 00:04:58.000]  理智都失了方寸
[00:04:58.000 --> 00:05:02.000]  當保羅知道他們有這樣的情況
[00:05:02.000 --> 00:05:06.000]  於是就在我們今天看的篇幅當中
[00:05:06.000 --> 00:05:09.000]  二章一至十二節
[00:05:09.000 --> 00:05:12.000]  來擺一個重點去澄清
[00:05:12.000 --> 00:05:14.000]  其實煮的日子
[00:05:14.000 --> 00:05:16.000]  未是這麼快來到
[00:05:16.000 --> 00:05:19.000]  因為在煮來之前
[00:05:19.000 --> 00:05:22.000]  首先要有一個人物出現
[00:05:22.000 --> 00:05:24.000]  這個人物
[00:05:24.000 --> 00:05:27.000]  保羅稱他是不法的人
[00:05:27.000 --> 00:05:30.000]  那不法的人要首先出現
[00:05:30.000 --> 00:05:32.000]  然後煮才來到
[00:05:32.000 --> 00:05:34.000]  所以當這個人
[00:05:34.000 --> 00:05:36.000]  未見到出現的時候
[00:05:36.000 --> 00:05:40.000]  其實煮是未回來煮的
[00:05:40.000 --> 00:05:43.000]  保羅在這十二章
[00:05:43.000 --> 00:05:45.000]  十二節的經文當中
[00:05:45.000 --> 00:05:48.000]  將焦點去花繫
[00:05:48.000 --> 00:05:49.000]  去描述
[00:05:49.000 --> 00:05:52.000]  要記住認得這個不法之人
[00:05:52.000 --> 00:05:54.000]  他有什麼特徵呢
[00:05:54.000 --> 00:05:56.000]  見到他有這些這些
[00:05:56.000 --> 00:05:59.000]  我們就知道就是他了
[00:05:59.000 --> 00:06:01.000]  到時候你就知道
[00:06:01.000 --> 00:06:04.000]  沒多久煮就真的來了
[00:06:04.000 --> 00:06:06.000]  所以今天的經文
[00:06:06.000 --> 00:06:07.000]  我們的講道
[00:06:07.000 --> 00:06:09.000]  都會花多一點時間
[00:06:09.000 --> 00:06:12.000]  去認識關於這個不法之人
[00:06:12.000 --> 00:06:14.000]  保羅的教導
[00:06:14.000 --> 00:06:16.000]  特別如果大家不是那麼熟悉
[00:06:16.000 --> 00:06:17.000]  好像我這樣
[00:06:17.000 --> 00:06:19.000]  我之前都不是很熟悉
[00:06:19.000 --> 00:06:21.000]  我們都值得花功夫
[00:06:21.000 --> 00:06:23.000]  一同去認識一下
[00:06:23.000 --> 00:06:25.000]  讓我們都先一起來
[00:06:25.000 --> 00:06:26.000]  去讀一讀經文
[00:06:26.000 --> 00:06:27.000]  不過讀之前
[00:06:27.000 --> 00:06:30.000]  有些字我是用淺灰色
[00:06:30.000 --> 00:06:31.000]  我猜大家都看到
[00:06:31.000 --> 00:06:33.000]  那個可以跳過
[00:06:33.000 --> 00:06:36.000]  因為我猜我盡量想
[00:06:36.000 --> 00:06:38.000]  基於這段經文
[00:06:38.000 --> 00:06:40.000]  其實本身那個原文
[00:06:40.000 --> 00:06:41.000]  都有些複雜的
[00:06:41.000 --> 00:06:43.000]  有很多斷句
[00:06:43.000 --> 00:06:44.000]  所以翻譯上
[00:06:44.000 --> 00:06:46.000]  未必很容易
[00:06:46.000 --> 00:06:50.000]  我又組合了兩個不同的譯本
[00:06:50.000 --> 00:06:53.000]  又想補充一點點
[00:06:53.000 --> 00:06:54.000]  我們跳了灰色
[00:06:54.000 --> 00:06:55.000]  無論是中文英文
[00:06:55.000 --> 00:06:56.000]  不需要讀
[00:06:56.000 --> 00:06:58.000]  好 我們一起讀一次
[00:06:58.000 --> 00:06:59.000]  一二三
[00:07:08.000 --> 00:07:10.000]  無論是正常寫的
[00:07:10.000 --> 00:07:12.000]  或正常的語言
[00:07:12.000 --> 00:07:13.000]  或正常的家號
[00:07:13.000 --> 00:07:16.000]  或正常的寫的宣誓
[00:07:16.000 --> 00:07:19.000]  宣傳的日子已經在到了
[00:07:19.000 --> 00:07:21.000]  請勿生事都不如
[00:07:21.000 --> 00:07:22.000]  輕易地回頭
[00:07:22.000 --> 00:07:26.000]  教教你不妨在身上
[00:07:26.000 --> 00:07:27.000]  對於這兩項任務
[00:07:27.000 --> 00:07:30.000]  我仍然感到憤怒
[00:07:30.000 --> 00:07:31.000]  因為此的日子
[00:07:31.000 --> 00:07:33.000]  我仍然感到憤怒
[00:07:33.000 --> 00:07:34.000]  因為此的日子
[00:07:34.000 --> 00:07:34.000]  我仍然感到憤怒
[00:07:34.000 --> 00:07:35.000]  也因為此的日子
[00:07:35.000 --> 00:07:36.000]  我仍然感到憤怒
[00:07:36.000 --> 00:07:37.000]  也因為此的日子
[00:07:37.000 --> 00:07:38.000]  我仍然感到憤怒
[00:07:38.000 --> 00:07:39.000]  也因為此的日子
[00:07:39.000 --> 00:07:40.000]  我仍然感到憤怒
[00:07:40.000 --> 00:07:41.000]  也因為此的日子
[00:07:41.000 --> 00:07:42.000]  我仍然感到憤怒
[00:07:42.000 --> 00:07:43.000]  也因為此的日子
[00:07:43.000 --> 00:07:44.000]  我仍然感到憤怒
[00:07:44.000 --> 00:07:45.000]  也因為此的日子
[00:07:45.000 --> 00:07:46.000]  我仍然感到憤怒
[00:07:46.000 --> 00:07:47.000]  也因為此的日子
[00:07:47.000 --> 00:07:48.000]  我仍然感到憤怒
[00:07:48.000 --> 00:07:49.000]  也因為此的日子
[00:07:49.000 --> 00:07:50.000]  我仍然感到憤怒
[00:07:50.000 --> 00:07:51.000]  也因為此的日子
[00:07:51.000 --> 00:07:52.000]  我仍然感到憤怒
[00:07:52.000 --> 00:07:53.000]  也因為此的日子
[00:07:53.000 --> 00:07:54.000]  我仍然感到憤怒
[00:07:54.000 --> 00:07:55.000]  也因為此的日子
[00:07:55.000 --> 00:07:56.000]  我仍然感到憤怒
[00:07:56.000 --> 00:07:57.000]  也因為此的日子
[00:07:57.000 --> 00:07:58.000]  我仍然感到憤怒
[00:07:58.000 --> 00:07:59.000]  也因為此的日子
[00:08:07.000 --> 00:08:08.000]  我仍然感到憤怒
[00:08:08.000 --> 00:08:09.000]  也因為此的日子
[00:08:09.000 --> 00:08:10.000]  我仍然感到憤怒
[00:08:10.000 --> 00:08:11.000]  也因為此的日子
[00:08:11.000 --> 00:08:12.000]  我仍然感到憤怒
[00:08:12.000 --> 00:08:13.000]  也因為此的日子
[00:08:13.000 --> 00:08:14.000]  我仍然感到憤怒
[00:08:14.000 --> 00:08:15.000]  也因為此的日子
[00:08:15.000 --> 00:08:16.000]  我仍然感到憤怒
[00:08:16.000 --> 00:08:17.000]  也因為此的日子
[00:08:17.000 --> 00:08:18.000]  我仍然感到憤怒
[00:08:18.000 --> 00:08:19.000]  也因為此的日子
[00:08:19.000 --> 00:08:20.000]  我仍然感到憤怒
[00:08:20.000 --> 00:08:21.000]  也因為此的日子
[00:08:21.000 --> 00:08:22.000]  我仍然感到憤怒
[00:08:22.000 --> 00:08:23.000]  也因為此的日子
[00:08:23.000 --> 00:08:24.000]  我仍然感到憤怒
[00:08:24.000 --> 00:08:25.000]  也因為此的日子
[00:08:25.000 --> 00:08:26.000]  我仍然感到憤怒
[00:08:26.000 --> 00:08:27.000]  也因為此的日子
[00:08:27.000 --> 00:08:28.000]  我仍然感到憤怒
[00:08:28.000 --> 00:08:29.000]  也因為此的日子
[00:08:37.000 --> 00:08:39.000]  容各養去亡之而行
[00:08:39.000 --> 00:08:41.000]  神聖並善
[00:08:41.000 --> 00:08:43.000]  容各養焚焉之而行
[00:08:43.000 --> 00:08:46.000]  使人在趨亂而亡的神神神
[00:08:46.000 --> 00:08:50.000]  若為求卻接受我神聖聖神
[00:08:50.000 --> 00:08:52.000]  互相關乎特救
[00:08:52.000 --> 00:08:56.000]  為這而故神就將所亡靈魂作靈量
[00:08:56.000 --> 00:08:58.000]  送在他們身上
[00:08:58.000 --> 00:09:01.000]  請他們順從去亡
[00:09:01.000 --> 00:09:03.000]  要所有不信從真理
[00:09:03.000 --> 00:09:07.000]  都敬拜天天 都敬神
[00:09:07.000 --> 00:09:08.000]  好 謝謝大家
[00:09:08.000 --> 00:09:10.000]  我猜大家一邊讀的時候
[00:09:10.000 --> 00:09:12.000]  大家大概會留意到
[00:09:12.000 --> 00:09:13.000]  那些啡色字體
[00:09:13.000 --> 00:09:16.000]  其實都是關於不法之人
[00:09:16.000 --> 00:09:17.000]  即是特徵的描述
[00:09:17.000 --> 00:09:19.000]  為了方便大家一邊看
[00:09:19.000 --> 00:09:21.000]  你就已經留意到了
[00:09:21.000 --> 00:09:23.000]  其實有關不法之人的特徵
[00:09:23.000 --> 00:09:25.000]  你會發現 十二節的經文裏面
[00:09:25.000 --> 00:09:29.000]  基本上絕大多數都是講關於它
[00:09:29.000 --> 00:09:30.000]  我們認識到
[00:09:30.000 --> 00:09:33.000]  它有幾個很突顯的特徵
[00:09:33.000 --> 00:09:36.000]  保羅真是一清二楚地講
[00:09:36.000 --> 00:09:38.000]  完全沒有轉彎抹角
[00:09:38.000 --> 00:09:39.000]  其一就是說
[00:09:39.000 --> 00:09:43.000]  他提到這個人是一個抵擋神的人
[00:09:43.000 --> 00:09:50.000]  並且當保羅給這個人的綽號
[00:09:50.000 --> 00:09:53.000]  給這個人的綽號叫不法之人
[00:09:53.000 --> 00:09:56.000]  那個原文是指法律 Law
[00:09:56.000 --> 00:09:58.000]  但前面有個否定的
[00:09:58.000 --> 00:10:00.000]  加上A字就否定了
[00:10:00.000 --> 00:10:01.000]  即是 Not Law
[00:10:01.000 --> 00:10:02.000]  即是沒有法律
[00:10:02.000 --> 00:10:04.000]  所以反而中文翻譯得挺好
[00:10:04.000 --> 00:10:06.000]  即是不法
[00:10:06.000 --> 00:10:08.000]  英文是 Lawless
[00:10:08.000 --> 00:10:10.000]  但可能只是片面了一件事
[00:10:10.000 --> 00:10:12.000]  因為當說不法的時候
[00:10:12.000 --> 00:10:15.000]  是說他既是無視
[00:10:15.000 --> 00:10:17.000]  既是否定神的律法
[00:10:17.000 --> 00:10:19.000]  不單止當神的律法沒有道理
[00:10:19.000 --> 00:10:22.000]  更加是反神道而行
[00:10:22.000 --> 00:10:25.000]  來去反過來
[00:10:25.000 --> 00:10:26.000]  我們知道
[00:10:26.000 --> 00:10:28.000]  其實神的律法
[00:10:28.000 --> 00:10:31.000]  在表面上我們都能夠去認同
[00:10:31.000 --> 00:10:33.000]  它是神頒給人
[00:10:33.000 --> 00:10:36.000]  關於在道德 在倫理
[00:10:36.000 --> 00:10:40.000]  在信仰實踐方面的一些規範原則
[00:10:40.000 --> 00:10:43.000]  讓我們去明白一些重要的價值
[00:10:43.000 --> 00:10:48.000]  也讓我們去明白一些界線不要超出
[00:10:48.000 --> 00:10:52.000]  而除了在表面上我們明白這個功用之外
[00:10:52.000 --> 00:10:54.000]  而律法它的本質
[00:10:54.000 --> 00:10:59.000]  其實也是神本身屬性的一種展現
[00:10:59.000 --> 00:11:02.000]  或者是讓我們透過律法
[00:11:02.000 --> 00:11:08.000]  能夠去達到神對於世界
[00:11:08.000 --> 00:11:12.000]  對於人本身那種創造美好的心意
[00:11:12.000 --> 00:11:14.000]  是可以維持下去的
[00:11:14.000 --> 00:11:16.000]  所以律法背後的實質
[00:11:16.000 --> 00:11:18.000]  是有神的美善
[00:11:18.000 --> 00:11:20.000]  是有神公義的性情
[00:11:20.000 --> 00:11:23.000]  甚至有神慈愛的性情
[00:11:23.000 --> 00:11:25.000]  不法之人去否定
[00:11:25.000 --> 00:11:27.000]  甚至反神道而行
[00:11:27.000 --> 00:11:30.000]  其實必然帶來的破壞就是
[00:11:30.000 --> 00:11:33.000]  將這些美善 將這些公義
[00:11:33.000 --> 00:11:39.000]  甚至將這些愛 這些憐憫都拿走
[00:11:39.000 --> 00:11:42.000]  讓我們嘗試想像
[00:11:42.000 --> 00:11:45.000]  我們不用看太多神的律法
[00:11:45.000 --> 00:11:47.000]  我們就用十戒
[00:11:47.000 --> 00:11:51.000]  當我們將十戒完全變回相反的時候
[00:11:51.000 --> 00:11:53.000]  我們看看發生什麼事
[00:11:53.000 --> 00:11:55.000]  十戒我猜大家都熟悉了
[00:11:55.000 --> 00:11:57.000]  好 這是神的十戒
[00:11:57.000 --> 00:12:00.000]  當不法之人來到的時候
[00:12:00.000 --> 00:12:02.000]  十戒會變成怎樣呢
[00:12:02.000 --> 00:12:03.000]  除了耶和華
[00:12:03.000 --> 00:12:05.000]  你可以有其他神
[00:12:05.000 --> 00:12:08.000]  你可以為自己雕刻偶像
[00:12:08.000 --> 00:12:10.000]  你可以跪拜那些像
[00:12:10.000 --> 00:12:12.000]  也可以侍奉祂們
[00:12:12.000 --> 00:12:15.000]  你可以妄稱耶和華
[00:12:15.000 --> 00:12:16.000]  你神的名
[00:12:16.000 --> 00:12:17.000]  你不用紀念汪食日
[00:12:17.000 --> 00:12:20.000]  所以今天不用回來崇拜都可以
[00:12:20.000 --> 00:12:24.000]  並且你關於孝敬父母那裡又怎樣呢
[00:12:24.000 --> 00:12:26.000]  你不用孝敬父母
[00:12:26.000 --> 00:12:28.000]  做父母的都很害怕
[00:12:28.000 --> 00:12:30.000]  然後你可以殺人
[00:12:30.000 --> 00:12:31.000]  你可以監任
[00:12:31.000 --> 00:12:33.000]  你可以偷渡
[00:12:33.000 --> 00:12:35.000]  你可以做假見證
[00:12:35.000 --> 00:12:36.000]  陷害你的鄰舍
[00:12:36.000 --> 00:12:39.000]  你可以貪戀你鄰舍的房屋
[00:12:39.000 --> 00:12:42.000]  可以貪戀你鄰舍的妻子
[00:12:42.000 --> 00:12:44.000]  伏皮 牛奴
[00:12:44.000 --> 00:12:47.000]  以及他一切所有的
[00:12:47.000 --> 00:12:50.000]  我們不用多說
[00:12:50.000 --> 00:12:53.000]  我們大概可以想像到
[00:12:53.000 --> 00:12:55.000]  當不法之人來到
[00:12:55.000 --> 00:13:01.000]  這就是祂預備會帶來的改變
[00:13:01.000 --> 00:13:05.000]  這是一個很可怕的局面
[00:13:05.000 --> 00:13:07.000]  大概那時候
[00:13:07.000 --> 00:13:11.000]  除非你夠健碩 夠兇狠 夠凶狠 夠陰險
[00:13:11.000 --> 00:13:15.000]  總之所有最惡毒 最傷到人的東西
[00:13:15.000 --> 00:13:17.000]  你有柴在身上
[00:13:17.000 --> 00:13:21.000]  你就大概可以生存下來
[00:13:21.000 --> 00:13:22.000]  都未必了
[00:13:22.000 --> 00:13:25.000]  因為總有人會強過你
[00:13:25.000 --> 00:13:27.000]  會殺到你的
[00:13:27.000 --> 00:13:31.000]  好 不法之人是這樣反神道而行
[00:13:31.000 --> 00:13:33.000]  是這樣否定神的道
[00:13:33.000 --> 00:13:36.000]  並且不法之人保羅形容
[00:13:36.000 --> 00:13:37.000]  剛才我們看到
[00:13:37.000 --> 00:13:40.000]  是一個抬舉自己 自封為神
[00:13:40.000 --> 00:13:43.000]  好讓自己受人敬拜
[00:13:43.000 --> 00:13:45.000]  這個形象
[00:13:45.000 --> 00:13:48.000]  其實在歷史裏面
[00:13:48.000 --> 00:13:50.000]  大概你會留意到
[00:13:50.000 --> 00:13:51.000]  是不斷發生的
[00:13:51.000 --> 00:13:53.000]  結合了反神道而行
[00:13:53.000 --> 00:14:00.000]  總之那些公義 道德 和平
[00:14:00.000 --> 00:14:01.000]  那些美好的東西
[00:14:01.000 --> 00:14:03.000]  他不管 為所欲為
[00:14:03.000 --> 00:14:06.000]  再加上這樣抬舉自己
[00:14:06.000 --> 00:14:08.000]  還要搞個人崇拜
[00:14:08.000 --> 00:14:13.000]  集所有的權力於一身 為我獨尊
[00:14:13.000 --> 00:14:15.000]  近代歷史 我不知大家
[00:14:15.000 --> 00:14:17.000]  會不會都好像我這樣
[00:14:17.000 --> 00:14:19.000]  數到有不少
[00:14:19.000 --> 00:14:21.000]  很可能最震撼的就是
[00:14:21.000 --> 00:14:22.000]  第三次世界
[00:14:22.000 --> 00:14:24.000]  不是第三次
[00:14:24.000 --> 00:14:25.000]  死了 好驚
[00:14:25.000 --> 00:14:27.000]  第二次世界大戰那位
[00:14:27.000 --> 00:14:29.000]  希特拉 是不是
[00:14:29.000 --> 00:14:31.000]  對了 這樣
[00:14:31.000 --> 00:14:33.000]  不可以亂說
[00:14:33.000 --> 00:14:37.000]  因為都是會很冒犯性的
[00:14:37.000 --> 00:14:39.000]  大家大概會還想到
[00:14:39.000 --> 00:14:41.000]  斯大林等等
[00:14:41.000 --> 00:14:43.000]  總之那些人
[00:14:43.000 --> 00:14:45.000]  他站出來 嘩 這樣
[00:14:45.000 --> 00:14:47.000]  還要他的像 嘩 這樣舉著
[00:14:47.000 --> 00:14:49.000]  來到去受人
[00:14:49.000 --> 00:14:51.000]  來到去敬拜
[00:14:51.000 --> 00:14:53.000]  但是 去到這裏
[00:14:53.000 --> 00:14:55.000]  我們不禁去問
[00:14:55.000 --> 00:14:56.000]  剛才我們看的經文
[00:14:56.000 --> 00:14:59.000]  明明說是那個不法之人
[00:14:59.000 --> 00:15:01.000]  是那個
[00:15:01.000 --> 00:15:02.000]  為什麼 張宇傳道理說
[00:15:02.000 --> 00:15:03.000]  嘩 是啊
[00:15:03.000 --> 00:15:05.000]  歷史上我們數到不少
[00:15:05.000 --> 00:15:07.000]  有這些特徵的人
[00:15:07.000 --> 00:15:08.000]  是不是在剛才那兩項
[00:15:08.000 --> 00:15:11.000]  那我們再看接著這項
[00:15:11.000 --> 00:15:13.000]  保羅繼續描述是
[00:15:13.000 --> 00:15:14.000]  這個不法之人
[00:15:14.000 --> 00:15:15.000]  是會以一個
[00:15:15.000 --> 00:15:17.000]  假基督的形象
[00:15:17.000 --> 00:15:19.000]  來到去出現的
[00:15:19.000 --> 00:15:23.000]  保羅是用了所有
[00:15:23.000 --> 00:15:27.000]  往往會用在耶穌身上
[00:15:27.000 --> 00:15:28.000]  或者關於耶穌的
[00:15:28.000 --> 00:15:30.000]  一些的詞彙
[00:15:30.000 --> 00:15:32.000]  來到去形容這個
[00:15:32.000 --> 00:15:35.000]  那不法之人 他的來到
[00:15:35.000 --> 00:15:37.000]  是不是 大家看到
[00:15:37.000 --> 00:15:38.000]  嘩 耶穌再來
[00:15:38.000 --> 00:15:40.000]  原來 希臘文容那個字
[00:15:40.000 --> 00:15:41.000]  嘩 不法之人來到
[00:15:41.000 --> 00:15:42.000]  又是那個字
[00:15:42.000 --> 00:15:45.000]  並且 他靠著的
[00:15:45.000 --> 00:15:46.000]  那個力量
[00:15:46.000 --> 00:15:47.000]  力量是指一個
[00:15:47.000 --> 00:15:49.000]  行動中的那個power
[00:15:49.000 --> 00:15:51.000]  power in action
[00:15:51.000 --> 00:15:52.000]  不是做那樣東西
[00:15:52.000 --> 00:15:53.000]  而是做那樣東西
[00:15:53.000 --> 00:15:54.000]  是帶著一種
[00:15:54.000 --> 00:15:57.000]  很大的影響力
[00:15:57.000 --> 00:15:59.000]  甚至是滲透在當中
[00:15:59.000 --> 00:16:02.000]  一種澎湃的情況
[00:16:02.000 --> 00:16:04.000]  原來都是
[00:16:04.000 --> 00:16:07.000]  本身是用來形容
[00:16:07.000 --> 00:16:09.000]  在聖經裡面出現的八次
[00:16:09.000 --> 00:16:11.000]  除了貼索羅里加
[00:16:11.000 --> 00:16:13.000]  這裡的這幾次之外
[00:16:13.000 --> 00:16:16.000]  其他都用在神的身上
[00:16:16.000 --> 00:16:17.000]  那份力量
[00:16:17.000 --> 00:16:19.000]  並且那個隱秘
[00:16:19.000 --> 00:16:21.000]  隱秘這個字是mystery
[00:16:21.000 --> 00:16:22.000]  我們往往用在
[00:16:22.000 --> 00:16:25.000]  福音的奧秘 神國的奧秘
[00:16:25.000 --> 00:16:27.000]  上帝救贖計劃的奧秘
[00:16:27.000 --> 00:16:30.000]  但這裡就用來描述
[00:16:30.000 --> 00:16:33.000]  那個不法的隱秘
[00:16:33.000 --> 00:16:36.000]  並且這個不法的人
[00:16:36.000 --> 00:16:39.000]  更加能夠有能力
[00:16:39.000 --> 00:16:40.000]  去行異能
[00:16:40.000 --> 00:16:44.000]  行神蹟 行歧視
[00:16:44.000 --> 00:16:49.000]  這個是不法的人的特徵
[00:16:49.000 --> 00:16:51.000]  不單止他行到這個神蹟
[00:16:51.000 --> 00:16:53.000]  他更加成功地
[00:16:53.000 --> 00:16:58.000]  引誘數以千計的人
[00:16:58.000 --> 00:17:01.000]  都被他所提倡的
[00:17:01.000 --> 00:17:03.000]  被他所鼓吹的
[00:17:03.000 --> 00:17:04.000]  來迷惑
