
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹平安,又讀聖經了
[00:04:21.000 --> 00:04:22.000]  也可以解作腫瘤
[00:04:22.000 --> 00:04:24.000]  就是有一塊東西
[00:04:24.000 --> 00:04:27.000]  而且那塊東西是痛的
[00:04:27.000 --> 00:04:30.000]  或者痛得要命
[00:04:30.000 --> 00:04:33.000]  弄了一塊東西出來
[00:04:33.000 --> 00:04:34.000]  一定是腫瘤
[00:04:34.000 --> 00:04:35.000]  不一定是
[00:04:35.000 --> 00:04:36.000]  總之是發炎
[00:04:36.000 --> 00:04:38.000]  總之是腫了一大塊
[00:04:38.000 --> 00:04:41.000]  Tagore就叫腫瘤
[00:04:41.000 --> 00:04:44.000]  不一定是癌症
[00:04:44.000 --> 00:04:47.000]  或者叫痔瘡
[00:04:47.000 --> 00:04:49.000]  很嚴重
[00:04:49.000 --> 00:04:50.000]  所有人都有
[00:04:50.000 --> 00:04:53.000]  不過沒有說到小孩有沒有
[00:04:53.000 --> 00:04:56.000]  亞瑟蒂人見這光景就說
[00:04:56.000 --> 00:04:58.000]  這樣不行
[00:04:58.000 --> 00:05:03.000]  以色列上帝的藥櫃不可留在我們這裡
[00:05:03.000 --> 00:05:05.000]  如果放在這裡真的不行
[00:05:05.000 --> 00:05:09.000]  因為祂的手重重加在我們
[00:05:09.000 --> 00:05:12.000]  和我們神大菌的身上
[00:05:12.000 --> 00:05:19.000]  我覺得那些亞瑟蒂人都很聰明
[00:05:19.000 --> 00:05:26.000]  他們會看現在我們遭遇這些痔瘡
[00:05:26.000 --> 00:05:30.000]  腫瘤、囊腫或者痔瘡
[00:05:30.000 --> 00:05:32.000]  一塊東西超級痛苦
[00:05:32.000 --> 00:05:33.000]  受不了
[00:05:33.000 --> 00:05:35.000]  不論男女老幼
[00:05:35.000 --> 00:05:37.000]  在整個我們這片地都有
[00:05:37.000 --> 00:05:39.000]  個個苦不堪言
[00:05:39.000 --> 00:05:42.000]  醫生束手無策
[00:05:42.000 --> 00:05:43.000]  不知如何是好
[00:05:43.000 --> 00:05:50.000]  看得出神的手重重壓在我們身上
[00:05:50.000 --> 00:05:56.000]  現在新冠疫情都三年了
[00:05:56.000 --> 00:05:58.000]  很多時我禱告
[00:05:58.000 --> 00:06:00.000]  神求你的手
[00:06:00.000 --> 00:06:02.000]  我們犯罪得罪你
[00:06:02.000 --> 00:06:07.000]  求你的手在我們身上放輕一點
[00:06:07.000 --> 00:06:09.000]  按按大力按死
[00:06:09.000 --> 00:06:11.000]  放輕一點
[00:06:11.000 --> 00:06:14.000]  我禱告很多時都是這樣
[00:06:14.000 --> 00:06:17.000]  因為祂的手重重加在我們身上
[00:06:17.000 --> 00:06:23.000]  而且和我們神大菌的身上
[00:06:23.000 --> 00:06:25.000]  最先加在大菌身上
[00:06:25.000 --> 00:06:26.000]  整個散散
[00:06:26.000 --> 00:06:28.000]  然後加在我們身上
[00:06:28.000 --> 00:06:30.000]  若貴不在這裡
[00:06:30.000 --> 00:06:32.000]  我們真的不行
[00:06:32.000 --> 00:06:38.000]  於是就打發人請菲利士眾首領來聚集
[00:06:38.000 --> 00:06:40.000]  菲利士有五個首領
[00:06:40.000 --> 00:06:43.000]  就是五個大城市的領袖
[00:06:43.000 --> 00:06:44.000]  請他們來
[00:06:44.000 --> 00:06:47.000]  自然他們一來不會孤零零
[00:06:47.000 --> 00:06:54.000]  當然有很多專家、顧問、神人一齊來
[00:06:54.000 --> 00:06:56.000]  就問他們
[00:06:56.000 --> 00:07:01.000]  我們向以色列上帝的約跪應當怎樣行呢?
[00:07:01.000 --> 00:07:03.000]  怎麼搞呢?
[00:07:03.000 --> 00:07:05.000]  這個點點點點
[00:07:05.000 --> 00:07:07.000]  即是說第八節太長了
[00:07:07.000 --> 00:07:09.000]  我們怎麼搞呢?
[00:07:09.000 --> 00:07:11.000]  菲利士回答說
[00:07:11.000 --> 00:07:17.000]  不如將以色列上帝的約跪運去迦特吧
[00:07:17.000 --> 00:07:22.000]  迦特就是大衛打哥利亞
[00:07:22.000 --> 00:07:24.000]  哥利亞就是迦特人
[00:07:24.000 --> 00:07:27.000]  那就運去迦特吧
[00:07:27.000 --> 00:07:33.000]  迦特的首領又在那裡
[00:07:33.000 --> 00:07:35.000]  不如運去你那裡
[00:07:35.000 --> 00:07:38.000]  如果我去迦特的首領又怎樣呢?
[00:07:38.000 --> 00:07:41.000]  不要吧!別玩了!運去我那裡
[00:07:41.000 --> 00:07:43.000]  那些東西就帶來我那裡
[00:07:43.000 --> 00:07:45.000]  他想我怕什麼?
[00:07:45.000 --> 00:07:48.000]  不怕!來我那裡!我夠勁!
[00:07:48.000 --> 00:07:53.000]  於是上帝的約跪就運到迦特那裡
[00:07:53.000 --> 00:07:55.000]  好啦
[00:07:55.000 --> 00:07:57.000]  運到之後
[00:07:57.000 --> 00:08:00.000]  耶和華的手攻擊那城
[00:08:00.000 --> 00:08:03.000]  使那城的人大大驚慌
[00:08:03.000 --> 00:08:05.000]  無論大小
[00:08:05.000 --> 00:08:07.000]  無論大小即是說
[00:08:07.000 --> 00:08:09.000]  包括小孩子
[00:08:09.000 --> 00:08:12.000]  都生痔瘡
[00:08:12.000 --> 00:08:13.000]  糟糕了
[00:08:13.000 --> 00:08:14.000]  再說
[00:08:14.000 --> 00:08:16.000]  那麼小的怎會生痔瘡呢?
[00:08:16.000 --> 00:08:18.000]  聖經有沒有說錯呢?
[00:08:18.000 --> 00:08:20.000]  因為痔瘡這個字
[00:08:20.000 --> 00:08:22.000]  不一定是指痔瘡
[00:08:22.000 --> 00:08:24.000]  可能是指囊腫
[00:08:24.000 --> 00:08:26.000]  瘤腫
[00:08:26.000 --> 00:08:27.000]  腫瘤
[00:08:27.000 --> 00:08:28.000]  瘤腫就是一塊東西
[00:08:28.000 --> 00:08:29.000]  痛的
[00:08:29.000 --> 00:08:30.000]  或者痔瘡
[00:08:30.000 --> 00:08:35.000]  有些人對於痔瘡的解經家的認為
[00:08:35.000 --> 00:08:39.000]  就是指在他們隱蔽的
[00:08:39.000 --> 00:08:40.000]  為什麼叫痔瘡呢?
[00:08:40.000 --> 00:08:42.000]  是指在他們隱蔽的地方
[00:08:42.000 --> 00:08:43.000]  生的一塊東西
[00:08:43.000 --> 00:08:45.000]  令他們很痛苦
[00:08:45.000 --> 00:08:47.000]  有些人就認為
[00:08:47.000 --> 00:08:50.000]  當然是生在生殖器附近
[00:08:50.000 --> 00:08:53.000]  於是就有很多聯想
[00:08:53.000 --> 00:08:55.000]  不知道的
[00:08:55.000 --> 00:08:57.000]  主要就是
[00:08:57.000 --> 00:08:58.000]  我不特別提
[00:08:58.000 --> 00:09:00.000]  因為沒有根據
[00:09:00.000 --> 00:09:03.000]  沒有其他的證據
[00:09:03.000 --> 00:09:07.000]  那麼加特人就把上帝的藥櫃
[00:09:07.000 --> 00:09:08.000]  喂!不行啊!
[00:09:08.000 --> 00:09:10.000]  送去第三個大城吧
[00:09:10.000 --> 00:09:13.000]  以甲倫就送了去
[00:09:13.000 --> 00:09:15.000]  以甲倫就說
[00:09:15.000 --> 00:09:16.000]  以甲倫人就說
[00:09:16.000 --> 00:09:17.000]  叫起來
[00:09:17.000 --> 00:09:20.000]  喂!你們將以色列上帝的藥櫃
[00:09:20.000 --> 00:09:22.000]  其實他們都講得很恭敬
[00:09:22.000 --> 00:09:24.000]  你們將以色列的上帝
[00:09:24.000 --> 00:09:27.000]  以色列上帝的藥櫃運到這裡
[00:09:27.000 --> 00:09:28.000]  那麼他們就說
[00:09:28.000 --> 00:09:30.000]  喂!你們不將這件東西
[00:09:30.000 --> 00:09:31.000]  將這件邪東西
[00:09:31.000 --> 00:09:32.000]  那麼他們就沒有說
[00:09:32.000 --> 00:09:34.000]  他們尊敬的
[00:09:34.000 --> 00:09:37.000]  你將以色列的神的代表的藥櫃
[00:09:37.000 --> 00:09:38.000]  運來我這裡
[00:09:38.000 --> 00:09:39.000]  不是吧
[00:09:39.000 --> 00:09:41.000]  是不是要害我們
[00:09:41.000 --> 00:09:43.000]  和我們的眾民
[00:09:43.000 --> 00:09:44.000]  這樣
[00:09:44.000 --> 00:09:45.000]  運來
[00:09:45.000 --> 00:09:46.000]  這樣
[00:09:46.000 --> 00:09:47.000]  真是好笑
[00:09:47.000 --> 00:09:49.000]  於是又打發人
[00:09:49.000 --> 00:09:51.000]  去請菲利士的眾領就來
[00:09:51.000 --> 00:09:53.000]  不要了!不要了!不要了!
[00:09:53.000 --> 00:09:55.000]  不如我們先開個會
[00:09:55.000 --> 00:09:56.000]  怎麼開啊
[00:09:56.000 --> 00:09:57.000]  就呢
[00:09:57.000 --> 00:09:59.000]  不如
[00:09:59.000 --> 00:10:02.000]  我們將以色列上帝的藥櫃
[00:10:02.000 --> 00:10:04.000]  送回原處吧
[00:10:04.000 --> 00:10:08.000]  免得害死我們和我們的民眾
[00:10:08.000 --> 00:10:10.000]  那麼就去到第三個城呢
[00:10:10.000 --> 00:10:11.000]  就不要了!不要了!
[00:10:11.000 --> 00:10:13.000]  先開會!先開會!
[00:10:13.000 --> 00:10:15.000]  不如還給他吧
[00:10:15.000 --> 00:10:17.000]  這個以色列的上帝
[00:10:17.000 --> 00:10:18.000]  太厲害了
[00:10:18.000 --> 00:10:19.000]  我們受不住了
[00:10:19.000 --> 00:10:22.000]  起碼他們都已經知道一件事
[00:10:22.000 --> 00:10:24.000]  就是我們的大菌神
[00:10:24.000 --> 00:10:26.000]  雖然好像那一仗打贏了
[00:10:26.000 --> 00:10:30.000]  但其實我們的大菌是不夠以色列神要來的
[00:10:30.000 --> 00:10:32.000]  他的藥櫃在那裡
[00:10:32.000 --> 00:10:33.000]  真是通吃啊
[00:10:33.000 --> 00:10:35.000]  我們真的搞不定
[00:10:35.000 --> 00:10:37.000]  在那裡說害死我們啊
[00:10:37.000 --> 00:10:40.000]  不如送回去吧
[00:10:40.000 --> 00:10:42.000]  第十一節
[00:10:42.000 --> 00:10:44.000]  還沒完的下半節
[00:10:44.000 --> 00:10:46.000]  原來上帝的手
[00:10:46.000 --> 00:10:48.000]  重重攻擊那城
[00:10:48.000 --> 00:10:50.000]  城中有很多人
[00:10:50.000 --> 00:10:51.000]  你看到
[00:10:51.000 --> 00:10:52.000]  第一個城是迦特
[00:10:52.000 --> 00:10:54.000]  能力是擺在那裡
[00:10:54.000 --> 00:10:56.000]  然後亞瑟特就搬了去
[00:10:56.000 --> 00:10:57.000]  亞瑟特是一個人
[00:10:57.000 --> 00:10:58.000]  然後搬去迦特
[00:10:58.000 --> 00:11:00.000]  迦特就搬去以格倫
[00:11:00.000 --> 00:11:04.000]  然後你會發覺很好笑
[00:11:04.000 --> 00:11:06.000]  在這裡就送去以格倫
[00:11:06.000 --> 00:11:07.000]  以格倫就說
[00:11:07.000 --> 00:11:09.000]  哇!不行啊!你想害死我們嗎?
[00:11:09.000 --> 00:11:11.000]  那就快點來開會吧
[00:11:11.000 --> 00:11:14.000]  都還沒開完會啊
[00:11:14.000 --> 00:11:15.000]  第十一節
[00:11:15.000 --> 00:11:16.000]  原來上帝的手
[00:11:16.000 --> 00:11:19.000]  重重攻擊那城以格倫
[00:11:19.000 --> 00:11:21.000]  城中有些人
[00:11:21.000 --> 00:11:23.000]  因為由第一個第二個第三個城來到那裡
[00:11:23.000 --> 00:11:27.000]  已經有人因驚慌而死
[00:11:27.000 --> 00:11:29.000]  嚇死的
[00:11:29.000 --> 00:11:31.000]  有些人還沒病嚇死
[00:11:31.000 --> 00:11:33.000]  還沒死的人
[00:11:33.000 --> 00:11:35.000]  嚇死了就不會生瘡
[00:11:35.000 --> 00:11:37.000]  還沒死的人
[00:11:37.000 --> 00:11:39.000]  都生了痔瘡
[00:11:39.000 --> 00:11:41.000]  會還沒開完
[00:11:41.000 --> 00:11:42.000]  一運到來
[00:11:42.000 --> 00:11:43.000]  叫人開會了
[00:11:43.000 --> 00:11:45.000]  已經生了痔瘡
[00:11:45.000 --> 00:11:47.000]  膨膨的
[00:11:47.000 --> 00:11:49.000]  合成呼號
[00:11:49.000 --> 00:11:52.000]  聲音上達於天
[00:11:52.000 --> 00:11:54.000]  厲不厲害?
[00:11:54.000 --> 00:11:55.000]  很厲害
[00:11:55.000 --> 00:11:59.000]  我想大家留意的是這四個字
[00:11:59.000 --> 00:12:02.000]  上帝的手
[00:12:02.000 --> 00:12:04.000]  各位兄弟姐妹
[00:12:04.000 --> 00:12:09.000]  不要忘記我們是相信
[00:12:09.000 --> 00:12:10.000]  跟隨
[00:12:10.000 --> 00:12:11.000]  接受一位
[00:12:11.000 --> 00:12:12.000]  服侍
[00:12:12.000 --> 00:12:14.000]  侍奉一位
[00:12:14.000 --> 00:12:16.000]  又真又活
[00:12:16.000 --> 00:12:19.000]  永遠不死的上帝
[00:12:19.000 --> 00:12:20.000]  昔在今在
[00:12:20.000 --> 00:12:21.000]  以後永在
[00:12:21.000 --> 00:12:25.000]  上帝的手是很真實的
[00:12:25.000 --> 00:12:28.000]  有時我們覺得好像很難解決
[00:12:28.000 --> 00:12:30.000]  神都沒有幫我
[00:12:30.000 --> 00:12:32.000]  祂都不出手
[00:12:32.000 --> 00:12:35.000]  不要用不出手
[00:12:35.000 --> 00:12:38.000]  祂是未出手
[00:12:38.000 --> 00:12:41.000]  或者祂出了手
[00:12:41.000 --> 00:12:43.000]  我不知道
[00:12:43.000 --> 00:12:45.000]  祂手法太快
[00:12:45.000 --> 00:12:47.000]  做了事
[00:12:47.000 --> 00:12:48.000]  我也不知道
[00:12:48.000 --> 00:12:49.000]  沒可能的
[00:12:49.000 --> 00:12:51.000]  祂做了
[00:12:51.000 --> 00:12:52.000]  繼續看下去
[00:12:52.000 --> 00:12:56.000]  過多些時間就知道了
[00:12:56.000 --> 00:12:58.000]  我不知道你們有沒有看過
[00:12:58.000 --> 00:13:00.000]  頂級魔術
[00:13:00.000 --> 00:13:02.000]  我見過一個中國人
[00:13:02.000 --> 00:13:05.000]  拿著一隻筷子
[00:13:05.000 --> 00:13:07.000]  衣服都湊齊了
[00:13:07.000 --> 00:13:10.000]  看到前臂
[00:13:10.000 --> 00:13:12.000]  三個碗
[00:13:12.000 --> 00:13:15.000]  吸著球
[00:13:15.000 --> 00:13:18.000]  三個碗裡有球
[00:13:18.000 --> 00:13:20.000]  三個碗裡沒有球
[00:13:20.000 --> 00:13:22.000]  然後把碗裡吸著球
[00:13:22.000 --> 00:13:23.000]  吊來吊去
[00:13:23.000 --> 00:13:25.000]  這裡那裡那裡
[00:13:25.000 --> 00:13:26.000]  真的
[00:13:26.000 --> 00:13:29.000]  這麼厲害
[00:13:29.000 --> 00:13:31.000]  而且他表演的魔術
[00:13:31.000 --> 00:13:33.000]  不是來天隔像院
[00:13:33.000 --> 00:13:35.000]  在他桌邊
[00:13:35.000 --> 00:13:36.000]  那些人圍著
[00:13:36.000 --> 00:13:38.000]  主持看著
[00:13:38.000 --> 00:13:39.000]  拍著
[00:13:39.000 --> 00:13:40.000]  這樣表演
[00:13:40.000 --> 00:13:41.000]  這個碗裡有兩個
[00:13:41.000 --> 00:13:42.000]  吸起來
[00:13:42.000 --> 00:13:43.000]  裡面沒有
[00:13:43.000 --> 00:13:44.000]  這裡有一個
[00:13:44.000 --> 00:13:45.000]  然後這兩個
[00:13:45.000 --> 00:13:46.000]  過去那邊
[00:13:46.000 --> 00:13:47.000]  一點一點
[00:13:47.000 --> 00:13:48.000]  一揭開這個碗
[00:13:48.000 --> 00:13:49.000]  沒有了
[00:13:49.000 --> 00:13:50.000]  一揭開這個碗
[00:13:50.000 --> 00:13:51.000]  三個
[00:13:51.000 --> 00:13:52.000]  嚇到你什麼
[00:13:52.000 --> 00:13:54.000]  大家眼睛睜開看著
[00:13:54.000 --> 00:13:56.000]  然後主持人和一起看的人
[00:13:56.000 --> 00:13:58.000]  個個都驚訝無比
[00:13:58.000 --> 00:14:00.000]  嘔吐
[00:14:00.000 --> 00:14:02.000]  你知道那些叫魔術
[00:14:02.000 --> 00:14:04.000]  幻術
[00:14:04.000 --> 00:14:05.000]  即是說
[00:14:05.000 --> 00:14:08.000]  祂的手很快
[00:14:08.000 --> 00:14:10.000]  祂有沒有出手
[00:14:10.000 --> 00:14:11.000]  明明那裡只有一個
[00:14:11.000 --> 00:14:12.000]  怎麼會變成三個
[00:14:12.000 --> 00:14:14.000]  沒可能
[00:14:14.000 --> 00:14:16.000]  不過出手了
[00:14:16.000 --> 00:14:17.000]  出手太厲害
[00:14:17.000 --> 00:14:18.000]  出手太快
[00:14:18.000 --> 00:14:19.000]  你看不到
[00:14:19.000 --> 00:14:20.000]  你到時候
[00:14:20.000 --> 00:14:22.000]  這個碗蓋著那個碗
[00:14:22.000 --> 00:14:24.000]  一揭開就會見到
[00:14:24.000 --> 00:14:26.000]  已經有三個球了
[00:14:26.000 --> 00:14:28.000]  上帝的手厲害
[00:14:28.000 --> 00:14:32.000]  又快又準又狠
[00:14:32.000 --> 00:14:34.000]  又快又準又狠
[00:14:34.000 --> 00:14:35.000]  真的厲害
[00:14:35.000 --> 00:14:37.000]  你要信任天父的手
[00:14:37.000 --> 00:14:39.000]  又快又準又狠
[00:14:39.000 --> 00:14:41.000]  又及時
[00:14:41.000 --> 00:14:43.000]  這個厲害
[00:14:43.000 --> 00:14:45.000]  去到那裡
[00:14:45.000 --> 00:14:47.000]  去到神的手要
[00:14:47.000 --> 00:14:49.000]  重重敗壞菲利士人
[00:14:49.000 --> 00:14:51.000]  為以色列人報仇
[00:14:51.000 --> 00:14:55.000]  為自己的聲譽維持
[00:14:55.000 --> 00:14:56.000]  要知道
[00:14:56.000 --> 00:14:57.000]  我才是獨一的真神
[00:14:57.000 --> 00:14:59.000]  真的做了很多事
[00:14:59.000 --> 00:15:00.000]  你不知道
[00:15:00.000 --> 00:15:01.000]  什麼時候做的
[00:15:01.000 --> 00:15:02.000]  不知道
[00:15:02.000 --> 00:15:04.000]  個個都生瘡了
[00:15:04.000 --> 00:15:06.000]  個個都生瘤了
[00:15:06.000 --> 00:15:08.000]  個個都不知道是不是痔瘡
[00:15:08.000 --> 00:15:10.000]  痛得不得了
[00:15:10.000 --> 00:15:12.000]  已經搬到哪裡
[00:15:12.000 --> 00:15:13.000]  去到哪裡
[00:15:13.000 --> 00:15:15.000]  神什麼時候出手的
[00:15:15.000 --> 00:15:16.000]  不知道
[00:15:16.000 --> 00:15:18.000]  但是上帝的手
[00:15:18.000 --> 00:15:21.000]  重重攻擊菲利士人
[00:15:21.000 --> 00:15:22.000]  敗壞了他們
[00:15:22.000 --> 00:15:24.000]  那你會知道
[00:15:24.000 --> 00:15:25.000]  敗壞菲利士人
[00:15:25.000 --> 00:15:27.000]  那我的心都很涼
[00:15:27.000 --> 00:15:28.000]  但你要知道
[00:15:28.000 --> 00:15:31.000]  上帝都可以敗壞你的
[00:15:31.000 --> 00:15:33.000]  敗壞我的
[00:15:33.000 --> 00:15:35.000]  是可以是會的
[00:15:35.000 --> 00:15:37.000]  因此我們要懂得跟隨他
[00:15:37.000 --> 00:15:39.000]  是專心一致
[00:15:39.000 --> 00:15:40.000]  尊敬他
[00:15:40.000 --> 00:15:41.000]  這個是重要的
[00:15:41.000 --> 00:15:43.000]  免得我們受到
[00:15:43.000 --> 00:15:45.000]  菲利士人的打擊
[00:15:45.000 --> 00:15:46.000]  敗壞重重的手
[00:15:46.000 --> 00:15:47.000]  加在我們身上
[00:15:47.000 --> 00:15:48.000]  我們禱告
[00:15:48.000 --> 00:15:53.000]  主我們再次讚美你自己
[00:15:53.000 --> 00:15:56.000]  讚美你是有奇妙的手
[00:15:56.000 --> 00:15:58.000]  有大能的手
[00:15:58.000 --> 00:16:00.000]  有大能的蚌壁
[00:16:00.000 --> 00:16:02.000]  可以扶持
[00:16:02.000 --> 00:16:04.000]  可以幫我們爭戰
[00:16:04.000 --> 00:16:06.000]  有大能的蚌壁
[00:16:06.000 --> 00:16:08.000]  可以跟我們一起
[00:16:08.000 --> 00:16:10.000]  我們就很平安
[00:16:10.000 --> 00:16:12.000]  主最重要是你的同在
[00:16:12.000 --> 00:16:13.000]  最重要是你的祝福
[00:16:13.000 --> 00:16:14.000]  如果沒有
[00:16:14.000 --> 00:16:17.000]  我們自己多強
[00:16:17.000 --> 00:16:20.000]  都有人比我們更加強
[00:16:20.000 --> 00:16:23.000]  主我們就謙卑在你面前
[00:16:23.000 --> 00:16:24.000]  你這位色在金在
[00:16:24.000 --> 00:16:26.000]  永活不死的上帝
[00:16:26.000 --> 00:16:28.000]  是我們生命的主
[00:16:28.000 --> 00:16:30.000]  實在是太寶貴了
[00:16:30.000 --> 00:16:33.000]  願你的名被高舉得到榮耀
[00:16:33.000 --> 00:16:34.000]  我們跟隨你
[00:16:34.000 --> 00:16:35.000]  我們敬拜你
[00:16:35.000 --> 00:16:38.000]  幫助我們記得菲利士人的遭遇
[00:16:38.000 --> 00:16:41.000]  免得我們忘記了你
[00:16:41.000 --> 00:16:43.000]  重重的手
[00:16:43.000 --> 00:16:45.000]  可以將人敗壞
[00:16:45.000 --> 00:16:46.000]  垂聽禱告
[00:16:46.000 --> 00:16:47.000]  奉耶穌名求
[00:16:47.000 --> 00:16:48.000]  阿門
