
[00:00:00.000 --> 00:00:03.420]  我們今天來到敬拜的時候
[00:01:34.800 --> 00:01:37.960]  我不太懂得分辨是什麼味道
[00:01:37.960 --> 00:01:38.960]  總之是有一點味道的
[00:01:38.960 --> 00:01:40.840]  你要對著它才會知道
[00:01:40.840 --> 00:01:42.960]  我們每次都是不同的花
[00:01:42.960 --> 00:01:44.800]  你不要當這些東西沒有用
[00:01:44.800 --> 00:01:49.080]  有些一定會用心去做出來的
[00:01:49.080 --> 00:01:51.720]  所以是幫助我們敬拜神的
[00:01:51.720 --> 00:01:54.400]  除了看到是聞得到的
[00:01:54.400 --> 00:01:58.720]  你要有狗的嗅覺才可以聞到
[00:01:58.720 --> 00:02:01.480]  我們每一個禮拜有不同的花的味道
[00:02:01.480 --> 00:02:05.240]  我們都會用味覺來敬拜神
[00:02:05.240 --> 00:02:06.560]  一個月一次而已
[00:02:06.560 --> 00:02:08.240]  就是我們煮餐
[00:02:08.240 --> 00:02:12.400]  所以今天我們分享煮餐的訊息
[00:02:12.400 --> 00:02:14.000]  為什麼今天要說呢?
[00:02:14.000 --> 00:02:17.400]  因為下個月是我最後一次在這裡帶領煮餐
[00:02:17.400 --> 00:02:20.400]  因為12月開始由陳仲康牧師開始負責
[00:02:20.400 --> 00:02:21.720]  來帶領煮餐
[00:02:21.720 --> 00:02:25.280]  但是下個月是五十週年前夕
[00:02:25.280 --> 00:02:26.280]  說一下五十週年
[00:02:26.280 --> 00:02:27.240]  所以沒有煮餐
[00:02:27.240 --> 00:02:28.440]  所以這個月沒有煮餐
[00:02:28.440 --> 00:02:31.240]  所以我們就趁這個機會
[00:02:31.240 --> 00:02:34.040]  跟大家說一下關於煮餐的
[00:02:34.040 --> 00:02:35.400]  為什麼我們要守煮餐呢?
[00:02:35.400 --> 00:02:36.800]  我先讀一段聖經
[00:02:36.800 --> 00:02:39.600]  就在哥倫多前書第十一章二十三至三十四節
[00:02:39.600 --> 00:02:40.680]  通常是我讀的
[00:02:40.680 --> 00:02:42.640]  所以這次你們讀,我不讀了
[00:02:42.640 --> 00:02:43.760]  讀多幾節
[00:02:43.760 --> 00:02:45.480]  留意後面那幾節
[00:02:45.480 --> 00:02:46.480]  你們開始讀
[00:02:46.480 --> 00:02:46.920]  一起讀
[00:02:46.920 --> 00:02:47.920]  一、二、三
[00:02:47.920 --> 00:02:52.520]  我當日傳授你們的原始重煮的手藝
[00:02:52.520 --> 00:02:55.520]  就是指的素定論的拿捏
[00:02:55.520 --> 00:02:56.760]  拿捏的是我
[00:02:56.760 --> 00:02:59.120]  逐階的練習和學習
[00:02:59.120 --> 00:03:02.320]  這次我的身體為你們協力
[00:03:02.320 --> 00:03:04.120]  你們應當如此行
[00:03:04.120 --> 00:03:05.920]  為的是紀念我
[00:03:05.920 --> 00:03:09.120]  下個月就要讓你們回樂時算
[00:03:09.120 --> 00:03:12.320]  你們會使用我們所有的生日
[00:03:12.320 --> 00:03:14.320]  你們每逢花的時候
[00:03:14.320 --> 00:03:15.520]  要如此行
[00:03:15.520 --> 00:03:17.520]  為的是紀念我
[00:03:17.520 --> 00:03:19.520]  你們每逢是知的病
[00:03:19.520 --> 00:03:20.520]  或知的悲
[00:03:20.520 --> 00:03:22.120]  是表明知的死
[00:03:22.120 --> 00:03:24.120]  是感動交浪
[00:03:24.120 --> 00:03:25.920]  所以我哥倫多人
[00:03:25.920 --> 00:03:27.920]  不但當你是知的病
[00:03:27.920 --> 00:03:29.120]  或知的悲
[00:03:29.120 --> 00:03:31.120]  就是當扮知的身
[00:03:31.120 --> 00:03:32.320]  知的血液
[00:03:32.320 --> 00:03:34.520]  你們應當自己去審查
[00:03:34.520 --> 00:03:35.920]  健康的是知的病
[00:03:35.920 --> 00:03:36.920]  或知的悲
[00:03:36.920 --> 00:03:38.520]  就可以讓大家學
[00:03:38.520 --> 00:03:40.720]  若有可能以前知的身體
[00:03:40.720 --> 00:03:43.120]  就是大家學知的血液
[00:03:43.120 --> 00:03:47.520]  這次希望各位能從家庭和公司的面對面
[00:03:47.520 --> 00:03:49.520]  跟同行們的面對面
[00:03:49.520 --> 00:03:50.920]  在這一段交涉中
[00:03:50.920 --> 00:03:53.120]  幫助你們學習新的能力
[00:03:53.120 --> 00:03:55.120]  進一步調整自己的消傷
[00:03:55.120 --> 00:03:57.120]  幫助你們消傷的細胞
[00:03:57.120 --> 00:03:58.920]  和安心的一切情緒
[00:03:58.920 --> 00:04:02.120]  並加強我們公司的健康和健康作用
[00:04:02.120 --> 00:04:04.120]  所以我哥倫多
[00:04:04.120 --> 00:04:06.320]  你能跟隨我們一起唱歌
[00:04:06.320 --> 00:04:07.920]  你會練習更多
[00:04:07.920 --> 00:04:09.520]  我們要讓你懂
[00:04:09.520 --> 00:04:11.320]  我們要讓你發揮的心態
[00:04:11.320 --> 00:04:12.920]  你帶著我們一起追逐
[00:04:12.920 --> 00:04:14.520]  紀念的事
[00:04:14.520 --> 00:04:16.920]  海外的樹球再安排
[00:04:42.920 --> 00:04:44.920]  我們現在不是吃逾節晚餐
[00:04:44.920 --> 00:04:46.520]  我們不是吃一餐
[00:04:46.520 --> 00:04:49.720]  我們也不是一年一次的逾節晚餐
[00:04:49.720 --> 00:04:52.920]  我們是逐個月來去受主餐
[00:04:52.920 --> 00:04:54.720]  但在初期教會的時候
[00:04:54.720 --> 00:04:58.520]  他們每一餐飯都是主餐
[00:04:58.520 --> 00:05:00.920]  他們每一餐飯吃的時間
[00:05:00.920 --> 00:05:02.920]  都是用來紀念耶穌的
[00:05:02.920 --> 00:05:07.920]  因為在《紫外磡傳》第二章說
[00:05:07.920 --> 00:05:09.320]  他們天天同心合
[00:05:09.320 --> 00:05:11.520]  以懇切的在奠女
[00:05:11.520 --> 00:05:13.320]  且在家中抹餅
[00:05:13.320 --> 00:05:15.520]  存在歡喜誠實的心用飯
[00:05:15.520 --> 00:05:18.520]  所以他們每天一起在家中吃飯
[00:05:18.520 --> 00:05:20.520]  他們不是吃飯,他們是吃餅
[00:05:20.520 --> 00:05:22.320]  抹餅即是吃飯
[00:05:22.320 --> 00:05:25.720]  來紀念耶穌
[00:05:25.720 --> 00:05:27.920]  但我們受主餐
[00:05:27.920 --> 00:05:31.520]  雖然由逾節晚餐演化過來
[00:05:31.520 --> 00:05:33.320]  但我們和逾節晚餐
[00:05:33.320 --> 00:05:35.320]  有一個最不同的地方是什麼呢?
[00:05:35.320 --> 00:05:37.920]  逾節晚餐基本上
[00:05:37.920 --> 00:05:42.520]  最重要是有一隻鼻仔的羔羊吃羊肉
[00:05:42.520 --> 00:05:45.720]  但我們沒有的,我們只吃羊肉
[00:05:45.720 --> 00:05:49.520]  這就是我們和逾節晚餐最不同的地方
[00:05:49.520 --> 00:05:52.720]  但以後他們新約教會的主餐
[00:05:52.720 --> 00:05:55.520]  因為他們每一餐都是紀念耶穌
[00:05:55.520 --> 00:05:57.120]  他們都沒有肉吃
[00:05:57.120 --> 00:06:00.520]  我們要明白初期教會的時代
[00:06:00.520 --> 00:06:02.320]  他們是比較困難的
[00:06:02.320 --> 00:06:05.120]  所以他們不是經常有肉吃
[00:06:05.120 --> 00:06:07.720]  他們是過時過節
[00:06:07.720 --> 00:06:10.320]  獻祭的時候才有肉吃
[00:06:10.320 --> 00:06:11.920]  我們中國人傳統都是
[00:06:11.920 --> 00:06:15.120]  我們都是過時過節才宰雞、殺鴨
[00:06:15.120 --> 00:06:17.520]  但我們現在又富有,又吃雞
[00:06:17.520 --> 00:06:19.120]  吃到你不想吃
[00:06:19.120 --> 00:06:21.520]  我們現在變成過時過節吃齋
[00:06:21.520 --> 00:06:24.320]  但窮的地方在中國人都一樣
[00:06:24.320 --> 00:06:25.720]  我去雲南短孫
[00:06:25.720 --> 00:06:28.320]  他們都是每一餐都吃野菜
[00:06:28.320 --> 00:06:29.920]  但找不到肉
[00:06:29.920 --> 00:06:33.120]  吃一餐就可以,吃幾餐都受不了
[00:06:33.120 --> 00:06:36.120]  接著我們就加菜,斬隻雞
[00:06:36.120 --> 00:06:39.720]  因為很少肉,只是一碟菜
[00:06:39.720 --> 00:06:41.120]  他們不吃這些
[00:06:41.120 --> 00:06:43.320]  甚至他們自己吃
[00:06:43.320 --> 00:06:45.520]  他們教會,我去過雲南的教會
[00:06:45.520 --> 00:06:46.720]  他們每一個星期日
[00:06:46.720 --> 00:06:48.520]  聚會之後都會外宴
[00:06:48.520 --> 00:06:50.320]  我們當然外宴,我們一起吃飯
[00:06:50.320 --> 00:06:52.520]  他們吃米線,雲南米線
[00:06:52.520 --> 00:06:54.720]  只是米線,沒有其他東西
[00:06:54.720 --> 00:06:56.920]  只有一碗就吃飽回家
[00:06:56.920 --> 00:06:58.320]  是這樣的
[00:06:58.320 --> 00:07:00.920]  不可以說2000年前不用吃肉
[00:07:00.920 --> 00:07:03.320]  所以他們的正餐是沒有肉的
[00:07:03.320 --> 00:07:06.120]  這個也是很重要的
[00:07:06.120 --> 00:07:09.120]  因為當新約教會紀念耶穌的時候
[00:07:09.120 --> 00:07:11.120]  雖然用如節晚餐的方式
[00:07:11.120 --> 00:07:14.120]  但其實都是特意沒有羊肉吃
[00:07:14.120 --> 00:07:14.920]  為什麼呢?
[00:07:14.920 --> 00:07:17.920]  因為耶穌就是被宰的羔羊
[00:07:17.920 --> 00:07:19.720]  所以耶穌為我們釘死
[00:07:19.720 --> 00:07:21.120]  不需要還有隻羊在
[00:07:21.120 --> 00:07:23.120]  因為我們知道如節那隻羊
[00:07:23.120 --> 00:07:26.120]  是代表當以色列出埃及的時候
[00:07:26.120 --> 00:07:27.920]  神要殺埃及人的長子
[00:07:27.920 --> 00:07:29.120]  就叫他們宰那隻羊
[00:07:29.120 --> 00:07:30.720]  代替那些長子
[00:07:30.720 --> 00:07:32.920]  所以以色列就不用死那些長子
[00:07:32.920 --> 00:07:34.320]  但是耶穌已經代替了
[00:07:34.320 --> 00:07:35.120]  所以就沒有了
[00:07:35.120 --> 00:07:38.720]  所以如果我們說主餐是紀念耶穌
[00:07:38.720 --> 00:07:42.520]  是這個如節晚餐演化出來
[00:07:42.520 --> 00:07:44.520]  最重要的紀念
[00:07:44.520 --> 00:07:46.120]  就在我們不吃的東西那裡
[00:07:46.120 --> 00:07:47.320]  不是吃的東西那裡
[00:07:47.320 --> 00:07:49.320]  所以吃就是杯子、餅
[00:07:49.320 --> 00:07:50.520]  代表耶穌的身體血
[00:07:50.520 --> 00:07:53.320]  但更加重要的是我們沒有吃那隻羊
[00:07:53.320 --> 00:07:55.120]  因為耶穌代替了那隻羊
[00:07:55.120 --> 00:07:56.320]  我們不需要吃那隻羊
[00:07:56.320 --> 00:07:57.720]  我們不需要宰那隻羊
[00:07:57.720 --> 00:07:59.520]  我們沒有那樣東西
[00:07:59.520 --> 00:08:03.120]  才是真正代表耶穌的那樣東西
[00:08:03.120 --> 00:08:06.320]  我們守主餐的時候
[00:08:06.320 --> 00:08:07.520]  應該做些什麼呢?
[00:08:07.520 --> 00:08:08.720]  意義在哪裡呢?
[00:08:08.720 --> 00:08:11.320]  第一件事是紀念耶穌的死
[00:08:11.320 --> 00:08:12.920]  這是耶穌說的
[00:08:12.920 --> 00:08:15.320]  「你們要如此行為的是紀念我」
[00:08:15.320 --> 00:08:18.320]  所以我們強調主餐是一種紀念
[00:08:18.320 --> 00:08:19.720]  紀念耶穌
[00:08:19.720 --> 00:08:20.520]  紀念耶穌是什麼?
[00:08:20.520 --> 00:08:24.320]  紀念耶穌為我們寫起他的生命
[00:08:24.320 --> 00:08:27.120]  就好像那隻被殺的羊一樣
[00:08:27.120 --> 00:08:31.920]  紀念耶穌寫起天上的寶座來到這個世界
[00:08:31.920 --> 00:08:34.920]  來為我們的罪寫在十字架上面
[00:08:34.920 --> 00:08:38.120]  來為我們付出代價
[00:08:38.120 --> 00:08:41.720]  我們也很感謝神的恩典
[00:08:41.720 --> 00:08:43.520]  祂救我們脫離罪惡
[00:08:43.520 --> 00:08:45.920]  祂給我們很多生命的供應
[00:08:45.920 --> 00:08:47.120]  祂與我們同在
[00:08:47.120 --> 00:08:48.920]  但主餐要告訴我們
[00:08:48.920 --> 00:08:51.720]  當我們紀念上帝的恩典的時候
[00:08:51.720 --> 00:08:53.320]  我們最重要紀念的
[00:08:53.320 --> 00:08:55.320]  不是我們得到什麼好處
[00:08:55.320 --> 00:08:57.120]  我們最重要的紀念
[00:08:57.120 --> 00:08:59.320]  就是上帝將好處給我們的時候
[00:08:59.320 --> 00:09:02.320]  祂付出了什麼代價
[00:09:02.320 --> 00:09:03.920]  我們人都是比較自私的
[00:09:03.920 --> 00:09:05.920]  我們得到好處的時候
[00:09:05.920 --> 00:09:07.520]  我們很開心、很感謝別人
[00:09:07.520 --> 00:09:08.920]  「你有禮物送給我」
[00:09:08.920 --> 00:09:11.320]  我們就會關心那些禮物是否適合我使用
[00:09:11.320 --> 00:09:12.320]  「你請我吃飯」
[00:09:12.320 --> 00:09:13.920]  「我請你吃飯是否適合我」
[00:09:13.920 --> 00:09:16.320]  「你送給我的那件東西是否合用」
[00:09:16.320 --> 00:09:18.720]  「你放在家裡的那件東西是否好看」
[00:09:18.720 --> 00:09:20.120]  我們也會想這些
[00:09:20.120 --> 00:09:23.920]  我們很少想究竟送禮物給我們的人
[00:09:23.920 --> 00:09:25.520]  他們付出了什麼代價
[00:09:25.520 --> 00:09:27.920]  我們很少欣賞別人的代價
[00:09:27.920 --> 00:09:30.320]  我們最多欣賞的是他出了多少錢
[00:09:30.320 --> 00:09:31.520]  「這個東西很貴」
[00:09:31.520 --> 00:09:32.520]  即是說他出了很多錢
[00:09:32.520 --> 00:09:33.720]  我們一向都是這樣
[00:09:33.720 --> 00:09:36.720]  但我們沒有欣賞他花的心思
[00:09:36.720 --> 00:09:39.920]  他想送什麼給你要花心思
[00:09:39.920 --> 00:09:43.520]  他約你吃飯幫你找個地方要花心思
[00:09:43.520 --> 00:09:45.920]  他要訂位花心思
[00:09:45.920 --> 00:09:47.520]  我們很少欣賞這些東西
[00:09:47.520 --> 00:09:48.720]  通常都是閒言閒語的
[00:09:48.720 --> 00:09:51.120]  「他搞這些東西」
[00:09:51.120 --> 00:09:54.320]  「買這些東西不好吃」
[00:09:54.320 --> 00:09:58.720]  我們也沒有欣賞別人送禮物給我們的時間
[00:09:58.720 --> 00:10:00.720]  他是記得我們
[00:10:00.720 --> 00:10:02.520]  這個也是心思
[00:10:02.520 --> 00:10:04.520]  特別送生日禮物給你
[00:10:04.520 --> 00:10:06.520]  誰知道你什麼時候生日
[00:10:06.520 --> 00:10:08.120]  要記住
[00:10:08.120 --> 00:10:09.920]  或者有辦法記住
[00:10:09.920 --> 00:10:12.920]  現在Facebook有個App
[00:10:12.920 --> 00:10:14.320]  就是有個生日
[00:10:14.320 --> 00:10:16.720]  它自動幫你記得你的朋友生日
[00:10:16.720 --> 00:10:18.520]  自動發給你
[00:10:18.520 --> 00:10:20.520]  這個沒有用
[00:10:20.520 --> 00:10:21.720]  好像是自動發的
[00:10:21.720 --> 00:10:24.720]  我覺得我不喜歡用這些東西
[00:10:24.720 --> 00:10:27.120]  我覺得供足朋友生日快樂
[00:10:27.120 --> 00:10:29.120]  最重要就是你的心意
[00:10:29.120 --> 00:10:30.720]  就是你記得他生日
[00:10:30.720 --> 00:10:34.520]  你要靠一些程式自動幫你做這件事
[00:10:34.520 --> 00:10:36.320]  即是說你根本就不知道
[00:10:36.320 --> 00:10:37.920]  你根本不想起這件事
[00:10:37.920 --> 00:10:39.320]  有人幫你自己搞定
[00:10:39.320 --> 00:10:41.320]  這些東西是不稀罕的
[00:10:41.320 --> 00:10:43.720]  收到的人都沒有什麼開心
[00:10:43.720 --> 00:10:45.120]  是自動的
[00:10:45.120 --> 00:10:49.920]  所以有人說加我去他們的生日App
[00:10:49.920 --> 00:10:51.720]  我永遠都不回答他
[00:10:51.720 --> 00:10:52.920]  我覺得你記得就記得
[00:10:52.920 --> 00:10:53.920]  你不記得就算了
[00:10:53.920 --> 00:10:57.120]  我不想擠入你一個所謂的機器裏面
[00:10:57.120 --> 00:10:59.120]  那樣東西自動幫你做那些事
[00:10:59.120 --> 00:11:00.320]  沒有什麼意思
[00:11:00.320 --> 00:11:01.320]  好像一樣
[00:11:01.320 --> 00:11:03.920]  以前的人就不是用這些App
[00:11:03.920 --> 00:11:05.320]  怎會有秘書做
[00:11:05.320 --> 00:11:07.320]  我想送朋友生日告訴你
[00:11:07.320 --> 00:11:09.520]  秘書總之定時定下和你去寄卡
[00:11:09.520 --> 00:11:10.920]  是沒有什麼意思的
[00:11:10.920 --> 00:11:13.720]  因為你的朋友根本不記得你
[00:11:13.720 --> 00:11:16.320]  所以這些東西是我們要欣賞的
[00:11:16.320 --> 00:11:19.720]  當我們要紀念耶穌給我們的恩典的時候
[00:11:19.720 --> 00:11:23.120]  主餐告訴我們紀念耶穌的死
[00:11:23.120 --> 00:11:25.520]  意思就是我們要紀念神的代價
[00:11:25.520 --> 00:11:26.720]  我們很多時候
[00:11:26.720 --> 00:11:27.720]  我們去感恩
[00:11:27.720 --> 00:11:28.920]  我們紀念神的恩典
[00:11:28.920 --> 00:11:30.120]  我們就紀念這些恩典
[00:11:30.120 --> 00:11:31.920]  這件事對我有什麼好處
[00:11:31.920 --> 00:11:33.720]  這件事對我有什麼好處
[00:11:33.720 --> 00:11:35.320]  我們就忘記了
[00:11:35.320 --> 00:11:38.120]  上帝是要付代價的
[00:11:38.120 --> 00:11:40.120]  我們經常以為神是全能
[00:11:40.120 --> 00:11:41.720]  祂要給我們就給我們
[00:11:41.720 --> 00:11:43.520]  祂喜歡醒你就醒你
[00:11:43.520 --> 00:11:45.520]  祂喜歡赦免你就赦免你
[00:11:45.520 --> 00:11:46.720]  但我們忘記了
[00:11:46.720 --> 00:11:48.720]  上帝將恩典給我們
[00:11:48.720 --> 00:11:49.920]  是因為祂愛我們
[00:11:49.920 --> 00:11:51.520]  而上帝顯示給我們看
[00:11:51.520 --> 00:11:53.520]  愛是需要受苦的
[00:11:53.520 --> 00:11:54.920]  愛是需要付代價的
[00:11:54.920 --> 00:11:57.920]  唯有受苦的愛才是真正的愛
[00:11:57.920 --> 00:11:59.120]  不是那些要給你
[00:11:59.120 --> 00:12:01.120]  我有症就給你
[00:12:01.120 --> 00:12:02.720]  我沒有所謂就分一點給你
[00:12:02.720 --> 00:12:03.520]  那樣的
[00:12:03.520 --> 00:12:07.320]  耶穌是為我們獻出最大的代價
[00:12:07.320 --> 00:12:09.320]  我們才得到恩典的
[00:12:09.320 --> 00:12:11.120]  所以當我們感恩的時候
[00:12:11.120 --> 00:12:14.920]  我們要紀念耶穌為我們捨棄的很大
[00:12:14.920 --> 00:12:18.520]  我們這個恩典是一個很昂貴的恩典
[00:12:18.520 --> 00:12:19.920]  雖然都是禮物
[00:12:19.920 --> 00:12:20.520]  我以前說過
[00:12:20.520 --> 00:12:21.520]  你收到禮物
[00:12:21.520 --> 00:12:23.320]  禮物有便宜有昂貴的
[00:12:23.320 --> 00:12:26.520]  耶穌給我們的禮物是很昂貴的禮物
[00:12:26.520 --> 00:12:27.520]  不過不用你付錢
[00:12:27.520 --> 00:12:28.520]  神給了
[00:12:28.520 --> 00:12:29.920]  神付出了代價
[00:12:29.920 --> 00:12:33.320]  但是我們要學習欣賞這些恩典
[00:12:33.320 --> 00:12:34.920]  珍惜上帝的恩典
[00:12:34.920 --> 00:12:36.520]  珍惜祂的愛
[00:12:36.520 --> 00:12:39.920]  並且學習耶穌的榜樣
[00:12:39.920 --> 00:12:42.520]  當我們每一次感恩的時間
[00:12:42.520 --> 00:12:47.520]  願意學習和別人分享
[00:12:47.520 --> 00:12:51.520]  為什麼要靠一頓飯去紀念耶穌呢?
[00:12:51.520 --> 00:12:54.920]  為什麼不是每天刷牙去紀念耶穌呢?
[00:12:54.920 --> 00:12:57.120]  就是因為以前的人可能不刷牙
[00:12:57.120 --> 00:12:59.120]  每一頓飯紀念耶穌
[00:12:59.120 --> 00:13:04.720]  因為吃飯是一件特別對以色列人來說很大件事
[00:13:04.720 --> 00:13:05.720]  我們吃飯
[00:13:05.720 --> 00:13:06.720]  有些人都很大件事
[00:13:06.720 --> 00:13:08.120]  有些人就沒什麼事
[00:13:08.120 --> 00:13:09.520]  記得吃不記得不吃
[00:13:09.520 --> 00:13:10.520]  因為吃得太多了
[00:13:10.520 --> 00:13:12.320]  已經沒什麼稀罕
[00:13:12.320 --> 00:13:14.520]  但是我們的傳統都說
[00:13:14.520 --> 00:13:16.520]  吃飯是很大件事的
[00:13:16.520 --> 00:13:19.120]  中國人說民以食為天
[00:13:19.120 --> 00:13:21.520]  你辛辛苦苦去賺那麼多錢
[00:13:21.520 --> 00:13:22.520]  為了什麼?
[00:13:22.520 --> 00:13:24.520]  為了兩餐而已
[00:13:24.520 --> 00:13:26.920]  所以我們說這叫做「穩食」
[00:13:26.920 --> 00:13:29.720]  當然現在字面的解釋是不通的
[00:13:29.720 --> 00:13:30.520]  如果你告訴別人
[00:13:30.520 --> 00:13:31.320]  你這麼辛苦做什麼?
[00:13:31.320 --> 00:13:32.520]  「穩食」而已
[00:13:32.520 --> 00:13:34.720]  於是我們說字面解經
[00:13:34.720 --> 00:13:35.720]  那是不對的
[00:13:35.720 --> 00:13:37.920]  因為你賺的錢大部分都不是「食」的
[00:13:37.920 --> 00:13:39.320]  你「穩住」而已
[00:13:39.320 --> 00:13:40.520]  你都不是「穩食」
[00:13:40.520 --> 00:13:42.320]  你賺的錢是供樓的
[00:13:42.320 --> 00:13:43.520]  所以不可以叫「穩食」
[00:13:43.520 --> 00:13:46.520]  你這麼辛苦做什麼?「穩住」而已
[00:13:46.520 --> 00:13:49.920]  這些當然我們不需要這麼字面解釋的
[00:13:49.920 --> 00:13:53.520]  很多字詩都有一些比喻在裡面
[00:13:53.520 --> 00:13:55.920]  但是吃東西是很重要的事
[00:13:55.920 --> 00:13:59.120]  所以以前的人他們大部分的收入
[00:13:59.120 --> 00:14:00.720]  他們這麼勞苦
[00:14:00.720 --> 00:14:01.920]  他們這麼辛苦
[00:14:01.920 --> 00:14:03.720]  就是為了吃的
[00:14:03.720 --> 00:14:05.320]  這個也是在《創世紀》說的
[00:14:05.320 --> 00:14:06.520]  這個也是奏助
[00:14:06.520 --> 00:14:08.320]  就是你要辛苦勞力
[00:14:08.320 --> 00:14:10.520]  才能夠從地裡得到食
[00:14:10.520 --> 00:14:13.920]  人身體在這個世界生活需要一些東西
[00:14:13.920 --> 00:14:14.920]  好多幾樣東西的
[00:14:14.920 --> 00:14:17.920]  但是有些東西是不需要辛苦的
[00:14:17.920 --> 00:14:19.920]  你最基本需要的是空氣
[00:14:19.920 --> 00:14:21.720]  你要呼吸是不辛苦的
[00:14:21.720 --> 00:14:23.520]  你肯透氣就可以了
[00:14:23.520 --> 00:14:25.120]  基本上你透了也不知道的
[00:14:25.120 --> 00:14:26.520]  正常來說
[00:14:26.520 --> 00:14:29.320]  你要很辛苦的透氣就有病了
[00:14:29.320 --> 00:14:30.520]  這是正常的
[00:14:30.520 --> 00:14:32.320]  你要喝水
[00:14:32.320 --> 00:14:33.920]  喝水也不會很辛苦的
[00:14:33.920 --> 00:14:36.320]  因為自然界有很多水給你的
[00:14:36.320 --> 00:14:38.520]  就是河水那些
[00:14:38.520 --> 00:14:41.120]  當然在很乾旱的地方就要很辛苦找水
[00:14:41.120 --> 00:14:42.520]  一般來說
[00:14:42.520 --> 00:14:44.320]  你要找水也不是很難的
[00:14:44.320 --> 00:14:46.720]  但是找食物就很難了
[00:14:46.720 --> 00:14:48.320]  找食物很難的
[00:14:48.320 --> 00:14:49.720]  耕田要種的
[00:14:49.720 --> 00:14:50.720]  很辛苦的
[00:14:50.720 --> 00:14:52.920]  就算你說打獵也不行
[00:14:52.920 --> 00:14:56.720]  打獵那些野兔、野豬也挺好玩的
[00:14:56.720 --> 00:14:57.920]  捉牠來吃
[00:14:57.920 --> 00:14:59.320]  你以為很容易捉嗎?
[00:14:59.320 --> 00:15:00.320]  很難捉的
[00:15:00.320 --> 00:15:02.320]  牠會跑的
[00:15:02.320 --> 00:15:04.520]  牠不是在家裡的貓那麼容易捉
[00:15:04.520 --> 00:15:06.120]  那也很難捉的
[00:15:06.120 --> 00:15:07.320]  是很難的
[00:15:07.320 --> 00:15:13.520]  我試過在太北短孫那些山區的時候
[00:15:13.520 --> 00:15:14.520]  有人說打獵
[00:15:14.520 --> 00:15:15.520]  他們會打獵的
[00:15:15.520 --> 00:15:17.320]  去捉野豬
[00:15:17.320 --> 00:15:19.120]  我就跟他們一起去玩
[00:15:19.120 --> 00:15:19.920]  他說好啊
[00:15:19.920 --> 00:15:20.720]  一起去吧
[00:15:20.720 --> 00:15:22.520]  但是一定要天黑了
[00:15:22.520 --> 00:15:24.320]  天黑了很晚了
[00:15:24.320 --> 00:15:26.520]  然後他們要追蹤那些野豬
[00:15:26.520 --> 00:15:27.920]  要跑兩三個小時
[00:15:27.920 --> 00:15:29.320]  跑兩三個小時
[00:15:29.320 --> 00:15:30.720]  不是走兩三個小時
