
[00:00:00.000 --> 00:00:02.000]  在正道之前去同心地去祈禱
[00:02:28.000 --> 00:02:32.000]  講到塞特也生一個兒子
[00:02:32.000 --> 00:02:34.000]  起名叫以羅氏
[00:02:34.000 --> 00:02:39.000]  那是後人才求告耶和華的名
[00:02:39.000 --> 00:02:42.000]  連阿伯拉罕的孫雅各
[00:02:42.000 --> 00:02:45.000]  也都知道耶和華的名
[00:02:45.000 --> 00:02:48.000]  在《創世紀》有一章三十三
[00:02:48.000 --> 00:02:50.000]  二十八章十三十六節
[00:02:50.000 --> 00:02:52.000]  我們覺得奇怪了
[00:02:52.000 --> 00:02:55.000]  從以上所看到的經文
[00:02:55.000 --> 00:03:00.000]  證明早在摩西之前的列祖
[00:03:00.000 --> 00:03:03.000]  甚至在更早的時間
[00:03:03.000 --> 00:03:08.000]  已經記載或知道耶和華的名
[00:03:08.000 --> 00:03:09.000]  咦
[00:03:09.000 --> 00:03:12.000]  那為什麼神還說摩西
[00:03:12.000 --> 00:03:15.000]  摩西說我明耶和華
[00:03:15.000 --> 00:03:18.000]  他們未曾知道
[00:03:18.000 --> 00:03:21.000]  這個是一個很令人費解的問題
[00:03:21.000 --> 00:03:25.000]  有很多人還用人民科學
[00:03:25.000 --> 00:03:27.000]  宗教發展的角度
[00:03:27.000 --> 00:03:30.000]  來去理解這段經文
[00:03:30.000 --> 00:03:33.000]  就講到原來起先
[00:03:33.000 --> 00:03:37.000]  希伯來民族是多神信仰的
[00:03:37.000 --> 00:03:39.000]  太弱流強之後
[00:03:39.000 --> 00:03:43.000]  發展獨尊耶和華的一神論
[00:03:43.000 --> 00:03:45.000]  真的有這樣的文章章腦
[00:03:45.000 --> 00:03:47.000]  有這樣的技術
[00:03:47.000 --> 00:03:51.000]  也有講到先前敬拜一個五子
[00:03:51.000 --> 00:03:53.000]  是耶和華
[00:03:53.000 --> 00:03:58.000]  或者是轉化吸納其他民族信仰體系
[00:03:58.000 --> 00:04:01.000]  成為了自己的宗教
[00:04:01.000 --> 00:04:05.000]  我們如何疏解或者去理解
[00:04:05.000 --> 00:04:09.000]  他們未曾知道耶和華這個矛盾呢
[00:04:09.000 --> 00:04:13.000]  我們要從聖經原來的文字去理解
[00:04:13.000 --> 00:04:15.000]  這段經文的解釋
[00:04:15.000 --> 00:04:16.000]  什麼是認識
[00:04:16.000 --> 00:04:18.000]  什麼是知道
[00:04:18.000 --> 00:04:22.000]  原來的文字認識的意思是
[00:04:22.000 --> 00:04:24.000]  超越了知識的層面
[00:04:24.000 --> 00:04:28.000]  即是不只是一堆的理論
[00:04:28.000 --> 00:04:30.000]  一堆的概念
[00:04:30.000 --> 00:04:39.000]  來描述在婚姻或者是去契約夥伴之間的親密關係
[00:04:39.000 --> 00:04:41.000]  不只是頭腦的知識
[00:04:41.000 --> 00:04:44.000]  更加是關係的建立
[00:04:44.000 --> 00:04:46.000]  是指不斷探索
[00:04:46.000 --> 00:04:47.000]  不斷認識
[00:04:47.000 --> 00:04:49.000]  不斷認識
[00:04:49.000 --> 00:04:52.000]  不斷去探索
[00:04:52.000 --> 00:04:56.000]  我很喜歡去看體育運動的比賽
[00:04:56.000 --> 00:05:01.000]  我很佩服去雙打甚至是全體活動
[00:05:01.000 --> 00:05:04.000]  好像足球、籃球、排球
[00:05:04.000 --> 00:05:06.000]  我的體育運動
[00:05:06.000 --> 00:05:10.000]  我最喜歡看的就是他們如何合拍和默契
[00:05:10.000 --> 00:05:13.000]  例如在球場上面
[00:05:13.000 --> 00:05:17.000]  兩個隊友在吵架
[00:05:17.000 --> 00:05:20.000]  在開罰球的時候在吵架
[00:05:20.000 --> 00:05:24.000]  在吵架的時候
[00:05:24.000 --> 00:05:26.000]  不小心球就開了
[00:05:26.000 --> 00:05:29.000]  不小心球就踢進網了
[00:05:29.000 --> 00:05:34.000]  敵方對隊的人還在發呆
[00:05:34.000 --> 00:05:38.000]  好像在發夢的時候
[00:05:38.000 --> 00:05:40.000]  球已經進網了在慶祝
[00:05:40.000 --> 00:05:42.000]  他都不知道在做什麼
[00:05:42.000 --> 00:05:46.000]  原來吵架是裝模作樣
[00:05:46.000 --> 00:05:48.000]  原來吵架只是表面
[00:05:48.000 --> 00:05:51.000]  其實是引開對方的注意力
[00:05:51.000 --> 00:05:52.000]  球就開了
[00:05:52.000 --> 00:05:54.000]  球就傳了
[00:05:54.000 --> 00:05:56.000]  球就踢進網了
[00:05:56.000 --> 00:05:58.000]  這個就是默契
[00:05:58.000 --> 00:06:00.000]  這個就是認識
[00:06:00.000 --> 00:06:02.000]  不只是知道
[00:06:02.000 --> 00:06:05.000]  他的隊友家裡有多少成員
[00:06:05.000 --> 00:06:08.000]  也不知道他讀什麼書
[00:06:08.000 --> 00:06:10.000]  什麼時候入隊等等
[00:06:10.000 --> 00:06:14.000]  而在默契關係上的建立
[00:06:14.000 --> 00:06:15.000]  一個眼神
[00:06:15.000 --> 00:06:18.000]  一個微細的動作
[00:06:18.000 --> 00:06:21.000]  已經心領神會
[00:06:21.000 --> 00:06:27.000]  為了有機會參與一些服侍
[00:06:27.000 --> 00:06:31.000]  去伸手父母的團契
[00:06:31.000 --> 00:06:34.000]  或者去小組裡面
[00:06:34.000 --> 00:06:38.000]  他們來到有些工作坊
[00:06:38.000 --> 00:06:43.000]  就是一起幫初生嬰孩換片
[00:06:43.000 --> 00:06:46.000]  但是父母是不准發聲的
[00:06:46.000 --> 00:06:53.000]  但是我們看到他們夫婦之間的默契和合拍
[00:06:53.000 --> 00:06:57.000]  真的一切都盡在不言中
[00:06:57.000 --> 00:06:59.000]  我就看到
[00:06:59.000 --> 00:07:02.000]  學習到什麼叫認識
[00:07:02.000 --> 00:07:05.000]  什麼叫關係
[00:07:05.000 --> 00:07:08.000]  族長不認識
[00:07:08.000 --> 00:07:11.000]  而和華是因為他們不熟悉
[00:07:11.000 --> 00:07:13.000]  神直確的名字
[00:07:13.000 --> 00:07:16.000]  也因為他們對神的聖約
[00:07:16.000 --> 00:07:18.000]  沒有一個充分的體驗
[00:07:18.000 --> 00:07:20.000]  也對神的屬性
[00:07:20.000 --> 00:07:23.000]  沒有一個充分的理解
[00:07:23.000 --> 00:07:24.000]  例如我們經常說
[00:07:24.000 --> 00:07:26.000]  關於神的屬性
[00:07:26.000 --> 00:07:28.000]  我們會說神是愛
[00:07:28.000 --> 00:07:30.000]  是指
[00:07:30.000 --> 00:07:34.000]  要描述神的屬性之一是愛
[00:07:34.000 --> 00:07:37.000]  但是我們不可以說
[00:07:37.000 --> 00:07:39.000]  愛就是神
[00:07:39.000 --> 00:07:41.000]  因為神既是慈愛
[00:07:41.000 --> 00:07:43.000]  又是公義
[00:07:43.000 --> 00:07:45.000]  他的愛不是歷愛
[00:07:45.000 --> 00:07:47.000]  不分青紅皂白
[00:07:47.000 --> 00:07:49.000]  有所指
[00:07:49.000 --> 00:07:51.000]  也都是有所借蓋
[00:07:51.000 --> 00:07:54.000]  族長不認識而和華
[00:07:54.000 --> 00:07:57.000]  我是當代的意識人
[00:07:57.000 --> 00:07:59.000]  不認識而和華
[00:07:59.000 --> 00:08:01.000]  是因為他們不理解
[00:08:01.000 --> 00:08:04.000]  發生在他們身上的事
[00:08:04.000 --> 00:08:05.000]  以及人
[00:08:05.000 --> 00:08:09.000]  為什麼來到成就神的救贖計劃
[00:08:09.000 --> 00:08:11.000]  他們理解
[00:08:11.000 --> 00:08:12.000]  認識
[00:08:12.000 --> 00:08:15.000]  受制於他們的知識和經驗
[00:08:15.000 --> 00:08:17.000]  好像古代人
[00:08:17.000 --> 00:08:20.000]  在唐朝宋朝明朝
[00:08:20.000 --> 00:08:22.000]  跟他們說
[00:08:22.000 --> 00:08:24.000]  他們都不會明白
[00:08:24.000 --> 00:08:25.000]  怎麼會有飛機
[00:08:25.000 --> 00:08:26.000]  怎麼會有地鐵
[00:08:26.000 --> 00:08:28.000]  怎麼會有太空船
[00:08:28.000 --> 00:08:29.000]  怎麼會有火車
[00:08:29.000 --> 00:08:31.000]  這些對他們來說
[00:08:31.000 --> 00:08:33.000]  完全不會理解
[00:08:33.000 --> 00:08:35.000]  不會接受
[00:08:35.000 --> 00:08:40.000]  現代科技對他們來說是一點概念都沒有
[00:08:40.000 --> 00:08:43.000]  正如貧窮限制了想像
[00:08:43.000 --> 00:08:47.000]  也是去框住了思維格局
[00:08:47.000 --> 00:08:50.000]  今天我們很多術語用語
[00:08:50.000 --> 00:08:53.000]  都有典故是非常豐富的
[00:08:53.000 --> 00:08:56.000]  我們很多時候都是知其現
[00:08:56.000 --> 00:08:58.000]  不知其所以然
[00:08:58.000 --> 00:09:00.000]  小時候
[00:09:00.000 --> 00:09:03.000]  我經常跌傷撞瘀
[00:09:03.000 --> 00:09:07.000]  姑婆會用雞蛋加一隻戒指
[00:09:07.000 --> 00:09:11.000]  在撞瘀的地方滾來滾去
[00:09:11.000 --> 00:09:16.000]  她說這樣就能夠去除瘀血
[00:09:16.000 --> 00:09:18.000]  這個瘀血
[00:09:18.000 --> 00:09:22.000]  瘀青幾天之後就會慢慢消散
[00:09:22.000 --> 00:09:24.000]  她說吃雞蛋這麼好
[00:09:24.000 --> 00:09:27.000]  你只可以補充營養
[00:09:27.000 --> 00:09:28.000]  我經常都問她
[00:09:28.000 --> 00:09:29.000]  雞蛋可以
[00:09:29.000 --> 00:09:32.000]  鴨蛋可以嗎
[00:09:32.000 --> 00:09:34.000]  她就不回答我笑笑口
[00:09:34.000 --> 00:09:35.000]  鴨蛋可以嗎
[00:09:35.000 --> 00:09:37.000]  雞蛋神奇一點
[00:09:37.000 --> 00:09:38.000]  有功效
[00:09:38.000 --> 00:09:41.000]  其實大哥就知道了
[00:09:41.000 --> 00:09:46.000]  不是雞蛋有什麼特別的去瘀功能
[00:09:46.000 --> 00:09:48.000]  而是雞蛋在搓搓搓
[00:09:48.000 --> 00:09:50.000]  在搓油的過程裏面
[00:09:50.000 --> 00:09:52.000]  成為了一個媒介
[00:09:52.000 --> 00:09:54.000]  去散瘀原理
[00:09:54.000 --> 00:09:58.000]  是以熱力來溫通瘀血
[00:09:58.000 --> 00:10:00.000]  我知其現
[00:10:00.000 --> 00:10:03.000]  就不知其所異現
[00:10:03.000 --> 00:10:06.000]  同樣在以色列人的年代
[00:10:06.000 --> 00:10:10.000]  這幫人只聽過耶和華的名字
[00:10:10.000 --> 00:10:12.000]  不知道耶和華是誰
[00:10:12.000 --> 00:10:13.000]  去做些什麼
[00:10:13.000 --> 00:10:15.000]  其實對他們來說
[00:10:15.000 --> 00:10:17.000]  去到摩西的年代
[00:10:17.000 --> 00:10:21.000]  以色列人早已經遺忘淡忘
[00:10:21.000 --> 00:10:24.000]  所以神在呼召摩西的時候
[00:10:24.000 --> 00:10:26.000]  對於自己的名字
[00:10:26.000 --> 00:10:28.000]  和意思信念
[00:10:28.000 --> 00:10:31.000]  他要再鄭重地提醒他
[00:10:31.000 --> 00:10:34.000]  給他一個深刻的印象
[00:10:34.000 --> 00:10:36.000]  好使他能夠明白
[00:10:36.000 --> 00:10:38.000]  很清楚地
[00:10:38.000 --> 00:10:41.000]  百姓宣告耶和華的名字
[00:10:41.000 --> 00:10:45.000]  是以色列文大能的拯救者
[00:10:45.000 --> 00:10:47.000]  或者是說
[00:10:47.000 --> 00:10:49.000]  以色列人對神的記憶模糊
[00:10:49.000 --> 00:10:51.000]  共鳴感不足
[00:10:51.000 --> 00:10:53.000]  借神的名字對他們來說
[00:10:53.000 --> 00:10:55.000]  是不夠營養
[00:10:55.000 --> 00:10:57.000]  是很抽離
[00:10:57.000 --> 00:11:00.000]  以前打風
[00:11:00.000 --> 00:11:03.000]  以前小孩子的時候
[00:11:03.000 --> 00:11:05.000]  八號風球甚至十號風球
[00:11:05.000 --> 00:11:08.000]  感覺整間屋似乎搖
[00:11:08.000 --> 00:11:11.000]  有雲浪的感覺
[00:11:11.000 --> 00:11:12.000]  但媽媽就會說
[00:11:12.000 --> 00:11:15.000]  這些是小兒科
[00:11:15.000 --> 00:11:17.000]  然後再說什麼
[00:11:17.000 --> 00:11:20.000]  溫黛愛侖
[00:11:20.000 --> 00:11:22.000]  對我來說毫無概念
[00:11:22.000 --> 00:11:24.000]  什麼溫黛愛侖
[00:11:24.000 --> 00:11:27.000]  死多少人 船上沖海
[00:11:27.000 --> 00:11:30.000]  完全對我來說
[00:11:30.000 --> 00:11:32.000]  我覺得太遙遠了
[00:11:32.000 --> 00:11:34.000]  經歷過2018
[00:11:34.000 --> 00:11:35.000]  我就懂得問
[00:11:35.000 --> 00:11:37.000]  山竹比較強
[00:11:37.000 --> 00:11:40.000]  還是溫黛比較強
[00:11:40.000 --> 00:11:44.000]  或者去比較山竹和愛侖
[00:11:44.000 --> 00:11:46.000]  是怎樣的
[00:11:46.000 --> 00:11:48.000]  這個就可以比較
[00:11:48.000 --> 00:11:51.000]  和我來得相近
[00:11:51.000 --> 00:11:52.000]  接近
[00:11:52.000 --> 00:11:56.000]  這個就豐富了經驗
[00:11:56.000 --> 00:11:59.000]  不只是一個名稱
[00:11:59.000 --> 00:12:01.000]  是更加立體
[00:12:01.000 --> 00:12:04.000]  和對我關切
[00:12:04.000 --> 00:12:05.000]  我們說
[00:12:05.000 --> 00:12:07.000]  怎樣去認識神
[00:12:07.000 --> 00:12:12.000]  跨越我們和神之間的距離
[00:12:12.000 --> 00:12:14.000]  近代神學家
[00:12:14.000 --> 00:12:16.000]  巴赫J.I. Packer
[00:12:16.000 --> 00:12:19.000]  他選寫一部屬靈的巨著
[00:12:19.000 --> 00:12:21.000]  叫《認識神》
[00:12:21.000 --> 00:12:24.000]  給我們提醒和指導
[00:12:24.000 --> 00:12:25.000]  巴赫來表達
[00:12:25.000 --> 00:12:28.000]  他寫這部著作的時間
[00:12:28.000 --> 00:12:30.000]  他給自己定了一個目標
[00:12:30.000 --> 00:12:35.000]  是要讓讀者
[00:12:35.000 --> 00:12:38.000]  是預見和經驗
[00:12:38.000 --> 00:12:40.000]  上帝的真實性
[00:12:40.000 --> 00:12:43.000]  不是單單說
[00:12:43.000 --> 00:12:46.000]  怎樣思考關於上帝的方法
[00:12:46.000 --> 00:12:52.000]  而是說我怎樣想神是怎樣的
[00:12:52.000 --> 00:12:54.000]  是上帝那一位
[00:12:54.000 --> 00:12:57.000]  是被認識那一位
[00:12:57.000 --> 00:12:59.000]  而不是僅是一些
[00:12:59.000 --> 00:13:02.000]  去認識有關的知識
[00:13:02.000 --> 00:13:04.000]  上帝的知識
[00:13:04.000 --> 00:13:06.000]  不是指導某些人
[00:13:06.000 --> 00:13:09.000]  對上帝自然的意識
[00:13:09.000 --> 00:13:10.000]  而是來自一種
[00:13:10.000 --> 00:13:13.000]  關係的知識
[00:13:13.000 --> 00:13:15.000]  神不是一個客體
[00:13:15.000 --> 00:13:17.000]  好像科學實驗
[00:13:17.000 --> 00:13:19.000]  我們以前宰牛眼
[00:13:19.000 --> 00:13:21.000]  開青蛙 鋸青蛙這樣
[00:13:21.000 --> 00:13:23.000]  放在實驗室
[00:13:23.000 --> 00:13:25.000]  放在裡面
[00:13:25.000 --> 00:13:27.000]  讓我們宰開
[00:13:27.000 --> 00:13:31.000]  讓我們割開來研究死物
[00:13:31.000 --> 00:13:33.000]  而在互動的過程
[00:13:33.000 --> 00:13:35.000]  當我們認識神
[00:13:35.000 --> 00:13:37.000]  我們同樣是被神所認識
[00:13:37.000 --> 00:13:40.000]  我們在認識神的過程裡面
[00:13:40.000 --> 00:13:42.000]  我們因著對神的認識
[00:13:42.000 --> 00:13:47.000]  我們被更新和改變
[00:13:47.000 --> 00:13:50.000]  這個才是活化信仰
[00:13:50.000 --> 00:13:53.000]  去活化我們的生命
[00:13:53.000 --> 00:13:55.000]  當我們越是理解
[00:13:55.000 --> 00:13:57.000]  上帝的真實性
[00:13:57.000 --> 00:13:59.000]  我們就會將這份動見
[00:13:59.000 --> 00:14:01.000]  運用在生活上高
[00:14:01.000 --> 00:14:04.000]  最終也是去反映
[00:14:04.000 --> 00:14:06.000]  在我們崇拜上高
[00:14:06.000 --> 00:14:08.000]  我們所信
[00:14:08.000 --> 00:14:10.000]  成就我們所事
[00:14:10.000 --> 00:14:12.000]  或者是我們怎樣生活
[00:14:12.000 --> 00:14:15.000]  反映我們怎樣相信
[00:14:15.000 --> 00:14:17.000]  我們怎樣敬拜
[00:14:17.000 --> 00:14:19.000]  都影響我們生命
[00:14:19.000 --> 00:14:23.000]  無助我們生活
[00:14:23.000 --> 00:14:25.000]  過往有機會
[00:14:25.000 --> 00:14:26.000]  不是過往
[00:14:26.000 --> 00:14:28.000]  現在我都一直有參與
[00:14:28.000 --> 00:14:32.000]  國內教會的交流
[00:14:32.000 --> 00:14:36.000]  完成課程在畢業禮
[00:14:36.000 --> 00:14:38.000]  他們還說
[00:14:38.000 --> 00:14:40.000]  以前我跟別人說信耶穌
[00:14:40.000 --> 00:14:42.000]  就只會說三句
[00:14:42.000 --> 00:14:45.000]  信耶穌 好
[00:14:45.000 --> 00:14:48.000]  信耶穌 得永生
[00:14:48.000 --> 00:14:50.000]  信耶穌 幫到你
[00:14:50.000 --> 00:14:53.000]  我跟別人全部都只會說這三句
[00:14:53.000 --> 00:14:55.000]  他說現在呢
[00:14:55.000 --> 00:14:59.000]  我就會說完整的救恩
[00:14:59.000 --> 00:15:02.000]  但他不只是會說
[00:15:02.000 --> 00:15:04.000]  在這個過程裡面
[00:15:04.000 --> 00:15:07.000]  我們要去參與國內的交流
[00:15:07.000 --> 00:15:10.000]  我們要跟他們一起去探訪
[00:15:10.000 --> 00:15:15.000]  我們在這些探訪的交流裡面
[00:15:15.000 --> 00:15:23.000]  我們接觸了145位的親友
[00:15:23.000 --> 00:15:27.000]  鄰舍 同事 來賓
[00:15:27.000 --> 00:15:31.000]  這145位的朋友裡面
[00:15:31.000 --> 00:15:36.000]  我們帶了59位決志信主
[00:15:36.000 --> 00:15:41.000]  有21位是建立確舉
[00:15:41.000 --> 00:15:46.000]  這個他們不只是學傳福音
[00:15:46.000 --> 00:15:52.000]  而是去實踐傳福音
[00:15:52.000 --> 00:15:58.000]  簡單來說 還回基本
[00:15:58.000 --> 00:16:01.000]  我們不僅努力
[00:16:01.000 --> 00:16:05.000]  準時參與崇拜
[00:16:05.000 --> 00:16:09.000]  甚至是提早到達
[00:16:09.000 --> 00:16:11.000]  預備心靈
[00:16:11.000 --> 00:16:17.000]  就是我們一心學習的功課
[00:16:17.000 --> 00:16:22.000]  第二點 迎難異想 活出盼望
[00:16:22.000 --> 00:16:25.000]  在第一節 饒華對摩西說
[00:16:25.000 --> 00:16:30.000]  現在你必看見我向法老所行的事
[00:16:30.000 --> 00:16:32.000]  使他因我大能的手
[00:16:32.000 --> 00:16:38.000]  用以色列人去 且把他們趕出他的地
[00:16:38.000 --> 00:16:40.000]  如果我是摩西
[00:16:40.000 --> 00:16:43.000]  我會在心裡面說一聲想笑
[00:16:43.000 --> 00:16:45.000]  我有沒有聽錯呢
[00:16:45.000 --> 00:16:46.000]  有沒有思覺失調
[00:16:46.000 --> 00:16:48.000]  還是神搞錯了呢
[00:16:48.000 --> 00:16:52.000]  神去說法老不單止
[00:16:52.000 --> 00:16:55.000]  我們剛剛說
[00:16:55.000 --> 00:17:04.000]  摩西和亞倫剛剛在埃及的皇宮被趕出來
[00:17:04.000 --> 00:17:07.000]  法老不單止拒絕
[00:17:07.000 --> 00:17:11.000]  放三天宗教假期的請求
[00:17:11.000 --> 00:17:18.000]  更加大大加增了以色列的工作量
[00:17:18.000 --> 00:17:21.000]  不讓草做磚
[00:17:21.000 --> 00:17:27.000]  他仍舊要做先前做磚的數量
[00:17:27.000 --> 00:17:32.000]  現在預告 法老趕我們離開埃及
[00:17:32.000 --> 00:17:35.000]  是否解錯題 去錯地方
[00:17:35.000 --> 00:17:38.000]  還是進入平衡時空
[00:17:38.000 --> 00:17:40.000]  好像以前我小時候
[00:17:40.000 --> 00:17:41.000]  我媽媽跟我說
[00:17:41.000 --> 00:17:47.000]  你做夢也不要這麼早
[00:17:47.000 --> 00:17:50.000]  剛剛才被人趕出來
[00:17:50.000 --> 00:17:54.000]  轉頭就說
[00:17:54.000 --> 00:17:59.000]  哇 以色列人會被埃及人趕出去
[00:17:59.000 --> 00:18:03.000]  哇 好像調轉來說一樣
[00:18:03.000 --> 00:18:07.000]  在第四節 神來到後說
[00:18:07.000 --> 00:18:10.000]  我與他們堅定所立的約
[00:18:10.000 --> 00:18:15.000]  要把他們寄居的加南地賜給他們
[00:18:15.000 --> 00:18:21.000]  我也聽見以色列人被埃及人苦待的哀聲
[00:18:21.000 --> 00:18:24.000]  我也紀念我的約
[00:18:24.000 --> 00:18:26.000]  全能的神
[00:18:26.000 --> 00:18:32.000]  祂正是要再定義祂的全能
[00:18:32.000 --> 00:18:35.000]  按舊有的方式是第一節
[00:18:35.000 --> 00:18:40.000]  祂要掛上新的方式是第四節
[00:18:40.000 --> 00:18:47.000]  線前舊的方式是重新複述祂的約
[00:18:47.000 --> 00:18:51.000]  舊約中立約這個詞語
[00:18:51.000 --> 00:18:58.000]  堅定有履行 實行所立約的之意
[00:18:58.000 --> 00:19:04.000]  就是說我們會實踐 我們會執行
[00:19:04.000 --> 00:19:10.000]  祂會實踐 執行祂所立的約
[00:19:10.000 --> 00:19:12.000]  按當前的處境
[00:19:12.000 --> 00:19:18.000]  和神應祂離開埃及的盟約是越走越遠
[00:19:18.000 --> 00:19:24.000]  偏偏是神的救贖 是神的拯救
[00:19:24.000 --> 00:19:30.000]  我們可以再看回聖經第六章五到八節
[00:19:30.000 --> 00:19:33.000]  第六章五到八節
[00:19:33.000 --> 00:19:37.000]  我們可以打開我們手上的聖經來看看
[00:19:37.000 --> 00:19:44.000]  聖經文是神如何透過摩西來勸告以色列人
[00:19:44.000 --> 00:19:50.000]  要去信靠祂的應許
[00:19:50.000 --> 00:19:55.000]  聖經文在第六章五到八節這樣說
[00:19:55.000 --> 00:20:00.000]  我也聽見以色列人被埃及人苦待的哀聲
[00:20:00.000 --> 00:20:02.000]  我也紀念我的約
[00:20:02.000 --> 00:20:06.000]  所以你要對以色列人說
[00:20:06.000 --> 00:20:08.000]  我是耶和華
[00:20:08.000 --> 00:20:14.000]  我要用生出來的磅秘重重地刑罰埃及人
[00:20:14.000 --> 00:20:18.000]  救贖你們脫離他們的重擔
[00:20:18.000 --> 00:20:20.000]  不做他們的苦工
[00:20:20.000 --> 00:20:24.000]  我要以你們為我的百姓
[00:20:24.000 --> 00:20:28.000]  我也要作你們的神
[00:20:28.000 --> 00:20:32.000]  你們要知道我是耶和華你們的神
[00:20:32.000 --> 00:20:36.000]  是救你們脫離埃及人之重擔的
[00:20:36.000 --> 00:20:44.000]  我喜誓應許給阿巴拉罕以撒雅各的那地
[00:20:44.000 --> 00:20:47.000]  我要把你們領進去
[00:20:47.000 --> 00:20:50.000]  將那地賜給你們為業
[00:20:50.000 --> 00:20:54.000]  我是耶和華
[00:20:54.000 --> 00:21:00.000]  這裏是帶出了出海合紀的主題
[00:21:00.000 --> 00:21:08.000]  出海合紀的重點不只是自由解放
[00:21:08.000 --> 00:21:13.000]  貫穿整個出海合紀的重點是
[00:21:13.000 --> 00:21:18.000]  耶和華帶領和激勵相當不情願的摩西
[00:21:18.000 --> 00:21:21.000]  和猶豫不決的雅倫
[00:21:21.000 --> 00:21:26.000]  更加重要是逃離埃及的目的
[00:21:26.000 --> 00:21:30.000]  不是要希伯來人大喊
[00:21:30.000 --> 00:21:34.000]  我們自由了
[00:21:34.000 --> 00:21:37.000]  而是要他們大喊
[00:21:37.000 --> 00:21:46.000]  我知道解救我們那個就是耶和華
[00:21:46.000 --> 00:21:49.000]  是要透過這個事件讓以色列人知道
[00:21:49.000 --> 00:21:53.000]  拯救他們的是誰
[00:21:53.000 --> 00:21:58.000]  這裏是回響耶穌基督福音的宣言
[00:21:58.000 --> 00:22:04.000]  是路加福音寄載四章十五到二十一節
[00:22:04.000 --> 00:22:10.000]  來耶穌在自己的地方進到會堂
[00:22:10.000 --> 00:22:13.000]  在工作開始的時間
[00:22:13.000 --> 00:22:17.000]  讀《先知》二冊書六十一章一到二節
[00:22:17.000 --> 00:22:21.000]  主的令降在我身上
[00:22:21.000 --> 00:22:23.000]  印太容高高我
[00:22:23.000 --> 00:22:27.000]  要我來宣告被留的人得釋放
