
[00:00:00.000 --> 00:00:03.980]  他們等候一個用詭計捉拿耶穌
[00:02:35.240 --> 00:02:38.240]  顧念錢?
[00:02:38.240 --> 00:02:40.240]  那瓶香膏的價值?
[00:02:40.240 --> 00:02:43.240]  耶穌在第七節回應門徒說
[00:02:43.240 --> 00:02:46.240]  尚有窮人和你們同在
[00:02:46.240 --> 00:02:49.240]  要向他們行善隨時都可以
[00:02:49.240 --> 00:02:53.240]  只是你們不尚有我
[00:02:53.240 --> 00:02:56.240]  窮人在當時的社會處境
[00:02:56.240 --> 00:02:58.240]  隨處可見
[00:02:58.240 --> 00:03:00.240]  其實要周制行善
[00:03:00.240 --> 00:03:01.240]  隨時都可以
[00:03:01.240 --> 00:03:03.240]  也是很容易
[00:03:03.240 --> 00:03:05.240]  更何況
[00:03:05.240 --> 00:03:08.240]  這一瓶香膏是誰的?
[00:03:08.240 --> 00:03:10.240]  是那個女人的
[00:03:10.240 --> 00:03:14.240]  她有自由去使用這一瓶香膏
[00:03:14.240 --> 00:03:17.240]  怎麼用都是她自己可以決定
[00:03:17.240 --> 00:03:20.240]  但門徒卻是隨意將自己的想法
[00:03:20.240 --> 00:03:22.240]  套在這個女人的身上
[00:03:22.240 --> 00:03:24.240]  認爲她不對
[00:03:24.240 --> 00:03:26.240]  還要向她生氣
[00:03:26.240 --> 00:03:28.240]  她顧念的
[00:03:28.240 --> 00:03:30.240]  可能不單止是錢
[00:03:30.240 --> 00:03:33.240]  或者那瓶香膏的價值
[00:03:33.240 --> 00:03:34.240]  還有很重要
[00:03:34.240 --> 00:03:36.240]  在當時一個男尊女卑的
[00:03:36.240 --> 00:03:38.240]  傳統社會底下
[00:03:38.240 --> 00:03:40.240]  一個女人
[00:03:40.240 --> 00:03:42.240]  打破社會的規範
[00:03:42.240 --> 00:03:44.240]  她不是站在旁邊
[00:03:44.240 --> 00:03:46.240]  斟茶遞水
[00:03:46.240 --> 00:03:50.240]  而是去到很貼近耶穌的身旁
[00:03:50.240 --> 00:03:52.240]  是門徒的一位老師
[00:03:52.240 --> 00:03:53.240]  貼近她的身旁
[00:03:53.240 --> 00:03:57.240]  爲她傾情盡意地服侍
[00:03:57.240 --> 00:03:59.240]  說她這個行爲
[00:03:59.240 --> 00:04:01.240]  都引來當時的門徒
[00:04:01.240 --> 00:04:03.240]  更大的不滿
[00:04:03.240 --> 00:04:06.240]  門徒也都把握時機
[00:04:06.240 --> 00:04:08.240]  表達自己的關注
[00:04:08.240 --> 00:04:10.240]  還有將自己的不滿
[00:04:10.240 --> 00:04:13.240]  去難爲這個女人
[00:04:13.240 --> 00:04:16.240]  但是姐妹,今天的你
[00:04:16.240 --> 00:04:18.240]  又在顧念什麼?
[00:04:18.240 --> 00:04:28.240]  你在把握什麼時機?
[00:04:28.240 --> 00:04:30.240]  會不會好像
[00:04:30.240 --> 00:04:32.240]  祭司長和民事一樣
[00:04:32.240 --> 00:04:34.240]  可能你也是在顧念
[00:04:34.240 --> 00:04:36.240]  自己在社會、工作上
[00:04:36.240 --> 00:04:38.240]  或者所屬的羣體
[00:04:38.240 --> 00:04:40.240]  要把握時機
[00:04:40.240 --> 00:04:43.240]  去除掉一些威脅
[00:04:43.240 --> 00:04:47.240]  保存、提升自己的權位和利益呢?
[00:04:47.240 --> 00:04:49.240]  但往往也都可能
[00:04:49.240 --> 00:04:51.240]  逐漸對耶穌的教導
[00:04:51.240 --> 00:04:54.240]  覺得厭煩、不切實際
[00:04:54.240 --> 00:04:57.240]  而遠離惟盡上主
[00:04:57.240 --> 00:05:01.240]  甚至可能連信仰都失落了
[00:05:01.240 --> 00:05:04.240]  還是會好像這個女人一樣
[00:05:04.240 --> 00:05:07.240]  會顧念和主耶穌的關係
[00:05:07.240 --> 00:05:11.240]  把握親近主、侍奉主的時間
[00:05:11.240 --> 00:05:14.240]  就算身邊的家人或者朋友
[00:05:14.240 --> 00:05:17.240]  不明白你、不認同你
[00:05:17.240 --> 00:05:20.240]  但你都默默專心和主一起
[00:05:20.240 --> 00:05:23.240]  爲主做一件美事
[00:05:23.240 --> 00:05:25.240]  無懼別人的眼光
[00:05:25.240 --> 00:05:29.240]  無懼別人家主在自己身上的期望
[00:05:29.240 --> 00:05:32.240]  怎麼說好像門徒一樣
[00:05:32.240 --> 00:05:35.240]  其實你已經決意跟隨主
[00:05:35.240 --> 00:05:38.240]  但你被屬世的事物或者價值觀
[00:05:38.240 --> 00:05:40.240]  成爲你的枷鎖
[00:05:40.240 --> 00:05:44.240]  就算你相信主時刻與你同在
[00:05:44.240 --> 00:05:47.240]  你知道主耶穌很愛你
[00:05:47.240 --> 00:05:50.240]  但祂的安慰、提醒和教導
[00:05:50.240 --> 00:05:53.240]  總是在你心門以外
[00:05:53.240 --> 00:05:55.240]  就好像主耶穌
[00:05:55.240 --> 00:05:57.240]  祂與門徒同在
[00:05:57.240 --> 00:06:02.240]  但門徒是否真的與主耶穌同在呢?
[00:06:02.240 --> 00:06:05.240]  他們好像接收不到耶穌所說的話
[00:06:05.240 --> 00:06:08.240]  感受不到耶穌的心情
[00:06:08.240 --> 00:06:11.240]  弟兄姊妹,你所顧念的是什麼?
[00:06:11.240 --> 00:06:13.240]  你所顧念的
[00:06:13.240 --> 00:06:16.240]  是如何影響你的屬靈生命?
[00:06:16.240 --> 00:06:19.240]  會否好像上面三種情況
[00:06:19.240 --> 00:06:22.240]  其中一種或者其他
[00:06:22.240 --> 00:06:25.240]  但是這種對自己屬靈境況的診斷
[00:06:25.240 --> 00:06:28.240]  是很重要的
[00:06:28.240 --> 00:06:30.240]  我們不妨再看看
[00:06:30.240 --> 00:06:33.240]  祭司長、文士和門徒
[00:06:33.240 --> 00:06:36.240]  他們都同樣出現一種情緒
[00:06:36.240 --> 00:06:41.240]  什麼情緒?
[00:06:41.240 --> 00:06:45.240]  生氣、憤怒
[00:06:45.240 --> 00:06:48.240]  其實愚民解釋這個生氣
[00:06:48.240 --> 00:06:51.240]  就好像一匹發露的馬
[00:06:51.240 --> 00:06:54.240]  癡之以鼻地噴氣
[00:06:54.240 --> 00:06:57.240]  流露對人的不滿
[00:06:57.240 --> 00:06:59.240]  出現一個敵對的局面
[00:06:59.240 --> 00:07:02.240]  要去踐踏別人
[00:07:02.240 --> 00:07:05.240]  其實猶太教有一個屬靈操練
[00:07:05.240 --> 00:07:06.240]  叫Kabbalah
[00:07:06.240 --> 00:07:08.240]  當中提到
[00:07:08.240 --> 00:07:12.240]  我們要時常留意心中的怒氣
[00:07:12.240 --> 00:07:14.240]  因爲怒氣是源於
[00:07:14.240 --> 00:07:16.240]  你對自己的想法
[00:07:16.240 --> 00:07:19.240]  對自己認定的事
[00:07:19.240 --> 00:07:21.240]  那種崇拜
[00:07:21.240 --> 00:07:23.240]  你覺得自己很對
[00:07:23.240 --> 00:07:26.240]  你崇拜自己的想法
[00:07:26.240 --> 00:07:30.240]  你否定了上主這位創造者
[00:07:30.240 --> 00:07:32.240]  臨在我們生命故事
[00:07:32.240 --> 00:07:35.240]  每一個事件當中
[00:07:35.240 --> 00:07:39.240]  當你太以自己的心意爲先
[00:07:39.240 --> 00:07:41.240]  當你看到的環境
[00:07:41.240 --> 00:07:43.240]  不是你自己所想的時候
[00:07:43.240 --> 00:07:45.240]  你可能會對人、對事
[00:07:45.240 --> 00:07:47.240]  以憤怒來回應
[00:07:47.240 --> 00:07:49.240]  也都是進一步斷絕了
[00:07:49.240 --> 00:07:52.240]  與上主的關係
[00:07:52.240 --> 00:07:56.240]  也都是斷絕了與真光的結連
[00:07:56.240 --> 00:07:58.240]  所以兄弟姐妹
[00:07:58.240 --> 00:08:00.240]  最近有沒有憤怒?
[00:08:00.240 --> 00:08:01.240]  有沒有生氣?
[00:08:01.240 --> 00:08:04.240]  好好照顧這個情緒
[00:08:04.240 --> 00:08:06.240]  哪怕我們很魯莽地
[00:08:06.240 --> 00:08:09.240]  做了惡事在別人身上
[00:08:09.240 --> 00:08:10.240]  在自己身上
[00:08:10.240 --> 00:08:13.240]  和在上主的身上
[00:08:13.240 --> 00:08:14.240]  第二方面
[00:08:14.240 --> 00:08:16.240]  我們來看看主耶穌
[00:08:16.240 --> 00:08:18.240]  在第九節那裏
[00:08:18.240 --> 00:08:19.240]  祂和門徒說
[00:08:19.240 --> 00:08:20.240]  普天之下
[00:08:20.240 --> 00:08:23.240]  無論在什麼地方傳這福音
[00:08:23.240 --> 00:08:26.240]  都要述說這女人所做的
[00:08:26.240 --> 00:08:28.240]  來紀念她
[00:08:28.240 --> 00:08:30.240]  耶穌所指的福音
[00:08:30.240 --> 00:08:34.240]  是包含這個女人的見證
[00:08:34.240 --> 00:08:35.240]  兄弟姐妹
[00:08:35.240 --> 00:08:36.240]  這個女人
[00:08:36.240 --> 00:08:41.240]  是成功可以高度耶穌的女人
[00:08:41.240 --> 00:08:43.240]  我們試想象
[00:08:43.240 --> 00:08:47.240]  耶穌死後被埋葬的第二天清晨
[00:08:47.240 --> 00:08:50.240]  這女人想去高耶穌的身體
[00:08:50.240 --> 00:08:52.240]  成不成功?
[00:08:52.240 --> 00:08:55.240]  因爲耶穌已經復活了
[00:08:55.240 --> 00:08:58.240]  這個女人就好像先知一樣
[00:08:58.240 --> 00:09:01.240]  她不但接受耶穌的死
[00:09:01.240 --> 00:09:04.240]  也肯定耶穌是上帝的兒子
[00:09:04.240 --> 00:09:05.240]  她高耶穌的頭
[00:09:05.240 --> 00:09:08.240]  就好像高納君王一樣
[00:09:08.240 --> 00:09:11.240]  宣告耶穌是尼賽亞的身份
[00:09:11.240 --> 00:09:13.240]  爲十字架上死亡的噩耗
[00:09:13.240 --> 00:09:16.240]  帶來複活的亮光
[00:09:16.240 --> 00:09:18.240]  這個女人所演繹的
[00:09:18.240 --> 00:09:19.240]  成爲福音
[00:09:19.240 --> 00:09:20.240]  一個好消息
[00:09:20.240 --> 00:09:23.240]  重要的一部分
[00:09:23.240 --> 00:09:24.240]  弟兄姊妹
[00:09:24.240 --> 00:09:26.240]  主耶穌復活的大能
[00:09:26.240 --> 00:09:28.240]  有沒有改變你的生命?
[00:09:28.240 --> 00:09:30.240]  你的生命故事
[00:09:30.240 --> 00:09:31.240]  會不會都成爲
[00:09:31.240 --> 00:09:33.240]  和別人分享福音
[00:09:33.240 --> 00:09:35.240]  重要的一部分呢?
[00:09:35.240 --> 00:09:39.240]  還是我們依然只提那五種顏色
[00:09:39.240 --> 00:09:41.240]  忽略了講自己
[00:09:41.240 --> 00:09:44.240]  生命裏面的故事
[00:09:44.240 --> 00:09:45.240]  我侍奉的堂妹
[00:09:45.240 --> 00:09:47.240]  是基順愛的家
[00:09:47.240 --> 00:09:50.240]  是一間建像共榮教會
[00:09:50.240 --> 00:09:53.240]  位處於區會一間特殊學校裏面
[00:09:53.240 --> 00:09:55.240]  在觀塘順利村
[00:09:55.240 --> 00:09:57.240]  服侍的對象有自閉症
[00:09:57.240 --> 00:09:59.240]  智障的學生
[00:09:59.240 --> 00:10:01.240]  也有畢業生
[00:10:01.240 --> 00:10:03.240]  也有他們的家長
[00:10:03.240 --> 00:10:06.240]  也有社區裏面的一些人士
[00:10:06.240 --> 00:10:07.240]  很多時候
[00:10:07.240 --> 00:10:09.240]  人們聽完我這樣介紹之後
[00:10:09.240 --> 00:10:10.240]  就會認爲
[00:10:10.240 --> 00:10:12.240]  你們教務同工
[00:10:12.240 --> 00:10:13.240]  或者侍奉人員
[00:10:13.240 --> 00:10:15.240]  一定是很有愛心
[00:10:15.240 --> 00:10:17.240]  很有偉新的心智
[00:10:17.240 --> 00:10:21.240]  去服侍一些弱勢社羣
[00:10:21.240 --> 00:10:23.240]  但是我想和大家分享
[00:10:23.240 --> 00:10:26.240]  也讓大家知道
[00:10:26.240 --> 00:10:27.240]  正正就是一羣
[00:10:27.240 --> 00:10:29.240]  有特殊情況的弟兄姊妹
[00:10:29.240 --> 00:10:32.240]  和一羣家長的生命見證
[00:10:32.240 --> 00:10:35.240]  成爲我們一羣侍奉人員
[00:10:35.240 --> 00:10:40.240]  我們一羣弟兄姊妹的福音
[00:10:40.240 --> 00:10:44.240]  它不僅兼顧了我們對侍奉主的信心
[00:10:44.240 --> 00:10:45.240]  盼望
[00:10:45.240 --> 00:10:48.240]  併成爲我們生命的鼓勵
[00:10:48.240 --> 00:10:51.240]  或者分享其中一個故事
[00:10:51.240 --> 00:10:53.240]  有一位自閉症的畢業生
[00:10:53.240 --> 00:10:55.240]  三十多歲
[00:10:55.240 --> 00:10:57.240]  他的媽媽其實是殘疾人士
[00:10:57.240 --> 00:11:00.240]  她有一隻腳是馬蹄腳
[00:11:00.240 --> 00:11:02.240]  即是彎了
[00:11:02.240 --> 00:11:04.240]  有些長短腳
[00:11:04.240 --> 00:11:07.240]  所以她要穿一些厚底的松高鞋
[00:11:07.240 --> 00:11:10.240]  我曾經問她爲什麼不去做手術
[00:11:10.240 --> 00:11:14.240]  因爲她擔心手術期間出意外
[00:11:14.240 --> 00:11:16.240]  她自閉症的女兒
[00:11:16.240 --> 00:11:19.240]  沒有人照顧就很淒涼
[00:11:19.240 --> 00:11:21.240]  於是她拒絕接受手術
[00:11:21.240 --> 00:11:24.240]  盡心盡力地照顧她的女兒
[00:11:24.240 --> 00:11:26.240]  但她的女兒在人際溝通上
[00:11:26.240 --> 00:11:28.240]  出現一些障礙
[00:11:28.240 --> 00:11:30.240]  在家裏以外的地方
[00:11:30.240 --> 00:11:32.240]  就算在庇護工廠
[00:11:32.240 --> 00:11:33.240]  面對人的時候
[00:11:33.240 --> 00:11:35.240]  其實她都不出聲
[00:11:35.240 --> 00:11:36.240]  很安靜
[00:11:36.240 --> 00:11:38.240]  不和人溝通
[00:11:38.240 --> 00:11:41.240]  起初她來基碩爾的家的時候
[00:11:41.240 --> 00:11:44.240]  我們主教學導師以爲她沒有語言能力
[00:11:44.240 --> 00:11:46.240]  以爲她不說話
[00:11:46.240 --> 00:11:47.240]  靜得這樣
[00:11:47.240 --> 00:11:49.240]  當然不是
[00:11:49.240 --> 00:11:54.240]  隨着她參與教會崇拜團契的一段時間
[00:11:54.240 --> 00:11:55.240]  她認識了主
[00:11:55.240 --> 00:11:57.240]  也多了和人互動
[00:11:57.240 --> 00:12:00.240]  她出現了很大的改變
[00:12:00.240 --> 00:12:02.240]  她媽媽跟我說
[00:12:02.240 --> 00:12:04.240]  她開始崇拜之後
[00:12:04.240 --> 00:12:05.240]  回家
[00:12:05.240 --> 00:12:07.240]  她主動捉着媽媽的手
[00:12:07.240 --> 00:12:09.240]  她說要祈禱
[00:12:09.240 --> 00:12:11.240]  爲在家事分享裏
[00:12:11.240 --> 00:12:16.240]  報告患病的弟兄姊妹祈禱
[00:12:16.240 --> 00:12:19.240]  她在學習表達關心
[00:12:19.240 --> 00:12:24.240]  她用祈禱來關心患病的弟兄姊妹
[00:12:24.240 --> 00:12:26.240]  求主醫治他們
[00:12:26.240 --> 00:12:30.240]  她開始進一步主動和我說
[00:12:30.240 --> 00:12:33.240]  想在團契分享
[00:12:33.240 --> 00:12:34.240]  領師
[00:12:34.240 --> 00:12:37.240]  因爲看到其他弟兄姊妹去做
[00:12:37.240 --> 00:12:39.240]  她也很想參與
[00:12:39.240 --> 00:12:42.240]  於是她也開始去分享
[00:12:42.240 --> 00:12:47.240]  她有一種很單純侍奉的心智
[00:12:47.240 --> 00:12:50.240]  因爲每逢教會有些特別的聚會
[00:12:50.240 --> 00:12:51.240]  例如聖誕
[00:12:51.240 --> 00:12:53.240]  最近的新春
[00:12:53.240 --> 00:12:55.240]  或者一些團拜聚會
[00:12:55.240 --> 00:12:57.240]  她總是會打電話給我
[00:12:57.240 --> 00:12:58.240]  問我
[00:12:58.240 --> 00:13:00.240]  要不要回來幫忙
[00:13:00.240 --> 00:13:03.240]  於是就叫她某個時間回來
[00:13:03.240 --> 00:13:06.240]  但她總是早一小時到來
[00:13:06.240 --> 00:13:10.240]  跟我們同工一起進門口
[00:13:10.240 --> 00:13:15.240]  回來很安靜地等你
[00:13:15.240 --> 00:13:19.240]  等你告訴她一會兒要幫忙做些什麼
[00:13:19.240 --> 00:13:22.240]  她很熱心去服侍
[00:13:22.240 --> 00:13:25.240]  女兒的見證鼓勵了媽媽
[00:13:25.240 --> 00:13:29.240]  更主動去認識基督教信仰
[00:13:29.240 --> 00:13:31.240]  也都決志信主
[00:13:31.240 --> 00:13:35.240]  前兩年兩母女也都一起洗禮
[00:13:35.240 --> 00:13:38.240]  但其實最令我感動的是什麼呢
[00:13:38.240 --> 00:13:41.240]  媽媽也都開始分享她自己的生命故事
[00:13:41.240 --> 00:13:45.240]  鼓勵着其他的單親媽媽
[00:13:45.240 --> 00:13:47.240]  其實這個媽媽
[00:13:47.240 --> 00:13:49.240]  自她女兒幾歲的時候
[00:13:49.240 --> 00:13:51.240]  跟丈夫根本已經是
[00:13:51.240 --> 00:13:53.240]  跟離異沒有分別
[00:13:53.240 --> 00:13:55.240]  因爲丈夫一直在國內工作
[00:13:55.240 --> 00:13:57.240]  也都原來她都有婚外情
[00:13:57.240 --> 00:14:00.240]  在國內自己有自己的家庭
[00:14:00.240 --> 00:14:02.240]  一直都沒有離婚
[00:14:02.240 --> 00:14:07.240]  但她繼續在經濟上給家庭
[00:14:07.240 --> 00:14:09.240]  但媽媽開始講
[00:14:09.240 --> 00:14:12.240]  上帝在她生命裏面的故事
[00:14:12.240 --> 00:14:14.240]  講很多關於禱告
[00:14:14.240 --> 00:14:18.240]  如何成爲她隨時的安慰和幫助
[00:14:18.240 --> 00:14:23.240]  也都鼓勵了其他單親的媽媽
[00:14:23.240 --> 00:14:25.240]  弟兄姊妹
[00:14:25.240 --> 00:14:27.240]  鼓勵大家好好念記
[00:14:27.240 --> 00:14:31.240]  上主在你生命裏面的恩典和大能
[00:14:31.240 --> 00:14:34.240]  或者可能一會兒有機會喫午飯的時候
[00:14:34.240 --> 00:14:36.240]  可能你的故事
[00:14:36.240 --> 00:14:39.240]  成爲你身邊弟兄姊妹的激勵
[00:14:39.240 --> 00:14:41.240]  或者成爲一些未信主的朋友
[00:14:41.240 --> 00:14:43.240]  去認識主的機會
[00:14:43.240 --> 00:14:45.240]  這個生命的見證
[00:14:45.240 --> 00:14:48.240]  深信也是上主悅勒
[00:14:48.240 --> 00:14:51.240]  成爲福音重要的一部分
[00:14:51.240 --> 00:14:54.240]  因爲這個是要帶給人的祝福
[00:14:54.240 --> 00:14:56.240]  第三方面
[00:14:56.240 --> 00:14:58.240]  在故事裏面
[00:14:58.240 --> 00:15:01.240]  耶穌做了一個很重要的結連
[00:15:01.240 --> 00:15:05.240]  祂結連了一個女子和一羣門徒
[00:15:05.240 --> 00:15:09.240]  甚至耶穌在哪裏接待
[00:15:09.240 --> 00:15:13.240]  在大麻封西門的家庭裏面
[00:15:13.240 --> 00:15:17.240]  耶穌結連了這些生命
[00:15:17.240 --> 00:15:19.240]  一羣不同階層的人
[00:15:19.240 --> 00:15:21.240]  不同性別的人
[00:15:21.240 --> 00:15:23.240]  耶穌也都在門徒面前
[00:15:23.240 --> 00:15:26.240]  公開肯定這個女人的重要
[00:15:26.240 --> 00:15:27.240]  對於這個女人來說
[00:15:27.240 --> 00:15:30.240]  起了一個很大的安慰的作用
[00:15:30.240 --> 00:15:34.240]  也都嘗試打破彼此的隔膜
[00:15:34.240 --> 00:15:36.240]  讓門徒也都有機會意識到
[00:15:36.240 --> 00:15:38.240]  你眼裏面看爲卑微的人
[00:15:38.240 --> 00:15:41.240]  是上主看重
[00:15:41.240 --> 00:15:44.240]  和上主悅勒他們的福事
[00:15:44.240 --> 00:15:46.240]  也都是一面鏡
[00:15:46.240 --> 00:15:50.240]  給門徒去看回自己的屬靈光景
[00:15:50.240 --> 00:15:52.240]  其實我們知道耶穌的時代
[00:15:52.240 --> 00:15:55.240]  門徒和耶穌的日常生活
[00:15:55.240 --> 00:15:59.240]  其實婦女都扮演了很重要的角色去接待
[00:15:59.240 --> 00:16:01.240]  其實今天在教會
[00:16:01.240 --> 00:16:05.240]  好像剛纔羅慕斯的禱告裏面
[00:16:05.240 --> 00:16:08.240]  其實我們婦女是扮演了很重要的角色
[00:16:08.240 --> 00:16:10.240]  是不是啊
[00:16:10.240 --> 00:16:11.240]  沒有聲音的
[00:16:11.240 --> 00:16:13.240]  是不是啊
[00:16:13.240 --> 00:16:15.240]  我們要肯定纔行
[00:16:15.240 --> 00:16:17.240]  很重要啊
[00:16:17.240 --> 00:16:18.240]  婦女其實在教會
[00:16:18.240 --> 00:16:21.240]  很多時候都扮演很多例行事務
[00:16:21.240 --> 00:16:23.240]  可能是聖誕的花藝
[00:16:23.240 --> 00:16:25.240]  愛言的準備
[00:16:25.240 --> 00:16:29.240]  這些很多時候都是婦女的一雙巧手
[00:16:29.240 --> 00:16:31.240]  而很重要的
[00:16:31.240 --> 00:16:35.240]  婦女很多時候都承擔了關顧
[00:16:35.240 --> 00:16:36.240]  是不是啊
[00:16:36.240 --> 00:16:37.240]  接待
[00:16:37.240 --> 00:16:39.240]  很重要的一份子
[00:16:39.240 --> 00:16:42.240]  讓教會這個家成爲一個接待的家
[00:16:42.240 --> 00:16:47.240]  甚至很多時候姐妹都比較有耐性
[00:16:47.240 --> 00:16:51.240]  主要學習的兒童多數都是姐妹去教
[00:16:51.240 --> 00:16:54.240]  我不知道梁花糖是不是
[00:16:54.240 --> 00:16:57.240]  承擔了很多不同的部分
[00:16:57.240 --> 00:16:59.240]  但是我更加認爲
[00:16:59.240 --> 00:17:02.240]  婦女很多時候是扮演了一個結連的角色
[00:17:02.240 --> 00:17:05.240]  在教會里面結連着不同的弟兄姐妹
[00:17:05.240 --> 00:17:08.240]  就根據你的身份和崗位
[00:17:08.240 --> 00:17:10.240]  你結連着很多不同的弟兄姐妹
[00:17:10.240 --> 00:17:13.240]  甚至可能在家庭
[00:17:13.240 --> 00:17:18.240]  媽媽都成爲了一個很重要的結連的角色
[00:17:18.240 --> 00:17:21.240]  今天是婦女主日
[00:17:21.240 --> 00:17:25.240]  盼望我們都可以向婦女
[00:17:25.240 --> 00:17:27.240]  我們要多謝一聲
[00:17:27.240 --> 00:17:30.240]  你們那份的愛心
[00:17:30.240 --> 00:17:33.240]  還有那份不辭勞苦
[00:17:33.240 --> 00:17:37.240]  還有很多時候是不會去介意做些什麼
[00:17:37.240 --> 00:17:39.240]  很樂意的服侍的心
[00:17:39.240 --> 00:17:43.240]  是很值得大家一起去學習和欣賞
[00:17:43.240 --> 00:17:45.240]  其實在我自己的教會
[00:17:45.240 --> 00:17:48.240]  我們的婦女都是承擔了一個很重要的結連角色
[00:17:48.240 --> 00:17:50.240]  是結連什麼呢
[00:17:50.240 --> 00:17:53.240]  因爲我們都要用輪椅去接送長者
[00:17:53.240 --> 00:17:56.240]  我們有些智障的青年人
[00:17:56.240 --> 00:17:58.240]  都學了推輪椅
[00:17:58.240 --> 00:18:01.240]  其實都很靠我們婦女帶着他
[00:18:01.240 --> 00:18:04.240]  去學習服侍一些長者
[00:18:04.240 --> 00:18:06.240]  可能在服侍的層面
[00:18:06.240 --> 00:18:08.240]  婦女有很多的經驗
[00:18:08.240 --> 00:18:11.240]  都很值得我們後輩去學習
[00:18:11.240 --> 00:18:15.240]  如何尊重或者去服侍一些長輩
[00:18:15.240 --> 00:18:18.240]  盼望這個結連都成爲
[00:18:18.240 --> 00:18:20.240]  梁法紀念禮拜堂
[00:18:20.240 --> 00:18:23.240]  一個愛的貫穿
[00:18:23.240 --> 00:18:24.240]  讓弟兄姊妹
[00:18:24.240 --> 00:18:26.240]  無論婦女也好
[00:18:26.240 --> 00:18:27.240]  弟兄也好
[00:18:27.240 --> 00:18:30.240]  在愛的結連裏面互相扶持
[00:18:30.240 --> 00:18:35.240]  讓這個家成爲一個接待不同人的家
[00:18:35.240 --> 00:18:39.240]  今天的講題是以他爲念
[00:18:39.240 --> 00:18:41.240]  盼望藉着這個女人的身上
[00:18:41.240 --> 00:18:43.240]  我們都去重思
[00:18:43.240 --> 00:18:46.240]  究竟你今天的顧念是什麼呢
