
[00:00:00.000 --> 00:00:03.600]  各位福堂的弟兄姊妹晚安
[00:17:17.800 --> 00:17:19.800]  就是我們叫metaphor
[00:17:19.800 --> 00:17:23.800]  就是用這個鍋
[00:17:23.800 --> 00:17:28.800]  他預備了鍋和門徒洗腳
[00:17:28.800 --> 00:17:32.800]  這個應該是每一個基督徒
[00:17:32.800 --> 00:17:38.800]  他信主耶穌基督在他生命裡面的一個形象
[00:17:38.800 --> 00:17:43.800]  當然猶太人是不接受新約的
[00:17:43.800 --> 00:17:46.800]  因為他們接受不了他們的再來的君王
[00:17:46.800 --> 00:17:48.800]  就是這樣的形象
[00:17:48.800 --> 00:17:50.800]  但是我們基督新教
[00:17:50.800 --> 00:17:55.800]  原來我們跟隨主的形象
[00:17:55.800 --> 00:17:58.800]  就是一個服侍的形象
[00:17:58.800 --> 00:18:00.800]  服侍的形象的metaphor
[00:18:00.800 --> 00:18:07.800]  就是洗腳布和洗腳的水
[00:18:07.800 --> 00:18:11.800]  放在這個桶子裡面
[00:18:11.800 --> 00:18:13.800]  來幫門徒洗腳
[00:18:13.800 --> 00:18:16.800]  看到這個故事或者這個形象
[00:18:16.800 --> 00:18:20.800]  我很容易想起我小時候
[00:18:20.800 --> 00:18:22.800]  在我的人生裡面
[00:18:22.800 --> 00:18:24.800]  信仰裡面
[00:18:24.800 --> 00:18:26.800]  我信主之後
[00:18:26.800 --> 00:18:35.800]  耶穌的形象的確導引了我往後行事為人的心態
[00:18:35.800 --> 00:18:37.800]  我再說我不一定做得很好
[00:18:37.800 --> 00:18:39.800]  但是我不斷要提醒自己
[00:18:39.800 --> 00:18:40.800]  但是在我的生活
[00:18:40.800 --> 00:18:41.800]  我原生的家庭裡面
[00:18:41.800 --> 00:18:44.800]  誰影響我最大呢?
[00:18:44.800 --> 00:18:46.800]  就是我爺爺
[00:18:46.800 --> 00:18:48.800]  因為我小時候
[00:18:48.800 --> 00:18:54.800]  我的確自己有很多製造自己
[00:18:54.800 --> 00:18:56.800]  給自己的不開心
[00:18:56.800 --> 00:18:59.800]  因為生活的缺陷
[00:18:59.800 --> 00:19:04.800]  我出生不久
[00:19:04.800 --> 00:19:05.800]  當我董事的時候
[00:19:05.800 --> 00:19:06.800]  原來我出生不久
[00:19:06.800 --> 00:19:08.800]  我媽媽已經去世了
[00:19:08.800 --> 00:19:10.800]  當我董事的時候
[00:19:10.800 --> 00:19:12.800]  我每一次不開心的時候
[00:19:12.800 --> 00:19:15.800]  我的小朋友有媽媽抱著
[00:19:15.800 --> 00:19:18.800]  我就看著媽媽的照片
[00:19:18.800 --> 00:19:21.800]  是有很多幻想的缺陷
[00:19:21.800 --> 00:19:25.800]  我每一年最不喜歡過的之一
[00:19:25.800 --> 00:19:27.800]  就是母親節
[00:19:27.800 --> 00:19:29.800]  因為我做街童
[00:19:29.800 --> 00:19:31.800]  日日夜夜都可以有朋友陪
[00:19:31.800 --> 00:19:34.800]  去到那天沒有朋友陪
[00:19:34.800 --> 00:19:35.800]  我抓住朋友
[00:19:35.800 --> 00:19:36.800]  我說去哪裡?
[00:19:36.800 --> 00:19:37.800]  他說回家吃飯
[00:19:37.800 --> 00:19:38.800]  我說怎麼可以回去?
[00:19:38.800 --> 00:19:39.800]  母親節
[00:19:39.800 --> 00:19:41.800]  我說我跟你回去你家行不行?
[00:19:41.800 --> 00:19:42.800]  他說不行
[00:19:42.800 --> 00:19:43.800]  母親是我的
[00:19:43.800 --> 00:19:45.800]  那一天
[00:19:45.800 --> 00:19:48.800]  真的是少年不知愁
[00:19:48.800 --> 00:19:50.800]  都是有很多愁之味
[00:19:50.800 --> 00:19:54.800]  但是長久鼓勵我的原來是我爺爺
[00:19:54.800 --> 00:19:57.800]  我爺爺真的是僕人
[00:19:57.800 --> 00:20:01.800]  因為他在軍部裡面打雜
[00:20:01.800 --> 00:20:03.800]  拿了雞毛掃
[00:20:03.800 --> 00:20:05.800]  幫軍人洗衣服
[00:20:05.800 --> 00:20:07.800]  摺衣服等等
[00:20:07.800 --> 00:20:12.800]  原來他把這種工作的態度
[00:20:12.800 --> 00:20:15.800]  拿回家和生活
[00:20:15.800 --> 00:20:17.800]  我們小時候
[00:20:17.800 --> 00:20:20.800]  我們住在唐樓
[00:20:20.800 --> 00:20:22.800]  還沒有上樓
[00:20:22.800 --> 00:20:24.800]  住在唐樓
[00:20:24.800 --> 00:20:31.800]  唐樓經常樓梯的玻璃爛了
[00:20:31.800 --> 00:20:33.800]  貓貓狗狗走進來
[00:20:33.800 --> 00:20:37.800]  有大便的都很和味
[00:20:37.800 --> 00:20:38.800]  但我可以說
[00:20:38.800 --> 00:20:40.800]  我們那棟樓
[00:20:40.800 --> 00:20:41.800]  就是四層
[00:20:41.800 --> 00:20:43.800]  是很乾淨的
[00:20:43.800 --> 00:20:49.800]  是沒有那些鴨的
[00:20:49.800 --> 00:20:51.800]  你知道貓大便的味道
[00:20:51.800 --> 00:20:52.800]  是千年的
[00:20:52.800 --> 00:20:54.800]  是沒有這些味道的
[00:20:54.800 --> 00:20:55.800]  很乾淨的
[00:20:55.800 --> 00:20:56.800]  原因是什麼呢?
[00:20:56.800 --> 00:20:57.800]  就是我爺爺
[00:20:57.800 --> 00:21:03.800]  每天都會拿掃把去掃樓梯
[00:21:03.800 --> 00:21:05.800]  他不只是掃我們家
[00:21:05.800 --> 00:21:08.800]  他是掃我們四樓
[00:21:08.800 --> 00:21:10.800]  一直掃下來
[00:21:10.800 --> 00:21:13.800]  每個星期
[00:21:13.800 --> 00:21:15.800]  總會有一天
[00:21:15.800 --> 00:21:17.800]  在樓上放水後
[00:21:17.800 --> 00:21:20.800]  在那裡沖樓梯
[00:21:20.800 --> 00:21:21.800]  沖完之後
[00:21:21.800 --> 00:21:24.800]  會用地拖抹乾淨
[00:21:24.800 --> 00:21:27.800]  慢慢地
[00:21:27.800 --> 00:21:29.800]  他用他的智慧
[00:21:29.800 --> 00:21:31.800]  就霸佔了天台
[00:21:31.800 --> 00:21:34.800]  在樓下的街市
[00:21:34.800 --> 00:21:36.800]  撿那些新騎士板
[00:21:36.800 --> 00:21:39.800]  以前的橙
[00:21:39.800 --> 00:21:41.800]  是用新騎士箱
