
[00:00:00.000 --> 00:00:02.000]  主耶穌基督,我們祈禱。
[00:04:02.000 --> 00:04:05.000]  那些猶太人可能是很迷信的,
[00:04:05.000 --> 00:04:09.000]  以致他們很多時候會被鬼附,
[00:04:09.000 --> 00:04:12.000]  因此在馬可福音其實頭三章聖經裡面,
[00:04:12.000 --> 00:04:16.000]  已經有幾次提到趕鬼,
[00:04:16.000 --> 00:04:20.000]  在這裡門徒除了被差遣去傳道之外,
[00:04:20.000 --> 00:04:24.000]  還特別給了他們趕鬼的能力,
[00:04:24.000 --> 00:04:30.000]  今天第五章的經文也有一個耶穌趕鬼的記載,
[00:04:30.000 --> 00:04:34.000]  表明他是天國的王。
[00:04:34.000 --> 00:04:37.000]  我們現在來看看今天的經文,
[00:04:37.000 --> 00:04:41.000]  看看作者如何介紹耶穌是天國的王。
[00:04:41.000 --> 00:04:46.000]  我們先來看四章二十一至二十五節,
[00:04:46.000 --> 00:04:51.000]  其實這幾節經文的字面意義是很簡單的,
[00:04:51.000 --> 00:04:54.000]  不過意思好像不容易明白,
[00:04:54.000 --> 00:04:57.000]  我們一定要從上文下理,
[00:04:57.000 --> 00:05:02.000]  去嘗試明白耶穌說這些話的含義,
[00:05:02.000 --> 00:05:04.000]  在四章一開始的時候,一至八節,
[00:05:04.000 --> 00:05:07.000]  耶穌說了一個殺種的比喻,
[00:05:07.000 --> 00:05:11.000]  是對著一大群的群眾去說的,
[00:05:11.000 --> 00:05:17.000]  後來有一些聽過祂講論的人,
[00:05:17.000 --> 00:05:20.000]  就跟著十二使徒一起去找耶穌,
[00:05:20.000 --> 00:05:25.000]  要求祂解釋這個比喻的意思。
[00:05:25.000 --> 00:05:29.000]  當耶穌開始向他們解釋這個比喻的時候,
[00:05:29.000 --> 00:05:31.000]  祂就先說,
[00:05:31.000 --> 00:05:36.000]  「上帝國的奧秘已經給了你們。」
[00:05:36.000 --> 00:05:39.000]  換句話說,有關天國的事,
[00:05:39.000 --> 00:05:43.000]  耶穌似乎不是很想太多人知道,
[00:05:43.000 --> 00:05:47.000]  所以祂用了奧秘來描述有關天國的事。
[00:05:47.000 --> 00:05:53.000]  但是耶穌其實是要宣揚天國的福音,
[00:05:53.000 --> 00:05:55.000]  在馬克宗十五章一開始就說,
[00:05:55.000 --> 00:05:59.000]  「時機成熟了,上帝的國快實現了。」
[00:05:59.000 --> 00:06:01.000]  為什麼在第四章的時候,
[00:06:01.000 --> 00:06:04.000]  祂又說「上帝國的奧秘」呢?
[00:06:04.000 --> 00:06:07.000]  上帝國就是天國,
[00:06:07.000 --> 00:06:09.000]  天國有什麼奧秘呢?
[00:06:09.000 --> 00:06:13.000]  我相信在耶穌說這句話的時候,
[00:06:13.000 --> 00:06:17.000]  上帝國的奧秘是包括了
[00:06:17.000 --> 00:06:23.000]  上帝是什麼時候和如何去實現上帝的國,
[00:06:23.000 --> 00:06:28.000]  也包括了究竟由哪一個做天國的王。
[00:06:28.000 --> 00:06:32.000]  如果我對這個上文的理解是正確的話,
[00:06:32.000 --> 00:06:34.000]  在四章二十一至二十二節,
[00:06:34.000 --> 00:06:38.000]  有關點燈的比喻的意思,
[00:06:38.000 --> 00:06:45.000]  其實上帝國的奧秘只是暫時隱藏的,
[00:06:45.000 --> 00:06:48.000]  人點了燈不會永遠放在床底下。
[00:06:48.000 --> 00:06:51.000]  將來一定會被揭露出來,
[00:06:51.000 --> 00:06:53.000]  所以在四章二十二節說,
[00:06:53.000 --> 00:06:55.000]  任何隱藏的事總會被張揚出來,
[00:06:55.000 --> 00:06:58.000]  任何掩蓋的事也會被揭露出來。
[00:06:58.000 --> 00:07:00.000]  在四章二十三至二十五節,
[00:07:00.000 --> 00:07:04.000]  耶穌勸導他的門徒要留心聽,
[00:07:04.000 --> 00:07:07.000]  用了良器來做比喻。
[00:07:07.000 --> 00:07:11.000]  如果我們信心的容量是大的話,
[00:07:11.000 --> 00:07:17.000]  我們就越能夠相信和明白有關上帝國的奧秘。
[00:07:17.000 --> 00:07:22.000]  接著他還說了兩個有關天國的比喻,
[00:07:22.000 --> 00:07:24.000]  在二十六至二十九節,
[00:07:24.000 --> 00:07:31.000]  他用了種子生長的過程來比喻天國的擴展。
[00:07:31.000 --> 00:07:36.000]  在地上的國家都一定會有統治者,
[00:07:36.000 --> 00:07:41.000]  在耶穌的時代也是王國制的時代,
[00:07:41.000 --> 00:07:44.000]  最高的統治者當然就是皇帝,
[00:07:44.000 --> 00:07:49.000]  此外地上的國也一定會有國界,
[00:07:49.000 --> 00:07:53.000]  並且有軍隊去維持自己國家的領土,
[00:07:53.000 --> 00:07:57.000]  不容許外國人侵犯。
[00:07:57.000 --> 00:08:00.000]  上帝的國都有統治者,
[00:08:00.000 --> 00:08:03.000]  那個就是上帝所選立的王。
[00:08:03.000 --> 00:08:07.000]  天國的國土卻是無遠弗屆的,
[00:08:07.000 --> 00:08:11.000]  整個地球甚至宇宙都是屬於上帝的。
[00:08:11.000 --> 00:08:12.000]  從聖經的啟示,
[00:08:12.000 --> 00:08:17.000]  天國所關心的是人的屬靈生命,
[00:08:17.000 --> 00:08:21.000]  是我們和上帝的關係。
[00:08:21.000 --> 00:08:23.000]  上帝沒有關心天時,
[00:08:23.000 --> 00:08:29.000]  在龐大宇宙中上帝最關心的是人。
[00:08:29.000 --> 00:08:33.000]  主耶穌用種子生長的比喻來說明,
[00:08:33.000 --> 00:08:37.000]  天國的增長是一個奧秘。
[00:08:37.000 --> 00:08:39.000]  當人將天國的信息,
[00:08:39.000 --> 00:08:40.000]  就像種子一樣,
[00:08:40.000 --> 00:08:43.000]  撒到土裡的時候,
[00:08:43.000 --> 00:08:48.000]  那些草藥就會令種子產生力量,
[00:08:48.000 --> 00:08:51.000]  使生命出現。
[00:08:51.000 --> 00:08:53.000]  據說種子很厲害,
[00:08:53.000 --> 00:08:55.000]  在古埃及的金字塔,
[00:08:55.000 --> 00:08:58.000]  找到一些埋藏了四千年的種子。
[00:08:58.000 --> 00:09:01.000]  當人們將種子埋在地上的時候,
[00:09:01.000 --> 00:09:05.000]  竟然有植物長出來。
[00:09:05.000 --> 00:09:09.000]  我們可以說這是上帝訂下的規律,
[00:09:09.000 --> 00:09:12.000]  只要有合適的環境,
[00:09:12.000 --> 00:09:15.000]  生命就會成長。
[00:09:15.000 --> 00:09:16.000]  對基督徒來說,
[00:09:16.000 --> 00:09:21.000]  我們要按主耶穌的吩咐去傳揚福音,
[00:09:21.000 --> 00:09:23.000]  只管去傳福音,
[00:09:23.000 --> 00:09:27.000]  不必在乎那些種子什麼時候成長,
[00:09:27.000 --> 00:09:29.000]  這是上帝要做的事。
[00:09:29.000 --> 00:09:31.000]  正如保羅所說,
[00:09:31.000 --> 00:09:33.000]  「我栽種阿波羅灌溉,
[00:09:33.000 --> 00:09:37.000]  可是事實上生長的卻是上帝。」
[00:09:37.000 --> 00:09:40.000]  在第29節提醒我們,
[00:09:40.000 --> 00:09:44.000]  農夫會在農作物成熟的時候收割,
[00:09:44.000 --> 00:09:48.000]  我相信主耶穌也會在時機成熟的時候再回來,
[00:09:48.000 --> 00:09:51.000]  因此我們更加要把握時機,
[00:09:51.000 --> 00:09:53.000]  傳揚福音。
[00:09:53.000 --> 00:09:58.000]  30-34節是有關天國的另一個比喻,
[00:09:58.000 --> 00:10:02.000]  主耶穌生活的時代都是農業社會,
[00:10:02.000 --> 00:10:06.000]  大部分人都會明白有關種子種植的事。
[00:10:06.000 --> 00:10:11.000]  在這裡主耶穌就用了芥菜種來做比喻,
[00:10:11.000 --> 00:10:13.000]  芥菜種的種子很少,
[00:10:13.000 --> 00:10:16.000]  其實很多種子都很少,
[00:10:16.000 --> 00:10:18.000]  但是芥菜種有一個特別,
[00:10:18.000 --> 00:10:21.000]  它長大的時候可以像一棵大樹一樣,
[00:10:21.000 --> 00:10:27.000]  據說芥菜種長大之後可以有12尺或3米高,
[00:10:27.000 --> 00:10:31.000]  即是兩個人那麼高,很高的,
[00:10:31.000 --> 00:10:36.000]  以致連飛鳥都可以在它的枝子上搭窩,
[00:10:36.000 --> 00:10:39.000]  搭巢,我不知道大家有沒有見過,
[00:10:39.000 --> 00:10:41.000]  我家前面有一棵樹,
[00:10:41.000 --> 00:10:45.000]  都見過鳥巢在上面的。
[00:10:45.000 --> 00:10:50.000]  所以天國的擴展就是類同這樣,
[00:10:50.000 --> 00:10:53.000]  開始的時候是很小的,
[00:10:53.000 --> 00:10:58.000]  但卻會長大到一個令人難以置信的程度。
[00:10:58.000 --> 00:11:03.000]  耶穌講這個比喻可以說是在歷史上實現了,
[00:11:03.000 --> 00:11:07.000]  因為在主耶穌時代的社會,
[00:11:07.000 --> 00:11:14.000]  耶穌極其量是在猶太教裡面的一位老師,
[00:11:14.000 --> 00:11:16.000]  全港宗教的老師,
[00:11:16.000 --> 00:11:20.000]  在羅馬帝國的社會當中,
[00:11:20.000 --> 00:11:24.000]  耶穌是一位名不見經傳的人物,
[00:11:24.000 --> 00:11:26.000]  因此在羅馬歷史底下,
[00:11:26.000 --> 00:11:30.000]  是很難找到有關耶穌的生平事蹟,
[00:11:30.000 --> 00:11:33.000]  不是完全沒有,只是少而又少,
[00:11:33.000 --> 00:11:40.000]  因為歷史一般來說只是記載一些有關政治人物的事,
[00:11:40.000 --> 00:11:45.000]  還要是勝利者的歷史,勝者為王。
[00:11:45.000 --> 00:11:49.000]  但基督教卻是在那個時候開始的,
[00:11:49.000 --> 00:11:52.000]  一直蔓延到今時今日,
[00:11:52.000 --> 00:11:57.000]  羅馬帝國早已在歷史上灰飛煙滅,
[00:11:57.000 --> 00:12:02.000]  主耶穌的角度在地域或者人數方面,
[00:12:02.000 --> 00:12:05.000]  卻是不斷擴展。
[00:12:05.000 --> 00:12:09.000]  今天基督教已經成為世上的一個大宗教,
[00:12:09.000 --> 00:12:13.000]  假如我們把天主教的人都算在一起的話,
[00:12:13.000 --> 00:12:19.000]  全世界大概有三分之一的人都是信耶穌基督的。
[00:12:19.000 --> 00:12:22.000]  在35至41節,
[00:12:22.000 --> 00:12:27.000]  這段經文沒有提到耶穌在哪一個湖行神蹟,
[00:12:27.000 --> 00:12:30.000]  但在主耶穌的全道生涯當中,
[00:12:30.000 --> 00:12:35.000]  祂大部分時間都是在加里利湖或者耶路撒冷,
[00:12:35.000 --> 00:12:37.000]  一個在北面,一個在南面,
[00:12:37.000 --> 00:12:41.000]  因此這裡的湖應該都是加里利湖,
[00:12:41.000 --> 00:12:44.000]  這個湖的面積很大,
[00:12:44.000 --> 00:12:46.000]  由於地勢的關係,
[00:12:46.000 --> 00:12:49.000]  湖上忽然刮起大風,
[00:12:49.000 --> 00:12:52.000]  是很平常的事。
[00:12:52.000 --> 00:12:54.000]  不過這一次的襲擊,
[00:12:54.000 --> 00:12:59.000]  可能比平時來得更加猛烈,
[00:12:59.000 --> 00:13:04.000]  連那些時時在湖上謀生的漁夫,
[00:13:04.000 --> 00:13:06.000]  包括彼得和約翰,
[00:13:06.000 --> 00:13:09.000]  他們都很害怕,
[00:13:09.000 --> 00:13:12.000]  向耶穌求救,
[00:13:12.000 --> 00:13:16.000]  「老師,我們快死了,你不在乎嗎?」
[00:13:16.000 --> 00:13:20.000]  他們稱耶穌為「老師」,
[00:13:20.000 --> 00:13:28.000]  可見他們似乎未曾完全認識耶穌是上帝,
[00:13:28.000 --> 00:13:31.000]  或者是上帝的兒子。
[00:13:31.000 --> 00:13:36.000]  耶穌是非常出奇的冷靜,
[00:13:36.000 --> 00:13:39.000]  平靜風浪後便斥責門徒,
[00:13:39.000 --> 00:13:44.000]  「為何你們那麼膽怯?你們還沒有信心嗎?」
[00:13:44.000 --> 00:13:47.000]  耶穌的斥責有沒有道理呢?
[00:13:47.000 --> 00:13:49.000]  我相信一定有的,
[00:13:49.000 --> 00:13:54.000]  這些門徒其實已經看過耶穌行過不少神蹟,
[00:13:54.000 --> 00:13:57.000]  應該認識耶穌,
[00:13:57.000 --> 00:13:59.000]  即使不是上帝的兒子,
[00:13:59.000 --> 00:14:02.000]  也是一位非常特別的先知。
[00:14:02.000 --> 00:14:06.000]  既然耶穌還在船上睡覺,
[00:14:06.000 --> 00:14:07.000]  睡得那麼安樂,
[00:14:07.000 --> 00:14:12.000]  那艘船是不可能被波浪毀滅的。
[00:14:12.000 --> 00:14:15.000]  耶穌斥責風浪後,
[00:14:15.000 --> 00:14:19.000]  假如風浪沒有平靜下來,
[00:14:19.000 --> 00:14:23.000]  那些門徒可能會認定,
[00:14:23.000 --> 00:14:27.000]  耶穌只是一位平凡的宗教老師,
[00:14:27.000 --> 00:14:32.000]  風浪是不可能聽人的說話的。
[00:14:32.000 --> 00:14:37.000]  但在耶穌斥責後,風浪立刻停止,
[00:14:37.000 --> 00:14:41.000]  這個時候的門徒可能都目瞪口呆了,
[00:14:41.000 --> 00:14:47.000]  41節說,他們非常恐懼,
[00:14:47.000 --> 00:14:50.000]  彼此說,這個人究竟是誰呢?
[00:14:50.000 --> 00:14:53.000]  連風浪都聽從他。
[00:14:53.000 --> 00:14:56.000]  其實這個神蹟是要讓我們明白,
[00:14:56.000 --> 00:14:59.000]  耶穌就是上帝。
[00:14:59.000 --> 00:15:04.000]  因為詩篇89篇8-9節說,
[00:15:04.000 --> 00:15:07.000]  主上帝萬君的統帥,
[00:15:07.000 --> 00:15:09.000]  你的大能誰能相比?
[00:15:09.000 --> 00:15:12.000]  上主,你在一切事上都信實,
[00:15:12.000 --> 00:15:17.000]  你管轄大海,平靜路途,
[00:15:17.000 --> 00:15:23.000]  只有上帝才有能力平靜狂傲的風浪,
[00:15:23.000 --> 00:15:28.000]  普通人肯定做不到的。
[00:15:28.000 --> 00:15:32.000]  另外在詩篇107篇26-30節,
[00:15:32.000 --> 00:15:36.000]  好像對這件事件早有預言,
[00:15:36.000 --> 00:15:40.000]  我很快讀給大家聽,大家就明白了。
[00:15:40.000 --> 00:15:43.000]  危州被打上高空,又下沉到深淵,
[00:15:43.000 --> 00:15:46.000]  驚險使他們喪失了勇氣,
[00:15:46.000 --> 00:15:49.000]  他們東倒西歪著,喝醉了酒,
[00:15:49.000 --> 00:15:52.000]  他們的才能完全失敗。
[00:15:52.000 --> 00:15:55.000]  在急難中,他們求告上主,
[00:15:55.000 --> 00:15:57.000]  祂救他們脫離禍患,
[00:15:57.000 --> 00:16:02.000]  祂使風暴停息,使浪濤靜止。
[00:16:02.000 --> 00:16:05.000]  他們因風浪平靜而因起,
[00:16:05.000 --> 00:16:08.000]  祂把他們帶到所要去的安全港。
[00:16:08.000 --> 00:16:10.000]  但在風浪平靜之後,
[00:16:10.000 --> 00:16:13.000]  門徒的反應是怎樣的呢?
[00:16:13.000 --> 00:16:18.000]  在41節說,他們就非常恐懼。
[00:16:18.000 --> 00:16:23.000]  為什麼呢?
[00:16:23.000 --> 00:16:28.000]  大風大浪的時候,他們就害怕死。
[00:16:28.000 --> 00:16:34.000]  現在風浪平息了,他們又害怕什麼呢?
[00:16:34.000 --> 00:16:40.000]  我相信,是由於平靜風浪的方法,
[00:16:40.000 --> 00:16:44.000]  太神奇了,太神奇了。
[00:16:44.000 --> 00:16:49.000]  他們心裡想到耶穌是上帝,
[00:16:49.000 --> 00:16:55.000]  不過,猶太人認為一個人見到上帝就會死,
[00:16:55.000 --> 00:17:00.000]  所以他們非常恐懼,也是因為怕死。
[00:17:00.000 --> 00:17:03.000]  我們繼續看,五章一到二十節,
[00:17:03.000 --> 00:17:09.000]  去認識天國的王,耶穌是有趕鬼的權力。
[00:17:09.000 --> 00:17:15.000]  在馬克福音第一章已經記載了耶穌是有能力控制污鬼,
[00:17:15.000 --> 00:17:24.000]  這裡再一次詳細記載耶穌是驅趕一位被群鬼附身的人。
[00:17:24.000 --> 00:17:28.000]  不過這一次主耶穌做這件事,
[00:17:28.000 --> 00:17:32.000]  不是在猶太人居住的地方趕鬼,
[00:17:32.000 --> 00:17:36.000]  而是去到外邦人居住的地方,
[00:17:36.000 --> 00:17:39.000]  格拉森趕鬼。
[00:17:39.000 --> 00:17:46.000]  顯明天國的王的權能是不受地域限制。
[00:17:46.000 --> 00:17:49.000]  主耶穌不單是猶太人的王,
[00:17:49.000 --> 00:17:52.000]  更加是屬靈世界的王,
[00:17:52.000 --> 00:17:57.000]  他也愛一位受苦中的外邦人。
[00:17:57.000 --> 00:18:02.000]  在五章第二到第五節很詳細地描述這個被鬼附身的人,
[00:18:02.000 --> 00:18:09.000]  真是情放甚淒涼,身不由己,生不如死。
[00:18:09.000 --> 00:18:12.000]  這個人真的過著一個非人的生活嗎?
[00:18:12.000 --> 00:18:17.000]  他離開了人群,在墳墓墓穴裡面住,
[00:18:17.000 --> 00:18:21.000]  明顯不是一般正常人的生活方式。
[00:18:21.000 --> 00:18:25.000]  主耶穌由於行為怪異,
[00:18:25.000 --> 00:18:30.000]  可能曾經嚇倒很多在附近居住的居民,
[00:18:30.000 --> 00:18:36.000]  好像附近的人想用鐵鏈、腳鐐、手銬鎖住他,
[00:18:36.000 --> 00:18:39.000]  以免他到處嚇到人。
[00:18:39.000 --> 00:18:42.000]  但這個人有個人的力氣,
[00:18:42.000 --> 00:18:46.000]  將鐵鏈、腳鐐、手銬全部可以打碎。
[00:18:46.000 --> 00:18:51.000]  第四,沒有人能夠有夠大的力氣制服他。
[00:18:51.000 --> 00:18:56.000]  讓我們了解到當人面對邪靈的時候,
[00:18:56.000 --> 00:19:01.000]  真的完全可以束手無策。
[00:19:01.000 --> 00:19:04.000]  但被邪靈附身的人,
[00:19:04.000 --> 00:19:07.000]  真的很痛苦,非常痛苦。
[00:19:07.000 --> 00:19:09.000]  根據第五者的描述,
[00:19:09.000 --> 00:19:12.000]  這個人可以說是求生不得,
[00:19:12.000 --> 00:19:17.000]  因為終日只能在墳地和山野間大喊大叫,
[00:19:17.000 --> 00:19:20.000]  但求死也不能,
[00:19:20.000 --> 00:19:26.000]  因為他用石頭擊打自己,死不去,仍然活著。
[00:19:26.000 --> 00:19:29.000]  他雖然有超人的力氣,
[00:19:29.000 --> 00:19:35.000]  無奈卻不能結束自己的生命。
[00:19:35.000 --> 00:19:39.000]  主耶穌似乎是蓄意去到格拉森,
[00:19:39.000 --> 00:19:44.000]  要拯救這位可憐人。
[00:19:44.000 --> 00:19:48.000]  當耶穌離遠見到這位可憐人的時候,
[00:19:48.000 --> 00:19:53.000]  邪靈就馬上認識耶穌,馬上跑過來。
[00:19:53.000 --> 00:19:55.000]  這位天國的君王,
[00:19:55.000 --> 00:19:58.000]  在第六節說,他們遠遠看見耶穌,
[00:19:58.000 --> 00:20:03.000]  連忙跑過來,跪在耶穌面前。
[00:20:03.000 --> 00:20:06.000]  上帝讓人有自由,
[00:20:06.000 --> 00:20:09.000]  決定是否跟隨耶穌,
[00:20:09.000 --> 00:20:14.000]  接受耶穌做我們生命的主。
[00:20:14.000 --> 00:20:17.000]  邪靈在這裡的表現,似乎是沒有自由的,
[00:20:17.000 --> 00:20:20.000]  沒有選擇,馬上跑到耶穌面前,
[00:20:20.000 --> 00:20:24.000]  還跪在耶穌面前,還要要求耶穌,
[00:20:24.000 --> 00:20:30.000]  要求耶穌不要折磨他。
[00:20:30.000 --> 00:20:35.000]  第九節,耶穌問這個鬼的名字,
[00:20:35.000 --> 00:20:39.000]  我們知道這個鬼原來不是一隻鬼,
[00:20:39.000 --> 00:20:44.000]  而是一大群鬼同時住在一個人身上,
[00:20:44.000 --> 00:20:50.000]  真是很可怕,我相信鬼是屬於靈界的存有物,
[00:20:50.000 --> 00:20:53.000]  不是物質界的東西,
[00:20:53.000 --> 00:20:58.000]  故此一大群鬼可以住在一個人身上,
[00:20:58.000 --> 00:21:00.000]  寄居在一個人身上,
[00:21:00.000 --> 00:21:02.000]  好像細菌一樣,
[00:21:02.000 --> 00:21:06.000]  很多細菌都可以寄居在一個人身上。
[00:21:06.000 --> 00:21:11.000]  我們留意到邪靈是沒有選擇的,
[00:21:11.000 --> 00:21:13.000]  要信服耶穌,
[00:21:13.000 --> 00:21:15.000]  他們只能夠哀求,
[00:21:15.000 --> 00:21:19.000]  要求耶穌不要折磨他們。
[00:21:19.000 --> 00:21:23.000]  最後他們要得到耶穌的許可,
[00:21:23.000 --> 00:21:29.000]  離開那個人,才可以附在豬群身上。
[00:21:29.000 --> 00:21:32.000]  但這裡有些問題我們不明白,
[00:21:32.000 --> 00:21:35.000]  耶穌為什麼要答應群鬼的要求呢?
[00:21:35.000 --> 00:21:39.000]  大約有兩千隻豬衝到山崖,
[00:21:39.000 --> 00:21:43.000]  穿入湖裡,淹死了。
[00:21:43.000 --> 00:21:47.000]  為什麼耶穌沒有好生之德呢?
[00:21:47.000 --> 00:21:51.000]  我們不知道為什麼邪靈一定要附在一些活物身上,
[00:21:51.000 --> 00:21:54.000]  既然被它附了,附了就附了,
[00:21:54.000 --> 00:21:56.000]  豬又死了,
[00:21:56.000 --> 00:22:01.000]  如果豬死了,那些邪靈又怎樣呢?
[00:22:01.000 --> 00:22:04.000]  對於這些問題,聖經沒有答案,
[00:22:04.000 --> 00:22:06.000]  我也沒有答案,
[00:22:06.000 --> 00:22:08.000]  但是我們知道一件事,
[00:22:08.000 --> 00:22:10.000]  末日的時候,
[00:22:10.000 --> 00:22:14.000]  所有邪靈都會被上帝扔下地獄,
[00:22:14.000 --> 00:22:18.000]  那個時候他們就會受永遠的折磨。
[00:22:18.000 --> 00:22:21.000]  不過這個故事讓我們可以看到,
[00:22:21.000 --> 00:22:27.000]  就是耶穌看人的價值比豬高很多,
[00:22:27.000 --> 00:22:31.000]  以致祂要來拯救世人。
[00:22:31.000 --> 00:22:34.000]  後來當地人聽到消息,
[00:22:34.000 --> 00:22:38.000]  出來看過究竟,
[00:22:38.000 --> 00:22:43.000]  他們看到被鬼附的人神智清醒,
[00:22:43.000 --> 00:22:45.000]  他們又害怕了,
[00:22:45.000 --> 00:22:46.000]  到他們又害怕了,
[00:22:46.000 --> 00:22:49.000]  那個人神智清醒,他們又害怕了,
[00:22:49.000 --> 00:22:53.000]  他們似乎看到有不尋常的事情發生了,
[00:22:53.000 --> 00:22:55.000]  故此他們害怕了,
[00:22:55.000 --> 00:22:57.000]  可能他們也意識到,
[00:22:57.000 --> 00:23:02.000]  耶穌竟然有能力去馴服一位,
[00:23:02.000 --> 00:23:06.000]  他們無法自己控制的人,
[00:23:06.000 --> 00:23:08.000]  他們心裏明白到,
[00:23:08.000 --> 00:23:13.000]  耶穌不是平凡人。
[00:23:13.000 --> 00:23:16.000]  在詳細聽完整件事是怎樣發生之後,
[00:23:16.000 --> 00:23:21.000]  他們還要求耶穌離開他們的地區,
[00:23:21.000 --> 00:23:23.000]  為什麼呢?
[00:23:23.000 --> 00:23:26.000]  是不是那個地方有很多被鬼附的人呢?
[00:23:26.000 --> 00:23:30.000]  以致他們害怕再損失很多的豬呢?
[00:23:30.000 --> 00:23:33.000]  豬是他們的財產,
[00:23:33.000 --> 00:23:34.000]  如果是這樣的話,
[00:23:34.000 --> 00:23:36.000]  就反映出他們的價值觀,
[00:23:36.000 --> 00:23:39.000]  他們認為人不是很重要,
[00:23:39.000 --> 00:23:40.000]  豬比較重要,
[00:23:40.000 --> 00:23:42.000]  尤其是兩千隻豬,
[00:23:42.000 --> 00:23:44.000]  肯定比一個人更寶貴。
[00:23:44.000 --> 00:23:46.000]  另外一個可能的原因是,
[00:23:46.000 --> 00:23:49.000]  他們是信奉另外一個神明,
[00:23:49.000 --> 00:23:50.000]  其他的神明,
