
[00:00:00.000 --> 00:00:01.980]  今天就講訊息
[00:02:23.700 --> 00:02:27.420]  是說耶穌說的一個很重要的比喻
[00:02:27.420 --> 00:02:29.020]  他是對門徒說
[00:02:29.020 --> 00:02:33.500]  他是說門徒在處境裏
[00:02:33.500 --> 00:02:39.860]  如何用一個新狼來迎娶新婦的那個景況
[00:02:39.860 --> 00:02:42.180]  來鼓勵信徒
[00:02:42.180 --> 00:02:43.660]  鼓勵他的門徒
[00:02:43.660 --> 00:02:45.540]  要在那個光景裏
[00:02:45.540 --> 00:02:47.540]  要如何預備
[00:02:47.540 --> 00:02:54.100]  經文在《馬太方案》第25章1-13節
[00:02:54.100 --> 00:02:56.860]  這段經文一開始
[00:02:56.860 --> 00:02:59.620]  耶穌其實是用一個比喻跟門徒說話的
[00:02:59.620 --> 00:03:02.060]  第一個詞語就是那時
[00:03:02.060 --> 00:03:05.180]  那時是什麼時呢
[00:03:05.180 --> 00:03:10.700]  你就要看回《馬太方案》第24章說什麼
[00:03:10.700 --> 00:03:12.700]  其實《馬太方案》第24章
[00:03:12.700 --> 00:03:18.460]  是說耶穌跟門徒對答的一個情景
[00:03:18.460 --> 00:03:19.900]  那些門徒就問
[00:03:19.900 --> 00:03:23.060]  耶穌究竟這些末時
[00:03:23.060 --> 00:03:25.060]  即是主再回來的日子
[00:03:25.060 --> 00:03:28.220]  究竟是什麼時候會發生
[00:03:28.220 --> 00:03:30.700]  耶穌就沒有告訴他什麼時候
[00:03:30.700 --> 00:03:33.420]  沒有告訴他某年某月某日
[00:03:33.420 --> 00:03:35.420]  我就會再回來
[00:03:35.420 --> 00:03:39.340]  他在說一些景象給門徒聽
[00:03:39.340 --> 00:03:41.340]  到那個時候開始
[00:03:41.340 --> 00:03:45.700]  這個世界的末時就會開始
[00:03:45.700 --> 00:03:47.700]  那些什麼情況發生呢
[00:03:47.700 --> 00:03:49.700]  如果你看回《馬太方案》第24章
[00:03:49.700 --> 00:03:51.700]  你就會看到有幾樣東西
[00:03:51.700 --> 00:03:54.860]  第一 極多的戰爭
[00:03:54.860 --> 00:03:57.260]  即是說到民要攻打民
[00:03:57.260 --> 00:03:58.260]  國要攻打國
[00:03:58.260 --> 00:04:00.260]  那一段聖經
[00:04:00.260 --> 00:04:03.180]  第二 周圍有饑荒
[00:04:03.180 --> 00:04:08.260]  第三 就是那些信耶穌的人
[00:04:08.260 --> 00:04:10.260]  跟耶穌的人
[00:04:10.260 --> 00:04:12.260]  隨時很多時
[00:04:12.260 --> 00:04:15.260]  會被人逼迫的
[00:04:15.260 --> 00:04:17.260]  被人壓迫的
[00:04:17.260 --> 00:04:21.660]  第四 這個也是耶穌說得很清楚
[00:04:21.660 --> 00:04:23.660]  很明顯的
[00:04:23.660 --> 00:04:26.660]  就是這個福音要傳遍天下
[00:04:26.660 --> 00:04:30.660]  然後末期才會來到
[00:04:30.660 --> 00:04:33.660]  24章主要是在說
[00:04:33.660 --> 00:04:35.660]  耶穌跟門徒說
[00:04:35.660 --> 00:04:37.660]  有什麼情景出現呢
[00:04:37.660 --> 00:04:39.660]  這個末時 這個末期
[00:04:39.660 --> 00:04:41.660]  就會來到這個世代
[00:04:41.660 --> 00:04:43.660]  那剛才我說的那四樣東西
[00:04:43.660 --> 00:04:45.660]  你覺得到了沒有
[00:04:45.660 --> 00:04:47.660]  即是現在這個世代
[00:04:47.660 --> 00:04:49.660]  到了沒有
[00:04:49.660 --> 00:04:51.660]  打仗多不多
[00:04:51.660 --> 00:04:53.660]  嘩 中東打到飛起
[00:04:53.660 --> 00:04:56.660]  不知道那些恐襲算不算是打仗呢
[00:04:56.660 --> 00:04:58.660]  其實某個程度都算過
[00:04:58.660 --> 00:05:00.660]  即是 還很近呢
[00:05:00.660 --> 00:05:02.660]  近到泰國都有
[00:05:02.660 --> 00:05:08.660]  泰國是我們香港人經常到的旅遊勝地
[00:05:08.660 --> 00:05:10.660]  真的很危險
[00:05:10.660 --> 00:05:12.660]  周圍都很危險
[00:05:12.660 --> 00:05:14.660]  打仗很多了
[00:05:14.660 --> 00:05:16.660]  饑荒多不多
[00:05:16.660 --> 00:05:18.660]  饑荒多不多
[00:05:18.660 --> 00:05:20.660]  你沒想過原來香港人
[00:05:20.660 --> 00:05:22.660]  都有人沒錢開飯
[00:05:22.660 --> 00:05:25.660]  香港一個這麼富庶的地方
[00:05:25.660 --> 00:05:30.660]  昨天我在家樓下
[00:05:30.660 --> 00:05:34.660]  碰到我隔離屋的街坊
[00:05:34.660 --> 00:05:40.660]  他問我 為什麼最近不見你太太
[00:05:40.660 --> 00:05:42.660]  我就說
[00:05:42.660 --> 00:05:44.660]  我太太去了柬埔寨
[00:05:44.660 --> 00:05:48.660]  幫教會做義工
[00:05:48.660 --> 00:05:50.660]  你講短孫 他們好像不太明白
[00:05:50.660 --> 00:05:52.660]  那些教會人
[00:05:52.660 --> 00:05:54.660]  所以講義工會比較好
[00:05:54.660 --> 00:05:58.660]  他就說 嘩 這樣都幾好
[00:05:58.660 --> 00:06:00.660]  然後他就跟我分享一件事
[00:06:00.660 --> 00:06:02.660]  他認識一個朋友
[00:06:02.660 --> 00:06:04.660]  是開的士的
[00:06:04.660 --> 00:06:06.660]  開的士的
[00:06:06.660 --> 00:06:08.660]  他說這個朋友很特別
[00:06:08.660 --> 00:06:10.660]  怎樣特別呢
[00:06:10.660 --> 00:06:12.660]  他說他開的士只開半年
[00:06:12.660 --> 00:06:14.660]  另外那半年去了哪裡呢
[00:06:14.660 --> 00:06:16.660]  他說他開半年的士
[00:06:16.660 --> 00:06:18.660]  賺半年錢
[00:06:18.660 --> 00:06:20.660]  然後其餘那半年的時間
[00:06:20.660 --> 00:06:22.660]  就會去了非洲
[00:06:22.660 --> 00:06:24.660]  去非洲做什麼
[00:06:24.660 --> 00:06:26.660]  原來他說
[00:06:26.660 --> 00:06:28.660]  他將賺那半年的錢
[00:06:28.660 --> 00:06:30.660]  拿去非洲
[00:06:30.660 --> 00:06:32.660]  幫助那裡的基民
[00:06:32.660 --> 00:06:34.660]  一去就會去半年
[00:06:34.660 --> 00:06:36.660]  去完半年
[00:06:36.660 --> 00:06:38.660]  又會回來香港開的士
[00:06:38.660 --> 00:06:40.660]  他說
[00:06:40.660 --> 00:06:42.660]  我這個朋友真的很特別
[00:06:42.660 --> 00:06:44.660]  我就回應他
[00:06:44.660 --> 00:06:46.660]  其實你朋友
[00:06:46.660 --> 00:06:48.660]  有一半時間
[00:06:48.660 --> 00:06:50.660]  就是用來賺錢
[00:06:50.660 --> 00:06:52.660]  另一半時間
[00:06:52.660 --> 00:06:54.660]  就是用來實踐
[00:06:54.660 --> 00:06:56.660]  他人生的夢想
[00:06:56.660 --> 00:07:02.660]  去幫助那些飢餓的非洲的平民
[00:07:02.660 --> 00:07:04.660]  非洲很多地方
[00:07:04.660 --> 00:07:06.660]  饑荒
[00:07:06.660 --> 00:07:08.660]  北韓
[00:07:08.660 --> 00:07:10.660]  大家都很出名知道很多饑荒
[00:07:10.660 --> 00:07:12.660]  其實大部分
[00:07:12.660 --> 00:07:14.660]  很多第三世界國家
[00:07:14.660 --> 00:07:16.660]  即是那些未發展的國家
[00:07:16.660 --> 00:07:18.660]  是有大量的
[00:07:18.660 --> 00:07:20.660]  吃不飽的人
[00:07:20.660 --> 00:07:22.660]  第三件事
[00:07:22.660 --> 00:07:24.660]  剛才我說什麼
[00:07:24.660 --> 00:07:26.660]  信徒被逼霸
[00:07:26.660 --> 00:07:30.660]  我們有沒有被逼霸
[00:07:30.660 --> 00:07:34.660]  有沒有
[00:07:34.660 --> 00:07:36.660]  沒有
[00:07:36.660 --> 00:07:38.660]  牧者可以逼霸羊
[00:07:38.660 --> 00:07:40.660]  即是即將
[00:07:40.660 --> 00:07:42.660]  逼霸牠
[00:07:42.660 --> 00:07:44.660]  但我想告訴大家
[00:07:44.660 --> 00:07:46.660]  如果你有了解大學界
[00:07:46.660 --> 00:07:48.660]  你知不知道大學生
[00:07:48.660 --> 00:07:50.660]  大學信徒
[00:07:50.660 --> 00:07:52.660]  要在大學裏面
[00:07:52.660 --> 00:07:54.660]  很明確
[00:07:54.660 --> 00:07:56.660]  講自己的身份
[00:07:56.660 --> 00:07:58.660]  現在是有些難度
[00:07:58.660 --> 00:08:00.660]  你不知道嗎
[00:08:00.660 --> 00:08:02.660]  你一講
[00:08:02.660 --> 00:08:04.660]  有些人就會說
[00:08:04.660 --> 00:08:06.660]  你有沒有聽過
[00:08:06.660 --> 00:08:08.660]  耶L的術語
[00:08:08.660 --> 00:08:10.660]  有沒有
[00:08:10.660 --> 00:08:12.660]  有沒有
[00:08:12.660 --> 00:08:14.660]  沒有嗎
[00:08:14.660 --> 00:08:16.660]  其實這是一種侮辱的說話
[00:08:16.660 --> 00:08:18.660]  侮辱信耶穌的人
[00:08:18.660 --> 00:08:20.660]  另一個你應該大概會聽過
[00:08:20.660 --> 00:08:22.660]  就是當我們
[00:08:22.660 --> 00:08:24.660]  很極力講
[00:08:24.660 --> 00:08:26.660]  我們反對同性婚姻的時候
[00:08:26.660 --> 00:08:28.660]  我們就會
[00:08:28.660 --> 00:08:30.660]  立即被人標籤
[00:08:30.660 --> 00:08:32.660]  有沒有聽過
[00:08:32.660 --> 00:08:34.660]  道德的塔利班
[00:08:34.660 --> 00:08:36.660]  有沒有聽過
[00:08:36.660 --> 00:08:38.660]  即是我們很容易
[00:08:38.660 --> 00:08:40.660]  去表達我們一些
[00:08:40.660 --> 00:08:42.660]  立場
[00:08:42.660 --> 00:08:44.660]  表達我們一些原則
[00:08:44.660 --> 00:08:46.660]  甚至我們表達一些教義上的東西
[00:08:46.660 --> 00:08:48.660]  我們怎樣去抱持這些看法的時候
[00:08:48.660 --> 00:08:50.660]  我們很容易被人標籤
[00:08:50.660 --> 00:08:52.660]  甚至
[00:08:52.660 --> 00:08:54.660]  我聽過很早幾年
[00:08:54.660 --> 00:08:56.660]  有些我們教會的大學生
[00:08:56.660 --> 00:08:58.660]  他們在大學裏面
[00:08:58.660 --> 00:09:00.660]  上課
[00:09:00.660 --> 00:09:02.660]  上一些社會倫理的課
[00:09:02.660 --> 00:09:04.660]  全班
[00:09:04.660 --> 00:09:06.660]  只有他們兩個
[00:09:06.660 --> 00:09:08.660]  是基督徒
[00:09:08.660 --> 00:09:10.660]  很少的
[00:09:10.660 --> 00:09:12.660]  兩個
[00:09:12.660 --> 00:09:14.660]  他們在討論性別認同
[00:09:14.660 --> 00:09:16.660]  同性戀這些課題
[00:09:16.660 --> 00:09:18.660]  他說他們非常之有壓力
[00:09:18.660 --> 00:09:20.660]  要站起來
[00:09:20.660 --> 00:09:22.660]  講他們自己的立場
[00:09:22.660 --> 00:09:24.660]  因為一講
[00:09:24.660 --> 00:09:26.660]  人們就會抨擊他們
[00:09:26.660 --> 00:09:28.660]  這是大學的情況
[00:09:28.660 --> 00:09:30.660]  我覺得
[00:09:30.660 --> 00:09:32.660]  甚至現在我們站出來
[00:09:32.660 --> 00:09:34.660]  在社會講
[00:09:34.660 --> 00:09:36.660]  你只要講一個
[00:09:36.660 --> 00:09:38.660]  可以和社會主流不同的意見
[00:09:38.660 --> 00:09:40.660]  所謂主流
[00:09:40.660 --> 00:09:42.660]  其實是否主流都不知道
[00:09:42.660 --> 00:09:44.660]  我們立即會被人
[00:09:44.660 --> 00:09:46.660]  批評
[00:09:46.660 --> 00:09:48.660]  香港是一個很自由的地方
[00:09:48.660 --> 00:09:50.660]  我們沒有所謂宗教的壓迫
[00:09:50.660 --> 00:09:52.660]  不過
[00:09:52.660 --> 00:09:54.660]  原來我們都有這些壓迫
[00:09:54.660 --> 00:09:56.660]  更加你不要說
[00:09:56.660 --> 00:09:58.660]  其他外國的地方
[00:09:58.660 --> 00:10:00.660]  去到那些
[00:10:00.660 --> 00:10:02.660]  回教的角度
[00:10:02.660 --> 00:10:04.660]  伊斯蘭的角度
[00:10:04.660 --> 00:10:06.660]  那些很激烈的地方
[00:10:06.660 --> 00:10:08.660]  信徒受壓迫的情況
[00:10:08.660 --> 00:10:10.660]  是很可怕的
[00:10:10.660 --> 00:10:12.660]  甚至坦白講
[00:10:12.660 --> 00:10:14.660]  就算在國內
[00:10:14.660 --> 00:10:16.660]  我想我們這一兩年都聽不少新聞
[00:10:16.660 --> 00:10:18.660]  又拆十字架
[00:10:18.660 --> 00:10:20.660]  又捉去坐牢
[00:10:20.660 --> 00:10:22.660]  很多這些事
[00:10:22.660 --> 00:10:26.660]  第四
[00:10:26.660 --> 00:10:28.660]  福音
[00:10:28.660 --> 00:10:30.660]  福音
[00:10:30.660 --> 00:10:32.660]  大家覺得福音傳遍這個天下嗎
[00:10:32.660 --> 00:10:36.660]  可能耶穌的名字
[00:10:36.660 --> 00:10:38.660]  主耶穌的名字
[00:10:38.660 --> 00:10:40.660]  可能有機會
[00:10:40.660 --> 00:10:42.660]  去到很多世界各地的地方
[00:10:42.660 --> 00:10:44.660]  不過我相信一件事
[00:10:44.660 --> 00:10:46.660]  即使人聽過耶穌的名字
[00:10:46.660 --> 00:10:48.660]  又未必
[00:10:48.660 --> 00:10:50.660]  等於福音就已經去到那裡
[00:10:50.660 --> 00:10:52.660]  我覺得
[00:10:52.660 --> 00:10:54.660]  我們仍然有很多
[00:10:54.660 --> 00:10:56.660]  很多的空間
[00:10:56.660 --> 00:10:58.660]  繼續可以傳福音
[00:10:58.660 --> 00:11:00.660]  結論是甚麼呢
[00:11:00.660 --> 00:11:02.660]  結論是甚麼呢
[00:11:02.660 --> 00:11:04.660]  那時是在講耶穌講
[00:11:04.660 --> 00:11:06.660]  那個末世
[00:11:06.660 --> 00:11:08.660]  那個末期來到的日子
[00:11:08.660 --> 00:11:10.660]  那你覺得我們現在
[00:11:10.660 --> 00:11:12.660]  是否處於一個末時
[00:11:12.660 --> 00:11:14.660]  一個末期的狀況呢
[00:11:14.660 --> 00:11:16.660]  即使你覺得不是
[00:11:16.660 --> 00:11:18.660]  不過
[00:11:18.660 --> 00:11:20.660]  都愈來愈近
[00:11:20.660 --> 00:11:22.660]  愈來愈明顯
[00:11:22.660 --> 00:11:24.660]  愈來愈到了
[00:11:24.660 --> 00:11:26.660]  如果我們有這個觀念
[00:11:26.660 --> 00:11:28.660]  繼續講下去就有意思了
[00:11:28.660 --> 00:11:30.660]  因為耶穌講
[00:11:30.660 --> 00:11:32.660]  在那個時候
[00:11:32.660 --> 00:11:34.660]  天國就好像
[00:11:34.660 --> 00:11:36.660]  新郎要來迎娶
[00:11:36.660 --> 00:11:38.660]  新婦的
[00:11:38.660 --> 00:11:40.660]  時刻
[00:11:40.660 --> 00:11:42.660]  那我們為何要講天國呢
[00:11:42.660 --> 00:11:46.660]  你問問你旁邊那個
[00:11:46.660 --> 00:11:48.660]  你想不想進天國
[00:11:48.660 --> 00:11:50.660]  你要不要進天國
[00:11:50.660 --> 00:11:52.660]  這個是我們的目標
[00:11:52.660 --> 00:11:54.660]  這個是我們的目標
[00:11:54.660 --> 00:11:56.660]  我們要認識天國
[00:11:56.660 --> 00:11:58.660]  我們要明白我們進入天國的意義
[00:11:58.660 --> 00:12:00.660]  是甚麼,所以耶穌跟門徒講
[00:12:00.660 --> 00:12:02.660]  在那個時候
[00:12:02.660 --> 00:12:04.660]  天國好像甚麼
[00:12:04.660 --> 00:12:06.660]  有七個童女
[00:12:06.660 --> 00:12:08.660]  去迎接將要來的新郎
[00:12:08.660 --> 00:12:10.660]  這裏要講
[00:12:10.660 --> 00:12:12.660]  少少猶太人的
[00:12:12.660 --> 00:12:14.660]  習俗
[00:12:14.660 --> 00:12:16.660]  原來他們娶
[00:12:16.660 --> 00:12:18.660]  妻
[00:12:18.660 --> 00:12:20.660]  要去接的
[00:12:20.660 --> 00:12:22.660]  好像我們都要去接
[00:12:22.660 --> 00:12:24.660]  但他們是
[00:12:24.660 --> 00:12:26.660]  習慣上是夜晚去的
[00:12:26.660 --> 00:12:28.660]  所以夜晚去
[00:12:28.660 --> 00:12:30.660]  就要有人去迎接
[00:12:30.660 --> 00:12:32.660]  這個來的新郎
[00:12:32.660 --> 00:12:34.660]  他們古時
[00:12:34.660 --> 00:12:36.660]  又不會像我們現在
[00:12:36.660 --> 00:12:38.660]  一個WhatsApp
[00:12:38.660 --> 00:12:40.660]  我們正在來
[00:12:40.660 --> 00:12:42.660]  所以那些人去迎接
[00:12:42.660 --> 00:12:44.660]  就要等
[00:12:44.660 --> 00:12:46.660]  等待對我們香港人來講
[00:12:46.660 --> 00:12:48.660]  好像是一件
[00:12:48.660 --> 00:12:50.660]  越來越不習慣的事
[00:12:50.660 --> 00:12:52.660]  我們好像不能等
[00:12:52.660 --> 00:12:54.660]  所以那些
[00:12:54.660 --> 00:12:56.660]  巴士apps
[00:12:56.660 --> 00:12:58.660]  很受歡迎
[00:12:58.660 --> 00:13:00.660]  現在巴士都不用等
[00:13:00.660 --> 00:13:02.660]  不過我昨晚吐了東西
[00:13:02.660 --> 00:13:04.660]  過了
[00:13:04.660 --> 00:13:06.660]  我以為
[00:13:06.660 --> 00:13:08.660]  還有十二分鐘
[00:13:08.660 --> 00:13:10.660]  我帶著女兒去學琴
[00:13:10.660 --> 00:13:12.660]  昨晚不開車
[00:13:12.660 --> 00:13:14.660]  坐巴士
[00:13:14.660 --> 00:13:16.660]  因為學完琴要回教會
[00:13:16.660 --> 00:13:18.660]  看著她
[00:13:18.660 --> 00:13:20.660]  還有十二分鐘
[00:13:20.660 --> 00:13:22.660]  先吃點東西
[00:13:22.660 --> 00:13:24.660]  買個包吃
[00:13:24.660 --> 00:13:26.660]  還有三分鐘
[00:13:26.660 --> 00:13:28.660]  應該去到巴士站
[00:13:28.660 --> 00:13:30.660]  去到巴士站
[00:13:30.660 --> 00:13:32.660]  巴士站沒有人
[00:13:32.660 --> 00:13:34.660]  我就死了
[00:13:34.660 --> 00:13:36.660]  大事不妙
[00:13:36.660 --> 00:13:38.660]  再按巴士apps
[00:13:38.660 --> 00:13:40.660]  下班車十四分鐘後到
[00:13:40.660 --> 00:13:42.660]  可以慢慢吃
[00:13:42.660 --> 00:13:44.660]  所以過了
[00:13:44.660 --> 00:13:46.660]  等候對我們來講
[00:13:46.660 --> 00:13:48.660]  好像越來越不習慣
[00:13:48.660 --> 00:13:50.660]  不過在古時
[00:13:50.660 --> 00:13:52.660]  原來他們是要等的
[00:13:52.660 --> 00:13:54.660]  等待新郎來
[00:13:54.660 --> 00:13:56.660]  而且新郎來
[00:13:56.660 --> 00:13:58.660]  不是馬上進行
[00:13:58.660 --> 00:14:00.660]  娶妻的儀式
[00:14:00.660 --> 00:14:02.660]  是會在
[00:14:02.660 --> 00:14:04.660]  女家那裡
[00:14:04.660 --> 00:14:06.660]  辦一輪婚宴
[00:14:06.660 --> 00:14:08.660]  辦一個盛大的婚宴
[00:14:08.660 --> 00:14:10.660]  然後才會進入
[00:14:10.660 --> 00:14:12.660]  娶妻的儀式
[00:14:12.660 --> 00:14:14.660]  你了解了這個背景
[00:14:14.660 --> 00:14:16.660]  所以耶穌就用
[00:14:16.660 --> 00:14:18.660]  這個新郎來的比喻
[00:14:18.660 --> 00:14:20.660]  告訴我們
[00:14:20.660 --> 00:14:22.660]  作為一個門徒
[00:14:22.660 --> 00:14:24.660]  作為一個跟隨耶穌的生命
[00:14:24.660 --> 00:14:26.660]  在那個時刻
[00:14:26.660 --> 00:14:28.660]  我們應該要
[00:14:28.660 --> 00:14:30.660]  怎樣去面對
[00:14:30.660 --> 00:14:32.660]  這裡有十個童女
[00:14:32.660 --> 00:14:34.660]  童女是什麼人呢
[00:14:34.660 --> 00:14:36.660]  大家覺得
[00:14:36.660 --> 00:14:38.660]  童女是什麼呢
[00:14:38.660 --> 00:14:40.660]  小女孩
[00:14:40.660 --> 00:14:42.660]  現在香港一定不行
[00:14:42.660 --> 00:14:44.660]  找小女孩出去
[00:14:44.660 --> 00:14:46.660]  搞這種事
[00:14:46.660 --> 00:14:48.660]  童女有一個意味
[00:14:48.660 --> 00:14:50.660]  有兩個可能
[00:14:50.660 --> 00:14:52.660]  一是新娘子的
[00:14:52.660 --> 00:14:54.660]  姐妹
[00:14:54.660 --> 00:14:56.660]  朋友
[00:14:56.660 --> 00:14:58.660]  一呢
[00:14:58.660 --> 00:15:00.660]  第二就是
[00:15:00.660 --> 00:15:02.660]  女家的
[00:15:02.660 --> 00:15:04.660]  一些侍女
[00:15:04.660 --> 00:15:06.660]  出去迎接
[00:15:06.660 --> 00:15:08.660]  新郎來的
[00:15:08.660 --> 00:15:10.660]  十個童女
[00:15:10.660 --> 00:15:12.660]  大致上是一模一樣
[00:15:12.660 --> 00:15:14.660]  他們的背景
[00:15:14.660 --> 00:15:16.660]  他們的狀況
[00:15:16.660 --> 00:15:18.660]  他們的情況
[00:15:18.660 --> 00:15:20.660]  大致上是一樣的
[00:15:20.660 --> 00:15:22.660]  但是
[00:15:22.660 --> 00:15:24.660]  什麼分別
[00:15:24.660 --> 00:15:26.660]  有五個是
[00:15:26.660 --> 00:15:28.660]  聰明的
[00:15:28.660 --> 00:15:30.660]  有五個是愚蠢的
[00:15:30.660 --> 00:15:32.660]  有五個是愚蠢的
[00:15:32.660 --> 00:15:34.660]  有五個是愚蠢的
[00:15:34.660 --> 00:15:36.660]  聖經的對比是很強烈的
[00:15:36.660 --> 00:15:38.660]  聖經的對比是很強烈的
[00:15:38.660 --> 00:15:40.660]  我們現在會比較輕鬆一點
[00:15:40.660 --> 00:15:42.660]  就著別人說就沒那麼聰明
[00:15:42.660 --> 00:15:44.660]  所以我們現在拍照
[00:15:44.660 --> 00:15:46.660]  我們都會這樣跟別人說
[00:15:46.660 --> 00:15:48.660]  一堆人拍照
[00:15:48.660 --> 00:15:50.660]  高的站前面
[00:15:50.660 --> 00:15:52.660]  更高的站後面
[00:15:52.660 --> 00:15:54.660]  其實是沒有矮的
[00:15:54.660 --> 00:15:56.660]  我們香港人就會這樣說
[00:15:56.660 --> 00:15:58.660]  但是聖經很強烈的
[00:15:58.660 --> 00:16:00.660]  做了一個比較
[00:16:00.660 --> 00:16:02.660]  一個對比
[00:16:02.660 --> 00:16:04.660]  就是有五個是聰明的
[00:16:04.660 --> 00:16:06.660]  是聰明的
[00:16:06.660 --> 00:16:08.660]  是很有智慧的
[00:16:08.660 --> 00:16:10.660]  另外那五個愚蠢
[00:16:10.660 --> 00:16:12.660]  以香港人的說法就是愚蠢
[00:16:12.660 --> 00:16:14.660]  一個很強烈的對比
[00:16:16.660 --> 00:16:18.660]  他們所有東西都是一樣的
[00:16:18.660 --> 00:16:20.660]  他們有大燈
[00:16:20.660 --> 00:16:22.660]  他們睡覺一起睡
[00:16:22.660 --> 00:16:24.660]  他們的任務
[00:16:24.660 --> 00:16:26.660]  都是要出去迎接新郎
[00:16:26.660 --> 00:16:28.660]  所有東西都是一樣的
[00:16:28.660 --> 00:16:30.660]  除了他們是
[00:16:30.660 --> 00:16:32.660]  五個是聰明
[00:16:32.660 --> 00:16:34.660]  五個是愚蠢的
[00:16:34.660 --> 00:16:36.660]  而聰明和愚蠢在聖經裏面
[00:16:36.660 --> 00:16:38.660]  最大的
[00:16:38.660 --> 00:16:40.660]  分別在哪裏
[00:16:40.660 --> 00:16:42.660]  就是
[00:16:42.660 --> 00:16:44.660]  除了他們都帶著燈
[00:16:44.660 --> 00:16:46.660]  燈這個字
[00:16:46.660 --> 00:16:48.660]  有些人
[00:16:48.660 --> 00:16:50.660]  研究過
[00:16:50.660 --> 00:16:52.660]  原文的意思
[00:16:52.660 --> 00:16:54.660]  是代表火把
[00:16:54.660 --> 00:16:56.660]  無論是燈還是火把
[00:16:56.660 --> 00:16:58.660]  都是照明
[00:16:58.660 --> 00:17:00.660]  這些東西燈或火把
[00:17:00.660 --> 00:17:02.660]  是需要有油的
[00:17:02.660 --> 00:17:04.660]  那五個愚蠢的
[00:17:04.660 --> 00:17:06.660]  有沒有帶油
[00:17:06.660 --> 00:17:08.660]  沒有帶多餘的油
[00:17:08.660 --> 00:17:10.660]  後備的油
[00:17:10.660 --> 00:17:12.660]  但燈或火把本身是有油的
[00:17:12.660 --> 00:17:14.660]  OK
[00:17:14.660 --> 00:17:16.660]  聰明的五個
[00:17:16.660 --> 00:17:18.660]  就找個器皿
[00:17:18.660 --> 00:17:20.660]  裝多一些油
[00:17:20.660 --> 00:17:22.660]  以備不時之需
[00:17:22.660 --> 00:17:26.660]  聰明
[00:17:26.660 --> 00:17:28.660]  和愚蠢的分別
