
[00:00:00.000 --> 00:00:05.000]  你怎樣看香港的家庭
[00:03:50.280 --> 00:03:54.880]  即是它起碼有資源可以這樣建出來
[00:03:54.880 --> 00:03:56.640]  可以招呼人在那裏住
[00:03:56.640 --> 00:03:59.640]  可以多養一兩個人都沒有問題
[00:03:59.640 --> 00:04:03.040]  而且你再看它家裏有甚麼
[00:04:03.040 --> 00:04:05.040]  有婦人的
[00:04:05.040 --> 00:04:05.840]  是不是
[00:04:05.840 --> 00:04:07.120]  有婦人的
[00:04:07.120 --> 00:04:09.440]  你說不是 我們現在也有的
[00:04:09.440 --> 00:04:13.200]  即是我們請僱人 其實我們只是請傭工
[00:04:13.200 --> 00:04:17.320]  你會發覺其實從這個背景看
[00:04:17.320 --> 00:04:21.240]  這個家庭是一個有錢有資源的家庭
[00:04:21.240 --> 00:04:22.480]  是大戶人家
[00:04:22.480 --> 00:04:26.080]  第二 你看看他們如果從這段經文講
[00:04:26.080 --> 00:04:28.080]  他們的夫婦關係你覺得怎樣
[00:04:28.080 --> 00:04:30.080]  OK嗎
[00:04:30.080 --> 00:04:32.080]  有沒有談 有沒有講
[00:04:32.080 --> 00:04:34.080]  有 是不是
[00:04:34.080 --> 00:04:36.080]  是不是一個說了算
[00:04:36.080 --> 00:04:42.160]  又不是 去僭建又要問問老公 是不是
[00:04:42.160 --> 00:04:46.440]  去找神人又要告訴他 問問他
[00:04:46.440 --> 00:04:50.440]  你看到她丈夫都不是沒有主見的人
[00:04:50.440 --> 00:04:52.440]  都懂事的
[00:04:52.440 --> 00:04:55.600]  這個不適合時期 你為甚麼要找神人呢
[00:04:55.600 --> 00:04:57.600]  即是他都會有疑問的
[00:04:57.600 --> 00:05:01.120]  但又好像都頗信任太太的
[00:05:01.120 --> 00:05:07.320]  所以簡單講 他們的家庭夫婦關係似乎都是不錯的
[00:05:07.320 --> 00:05:09.320]  是不是
[00:05:09.320 --> 00:05:13.440]  還有 你覺得他們有沒有生活上的憂慮
[00:05:13.440 --> 00:05:17.920]  如果我們看第十三節
[00:05:17.920 --> 00:05:21.440]  因為這個婦人為伊麗莎和她的僕人做了很多事
[00:05:21.440 --> 00:05:26.160]  十三節伊麗莎就去問這個婦人
[00:05:26.160 --> 00:05:31.240]  她說 你既為我們費了許多心思 可以為你做甚麼呢
[00:05:31.240 --> 00:05:34.880]  你向王或元帥有所求的會有
[00:05:34.880 --> 00:05:42.920]  因為伊麗莎之前就幫當時的王行了一個神蹟
[00:05:42.920 --> 00:05:44.920]  去幫他打贏了一場仗
[00:05:44.920 --> 00:05:47.560]  所以她在王的面前是有些地位的
[00:05:47.560 --> 00:05:49.560]  是有些影響力的
[00:05:49.560 --> 00:05:52.720]  所以她就問 我可以為你做些甚麼呢
[00:05:52.720 --> 00:05:57.840]  你有沒有甚麼要向王或元帥 即軍隊的元帥去求呢
[00:05:57.840 --> 00:06:00.920]  然後這個婦人怎樣回答
[00:06:00.920 --> 00:06:05.400]  她說 我在本鄉安居無事
[00:06:05.400 --> 00:06:08.320]  即是說我在這裏住得很安樂
[00:06:08.320 --> 00:06:11.040]  無事需要去申訴
[00:06:11.040 --> 00:06:16.120]  無事要去求王或元帥去幫他達成
[00:06:16.120 --> 00:06:21.680]  看來這個家好像所有東西都頗好的
[00:06:21.680 --> 00:06:24.760]  如果有一個這樣的家 不知道你喜不喜歡呢
[00:06:24.760 --> 00:06:32.640]  但你猜他有沒有人生裏面有些東西欠缺呢
[00:06:32.640 --> 00:06:35.880]  他沒有甚麼 沒兒子
[00:06:35.880 --> 00:06:39.040]  現代沒有兒子不要緊
[00:06:39.040 --> 00:06:40.920]  不是很介意的
[00:06:40.920 --> 00:06:45.280]  不過你要留意在古代的社會裏面
[00:06:45.280 --> 00:06:52.200]  沒有下一代 特別是沒有兒子 其實代表甚麼呢 代表一種羞辱
[00:06:52.200 --> 00:06:53.840]  一種恥辱
[00:06:53.840 --> 00:06:56.360]  又或者覺得是似一等的
[00:06:56.360 --> 00:06:57.840]  最起碼是似一等的
[00:06:57.840 --> 00:07:01.320]  如果你看其他的家庭
[00:07:01.320 --> 00:07:04.640]  譬如我們看薩姆爾的家庭
[00:07:04.640 --> 00:07:08.360]  薩姆爾的媽媽哈娜這位女士
[00:07:08.360 --> 00:07:13.720]  當她未有薩姆爾以前 她很長時間沒有小朋友
[00:07:13.720 --> 00:07:16.440]  她的感覺是甚麼呢
[00:07:16.440 --> 00:07:18.320]  她覺得感覺很淒涼
[00:07:18.320 --> 00:07:24.640]  特別是被人刺激的時候就覺得更加淒涼
[00:07:24.640 --> 00:07:27.320]  她的丈夫走來跟她說甚麼呢
[00:07:27.320 --> 00:07:29.800]  她說有我啊 我這麼疼你
[00:07:29.800 --> 00:07:32.080]  給幾個兒子更好啦
[00:07:32.080 --> 00:07:34.440]  因為她丈夫真的很疼她
[00:07:34.440 --> 00:07:36.240]  特別多分一些東西給她
[00:07:36.240 --> 00:07:38.280]  特別關注她
[00:07:38.280 --> 00:07:43.240]  但是有沒有解決哈娜裏面那種欠缺呢
[00:07:43.240 --> 00:07:45.160]  沒有啊 覺得很淒涼
[00:07:45.160 --> 00:07:48.360]  很不及人 很似人一等
[00:07:48.360 --> 00:07:50.080]  所以在這裏這個婦人
[00:07:50.080 --> 00:07:52.560]  她好像在肉身的生活裏面
[00:07:52.560 --> 00:07:54.520]  在她日常的生活裏面
[00:07:54.520 --> 00:07:56.400]  好像沒有甚麼擔憂
[00:07:56.400 --> 00:07:59.080]  沒有甚麼覺得不足夠的地方
[00:07:59.080 --> 00:08:01.160]  但是去到她人生裏面
[00:08:01.160 --> 00:08:03.280]  一個很深的地方
[00:08:03.280 --> 00:08:06.200]  你會發覺可能她真的有一個欠缺
[00:08:06.200 --> 00:08:09.320]  或者所謂的遺憾在裏面
[00:08:09.320 --> 00:08:11.760]  但不知道你有沒有遺憾呢
[00:08:11.760 --> 00:08:15.240]  你的家庭會不會也有遺憾呢
[00:08:15.240 --> 00:08:19.800]  我不知道你怎樣處理這個遺憾呢
[00:08:19.800 --> 00:08:22.680]  很多年前我生命裏面也有一個遺憾
[00:08:22.680 --> 00:08:23.640]  這個遺憾是甚麼呢
[00:08:23.640 --> 00:08:28.080]  就是我很想去外國讀書
[00:08:28.080 --> 00:08:32.560]  其實以我當時家裏的家庭環境
[00:08:32.560 --> 00:08:35.160]  其實是可以的
[00:08:35.160 --> 00:08:37.440]  因為我有四個哥哥
[00:08:37.440 --> 00:08:43.760]  我讀書的時候他們全部在外面工作
[00:08:43.760 --> 00:08:47.000]  我家裏加上我父母
[00:08:47.000 --> 00:08:49.800]  七個人有六個人在工作
[00:08:49.800 --> 00:08:51.680]  只有我一個在讀書
[00:08:51.680 --> 00:08:55.160]  所以我從資源的角度來說
[00:08:55.160 --> 00:08:56.160]  我是有能力
[00:08:56.160 --> 00:08:57.200]  不是我有能力
[00:08:57.200 --> 00:08:58.480]  我家裏有能力
[00:08:58.480 --> 00:09:00.280]  讓我去外國讀書
[00:09:00.280 --> 00:09:02.720]  不過最後我沒有去
[00:09:02.720 --> 00:09:05.720]  因為我媽不想我去
[00:09:05.720 --> 00:09:07.400]  為甚麼呢
[00:09:07.400 --> 00:09:08.600]  其實也是對的
[00:09:08.600 --> 00:09:09.600]  也是好的
[00:09:09.600 --> 00:09:12.680]  因為她不捨得我離開
[00:09:12.680 --> 00:09:14.120]  所以我最後就沒有去
[00:09:14.120 --> 00:09:16.760]  不過這個就成為我生命裏面
[00:09:16.760 --> 00:09:18.880]  經常覺得不太滿足的地方
[00:09:18.880 --> 00:09:19.560]  那我何時知道呢
[00:09:19.560 --> 00:09:20.520]  我開始是不知道的
[00:09:20.520 --> 00:09:21.080]  何時知道呢
[00:09:21.080 --> 00:09:23.160]  就是認識了我太太之後
[00:09:23.160 --> 00:09:23.560]  為甚麼呢
[00:09:23.560 --> 00:09:26.760]  因為我太太去了英國讀書兩年
[00:09:26.760 --> 00:09:27.960]  跟她拍拖的時候
[00:09:27.960 --> 00:09:28.680]  她經常跟我說
[00:09:28.680 --> 00:09:32.320]  嘩 我那兩年在那裏是怎樣的
[00:09:32.320 --> 00:09:34.160]  吃些甚麼
[00:09:34.160 --> 00:09:36.080]  那裏的環境是怎樣的
[00:09:36.080 --> 00:09:37.880]  嘩 怎樣怎樣
[00:09:37.880 --> 00:09:39.880]  我心裏想 你還好吧
[00:09:39.880 --> 00:09:41.520]  你還好吧
[00:09:41.520 --> 00:09:42.640]  我真是慘了
[00:09:42.640 --> 00:09:44.200]  沒得去
[00:09:44.200 --> 00:09:45.360]  都是很感謝主的
[00:09:45.360 --> 00:09:46.400]  到最後是甚麼呢
[00:09:46.400 --> 00:09:48.440]  當我們結婚去杜物園的時候
[00:09:48.440 --> 00:09:49.560]  我們就有機會
[00:09:49.560 --> 00:09:51.280]  回到她讀書的地方
[00:09:51.280 --> 00:09:54.320]  在她當時住的地方
[00:09:54.320 --> 00:09:55.480]  去經歷一下
[00:09:55.480 --> 00:09:56.640]  感受一下
[00:09:56.640 --> 00:09:59.840]  她當年的外國生活是怎樣的
[00:09:59.840 --> 00:10:00.880]  人生呢
[00:10:00.880 --> 00:10:02.480]  可能我們或多或少
[00:10:02.480 --> 00:10:04.520]  有機會都會有些遺憾
[00:10:04.520 --> 00:10:06.320]  怎樣去面對這個遺憾呢
[00:10:06.320 --> 00:10:08.440]  家庭裏面的遺憾是怎樣的呢
[00:10:08.440 --> 00:10:09.960]  這個婦人呢
[00:10:09.960 --> 00:10:11.680]  她的遺憾
[00:10:11.680 --> 00:10:14.080]  就是在神的同在裏面
[00:10:14.080 --> 00:10:15.320]  被祝福
[00:10:15.320 --> 00:10:16.320]  OK
[00:10:16.320 --> 00:10:19.040]  我覺得神跟我們同在
[00:10:19.040 --> 00:10:20.840]  祂會將我們生命裏面的遺憾
[00:10:20.840 --> 00:10:22.640]  將我們家庭裏面的遺憾
[00:10:22.640 --> 00:10:25.040]  可以拿走
[00:10:25.040 --> 00:10:25.920]  另外
[00:10:25.920 --> 00:10:28.160]  雖然這個婦人的遺憾
[00:10:28.160 --> 00:10:29.960]  沒有下一代這個遺憾
[00:10:29.960 --> 00:10:33.200]  是蒙神祝福已經消除了
[00:10:33.200 --> 00:10:35.840]  不過再發展下去的時候
[00:10:35.840 --> 00:10:38.280]  這個家庭要面對什麼
[00:10:38.280 --> 00:10:40.280]  就是她的下一代
[00:10:40.280 --> 00:10:41.400]  他們的兒子呢
[00:10:41.400 --> 00:10:47.880]  是突然間出現了一個生命的威脅
[00:10:47.880 --> 00:10:52.080]  禍患突然間來到她家裏
[00:10:52.080 --> 00:10:53.720]  甚至這個禍患
[00:10:53.720 --> 00:10:58.800]  是奪去了他們的兒子的生命
[00:10:58.800 --> 00:11:00.080]  所以反過來看
[00:11:00.080 --> 00:11:04.600]  神祝福我們不代表我們什麼
[00:11:04.600 --> 00:11:10.360]  不代表我們一定是全個時間平安無事
[00:11:10.360 --> 00:11:13.080]  因為這個世界一定是發生了很多事
[00:11:13.080 --> 00:11:16.160]  這個世界一定可能有很多突如其來的事
[00:11:16.160 --> 00:11:20.360]  會湧入我們的生命當中
[00:11:20.360 --> 00:11:21.600]  所以你會看到
[00:11:21.600 --> 00:11:24.240]  當這個打擊來到的時候
[00:11:24.240 --> 00:11:27.400]  我相信這個家庭
[00:11:27.400 --> 00:11:30.920]  是一定會面對一個很大的衝擊
[00:11:30.920 --> 00:11:33.440]  和很大的壓力
[00:11:33.440 --> 00:11:36.360]  因為今天在我們的家庭裏面
[00:11:36.360 --> 00:11:38.600]  可能我們生活都無憂
[00:11:38.600 --> 00:11:40.960]  可能我們在物質上的需要
[00:11:40.960 --> 00:11:44.320]  都未必有什麼問題
[00:11:44.320 --> 00:11:47.520]  不過面對我們人生或家庭裏面的遺憾
[00:11:47.520 --> 00:11:52.040]  面對這些突如其來的打擊和禍患
[00:11:52.040 --> 00:11:54.520]  不知道我們可以怎樣去面對呢
[00:11:54.520 --> 00:11:58.160]  你未必是因為有人要面對死亡
[00:11:58.160 --> 00:12:01.560]  但我們也有可能突然有什麼
[00:12:01.560 --> 00:12:04.320]  有疾病出現
[00:12:04.320 --> 00:12:05.720]  你不知道為什麼突然間
[00:12:05.720 --> 00:12:09.280]  你和你的家人可能關係會變得很不好
[00:12:09.280 --> 00:12:11.920]  可能你的家裏面
[00:12:11.920 --> 00:12:15.640]  有一些突然間的經濟狀況出現
[00:12:15.640 --> 00:12:17.520]  有一些事發生了
[00:12:17.520 --> 00:12:18.960]  令你無能為力
[00:12:18.960 --> 00:12:22.880]  或者你覺得很難去應付
[00:12:22.880 --> 00:12:26.120]  昨天我和我一家四口去吃飯
[00:12:26.120 --> 00:12:28.240]  因為趕時間就搭的士
[00:12:28.240 --> 00:12:30.680]  搭到尾段的時候
[00:12:30.680 --> 00:12:35.280]  這個的士司機突然間開口說話
[00:12:35.280 --> 00:12:38.320]  發牢騷
[00:12:38.320 --> 00:12:39.840]  說了一個點
[00:12:39.840 --> 00:12:43.680]  其實香港人沒有地方住
[00:12:43.680 --> 00:12:45.600]  哪有可能
[00:12:45.600 --> 00:12:48.480]  他的意思是一定找到地方住的
[00:12:48.480 --> 00:12:50.520]  你同不同意嗎
[00:12:50.520 --> 00:12:52.440]  當時我也不同意
[00:12:52.440 --> 00:12:53.280]  不過我坐在車上
[00:12:53.280 --> 00:12:56.520]  免得說太多
[00:12:56.520 --> 00:12:59.640]  我太太就回答他
[00:12:59.640 --> 00:13:01.720]  認同一下他
[00:13:01.720 --> 00:13:02.680]  接著就說了
[00:13:02.680 --> 00:13:03.720]  就爆多點出來
[00:13:03.720 --> 00:13:04.240]  為什麼他說這些
[00:13:04.240 --> 00:13:05.800]  我心裏我知道了
[00:13:05.800 --> 00:13:07.640]  他說這些
[00:13:07.640 --> 00:13:10.240]  接著說
[00:13:10.240 --> 00:13:12.920]  人們不和父母住
[00:13:12.920 --> 00:13:16.440]  所以就沒有地方住
[00:13:16.440 --> 00:13:18.920]  你明不明白他說什麼
[00:13:18.920 --> 00:13:20.560]  接著就說他住哪裏
[00:13:20.560 --> 00:13:23.160]  他說我住在黎智英
[00:13:23.160 --> 00:13:24.600]  黎智英住在山頂
[00:13:24.600 --> 00:13:28.400]  我們住在山腳
[00:13:28.400 --> 00:13:33.120]  故事是這樣的
[00:13:33.120 --> 00:13:41.160]  他原本是想兩夫婦和兒子和媳婦一起住
[00:13:41.160 --> 00:13:44.560]  所以就從小屋買了一間大屋
[00:13:44.560 --> 00:13:47.080]  在太子道那裏
[00:13:47.080 --> 00:13:50.280]  千多呎的地方
[00:13:50.280 --> 00:13:53.000]  但他正在開的士
[00:13:53.000 --> 00:13:54.880]  所以我們就猜測
[00:13:54.880 --> 00:13:57.760]  其實他是車主
[00:13:57.760 --> 00:14:02.880]  他只是在六星期日客串演出
[00:14:02.880 --> 00:14:04.840]  是不是有點家底
[00:14:04.840 --> 00:14:06.320]  但你一路看他
[00:14:06.320 --> 00:14:08.080]  他開著車和我們聊天
[00:14:08.080 --> 00:14:11.240]  他的樣子是完全不開心的
[00:14:11.240 --> 00:14:14.600]  因為他怎樣形容呢
[00:14:14.600 --> 00:14:17.840]  他說他的兒子
[00:14:17.840 --> 00:14:20.960]  我一開始以為他們住在一起
[00:14:20.960 --> 00:14:23.440]  但後來發現他們搬走了
[00:14:23.440 --> 00:14:25.000]  他怎樣形容他
[00:14:25.000 --> 00:14:29.000]  稱呼他的媳婦呢
[00:14:29.000 --> 00:14:31.200]  他沒有說那個是媳婦
[00:14:31.200 --> 00:14:38.080]  他說他的兒子隔壁那個人
[00:14:38.080 --> 00:14:44.680]  有 有結婚
[00:14:44.680 --> 00:14:49.240]  兄弟姐妹 地上的財富
[00:14:49.240 --> 00:14:52.240]  地上的地位 權勢
[00:14:52.240 --> 00:14:57.120]  很多時候不能解決我們生命裏面的遺憾
[00:14:57.120 --> 00:14:59.920]  我們家庭裏面的撞擊
[00:14:59.920 --> 00:15:05.400]  你根本沒有辦法用這些東西來面對
[00:15:05.400 --> 00:15:08.920]  縱然我們今天可能生活都過得去
[00:15:08.920 --> 00:15:11.960]  縱然我們今天好像都擁有很多東西
[00:15:11.960 --> 00:15:18.840]  不過當這些禍患 艱難 困境來到我們家庭裏面的時候
[00:15:18.840 --> 00:15:21.640]  我們可以靠什麼去面對呢
[00:15:21.640 --> 00:15:23.640]  不知道你有沒有想過
[00:15:23.640 --> 00:15:24.640]  如果我們沒有想過
[00:15:24.640 --> 00:15:27.040]  當這些衝過來的時候
[00:15:27.040 --> 00:15:30.560]  不知道我們可以怎樣去站得穩
[00:15:30.560 --> 00:15:36.840]  如果從這個書唸婦人的家庭歷程裏面來看
[00:15:36.840 --> 00:15:39.080]  我會看到一樣東西是很重要的
[00:15:39.080 --> 00:15:40.800]  正如我一開始的時候說
[00:15:40.800 --> 00:15:48.600]  就是這個婦人很懂得捉緊時機去捉實神的同在
[00:15:48.600 --> 00:15:50.640]  為什麼我這樣說呢
[00:15:50.640 --> 00:15:54.960]  如果你看整個過程
[00:15:54.960 --> 00:16:00.440]  當這個婦人去接待以利沙這個先知的時候
[00:16:00.440 --> 00:16:06.080]  先知是什麼來的
[00:16:06.080 --> 00:16:08.800]  先知是一個人來的
[00:16:08.800 --> 00:16:10.880]  但她又好像不是普通人
[00:16:10.880 --> 00:16:18.360]  為什麼 因為她是被呼召在地上代表上帝去宣講神的訊息
[00:16:18.360 --> 00:16:20.360]  給她的子民百姓知道
[00:16:20.360 --> 00:16:24.120]  所以她是神的代表來的
[00:16:24.120 --> 00:16:26.640]  但她也是一個人來的
[00:16:26.640 --> 00:16:31.360]  然後這個婦人她怎樣看待以利沙
[00:16:31.360 --> 00:16:33.000]  除了知道她是一個先知之外
[00:16:33.000 --> 00:16:34.720]  她怎樣稱呼她
[00:16:34.720 --> 00:16:36.800]  神人 什麼是神人呢
[00:16:36.800 --> 00:16:40.600]  你有沒有看到我們這裏有神人在這裏
[00:16:40.600 --> 00:16:41.560]  不是 我不是
[00:16:41.560 --> 00:16:45.960]  我最多是神神秘秘的
[00:16:45.960 --> 00:16:48.200]  有沒有 神經那些
[00:16:48.200 --> 00:16:51.040]  我是屬於這些
[00:16:51.040 --> 00:16:53.040]  她被稱呼神人
[00:16:53.040 --> 00:16:57.480]  起碼人家會知道神在她的生命裏面
[00:16:57.480 --> 00:17:01.320]  而且你看十三節
[00:17:01.320 --> 00:17:02.120]  你會看到的
[00:17:02.120 --> 00:17:06.760]  不是十三節
[00:17:06.760 --> 00:17:07.960]  是第九節
[00:17:07.960 --> 00:17:10.600]  第九節怎樣說
[00:17:10.600 --> 00:17:13.400]  她說以利沙在這裏吃了一頓飯之後
[00:17:13.400 --> 00:17:15.520]  這個婦人就跟她丈夫說
[00:17:15.520 --> 00:17:16.280]  說什麼呢
[00:17:16.280 --> 00:17:21.760]  她說我看出那常從我們這裏經過的是什麼
[00:17:21.760 --> 00:17:23.920]  聖潔的神人
[00:17:23.920 --> 00:17:26.320]  聖潔這個字就很重要了
[00:17:26.320 --> 00:17:29.840]  因為誰才是聖潔
[00:17:29.840 --> 00:17:31.800]  上帝才是聖潔
[00:17:31.800 --> 00:17:35.480]  所以以利沙被稱為聖潔的神人
[00:17:35.480 --> 00:17:37.480]  這裏其實暗示著一樣東西
[00:17:37.480 --> 00:17:40.080]  是神與他同在
[00:17:40.080 --> 00:17:42.920]  神與以利沙同在
[00:17:42.920 --> 00:17:44.960]  人會從她的生命裏面
[00:17:44.960 --> 00:17:47.320]  看到神的同在
[00:17:47.320 --> 00:17:51.800]  那個聖潔的彰顯在當中
[00:17:51.800 --> 00:17:54.960]  以利沙是一個這樣的人
[00:17:54.960 --> 00:17:56.360]  所以某個程度
[00:17:56.360 --> 00:17:59.000]  當這個婦人接待以利沙
[00:17:59.000 --> 00:18:06.680]  就是在接待上帝在她的家裏面
[00:18:06.680 --> 00:18:10.200]  以利沙被接待的過程裏面
[00:18:10.200 --> 00:18:14.120]  他怎樣形容這個婦人為他所做的事
[00:18:14.120 --> 00:18:17.720]  第十三節
[00:18:17.720 --> 00:18:19.480]  以利沙就吩咐婆人說
[00:18:19.480 --> 00:18:20.760]  你對她說
[00:18:20.760 --> 00:18:28.440]  你既為我們做了許多的心思
[00:18:28.440 --> 00:18:30.360]  以利沙的回應是甚麼
[00:18:30.360 --> 00:18:34.200]  就是這個婦人費了許多的心思
[00:18:34.200 --> 00:18:36.360]  就是用了許多方法
[00:18:36.360 --> 00:18:39.320]  用了許多思考了許多東西
[00:18:39.320 --> 00:18:41.400]  為的是甚麼
[00:18:41.400 --> 00:18:47.480]  招呼接待以利沙在她的家裏面
[00:18:47.480 --> 00:18:48.600]  包括了甚麼
[00:18:48.600 --> 00:18:52.360]  除了請她吃飯之外
[00:18:52.360 --> 00:18:55.080]  建了一個單位給她
[00:18:55.080 --> 00:18:57.240]  然後在裏面擺床
[00:18:57.240 --> 00:18:59.800]  擺桌子 擺椅子 擺燈
[00:18:59.800 --> 00:19:02.360]  做甚麼
[00:19:02.360 --> 00:19:04.680]  這些是用來做甚麼的
[00:19:04.680 --> 00:19:06.840]  是留宿的東西
[00:19:06.840 --> 00:19:08.360]  就是讓她在這裏住
[00:19:08.360 --> 00:19:11.400]  讓她住在她的家裏面
[00:19:11.400 --> 00:19:12.760]  所以我們見不見到
[00:19:12.760 --> 00:19:15.160]  那個費盡的心思
[00:19:15.160 --> 00:19:18.600]  就是要讓神同在
[00:19:18.600 --> 00:19:19.880]  有時我再想
[00:19:19.880 --> 00:19:22.280]  不單止是神同在
[00:19:22.280 --> 00:19:27.800]  因為神人是住在她的家裏面
[00:19:27.800 --> 00:19:31.320]  所以這個婦人用盡了許多方法
[00:19:31.320 --> 00:19:32.840]  是很想神同在
[00:19:32.840 --> 00:19:37.160]  甚至是神同住在她的家裏面
[00:19:37.160 --> 00:19:39.560]  這是她自己很重要的
[00:19:39.560 --> 00:19:41.240]  很想做的
[00:19:41.240 --> 00:19:45.080]  為甚麼要這樣做
[00:19:45.080 --> 00:19:48.120]  她是否一開始就想求兒子
[00:19:48.120 --> 00:19:50.440]  又不是
[00:19:50.440 --> 00:19:53.000]  其實甚至當伊麗莎說
[00:19:53.000 --> 00:19:57.560]  你明年這個時候要有一個兒子
[00:19:57.560 --> 00:19:59.000]  她信不信
[00:19:59.000 --> 00:20:01.000]  其實她也不太相信
[00:20:01.000 --> 00:20:03.880]  她說不是吧 不要騙我
[00:20:03.880 --> 00:20:06.040]  雖然你是神人 不要騙我
[00:20:06.040 --> 00:20:08.040]  她也不太相信
[00:20:08.040 --> 00:20:12.040]  所以她的動機不是因為要求甚麼
[00:20:12.040 --> 00:20:14.520]  即使她覺得她沒有兒子
[00:20:14.520 --> 00:20:15.640]  也是一種遺憾
[00:20:15.640 --> 00:20:17.560]  但她沒有為這件事求
[00:20:17.560 --> 00:20:19.160]  可能她心裏覺得
[00:20:19.160 --> 00:20:20.840]  她也不應該為這件事求
[00:20:20.840 --> 00:20:22.280]  可能她心裏覺得
[00:20:22.280 --> 00:20:24.360]  我求也是沒有用
[00:20:24.360 --> 00:20:25.960]  因為聖經說
[00:20:25.960 --> 00:20:27.960]  連僕人也看得出
