
[00:00:00.000 --> 00:00:01.220]  第一件事就是朋友早晨
[00:10:47.000 --> 00:10:49.000]  聰不聰明
[00:10:49.000 --> 00:10:51.000]  都很聰明
[00:10:51.000 --> 00:10:53.000]  慷慨的人
[00:10:53.000 --> 00:10:54.000]  有沒有智慧
[00:10:54.000 --> 00:10:55.000]  都要有智慧
[00:10:55.000 --> 00:10:57.000]  邪惡的世界
[00:10:57.000 --> 00:10:59.000]  美善的世界
[00:10:59.000 --> 00:11:01.000]  充滿著智慧和知識
[00:11:01.000 --> 00:11:03.000]  我們怎樣去釐定
[00:11:03.000 --> 00:11:05.000]  怎樣去分辨
[00:11:05.000 --> 00:11:07.000]  怎樣去運用
[00:11:07.000 --> 00:11:08.000]  怎樣去表達
[00:11:08.000 --> 00:11:12.000]  希望亞國今天所給我們的經文
[00:11:12.000 --> 00:11:13.000]  可以好好學習
[00:11:13.000 --> 00:11:17.000]  先看看屬地的智慧是怎樣回事
[00:11:17.000 --> 00:11:19.000]  屬地的智慧是帶著惡毒
[00:11:19.000 --> 00:11:20.000]  和說謊
[00:11:20.000 --> 00:11:22.000]  惹起動亂
[00:11:22.000 --> 00:11:26.000]  經文裡面分開屬地的智慧
[00:11:26.000 --> 00:11:28.000]  和屬天的智慧
[00:11:28.000 --> 00:11:30.000]  屬地的智慧是怎樣的呢
[00:11:30.000 --> 00:11:36.000]  不是從上頭而來的
[00:11:36.000 --> 00:11:38.000]  不是從上頭而來
[00:11:38.000 --> 00:11:39.000]  即是從地下出來的
[00:11:40.000 --> 00:11:42.000]  從地而來的就是根據世界的原則
[00:11:42.000 --> 00:11:44.000]  根據世界的趨勢
[00:11:44.000 --> 00:11:45.000]  根據個人的喜好
[00:11:45.000 --> 00:11:48.000]  個人的傾向
[00:11:48.000 --> 00:11:50.000]  而作出的選擇
[00:11:50.000 --> 00:11:52.000]  作出的定斷
[00:11:52.000 --> 00:11:55.000]  世界的傾向
[00:11:55.000 --> 00:11:57.000]  如果看政治就看到很大的分別
[00:11:57.000 --> 00:12:00.000]  美國總統最近上了位之後
[00:12:00.000 --> 00:12:01.000]  大家都看到
[00:12:01.000 --> 00:12:03.000]  隨著人事的改變
[00:12:03.000 --> 00:12:04.000]  隨著政治的改變
[00:12:04.000 --> 00:12:05.000]  隨著領導的改變
[00:12:05.000 --> 00:12:08.000]  整個世界的趨勢都受到影響
[00:12:09.000 --> 00:12:12.000]  政治、經濟、民心、工作
[00:12:12.000 --> 00:12:13.000]  各方面都受到影響
[00:12:13.000 --> 00:12:17.000]  世界而來的智慧
[00:12:17.000 --> 00:12:19.000]  帶來的影響
[00:12:19.000 --> 00:12:21.000]  可以是好的
[00:12:21.000 --> 00:12:24.000]  亦都可以很難堪
[00:12:24.000 --> 00:12:25.000]  不過我想像的
[00:12:25.000 --> 00:12:31.000]  屬地的智慧就是這樣
[00:12:31.000 --> 00:12:34.000]  是會有情慾的
[00:12:34.000 --> 00:12:35.000]  屬於情慾的
[00:12:37.000 --> 00:12:39.000]  今天大選裡面說了很多關於情慾的事情
[00:12:39.000 --> 00:12:40.000]  是顯而易見的
[00:12:40.000 --> 00:12:45.000]  就好像淫亂、污穢、放蕩、敗偶像
[00:12:45.000 --> 00:12:52.000]  行邪術、仇恨、紛爭、自私、分派、結黨、憤怒
[00:12:52.000 --> 00:12:54.000]  你可以一路一路地數下去
[00:12:54.000 --> 00:12:56.000]  屬於世界的智慧是這樣的
[00:12:56.000 --> 00:12:57.000]  帶著情慾在裡面
[00:12:57.000 --> 00:13:01.000]  可能的地步就是自己也控制不了
[00:13:01.000 --> 00:13:05.000]  當日貪心吃一顆糖
[00:13:06.000 --> 00:13:08.000]  如果不好好地去改變生命
[00:13:08.000 --> 00:13:10.000]  今天可能我會成為一個大賊
[00:13:10.000 --> 00:13:14.000]  結識朋友可能是一件美好的事
[00:13:14.000 --> 00:13:19.000]  但是結識朋友發展到成為一群死黨
[00:13:19.000 --> 00:13:20.000]  死黨到了一個地步
[00:13:20.000 --> 00:13:22.000]  就是死黨裡面做的事情明明是錯的
[00:13:22.000 --> 00:13:23.000]  也要成為對的事情
[00:13:23.000 --> 00:13:25.000]  就覺得很恐怖
[00:13:25.000 --> 00:13:31.000]  我十多歲的時候在教會長大
[00:13:31.000 --> 00:13:33.000]  在天主教的教堂長大的話
[00:13:34.000 --> 00:13:37.000]  跟一群朋友去山後玩
[00:13:37.000 --> 00:13:42.000]  有一群大我們一點的十多歲的年輕人過來
[00:13:42.000 --> 00:13:45.000]  搭肩膀,你知道他們在做什麼吧
[00:13:45.000 --> 00:13:48.000]  其中一個我認得他是誰
[00:13:48.000 --> 00:13:52.000]  曾幾何時是我們其中一個跟我們一起玩的朋友
[00:13:52.000 --> 00:13:53.000]  他一看就認得我是誰
[00:13:53.000 --> 00:13:57.000]  然後他就叫那群朋友走啦走啦走啦
[00:13:57.000 --> 00:14:02.000]  結朋友可以發展成為結黨
[00:14:03.000 --> 00:14:05.000]  又或者我們應該好好地照顧我們自己
[00:14:05.000 --> 00:14:09.000]  愛人如己
[00:14:09.000 --> 00:14:10.000]  如果我不懂得照顧自己
[00:14:10.000 --> 00:14:12.000]  我們怎樣去做愛人呢
[00:14:12.000 --> 00:14:14.000]  但是愛自己可以愛到地步
[00:14:14.000 --> 00:14:18.000]  就是單愛自己就變成自私自利
[00:14:18.000 --> 00:14:21.000]  單愛自己就會變成自私自利
[00:14:21.000 --> 00:14:26.000]  如果說屬世界的智慧
[00:14:26.000 --> 00:14:28.000]  不單只是屬情慾的
[00:14:28.000 --> 00:14:31.000]  也可以是屬於鬼魔的
[00:14:32.000 --> 00:14:33.000]  為什麼屬於鬼魔呢
[00:14:33.000 --> 00:14:35.000]  聖經裡面說到
[00:14:35.000 --> 00:14:38.000]  魔鬼是講大話之父
[00:14:38.000 --> 00:14:44.000]  所有講大話的都是在魔鬼的暗地底下
[00:14:44.000 --> 00:14:46.000]  在他的王國底下
[00:14:46.000 --> 00:14:48.000]  都屬於魔鬼的世界
[00:14:48.000 --> 00:14:53.000]  講大話明顯不是一件好事
[00:14:53.000 --> 00:14:56.000]  明顯不是神所預立的事
[00:14:56.000 --> 00:14:58.000]  又或者違背真理的教導
[00:15:00.000 --> 00:15:02.000]  很奇怪,我還記得沒多久之前
[00:15:02.000 --> 00:15:04.000]  幾個月前半年前
[00:15:04.000 --> 00:15:06.000]  美國總統選舉的時候
[00:15:06.000 --> 00:15:11.000]  電台邀請參選人上電台辯論
[00:15:11.000 --> 00:15:15.000]  電台的主持很喜歡用facts check
[00:15:15.000 --> 00:15:17.000]  就是你一邊講一邊講
[00:15:17.000 --> 00:15:19.000]  他就在現場check check
[00:15:19.000 --> 00:15:21.000]  看有沒有講真話還是假話
[00:15:21.000 --> 00:15:23.000]  數字是準確還是不準確
[00:15:23.000 --> 00:15:26.000]  參選人可以要求電台
[00:15:27.000 --> 00:15:30.000]  不准在現場check他講的東西是對的還是不對
[00:15:30.000 --> 00:15:32.000]  如果你check我說的東西是對的還是不對
[00:15:32.000 --> 00:15:37.000]  我就不想讓電台接受這個辯論比賽
[00:15:37.000 --> 00:15:40.000]  或者辯論的平台
[00:15:40.000 --> 00:15:46.000]  政治人物可以隨意的講些似是而非
[00:15:46.000 --> 00:15:48.000]  甚至是錯誤的數字
[00:15:48.000 --> 00:15:51.000]  而不准別人check他對還是錯
[00:15:51.000 --> 00:15:53.000]  這個世界就是這麼奇怪
[00:15:54.000 --> 00:15:57.000]  假話都可以當作是一件可以接受
[00:15:57.000 --> 00:16:00.000]  甚至在政壇裡面公開去做的事情
[00:16:00.000 --> 00:16:05.000]  說謊大家都知道黑色和白色
[00:16:05.000 --> 00:16:08.000]  什麼叫黑色的謊話什麼叫白色的謊話
[00:16:08.000 --> 00:16:11.000]  白色的謊話就是可以讓人接受
[00:16:11.000 --> 00:16:13.000]  覺得說了也無所謂
[00:16:13.000 --> 00:16:16.000]  黑色的謊話就是那些不可以說的謊話
[00:16:16.000 --> 00:16:18.000]  我最近想了想了
[00:16:18.000 --> 00:16:20.000]  其實我覺得是分三種的
[00:16:20.000 --> 00:16:23.000]  白色的謊話就是人們以為可以說的謊話
[00:16:24.000 --> 00:16:26.000]  黑色的謊話裡面又分兩種
[00:16:26.000 --> 00:16:29.000]  有些叫絕對黑色的謊話
[00:16:29.000 --> 00:16:31.000]  是絕對不能說的
[00:16:31.000 --> 00:16:33.000]  有些叫淺黑色的謊話
[00:16:33.000 --> 00:16:35.000]  你知不知道什麼叫淺黑色的謊話
[00:16:35.000 --> 00:16:38.000]  黑色有沒有分深淺的
[00:16:38.000 --> 00:16:41.000]  淺黑色就是說
[00:16:41.000 --> 00:16:45.000]  看情況看什麼環境都可以接受
[00:16:45.000 --> 00:16:47.000]  淺黑色的謊話
[00:16:47.000 --> 00:16:49.000]  還有深黑色的謊話裡面再分
[00:16:49.000 --> 00:16:51.000]  深黑色的謊話裡面
[00:16:52.000 --> 00:16:54.000]  你無可選擇被迫說的
[00:16:54.000 --> 00:16:56.000]  我都不想的
[00:16:56.000 --> 00:16:58.000]  不過被迫要說謊話
[00:16:58.000 --> 00:17:00.000]  深黑色的謊話都可以說謊話
[00:17:00.000 --> 00:17:04.000]  人就要給自己機會去逃避自己的責任
[00:17:04.000 --> 00:17:07.000]  說謊話最厲害是誰
[00:17:07.000 --> 00:17:11.000]  說謊之父是撒旦
[00:17:11.000 --> 00:17:15.000]  你有沒有留意撒旦在《學世紀》裡面
[00:17:15.000 --> 00:17:17.000]  和夏娃的對話裡面
[00:17:17.000 --> 00:17:19.000]  他只是說了兩句話
[00:17:20.000 --> 00:17:24.000]  你猜撒旦和夏娃說的兩句話裡面有沒有說謊話呢
[00:17:24.000 --> 00:17:26.000]  我告訴大家
[00:17:26.000 --> 00:17:30.000]  撒旦對夏娃這樣說
[00:17:30.000 --> 00:17:33.000]  神是不是真的告訴你
