
[00:00:00.000 --> 00:00:02.240]  我請大家再一次跟我低頭禱告
[00:04:04.720 --> 00:04:06.640]  是這段經文重複得最多的
[00:04:06.640 --> 00:04:09.960]  在第一節第二節和第五節都重複
[00:04:09.960 --> 00:04:12.360]  去講到門徒是十二個
[00:04:12.360 --> 00:04:14.240]  回教會很久了
[00:04:14.240 --> 00:04:17.000]  我們知道十二有它獨特的意思
[00:04:17.000 --> 00:04:19.600]  因為在舊約裏面
[00:04:19.600 --> 00:04:21.920]  以色列十二的支派
[00:04:21.920 --> 00:04:25.120]  共同構成了上帝的子民群體
[00:04:25.120 --> 00:04:28.960]  很明顯就是上帝整群的子民
[00:04:28.960 --> 00:04:32.680]  十二是代表了上帝所有的子民
[00:04:32.680 --> 00:04:36.640]  耶穌基督叫十二個門徒來
[00:04:36.640 --> 00:04:38.640]  其實不是在這個時候
[00:04:38.640 --> 00:04:40.880]  耶穌才呼召他們跟從
[00:04:40.880 --> 00:04:42.400]  在上文我們看到
[00:04:42.400 --> 00:04:43.600]  特別第一批的門徒
[00:04:43.600 --> 00:04:44.840]  頭四個
[00:04:44.840 --> 00:04:46.080]  特別在這個列表裏面
[00:04:46.080 --> 00:04:49.040]  頭四個都是如呼的門徒
[00:04:49.040 --> 00:04:51.600]  耶穌是首先呼召他們
[00:04:51.600 --> 00:04:52.920]  後來亦記載了
[00:04:52.920 --> 00:04:54.240]  在《瑪塔福音》裏面記載了
[00:04:54.240 --> 00:04:57.160]  呼召馬太這個瑞麗
[00:04:57.160 --> 00:04:58.920]  所以耶穌的呼召
[00:04:58.920 --> 00:05:00.640]  不是在這個時候才開始的
[00:05:00.640 --> 00:05:01.400]  我們不如說
[00:05:01.400 --> 00:05:03.040]  這裏的記載是強調
[00:05:03.040 --> 00:05:07.840]  耶穌肯定他們的作為神角度在地上
[00:05:07.840 --> 00:05:10.360]  因為他們跟隨耶穌的緣故
[00:05:10.360 --> 00:05:11.920]  他們成為了一個代表
[00:05:11.920 --> 00:05:13.080]  一個使者
[00:05:13.080 --> 00:05:14.680]  一個agent
[00:05:14.680 --> 00:05:16.120]  現在要有一個正式的
[00:05:16.120 --> 00:05:18.680]  猜派的儀式去進行
[00:05:18.680 --> 00:05:20.400]  在這個猜派裏面
[00:05:20.400 --> 00:05:23.800]  耶穌將各樣的權柄
[00:05:23.800 --> 00:05:27.680]  賜給這十二個使徒
[00:05:27.680 --> 00:05:28.360]  弟兄姊妹
[00:05:28.360 --> 00:05:32.240]  我們說這些門徒過去的日子
[00:05:32.240 --> 00:05:35.600]  他們是坐在車上
[00:05:35.600 --> 00:05:37.800]  看著耶穌怎樣駕車
[00:05:37.800 --> 00:05:39.320]  但是他們不懂駕駛
[00:05:39.320 --> 00:05:42.480]  沒有實際駕駛過的人
[00:05:42.480 --> 00:05:45.440]  現在耶穌要正式讓他們去駕駛了
[00:05:45.440 --> 00:05:46.760]  你們見了很多
[00:05:46.760 --> 00:05:48.080]  聽了很多我的教訓
[00:05:48.080 --> 00:05:49.440]  你們要去實踐
[00:05:49.440 --> 00:05:50.800]  要去實踐
[00:05:50.800 --> 00:05:55.000]  這個實踐是帶著從神而來的權柄
[00:05:55.000 --> 00:05:56.920]  我們對於這十二個使徒
[00:05:56.920 --> 00:05:58.880]  其實所知不是太多的
[00:05:58.880 --> 00:06:00.400]  在《小行傳》裏面
[00:06:00.400 --> 00:06:03.200]  那些宗教領袖就稱耶穌的門徒
[00:06:03.200 --> 00:06:05.640]  是一些無學問的小民
[00:06:05.640 --> 00:06:08.840]  或許這就是他們最大的共通點
[00:06:08.840 --> 00:06:11.200]  而這些門徒其實都是
[00:06:11.200 --> 00:06:14.800]  耶穌在加里利一帶去呼召出來的
[00:06:14.800 --> 00:06:17.480]  不過除了他們的共通之處之外
[00:06:17.480 --> 00:06:20.880]  其實門徒也有很值得我們注意的分別
[00:06:20.880 --> 00:06:23.360]  剛才說彼得、瓦國、約翰、安德烈
[00:06:23.360 --> 00:06:25.000]  是漁夫
[00:06:25.000 --> 00:06:26.960]  當主耶穌在呼召他們的時候
[00:06:26.960 --> 00:06:28.080]  特別說到
[00:06:28.080 --> 00:06:30.920]  他們日後要得人如得魚
[00:06:30.920 --> 00:06:32.280]  我們讀這本聖經的時候
[00:06:32.280 --> 00:06:35.800]  當然覺得這裡說到要傳福音了
[00:06:35.800 --> 00:06:39.280]  不過你知不知道中國人說政治有句話
[00:06:39.280 --> 00:06:43.320]  那句話叫做得人心者得天下
[00:06:43.320 --> 00:06:45.920]  我相信很可能這幾個門徒
[00:06:45.920 --> 00:06:47.680]  當他被耶穌呼召的時候
[00:06:47.680 --> 00:06:48.840]  可能心裏想
[00:06:48.840 --> 00:06:49.880]  發達了
[00:06:49.880 --> 00:06:52.280]  我們跟著這個復興以色列國的
[00:06:52.280 --> 00:06:54.720]  將來他會作王
[00:06:54.720 --> 00:06:57.600]  當他得到眾人的心
[00:06:57.600 --> 00:06:58.840]  得到這個國度的時候
[00:06:58.840 --> 00:07:01.040]  我就有份在裏面做大官
[00:07:01.040 --> 00:07:04.080]  可以有很大的權柄
[00:07:04.080 --> 00:07:05.760]  所以你記不記得
[00:07:05.760 --> 00:07:08.400]  西比太的兩個兒子
[00:07:08.400 --> 00:07:10.280]  瓦國和約翰的媽媽
[00:07:10.280 --> 00:07:12.200]  曾經去求耶穌
[00:07:12.200 --> 00:07:13.560]  在你得國的時候
[00:07:13.560 --> 00:07:15.760]  讓我兩個兒子一個坐在你左邊
[00:07:15.760 --> 00:07:17.640]  一個坐在你右邊
[00:07:17.640 --> 00:07:21.400]  彼得在你腳椅上
[00:07:21.400 --> 00:07:22.480]  沒有說這一句
[00:07:22.480 --> 00:07:26.840]  不過其實代表了他們要超越彼得
[00:07:26.840 --> 00:07:30.760]  去成為守衛的兩席
[00:07:30.760 --> 00:07:34.360]  除了這幾個漁夫
[00:07:34.360 --> 00:07:35.760]  我們也留意到
[00:07:35.760 --> 00:07:37.120]  如果你說這幾個漁夫
[00:07:37.120 --> 00:07:38.640]  可能在你心裏面
[00:07:38.640 --> 00:07:42.000]  最大的慾望是權力的話
[00:07:42.000 --> 00:07:45.160]  在很明顯的瑞麗馬太
[00:07:45.160 --> 00:07:48.520]  和那位後來為了三十塊錢
[00:07:48.520 --> 00:07:51.880]  而出賣主的猶大
[00:07:51.880 --> 00:07:55.920]  他們最明顯的慾望就是錢財
[00:07:55.920 --> 00:08:00.360]  馬太為了錢可以參與羅馬帝國
[00:08:00.360 --> 00:08:04.440]  去收稅的職務行列
[00:08:04.440 --> 00:08:07.040]  而且做得稅利的
[00:08:07.040 --> 00:08:11.280]  不只是按照既定的金額去收
[00:08:11.280 --> 00:08:13.400]  他們一定會多收 會斂財
[00:08:13.400 --> 00:08:16.120]  所以一方面成為了民族裏面
[00:08:16.120 --> 00:08:20.000]  一個被視為出賣國家民族的人
[00:08:20.000 --> 00:08:22.000]  另一方面也因為貪財
[00:08:22.000 --> 00:08:23.680]  得罪了很多人
[00:08:23.680 --> 00:08:25.680]  在社會上的一些邊緣人
[00:08:25.680 --> 00:08:29.280]  是壞人
[00:08:29.280 --> 00:08:31.080]  還有另一個很特別的
[00:08:31.080 --> 00:08:32.560]  就是激進派的西門
[00:08:32.560 --> 00:08:35.400]  或者我們以往也叫粉瑞黨的西門
[00:08:35.400 --> 00:08:39.000]  和瑞麗馬太剛剛相反
[00:08:39.000 --> 00:08:41.880]  其實她是一個激進的民族主義者
[00:08:41.880 --> 00:08:44.120]  是一個宗教上很熱心的
[00:08:44.120 --> 00:08:45.960]  一個激進的民族主義者
[00:08:45.960 --> 00:08:47.720]  她很可能是預備
[00:08:47.720 --> 00:08:50.800]  打算用武力去推翻羅馬帝國
[00:08:50.800 --> 00:08:52.360]  對猶太人的管治
[00:08:52.360 --> 00:08:55.800]  恢復應許之地的聖潔
[00:08:55.800 --> 00:08:57.480]  弟兄姊妹讓我們留心
[00:08:57.480 --> 00:09:01.040]  一方面耶穌所呼召的是平凡的生命
[00:09:01.040 --> 00:09:04.000]  在社會裏面不算什麼人物
[00:09:04.000 --> 00:09:07.680]  不過他們也有所有人一樣的
[00:09:07.680 --> 00:09:10.160]  有不同的慾望
[00:09:10.160 --> 00:09:11.360]  有各樣的問題
[00:09:11.360 --> 00:09:13.320]  或者甚至他們彼此的關係
[00:09:13.320 --> 00:09:15.720]  可以有很大矛盾
[00:09:15.720 --> 00:09:17.960]  你想想當瑞麗馬太
[00:09:17.960 --> 00:09:20.800]  和激進黨的西門走在一起的時候
[00:09:20.800 --> 00:09:23.160]  可能他們真的沒辦法商量
[00:09:23.160 --> 00:09:25.120]  他們彼此分割
[00:09:25.120 --> 00:09:28.320]  我們還是不要同一個教會吧
[00:09:28.320 --> 00:09:32.880]  但是耶穌就是要將他們聚集成為一群
[00:09:32.880 --> 00:09:35.320]  去顯明上帝的國度
[00:09:35.320 --> 00:09:36.800]  神的子民的群體
[00:09:36.800 --> 00:09:38.560]  應該是共同的
[00:09:38.560 --> 00:09:41.320]  是有包容性兼修並蓄的
[00:09:41.320 --> 00:09:44.400]  而不是分門別類的
[00:09:44.400 --> 00:09:47.760]  耶穌這樣去帶領一個這樣的群體
[00:09:47.760 --> 00:09:51.360]  也看重不同人有不同的特色
[00:09:51.360 --> 00:09:54.400]  其實也可以賜下不同的恩賜
[00:09:54.400 --> 00:09:58.200]  讓他們與不同人去傳講福音
[00:09:58.200 --> 00:10:00.680]  去見證上帝的國
[00:10:00.680 --> 00:10:02.040]  所以彼此的差別
[00:10:02.040 --> 00:10:06.040]  不應該難阻我們屬於一個屬神的社群
[00:10:06.040 --> 00:10:07.600]  各位弟兄姊妹
[00:10:07.600 --> 00:10:09.440]  我們每一個信耶穌的人
[00:10:09.440 --> 00:10:11.680]  都是神從世界裡面呼召出來
[00:10:11.680 --> 00:10:14.240]  去為天國去作見證的
[00:10:14.240 --> 00:10:16.160]  昔日耶穌呼召十二門徒
[00:10:16.160 --> 00:10:17.120]  給他們訓練
[00:10:17.120 --> 00:10:18.720]  這是最好的訓練
[00:10:18.720 --> 00:10:20.720]  因為他們與耶穌一起生活
[00:10:20.720 --> 00:10:23.360]  親眼目睹耶穌怎樣的信靠
[00:10:23.360 --> 00:10:24.640]  和信服神
[00:10:24.640 --> 00:10:28.880]  並且運用從神而來的權柄去服侍人
[00:10:28.880 --> 00:10:31.920]  讓人清楚去經歷和看見
[00:10:31.920 --> 00:10:34.240]  神的主權彰顯
[00:10:34.240 --> 00:10:37.240]  帶來醫治和釋放
[00:10:37.240 --> 00:10:38.320]  所以弟兄姊妹
[00:10:38.320 --> 00:10:40.760]  如果我們要真實地
[00:10:40.760 --> 00:10:43.400]  去活出我們所得到的救恩
[00:10:43.400 --> 00:10:45.440]  我們必須要成群地
[00:10:45.440 --> 00:10:47.760]  一起學習怎樣去生活
[00:10:47.760 --> 00:10:49.880]  去經歷神的主權
[00:10:49.880 --> 00:10:52.760]  和祂的大能在我們身上去彰顯
[00:10:52.760 --> 00:10:54.280]  互相鼓勵著
[00:10:54.280 --> 00:10:56.680]  以致我們願意在這個世界裡
[00:10:56.680 --> 00:10:58.480]  成為一群獨特的人
[00:10:58.480 --> 00:11:00.760]  與世界是有不同的
[00:11:00.760 --> 00:11:02.120]  為什麼我們願意堅持
[00:11:02.120 --> 00:11:03.360]  能夠堅持
[00:11:03.360 --> 00:11:05.360]  是因為我們一起
[00:11:05.360 --> 00:11:07.080]  在這位主裡面去堅持
[00:11:07.080 --> 00:11:09.920]  也一起去見到神的能力
[00:11:09.920 --> 00:11:11.880]  祂的主權的彰顯
[00:11:11.880 --> 00:11:14.360]  在這樣的情況下
[00:11:14.360 --> 00:11:16.160]  即使多麼平凡
[00:11:16.160 --> 00:11:17.640]  看來無能的人
[00:11:17.640 --> 00:11:20.200]  都能夠去侍奉上帝
[00:11:20.200 --> 00:11:21.440]  我相信大家都會聽
[00:11:21.440 --> 00:11:22.760]  可能有機會聽過
[00:11:22.760 --> 00:11:24.240]  或者記得一個
[00:11:24.240 --> 00:11:27.480]  關於一條腿的宣教士的事蹟
[00:11:27.480 --> 00:11:28.600]  有些人有點疑惑
[00:11:28.600 --> 00:11:30.200]  好像沒有聽過
[00:11:30.200 --> 00:11:32.320]  在十九世紀的時候
[00:11:32.320 --> 00:11:33.440]  有一位蘇格蘭人
[00:11:33.440 --> 00:11:34.920]  他叫做曹雅植
[00:11:34.920 --> 00:11:36.200]  George George
[00:11:36.200 --> 00:11:38.800]  他從小在農場裡面工作
[00:11:38.800 --> 00:11:40.600]  很喜歡農耕的工作
[00:11:40.600 --> 00:11:44.280]  也在這麼廣闊和嚴寒的土地裡面
[00:11:44.280 --> 00:11:45.800]  塑造了他一個很堅韌
[00:11:45.800 --> 00:11:48.040]  和很踏實的性格
[00:11:48.040 --> 00:11:49.520]  很可惜在十九歲那年
[00:11:49.520 --> 00:11:51.440]  他因為跌了一跤
[00:11:51.440 --> 00:11:53.360]  膝蓋撞在石頭上
[00:11:53.360 --> 00:11:56.240]  然後結果治癒不了
[00:11:56.240 --> 00:11:59.440]  他的左膝下面的地方就要切除
[00:11:59.440 --> 00:12:02.360]  他成為了一個瘸腿的人
[00:12:02.360 --> 00:12:05.080]  他在病態和沮喪裡面認識了上帝
[00:12:05.080 --> 00:12:07.800]  之後有幾年在學校裡面教書
[00:12:07.800 --> 00:12:09.480]  但也在其中萌生了
[00:12:09.480 --> 00:12:12.640]  去中國宣教的心智
[00:12:12.640 --> 00:12:15.480]  當然當時不會有一個警察會
[00:12:15.480 --> 00:12:18.840]  會派一個瘸腿的人去宣教
[00:12:18.840 --> 00:12:20.840]  但當時有一個剛起步的警察會
[00:12:20.840 --> 00:12:22.840]  就是我們所認識的內地會
[00:12:22.840 --> 00:12:26.400]  今天我們會稱為OMF的一個警察會
[00:12:26.400 --> 00:12:29.040]  因為沒有什麼中派力量的支持
[00:12:29.040 --> 00:12:31.720]  內地會吸引不了學歷很高
[00:12:31.720 --> 00:12:33.280]  完成了完整的神學訓練
[00:12:33.280 --> 00:12:36.520]  有良好社會地位的青年人去投入
[00:12:36.520 --> 00:12:38.280]  但戴德森也不太在意
[00:12:38.280 --> 00:12:39.920]  他覺得真的決定宣教
[00:12:39.920 --> 00:12:42.040]  不在乎這些東西
[00:12:42.040 --> 00:12:43.880]  他也很樂意讓不同的人
[00:12:43.880 --> 00:12:46.000]  包括農夫 工匠 婦女
[00:12:46.000 --> 00:12:47.720]  投入在宣教的工作
[00:12:47.720 --> 00:12:51.200]  不過當他看到這位瘸腿的曹雅植先生的時候
[00:12:51.200 --> 00:12:52.720]  也忍不住問幾句
[00:12:52.720 --> 00:12:55.720]  他說如果中國發生暴亂的時候
[00:12:55.720 --> 00:12:58.000]  你怎麼走呢?
[00:12:58.000 --> 00:13:00.320]  他說我沒有想過要走
[00:13:00.320 --> 00:13:01.640]  我也沒有想過要走
[00:13:01.640 --> 00:13:04.080]  並且他引用聖經的二冊書的一段經文
[00:13:04.080 --> 00:13:04.600]  他說
[00:13:04.600 --> 00:13:08.960]  「而且我認為瘸腿的將會得到老物」
[00:13:08.960 --> 00:13:11.240]  哇 很大的信心
[00:13:11.240 --> 00:13:12.040]  不走
[00:13:12.040 --> 00:13:18.880]  「並且要得到神給我的德性的收穫」
[00:13:18.880 --> 00:13:20.200]  但是去到中國
[00:13:20.200 --> 00:13:22.680]  始終是一個凶險的旅程
[00:13:22.680 --> 00:13:24.320]  所以戴德森又問他
[00:13:24.320 --> 00:13:25.600]  「你只有一隻腿」
[00:13:25.600 --> 00:13:31.000]  「為什麼你還要堅持去中國?」
[00:13:31.000 --> 00:13:34.040]  這位曹雅植宣教士說
[00:13:34.040 --> 00:13:37.720]  「因為有兩隻腿的人不肯去」
[00:13:37.720 --> 00:13:39.800]  「所以我必須要去」
[00:13:39.800 --> 00:13:42.920]  弟兄姊妹 其實我們就是這樣
[00:13:42.920 --> 00:13:47.160]  我們經常都覺得要等別人去
[00:13:47.160 --> 00:13:51.000]  但是這位看來不僅是平凡
[00:13:51.000 --> 00:13:53.960]  甚至是軟弱的人
[00:13:53.960 --> 00:13:55.480]  他見到別人不去
[00:13:55.480 --> 00:13:58.120]  他說他必須要去
[00:13:58.120 --> 00:14:02.560]  所以不要輕看自己
[00:14:02.560 --> 00:14:07.640]  你的生命如果願意交在上帝手裏
[00:14:07.640 --> 00:14:09.480]  上帝會使用你
[00:14:09.480 --> 00:14:12.600]  我一會兒會再講他的故事
[00:14:12.600 --> 00:14:15.680]  成為一個能夠見證天國的人
[00:14:15.680 --> 00:14:18.480]  關鍵是讓神去帶領生命
[00:14:18.480 --> 00:14:22.040]  你不一定去到一個跨文化環境去服侍
[00:14:22.040 --> 00:14:24.440]  就從你日常的生活開始
[00:14:24.440 --> 00:14:27.200]  有些姐妹間中都找我為她祈禱
[00:14:27.200 --> 00:14:29.640]  她有些親人在新加坡
[00:14:29.640 --> 00:14:30.680]  每次去新加坡
[00:14:30.680 --> 00:14:33.480]  她都會說「牧師你差遣我出去」
[00:14:33.480 --> 00:14:35.000]  「我要去那裏傳福音」
[00:14:35.000 --> 00:14:37.080]  她真的對印度教徒
[00:14:37.080 --> 00:14:38.320]  什麼教徒都會傳福音
[00:14:38.320 --> 00:14:41.440]  搭電梯跟別人說「耶穌愛你」
[00:14:41.440 --> 00:14:43.160]  有些人會覺得她傻傻的
[00:14:43.160 --> 00:14:44.800]  有些人會跟她聊聊天
[00:14:44.800 --> 00:14:47.840]  在當中她確實幫助了一個印度教徒
[00:14:47.840 --> 00:14:49.080]  去認識耶穌
[00:14:49.080 --> 00:14:50.560]  在香港她搭巴士的時候
[00:14:50.560 --> 00:14:52.560]  她說有一次
[00:14:52.560 --> 00:14:54.400]  裏面有個座位
[00:14:54.400 --> 00:14:55.320]  因為她先下車
[00:14:55.320 --> 00:14:58.000]  所以見到別人要坐
[00:14:58.000 --> 00:14:58.880]  就說請你進來坐
[00:14:58.880 --> 00:15:00.920]  因為我會早下車
[00:15:00.920 --> 00:15:02.920]  就這樣打開了話題
[00:15:02.920 --> 00:15:05.160]  問對方「你去哪裏?」
[00:15:05.160 --> 00:15:06.440]  其實你很少
[00:15:06.440 --> 00:15:09.280]  你坐巴士就盡量找些靈靈的
[00:15:09.280 --> 00:15:12.160]  不要有人坐在旁邊的位置
[00:15:12.160 --> 00:15:16.440]  也盡量讓袋子阻礙別人坐過來
[00:15:16.440 --> 00:15:18.480]  但她就是這樣很主動地向他招手
[00:15:18.480 --> 00:15:19.640]  「你去哪裏?」
[00:15:19.640 --> 00:15:22.880]  那個人雖然穿著一身的裝扮
[00:15:22.880 --> 00:15:25.840]  或者帶著一些裝飾物
[00:15:25.840 --> 00:15:28.000]  顯示他也是一個佛教徒
[00:15:28.000 --> 00:15:31.920]  但姐妹依然都是這樣跟他打開話題
[00:15:31.920 --> 00:15:33.960]  當對方說「我去探病」
[00:15:33.960 --> 00:15:36.320]  她說「是嗎?你朋友有什麼事?」
[00:15:36.320 --> 00:15:38.120]  「我可不可以為他祈禱?」
[00:15:38.120 --> 00:15:40.680]  然後對方說「我未信耶穌」
[00:15:40.680 --> 00:15:42.160]  「你也可以為我朋友祈禱」
[00:15:42.160 --> 00:15:43.960]  她說「為什麼不可以?」
[00:15:43.960 --> 00:15:46.320]  因為凡是奴婦擔重擔的人
[00:15:46.320 --> 00:15:49.480]  耶穌也很想他們來到祂的面前
[00:15:49.480 --> 00:15:50.200]  就是這樣
[00:15:50.200 --> 00:15:52.840]  我不會很戲劇性地告訴你
[00:15:52.840 --> 00:15:54.560]  她這樣就在巴士上信了耶穌
[00:15:54.560 --> 00:15:55.880]  沒有沒有
[00:15:55.880 --> 00:16:01.520]  但這就是福音在日常生活裏的展現
[00:16:01.520 --> 00:16:04.880]  因著你經歷過福音的寶貴
[00:16:04.880 --> 00:16:07.160]  你就很留心
[00:16:07.160 --> 00:16:11.840]  我們脫離了一般其他人可能有的生活的雜性
[00:16:11.840 --> 00:16:15.920]  很留意去追求讓主可以使用我們
[00:16:15.920 --> 00:16:18.400]  平凡的生命可以見證天國
[00:16:18.400 --> 00:16:19.680]  第二方面
[00:16:19.680 --> 00:16:22.920]  傳揚天國是有神跡相隨的
[00:16:22.920 --> 00:16:25.520]  聖經第五到第八節講到
[00:16:25.520 --> 00:16:29.600]  耶穌就差遣十二個門徒出去
[00:16:29.600 --> 00:16:30.680]  提醒他們
[00:16:30.680 --> 00:16:32.560]  外族人的路你們不要走
[00:16:32.560 --> 00:16:35.160]  撒瑪利亞人的城你們不要進入
[00:16:35.160 --> 00:16:37.640]  卻要進到以色列間的迷陽那裏
[00:16:37.640 --> 00:16:41.040]  你們要一邊走一邊宣揚天國近了
[00:16:41.040 --> 00:16:42.560]  要醫治有病的
[00:16:42.560 --> 00:16:43.960]  要死人復活
[00:16:43.960 --> 00:16:45.800]  潔淨患麻風的
[00:16:45.800 --> 00:16:47.960]  趕出污鬼
[00:16:47.960 --> 00:16:49.160]  第七節裏面
[00:16:49.160 --> 00:16:53.360]  耶穌說你們一邊走一邊宣揚天國近了
[00:16:53.360 --> 00:16:55.800]  天國或者在聖經其他地方
[00:16:55.800 --> 00:16:57.320]  直接稱為神的國
[00:16:57.320 --> 00:17:02.200]  代表了神的主權和治權的彰顯
[00:17:02.200 --> 00:17:03.280]  世人的墮落
[00:17:03.280 --> 00:17:06.240]  是因為人要自己去作主
[00:17:06.240 --> 00:17:08.280]  以為由神去管理就不好
[00:17:08.280 --> 00:17:10.720]  結果就因為自己的驕傲
[00:17:10.720 --> 00:17:12.920]  而失去了真正的生命
[00:17:12.920 --> 00:17:13.800]  永恆的生命
[00:17:13.800 --> 00:17:15.360]  所以人要得救
[00:17:15.360 --> 00:17:18.400]  其實是要透過耶穌基督的赦罪恩典
[00:17:18.400 --> 00:17:20.400]  領受新的生命
[00:17:20.400 --> 00:17:23.520]  一個讓神去管治的生命
[00:17:23.520 --> 00:17:26.760]  以色人雖然是神揀選的子民
[00:17:26.760 --> 00:17:28.680]  但他們並沒有讓神
[00:17:28.680 --> 00:17:30.560]  在他們的生命裏面去作王
[00:17:30.560 --> 00:17:31.920]  去管治他們
[00:17:31.920 --> 00:17:33.240]  他們的律法教師
[00:17:33.240 --> 00:17:34.200]  宗教領袖
[00:17:34.200 --> 00:17:36.000]  帶領人民走錯路
[00:17:36.000 --> 00:17:40.480]  並沒有真正去以神為他們的王
[00:17:40.480 --> 00:17:42.000]  正因為這個緣故
[00:17:42.000 --> 00:17:44.480]  雖然福音是要傳遍普天下的
[00:17:44.480 --> 00:17:46.160]  但在這個位置裏面
