
[00:00:00.000 --> 00:00:04.000]  兄弟姐妹,聖誕快樂!
[00:08:09.000 --> 00:08:11.000]  敬拜基督就是聖誕
[00:08:11.000 --> 00:08:13.000]  那個真正的意思
[00:08:13.000 --> 00:08:21.000]  這裡有九個英文字母
[00:08:21.000 --> 00:08:23.000]  你將它排列的時候
[00:08:23.000 --> 00:08:27.000]  基督就是天上而來的愛的禮物
[00:08:27.000 --> 00:08:29.000]  這個聖者Holy One
[00:08:29.000 --> 00:08:31.000]  祂離開天庭
[00:08:31.000 --> 00:08:33.000]  以致祂的降生
[00:08:33.000 --> 00:08:35.000]  帶來給我們Rejoicing
[00:08:35.000 --> 00:08:37.000]  我們能夠有真正的喜樂
[00:08:37.000 --> 00:08:39.000]  Emmanuel 神與人同在
[00:08:39.000 --> 00:08:42.000]  神親自來到人間
[00:08:42.000 --> 00:08:44.000]  帶給我們有Salvation
[00:08:44.000 --> 00:08:45.000]  救恩
[00:08:45.000 --> 00:08:46.000]  這個是天父
[00:08:46.000 --> 00:08:50.000]  給過所有的人一個最大的禮物
[00:08:50.000 --> 00:08:53.000]  這個嬰孩
[00:08:53.000 --> 00:08:55.000]  睡在馬槽裡面
[00:08:55.000 --> 00:08:59.000]  彰顯上帝那份憐憫
[00:08:59.000 --> 00:09:00.000]  在基督耶穌裡面
[00:09:00.000 --> 00:09:04.000]  我們可以有一個真正的自由
[00:09:04.000 --> 00:09:06.000]  這一份的恩典
[00:09:06.000 --> 00:09:09.000]  A就是代表祂的贖罪
[00:09:09.000 --> 00:09:12.000]  祂叫我們能夠從罪裡得釋放
[00:09:12.000 --> 00:09:15.000]  S就是我們的救主Savior
[00:09:15.000 --> 00:09:17.000]  祂是The Lamb of God
[00:09:17.000 --> 00:09:18.000]  是神的羔羊
[00:09:18.000 --> 00:09:20.000]  除去新人的罪孽
[00:09:20.000 --> 00:09:22.000]  也是公義的王
[00:09:22.000 --> 00:09:24.000]  所以今天我們來到敬拜基督
[00:09:24.000 --> 00:09:26.000]  正是我們這個節期
[00:09:26.000 --> 00:09:28.000]  真正的目的和意思
[00:09:28.000 --> 00:09:30.000]  讓我們一起來讀這段經文
[00:09:30.000 --> 00:09:33.000]  《路加福音》二章第八到第十四節
[00:09:33.000 --> 00:09:36.000]  我們一起來讀
[00:09:36.000 --> 00:09:38.000]  在伯利恆之野地裡
[00:09:38.000 --> 00:09:40.000]  有牧羊的人
[00:09:40.000 --> 00:09:43.000]  夜間安著更似看守羊群
[00:09:43.000 --> 00:09:46.000]  有主的使者站在他們旁邊
[00:09:46.000 --> 00:09:49.000]  主的榮光四面照著他們
[00:09:49.000 --> 00:09:52.000]  牧羊的人就甚懼怕
[00:09:52.000 --> 00:09:54.000]  那天使對他們說
[00:09:54.000 --> 00:09:55.000]  不要懼怕
[00:09:55.000 --> 00:09:58.000]  我報給你們大喜的信息
[00:09:58.000 --> 00:10:00.000]  是關乎萬民的
[00:10:00.000 --> 00:10:03.000]  因今天在大衛的城裡
[00:10:03.000 --> 00:10:05.000]  為你們生了救主
[00:10:05.000 --> 00:10:07.000]  就是主基督
[00:10:07.000 --> 00:10:09.000]  我們要看見一個鷹孩
[00:10:09.000 --> 00:10:10.000]  包著布
[00:10:10.000 --> 00:10:12.000]  臥在馬槽裡
[00:10:12.000 --> 00:10:14.000]  那就是記號了
[00:10:14.000 --> 00:10:17.000]  忽然有一大隊天兵
[00:10:17.000 --> 00:10:19.000]  和那天使讚美神說
[00:10:19.000 --> 00:10:21.000]  在最高之處
[00:10:21.000 --> 00:10:23.000]  榮耀歸於神
[00:10:23.000 --> 00:10:25.000]  在地上平安
[00:10:25.000 --> 00:10:27.000]  歸於他所喜悅的人
[00:10:27.000 --> 00:10:29.000]  這段經文
[00:10:29.000 --> 00:10:31.000]  是《路加福音》獨有的
[00:10:31.000 --> 00:10:34.000]  路加醫生是一個醫生
[00:10:34.000 --> 00:10:36.000]  他很仔細觀察入微地
[00:10:36.000 --> 00:10:39.000]  他將一些細節都記在聖經
[00:10:39.000 --> 00:10:41.000]  裡面這一段經文
[00:10:41.000 --> 00:10:43.000]  告訴我們第一世紀
[00:10:43.000 --> 00:10:46.000]  第一個聖誕節期
[00:10:46.000 --> 00:10:48.000]  耶穌基督的降生
[00:10:48.000 --> 00:10:50.000]  這個晚上發生的情景
[00:10:50.000 --> 00:10:53.000]  全部是和舊約聖經
[00:10:53.000 --> 00:10:55.000]  以賽亞先知所預言的
[00:10:55.000 --> 00:10:56.000]  是完全吻合的
[00:10:56.000 --> 00:10:58.000]  所以當我們讀的時候
[00:10:58.000 --> 00:10:59.000]  我們要留心
[00:10:59.000 --> 00:11:01.000]  這一段的背景
[00:11:01.000 --> 00:11:03.000]  當時這個時代
[00:11:03.000 --> 00:11:07.000]  是羅馬帝國第一個皇帝執政
[00:11:07.000 --> 00:11:09.000]  奧古斯都
[00:11:09.000 --> 00:11:10.000]  Augustus
[00:11:10.000 --> 00:11:13.000]  他是一個很出名的凱撒大帝
[00:11:13.000 --> 00:11:17.000]  是他來建立羅馬帝國
[00:11:17.000 --> 00:11:19.000]  第一任的皇帝
[00:11:19.000 --> 00:11:22.000]  而他也是來推行
[00:11:22.000 --> 00:11:25.000]  每十四年有一個戶口調查
[00:11:25.000 --> 00:11:26.000]  這個戶口調查
[00:11:26.000 --> 00:11:29.000]  就是所有國度裡面的人民
[00:11:29.000 --> 00:11:31.000]  一定要回到自己的原居地
[00:11:31.000 --> 00:11:33.000]  他的鄉下報名上策
[00:11:33.000 --> 00:11:35.000]  為了徵稅
[00:11:35.000 --> 00:11:36.000]  而且另一個原因
[00:11:36.000 --> 00:11:38.000]  就是那些年輕的男士
[00:11:38.000 --> 00:11:42.000]  就要將他們徵入去從軍
[00:11:42.000 --> 00:11:44.000]  我們在這件事裡面
[00:11:44.000 --> 00:11:47.000]  看到上帝那個時間
[00:11:47.000 --> 00:11:48.000]  在歷史裡面
[00:11:48.000 --> 00:11:50.000]  他的作為是很奇妙的
[00:11:50.000 --> 00:11:51.000]  很準確的
[00:11:51.000 --> 00:11:53.000]  上帝不早不遲
[00:11:53.000 --> 00:11:55.000]  是要在這段時間
[00:11:55.000 --> 00:11:58.000]  來發生這件事
[00:11:58.000 --> 00:12:00.000]  原本約瑟和瑪利亞
[00:12:00.000 --> 00:12:03.000]  他們當時已經訂了婚
[00:12:03.000 --> 00:12:06.000]  但是天使分別跟他們報信
[00:12:06.000 --> 00:12:08.000]  說你們不用怕
[00:12:08.000 --> 00:12:10.000]  是聖靈感應
[00:12:10.000 --> 00:12:11.000]  神揀選你
[00:12:11.000 --> 00:12:13.000]  你是一個蒙大恩的女子瑪利亞
[00:12:13.000 --> 00:12:16.000]  瑪利亞當時真的不容易
[00:12:16.000 --> 00:12:18.000]  這個包袱真的很難
[00:12:18.000 --> 00:12:19.000]  在當時的社會
[00:12:19.000 --> 00:12:21.000]  你是一個未結婚的女孩子
[00:12:21.000 --> 00:12:23.000]  竟然有孕
[00:12:23.000 --> 00:12:25.000]  大件事
[00:12:25.000 --> 00:12:27.000]  約瑟都知道之後
[00:12:27.000 --> 00:12:30.000]  約瑟暗暗休了瑪利亞
[00:12:30.000 --> 00:12:32.000]  天使提醒約瑟
[00:12:32.000 --> 00:12:34.000]  你千萬不要這樣做
[00:12:34.000 --> 00:12:36.000]  因為瑪利亞的那個新人
[00:12:36.000 --> 00:12:38.000]  是來自上帝
[00:12:38.000 --> 00:12:39.000]  上帝揀選他
[00:12:39.000 --> 00:12:41.000]  你要將他娶過來
[00:12:41.000 --> 00:12:44.000]  所以約瑟是聽命於上帝
[00:12:44.000 --> 00:12:45.000]  信服上帝
[00:12:45.000 --> 00:12:50.000]  去帶領他的未婚妻瑪利亞
[00:12:50.000 --> 00:12:52.000]  他住在拿撒勒城
[00:12:52.000 --> 00:12:54.000]  為什麼他要走到南邊
[00:12:54.000 --> 00:12:56.000]  九十英里
[00:12:56.000 --> 00:12:59.000]  他三天三夜的路程
[00:12:59.000 --> 00:13:00.000]  有風險的
[00:13:00.000 --> 00:13:04.000]  當時這個新人已經重的瑪利亞
[00:13:04.000 --> 00:13:06.000]  隨時都可能有機會生
[00:13:06.000 --> 00:13:09.000]  上帝不遲不早要在這段時間
[00:13:09.000 --> 00:13:11.000]  透過這個
[00:13:11.000 --> 00:13:13.000]  全羅馬各道的人
[00:13:13.000 --> 00:13:15.000]  都要回鄉下
[00:13:15.000 --> 00:13:19.000]  所以約瑟因為他是屬於大衛的家族
[00:13:19.000 --> 00:13:22.000]  他必須回到伯利恆城
[00:13:22.000 --> 00:13:24.000]  伯利恆這個名字很有意思
[00:13:24.000 --> 00:13:26.000]  就叫做House of Bread
[00:13:26.000 --> 00:13:28.000]  是這個糧食之家
[00:13:28.000 --> 00:13:30.000]  他們很出名出麵包
[00:13:30.000 --> 00:13:34.000]  這是預表了耶穌基督要在這個地方出世
[00:13:34.000 --> 00:13:38.000]  他是人類真正的糧食
[00:13:38.000 --> 00:13:39.000]  耶穌說
[00:13:39.000 --> 00:13:41.000]  祂給過我們的糧
[00:13:41.000 --> 00:13:43.000]  我們吃了之後就永遠不餓了
[00:13:43.000 --> 00:13:46.000]  祂給我們的水我們喝了永遠不渴
[00:13:46.000 --> 00:13:48.000]  就是這個意思
[00:13:48.000 --> 00:13:50.000]  上帝藉著這個舉動
[00:13:50.000 --> 00:13:52.000]  要約瑟瑪利亞
[00:13:52.000 --> 00:13:54.000]  北面的加利利
[00:13:54.000 --> 00:13:55.000]  拿撒勒城
[00:13:55.000 --> 00:13:56.000]  All the way
[00:13:56.000 --> 00:13:58.000]  坐在路上
[00:13:58.000 --> 00:14:00.000]  一路一路下去南面的
[00:14:00.000 --> 00:14:02.000]  在這個猶大地
[00:14:02.000 --> 00:14:04.000]  伯利恆城出世
[00:14:04.000 --> 00:14:06.000]  也要同時間應驗
[00:14:06.000 --> 00:14:08.000]  七八年前
[00:14:08.000 --> 00:14:10.000]  耶穌出世以前
[00:14:10.000 --> 00:14:12.000]  尼加先知
[00:14:12.000 --> 00:14:15.000]  曾經在尼加書第五章說到
[00:14:15.000 --> 00:14:18.000]  在猶大的諸城裏面
[00:14:18.000 --> 00:14:23.000]  我們看為少的這個所謂的伯利恆
[00:14:23.000 --> 00:14:27.000]  原來將來你們期待已久的尼塞亞
[00:14:27.000 --> 00:14:28.000]  要在那裏出世
[00:14:28.000 --> 00:14:30.000]  神的話語就是這麼精確
[00:14:30.000 --> 00:14:32.000]  完全沒有錯誤的
[00:14:32.000 --> 00:14:33.000]  就是要在那裏發生
[00:14:33.000 --> 00:14:35.000]  而我們今天看這段經文
[00:14:35.000 --> 00:14:37.000]  更加我們要留意的
[00:14:37.000 --> 00:14:38.000]  就是這裏說到
[00:14:38.000 --> 00:14:40.000]  主的使者是一個天使
[00:14:40.000 --> 00:14:42.000]  不是一群天使
[00:14:42.000 --> 00:14:45.000]  是一個天使站在那群牧羊人旁邊
[00:14:45.000 --> 00:14:48.000]  突然主的榮光四面照著他們
[00:14:48.000 --> 00:14:49.000]  記住
[00:14:49.000 --> 00:14:53.000]  這個時候是伯利恆的野地
[00:14:53.000 --> 00:14:57.000]  當時的環境是漆黑一片
[00:14:57.000 --> 00:14:59.000]  不像我們香港的夜景
[00:14:59.000 --> 00:15:01.000]  我們今天在香港很難
[00:15:01.000 --> 00:15:02.000]  在晚上找到一個地方
[00:15:02.000 --> 00:15:04.000]  完全黑漆漆的
[00:15:04.000 --> 00:15:06.000]  除非你走去一些新街
[00:15:06.000 --> 00:15:08.000]  走去一些很郊野的地方
[00:15:08.000 --> 00:15:11.000]  否則周圍城市那些光污染
[00:15:11.000 --> 00:15:12.000]  周圍都是燈光
[00:15:12.000 --> 00:15:14.000]  但這個時候不同
[00:15:14.000 --> 00:15:16.000]  他們在漆黑一片突然有個人
[00:15:16.000 --> 00:15:17.000]  告訴他們
[00:15:17.000 --> 00:15:18.000]  你們不要怕
[00:15:18.000 --> 00:15:19.000]  我告訴你一個
[00:15:19.000 --> 00:15:22.000]  是關乎萬民的大喜的訊息
[00:15:22.000 --> 00:15:24.000]  不怕就有假了
[00:15:24.000 --> 00:15:26.000]  他們以為看到什麼
[00:15:26.000 --> 00:15:28.000]  但有主的榮光照耀
[00:15:28.000 --> 00:15:30.000]  這一群的牧羊人
[00:15:30.000 --> 00:15:31.000]  他們就知道
[00:15:31.000 --> 00:15:33.000]  這個不是普通一個人
[00:15:33.000 --> 00:15:36.000]  他是神差來的一個使者
[00:15:36.000 --> 00:15:38.000]  這個天使要告訴他們
[00:15:38.000 --> 00:15:40.000]  一個很重要的訊息
[00:15:40.000 --> 00:15:42.000]  這個訊息是關乎萬民的
[00:15:42.000 --> 00:15:44.000]  這個光的照耀
[00:15:44.000 --> 00:15:47.000]  是應驗《耳塞亞書》第九章第二節
[00:15:47.000 --> 00:15:49.000]  在那裡說
[00:15:49.000 --> 00:15:51.000]  在黑暗中行走的百姓
[00:15:51.000 --> 00:15:52.000]  看見了大光
[00:15:52.000 --> 00:15:54.000]  住在死任之地的人
[00:15:54.000 --> 00:15:57.000]  有光照耀他們
[00:15:57.000 --> 00:15:59.000]  神是要他的子民
[00:15:59.000 --> 00:16:01.000]  等待已久的彌賽
[00:16:01.000 --> 00:16:02.000]  現在是了
[00:16:02.000 --> 00:16:03.000]  就是這個時間了
[00:16:03.000 --> 00:16:05.000]  很清楚地告訴他們
[00:16:05.000 --> 00:16:07.000]  這個說是大喜的訊息
[00:16:07.000 --> 00:16:10.000]  在《耳塞亞書》第九章第三節
[00:16:10.000 --> 00:16:12.000]  他說:你使這國民繁多
[00:16:12.000 --> 00:16:14.000]  加增他們的喜樂
[00:16:14.000 --> 00:16:16.000]  他們在你面前歡喜
[00:16:16.000 --> 00:16:18.000]  好像收穫的歡喜
[00:16:18.000 --> 00:16:21.000]  像人昏魯密那樣的快樂
[00:16:21.000 --> 00:16:22.000]  耶穌一來
[00:16:22.000 --> 00:16:26.000]  帶給真正受苦的人類
[00:16:26.000 --> 00:16:29.000]  真正的喜樂和平安
[00:16:29.000 --> 00:16:32.000]  這個在第一個晚上
[00:16:32.000 --> 00:16:34.000]  聖誕節期的晚上
[00:16:34.000 --> 00:16:37.000]  耶穌降生那一晚
[00:16:37.000 --> 00:16:39.000]  天使親自去報喜訊
[00:16:39.000 --> 00:16:42.000]  他說:因今天在大衛的城裡
[00:16:42.000 --> 00:16:45.000]  為你們伸了救主
[00:16:45.000 --> 00:16:46.000]  就是主基督
[00:16:46.000 --> 00:16:48.000]  用了三個字去形容
[00:16:48.000 --> 00:16:49.000]  這個主角
[00:16:49.000 --> 00:16:50.000]  他是救主
[00:16:50.000 --> 00:16:51.000]  是主
[00:16:51.000 --> 00:16:52.000]  是基督
[00:16:52.000 --> 00:16:54.000]  基督就是受告者
[00:16:54.000 --> 00:16:56.000]  是神所揀選的
[00:16:56.000 --> 00:16:58.000]  這一位猶太人的王
[00:16:58.000 --> 00:17:00.000]  他不單止成為他們的王
[00:17:00.000 --> 00:17:02.000]  而且他要成為萬王之王
[00:17:02.000 --> 00:17:05.000]  他也是在大衛城出生
[00:17:05.000 --> 00:17:08.000]  因為他是大衛的後裔
[00:17:08.000 --> 00:17:11.000]  以賽亞書第九章第七節說到
[00:17:11.000 --> 00:17:14.000]  他的政權與平安必加增無窮
[00:17:14.000 --> 00:17:16.000]  他必在大衛的寶座上
[00:17:16.000 --> 00:17:18.000]  治理他的國
[00:17:18.000 --> 00:17:21.000]  以公平公義使國堅定
