
[00:00:00.000 --> 00:00:07.000]  這個挑戰大不大 細不細 視乎自己的領袖有多大
[00:03:28.000 --> 00:03:30.000]  這個是在中國的文化裡面
[00:03:30.000 --> 00:03:34.000]  提出一個與聖經相近的觀念
[00:03:34.000 --> 00:03:36.000]  就是說其實基督的身體
[00:03:36.000 --> 00:03:38.000]  有很多不同的肢體
[00:03:38.000 --> 00:03:40.000]  有很多不同性格的差異
[00:03:40.000 --> 00:03:43.000]  有很多不同的生命成長的歷程
[00:03:43.000 --> 00:03:45.000]  甚至文化的差異
[00:03:45.000 --> 00:03:52.000]  但是我們是需要去追求和好的狀態
[00:03:52.000 --> 00:03:54.000]  就是接受我們的不同
[00:03:54.000 --> 00:03:56.000]  不單要接受
[00:03:56.000 --> 00:03:58.000]  接受是忍受的
[00:03:58.000 --> 00:04:01.000]  有些婚姻是這樣的
[00:04:01.000 --> 00:04:03.000]  我聽過一些見證
[00:04:03.000 --> 00:04:06.000]  有一對在教會裡面的夫婦
[00:04:06.000 --> 00:04:10.000]  到了六十多七十歲
[00:04:10.000 --> 00:04:12.000]  孩子都出生了
[00:04:12.000 --> 00:04:18.000]  先生準備有一個感恩的聚會
[00:04:18.000 --> 00:04:21.000]  誰知道太太在感恩聚會裡
[00:04:21.000 --> 00:04:26.000]  就說我決定和你離婚
[00:04:26.000 --> 00:04:28.000]  嘩 平天淒厲
[00:04:28.000 --> 00:04:30.000]  平天 晴天霹靂
[00:04:30.000 --> 00:04:33.000]  發錯音了
[00:04:33.000 --> 00:04:35.000]  為什麼會這樣
[00:04:35.000 --> 00:04:40.000]  因為太太說我忍了你幾十年
[00:04:40.000 --> 00:04:42.000]  我忍了你幾十年
[00:04:42.000 --> 00:04:44.000]  就是等孩子出生
[00:04:44.000 --> 00:04:47.000]  我們離婚再不會傷害他
[00:04:47.000 --> 00:04:49.000]  我就選擇離婚
[00:04:49.000 --> 00:04:52.000]  離開你的魔杖
[00:04:52.000 --> 00:04:56.000]  我不知道大家是不是在婚姻裡這樣經歷
[00:04:56.000 --> 00:04:57.000]  為什麼會這樣
[00:04:57.000 --> 00:04:58.000]  因為婚姻很多時候
[00:04:58.000 --> 00:04:59.000]  我們有一個玫瑰理論
[00:04:59.000 --> 00:05:00.000]  就是拍拖的時候
[00:05:00.000 --> 00:05:03.000]  我們性格的差異就形成一種吸引
[00:05:03.000 --> 00:05:05.000]  很欣賞你
[00:05:05.000 --> 00:05:06.000]  你很沉默
[00:05:06.000 --> 00:05:08.000]  很喜歡聽我說話
[00:05:08.000 --> 00:05:09.000]  很喜歡你
[00:05:09.000 --> 00:05:11.000]  或者你滔滔不絕
[00:05:11.000 --> 00:05:13.000]  很喜歡分享你的生命給我
[00:05:13.000 --> 00:05:14.000]  很喜歡你
[00:05:14.000 --> 00:05:15.000]  但是結婚之後就說
[00:05:15.000 --> 00:05:18.000]  你這死佬什麼都不說
[00:05:18.000 --> 00:05:20.000]  都不知道在想什麼
[00:05:20.000 --> 00:05:22.000]  整天要我猜
[00:05:22.000 --> 00:05:24.000]  那個就說你囉囉嗦嗦
[00:05:24.000 --> 00:05:26.000]  一天到晚不停嘴
[00:05:26.000 --> 00:05:28.000]  其實都是那個性格
[00:05:28.000 --> 00:05:29.000]  但是婚前婚後
[00:05:29.000 --> 00:05:32.000]  可以完全是不同的感受
[00:05:32.000 --> 00:05:34.000]  為什麼呢
[00:05:34.000 --> 00:05:38.000]  就是沒有願意開放那種生命
[00:05:38.000 --> 00:05:40.000]  沒有那種安全感
[00:05:40.000 --> 00:05:41.000]  去開放生命
[00:05:41.000 --> 00:05:43.000]  去承認另一種生命的形態
[00:05:43.000 --> 00:05:46.000]  都是美好的生命的形態
[00:05:46.000 --> 00:05:48.000]  所以今天最大的問題
[00:05:48.000 --> 00:05:51.000]  其實最大的其中一個文化毒素
[00:05:51.000 --> 00:05:54.000]  也是我們最追求的
[00:05:54.000 --> 00:05:55.000]  我經常都說
[00:05:55.000 --> 00:05:57.000]  1989年民運之後
[00:05:57.000 --> 00:05:58.000]  蘇東坡
[00:05:58.000 --> 00:05:59.000]  知道什麼蘇東坡嗎
[00:05:59.000 --> 00:06:00.000]  我講過了
[00:06:00.000 --> 00:06:03.000]  整個蘇聯東歐倒台的時候
[00:06:03.000 --> 00:06:05.000]  整個世界文化的實驗
[00:06:05.000 --> 00:06:07.000]  完成了一場文化大戰
[00:06:07.000 --> 00:06:10.000]  就是集體主義崩潰了
[00:06:10.000 --> 00:06:13.000]  個人主義成為了一個
[00:06:13.000 --> 00:06:16.000]  最高峰的文化表現
[00:06:16.000 --> 00:06:18.000]  單一的焦點
[00:06:18.000 --> 00:06:20.000]  所以婚姻這麼難維持
[00:06:20.000 --> 00:06:21.000]  其中一個原因是
[00:06:21.000 --> 00:06:23.000]  每個人都很自我
[00:06:23.000 --> 00:06:25.000]  每個人都覺得自我是OK
[00:06:25.000 --> 00:06:27.000]  是對的
[00:06:27.000 --> 00:06:29.000]  這個就是民主什麼什麼
[00:06:29.000 --> 00:06:31.000]  精神的最高表達
[00:06:31.000 --> 00:06:33.000]  其實是不是真的呢
[00:06:33.000 --> 00:06:34.000]  其實不是真的
[00:06:34.000 --> 00:06:35.000]  是一個偏差
[00:06:35.000 --> 00:06:37.000]  就是推進了的好東西
[00:06:37.000 --> 00:06:39.000]  就變成壞東西
[00:06:39.000 --> 00:06:41.000]  所以婚姻很脆弱
[00:06:41.000 --> 00:06:45.000]  教會是凝聚了很多不同性格
[00:06:45.000 --> 00:06:50.000]  不同經歷的人去相聚的地方
[00:06:50.000 --> 00:06:52.000]  其實我們就好像在婚姻一樣
[00:06:52.000 --> 00:06:53.000]  其實教會就是一個
[00:06:53.000 --> 00:06:55.000]  婚姻的另一種形態的表達
[00:06:55.000 --> 00:06:57.000]  所以聖經都用了什麼
[00:06:57.000 --> 00:06:59.000]  耶穌和教會都用了什麼
[00:06:59.000 --> 00:07:02.000]  婚姻的象徵來表達
[00:07:02.000 --> 00:07:05.000]  我們每個人都要學習
[00:07:05.000 --> 00:07:07.000]  在教會裡面去學校耶穌的榜樣
[00:07:07.000 --> 00:07:09.000]  就好像在婚姻裡面
[00:07:09.000 --> 00:07:13.000]  神要求丈夫要怎樣
[00:07:13.000 --> 00:07:15.000]  要捨己
[00:07:15.000 --> 00:07:17.000]  愛你的太太
[00:07:17.000 --> 00:07:19.000]  那你才能夠賺取到什麼
[00:07:19.000 --> 00:07:21.000]  做頭的角色
[00:07:21.000 --> 00:07:22.000]  你要學耶穌基督
[00:07:22.000 --> 00:07:24.000]  捨己
[00:07:24.000 --> 00:07:26.000]  同樣在教會裡面
[00:07:26.000 --> 00:07:29.000]  如果我們要教會活得豐盛
[00:07:29.000 --> 00:07:33.000]  而這種豐盛是能夠保持那種
[00:07:33.000 --> 00:07:34.000]  合一的狀態
[00:07:34.000 --> 00:07:35.000]  而不是單一
[00:07:35.000 --> 00:07:38.000]  很多人想把配偶
[00:07:38.000 --> 00:07:40.000]  改變到好像自己一樣
[00:07:40.000 --> 00:07:43.000]  我經常在婚前輔導都提到
[00:07:43.000 --> 00:07:46.000]  不要打算改變你的配偶
[00:07:46.000 --> 00:07:47.000]  是永遠不會成功的
[00:07:47.000 --> 00:07:50.000]  只會激死自己
[00:07:50.000 --> 00:07:52.000]  你唯一可以做的
[00:07:52.000 --> 00:07:53.000]  是學習接受
[00:07:53.000 --> 00:07:55.000]  欣賞你的配偶
[00:07:55.000 --> 00:07:57.000]  你自己去追求成長
[00:07:57.000 --> 00:07:59.000]  欣賞他的時候會怎樣
[00:07:59.000 --> 00:08:01.000]  就會吸收他的好處
[00:08:01.000 --> 00:08:03.000]  通常吸收他的好處會怎樣
[00:08:03.000 --> 00:08:06.000]  就會補充自己的弱化
[00:08:06.000 --> 00:08:07.000]  這是一個成長
[00:08:07.000 --> 00:08:09.000]  同樣在教會裡面一樣
[00:08:09.000 --> 00:08:11.000]  教會需要我們大家
[00:08:11.000 --> 00:08:15.000]  去建立一種積極的氣氛
[00:08:15.000 --> 00:08:16.000]  好像耶穌一樣
[00:08:16.000 --> 00:08:17.000]  就好像保羅一樣
[00:08:17.000 --> 00:08:19.000]  所以保羅在第四章第一節說
[00:08:19.000 --> 00:08:22.000]  我所親愛所想念的弟兄們
[00:08:22.000 --> 00:08:24.000]  你就是我的喜樂
[00:08:24.000 --> 00:08:25.000]  我的冠冕
[00:08:25.000 --> 00:08:27.000]  我親愛的弟兄
[00:08:27.000 --> 00:08:31.000]  你們應當靠主站立得穩
[00:08:31.000 --> 00:08:32.000]  這句話其實
[00:08:32.000 --> 00:08:34.000]  如果你太太坐在你身邊
[00:08:34.000 --> 00:08:35.000]  你配偶坐在你身邊
[00:08:35.000 --> 00:08:36.000]  你會這樣讀
[00:08:36.000 --> 00:08:38.000]  親愛的弟兄姊妹
[00:08:38.000 --> 00:08:39.000]  我的配偶
[00:08:39.000 --> 00:08:41.000]  你就是我的喜樂
[00:08:41.000 --> 00:08:43.000]  你就是我的冠冕
[00:08:43.000 --> 00:08:45.000]  我實親愛的
[00:08:45.000 --> 00:08:48.000]  我們一起靠著主站立得穩
[00:08:48.000 --> 00:08:50.000]  這對婚姻是一個很大的祝福
[00:08:50.000 --> 00:08:52.000]  你信不信
[00:08:52.000 --> 00:08:56.000]  同樣在教會裡面就是這樣
[00:08:56.000 --> 00:08:59.000]  所以保羅在一開始的時候
[00:08:59.000 --> 00:09:01.000]  就將一種生命的榜樣
[00:09:01.000 --> 00:09:04.000]  就是你怎樣能夠幫助信仰的群體
[00:09:04.000 --> 00:09:08.000]  成為一個和好的群體
[00:09:08.000 --> 00:09:09.000]  給一個榜樣出來
[00:09:09.000 --> 00:09:11.000]  我就是這樣面對你們的
[00:09:11.000 --> 00:09:13.000]  弟兄姊妹
[00:09:13.000 --> 00:09:16.000]  你是不是這樣看你的弟兄姊妹
[00:09:16.000 --> 00:09:18.000]  你們就是我的喜樂
[00:09:18.000 --> 00:09:20.000]  你們就是我的冠冕
[00:09:20.000 --> 00:09:22.000]  是我所親愛的
[00:09:22.000 --> 00:09:25.000]  我們一起靠著主站立得穩
[00:09:25.000 --> 00:09:27.000]  一起去建立一個
[00:09:27.000 --> 00:09:29.000]  活在神的真理裡面
[00:09:29.000 --> 00:09:31.000]  合一的和好的
[00:09:31.000 --> 00:09:33.000]  有盼望的
[00:09:33.000 --> 00:09:34.000]  有愛的群體
[00:09:34.000 --> 00:09:37.000]  行不行呢
[00:09:37.000 --> 00:09:38.000]  弟兄姊妹
[00:09:38.000 --> 00:09:40.000]  我們都是要面對這個挑戰
[00:09:40.000 --> 00:09:42.000]  我說過
[00:09:42.000 --> 00:09:45.000]  撒旦在柴鎮的身上
[00:09:45.000 --> 00:09:48.000]  他的手是沉重的
[00:09:48.000 --> 00:09:50.000]  因為我們揀選了一條
[00:09:50.000 --> 00:09:52.000]  領受了一個使命
[00:09:52.000 --> 00:09:53.000]  對教會是重要的
[00:09:53.000 --> 00:09:55.000]  是對普世教會都重要的
[00:09:55.000 --> 00:09:57.000]  一個美好的榜樣
[00:09:57.000 --> 00:09:59.000]  就是我們真真正正想落實
[00:09:59.000 --> 00:10:02.000]  去服侍我們的鄰舍
[00:10:02.000 --> 00:10:04.000]  但是我們對這個使命
[00:10:04.000 --> 00:10:07.000]  有不同的生命性格
[00:10:07.000 --> 00:10:10.000]  不同的形態去領受
[00:10:10.000 --> 00:10:11.000]  可能我們看到的
[00:10:11.000 --> 00:10:13.000]  有很多種不同的路
[00:10:13.000 --> 00:10:16.000]  走向這個目標
[00:10:16.000 --> 00:10:18.000]  但是要記得
[00:10:18.000 --> 00:10:20.000]  教會有時候是不可以這麼散的
[00:10:20.000 --> 00:10:22.000]  最終我們要
[00:10:22.000 --> 00:10:24.000]  所謂共識或者
[00:10:24.000 --> 00:10:26.000]  去接受一個限制
[00:10:26.000 --> 00:10:28.000]  收窄到一兩條
[00:10:28.000 --> 00:10:31.000]  可行具體執行的路去走
[00:10:31.000 --> 00:10:33.000]  那是什麼呢
[00:10:33.000 --> 00:10:35.000]  有些路走出來的時候
[00:10:35.000 --> 00:10:38.000]  會有一班人覺得不舒服
[00:10:38.000 --> 00:10:40.000]  覺得他領受的
[00:10:40.000 --> 00:10:42.000]  不應該這樣走
[00:10:42.000 --> 00:10:44.000]  諸如此類
[00:10:44.000 --> 00:10:47.000]  所以我們需要學保羅
[00:10:47.000 --> 00:10:49.000]  面對菲律賓教會裏面的
[00:10:49.000 --> 00:10:52.000]  這種豐富所產生的分歧
[00:10:52.000 --> 00:10:54.000]  所產生的衝突
[00:10:54.000 --> 00:10:56.000]  所產生的可能的分擋
[00:10:56.000 --> 00:10:59.000]  他要去面對
[00:10:59.000 --> 00:11:02.000]  所以一開始的時候
[00:11:02.000 --> 00:11:04.000]  第二節就轉向
[00:11:04.000 --> 00:11:06.000]  勸這個友都爹
[00:11:06.000 --> 00:11:08.000]  秦都基
[00:11:08.000 --> 00:11:11.000]  要在主裏面同心
[00:11:11.000 --> 00:11:14.000]  他講到這兩個女人在福音上
[00:11:14.000 --> 00:11:16.000]  是和他一起去勞苦的
[00:11:16.000 --> 00:11:18.000]  是一起
[00:11:18.000 --> 00:11:20.000]  是已經得著神的
[00:11:20.000 --> 00:11:22.000]  接納在生命冊上
[00:11:22.000 --> 00:11:24.000]  有名字的
[00:11:24.000 --> 00:11:25.000]  但是
[00:11:25.000 --> 00:11:29.000]  我們需要將這兩個人的差異
[00:11:29.000 --> 00:11:33.000]  和認同他支持他的會眾
[00:11:33.000 --> 00:11:36.000]  所引致的一些無形的分擋
[00:11:36.000 --> 00:11:38.000]  需要
[00:11:38.000 --> 00:11:41.000]  去建立一種和好的狀態
[00:11:41.000 --> 00:11:45.000]  不要再去堅持哪一個觀點
[00:11:45.000 --> 00:11:48.000]  哪一個路線
[00:11:48.000 --> 00:11:52.000]  才是最對的
[00:11:52.000 --> 00:11:56.000]  神要我們所建立的教會
[00:11:56.000 --> 00:11:58.000]  就是要學習
[00:11:58.000 --> 00:12:01.000]  將耶穌基督和好的福音
[00:12:01.000 --> 00:12:03.000]  所建成的不單止是
[00:12:03.000 --> 00:12:05.000]  神和人之間
[00:12:05.000 --> 00:12:08.000]  那個隔絕去打破
[00:12:08.000 --> 00:12:10.000]  在這所書說
[00:12:10.000 --> 00:12:12.000]  耶穌已經推倒了什麼
[00:12:12.000 --> 00:12:14.000]  人與人之間
[00:12:14.000 --> 00:12:16.000]  冤仇的牆
[00:12:16.000 --> 00:12:18.000]  左隔的牆
[00:12:18.000 --> 00:12:20.000]  所以教會必須要學習
[00:12:20.000 --> 00:12:22.000]  去推倒這些牆
[00:12:22.000 --> 00:12:24.000]  這些牆很多時候
[00:12:24.000 --> 00:12:26.000]  在這個文化這個社會
[00:12:26.000 --> 00:12:28.000]  在我們成長的教化裏面
[00:12:28.000 --> 00:12:31.000]  傳遞了很多信念給我們
[00:12:31.000 --> 00:12:32.000]  無意之中
[00:12:32.000 --> 00:12:34.000]  在我們的潛意識裏面
[00:12:34.000 --> 00:12:36.000]  是會形成的
[00:12:36.000 --> 00:12:39.000]  所以我們需要靠神的真理
[00:12:39.000 --> 00:12:42.000]  我們去面對
[00:12:42.000 --> 00:12:44.000]  衝突
[00:12:44.000 --> 00:12:46.000]  人的差異
[00:12:46.000 --> 00:12:47.000]  分歧
[00:12:47.000 --> 00:12:49.000]  衝突
[00:12:49.000 --> 00:12:52.000]  對我來說是無可避免的
[00:12:52.000 --> 00:12:54.000]  問題是我們怎樣將它
[00:12:54.000 --> 00:12:58.000]  轉化成為一個成長的契機
[00:12:58.000 --> 00:13:00.000]  轉化成為一個
[00:13:00.000 --> 00:13:02.000]  我能夠更豐富
[00:13:02.000 --> 00:13:04.000]  更在基督的裏面
[00:13:04.000 --> 00:13:06.000]  這個很重要
[00:13:06.000 --> 00:13:09.000]  去承載這些的不同
[00:13:09.000 --> 00:13:11.000]  去欣賞這些的不同
[00:13:11.000 --> 00:13:14.000]  究竟耶穌怎樣看待他呢
[00:13:14.000 --> 00:13:17.000]  究竟耶穌這樣去用他的生命的時候
[00:13:17.000 --> 00:13:18.000]  耶穌怎樣看待他呢
[00:13:18.000 --> 00:13:20.000]  我要學這樣去看待他
[00:13:20.000 --> 00:13:23.000]  我要學耶穌這樣去欣賞他
[00:13:23.000 --> 00:13:25.000]  耶穌說過什麼
[00:13:25.000 --> 00:13:27.000]  我來是否要審判人
[00:13:27.000 --> 00:13:29.000]  不是
[00:13:29.000 --> 00:13:32.000]  他來是要醫治人
[00:13:32.000 --> 00:13:34.000]  他來是要幫助人
[00:13:34.000 --> 00:13:36.000]  那個更豐盛的生命
[00:13:36.000 --> 00:13:37.000]  所以他帶著的眼光
[00:13:37.000 --> 00:13:39.000]  不是論斷
[00:13:39.000 --> 00:13:40.000]  不是審判
[00:13:40.000 --> 00:13:42.000]  如果耶穌要審判我們
[00:13:42.000 --> 00:13:44.000]  我們沒有一個人可以過得慣
[00:13:44.000 --> 00:13:46.000]  正因為耶穌不是這樣來審判我們的時候
[00:13:46.000 --> 00:13:49.000]  所以我們都要學習耶穌要怎樣
[00:13:49.000 --> 00:13:51.000]  看好我們的弟兄姊妹
[00:13:51.000 --> 00:13:54.000]  要看的不是看他最差
[00:13:54.000 --> 00:13:58.000]  最令你不開心的那些行賢行的舉止
[00:13:58.000 --> 00:14:01.000]  是看到耶穌
[00:14:01.000 --> 00:14:04.000]  看到他對生命的那種潛質
[00:14:04.000 --> 00:14:06.000]  他可以怎樣在耶穌的手裡面
[00:14:06.000 --> 00:14:08.000]  被建立被使用
[00:14:08.000 --> 00:14:10.000]  去幫助人
[00:14:10.000 --> 00:14:12.000]  去榮耀人
[00:14:12.000 --> 00:14:16.000]  那個潛在的可能性
[00:14:16.000 --> 00:14:19.000]  我參加了很多
[00:14:19.000 --> 00:14:23.000]  衝突的處理的一些學習
[00:14:23.000 --> 00:14:26.000]  但我記得很重要的其中一個
[00:14:26.000 --> 00:14:28.000]  在西北小組教會裡面
[00:14:28.000 --> 00:14:30.000]  經常說的
[00:14:30.000 --> 00:14:33.000]  小組就是整個基督的身體
[00:14:33.000 --> 00:14:36.000]  最濃縮的單位
[00:14:36.000 --> 00:14:38.000]  迷你教會可以這樣說
[00:14:38.000 --> 00:14:40.000]  他說一個這樣的
[00:14:40.000 --> 00:14:42.000]  屬於基督的信仰群體
[00:14:42.000 --> 00:14:44.000]  他的成長的歷程
[00:14:44.000 --> 00:14:46.000]  怎樣才是健康的成長的歷程呢
[00:14:46.000 --> 00:14:47.000]  有幾個階段的
[00:14:47.000 --> 00:14:49.000]  第一個階段叫什麼呢
[00:14:49.000 --> 00:14:50.000]  叫禮待其
[00:14:50.000 --> 00:14:52.000]  就是大家客客氣氣
[00:14:52.000 --> 00:14:54.000]  大家帶著面具給好那邊看
[00:14:54.000 --> 00:14:56.000]  不好那邊就很少
[00:14:56.000 --> 00:14:58.000]  他們去到那邊就不會發洩出來
[00:14:58.000 --> 00:14:59.000]  就好像拍拖一樣
[00:14:59.000 --> 00:15:01.000]  拍拖通常頭兩年都見到好東西
[00:15:01.000 --> 00:15:03.000]  見不到不好東西
[00:15:03.000 --> 00:15:05.000]  禮待其
[00:15:05.000 --> 00:15:07.000]  但如果我們經常都留在禮待其
[00:15:07.000 --> 00:15:09.000]  就是虛假的相交
[00:15:09.000 --> 00:15:11.000]  一個不要說虛假
[00:15:11.000 --> 00:15:13.000]  是浮淺的相交的話
[00:15:13.000 --> 00:15:15.000]  不能夠勝在
[00:15:15.000 --> 00:15:19.000]  那些有困難的生命
[00:15:19.000 --> 00:15:21.000]  第二階段是什麼呢
[00:15:21.000 --> 00:15:23.000]  第二階段的翻譯有兩個
[00:15:23.000 --> 00:15:25.000]  一個叫合聚期
[00:15:25.000 --> 00:15:27.000]  一個叫衝突期
[00:15:27.000 --> 00:15:30.000]  就是說當我們真的要走在一起的時候
[00:15:30.000 --> 00:15:32.000]  我們要承認
[00:15:32.000 --> 00:15:37.000]  我們不是完全能夠接納對方
[00:15:37.000 --> 00:15:41.000]  以前我們投射一些好感去對方那裡
[00:15:41.000 --> 00:15:43.000]  保持關係客客氣氣
[00:15:43.000 --> 00:15:45.000]  但要真正面對你的優點
[00:15:45.000 --> 00:15:47.000]  你的長處和短處的時候
[00:15:47.000 --> 00:15:49.000]  你的短處會刺傷我
[00:15:49.000 --> 00:15:51.000]  就好像箭珠要走在一起的時候刺傷我
[00:15:51.000 --> 00:15:53.000]  那你怎樣反應呢
[00:15:53.000 --> 00:15:55.000]  你是否能夠將你的不舒服
[00:15:55.000 --> 00:15:57.000]  你真實的感受
[00:15:57.000 --> 00:15:59.000]  去跟對方分享
[00:15:59.000 --> 00:16:03.000]  其實你有些說話會令我覺得不開心
[00:16:03.000 --> 00:16:05.000]  有些說話會刺傷我
[00:16:05.000 --> 00:16:09.000]  但我現在學會明白你的限制
[00:16:09.000 --> 00:16:11.000]  我當然不希望你繼續
[00:16:11.000 --> 00:16:13.000]  故意地去傷害我
[00:16:13.000 --> 00:16:15.000]  但我知道你沒有一個特別的意思
[00:16:15.000 --> 00:16:17.000]  這個可能和我的成長
[00:16:17.000 --> 00:16:19.000]  我背後受過的傷創
[00:16:19.000 --> 00:16:21.000]  影響和限制了我
[00:16:21.000 --> 00:16:26.000]  所以我會很敏感你這方面的表現
[00:16:26.000 --> 00:16:29.000]  一個真正的熟成的成長群體
[00:16:29.000 --> 00:16:32.000]  就要在那裡學習
[00:16:32.000 --> 00:16:34.000]  告訴別人你的限制
[00:16:34.000 --> 00:16:36.000]  你的感受
[00:16:36.000 --> 00:16:39.000]  彼此學習接納對方的限制
[00:16:39.000 --> 00:16:40.000]  就像婚姻一樣
[00:16:40.000 --> 00:16:42.000]  過了蜜月期會怎樣
[00:16:42.000 --> 00:16:43.000]  就會吵架
[00:16:43.000 --> 00:16:44.000]  有些連蜜月期都沒有
[00:16:44.000 --> 00:16:49.000]  一出到蜜月就吵架
[00:16:49.000 --> 00:16:52.000]  吵架是一個調節的過程
[00:16:52.000 --> 00:16:54.000]  有些夫婦已經不吵架
[00:16:54.000 --> 00:16:55.000]  那些是不是好夫婦呢
[00:16:55.000 --> 00:16:56.000]  不是
[00:16:56.000 --> 00:16:58.000]  可能是婚姻已經死了
[00:16:58.000 --> 00:17:01.000]  所以適當地有衝突
[00:17:01.000 --> 00:17:02.000]  但告訴對方
[00:17:02.000 --> 00:17:04.000]  無論我們怎樣衝突
[00:17:04.000 --> 00:17:06.000]  我都是愛你的
[00:17:06.000 --> 00:17:09.000]  不過我現在未成長到
[00:17:09.000 --> 00:17:13.000]  能夠完全對你某些限制沒有感覺
[00:17:13.000 --> 00:17:15.000]  是會有不舒服的感覺
[00:17:15.000 --> 00:17:18.000]  就算愛你自己生出來的子女
[00:17:18.000 --> 00:17:21.000]  也有些時候愛得很頂氣
[00:17:21.000 --> 00:17:22.000]  頂心瘡
[00:17:22.000 --> 00:17:23.000]  愛得很困難
[00:17:23.000 --> 00:17:26.000]  愛得令你很痛苦
[00:17:26.000 --> 00:17:28.000]  你還是繼續愛他
[00:17:28.000 --> 00:17:32.000]  但這就是真正的愛要受考驗
