
[00:00:00.000 --> 00:00:03.640]  最近的新聞,離不開馬航
[00:03:14.660 --> 00:03:18.280]  是爲了讓現在當權者
[00:03:18.280 --> 00:03:20.540]  或者總理的熱門人選
[00:03:20.540 --> 00:03:24.300]  不能夠繼續在這個位置裏面橫行霸道
[00:03:24.980 --> 00:03:26.060]  想推翻他
[00:03:26.060 --> 00:03:29.020]  所以就要影響他的民望
[00:03:29.020 --> 00:03:30.660]  是拉他下來
[00:03:30.660 --> 00:03:32.380]  怎麼拉他下來呢
[00:03:32.380 --> 00:03:36.180]  他是馬航最大的股東
[00:03:36.180 --> 00:03:38.820]  影響了這件事的時候
[00:03:38.820 --> 00:03:42.860]  就會直接影響他政治的前途
[00:03:42.860 --> 00:03:45.060]  全部這些東西
[00:03:45.060 --> 00:03:46.180]  或者我說
[00:03:46.180 --> 00:03:48.260]  是在猜測
[00:03:48.260 --> 00:03:50.620]  真相如何
[00:03:50.620 --> 00:03:51.980]  沒有人知道
[00:03:52.900 --> 00:03:55.180]  所以有些人就跟我說
[00:03:55.180 --> 00:03:56.700]  特別是其中有一個
[00:03:56.700 --> 00:03:58.620]  是見過那些
[00:03:58.620 --> 00:04:02.500]  失蹤了的畫家當中有幾個人的一個弟兄
[00:04:02.500 --> 00:04:04.060]  他跟我說
[00:04:04.060 --> 00:04:07.380]  早知勸他們
[00:04:07.380 --> 00:04:09.620]  不要坐馬航了
[00:04:09.620 --> 00:04:15.260]  我想問大家
[00:04:15.260 --> 00:04:18.260]  有幾個人說過這句話
[00:04:18.260 --> 00:04:20.300]  早知如此
[00:04:20.300 --> 00:04:22.380]  不要走這條路了
[00:04:22.380 --> 00:04:23.300]  早知如此
[00:04:23.300 --> 00:04:24.380]  不要做這件事了
[00:04:24.380 --> 00:04:25.180]  早知如此
[00:04:25.180 --> 00:04:26.540]  不要搭這班了
[00:04:26.540 --> 00:04:27.860]  有幾個人說過的
[00:04:27.860 --> 00:04:28.700]  舉手
[00:04:28.700 --> 00:04:30.500]  舉高一點
[00:04:30.500 --> 00:04:32.700]  有幾個人說早知如此
[00:04:32.700 --> 00:04:33.940]  我就不會這麼做了
[00:04:33.940 --> 00:04:36.500]  非常多人都是這樣
[00:04:36.500 --> 00:04:37.700]  是因爲這樣
[00:04:37.700 --> 00:04:38.940]  很多人都很想
[00:04:38.940 --> 00:04:41.020]  如果我是一個未卜先知
[00:04:41.020 --> 00:04:42.220]  多好啊這樣
[00:04:42.220 --> 00:04:43.220]  今天
[00:04:43.220 --> 00:04:45.980]  我就要跟大家來介紹
[00:04:45.980 --> 00:04:50.220]  希伯來書裏面介紹耶穌基督的身份
[00:04:50.220 --> 00:04:52.060]  耶穌基督
[00:04:52.740 --> 00:04:53.940]  是基督
[00:04:53.940 --> 00:04:58.060]  基督在舊約的希伯來文
[00:04:58.060 --> 00:04:59.500]  叫做尼賽亞
[00:04:59.500 --> 00:05:01.220]  尼賽亞是什麼呢?
[00:05:01.220 --> 00:05:02.900]  其實是一個受詬者的意思
[00:05:02.900 --> 00:05:06.340]  受詬者有三種職份
[00:05:06.340 --> 00:05:08.940]  在舊約裏面非常明顯
[00:05:08.940 --> 00:05:10.300]  都是要受詬
[00:05:10.300 --> 00:05:12.780]  然後纔可以就任
[00:05:12.780 --> 00:05:15.220]  這三種職份
[00:05:15.220 --> 00:05:16.700]  第一種君王
[00:05:16.700 --> 00:05:21.620]  君王是完完全全神的代表
[00:05:22.740 --> 00:05:24.060]  在這個地上
[00:05:24.060 --> 00:05:26.540]  來治理整個世界
[00:05:26.540 --> 00:05:28.900]  但是舊約的時代
[00:05:28.900 --> 00:05:33.700]  是沒有一個能夠真正成爲神完全的代表
[00:05:33.700 --> 00:05:35.380]  他們都是不足的
[00:05:35.380 --> 00:05:37.260]  所以沒有完全的君王
[00:05:37.260 --> 00:05:38.740]  第二
[00:05:38.740 --> 00:05:41.580]  祭司在他們上任前
[00:05:41.580 --> 00:05:43.340]  他們都會受詬
[00:05:43.340 --> 00:05:45.780]  基督
[00:05:45.780 --> 00:05:47.580]  第二種的身份
[00:05:47.580 --> 00:05:51.580]  就是要完完全全成爲人的代表
[00:05:51.580 --> 00:05:53.180]  同神和好
[00:05:53.180 --> 00:05:55.460]  成爲神和人中間的中寶
[00:05:55.460 --> 00:05:57.900]  但是我們又看回舊約的祭司
[00:05:57.900 --> 00:05:59.900]  全部都是不行的
[00:05:59.900 --> 00:06:01.500]  個個都有罪
[00:06:01.500 --> 00:06:03.340]  他們連自己都搞不定
[00:06:03.340 --> 00:06:04.860]  他怎麼可以代表人
[00:06:04.860 --> 00:06:06.180]  可以同神和好呢?
[00:06:06.180 --> 00:06:08.100]  所以這個也是一個很大的問題
[00:06:08.100 --> 00:06:09.380]  第三
[00:06:09.380 --> 00:06:11.020]  先知
[00:06:11.020 --> 00:06:12.540]  在他們上任前
[00:06:12.540 --> 00:06:14.460]  同樣要受詬
[00:06:14.460 --> 00:06:17.220]  受詬完之後
[00:06:17.220 --> 00:06:19.860]  他們纔可以履行他們的職份
[00:06:20.700 --> 00:06:22.140]  而先知是什麼呢?
[00:06:22.140 --> 00:06:25.020]  就是完完全全是神的代言人
[00:06:25.020 --> 00:06:27.900]  將神的心意對這個世界
[00:06:27.900 --> 00:06:28.780]  對以色列國
[00:06:28.780 --> 00:06:31.860]  對全球每一個不同的族類
[00:06:31.860 --> 00:06:33.980]  講出神的心願
[00:06:33.980 --> 00:06:35.820]  他們的前程等等
[00:06:35.820 --> 00:06:37.580]  但是在這個地上
[00:06:37.580 --> 00:06:39.260]  有誰的先知
[00:06:39.260 --> 00:06:42.340]  能夠全部知道神的心意
[00:06:42.340 --> 00:06:44.540]  能夠將這一切的東西告訴人聽呢?
[00:06:44.540 --> 00:06:45.860]  是沒有的
[00:06:45.860 --> 00:06:48.140]  而來到新約的時候
[00:06:48.140 --> 00:06:49.740]  希伯來斯的作者
[00:06:49.900 --> 00:06:52.340]  是用他最具持風
[00:06:52.340 --> 00:06:53.780]  最有系統
[00:06:53.780 --> 00:06:58.260]  最美的希臘文的文字
[00:06:58.260 --> 00:07:00.620]  來將基督的身份
[00:07:00.620 --> 00:07:05.580]  你可以說是淋漓盡致地表達出來
[00:07:05.580 --> 00:07:08.380]  他是基督的總結
[00:07:08.380 --> 00:07:10.460]  是受詬者的總結
[00:07:10.460 --> 00:07:12.180]  他是先知的總結
[00:07:12.180 --> 00:07:13.420]  祭司的總結
[00:07:13.420 --> 00:07:14.700]  君王的總結
[00:07:14.700 --> 00:07:16.620]  因爲在他自己的身上
[00:07:16.620 --> 00:07:19.580]  他是完完全全神的代表
[00:07:19.820 --> 00:07:21.100]  來到這個地上
[00:07:21.100 --> 00:07:22.780]  他要成爲萬王的王
[00:07:22.780 --> 00:07:23.700]  萬主的主
[00:07:23.700 --> 00:07:24.700]  第二
[00:07:24.700 --> 00:07:27.500]  他是完完全全人的代表
[00:07:27.500 --> 00:07:29.940]  是以一個無罪的人的身份
[00:07:29.940 --> 00:07:31.940]  能夠同神直接
[00:07:31.940 --> 00:07:34.540]  來到完成了這個約的規定
[00:07:34.540 --> 00:07:35.900]  因爲這樣一個緣故
[00:07:35.900 --> 00:07:38.780]  神就不會將這個約裏面的咒詔
[00:07:38.780 --> 00:07:44.140]  來到所有願意接受耶穌基督的人的身上
[00:07:44.140 --> 00:07:45.300]  去懲罰他們
[00:07:45.300 --> 00:07:46.860]  不會再有這一樣東西
[00:07:46.860 --> 00:07:48.180]  第三方面
[00:07:48.340 --> 00:07:51.820]  他是完完全全先知的代表
[00:07:51.820 --> 00:07:53.180]  我們今天
[00:07:53.180 --> 00:07:56.220]  當我去到希伯來書第一章一到四節的時候
[00:07:56.220 --> 00:07:59.340]  我們就來看一看他這一種的身份
[00:07:59.340 --> 00:08:01.900]  先知
[00:08:01.900 --> 00:08:04.740]  在今天很多不同的民族當中
[00:08:04.740 --> 00:08:07.300]  是具有非常崇高的地位
[00:08:07.300 --> 00:08:09.500]  回教徒心目中
[00:08:09.500 --> 00:08:11.860]  他們的耶穌是怎樣的呢
[00:08:11.860 --> 00:08:13.220]  就是一個先知
[00:08:13.220 --> 00:08:14.580]  但是他說
[00:08:14.580 --> 00:08:16.340]  一個最偉大的先知
[00:08:16.340 --> 00:08:18.220]  就是他們的穆罕默德
[00:08:19.140 --> 00:08:21.180]  耶穌是另外一位
[00:08:21.180 --> 00:08:22.180]  沒那麼大
[00:08:22.180 --> 00:08:23.460]  但是也很大
[00:08:23.460 --> 00:08:24.780]  的先知
[00:08:24.780 --> 00:08:26.700]  猶太人的心目中
[00:08:26.700 --> 00:08:29.220]  他們的耶穌基督又是怎樣的呢
[00:08:29.220 --> 00:08:32.420]  其實早在差不多二千年前
[00:08:32.420 --> 00:08:36.420]  耶穌基督曾經
[00:08:36.420 --> 00:08:40.460]  用這個問題來測試那些門徒的信心
[00:08:40.460 --> 00:08:42.700]  當我去到
[00:08:42.700 --> 00:08:45.620]  馬太福音十六章的時間
[00:08:45.620 --> 00:08:47.140]  十三節
[00:08:47.860 --> 00:08:49.100]  耶穌問門徒
[00:08:49.100 --> 00:08:52.140]  人說我人子是誰
[00:08:52.140 --> 00:08:54.660]  你們聽到一般的人
[00:08:54.660 --> 00:08:56.140]  他說我是誰
[00:08:56.140 --> 00:08:58.980]  當時那些門徒就說
[00:08:58.980 --> 00:09:00.860]  有人說你是約翰
[00:09:00.860 --> 00:09:01.620]  還有呢
[00:09:01.620 --> 00:09:03.460]  有人說你是以利亞
[00:09:03.460 --> 00:09:04.020]  還有呢
[00:09:04.020 --> 00:09:06.020]  有人說你是耶利米
[00:09:06.020 --> 00:09:09.900]  或者是先知裏面的一位
[00:09:09.900 --> 00:09:13.580]  耶穌沒有滿足於
[00:09:13.580 --> 00:09:14.820]  那個答案
[00:09:14.820 --> 00:09:17.380]  他繼續問門徒
[00:09:18.140 --> 00:09:20.380]  那你們說我是誰呢
[00:09:20.380 --> 00:09:22.580]  西門彼得
[00:09:22.580 --> 00:09:25.340]  他很快回應
[00:09:25.340 --> 00:09:27.340]  你是基督
[00:09:27.340 --> 00:09:30.580]  是永生神的兒子
[00:09:30.580 --> 00:09:33.420]  然後耶穌基督就高度讚揚
[00:09:33.420 --> 00:09:35.700]  這個不是屬血肉的指示
[00:09:35.700 --> 00:09:38.220]  是天上的父來指示你
[00:09:38.220 --> 00:09:40.180]  然後在當時的時間
[00:09:40.180 --> 00:09:41.140]  他說暫時
[00:09:41.140 --> 00:09:44.820]  你們不要去說出去
[00:09:44.820 --> 00:09:47.500]  當然等待合適的時候
[00:09:48.740 --> 00:09:49.780]  這件事的本身
[00:09:49.780 --> 00:09:52.100]  讓我們看得見耶穌基督
[00:09:52.100 --> 00:09:53.940]  是讚揚着彼得
[00:09:53.940 --> 00:09:56.060]  他真真正正認識到
[00:09:56.060 --> 00:09:58.140]  耶穌基督他自己是誰
[00:09:58.140 --> 00:10:02.860]  我今天就要從聖經希伯來書
[00:10:02.860 --> 00:10:05.220]  就是耶穌基督的復活聖天
[00:10:05.220 --> 00:10:07.140]  完成之後
[00:10:07.140 --> 00:10:08.820]  希伯來書的作者
[00:10:08.820 --> 00:10:10.700]  他如何去介紹
[00:10:10.700 --> 00:10:13.540]  耶穌基督這個身份
[00:10:13.540 --> 00:10:16.300]  其中一個基督的身份
[00:10:16.500 --> 00:10:18.500]  就是先知的身份
[00:10:18.500 --> 00:10:20.500]  但是希伯來書的作者
[00:10:20.500 --> 00:10:22.100]  又要強調一件事
[00:10:22.100 --> 00:10:23.860]  就是耶穌基督
[00:10:23.860 --> 00:10:26.460]  和所有全部其他的先知
[00:10:26.460 --> 00:10:28.820]  是不可以相提並論的
[00:10:28.820 --> 00:10:30.980]  我們一起讀一讀
[00:10:30.980 --> 00:10:32.900]  今天的經文
[00:10:32.900 --> 00:10:34.820]  希伯來書第一章
[00:10:34.820 --> 00:10:36.500]  一到四節
[00:10:36.500 --> 00:10:37.260]  我們一起讀
[00:10:37.260 --> 00:10:40.860]  神既在古時直着衆先知
[00:10:40.860 --> 00:10:43.340]  多事多方的曉遇列祖
[00:10:43.860 --> 00:10:47.420]  就在這末世直着他遺址繞於我門
[00:10:47.420 --> 00:10:50.700]  又早已立他爲承受萬有的
[00:10:50.700 --> 00:10:53.780]  又曾直着他創造諸世界
[00:10:53.780 --> 00:10:56.860]  他是神榮耀所發的光輝
[00:10:56.860 --> 00:10:59.020]  是神本體的真相
[00:10:59.020 --> 00:11:02.180]  常用他權能的命令托住萬有
[00:11:02.180 --> 00:11:04.460]  他洗淨了人的罪
[00:11:04.460 --> 00:11:07.340]  就坐在高天之大者的右邊
[00:11:07.340 --> 00:11:09.060]  他所承受的名
[00:11:09.060 --> 00:11:11.300]  既比天使的名更尊貴
[00:11:11.300 --> 00:11:13.540]  就遠超過天使
[00:11:13.860 --> 00:11:14.780]  各位親愛的兄弟姐妹
[00:11:14.780 --> 00:11:17.220]  我今天集中一到三節
[00:11:17.220 --> 00:11:19.460]  和大家分享這一段經文
[00:11:19.460 --> 00:11:21.140]  這一段經文
[00:11:21.140 --> 00:11:24.540]  非常清楚告訴我們
[00:11:24.540 --> 00:11:26.540]  如果有任何人
[00:11:26.540 --> 00:11:29.300]  只不過是將耶穌基督看成是先知
[00:11:29.300 --> 00:11:31.420]  好像回教
[00:11:31.420 --> 00:11:32.740]  好像猶太教
[00:11:32.740 --> 00:11:34.660]  這些看法一樣的時間
[00:11:34.660 --> 00:11:37.220]  他是大錯特錯了
[00:11:37.220 --> 00:11:38.660]  原因是
[00:11:38.660 --> 00:11:39.700]  沒錯
[00:11:39.700 --> 00:11:40.820]  耶穌基督
[00:11:41.380 --> 00:11:45.140]  他是完完全全知道了一切
[00:11:45.140 --> 00:11:47.260]  神所要
[00:11:47.260 --> 00:11:48.860]  神預測
[00:11:48.860 --> 00:11:50.740]  神預知一切的東西
[00:11:50.740 --> 00:11:52.220]  全部的東西他都知道了
[00:11:52.220 --> 00:11:56.580]  但是他不只是一個先知而已
[00:11:56.580 --> 00:11:58.060]  甚至我可以這麼說
[00:11:58.060 --> 00:12:00.740]  他和一般所有全部的先知
[00:12:00.740 --> 00:12:02.900]  是不可以相提並論的
[00:12:02.900 --> 00:12:04.540]  在這段聖經當中
[00:12:04.540 --> 00:12:06.700]  他就將舊約的先知
[00:12:06.700 --> 00:12:08.580]  一般世人的先知
[00:12:08.580 --> 00:12:09.820]  和他自己
[00:12:10.300 --> 00:12:11.780]  耶穌基督和耶穌基督
[00:12:11.780 --> 00:12:15.380]  作了一個非常強烈的比較
[00:12:15.380 --> 00:12:17.660]  這個比較
[00:12:17.660 --> 00:12:19.620]  最少你可以看得見
[00:12:19.620 --> 00:12:20.940]  有六樣
[00:12:20.940 --> 00:12:23.500]  起碼有五樣東西是不同的
[00:12:23.500 --> 00:12:26.140]  首先第一樣東西
[00:12:26.140 --> 00:12:29.020]  神記載古時
[00:12:29.020 --> 00:12:31.620]  是過去的
[00:12:31.620 --> 00:12:33.420]  是古時的
[00:12:33.420 --> 00:12:37.420]  這些先知過去曾經被神用過的
[00:12:38.500 --> 00:12:40.620]  但是我們看見耶穌基督
[00:12:40.620 --> 00:12:43.820]  是就在這末世的時候
[00:12:43.820 --> 00:12:45.860]  就在這末世
[00:12:45.860 --> 00:12:48.900]  耶穌基督是在末世的時候
[00:12:48.900 --> 00:12:52.500]  總結了全部的先知
[00:12:52.500 --> 00:12:53.860]  他們要講的東西
[00:12:53.860 --> 00:12:55.860]  這就是不同
[00:12:55.860 --> 00:12:57.540]  到底什麼叫末世呢
[00:12:57.540 --> 00:13:00.260]  在希伯來書末世的用法
[00:13:00.260 --> 00:13:02.260]  不是指世界末日
[00:13:02.260 --> 00:13:04.980]  因爲如果是世界末日
[00:13:04.980 --> 00:13:08.020]  那耶穌到成肉身來這個世界的時候
[00:13:08.260 --> 00:13:10.140]  祂要遇到的那些人怎麼辦呢
[00:13:10.140 --> 00:13:13.420]  所以這個末世在聖經裏面有另一種用法
[00:13:13.420 --> 00:13:17.100]  就是耶穌兩次來臨中間這一段時間
[00:13:17.100 --> 00:13:19.220]  就是說第一次到成肉身
[00:13:19.220 --> 00:13:22.260]  一直到祂再臨這一段時間
[00:13:22.260 --> 00:13:24.340]  同樣都是叫做末世
[00:13:24.340 --> 00:13:25.620]  就是說這個世界
[00:13:25.620 --> 00:13:29.620]  去到這個紀元的時候
[00:13:29.620 --> 00:13:30.900]  好了
[00:13:30.900 --> 00:13:32.460]  我們看一看
[00:13:32.460 --> 00:13:35.140]  耶穌基督在這個末世的時間
[00:13:35.140 --> 00:13:36.020]  祂就來臨
[00:13:36.300 --> 00:13:40.340]  也就是說是總結了過去這麼多個世代
[00:13:40.340 --> 00:13:43.220]  全部先知他們的預言
[00:13:43.220 --> 00:13:44.740]  第二
[00:13:44.740 --> 00:13:47.820]  神蹟在古時是藉着
[00:13:47.820 --> 00:13:49.580]  多少個先知呀
[00:13:49.580 --> 00:13:51.780]  多少個呀
[00:13:51.780 --> 00:13:54.260]  是衆先知
[00:13:54.260 --> 00:13:56.780]  是很多個先知
[00:13:56.780 --> 00:13:58.380]  是複數的
[00:13:58.380 --> 00:13:59.860]  是多數的
[00:13:59.860 --> 00:14:02.620]  爲什麼要用這麼多個先知呢
[00:14:02.620 --> 00:14:03.700]  很簡單
[00:14:03.700 --> 00:14:06.180]  因爲這些先知是有限的
[00:14:07.100 --> 00:14:08.460]  他們知道的東西是有限的
[00:14:08.460 --> 00:14:10.420]  就好像砌Puzzle
[00:14:10.420 --> 00:14:12.500]  在一個砌圖裏面
[00:14:12.500 --> 00:14:14.820]  每個先知就拿着幾塊
[00:14:14.820 --> 00:14:18.020]  成一萬塊的東西當中
[00:14:18.020 --> 00:14:19.100]  他拿了幾塊
[00:14:19.100 --> 00:14:20.700]  有些先知拿了幾十塊
[00:14:20.700 --> 00:14:23.220]  有些先知拿了一百塊
[00:14:23.220 --> 00:14:24.620]  但是無論如何
[00:14:24.620 --> 00:14:26.900]  成萬塊的砌圖遊戲裏面
[00:14:26.900 --> 00:14:28.180]  他就只有這麼多個
[00:14:28.180 --> 00:14:29.420]  是因爲這樣
[00:14:29.420 --> 00:14:32.540]  所以如果你只是讀舊約的先知書
[00:14:32.540 --> 00:14:34.740]  你能夠看得見未來
[00:14:35.060 --> 00:14:37.380]  只不過是片段
[00:14:37.380 --> 00:14:39.380]  小部分
[00:14:39.380 --> 00:14:40.700]  是沒辦法
[00:14:40.700 --> 00:14:43.140]  有一個整個的圖畫
[00:14:43.140 --> 00:14:44.220]  我們可以看得到
[00:14:44.220 --> 00:14:46.860]  但是耶穌基督
[00:14:46.860 --> 00:14:50.420]  就在這末世
[00:14:50.420 --> 00:14:54.180]  是藉着他兒子
[00:14:54.180 --> 00:14:57.260]  兒子是單數的
[00:14:57.260 --> 00:14:59.780]  是神的獨生子
[00:14:59.780 --> 00:15:01.860]  是唯一的一個
[00:15:01.860 --> 00:15:04.380]  那爲什麼一個就搞定呢
[00:15:04.780 --> 00:15:07.060]  因爲這個是無限的
[00:15:07.060 --> 00:15:09.620]  如果這個是無限的時間
[00:15:09.620 --> 00:15:11.940]  根本上就不需要第二個
[00:15:11.940 --> 00:15:14.460]  因爲一個無限加兩個無限
[00:15:14.460 --> 00:15:15.700]  都是等於無限的
[00:15:15.700 --> 00:15:20.020]  一個無限乘以一萬個無限
[00:15:20.020 --> 00:15:21.380]  都是等於無限的
[00:15:21.380 --> 00:15:23.100]  是沒有需要那麼多的
[00:15:23.100 --> 00:15:25.220]  無限一個就夠了
[00:15:25.220 --> 00:15:27.900]  神在這段聖經裏面
[00:15:27.900 --> 00:15:29.340]  他就告訴我們
[00:15:29.340 --> 00:15:30.980]  來到這個末世的時候
[00:15:30.980 --> 00:15:32.860]  他就藉着他這個兒子
[00:15:32.860 --> 00:15:34.540]  這個無限的兒子
[00:15:34.860 --> 00:15:36.340]  無所不知 無所不能
[00:15:36.340 --> 00:15:38.340]  無所不在的這位兒子
[00:15:38.340 --> 00:15:40.860]  是將他的預言
[00:15:40.860 --> 00:15:42.340]  來表達出來
[00:15:42.340 --> 00:15:44.780]  第三個分別
[00:15:44.780 --> 00:15:46.660]  在這段聖經當中
[00:15:46.660 --> 00:15:48.260]  第一節說
[00:15:48.260 --> 00:15:51.820]  神記載古時藉着衆先知
[00:15:51.820 --> 00:15:54.300]  是多次
[00:15:54.300 --> 00:15:56.660]  多次
[00:15:56.660 --> 00:15:59.220]  in many times
[00:15:59.220 --> 00:16:01.900]  是很多很多不同的
[00:16:01.900 --> 00:16:03.500]  機會或者時間
[00:16:04.380 --> 00:16:05.660]  第二 多方
[00:16:05.660 --> 00:16:07.620]  in many ways
[00:16:07.620 --> 00:16:10.140]  是很多不同的方法
[00:16:10.140 --> 00:16:11.500]  很多不同的途徑
[00:16:11.500 --> 00:16:13.540]  可能是藉着預表的途徑
[00:16:13.540 --> 00:16:14.980]  預言的途徑
[00:16:14.980 --> 00:16:16.820]  或者是一些allusion
[00:16:16.820 --> 00:16:19.940]  或者是一些比喻性的途徑
[00:16:19.940 --> 00:16:21.540]  很多不同的方法
[00:16:21.540 --> 00:16:23.140]  講故事的途徑
[00:16:23.140 --> 00:16:27.540]  來將神對未來的預言來到講出來
[00:16:27.540 --> 00:16:30.580]  那爲什麼要多次多方呢
[00:16:30.580 --> 00:16:34.140]  是因爲每人每次都不完整
[00:16:34.660 --> 00:16:37.020]  每人每次都是片段
[00:16:37.020 --> 00:16:40.540]  每人每次都是講得不夠清楚
[00:16:40.540 --> 00:16:42.140]  而帶來的結果呢
[00:16:42.140 --> 00:16:43.380]  就是一個雲
[00:16:43.380 --> 00:16:46.660]  如果我們只是讀舊約聖經
[00:16:46.660 --> 00:16:48.260]  有很多東西是一個雲來的
[00:16:48.260 --> 00:16:50.380]  探多等於馬航失蹤
[00:16:50.380 --> 00:16:51.220]  到現在爲止
[00:16:51.220 --> 00:16:52.500]  我們是一個雲一樣
[00:16:52.500 --> 00:16:54.140]  告訴大家
[00:16:54.140 --> 00:16:55.660]  如果沒有新約的時候
[00:16:55.660 --> 00:16:57.900]  我們對舊約那些預言
[00:16:57.900 --> 00:17:00.220]  到現在仍然是一個雲
[00:17:00.220 --> 00:17:02.100]  真的不知道他想講什麼
[00:17:02.100 --> 00:17:03.780]  但是我們很感恩
[00:17:04.380 --> 00:17:05.500]  來到新約的時候
[00:17:05.500 --> 00:17:09.580]  神是藉着他這個獨一的遺旨
[00:17:09.580 --> 00:17:11.780]  是一次過
[00:17:11.780 --> 00:17:13.780]  是一次過
[00:17:13.780 --> 00:17:15.940]  爲什麼叫一次過呢
[00:17:15.940 --> 00:17:19.060]  就是因爲這一次過已經完整了
[00:17:19.060 --> 00:17:21.580]  一次過已經完全了
[00:17:21.580 --> 00:17:24.140]  不再需要補
[00:17:24.140 --> 00:17:26.140]  不需要補了
[00:17:26.140 --> 00:17:27.380]  搞定了
[00:17:27.380 --> 00:17:29.900]  第四
