
[00:00:00.000 --> 00:00:05.960]  今日呢我哋嘅題目呢叫做同心合意成全主公
[00:04:25.040 --> 00:04:26.720]  有個弟兄姊妹同我講
[00:04:26.720 --> 00:04:28.160]  話其實我哋呢咁樣奉獻
[00:04:28.160 --> 00:04:31.040]  唔係淨係因為而家教會有需要
[00:04:31.040 --> 00:04:32.320]  咁樣奉獻
[00:04:32.320 --> 00:04:34.720]  我哋好希望我哋嘅下一代
[00:04:34.720 --> 00:04:37.720]  都能夠有一個敬拜嘅地方
[00:04:37.720 --> 00:04:39.360]  我聽落好感動
[00:04:39.360 --> 00:04:42.040]  所以我哋呢回望過去十年
[00:04:42.040 --> 00:04:44.240]  我哋一齊睇下神畀我哋嘅恩典
[00:04:44.240 --> 00:04:45.960]  但我哋唔好停喺嗰度
[00:04:45.960 --> 00:04:48.320]  我哋要諗嚟緊嘅十年
[00:04:48.320 --> 00:04:51.800]  我哋又點樣繼續去同心合意
[00:04:51.800 --> 00:04:53.080]  去繼續完成神
[00:04:53.080 --> 00:04:56.000]  喺我哋生命裏面要我哋完成嘅工作呢
[00:04:56.000 --> 00:04:58.240]  我好想可能十年之後呢
[00:04:58.240 --> 00:05:00.600]  之前我喺其中一個分享過呢一樣嘢嘅
[00:05:00.600 --> 00:05:02.320]  我話我哋唔好十年之後呢
[00:05:02.320 --> 00:05:03.680]  問你過去呢
[00:05:03.680 --> 00:05:05.040]  你幾時為神奔跑
[00:05:05.040 --> 00:05:06.200]  依次你講返嘅
[00:05:06.200 --> 00:05:10.480]  係2013年你點樣為神奔跑
[00:05:10.480 --> 00:05:12.080]  或者呢2023年
[00:05:12.080 --> 00:05:13.480]  我哋而家一齊點樣為神奔跑
[00:05:13.480 --> 00:05:14.640]  但係十年之後
[00:05:14.640 --> 00:05:16.520]  有人問咁你過去有冇為神奔跑
[00:05:16.520 --> 00:05:17.240]  你話冇呀
[00:05:17.240 --> 00:05:18.160]  我哋停咗喺嗰度
[00:05:18.160 --> 00:05:19.760]  我哋唔好停喺嗰度
[00:05:19.760 --> 00:05:22.720]  但當我哋繼續向前望嘅時候
[00:05:22.720 --> 00:05:24.320]  我哋又點樣繼續
[00:05:24.320 --> 00:05:28.440]  去將我哋嘅生命擺上為主所用呢
[00:05:28.440 --> 00:05:29.880]  今日呢我哋會首先呢
[00:05:29.880 --> 00:05:32.760]  開一個新嘅書卷就係肥立比書
[00:05:32.760 --> 00:05:34.440]  我哋會喺肥立比書嘅一章裏面呢
[00:05:34.440 --> 00:05:36.320]  學三個好重要嘅功課
[00:05:36.320 --> 00:05:38.320]  但係呢我哋都試下去睇下呢
[00:05:38.320 --> 00:05:40.280]  肥立比書嘅背景先
[00:05:40.280 --> 00:05:41.680]  肥立比書呢
[00:05:41.680 --> 00:05:46.920]  係四封被稱為係保羅監獄書信嘅其中一封
[00:05:46.920 --> 00:05:51.240]  即係話保羅坐監嘅時候所寫嘅一卷書
[00:05:51.240 --> 00:05:53.480]  傳統係認為保羅呢
[00:05:53.480 --> 00:05:56.520]  係喺羅馬坐監嘅時候寫嘅
[00:05:56.520 --> 00:05:57.800]  咁因為呢我哋睇到
[00:05:57.800 --> 00:06:00.120]  保羅呢佢可以接待朋友
[00:06:00.120 --> 00:06:03.160]  佢都可以安排提摩泰的侍宮
[00:06:03.160 --> 00:06:04.680]  亦都可以同教會通訊
[00:06:04.680 --> 00:06:07.640]  呢個呢同保羅喺羅馬嘅時候
[00:06:07.640 --> 00:06:10.040]  被軟禁嘅情況好吻合㗎
[00:06:10.040 --> 00:06:11.560]  如果呢一卷書
[00:06:11.560 --> 00:06:14.760]  係保羅喺羅馬被軟禁嘅時候寫嘅呢
[00:06:14.760 --> 00:06:19.320]  大概係公元六十至六十二年
[00:06:19.320 --> 00:06:22.600]  肥立比又係一個乜嘢嘅地方呢
[00:06:22.600 --> 00:06:23.800]  其實肥立比呢
[00:06:23.800 --> 00:06:28.040]  係由羅馬通去亞洲嘅軍事大道上面
[00:06:28.040 --> 00:06:30.040]  一個好重要嘅城市
[00:06:30.040 --> 00:06:31.720]  點解佢叫做肥立比呢
[00:06:31.720 --> 00:06:34.920]  因為呢係希臘亞歷山大大帝嘅爸爸
[00:06:34.920 --> 00:06:36.360]  肥力二世呢
[00:06:36.360 --> 00:06:38.360]  佢攻陷咗呢個城市
[00:06:38.360 --> 00:06:41.400]  而且就用自己個名去命名呢個城市
[00:06:41.400 --> 00:06:42.840]  所以叫做肥立比喇
[00:06:42.840 --> 00:06:46.120]  亦都呢我哋知道呢喺羅馬帝國嘅時候呢
[00:06:46.120 --> 00:06:49.880]  羅馬皇帝奧古士督喺公元前三十一年呢
[00:06:49.880 --> 00:06:53.640]  佢擊敗咗安東尼同埋呢個埃及皇后呢
[00:06:53.640 --> 00:06:55.800]  佢就唔單止叫呢個城市做肥立比喎
[00:06:55.800 --> 00:06:57.320]  佢又將自己個名加埋上去
[00:06:57.320 --> 00:06:58.600]  所以其實正式個名呢
[00:06:58.600 --> 00:07:01.560]  係叫做肥立比奧古士督
[00:07:01.560 --> 00:07:03.080]  咁亦都因為咁嘅緣故呢
[00:07:03.080 --> 00:07:04.600]  肥立比嘅居民呢
[00:07:04.600 --> 00:07:08.200]  係享有羅馬公民嘅權利㗎
[00:07:08.200 --> 00:07:10.200]  而肥立比教會呢
[00:07:10.200 --> 00:07:15.000]  就係保羅第二次嘅報道旅程嘅時候所成立㗎
[00:07:15.000 --> 00:07:17.000]  如果係睇聖經呢我哋可能記得喇
[00:07:17.000 --> 00:07:19.720]  保羅呢喺夜晚見到一個異象
[00:07:19.720 --> 00:07:21.800]  就係一個馬其頓人同佢講
[00:07:21.800 --> 00:07:24.360]  喂你過嚟幫助我哋喇
[00:07:24.360 --> 00:07:28.120]  因為呢個異象保羅就啟程去馬其頓喇
[00:07:28.120 --> 00:07:30.600]  去到肥立比喺城外嘅河邊呢
[00:07:30.600 --> 00:07:32.680]  佢就遇到呂底亞
[00:07:32.680 --> 00:07:34.200]  我哋英文叫Lydia
[00:07:34.200 --> 00:07:37.080]  佢呢係一個敬拜神嘅外邦人喇
[00:07:37.080 --> 00:07:40.600]  係一個女士亦都係一個賣紫色布嘅商人
[00:07:40.600 --> 00:07:43.400]  紫色布係當時呢皇族用嘅布
[00:07:43.400 --> 00:07:46.280]  所以佢係應該一個呢有錢嘅生意人嚟㗎
[00:07:46.280 --> 00:07:50.200]  保羅同佢講到之後呢佢一家就信咗耶穌
[00:07:50.200 --> 00:07:52.280]  同埋受咗洗
[00:07:52.280 --> 00:07:54.280]  咁如果我哋繼續睇聖經呢其實呢
[00:07:54.280 --> 00:07:57.480]  保羅同肥立比教會呢都有唔少嘅經歷㗎
[00:07:57.480 --> 00:08:00.600]  曾經呢有一個呢被鬼附嘅侍女喎
[00:08:00.600 --> 00:08:03.800]  呢個被鬼附嘅侍女呢可以預言未來㗎
[00:08:03.800 --> 00:08:06.280]  所以佢個主人呢就發大達喇
[00:08:06.280 --> 00:08:10.600]  咁但係保羅呢就趕走咗呢個侍女裏面嘅鬼喎
[00:08:10.600 --> 00:08:12.200]  咁佢個主人就點呀
[00:08:12.200 --> 00:08:13.800]  冇一條財路啦
[00:08:13.800 --> 00:08:18.040]  冇一條財路就將佢同西拉就掟咗落監裏面喇
[00:08:18.040 --> 00:08:22.200]  如果我哋記得呢聖經話呢當保羅同西拉喺監度夜晚佢哋做咩呀
[00:08:22.200 --> 00:08:23.880]  夜晚敬拜神呀
[00:08:23.880 --> 00:08:25.880]  當佢哋敬拜神嘅時候呢
[00:08:25.880 --> 00:08:30.200]  地震跟住嗰啲嘅監倉門開咗呀
[00:08:30.200 --> 00:08:33.240]  但嗰啲監倉門開咗保羅同西拉冇走到喎
[00:08:33.240 --> 00:08:36.200]  咁肉粥佢都好奇怪啦監倉門開咗佢都冇走到
[00:08:36.200 --> 00:08:40.760]  佢哋反而喺嗰度呢就同嗰啲肉粥傳福音呀
[00:08:40.760 --> 00:08:43.000]  咁啲肉粥同佢一家信咗耶穌呀
[00:08:43.000 --> 00:08:46.040]  所以聖經有一段講話當信主耶穌
[00:08:46.040 --> 00:08:48.600]  你和你一家都必得救
[00:08:48.600 --> 00:08:52.840]  嗱我哋睇到菲律賓教會同保羅嗰種呢好深厚嘅感情
[00:08:52.840 --> 00:08:57.000]  而喺菲律賓書裏面我哋都睇到菲律賓教會呢對保羅嘅愛呀
[00:08:57.000 --> 00:09:00.200]  佢哋常常用唔同嘅方式去幫助保羅
[00:09:00.200 --> 00:09:05.800]  而保羅亦都喺呢封信裏面呢去常常表達對菲律賓教會嘅感謝
[00:09:05.800 --> 00:09:08.920]  好啦我哋睇完菲律賓教會嘅背景呢我哋睇下
[00:09:08.920 --> 00:09:12.920]  究竟菲律賓教會佢又面對啲乜嘢困難同埋挑戰呢
[00:09:12.920 --> 00:09:15.800]  呢個對我哋呢明白呢封信好重要㗎
[00:09:15.800 --> 00:09:19.000]  如果我哋睇返呢成卷書咁我哋中攬㗎啫
[00:09:19.000 --> 00:09:21.080]  我哋跟住呢會繼續睇落去㗎
[00:09:21.080 --> 00:09:25.720]  我哋發現呢菲律賓教會呢都面對唔同嘅敵人㗎
[00:09:25.720 --> 00:09:29.000]  其中呢一種嘅敵人喺一章二十八節
[00:09:29.000 --> 00:09:30.360]  嗰度咁樣講佢話呢
[00:09:30.360 --> 00:09:32.280]  不怕敵人的驚嚇
[00:09:32.280 --> 00:09:37.080]  者是證明他們沉淪 你們得救都市出於神
[00:09:37.080 --> 00:09:38.600]  當我哋睇完聖經呢
[00:09:38.600 --> 00:09:42.600]  呢啲呢聖經學者話應該係一啲唔信神嘅外邦人呢
[00:09:42.600 --> 00:09:44.680]  對佢哋一啲嘅攻擊呀
[00:09:44.680 --> 00:09:47.320]  而呢喺三章二節嗰度又咁樣講
[00:09:47.320 --> 00:09:52.440]  應當防備犬類 防備作惡 防備妄自行割嘅
[00:09:52.440 --> 00:09:53.880]  咩係妄自行割呢
[00:09:53.880 --> 00:09:56.520]  就係當時有一啲嘅猶太嘅基督徒
[00:09:56.520 --> 00:09:59.400]  佢哋認為呢信耶穌就唔夠㗎
[00:09:59.400 --> 00:10:04.920]  如果你想得救呢你唔單止信耶穌都要遵守舊約律法嘅割禮
[00:10:04.920 --> 00:10:05.800]  先能夠得救
[00:10:05.800 --> 00:10:09.160]  咁我哋讀迦拉太書知道呢個呢係唔啱㗎
[00:10:09.160 --> 00:10:12.840]  咁所以呢講我當時呢都有啲唔係好正確嘅教導
[00:10:12.840 --> 00:10:15.160]  好啦去到第三啦我哋睇到呢
[00:10:15.160 --> 00:10:18.440]  喺三章十八節十九節有另外一種嘅敵人喎
[00:10:18.440 --> 00:10:21.960]  咁呢度保羅話呢佢哋嘅結局係沉淪嘅
[00:10:21.960 --> 00:10:25.320]  因為佢哋嘅神就係自己嘅土褔呀
[00:10:25.320 --> 00:10:27.880]  咁所以呢聖經學者認為呢一啲嘅敵人呢
[00:10:27.880 --> 00:10:32.520]  係一啲呢去縱慾呈慾嘅一啲嘅縱慾主義者
[00:10:32.520 --> 00:10:34.520]  即係話哎我哋享樂啦我哋
[00:10:34.520 --> 00:10:37.960]  我哋奸淫冇問題我哋呢享受今生可以享受嘅
[00:10:37.960 --> 00:10:41.160]  保羅話呢你唔好跟隨呢啲嘅人呀
[00:10:41.160 --> 00:10:44.920]  而最後喇喺菲律賓書四章二節呢亦都講呢
[00:10:44.920 --> 00:10:47.080]  原來佢哋當中呢可能都有紛爭喎
[00:10:47.080 --> 00:10:50.200]  因為佢話我勸友呀奪和秦道基
[00:10:50.200 --> 00:10:52.920]  要在主裡同心呀
[00:10:52.920 --> 00:10:55.880]  面對呢啲嘅困難同埋挑戰呢
[00:10:55.880 --> 00:10:57.960]  保羅同菲律賓教會講呢
[00:10:57.960 --> 00:10:59.720]  你哋唔好灰心呀
[00:10:59.720 --> 00:11:02.200]  你哋要合一 你哋首先要合一
[00:11:02.200 --> 00:11:05.400]  第二樣嘢你哋要防備嗰啲嘅假教師
[00:11:05.400 --> 00:11:07.640]  第三就係面對呢啲嘅攻擊
[00:11:07.640 --> 00:11:12.520]  你哋要堅持 你哋呢要完成主嘅工作
[00:11:12.520 --> 00:11:15.080]  咁所以呢今日呢我哋從第一章呢
[00:11:15.080 --> 00:11:18.040]  學三個呢好重要嘅功課呀
[00:11:18.040 --> 00:11:19.560]  今日我哋睇第一樣嘢
[00:11:19.560 --> 00:11:24.760]  我哋要堅持係靠住主去完成主公
[00:11:24.760 --> 00:11:27.160]  我哋一齊呢由第三去到第六節
[00:11:27.160 --> 00:11:28.920]  我哋一齊讀 一二三
[00:11:28.920 --> 00:11:32.840]  我每逢想念你哋 就感謝我的神
[00:11:32.840 --> 00:11:36.120]  每逢為你哋眾人祈求嘅時候
[00:11:36.120 --> 00:11:39.000]  嘗試歡歡喜喜地祈求
[00:11:39.000 --> 00:11:42.200]  因為從頭一天直到如今
[00:11:42.200 --> 00:11:45.720]  你哋是同心合一地興旺福音
[00:11:45.720 --> 00:11:49.640]  我深信乃在你哋心裡動了善功的
[00:11:49.640 --> 00:11:51.400]  必成全者功
[00:11:51.400 --> 00:11:54.760]  直到基督耶穌的日子
[00:11:54.760 --> 00:11:57.240]  好啦一開始呢保羅講一樣嘢嘅話呢
[00:11:57.240 --> 00:11:59.560]  我每逢掛念你哋
[00:11:59.560 --> 00:12:00.520]  呢度你都講呢
[00:12:00.520 --> 00:12:03.320]  其實保羅成日都掛住菲律賓教會㗎
[00:12:03.320 --> 00:12:04.840]  咁佢唔單止掛住菲律賓教會
[00:12:04.840 --> 00:12:07.400]  佢話我每次掛念你哋嘅時候
[00:12:07.400 --> 00:12:11.080]  為你哋祈禱都為你哋去感謝神
[00:12:11.080 --> 00:12:14.120]  常常歡歡喜喜地祈求
[00:12:14.120 --> 00:12:15.960]  佢唔單止成日諗比菲律賓教會
[00:12:15.960 --> 00:12:18.280]  亦都呢會為你哋去感恩
[00:12:18.280 --> 00:12:19.800]  咁我哋又諗一樣嘢喇
[00:12:19.800 --> 00:12:22.440]  咁究竟佢又會點樣去為
[00:12:22.440 --> 00:12:25.080]  菲律賓教會去祈禱呢
[00:12:25.080 --> 00:12:27.160]  如果我哋睇返成本嘅二筆傻孫
[00:12:27.160 --> 00:12:29.400]  我都睇到佢有幾個點呢
[00:12:29.400 --> 00:12:31.320]  係為菲律賓教會祈禱
[00:12:31.320 --> 00:12:33.720]  第一佢為菲律賓教會大興姊妹
[00:12:33.720 --> 00:12:37.080]  嘅寧命成熟去祈禱
[00:12:37.080 --> 00:12:39.880]  佢亦都為菲律賓教會大興姊妹
[00:12:39.880 --> 00:12:42.360]  能夠靠住耶穌
[00:12:42.360 --> 00:12:46.440]  去結出仁義嘅果子去祈禱
[00:12:46.440 --> 00:12:48.360]  佢亦都為菲律賓教會
[00:12:48.360 --> 00:12:53.160]  能夠效法耶穌的謙卑去祈禱
[00:12:53.160 --> 00:12:54.760]  亦都為佢哋祈禱
[00:12:54.760 --> 00:12:56.360]  就係面對逼迫嘅時候
[00:12:56.360 --> 00:12:58.440]  佢哋能夠堅守信仰
[00:12:58.440 --> 00:13:01.160]  立不動搖
[00:13:01.160 --> 00:13:02.360]  亦都為佢哋祈禱
[00:13:02.360 --> 00:13:06.600]  等佢哋唔好畀嗰啲假教師去欺騙
[00:13:06.600 --> 00:13:10.920]  而最後亦都為佢哋教會合一去祈禱
[00:13:10.920 --> 00:13:13.320]  保羅呢知道佢哋面對嘅困難
[00:13:13.320 --> 00:13:15.320]  亦都知道佢哋面對嘅挑戰
[00:13:15.320 --> 00:13:16.280]  但保羅話
[00:13:16.280 --> 00:13:17.640]  我每次為你哋祈禱呢
[00:13:17.640 --> 00:13:19.160]  都係歡歡喜喜嘅
[00:13:19.160 --> 00:13:20.760]  點解歡歡喜喜呢
[00:13:20.760 --> 00:13:23.000]  如果我哋再睇第五節到第六節呢
[00:13:23.000 --> 00:13:25.400]  我哋明白呢度有兩個原因
[00:13:25.400 --> 00:13:28.440]  保羅能夠為菲律賓教會歡喜嘅
[00:13:28.440 --> 00:13:30.040]  第一樣嘢喺第五節
[00:13:30.040 --> 00:13:32.360]  就係佢話因為你哋從頭一天
[00:13:32.360 --> 00:13:33.800]  直到如今
[00:13:33.800 --> 00:13:38.120]  你哋是同心合意地興旺福音
[00:13:38.120 --> 00:13:38.920]  如果你記得
[00:13:38.920 --> 00:13:41.080]  菲律賓教會係保羅第二次
[00:13:41.080 --> 00:13:43.160]  報道旅程嘅時候所成立嘅
[00:13:43.160 --> 00:13:46.280]  當陣時大概係公元49年
[00:13:46.280 --> 00:13:49.320]  而頭先我哋話比保羅寫菲律賓書嘅時候呢
[00:13:49.320 --> 00:13:52.040]  應該大約係公元60至62年
[00:13:52.040 --> 00:13:55.240]  即係相隔咗大概13年嘅時間
[00:13:55.240 --> 00:13:58.040]  但係保羅話雖然相隔咗13年
[00:13:58.040 --> 00:14:00.280]  你哋仍然從頭一天
[00:14:00.280 --> 00:14:02.440]  直到而家呢啲十幾年裏面
[00:14:02.440 --> 00:14:08.280]  係同心合意咁樣去興旺福音嘅
[00:14:08.280 --> 00:14:09.560]  今日我哋都要問啦
[00:14:09.560 --> 00:14:10.920]  我哋過去十年
[00:14:10.920 --> 00:14:14.120]  提醒姐妹我哋一齊同心合意興旺福音
[00:14:14.120 --> 00:14:16.040]  但我哋嚟緊個十年
[00:14:16.040 --> 00:14:20.040]  我哋係唔係繼續都係咁樣同心合意呢
[00:14:20.040 --> 00:14:22.520]  乜嘢係同心合意呢
[00:14:22.520 --> 00:14:23.880]  同心合意呢個字呢
[00:14:23.880 --> 00:14:27.640]  原文係有相交 團契 分享
[00:14:27.640 --> 00:14:30.280]  同埋有份咁嘅意思
[00:14:30.280 --> 00:14:31.480]  而啲英文 日本呢
[00:14:31.480 --> 00:14:33.480]  會將呢個字譯做partnership
[00:14:33.480 --> 00:14:35.400]  即係partner 即係拍檔
[00:14:35.400 --> 00:14:36.680]  咁所以今日呢
[00:14:36.680 --> 00:14:38.520]  當我哋話我哋面對前面呢
[00:14:38.520 --> 00:14:40.760]  我哋興旺福音唔係淨係靠自己㗎
[00:14:40.760 --> 00:14:42.520]  我哋唔係單打獨鬥㗎
[00:14:42.520 --> 00:14:44.920]  你望望你隔離嗰個
[00:14:44.920 --> 00:14:47.400]  佢係你嘅拍檔呀
[00:14:47.400 --> 00:14:48.040]  佢係你嘅拍檔
[00:14:48.040 --> 00:14:49.000]  咪你同佢講一聲啦
[00:14:49.000 --> 00:14:50.600]  喂拍檔
[00:14:50.600 --> 00:14:53.000]  或者喂partner
[00:14:53.000 --> 00:14:55.720]  喂partner
[00:14:55.720 --> 00:14:58.440]  原來我哋唔係靠自己一個㗎
[00:14:58.440 --> 00:15:00.120]  我哋要同心合意
[00:15:00.120 --> 00:15:01.880]  所以我哋好需要你隔離嗰個
[00:15:01.880 --> 00:15:03.560]  我哋需要partner
[00:15:03.560 --> 00:15:05.880]  一齊靠住主
[00:15:05.880 --> 00:15:08.360]  去完成主嘅工作
[00:15:08.360 --> 00:15:10.360]  但今日我哋唔係淨係靠自己
[00:15:10.360 --> 00:15:12.280]  亦都唔係淨係靠partner
[00:15:12.280 --> 00:15:13.240]  第二樣嘢
[00:15:13.240 --> 00:15:15.880]  保羅話我能夠歡歡喜喜祈禱係咩呀
[00:15:15.880 --> 00:15:17.640]  因為
[00:15:17.640 --> 00:15:19.480]  因為我深信
[00:15:19.480 --> 00:15:23.800]  那在你們心裡動了善工的
[00:15:23.800 --> 00:15:26.120]  必成全這功
[00:15:26.120 --> 00:15:28.760]  直到耶穌基督的日子
[00:15:28.760 --> 00:15:30.040]  保羅話得好清楚
