
[00:00:00.000 --> 00:00:03.600]  《已不所書》是保羅社的其中一本書信
[00:01:43.200 --> 00:01:45.800]  是本福恩,有一日信等等這些事
[00:01:45.800 --> 00:01:48.800]  所以是一個序述和教義的講
[00:01:48.800 --> 00:01:51.000]  然後到三章十四十五節
[00:01:51.000 --> 00:01:52.200]  又再來一個祈禱
[00:01:52.200 --> 00:01:54.800]  講到這裏就有一個祈禱
[00:01:54.800 --> 00:01:56.000]  這個祈禱是這樣的
[00:01:56.000 --> 00:01:58.400]  他求父神,藉着他的靈
[00:01:58.400 --> 00:02:01.600]  叫你們,我將它寫了以弗所教會
[00:02:01.600 --> 00:02:03.800]  心裏面的力量剛強起來
[00:02:03.800 --> 00:02:05.200]  在這個時候你會發覺
[00:02:05.200 --> 00:02:08.800]  起碼有四分三是一樣的
[00:02:08.800 --> 00:02:10.600]  求父神,藉着聖靈
[00:02:10.600 --> 00:02:12.000]  或者藉着啓示什麼的靈
[00:02:12.000 --> 00:02:13.400]  加多一些東西下去
[00:02:13.400 --> 00:02:16.800]  叫教會,有不同的東西的意思
[00:02:16.800 --> 00:02:18.200]  所以他有理由相信
[00:02:18.200 --> 00:02:19.800]  這個大的段落
[00:02:19.800 --> 00:02:22.800]  本來一直在寫的時候,靈裏面是很清楚的
[00:02:22.800 --> 00:02:25.600]  神擺了一個很強烈鮮明的一個線路
[00:02:25.600 --> 00:02:27.400]  在他的思想裏面
[00:02:27.400 --> 00:02:28.800]  他爲教會祈禱
[00:02:28.800 --> 00:02:31.400]  就叫教會,有神的靈啓動
[00:02:31.400 --> 00:02:34.400]  讓他們更加認識,更加知道神
[00:02:34.400 --> 00:02:35.600]  我今天講的經文
[00:02:35.600 --> 00:02:37.600]  就是夾着這兩個大段落的中間
[00:02:37.600 --> 00:02:39.400]  這兩個祈禱的中間
[00:02:39.400 --> 00:02:42.400]  好像一個hamburger中間的餡
[00:02:42.400 --> 00:02:43.800]  我就和大家看看
[00:02:43.800 --> 00:02:45.800]  一節聖經先和大家讀一讀
[00:02:45.800 --> 00:02:47.600]  我們一起預備讀一讀這一節聖經
[00:02:47.600 --> 00:02:48.600]  一二三
[00:02:48.600 --> 00:02:51.000]  求我們主耶穌基督的神
[00:02:51.000 --> 00:02:52.400]  榮耀的父
[00:02:52.400 --> 00:02:55.600]  將那賜人智慧和啓示的靈
[00:02:55.600 --> 00:02:57.000]  賞給你們
[00:02:57.000 --> 00:02:59.000]  使你們真知道他
[00:02:59.000 --> 00:03:00.200]  我相信大家都會明白
[00:03:00.200 --> 00:03:02.600]  當保祿說使你們真知道他
[00:03:02.600 --> 00:03:04.800]  不是表示他們之前是假知道
[00:03:04.800 --> 00:03:09.200]  而是對比神的豐富和榮耀
[00:03:09.200 --> 00:03:10.600]  我們只知道很少
[00:03:10.600 --> 00:03:12.400]  現在聖靈啓示我們
[00:03:12.400 --> 00:03:15.000]  讓我們真真正正很踏實
[00:03:15.000 --> 00:03:16.000]  更深入
[00:03:16.000 --> 00:03:17.800]  更全面地認識他
[00:03:17.800 --> 00:03:19.400]  意思就是這樣
[00:03:19.400 --> 00:03:22.000]  認識一個人其實有很多方法
[00:03:22.000 --> 00:03:23.400]  譬如你想認識李牧師
[00:03:23.400 --> 00:03:24.000]  我舉例而已
[00:03:24.000 --> 00:03:26.000]  你多數沒什麼興趣認識我
[00:03:26.000 --> 00:03:27.000]  你想認識李牧師
[00:03:27.000 --> 00:03:28.200]  很容易
[00:03:28.200 --> 00:03:29.400]  Google search
[00:03:29.400 --> 00:03:30.200]  打去Google
[00:03:30.200 --> 00:03:31.600]  李偉健就行了
[00:03:31.600 --> 00:03:33.000]  很多東西出來了
[00:03:33.000 --> 00:03:35.800]  你有十幾分鍾時間就足夠了
[00:03:35.800 --> 00:03:37.000]  很多資料
[00:03:37.000 --> 00:03:39.800]  但很多資料不是我的
[00:03:39.800 --> 00:03:41.800]  香港先生叫李偉健
[00:03:41.800 --> 00:03:42.800]  很多資料
[00:03:42.800 --> 00:03:44.200]  因爲娛樂版經常看到
[00:03:44.200 --> 00:03:45.600]  所以經常上街就有
[00:03:45.600 --> 00:03:47.200]  李偉健
[00:03:47.200 --> 00:03:49.000]  除了李偉健之外
[00:03:49.000 --> 00:03:51.000]  還有很多很多篇幅就是
[00:03:51.000 --> 00:03:54.600]  我們中國內地有個反恐專家叫李偉健
[00:03:54.600 --> 00:03:56.800]  很多很多的
[00:03:56.800 --> 00:03:59.400]  李偉健牧師其實不是很多
[00:03:59.400 --> 00:04:00.000]  好了
[00:04:00.000 --> 00:04:01.800]  客觀的資料你不難的
[00:04:01.800 --> 00:04:04.200]  你找到就找到了
[00:04:04.200 --> 00:04:07.000]  但是找到這些資料不代表你知道我
[00:04:07.000 --> 00:04:08.400]  不代表你認識我
[00:04:08.400 --> 00:04:09.800]  怎樣才認識我呢
[00:04:09.800 --> 00:04:11.800]  那就約我喫飯
[00:04:11.800 --> 00:04:13.400]  請我喫冬菇
[00:04:13.400 --> 00:04:15.200]  然後試一下這麼多不同的東西
[00:04:15.200 --> 00:04:16.000]  看看我有什麼反應
[00:04:16.000 --> 00:04:16.600]  啊這個好喫
[00:04:16.600 --> 00:04:18.200]  那你從這些資料
[00:04:18.200 --> 00:04:19.600]  生活相處的裏面
[00:04:19.600 --> 00:04:20.400]  你就認識我
[00:04:20.400 --> 00:04:21.200]  知道我了
[00:04:21.200 --> 00:04:21.800]  很簡單的
[00:04:21.800 --> 00:04:23.400]  大家都知道了
[00:04:23.400 --> 00:04:25.200]  但本來在說的
[00:04:25.200 --> 00:04:27.000]  都不是這兩種
[00:04:27.000 --> 00:04:28.600]  不是資料
[00:04:28.600 --> 00:04:30.400]  不是相交的過程裏面
[00:04:30.400 --> 00:04:33.000]  透過經驗來認識神
[00:04:33.000 --> 00:04:36.000]  求次智慧和啓示的靈
[00:04:36.000 --> 00:04:38.600]  親自讓我們眼睛打開
[00:04:38.600 --> 00:04:40.000]  能夠真知道祂
[00:04:40.000 --> 00:04:42.400]  是超過我們的資料理性
[00:04:42.400 --> 00:04:44.200]  是超過我們的經驗
[00:04:44.200 --> 00:04:46.200]  是直接神的靈在裏面
[00:04:46.200 --> 00:04:48.200]  帶我們真的知道神
[00:04:48.200 --> 00:04:49.800]  這就是保羅的心意
[00:04:49.800 --> 00:04:52.200]  也是我今天說到帶着這個心
[00:04:52.200 --> 00:04:53.800]  希望神的道
[00:04:53.800 --> 00:04:56.800]  聖靈在裏面讓我們真的知道神
[00:04:56.800 --> 00:04:57.800]  知道神什麼呢
[00:04:57.800 --> 00:04:58.800]  有三方面
[00:04:58.800 --> 00:05:01.000]  今天我用三方面和大家分享
[00:05:01.000 --> 00:05:03.400]  第一方面就是知道神
[00:05:03.400 --> 00:05:05.800]  因照我們的指望
[00:05:05.800 --> 00:05:07.600]  神call我們的hope
[00:05:07.600 --> 00:05:08.800]  the hope of the calling
[00:05:08.800 --> 00:05:10.200]  英文就是
[00:05:10.200 --> 00:05:11.600]  呼召我們出來
[00:05:11.600 --> 00:05:12.600]  有什麼希望
[00:05:12.600 --> 00:05:14.400]  有沒有祂對我們的心意
[00:05:14.400 --> 00:05:16.200]  希望我們就會想到我們自己
[00:05:16.200 --> 00:05:17.200]  希望我希望什麼什麼
[00:05:17.200 --> 00:05:19.400]  其實那些希望不關我們這個事
[00:05:19.400 --> 00:05:21.600]  是神對我們的指望
[00:05:21.600 --> 00:05:23.800]  指望我們那個
[00:05:23.800 --> 00:05:26.200]  呼着我們對我們的指望
[00:05:26.200 --> 00:05:27.600]  這個就很重要了
[00:05:27.600 --> 00:05:29.600]  有幾段聖經和大家看
[00:05:29.600 --> 00:05:31.600]  call我們做什麼呢
[00:05:31.600 --> 00:05:32.400]  第一樣東西
[00:05:32.400 --> 00:05:34.200]  神call我們出來
[00:05:34.200 --> 00:05:36.600]  是叫我們成爲聖徒
[00:05:36.600 --> 00:05:37.800]  同意嗎
[00:05:37.800 --> 00:05:40.200]  保羅的書信一開始都是講什麼什麼聖徒
[00:05:40.200 --> 00:05:41.600]  哥倫多教會很吵架的
[00:05:41.600 --> 00:05:42.800]  都是聖徒
[00:05:42.800 --> 00:05:45.400]  我們都扭頭了這樣就叫聖徒
[00:05:45.400 --> 00:05:47.200]  那我都做了聖徒了
[00:05:47.200 --> 00:05:49.000]  沒錯你是聖徒來的
[00:05:49.000 --> 00:05:50.800]  你是聖徒來的
[00:05:50.800 --> 00:05:53.000]  誰有資格做聖徒
[00:05:53.000 --> 00:05:55.200]  不是他道德做得好不好
[00:05:55.200 --> 00:05:56.800]  不是他有沒有貪污
[00:05:56.800 --> 00:05:58.400]  不是他有沒有什麼錯失
[00:05:58.400 --> 00:06:00.400]  不是都不是這些
[00:06:00.400 --> 00:06:01.600]  是他
[00:06:01.600 --> 00:06:04.000]  生命是單單屬於神的
[00:06:04.000 --> 00:06:05.800]  這個就是聖徒
[00:06:05.800 --> 00:06:07.800]  聖就是聖潔嘛
[00:06:07.800 --> 00:06:09.600]  所有任何一個人
[00:06:09.600 --> 00:06:10.600]  你的生命
[00:06:10.600 --> 00:06:13.200]  是分別出來單單屬於神的
[00:06:13.200 --> 00:06:14.600]  你就是聖徒了
[00:06:14.600 --> 00:06:15.800]  所以你跟旁邊的人說
[00:06:15.800 --> 00:06:17.200]  你是不是聖徒啊
[00:06:17.200 --> 00:06:18.800]  你是不是聖徒啊
[00:06:18.800 --> 00:06:20.200]  還說了他的名字
[00:06:20.200 --> 00:06:21.200]  什麼什麼聖徒
[00:06:21.200 --> 00:06:23.600]  叫我沒得走就是你了
[00:06:23.600 --> 00:06:24.200]  對了
[00:06:24.200 --> 00:06:26.200]  我們很多時候有個錯覺
[00:06:26.200 --> 00:06:28.800]  我們以爲就要
[00:06:28.800 --> 00:06:29.600]  做得很好
[00:06:29.600 --> 00:06:30.600]  沒過失
[00:06:30.600 --> 00:06:31.200]  沒什麼
[00:06:31.200 --> 00:06:32.200]  那我才叫聖徒
[00:06:32.200 --> 00:06:33.400]  其實相反的
[00:06:33.400 --> 00:06:34.800]  是因爲我們是聖徒
[00:06:34.800 --> 00:06:37.200]  所以他要活出這種聖潔生命
[00:06:37.200 --> 00:06:38.800]  不是因爲做了這麼多事情
[00:06:38.800 --> 00:06:40.800]  我們配得上升上神臺做聖徒
[00:06:40.800 --> 00:06:42.200]  是相反的
[00:06:42.200 --> 00:06:43.600]  我們因爲原來是聖徒
[00:06:43.600 --> 00:06:46.200]  所以我們就活出這種聖徒的生命
[00:06:46.200 --> 00:06:47.600]  靠着神來活出
[00:06:47.600 --> 00:06:48.600]  最大的就是
[00:06:48.600 --> 00:06:50.800]  我們已經分別了出來
[00:06:50.800 --> 00:06:51.800]  你的人生
[00:06:51.800 --> 00:06:52.800]  是不是分別了出來
[00:06:52.800 --> 00:06:54.000]  單單屬於神呢
[00:06:54.000 --> 00:06:54.600]  是的
[00:06:54.600 --> 00:06:56.000]  你就是聖徒了
[00:06:56.000 --> 00:06:57.000]  你的家庭
[00:06:57.000 --> 00:06:58.600]  你的事業
[00:06:58.600 --> 00:06:59.800]  你的時間
[00:06:59.800 --> 00:07:01.000]  你的才幹
[00:07:01.000 --> 00:07:02.400]  是不是分別了出來
[00:07:02.400 --> 00:07:03.400]  屬於神的呢
[00:07:03.400 --> 00:07:04.200]  是的
[00:07:04.200 --> 00:07:05.400]  你就是聖徒了
[00:07:05.400 --> 00:07:06.400]  明白了嗎
[00:07:06.400 --> 00:07:06.800]  很清楚了
[00:07:06.800 --> 00:07:07.200]  第一
[00:07:07.200 --> 00:07:08.600]  神召我們出來
[00:07:08.600 --> 00:07:09.600]  讓我們真的知道
[00:07:09.600 --> 00:07:11.600]  原來我們一生
[00:07:11.600 --> 00:07:13.400]  所有的東西
[00:07:13.400 --> 00:07:14.400]  都是分別出來
[00:07:14.400 --> 00:07:16.000]  單單屬於神的
[00:07:16.000 --> 00:07:17.000]  這個就是聖徒
[00:07:17.000 --> 00:07:18.800]  這個是神召我們的
[00:07:18.800 --> 00:07:20.400]  第一基本的原意
[00:07:20.400 --> 00:07:21.400]  第二
[00:07:21.400 --> 00:07:23.000]  神召我們做什麼呢
[00:07:23.000 --> 00:07:24.000]  在那麼多前書一章
[00:07:24.000 --> 00:07:26.000]  和已不屬於一章都有提到
[00:07:26.000 --> 00:07:27.000]  召我們出來
[00:07:27.000 --> 00:07:28.600]  叫我們能夠和耶穌基督一起
[00:07:28.600 --> 00:07:30.200]  同得兒子的名分
[00:07:30.200 --> 00:07:32.000]  或者兒女的名分
[00:07:32.000 --> 00:07:33.600]  神召你我出來
[00:07:33.600 --> 00:07:36.200]  使得你和我成爲神的子女
[00:07:36.200 --> 00:07:37.600]  簡單一點來說
[00:07:37.600 --> 00:07:39.400]  你成爲神的子女
[00:07:39.400 --> 00:07:41.000]  慢慢再咀嚼一下
[00:07:41.000 --> 00:07:42.800]  我都很多年了
[00:07:42.800 --> 00:07:44.000]  才稍微明白
[00:07:44.000 --> 00:07:47.000]  什麼叫作神子女的身份是什麼
[00:07:47.000 --> 00:07:48.000]  我們只是說
[00:07:48.000 --> 00:07:49.600]  神的子女
[00:07:49.600 --> 00:07:50.800]  子女名分
[00:07:50.800 --> 00:07:52.000]  很容易的
[00:07:52.000 --> 00:07:54.800]  作神的子女究竟是怎樣的呢
[00:07:54.800 --> 00:07:56.000]  可能咀嚼一下
[00:07:56.000 --> 00:07:58.000]  下面我會說多一點
[00:07:58.000 --> 00:07:59.000]  第三
[00:07:59.000 --> 00:08:00.000]  神召我們出來
[00:08:00.000 --> 00:08:02.000]  在加拿大書五章十二節
[00:08:02.000 --> 00:08:03.600]  這些蒙召
[00:08:03.600 --> 00:08:06.600]  是爲了要得自由
[00:08:06.600 --> 00:08:08.000]  加拿大書的自由
[00:08:08.000 --> 00:08:09.600]  大家應該清楚知道
[00:08:09.600 --> 00:08:12.600]  不是說我們喜歡做什麼就做什麼
[00:08:12.600 --> 00:08:13.600]  想選擇什麼就選擇什麼
[00:08:13.600 --> 00:08:14.600]  不是選擇
[00:08:14.600 --> 00:08:16.200]  不是選擇的自由
[00:08:16.200 --> 00:08:18.400]  而是說一個對比
[00:08:18.400 --> 00:08:21.000]  在舊約福音來到之前
[00:08:21.000 --> 00:08:25.200]  所有的人活在神的律法之下
[00:08:25.200 --> 00:08:28.400]  一定要以爲自己要做好了
[00:08:28.400 --> 00:08:30.200]  完成了這些要求
[00:08:30.200 --> 00:08:32.000]  你纔可以得到神的獎賞
[00:08:32.000 --> 00:08:33.000]  免受刑罰
[00:08:33.000 --> 00:08:33.800]  但是保羅說
[00:08:33.800 --> 00:08:34.600]  現在不是
[00:08:34.600 --> 00:08:35.600]  福音來到
[00:08:35.600 --> 00:08:37.000]  就是告訴我們
[00:08:37.000 --> 00:08:40.000]  靠自己是不行的
[00:08:40.000 --> 00:08:43.000]  要靠信因信清義
[00:08:43.000 --> 00:08:44.000]  我們纔可以
[00:08:44.000 --> 00:08:45.000]  現在神在地上
[00:08:45.000 --> 00:08:46.600]  就開了這條路出來
[00:08:46.600 --> 00:08:48.000]  就是因信清義
[00:08:48.000 --> 00:08:50.000]  不是因行爲清義
[00:08:50.000 --> 00:08:51.000]  所以對很多人
[00:08:51.000 --> 00:08:52.000]  常常都活在一種
[00:08:52.000 --> 00:08:53.800]  以爲要做得好了
[00:08:53.800 --> 00:08:56.600]  那個行爲要做得對了
[00:08:56.600 --> 00:08:58.000]  很多要求
[00:08:58.000 --> 00:09:00.000]  要迎合人要求理由要求人
[00:09:00.000 --> 00:09:01.000]  這些心態
[00:09:01.000 --> 00:09:04.000]  就是一種律法底下的心態
[00:09:04.000 --> 00:09:06.000]  神呼召我們出來
[00:09:06.000 --> 00:09:08.000]  不是要過這種生活
[00:09:08.000 --> 00:09:10.000]  這種生活不用神呼召
[00:09:10.000 --> 00:09:12.000]  我們已經過開慣了
[00:09:12.000 --> 00:09:14.000]  世界都是這樣要求
[00:09:14.000 --> 00:09:15.000]  我們一向都是這樣生活
[00:09:15.000 --> 00:09:17.000]  但是神召我們出來
[00:09:17.000 --> 00:09:21.000]  就是從這樣的生命狀態裏
[00:09:21.000 --> 00:09:22.000]  出來
[00:09:22.000 --> 00:09:23.000]  成爲一種自由
[00:09:23.000 --> 00:09:25.000]  不再受他限制
[00:09:25.000 --> 00:09:27.000]  不表示我們不做好
[00:09:27.000 --> 00:09:28.000]  不表示我們不守律法
[00:09:28.000 --> 00:09:29.000]  不是
[00:09:29.000 --> 00:09:30.000]  我一開始說了
[00:09:30.000 --> 00:09:32.000]  因爲我們已經是神的子女
[00:09:32.000 --> 00:09:34.000]  已經有神的生命
[00:09:34.000 --> 00:09:35.000]  所以我們靠着耶穌基督
[00:09:35.000 --> 00:09:37.000]  來活出這種生命
[00:09:37.000 --> 00:09:38.000]  就不是死做死做
[00:09:38.000 --> 00:09:39.000]  一定要做了這些
[00:09:39.000 --> 00:09:41.000]  才博取神的獎賞
[00:09:41.000 --> 00:09:43.000]  是兩回事
[00:09:43.000 --> 00:09:44.000]  神呼召我們
[00:09:44.000 --> 00:09:45.000]  叫我們過一種自由
[00:09:45.000 --> 00:09:46.000]  我不知道聖靈今天
[00:09:46.000 --> 00:09:48.000]  有沒有和我們中間的兄弟姐妹說
[00:09:48.000 --> 00:09:49.000]  很容易的
[00:09:49.000 --> 00:09:51.000]  基督徒都很容易的
[00:09:51.000 --> 00:09:52.000]  我做牧師都很容易的
[00:09:52.000 --> 00:09:53.000]  很多時候很容易
[00:09:53.000 --> 00:09:55.000]  陷在一個行爲要求裏面
[00:09:55.000 --> 00:09:58.000]  表現這樣纔行
[00:09:58.000 --> 00:10:00.000]  很多有些東西是人給你的
[00:10:00.000 --> 00:10:02.000]  很多是你自己給自己的
[00:10:02.000 --> 00:10:03.000]  社會給你的
[00:10:03.000 --> 00:10:05.000]  未必是神給我們的
[00:10:05.000 --> 00:10:06.000]  神叫你活在一種
[00:10:06.000 --> 00:10:08.000]  真的自由的狀態裏面
[00:10:08.000 --> 00:10:10.000]  來去跟從神
[00:10:10.000 --> 00:10:12.000]  呼召我們成爲自由的
[00:10:12.000 --> 00:10:13.000]  第四個
[00:10:13.000 --> 00:10:15.000]  彼得前書第二章二十一節
[00:10:15.000 --> 00:10:17.000]  他說你們蒙造
[00:10:17.000 --> 00:10:18.000]  原是爲此
[00:10:18.000 --> 00:10:20.000]  接着就沒有說原是爲此
[00:10:20.000 --> 00:10:21.000]  爲什麼
[00:10:21.000 --> 00:10:23.000]  但是上下文我們知道
[00:10:23.000 --> 00:10:25.000]  彼得在說什麼呢
[00:10:25.000 --> 00:10:27.000]  在說耶穌基督爲我們受苦
[00:10:27.000 --> 00:10:30.000]  所以你們落在百般試煉中間
[00:10:30.000 --> 00:10:32.000]  你們都要以爲喜樂
[00:10:32.000 --> 00:10:33.000]  因爲耶穌基督
[00:10:33.000 --> 00:10:35.000]  是我們的榜樣
[00:10:35.000 --> 00:10:37.000]  凡事都不爭辯
[00:10:37.000 --> 00:10:38.000]  凡事都不什麼
[00:10:38.000 --> 00:10:41.000]  一路說這些經文
[00:10:41.000 --> 00:10:42.000]  所以在說什麼呢
[00:10:42.000 --> 00:10:44.000]  教會神呼召我們出來
[00:10:44.000 --> 00:10:46.000]  其中有一個要素
[00:10:46.000 --> 00:10:48.000]  我們爲主受苦
[00:10:48.000 --> 00:10:49.000]  我要坦白承認
[00:10:49.000 --> 00:10:52.000]  教會很少說爲主受苦
[00:10:52.000 --> 00:10:55.000]  我想我都沒有說過
[00:10:55.000 --> 00:10:57.000]  我認除悔改
[00:10:57.000 --> 00:10:59.000]  原來受苦是我們基督徒
[00:10:59.000 --> 00:11:02.000]  生活裏面的其中一部分
[00:11:02.000 --> 00:11:04.000]  某些程度上
[00:11:04.000 --> 00:11:09.000]  可以說是必經的
[00:11:09.000 --> 00:11:11.000]  因爲彼得
[00:11:11.000 --> 00:11:13.000]  在聖靈的感動下
[00:11:13.000 --> 00:11:17.000]  用了耶穌基督的一生
[00:11:17.000 --> 00:11:19.000]  作爲我們受苦的根據
[00:11:19.000 --> 00:11:21.000]  和我們的榜樣
[00:11:21.000 --> 00:11:23.000]  如果耶穌基督在地上
[00:11:23.000 --> 00:11:25.000]  都受苦
[00:11:25.000 --> 00:11:27.000]  你和我跟耶穌
[00:11:27.000 --> 00:11:29.000]  我們有什麼理由不受苦呢
[00:11:29.000 --> 00:11:31.000]  說不通的
[00:11:31.000 --> 00:11:32.000]  耶穌的生命
[00:11:32.000 --> 00:11:34.000]  如一種經過苦難的生命
[00:11:34.000 --> 00:11:36.000]  你和我怎麼會沒有苦難呢
[00:11:36.000 --> 00:11:38.000]  不可能的
[00:11:38.000 --> 00:11:39.000]  所以在某種程度上
[00:11:39.000 --> 00:11:41.000]  在神學的角度來說
[00:11:41.000 --> 00:11:42.000]  我們進入一種
[00:11:42.000 --> 00:11:43.000]  和世界不一樣
[00:11:43.000 --> 00:11:44.000]  和以往不一樣
[00:11:44.000 --> 00:11:46.000]  也是和耶穌同死
[00:11:46.000 --> 00:11:48.000]  同埋葬同復活的生命
[00:11:48.000 --> 00:11:49.000]  就是你和我都預了
[00:11:49.000 --> 00:11:52.000]  我們會爲主受苦
[00:11:52.000 --> 00:11:53.000]  我想想
[00:11:53.000 --> 00:11:55.000]  我其實不太會說受苦
[00:11:55.000 --> 00:11:57.000]  因爲我一生人都沒什麼受苦
[00:11:57.000 --> 00:11:58.000]  我不是在曬命
[00:11:58.000 --> 00:11:59.000]  千萬不要誤會
[00:11:59.000 --> 00:12:00.000]  我不是曬命
[00:12:00.000 --> 00:12:01.000]  我想想我自己
[00:12:01.000 --> 00:12:02.000]  受過什麼苦呢
[00:12:02.000 --> 00:12:03.000]  因爲受過苦的人
[00:12:03.000 --> 00:12:04.000]  才能說得出
[00:12:04.000 --> 00:12:06.000]  什麼叫受苦
[00:12:06.000 --> 00:12:07.000]  我都沒受過苦
[00:12:07.000 --> 00:12:08.000]  很難說得出受苦
[00:12:08.000 --> 00:12:10.000]  是理論來的
[00:12:10.000 --> 00:12:12.000]  我想想我受過什麼苦呢
[00:12:12.000 --> 00:12:13.000]  我馬上想起
[00:12:13.000 --> 00:12:15.000]  哎呀 又是又是
[00:12:15.000 --> 00:12:16.000]  我小的時候
[00:12:16.000 --> 00:12:18.000]  小氣
[00:12:18.000 --> 00:12:20.000]  很小很小的
[00:12:20.000 --> 00:12:21.000]  很瘦的
[00:12:21.000 --> 00:12:22.000]  但都要玩着
[00:12:22.000 --> 00:12:23.000]  兩層很重的水
[00:12:23.000 --> 00:12:24.000]  然後在街上
[00:12:24.000 --> 00:12:25.000]  一路走上去
[00:12:25.000 --> 00:12:26.000]  三樓
[00:12:26.000 --> 00:12:27.000]  三樓沒有升降機的
[00:12:27.000 --> 00:12:28.000]  各位
[00:12:28.000 --> 00:12:30.000]  一路這樣走上去
[00:12:30.000 --> 00:12:31.000]  苦不苦啊
[00:12:31.000 --> 00:12:32.000]  哦
[00:12:32.000 --> 00:12:33.000]  再想想
[00:12:33.000 --> 00:12:37.000]  當我六年級的時候
[00:12:37.000 --> 00:12:39.000]  頭生鉛
[00:12:39.000 --> 00:12:41.000]  所以當年就不是
[00:12:41.000 --> 00:12:43.000]  五兄弟姐妹
[00:12:43.000 --> 00:12:44.000]  病了就立刻去看醫生
[00:12:44.000 --> 00:12:45.000]  那時候不是的
[00:12:45.000 --> 00:12:46.000]  我們那時候就
[00:12:46.000 --> 00:12:47.000]  搞了一輪
[00:12:47.000 --> 00:12:49.000]  搞定了就不看醫生了
[00:12:49.000 --> 00:12:51.000]  所以很多人就給我一些糧策
[00:12:51.000 --> 00:12:52.000]  又說給我媽媽那些
[00:12:52.000 --> 00:12:53.000]  怎樣怎樣
[00:12:53.000 --> 00:12:54.000]  終於有一個
[00:12:54.000 --> 00:12:58.000]  哇 我一生都恨死她
[00:12:58.000 --> 00:13:00.000]  剃光她的頭髮
[00:13:00.000 --> 00:13:03.000]  用蒜頭搓她
[00:13:03.000 --> 00:13:04.000]  一天三次
[00:13:04.000 --> 00:13:06.000]  一個禮拜
[00:13:06.000 --> 00:13:07.000]  或者十天左右
[00:13:07.000 --> 00:13:08.000]  就應該好了
[00:13:08.000 --> 00:13:09.000]  哇
[00:13:09.000 --> 00:13:10.000]  一天三次
[00:13:10.000 --> 00:13:11.000]  多痛啊
[00:13:11.000 --> 00:13:14.000]  你笑得過你們
[00:13:14.000 --> 00:13:16.000]  眼淚都飄出來了
[00:13:16.000 --> 00:13:18.000]  因爲已經是損了
[00:13:18.000 --> 00:13:20.000]  還用蒜頭搓她
