
[00:00:00.000 --> 00:00:02.000]  今天想和大家分享的是
[00:01:42.000 --> 00:01:44.000]  有型的候選人
[00:01:44.000 --> 00:01:46.000]  有時都往往是有些優勢
[00:01:46.000 --> 00:01:49.000]  可能是一些決定性的因素
[00:01:49.000 --> 00:01:53.000]  可能特朗普就因為他強勁的握手
[00:01:53.000 --> 00:01:55.000]  又加上他出位的言論
[00:01:55.000 --> 00:01:59.000]  最終可能贏得美國總統
[00:01:59.000 --> 00:02:01.000]  不過上網看回一些
[00:02:01.000 --> 00:02:05.000]  領袖特質的調查的時候
[00:02:05.000 --> 00:02:06.000]  其中有一個問卷調查
[00:02:06.000 --> 00:02:08.000]  我覺得挺有趣的
[00:02:08.000 --> 00:02:09.000]  他訪問了不是很多人
[00:02:09.000 --> 00:02:11.000]  一百三十多人
[00:02:11.000 --> 00:02:12.000]  他的訪問對象
[00:02:12.000 --> 00:02:16.000]  就是三十五歲以下的年青人為主
[00:02:16.000 --> 00:02:18.000]  他們就問他們
[00:02:18.000 --> 00:02:20.000]  他們認為政治的領袖
[00:02:20.000 --> 00:02:23.000]  究竟有什麼特質呢
[00:02:23.000 --> 00:02:25.000]  這個訪問的對象
[00:02:25.000 --> 00:02:26.000]  他們的答案就是
[00:02:26.000 --> 00:02:29.000]  覺得要他們有誠實的可靠
[00:02:29.000 --> 00:02:32.000]  要熱衷於服務公眾
[00:02:32.000 --> 00:02:34.000]  我想這些都是很大路的答案
[00:02:34.000 --> 00:02:35.000]  但是你會看到
[00:02:35.000 --> 00:02:37.000]  接著就說要有勇氣的
[00:02:37.000 --> 00:02:40.000]  跟香港和中央政府抗衡
[00:02:40.000 --> 00:02:44.000]  需要有演講的說服力
[00:02:44.000 --> 00:02:45.000]  堅持己見
[00:02:45.000 --> 00:02:48.000]  有能力處理香港的事務
[00:02:48.000 --> 00:02:50.000]  願意犧牲個人的利益
[00:02:50.000 --> 00:02:52.000]  公平不偏不倚
[00:02:52.000 --> 00:02:54.000]  樂於與人相處
[00:02:54.000 --> 00:02:55.000]  我自己看完之後
[00:02:55.000 --> 00:02:57.000]  我覺得都好像有些衝突矛盾
[00:02:57.000 --> 00:02:59.000]  又要與人相處
[00:02:59.000 --> 00:03:02.000]  又要抗衡
[00:03:02.000 --> 00:03:04.000]  不知道設問題的人
[00:03:04.000 --> 00:03:06.000]  是不是都有些前設
[00:03:06.000 --> 00:03:08.000]  不過給我看到的就是
[00:03:08.000 --> 00:03:13.000]  在現在的年青人當中
[00:03:13.000 --> 00:03:16.000]  他們很希望很喜歡
[00:03:16.000 --> 00:03:19.000]  有一個發言的空間
[00:03:19.000 --> 00:03:21.000]  希望可以影響到社會
[00:03:21.000 --> 00:03:23.000]  希望可以改革到社會
[00:03:23.000 --> 00:03:25.000]  有這種抱負
[00:03:25.000 --> 00:03:26.000]  我自己是服侍了
[00:03:26.000 --> 00:03:29.000]  教會裏面的年青人一段時間
[00:03:29.000 --> 00:03:34.000]  都覺得年青人其實他們很有潛質
[00:03:34.000 --> 00:03:36.000]  這一代的年青人
[00:03:36.000 --> 00:03:38.000]  其實比我們前幾代的年青人
[00:03:38.000 --> 00:03:41.000]  他們有更豐富的資源
[00:03:41.000 --> 00:03:44.000]  上網或者對這個世界的了解
[00:03:44.000 --> 00:03:47.000]  甚至乎出去有些交流
[00:03:47.000 --> 00:03:51.000]  每年暑假這些時間都是交流的高峰
[00:03:51.000 --> 00:03:54.000]  我們以前沒有那麼多機會出國
[00:03:54.000 --> 00:03:56.000]  或者出去看這個世界
[00:03:56.000 --> 00:03:58.000]  但是這一代的年青人
[00:03:58.000 --> 00:04:01.000]  他們有豐富的資源
[00:04:01.000 --> 00:04:03.000]  所以我見到他們
[00:04:03.000 --> 00:04:04.000]  這麼豐富
[00:04:04.000 --> 00:04:08.000]  這麼好的一些人
[00:04:08.000 --> 00:04:10.000]  擺在我們面前的時候
[00:04:10.000 --> 00:04:13.000]  我們的確需要好好培育
[00:04:13.000 --> 00:04:15.000]  栽培他們
[00:04:15.000 --> 00:04:17.000]  但是怎樣做呢
[00:04:17.000 --> 00:04:20.000]  我相信讓他們參與在我們中間
[00:04:20.000 --> 00:04:21.000]  服侍
[00:04:21.000 --> 00:04:23.000]  一邊做一邊學
[00:04:23.000 --> 00:04:25.000]  不只是為他們
[00:04:25.000 --> 00:04:28.000]  而讓他們能夠去付出
[00:04:28.000 --> 00:04:32.000]  不只是吸收而有付出
[00:04:32.000 --> 00:04:34.000]  我相信屬靈生命的成長裏面
[00:04:34.000 --> 00:04:36.000]  是要有出有入
[00:04:36.000 --> 00:04:38.000]  經歷才能夠深刻
[00:04:38.000 --> 00:04:40.000]  問題是我們
[00:04:40.000 --> 00:04:43.000]  有時是否都不敢給他們試呢
[00:04:43.000 --> 00:04:44.000]  覺得他們不行
[00:04:44.000 --> 00:04:46.000]  覺得他們怕失敗
[00:04:46.000 --> 00:04:49.000]  或者覺得自己那套才是最適合的
[00:04:49.000 --> 00:04:51.000]  不用我那套就不好了
[00:04:51.000 --> 00:04:53.000]  不需要商量
[00:04:53.000 --> 00:04:56.000]  耶穌是怎樣教他的一班門徒呢
[00:04:56.000 --> 00:04:58.000]  耶穌服侍的態度
[00:04:58.000 --> 00:05:00.000]  又怎樣提醒我們
[00:05:00.000 --> 00:05:04.000]  要怎樣做一個其他人的師父呢
[00:05:04.000 --> 00:05:05.000]  今日經文提到
[00:05:05.000 --> 00:05:07.000]  耶穌服侍的態度是
[00:05:07.000 --> 00:05:09.000]  低調 謙讓
[00:05:09.000 --> 00:05:12.000]  體恤軟弱者的需要
[00:05:12.000 --> 00:05:14.000]  教授主耶穌服侍的榜樣
[00:05:14.000 --> 00:05:16.000]  和現在我們所說的
[00:05:16.000 --> 00:05:18.000]  普通人所說的
[00:05:18.000 --> 00:05:20.000]  強調領袖的才幹
[00:05:20.000 --> 00:05:22.000]  學歷 表現
[00:05:22.000 --> 00:05:24.000]  是相差很遠
[00:05:24.000 --> 00:05:25.000]  耶穌服侍的榜樣
[00:05:25.000 --> 00:05:27.000]  是否真是可行呢
[00:05:27.000 --> 00:05:28.000]  我們一齊看
[00:05:28.000 --> 00:05:30.000]  今日經文碼頭篇十二章
[00:05:30.000 --> 00:05:32.000]  第十五十六節
[00:05:32.000 --> 00:05:33.000]  我們一齊讀這段經文
[00:05:33.000 --> 00:05:35.000]  預備 一二三
[00:05:43.000 --> 00:05:45.000]  又祝福他們
[00:05:45.000 --> 00:05:47.000]  不要給他全命
[00:05:47.000 --> 00:05:49.000]  經文一開始說到
[00:05:49.000 --> 00:05:50.000]  耶穌知道了
[00:05:50.000 --> 00:05:52.000]  就離開了我的地方
[00:05:52.000 --> 00:05:54.000]  我的狀況
[00:05:54.000 --> 00:05:56.000]  耶穌究竟知道了甚麼呢
[00:05:56.000 --> 00:05:57.000]  如果大家看回聖經的話
[00:05:57.000 --> 00:05:59.000]  在十二章十四節裏面
[00:05:59.000 --> 00:06:00.000]  他說
[00:06:00.000 --> 00:06:02.000]  耶穌知道了一班法利賽人
[00:06:02.000 --> 00:06:06.000]  商議要去除滅他
[00:06:06.000 --> 00:06:08.000]  面對威脅
[00:06:08.000 --> 00:06:10.000]  耶穌選擇了退下來
[00:06:10.000 --> 00:06:11.000]  很有趣的是
[00:06:11.000 --> 00:06:13.000]  很多時候都描述這個狀況
[00:06:13.000 --> 00:06:15.000]  一些衝突的時候
[00:06:15.000 --> 00:06:17.000]  他都說要離開
[00:06:17.000 --> 00:06:19.000]  要逃避
[00:06:19.000 --> 00:06:21.000]  在瑪利歐文二章十三十四節裏面
[00:06:21.000 --> 00:06:23.000]  說到當時希律
[00:06:23.000 --> 00:06:25.000]  去找那些小孩子
[00:06:25.000 --> 00:06:27.000]  希望除滅耶穌
[00:06:27.000 --> 00:06:30.000]  但是約瑟他們離開了那裏
[00:06:30.000 --> 00:06:32.000]  逃往埃及
[00:06:32.000 --> 00:06:33.000]  在二章二十二節裏面
[00:06:33.000 --> 00:06:35.000]  當阿基魯王
[00:06:35.000 --> 00:06:37.000]  接任希律王的時候
[00:06:37.000 --> 00:06:39.000]  他們又離開了
[00:06:39.000 --> 00:06:42.000]  去到加利利的境地
[00:06:42.000 --> 00:06:44.000]  在馬太文四章十二節裏面
[00:06:44.000 --> 00:06:47.000]  耶穌聽見約翰下在監的時候
[00:06:47.000 --> 00:06:49.000]  他就退到加利利
[00:06:49.000 --> 00:06:51.000]  約翰的門徒
[00:06:51.000 --> 00:06:53.000]  當他們當時
[00:06:53.000 --> 00:06:55.000]  帶著約翰的屍首
[00:06:55.000 --> 00:06:56.000]  埋葬了他的時候
[00:06:56.000 --> 00:06:57.000]  他找耶穌
[00:06:57.000 --> 00:06:59.000]  他告訴耶穌
[00:06:59.000 --> 00:07:00.000]  耶穌聽見的時候
[00:07:00.000 --> 00:07:02.000]  就上船從那裏獨自
[00:07:02.000 --> 00:07:05.000]  退到這個野地裏面
[00:07:05.000 --> 00:07:07.000]  耶穌好像看來
[00:07:07.000 --> 00:07:08.000]  或者聖經裏面描述
[00:07:08.000 --> 00:07:10.000]  很多時候都要逃避
[00:07:10.000 --> 00:07:12.000]  離開那個環境
[00:07:12.000 --> 00:07:13.000]  但是我們知道
[00:07:13.000 --> 00:07:15.000]  耶穌並非逃避
[00:07:15.000 --> 00:07:16.000]  而是希望和敵人
[00:07:16.000 --> 00:07:18.000]  保持一段距離
[00:07:18.000 --> 00:07:20.000]  直到時候到了的時候
[00:07:20.000 --> 00:07:22.000]  他最終會再次面對
[00:07:22.000 --> 00:07:23.000]  這班人
[00:07:23.000 --> 00:07:25.000]  並且將他自己的生命
[00:07:25.000 --> 00:07:26.000]  交給敵人
[00:07:26.000 --> 00:07:29.000]  最終面對受苦受死
[00:07:29.000 --> 00:07:31.000]  不過在這段時間
[00:07:31.000 --> 00:07:34.000]  未去到受死受難的時候
[00:07:34.000 --> 00:07:35.000]  在這段時間
[00:07:35.000 --> 00:07:38.000]  他就一貫地做他自己
[00:07:38.000 --> 00:07:39.000]  一貫的工作
[00:07:39.000 --> 00:07:42.000]  就是教導 醫病 講鬼
[00:07:42.000 --> 00:07:45.000]  所以在第十五節的時候
[00:07:45.000 --> 00:07:46.000]  你見到他知道
[00:07:46.000 --> 00:07:48.000]  這件事離開那裏的時候
[00:07:48.000 --> 00:07:51.000]  他仍然繼續在當中去醫病
[00:07:51.000 --> 00:07:53.000]  你如果再看後一點
[00:07:53.000 --> 00:07:55.000]  這段經文的後一點
[00:07:55.000 --> 00:07:58.000]  十二章二十二節的時候
[00:07:58.000 --> 00:08:01.000]  他講完一番馬太描述之後
[00:08:01.000 --> 00:08:04.000]  他又繼續去醫病 講鬼
[00:08:04.000 --> 00:08:07.000]  繼續他的工作
[00:08:07.000 --> 00:08:08.000]  但很奇怪的
[00:08:08.000 --> 00:08:10.000]  當他一直很專心
[00:08:10.000 --> 00:08:11.000]  做自己的事情的時候
[00:08:11.000 --> 00:08:14.000]  他做很多醫病 講鬼的工作的時候
[00:08:14.000 --> 00:08:15.000]  在第十六節
[00:08:15.000 --> 00:08:16.000]  剛才我們讀的經文裏面
[00:08:16.000 --> 00:08:18.000]  他說祝福那班人
[00:08:18.000 --> 00:08:21.000]  不要給他全名
[00:08:21.000 --> 00:08:23.000]  不要將他的作為傳開
[00:08:23.000 --> 00:08:26.000]  只是單單去領受
[00:08:26.000 --> 00:08:28.000]  耶穌其實有一段很長的時間
[00:08:28.000 --> 00:08:30.000]  處於這種低調
[00:08:30.000 --> 00:08:32.000]  甚至沒有任何的行動
[00:08:32.000 --> 00:08:34.000]  只有等 只有準備
[00:08:34.000 --> 00:08:36.000]  或者離開 退去
[00:08:36.000 --> 00:08:38.000]  去避開衝突
[00:08:38.000 --> 00:08:40.000]  他吩咐人不要透露
[00:08:40.000 --> 00:08:42.000]  他的身份和行動
[00:08:42.000 --> 00:08:44.000]  耶穌很小心
[00:08:44.000 --> 00:08:47.000]  不希望人誤解他尼塞亞基的身份
[00:08:47.000 --> 00:08:49.000]  以色列人當時
[00:08:49.000 --> 00:08:51.000]  普遍認為尼塞亞
[00:08:51.000 --> 00:08:54.000]  就是可以幫他們脫離
[00:08:54.000 --> 00:08:56.000]  羅馬人的壓迫
[00:08:56.000 --> 00:08:57.000]  並且能夠恢復
[00:08:57.000 --> 00:09:01.000]  以色列人昔日大衛王朝的鼎盛
[00:09:01.000 --> 00:09:04.000]  但這是否尼塞亞真正的意義呢
[00:09:04.000 --> 00:09:06.000]  馬太在之後
[00:09:06.000 --> 00:09:09.000]  引用了一段很長的舊約經文
[00:09:09.000 --> 00:09:11.000]  去解釋這個狀況
[00:09:11.000 --> 00:09:13.000]  將耶穌等同於
[00:09:13.000 --> 00:09:15.000]  以塞亞書四十二章一到四節裏面
[00:09:15.000 --> 00:09:18.000]  所講的尼塞亞的僕人
[00:09:18.000 --> 00:09:23.000]  耶穌不急於將自己的名字傳開
[00:09:23.000 --> 00:09:25.000]  他按著神的旨意
[00:09:25.000 --> 00:09:27.000]  用了三年的時間
[00:09:27.000 --> 00:09:29.000]  去陪伴門徒
[00:09:29.000 --> 00:09:31.000]  去培育這群門徒
[00:09:31.000 --> 00:09:33.000]  亦在當中宣講
[00:09:33.000 --> 00:09:35.000]  神覺的道理
[00:09:35.000 --> 00:09:37.000]  在之前更加
[00:09:37.000 --> 00:09:39.000]  一直很忠心地
[00:09:39.000 --> 00:09:41.000]  默默地
[00:09:41.000 --> 00:09:43.000]  做他的
[00:09:43.000 --> 00:09:45.000]  木匠的工作
[00:09:45.000 --> 00:09:47.000]  沒有人知道他做過甚麼
[00:09:47.000 --> 00:09:49.000]  一開始就是出來
[00:09:49.000 --> 00:09:50.000]  三年的傳道
[00:09:50.000 --> 00:09:51.000]  然後就接受
[00:09:51.000 --> 00:09:53.000]  受死受難
[00:09:53.000 --> 00:09:55.000]  他默默地耕耘
[00:09:55.000 --> 00:09:57.000]  做好自己的本份
[00:09:57.000 --> 00:09:59.000]  退後一步的服侍
[00:09:59.000 --> 00:10:01.000]  亦都是我自己
[00:10:01.000 --> 00:10:03.000]  常常在導師的學習裏面
[00:10:03.000 --> 00:10:05.000]  服侍的裏面
[00:10:05.000 --> 00:10:07.000]  去學習得到
[00:10:07.000 --> 00:10:09.000]  好像我們有些活動
[00:10:09.000 --> 00:10:11.000]  例如帶領野外定向
[00:10:11.000 --> 00:10:13.000]  不知道大家有沒有
[00:10:13.000 --> 00:10:15.000]  做過這個活動
[00:10:15.000 --> 00:10:17.000]  給一個地圖 給一個指南針
[00:10:17.000 --> 00:10:19.000]  在荒山野嶺的時候
[00:10:19.000 --> 00:10:21.000]  去找路 給了他們一些資料
[00:10:21.000 --> 00:10:23.000]  他們自己談一談怎樣走
[00:10:23.000 --> 00:10:25.000]  有時他們
[00:10:25.000 --> 00:10:27.000]  走一些錯的路 導師都要
[00:10:27.000 --> 00:10:29.000]  跟著他們走 有時
[00:10:29.000 --> 00:10:31.000]  見到一些明明沒有路的
[00:10:31.000 --> 00:10:33.000]  都走去行 即是有些
[00:10:33.000 --> 00:10:35.000]  蜜林
[00:10:35.000 --> 00:10:37.000]  都要跟他們
[00:10:37.000 --> 00:10:39.000]  去剷林
[00:10:39.000 --> 00:10:41.000]  有時都幾辛苦
[00:10:41.000 --> 00:10:43.000]  我們有時
[00:10:43.000 --> 00:10:45.000]  都會見到他們這樣做
[00:10:45.000 --> 00:10:47.000]  都會跟他們 不出聲
[00:10:47.000 --> 00:10:49.000]  不告訴他們行得對還是不對
[00:10:49.000 --> 00:10:51.000]  任由他們 跟他們
[00:10:51.000 --> 00:10:53.000]  去行他們選擇的路
[00:10:53.000 --> 00:10:55.000]  甚至有時他們
[00:10:55.000 --> 00:10:57.000]  在找路的過程裏面
[00:10:57.000 --> 00:10:59.000]  大家有意見不對的時候
[00:10:59.000 --> 00:11:01.000]  大家互相討論 在爭論的時候
[00:11:01.000 --> 00:11:03.000]  我們做導師的都不出聲
[00:11:03.000 --> 00:11:05.000]  我們都會任由他們
[00:11:05.000 --> 00:11:07.000]  爭論一下 任由他們自己
[00:11:07.000 --> 00:11:09.000]  試一下
[00:11:09.000 --> 00:11:11.000]  所以有時
[00:11:11.000 --> 00:11:13.000]  做導師都幾辛苦
[00:11:13.000 --> 00:11:15.000]  在當中默默地
[00:11:15.000 --> 00:11:17.000]  去等他們
[00:11:17.000 --> 00:11:19.000]  或者看他們怎樣去
[00:11:19.000 --> 00:11:21.000]  試 有時當然你說
[00:11:21.000 --> 00:11:23.000]  行到懸崖邊
[00:11:23.000 --> 00:11:25.000]  我當然要出聲 不然就跌死
[00:11:25.000 --> 00:11:27.000]  但有時都會給機會
[00:11:27.000 --> 00:11:29.000]  這班學員
[00:11:29.000 --> 00:11:31.000]  去嘗試
[00:11:31.000 --> 00:11:33.000]  在活動之後
[00:11:33.000 --> 00:11:35.000]  我們都會做檢討
[00:11:35.000 --> 00:11:37.000]  檢討不是說誰不對
[00:11:37.000 --> 00:11:39.000]  那個不對 不是一些批鬥
[00:11:39.000 --> 00:11:41.000]  大會
[00:11:41.000 --> 00:11:43.000]  而是一些
[00:11:43.000 --> 00:11:45.000]  總結經驗 互相
[00:11:45.000 --> 00:11:47.000]  學習的一個時間 一個機會
[00:11:47.000 --> 00:11:49.000]  更加在過程裏面
[00:11:49.000 --> 00:11:51.000]  去體會神自己的作為
[00:11:51.000 --> 00:11:53.000]  亦都是在當中
[00:11:53.000 --> 00:11:55.000]  測驗神的心意
[00:11:55.000 --> 00:11:57.000]  在不同人的生命裏面
[00:11:57.000 --> 00:11:59.000]  去動工的一個機會
[00:11:59.000 --> 00:12:01.000]  很神奇的
[00:12:01.000 --> 00:12:03.000]  在很多次的經驗裏面
[00:12:03.000 --> 00:12:05.000]  都給自己體會到
[00:12:05.000 --> 00:12:07.000]  很多時上帝自己會親自對
[00:12:07.000 --> 00:12:09.000]  那些人 那些學員去講說話
[00:12:09.000 --> 00:12:11.000]  有時不用我們講很多
[00:12:11.000 --> 00:12:13.000]  上帝都親自去
[00:12:13.000 --> 00:12:15.000]  藉著不同的事件去幫助他們明白
[00:12:15.000 --> 00:12:17.000]  我記得有一次
[00:12:17.000 --> 00:12:19.000]  在這裏有一個很深刻的體會
[00:12:19.000 --> 00:12:21.000]  就是
[00:12:21.000 --> 00:12:23.000]  何時要出手
[00:12:23.000 --> 00:12:25.000]  去教 去講說話
[00:12:25.000 --> 00:12:27.000]  或者放多少手給他們
[00:12:27.000 --> 00:12:29.000]  這班年青人的時候
[00:12:29.000 --> 00:12:31.000]  是很考智慧
[00:12:31.000 --> 00:12:33.000]  年青人他們的成長
[00:12:33.000 --> 00:12:35.000]  有時的確不是按著
[00:12:35.000 --> 00:12:37.000]  我們的時間表
[00:12:37.000 --> 00:12:39.000]  而是要體會神自己的時間表
[00:12:39.000 --> 00:12:41.000]  在他們生命當中
[00:12:41.000 --> 00:12:43.000]  何時的工作 何時的感動他們
[00:12:43.000 --> 00:12:45.000]  我們經常
[00:12:45.000 --> 00:12:47.000]  有很多活動
[00:12:47.000 --> 00:12:49.000]  有很多的營會
[00:12:49.000 --> 00:12:51.000]  都會邀請不同的弟兄姊妹幫手
[00:12:51.000 --> 00:12:53.000]  他們會花很多時間去策劃
[00:12:53.000 --> 00:12:55.000]  去談怎樣做
[00:12:55.000 --> 00:12:57.000]  有很多討論
[00:12:57.000 --> 00:12:59.000]  甚至有時意見不合的時候
[00:12:59.000 --> 00:13:01.000]  導師見到的時候
[00:13:01.000 --> 00:13:03.000]  有時都不知道是否應該是時候要出手
[00:13:03.000 --> 00:13:05.000]  是否要跟他們講不要這樣做
[00:13:05.000 --> 00:13:07.000]  或者要怎樣做 要跟我這樣做
[00:13:07.000 --> 00:13:09.000]  有時我們都會很快
[00:13:09.000 --> 00:13:11.000]  希望插手干預他們
[00:13:11.000 --> 00:13:13.000]  或者是按我自己最喜歡的
[00:13:13.000 --> 00:13:15.000]  方法去做
[00:13:15.000 --> 00:13:17.000]  結果這件事可能都做得到
[00:13:17.000 --> 00:13:19.000]  不過他們這班年青人
[00:13:19.000 --> 00:13:21.000]  有時未必領情
[00:13:21.000 --> 00:13:23.000]  甚至會將我們這班的心意
[00:13:23.000 --> 00:13:25.000]  糟蹋 因為他們覺得
[00:13:25.000 --> 00:13:27.000]  只是做一個扯線
[00:13:27.000 --> 00:13:29.000]  公仔的一個
[00:13:29.000 --> 00:13:31.000]  侍奉沒甚麼意思
[00:13:31.000 --> 00:13:33.000]  有時他們會喜歡自己摸索
[00:13:33.000 --> 00:13:35.000]  自己去尋找答案
[00:13:35.000 --> 00:13:37.000]  而不是硬食一些所謂的標準答案
[00:13:37.000 --> 00:13:39.000]  所以
[00:13:39.000 --> 00:13:41.000]  很想我們給機會他們試
[00:13:41.000 --> 00:13:43.000]  去做
[00:13:43.000 --> 00:13:45.000]  不過在當中要給機會他們
[00:13:45.000 --> 00:13:47.000]  放權給他們
[00:13:47.000 --> 00:13:49.000]  有時都要承受一些風險
[00:13:49.000 --> 00:13:51.000]  我們承不承受得起這些風險呢
[00:13:51.000 --> 00:13:53.000]  有一次
[00:13:53.000 --> 00:13:55.000]  在一個營會裏面
[00:13:55.000 --> 00:13:57.000]  有班年青人
[00:13:57.000 --> 00:13:59.000]  他們要帶六十幾個中學生
[00:13:59.000 --> 00:14:01.000]  去做一個活動
[00:14:01.000 --> 00:14:03.000]  他們的活動是做一個
[00:14:03.000 --> 00:14:05.000]  像圖上的一個濾水器
[00:14:05.000 --> 00:14:07.000]  活動就是
[00:14:07.000 --> 00:14:09.000]  給他們一些材料
[00:14:09.000 --> 00:14:11.000]  有些沙 有些石春
[00:14:11.000 --> 00:14:13.000]  有些葉 有些棉花
[00:14:13.000 --> 00:14:15.000]  將它們放在
[00:14:15.000 --> 00:14:17.000]  膠瓶裏面
[00:14:17.000 --> 00:14:19.000]  當倒污水進去的時候
[00:14:19.000 --> 00:14:21.000]  經過一些過濾
[00:14:21.000 --> 00:14:23.000]  以致最後得到一些清水
[00:14:23.000 --> 00:14:25.000]  乾淨的水出來
[00:14:25.000 --> 00:14:27.000]  這是一個頗有意義的活動
[00:14:27.000 --> 00:14:29.000]  他們帶一個這樣的活動
[00:14:29.000 --> 00:14:31.000]  在玩的過程裏面
[00:14:31.000 --> 00:14:33.000]  他們都沒甚麼問題
[00:14:33.000 --> 00:14:35.000]  講解 派物資
[00:14:35.000 --> 00:14:37.000]  然後就讓他們嘗試
[00:14:37.000 --> 00:14:39.000]  這個活動 做這個
[00:14:39.000 --> 00:14:41.000]  設計濾水器
[00:14:41.000 --> 00:14:45.000]  到了測試濾水器
[00:14:45.000 --> 00:14:47.000]  成效的時候
[00:14:47.000 --> 00:14:49.000]  他們就用了一桶很污糟的污水
[00:14:49.000 --> 00:14:51.000]  那桶污水裏面
[00:14:51.000 --> 00:14:53.000]  有一些咖啡粉
[00:14:53.000 --> 00:14:55.000]  即是那些溶在水裏面
[00:14:55.000 --> 00:14:57.000]  很難過濾得到的
[00:14:57.000 --> 00:14:59.000]  污糟的水
[00:14:59.000 --> 00:15:01.000]  變成
[00:15:01.000 --> 00:15:03.000]  他們用了一桶很污糟的
[00:15:03.000 --> 00:15:05.000]  污水
[00:15:05.000 --> 00:15:07.000]  讓大家嘗試濾水器
[00:15:07.000 --> 00:15:09.000]  當時
[00:15:09.000 --> 00:15:11.000]  這麼多個濾水器
[00:15:11.000 --> 00:15:13.000]  出來的效果都不是很理想
[00:15:13.000 --> 00:15:15.000]  因為太難過濾到污水
[00:15:15.000 --> 00:15:17.000]  在大家很心灰意冷的時候
[00:15:17.000 --> 00:15:19.000]  這班人就
[00:15:19.000 --> 00:15:21.000]  拿出一個
[00:15:21.000 --> 00:15:23.000]  他們預先準備好的濾水器
[00:15:23.000 --> 00:15:25.000]  去嘗試那些污水
[00:15:25.000 --> 00:15:27.000]  結果
[00:15:27.000 --> 00:15:29.000]  他們將那些污水
[00:15:29.000 --> 00:15:31.000]  一下子就變成清水
[00:15:33.000 --> 00:15:35.000]  大家知不知道怎麼做呢
[00:15:35.000 --> 00:15:37.000]  那個竅妙的地方
[00:15:37.000 --> 00:15:39.000]  就是
[00:15:39.000 --> 00:15:41.000]  他們預先放了一些清水
[00:15:41.000 --> 00:15:43.000]  在濾水器的底部
[00:15:43.000 --> 00:15:45.000]  當那些污水
[00:15:45.000 --> 00:15:47.000]  倒進去濾水器的時候
[00:15:47.000 --> 00:15:49.000]  首先逼出一些清水
[00:15:49.000 --> 00:15:51.000]  當逼清水出來之後
[00:15:51.000 --> 00:15:53.000]  他們立刻就將濾水器
[00:15:53.000 --> 00:15:55.000]  收起來
