
[00:00:00.000 --> 00:00:01.520]  在我們開始講道前
[00:16:27.920 --> 00:16:30.880]  我媳婦也都非常的後悔
[00:16:30.880 --> 00:16:35.280]  認錯、認罪
[00:16:35.280 --> 00:16:37.680]  然後我就安慰他們
[00:16:37.680 --> 00:16:41.120]  我初期以為我會失去這個家庭
[00:16:41.120 --> 00:16:41.920]  但是我和大家說
[00:16:41.920 --> 00:16:44.440]  我回到香港之後
[00:16:44.440 --> 00:16:47.640]  每兩年左右我會回去一次
[00:16:47.640 --> 00:16:50.000]  我為他們很感恩
[00:16:50.000 --> 00:16:56.240]  弟兄做了教會的執事
[00:16:56.240 --> 00:16:58.720]  一家人非常熱心
[00:16:58.720 --> 00:17:01.360]  在當中來服侍
[00:17:01.360 --> 00:17:02.720]  另一方面
[00:17:02.720 --> 00:17:05.160]  這個弟兄的妹妹信得住
[00:17:05.160 --> 00:17:06.080]  他的媽媽
[00:17:06.080 --> 00:17:10.360]  也有他的奶奶都信得住
[00:17:10.360 --> 00:17:13.280]  但是當然這個悲劇
[00:17:13.280 --> 00:17:15.040]  其實到現在為止
[00:17:15.040 --> 00:17:16.520]  我在廣安上來的時候
[00:17:16.520 --> 00:17:20.040]  我的心仍然是難過
[00:17:20.040 --> 00:17:23.080]  這些的關係
[00:17:23.080 --> 00:17:27.240]  我們感覺到很難處理
[00:17:27.240 --> 00:17:31.000]  但是今天我們就是要去看一段聖經
[00:17:31.000 --> 00:17:34.320]  這段聖經就是針對這種的關係
[00:17:34.320 --> 00:17:38.960]  卻是成為萬古傳頌的一個故事
[00:17:38.960 --> 00:17:42.120]  這個關係是一個婆媳的關係
[00:17:42.120 --> 00:17:46.760]  但是這個婆媳的關係是一個不一樣的婆媳關係
[00:17:46.760 --> 00:17:47.720]  第二部分
[00:17:47.720 --> 00:17:49.120]  這個婆媳的關係
[00:17:49.120 --> 00:17:52.760]  不單止在猶太人當中傳頌
[00:17:52.760 --> 00:17:54.200]  一直到現在為止
[00:17:54.200 --> 00:17:57.640]  是成為全世界所有讀聖經的人
[00:17:57.640 --> 00:18:00.120]  他們傳頌的一種關係
[00:18:00.120 --> 00:18:02.280]  讀《路德記》三章
[00:18:02.280 --> 00:18:04.200]  最好的方法
[00:18:04.200 --> 00:18:09.840]  就是因為大部分的經文都是對話
[00:18:09.840 --> 00:18:11.400]  所以你讀這段聖經的時間
[00:18:11.400 --> 00:18:12.960]  一個最好的方法
[00:18:12.960 --> 00:18:18.000]  就是找那段聖經是誰說的
[00:18:18.000 --> 00:18:20.680]  哪一節是誰說的
[00:18:20.680 --> 00:18:25.280]  裡面有三個人物非常重要
[00:18:25.280 --> 00:18:26.960]  第一個人物
[00:18:26.960 --> 00:18:28.640]  拿訛米
[00:18:28.640 --> 00:18:29.920]  第二個人物
[00:18:29.920 --> 00:18:31.080]  路德
[00:18:31.080 --> 00:18:32.680]  第三個人物
[00:18:32.680 --> 00:18:34.360]  波瓦斯
[00:18:34.360 --> 00:18:36.440]  如果你找到這幾個人物的時間
[00:18:36.440 --> 00:18:38.680]  你就在你的經文
[00:18:38.680 --> 00:18:40.840]  凡是拿訛米說的
[00:18:40.840 --> 00:18:42.200]  那些章節
[00:18:42.200 --> 00:18:44.400]  你就將它用一個符號
[00:18:44.400 --> 00:18:45.920]  圈了它
[00:18:45.920 --> 00:18:47.920]  凡是路德說的章節
[00:18:47.920 --> 00:18:48.760]  你又圈了它
[00:18:48.760 --> 00:18:49.320]  用不同的
[00:18:49.320 --> 00:18:50.720]  一個是四方框
[00:18:50.720 --> 00:18:52.440]  一個是三角形
[00:18:52.440 --> 00:18:55.080]  然後凡是波瓦斯說的
[00:18:55.080 --> 00:18:56.520]  你又圈了它
[00:18:56.520 --> 00:18:57.680]  我告訴你
[00:18:57.680 --> 00:18:59.200]  你讀這段聖經
[00:18:59.200 --> 00:19:03.840]  是非常非常容易了解的
[00:19:03.840 --> 00:19:05.240]  首先
[00:19:05.240 --> 00:19:07.160]  我們在這個經文當中
[00:19:07.160 --> 00:19:12.440]  去看一看拿訛米對路德的愛
[00:19:12.440 --> 00:19:16.360]  有關拿訛米所說的話
[00:19:16.360 --> 00:19:19.200]  由第一節到第四節
[00:19:19.200 --> 00:19:22.840]  我們一起讀一讀這段聖經
[00:19:37.160 --> 00:19:39.800]  「在牆上播大脈
[00:19:39.800 --> 00:19:42.680]  你要沐浴、抹膏、換上衣服
[00:19:42.680 --> 00:19:44.040]  下到牆上
[00:19:44.040 --> 00:19:47.240]  卻不要使那人認你出你來
[00:19:47.240 --> 00:19:49.720]  你等他吃喝完了
[00:19:49.720 --> 00:19:51.200]  到他睡的時候
[00:19:51.200 --> 00:19:53.360]  你看準他睡的地方
[00:19:53.360 --> 00:19:56.640]  就進去掀開他腳上的被
[00:19:56.640 --> 00:19:58.120]  躺外在那裡
[00:19:58.120 --> 00:20:00.760]  他必告訴你所當作的事」
[00:20:00.760 --> 00:20:03.800]  然後十六節一起
[00:20:03.800 --> 00:20:06.480]  「路德回婆婆那裡
[00:20:06.480 --> 00:20:09.360]  婆婆說:女兒呀!怎樣了?
[00:20:09.360 --> 00:20:13.080]  路德就將那人向她所行
[00:20:13.080 --> 00:20:14.600]  述說了一遍」
[00:20:14.600 --> 00:20:16.000]  第十八節
[00:20:16.000 --> 00:20:17.720]  「婆婆說:女兒呀!
[00:20:17.720 --> 00:20:20.480]  你只管安坐等候
[00:20:20.480 --> 00:20:22.760]  看這事怎樣成就
[00:20:22.760 --> 00:20:25.680]  因為那人今日不習慣成這事
[00:20:25.680 --> 00:20:27.400]  必不休息
[00:20:27.400 --> 00:20:28.720]  親愛的弟兄姊妹」
[00:20:28.720 --> 00:20:30.320]  在這段聖經當中
[00:20:30.320 --> 00:20:34.200]  我們看到有一個不一樣的婆媳關係
[00:20:34.200 --> 00:20:36.120]  這個不一樣的婆媳關係
[00:20:36.120 --> 00:20:39.080]  不只是從對話我們可以看得到
[00:20:39.080 --> 00:20:39.680]  第二
