
[00:00:00.000 --> 00:00:03.800]  好,今天和大家繼續來到思想
[00:07:24.800 --> 00:07:27.000]  所以這件事我們很多時候搞不通
[00:07:27.000 --> 00:07:30.000]  但不要緊
[00:07:30.000 --> 00:07:35.800]  這個屬於神學上我們說是一個奧秘
[00:07:35.800 --> 00:07:38.800]  很多人說好像什麼就是
[00:07:38.800 --> 00:07:41.000]  不是
[00:07:41.000 --> 00:07:44.600]  我和你分析的時候會讓你知道
[00:07:44.600 --> 00:07:46.000]  都是一種疑端
[00:07:46.000 --> 00:07:48.800]  你說就是這樣就不是
[00:07:48.800 --> 00:07:50.600]  但無論如何
[00:07:50.600 --> 00:07:54.200]  我們的神是三位一體的神
[00:07:54.200 --> 00:07:57.400]  祂教導我們怎樣過團體的生活
[00:07:57.400 --> 00:08:00.000]  所以已經說到父愛子
[00:08:00.000 --> 00:08:02.000]  三位一體裡面的父愛子
[00:08:02.000 --> 00:08:03.800]  子愛父
[00:08:03.800 --> 00:08:06.000]  父、子、差、派、聖、靈
[00:08:06.000 --> 00:08:09.400]  三位很和諧、合一的地
[00:08:09.400 --> 00:08:12.400]  在那裡過生活
[00:08:12.400 --> 00:08:14.200]  是一個的神
[00:08:14.200 --> 00:08:18.400]  我們不是有三個的神
[00:08:18.400 --> 00:08:21.600]  三位一體的神給我們有榜樣
[00:08:21.600 --> 00:08:25.000]  讓我們知道什麼叫做團體
[00:08:25.000 --> 00:08:28.400]  彼此相愛的生活
[00:08:28.400 --> 00:08:31.000]  耶穌基督來到世界的時候
[00:08:31.000 --> 00:08:34.000]  這位至尊貴的神
[00:08:34.000 --> 00:08:36.200]  神的兒子
[00:08:36.200 --> 00:08:41.200]  祂來到世界上沒有人這麼卑微
[00:08:41.200 --> 00:08:44.000]  我自己一個人
[00:08:44.000 --> 00:08:45.400]  和你們隔離
[00:08:45.400 --> 00:08:46.600]  來過生活
[00:08:46.600 --> 00:08:48.600]  耶穌基督沒有這樣
[00:08:48.600 --> 00:08:50.400]  人會這樣做
[00:08:50.400 --> 00:08:53.400]  我有錢、有名譽、有地位
[00:08:53.400 --> 00:08:56.800]  所以和下人是隔開的
[00:08:56.800 --> 00:09:00.200]  但我們的主耶穌基督不是這樣
[00:09:00.200 --> 00:09:05.800]  這麼尊貴榮耀的神來到世界上的時候
[00:09:05.800 --> 00:09:09.800]  祂渡成肉身
[00:09:09.800 --> 00:09:17.800]  祂揀選成為最卑微的人類的一部分
[00:09:17.800 --> 00:09:20.800]  甚至卑微到貧窮的地步
[00:09:20.800 --> 00:09:26.600]  祂說祂沒有斬首的地方
[00:09:26.600 --> 00:09:27.400]  狐狸有洞
[00:09:27.400 --> 00:09:30.000]  天空的飛鳥有窩
[00:09:30.000 --> 00:09:33.200]  但人子連斬首的地方都沒有
[00:09:33.200 --> 00:09:37.600]  有誰比耶穌基督更加貧窮呢?
[00:09:37.600 --> 00:09:41.600]  這是祂自己選擇的
[00:09:41.600 --> 00:09:45.000]  豐富榮耀的神來到世界上
[00:09:45.000 --> 00:09:47.000]  完全與人認同
[00:09:47.000 --> 00:09:49.000]  以致到沒有一個人在世界上
[00:09:49.000 --> 00:09:51.400]  不可以說我這麼悲慘
[00:09:51.400 --> 00:09:53.600]  我這麼艱難
[00:09:53.600 --> 00:09:57.200]  我祈禱耶穌怎麼明白我呢?
[00:09:57.200 --> 00:09:59.400]  沒有人可以說這樣的話
[00:09:59.400 --> 00:10:03.400]  因為耶穌是明白我們的
[00:10:03.400 --> 00:10:08.000]  二千多年前祂渡成肉身來到世界上
[00:10:08.000 --> 00:10:10.800]  就是與人完全的認同
[00:10:10.800 --> 00:10:17.400]  祂了解明白人一切的患難、痛苦和需要
[00:10:17.400 --> 00:10:20.200]  所以我們向祂禱告的時候
[00:10:20.200 --> 00:10:24.800]  祂能夠完全的知道我們的需要
[00:10:24.800 --> 00:10:27.600]  耶穌來到世界上的時候
[00:10:27.600 --> 00:10:32.000]  祂不是一個獨來獨往的神
[00:10:32.000 --> 00:10:34.800]  祂是一個需要人
[00:10:34.800 --> 00:10:38.000]  需要人與祂在一起
[00:10:38.000 --> 00:10:40.800]  有團契生活的耶穌基督
[00:10:40.800 --> 00:10:44.200]  所以《孟孔孔第三章》說到耶穌基督
[00:10:44.200 --> 00:10:48.200]  揀選十二個門徒的時候
[00:10:48.200 --> 00:10:50.000]  意義是什麼呢?
[00:10:50.000 --> 00:10:57.800]  正如說祂設立十二個門徒要他們常和自己同在
[00:10:57.800 --> 00:10:59.800]  耶穌基督來到世界上
[00:10:59.800 --> 00:11:06.400]  祂尚且需要一班門徒常常與祂在一起
[00:11:06.400 --> 00:11:11.800]  有這個團契、彼此交往的生活
[00:11:11.800 --> 00:11:14.800]  祂設立十二個門徒要他們常和自己同在
[00:11:14.800 --> 00:11:19.200]  又要猜他們去傳道
[00:11:19.200 --> 00:11:21.600]  當然耶穌要訓練他們
[00:11:21.600 --> 00:11:26.000]  又要猜他們出去傳道
[00:11:26.000 --> 00:11:31.400]  又給他們有權柄來趕鬼
[00:11:31.400 --> 00:11:34.600]  但第一件事聖經就說到
[00:11:34.600 --> 00:11:40.400]  耶穌揀選十二個門徒要和自己時時在一起
[00:11:40.400 --> 00:11:42.200]  所以耶穌去到哪裡
[00:11:42.200 --> 00:11:44.200]  門徒跟著祂去到哪裡
[00:11:44.200 --> 00:11:49.000]  所以耶穌基督的神學院訓練十二個門徒
[00:11:49.000 --> 00:11:53.400]  是很活動性的
[00:11:53.400 --> 00:11:54.600]  耶穌去到哪裡
[00:11:54.600 --> 00:11:58.600]  門徒跟著耶穌基督去觀察、學習
[00:11:58.600 --> 00:12:00.000]  耶穌所做的
[00:12:00.000 --> 00:12:03.600]  去聽耶穌基督的教導
[00:12:03.600 --> 00:12:06.400]  常常與耶穌在一起
[00:12:06.400 --> 00:12:07.800]  耶穌需要
[00:12:07.800 --> 00:12:14.800]  柏西馬尼園耶穌基督最痛苦的時候
[00:12:14.800 --> 00:12:20.200]  祂都有三個親愛的門徒
[00:12:20.200 --> 00:12:22.400]  在祂最需要的時候和祂在一起
[00:12:22.400 --> 00:12:27.400]  可惜三個門徒不懂得如何與主同在
[00:12:27.400 --> 00:12:28.800]  睡著覺
[00:12:28.800 --> 00:12:33.800]  很可惜的事情
[00:12:33.800 --> 00:12:37.200]  所以耶穌基督也給我們榜樣
[00:12:37.200 --> 00:12:42.800]  讓我們知道團契的生活
[00:12:42.800 --> 00:12:45.200]  所以團契的生活
[00:12:45.200 --> 00:12:49.000]  失敗的地方在哪裡呢?
[00:12:49.000 --> 00:12:50.600]  很多時候我們在教會裡面
[00:12:50.600 --> 00:12:53.200]  我們團契生活是很失敗的
[00:12:53.200 --> 00:12:56.000]  就是聖經所說的
[00:12:56.000 --> 00:12:59.600]  我們「結黨」
[00:12:59.600 --> 00:13:03.400]  「結黨」在今天我們慣用的名詞來說
[00:13:03.400 --> 00:13:06.400]  就是小圈子
[00:13:06.400 --> 00:13:09.200]  在教會一個這麼大的圈子裡面
[00:13:09.200 --> 00:13:11.400]  我們竟然有小圈子
[00:13:11.400 --> 00:13:14.600]  小圈子就是我們幾個
[00:13:14.600 --> 00:13:18.200]  大家談得來的基督徒
[00:13:18.200 --> 00:13:21.000]  我們困在我們自己一堆
[00:13:21.000 --> 00:13:25.000]  其他人我們不讓他們參與
[00:13:25.000 --> 00:13:27.000]  有時候我們直接間接的
[00:13:27.000 --> 00:13:29.400]  有這樣的小圈子
[00:13:29.400 --> 00:13:31.800]  基督徒的生活
[00:13:31.800 --> 00:13:35.600]  我們對其他跟我們不同聲不同氣的人
[00:13:35.600 --> 00:13:39.400]  我們排斥
[00:13:39.400 --> 00:13:47.400]  這樣就是團契生活失敗的所在
[00:13:47.400 --> 00:13:51.800]  我記得有一次跟一班朋友吃飯的時候
[00:13:51.800 --> 00:13:58.000]  有兩個姐妹說到他們查經班的事
[00:13:58.000 --> 00:14:00.400]  他們在教會外面
[00:14:00.400 --> 00:14:03.000]  自己有一個不是我們教會的人
[00:14:03.000 --> 00:14:05.400]  設立查經班
[00:14:05.400 --> 00:14:09.000]  這個其實是好事來的
[00:14:09.000 --> 00:14:11.600]  其中有一個姐妹說
[00:14:11.600 --> 00:14:18.600]  曾經帶另外一個姐妹去參加她的查經班
[00:14:18.600 --> 00:14:22.800]  這個姐妹說後來我就不想去了
[00:14:22.800 --> 00:14:24.200]  去一次就不想去了
[00:14:24.200 --> 00:14:25.800]  為什麼去一次不想去呢?
[00:14:25.800 --> 00:14:29.800]  她說我去到的時候他們漸漸漸漸在說
[00:14:29.800 --> 00:14:32.000]  我們從來都沒有邀請她來的
[00:14:32.000 --> 00:14:34.400]  為什麼她會出現呢?
[00:14:34.400 --> 00:14:38.400]  就是有些對人的抗拒
[00:14:38.400 --> 00:14:40.200]  他們聽到的時候
[00:14:40.200 --> 00:14:42.600]  當然覺得不是未到
[00:14:42.600 --> 00:14:45.800]  第二次真的不來了
[00:14:45.800 --> 00:14:50.000]  我想教會我們群體團體的生活
[00:14:50.000 --> 00:14:52.600]  很多的失敗就是這樣
[00:14:52.600 --> 00:14:56.600]  在我們教會成長班
[00:14:56.600 --> 00:14:58.600]  都會是這樣
[00:14:58.600 --> 00:15:01.000]  有新的朋友來的時候
[00:15:01.000 --> 00:15:07.600]  我們只顧著我們自己的老友記在聊天
[00:15:07.600 --> 00:15:09.600]  一起有好的團體生活
[00:15:09.600 --> 00:15:12.400]  忽略了那些新來的朋友
[00:15:12.400 --> 00:15:13.600]  所以人家來到的時候
[00:15:13.600 --> 00:15:18.000]  冷清清坐在這裡都沒有人理我的
[00:15:18.000 --> 00:15:20.000]  覺得好不是未到
[00:15:20.000 --> 00:15:22.600]  這個是我們團體生活的失敗
[00:15:22.600 --> 00:15:26.200]  是破壞小圈子
[00:15:26.200 --> 00:15:31.200]  破壞教會整體的團體生活
[00:15:31.200 --> 00:15:35.200]  在成長班或者其他我們的組織裏面
[00:15:35.200 --> 00:15:37.800]  有新的朋友來的時候
[00:15:37.800 --> 00:15:41.600]  我們真的要表達對他們的歡迎
[00:15:41.600 --> 00:15:46.400]  幫助他們好好地融入我們整個的群體
[00:15:46.400 --> 00:15:49.600]  這個才是真正團體的生活
[00:15:49.600 --> 00:15:52.000]  我們回到經文那裏
[00:15:52.000 --> 00:15:57.200]  聖靈有什麼交通?
[00:15:57.200 --> 00:16:03.000]  講明團體的生活是從聖靈那裏來的
[00:16:03.000 --> 00:16:09.200]  不是我們自己懂得有好的團體生活
[00:16:09.200 --> 00:16:12.400]  我們懂得的可能就是小圈子
[00:16:12.400 --> 00:16:13.800]  我們這幾個老友記
[00:16:13.800 --> 00:16:15.600]  我們來到的時候
[00:16:15.600 --> 00:16:17.000]  就是我們幾個人聊天
[00:16:17.000 --> 00:16:19.200]  我們幾個人一起分享
[00:16:19.200 --> 00:16:22.400]  這個是失敗的
[00:16:22.400 --> 00:16:28.600]  我們需要學習那個以愛相繫
[00:16:28.600 --> 00:16:30.600]  那種整體團體生活
[00:16:30.600 --> 00:16:33.200]  這個是從聖靈那裏來的
[00:16:33.200 --> 00:16:35.400]  聖靈有什麼交通?
[00:16:35.400 --> 00:16:37.600]  那聖靈和團體生活
[00:16:37.600 --> 00:16:40.200]  教會團體生活有什麼關係呢?
[00:16:40.200 --> 00:16:42.000]  第一
[00:16:42.000 --> 00:16:42.800]  聖經告訴我們
[00:16:42.800 --> 00:16:44.800]  當我們信耶穌的時候
[00:16:44.800 --> 00:16:50.400]  聖靈內住在我們的心中
[00:16:50.400 --> 00:16:51.800]  有聖靈內住
[00:16:51.800 --> 00:16:53.800]  就是有三位一體的神
[00:16:53.800 --> 00:16:55.200]  住在我們的生命裏面
[00:16:55.200 --> 00:16:59.800]  這個何等難以想像的一個觀念
[00:16:59.800 --> 00:17:01.800]  創造天地萬物的神
[00:17:01.800 --> 00:17:09.400]  竟然屈居在我這個卑賤的雅氣裏面
[00:17:09.400 --> 00:17:12.400]  這是什麼思想?
[00:17:12.400 --> 00:17:15.600]  我們難以把握的思想
[00:17:15.600 --> 00:17:18.200]  但我們沒有好好珍惜
[00:17:18.200 --> 00:17:22.200]  當我們信主的時候
[00:17:22.200 --> 00:17:23.400]  耶穌離開世界之前
[00:17:23.400 --> 00:17:25.000]  祂參見聖靈
[00:17:25.000 --> 00:17:28.400]  保衛師來住在我們裏面
[00:17:28.400 --> 00:17:32.800]  接受我們隨時的幫助
[00:17:32.800 --> 00:17:35.600]  哥林多前書十二章有告訴我們
[00:17:35.600 --> 00:17:37.800]  當我們信耶穌的時候
[00:17:37.800 --> 00:17:39.600]  我們講到浸泥
[00:17:39.600 --> 00:17:40.800]  我們看得到的
[00:17:40.800 --> 00:17:43.400]  但我們看不到的浸泥
[00:17:43.400 --> 00:17:49.200]  是聖靈將我們浸入基督的身體裏面
[00:17:49.200 --> 00:17:52.400]  讓我們成為耶穌基督
[00:17:52.400 --> 00:17:55.800]  這個身體的一部份
[00:17:55.800 --> 00:17:59.800]  但這個是我們看不到的東西
[00:17:59.800 --> 00:18:03.800]  是神自己的工作
[00:18:03.800 --> 00:18:05.600]  當我們信耶穌的時候
[00:18:05.600 --> 00:18:10.800]  聖靈將我們浸入基督的身體裏面
[00:18:10.800 --> 00:18:12.200]  這個就讓我們明白
[00:18:12.200 --> 00:18:16.200]  什麼叫做教會的和諧合一
[00:18:16.200 --> 00:18:18.400]  教會的和諧合一好像身體
[00:18:18.400 --> 00:18:20.000]  肢體的生活
[00:18:20.000 --> 00:18:23.000]  肢體的和諧合一
[00:18:23.000 --> 00:18:24.600]  肢體的和諧合一
[00:18:24.600 --> 00:18:26.000]  是很奇妙的
[00:18:26.000 --> 00:18:29.400]  你甚至不覺得
[00:18:29.400 --> 00:18:32.800]  可能一個人要等到他有嚴重的疾病
[00:18:32.800 --> 00:18:34.600]  好像中風一樣
[00:18:34.600 --> 00:18:40.800]  他就知道什麼叫肢體不和諧合一
[00:18:40.800 --> 00:18:42.200]  但平時的生活裏面
[00:18:42.200 --> 00:18:45.000]  我們看到我們的身體
[00:18:45.000 --> 00:18:47.600]  各個肢體的運作
[00:18:47.600 --> 00:18:51.800]  是很和諧、很合一的
[00:18:51.800 --> 00:18:55.400]  譬如說你有些肚餓
[00:18:55.400 --> 00:18:58.000]  要拿些東西頂著
[00:18:58.000 --> 00:19:00.400]  拿些東西吃一下
[00:19:00.400 --> 00:19:02.800]  你的腦就運作了
[00:19:02.800 --> 00:19:07.000]  肚子不舒服、肚餓
[00:19:07.000 --> 00:19:10.200]  腦就開始做事
[00:19:10.200 --> 00:19:15.200]  指揮腳走去雪櫃前面
[00:19:15.200 --> 00:19:19.000]  要走到雪櫃面前
[00:19:19.000 --> 00:19:22.000]  要指揮手開雪櫃的門
[00:19:22.000 --> 00:19:25.000]  手說我不想動
[00:19:25.000 --> 00:19:29.400]  不合作就不和諧了
[00:19:29.400 --> 00:19:31.200]  要吃東西就很艱難
[00:19:31.200 --> 00:19:36.400]  手都不肯去開雪櫃的門
[00:19:36.400 --> 00:19:38.600]  開了雪櫃的門
[00:19:38.600 --> 00:19:39.600]  眼睛又不想動
[00:19:39.600 --> 00:19:41.200]  說我太累了
[00:19:41.200 --> 00:19:44.400]  眼睛就要看看裏面有什麼東西
[00:19:44.400 --> 00:19:46.400]  適合我吃的
[00:19:46.400 --> 00:19:48.000]  手要拿出來
[00:19:48.000 --> 00:19:50.000]  要放在口裏面
[00:19:50.000 --> 00:19:55.000]  牙齒又開始工作了
[00:19:55.000 --> 00:19:59.000]  照著照著吞下去
[00:19:59.000 --> 00:20:01.800]  胃又開始工作了
[00:20:01.800 --> 00:20:05.200]  整個身體都工作了
[00:20:05.200 --> 00:20:07.000]  如果你要煮飯
[00:20:07.000 --> 00:20:10.000]  更加整個人、整個身體
[00:20:10.000 --> 00:20:13.000]  各方面的肢體在那裏要合作
[00:20:13.000 --> 00:20:16.800]  讓你能夠煮好一餐飯
[00:20:16.800 --> 00:20:19.000]  這就是聖經所謂的
[00:20:19.000 --> 00:20:25.000]  教會是一個和諧、合一的肢體的生活
[00:20:25.000 --> 00:20:27.000]  你可以想像到
[00:20:27.000 --> 00:20:32.800]  如果教會的肢體不肯動的時候
[00:20:32.800 --> 00:20:38.800]  問題是多大
[00:20:38.800 --> 00:20:39.800]  我們走在一邊
[00:20:39.800 --> 00:20:40.800]  你不關我的事
[00:20:40.800 --> 00:20:44.400]  這是教會的事
[00:20:44.400 --> 00:20:48.200]  教會運作就有問題了
[00:20:48.200 --> 00:20:56.800]  教會就不能成為神所使用在這個世界上的一個身體
[00:20:56.800 --> 00:21:03.200]  所以教會的和諧、合一
[00:21:03.200 --> 00:21:05.200]  是聖靈所賜的
[00:21:05.200 --> 00:21:08.400]  應該是很自然的事情
[00:21:08.400 --> 00:21:14.400]  不知不覺我們就和諧、合一在那裏運作
[00:21:14.400 --> 00:21:17.400]  所以團契的生活告訴我們
[00:21:17.400 --> 00:21:24.000]  沒有基督徒可以獨來獨往做一個好的基督徒
[00:21:24.000 --> 00:21:25.400]  教會有這麼多問題
[00:21:25.400 --> 00:21:31.000]  教會的成長班有這麼多的不和
[00:21:31.000 --> 00:21:34.800]  這麼多的紛爭、這麼多的不妥當
[00:21:34.800 --> 00:21:38.400]  所以我不回教會了,我不回成長班了
[00:21:38.400 --> 00:21:40.400]  我不參與教會的活動了
[00:21:40.400 --> 00:21:45.200]  一旦侍奉的時候,他們就吵吵鬧鬧了
[00:21:45.200 --> 00:21:48.200]  我都是自己一個人
[00:21:48.200 --> 00:21:51.600]  好好的靈修,好好的敬拜神
[00:21:51.600 --> 00:21:53.200]  行不行呢?
[00:21:53.200 --> 00:21:56.000]  沒有基督徒可以這樣想法
[00:21:56.000 --> 00:21:58.800]  當你這樣想法的時候
[00:21:58.800 --> 00:22:05.600]  你不明白神怎樣將你浸入基督的身體
[00:22:05.600 --> 00:22:08.800]  成為基督身體的一個肢體
[00:22:08.800 --> 00:22:12.600]  我們彼此互相為肢體
[00:22:12.600 --> 00:22:14.000]  那個和諧、合一的生活
[00:22:14.000 --> 00:22:17.600]  你不明白這個道理
[00:22:17.600 --> 00:22:24.200]  今天在社會裏面有很多所謂隱蔽的年青人
[00:22:24.200 --> 00:22:30.000]  他讀書不成功,做事又不成功
[00:22:30.000 --> 00:22:32.000]  出來交朋友又失敗
[00:22:32.000 --> 00:22:34.600]  在這樣的情況下,他就藏起自己
[00:22:34.600 --> 00:22:39.000]  躲在自己房間裏,整天打遊戲機
[00:22:39.000 --> 00:22:41.600]  這是不正常的
[00:22:41.600 --> 00:22:48.200]  社會裏面不能夠容納太多這些隱蔽的年青人
[00:22:48.200 --> 00:22:50.000]  教會也一樣
[00:22:50.000 --> 00:22:53.600]  我們不能夠有隱蔽的基督徒
[00:22:53.600 --> 00:22:54.800]  我就是一個人
[00:22:54.800 --> 00:23:01.000]  最多我星期天去坐下,敬拜神
[00:23:01.000 --> 00:23:04.600]  教會不可以有太多這些基督徒
[00:23:04.600 --> 00:23:06.400]  教會運作得好
[00:23:06.400 --> 00:23:11.400]  在這個末世的時代裏面有美好的見證
[00:23:11.400 --> 00:23:13.800]  作為一個有能力的教會
[00:23:13.800 --> 00:23:16.600]  我們需要所有弟兄姊妹
[00:23:16.600 --> 00:23:19.400]  我們都過好的肢體的生活
[00:23:19.400 --> 00:23:22.800]  明白什麼叫團體
[00:23:22.800 --> 00:23:29.400]  我們是教會團體的一部分
[00:23:29.400 --> 00:23:35.000]  所以如果你真的沒有真正教會團體的生活
[00:23:35.000 --> 00:23:38.800]  你打個電話回來給我們的同工
[00:23:38.800 --> 00:23:43.200]  給我們的牧師、傳導人
[00:23:43.200 --> 00:23:49.800]  跟他說我想在教會裏面有多些參與
