
[00:00:00.000 --> 00:00:05.240]  我們教會,其實我自己覺得,這個我是沒有經過開會這麼說的
[00:02:21.360 --> 00:02:24.200]  《哥倫多前書》第三章說到
[00:02:24.200 --> 00:02:29.600]  「我栽種了阿波羅梟灌了,唯有神叫他生長」
[00:02:29.600 --> 00:02:33.720]  「可見栽種的算不得什麼,梟灌的也不算得什麼」
[00:02:33.720 --> 00:02:36.640]  「只有那叫他生長的神」
[00:02:36.640 --> 00:02:39.160]  這裏說的是種東西的東西
[00:02:39.160 --> 00:02:40.720]  爲什麼說這樣的東西呢?
[00:02:40.720 --> 00:02:42.080]  先又提到一樣東西
[00:02:42.080 --> 00:02:44.760]  你不知道家裏有沒有種東西
[00:02:44.760 --> 00:02:46.080]  你們的家長一定有種東西
[00:02:46.080 --> 00:02:48.360]  學校一定會派東西給你們種的,對不對?
[00:02:48.360 --> 00:02:51.400]  每個人都種過東西的,你發不發光?
[00:02:51.400 --> 00:02:55.240]  植物有很奇妙很強勁的生命力
[00:02:55.240 --> 00:02:56.160]  覺得不覺得?
[00:02:56.160 --> 00:02:59.160]  其實學校給你的拖樹都很容易種的
[00:02:59.160 --> 00:03:00.640]  怕你種死它
[00:03:00.640 --> 00:03:03.640]  不過其實自然那些真是強勁生命力
[00:03:03.640 --> 00:03:05.200]  我想再說一樣東西
[00:03:05.200 --> 00:03:07.120]  這個我感受非常深刻
[00:03:07.120 --> 00:03:09.760]  我以前住過一段短的時間
[00:03:09.760 --> 00:03:10.840]  搬鹹道
[00:03:10.840 --> 00:03:14.320]  搬鹹道有幾棵石牆樹
[00:03:14.320 --> 00:03:16.600]  有某年,十年八年前
[00:03:16.600 --> 00:03:18.880]  不知突然間香港政府發了神經
[00:03:18.880 --> 00:03:20.000]  我都不知道是什麼
[00:03:20.000 --> 00:03:22.160]  總之給它們砍光了那些石牆樹
[00:03:22.160 --> 00:03:23.280]  有沒有印象?
[00:03:23.280 --> 00:03:25.880]  砍得好像中彩虹都流眼淚
[00:03:25.880 --> 00:03:28.480]  見到砍得這麼光通
[00:03:28.480 --> 00:03:29.560]  我走過的時候
[00:03:29.560 --> 00:03:32.200]  有些人說香港政府和樹有仇的嗎?
[00:03:32.200 --> 00:03:34.320]  砍得這麼徹底
[00:03:34.320 --> 00:03:36.600]  砍得剩下一個樹枝
[00:03:36.600 --> 00:03:38.280]  石牆樹
[00:03:38.280 --> 00:03:39.960]  搬鹹道那裏
[00:03:39.960 --> 00:03:43.880]  真的殺手地給它們全都砍光了
[00:03:43.880 --> 00:03:45.560]  如果你今天再去搬鹹道
[00:03:45.560 --> 00:03:47.400]  我的最深刻印象就是
[00:03:47.400 --> 00:03:50.000]  那個巴士砍了幾棵
[00:03:50.000 --> 00:03:52.840]  砍得真的剩下這樣
[00:03:52.840 --> 00:03:54.600]  你知道現在是怎樣嗎?
[00:03:54.600 --> 00:03:56.480]  是變成一棵樹走出來
[00:03:56.480 --> 00:03:57.680]  遮到陰的
[00:03:57.680 --> 00:04:00.560]  那個巴士站又有陰了
[00:04:00.560 --> 00:04:01.800]  很厲害
[00:04:01.800 --> 00:04:02.560]  你覺不覺得
[00:04:02.560 --> 00:04:05.960]  天父給生命力強勁得多麼的厲害
[00:04:05.960 --> 00:04:07.240]  我真想象不到
[00:04:07.240 --> 00:04:10.520]  這樣都還能生出一棵樹
[00:04:10.520 --> 00:04:12.160]  是啊,不就行了嗎?
[00:04:12.160 --> 00:04:14.200]  天父就給了這麼強勁的生命力
[00:04:14.200 --> 00:04:15.800]  所以栽種算不上什麼
[00:04:15.800 --> 00:04:17.400]  梟冠算不上什麼
[00:04:17.400 --> 00:04:18.600]  使它生長
[00:04:18.600 --> 00:04:19.800]  叫它生長是上帝
[00:04:19.800 --> 00:04:22.520]  上帝本身就給你這麼強勁的生命力
[00:04:22.520 --> 00:04:24.760]  其實我今天最重要跟你說的就是
[00:04:24.760 --> 00:04:29.080]  是啊,其實天父是給我們的孩子很強勁的生命力的
[00:04:29.080 --> 00:04:30.000]  不知道你信不信
[00:04:30.000 --> 00:04:31.640]  但是你總是覺得你做一點點
[00:04:31.640 --> 00:04:32.400]  做多一點
[00:04:32.400 --> 00:04:33.840]  或者做少一點點
[00:04:33.840 --> 00:04:34.760]  哎呀,它就死定了
[00:04:34.760 --> 00:04:35.840]  好像不靠你
[00:04:35.840 --> 00:04:37.000]  它就死定了
[00:04:37.000 --> 00:04:38.440]  但是又要硬說回頭
[00:04:38.440 --> 00:04:39.880]  我先要解釋清楚
[00:04:39.880 --> 00:04:42.200]  《段經文》不是在說孩子的
[00:04:42.200 --> 00:04:46.000]  我又不能夠硬亂引用
[00:04:46.000 --> 00:04:47.320]  《段經文》其實在說什麼呢?
[00:04:47.320 --> 00:04:48.960]  也要說說背景
[00:04:48.960 --> 00:04:50.920]  因爲在說哥倫多教會
[00:04:50.920 --> 00:04:56.160]  其實哥倫多教會是被保羅扎備着的
[00:04:56.160 --> 00:04:58.000]  就說他們又不屬靈
[00:04:58.000 --> 00:04:59.560]  又屬血氣
[00:04:59.560 --> 00:05:01.560]  是屬靈的寶寶
[00:05:01.560 --> 00:05:03.840]  教絕地不成長
[00:05:03.840 --> 00:05:04.680]  說到他們什麼呢?
[00:05:04.680 --> 00:05:07.520]  因爲他們只能夠喫奶
[00:05:07.520 --> 00:05:08.760]  不能夠喫飯
[00:05:08.760 --> 00:05:12.240]  而且他們當中有很多屬血氣的
[00:05:12.240 --> 00:05:13.920]  就像世人一樣
[00:05:13.920 --> 00:05:15.280]  他們充滿着什麼呢?
[00:05:15.280 --> 00:05:16.800]  扎到紛爭
[00:05:16.800 --> 00:05:19.280]  就是說很多義氣之爭
[00:05:19.280 --> 00:05:21.320]  義氣之爭是在說什麼呢?
[00:05:21.320 --> 00:05:22.320]  在爭什麼呢?
[00:05:22.320 --> 00:05:24.360]  有些人說我是屬阿波羅的
[00:05:24.360 --> 00:05:26.120]  我是屬保羅的
[00:05:26.120 --> 00:05:28.640]  又要說說背景
[00:05:28.640 --> 00:05:29.760]  阿保羅是什麼呢?
[00:05:29.760 --> 00:05:32.960]  是哥倫多教會的創始人
[00:05:32.960 --> 00:05:35.880]  阿保羅是巡迴報導人
[00:05:35.880 --> 00:05:37.680]  他巡迴報導完
[00:05:37.680 --> 00:05:39.320]  跟着建立了一間教會
[00:05:39.320 --> 00:05:40.040]  建立了
[00:05:40.040 --> 00:05:41.120]  跟着又會怎麼樣呢?
[00:05:41.120 --> 00:05:42.360]  去其他地方報導
[00:05:42.360 --> 00:05:43.440]  剩下誰呢?
[00:05:43.440 --> 00:05:45.760]  剩下阿波羅在牧養教會
[00:05:45.760 --> 00:05:47.720]  所以有些人說我是屬保羅
[00:05:47.720 --> 00:05:48.560]  有些人說是屬阿波羅
[00:05:48.560 --> 00:05:50.000]  這樣解釋行不行呢?
[00:05:50.000 --> 00:05:51.080]  兩個在教會
[00:05:51.080 --> 00:05:52.640]  就是大概
[00:05:52.640 --> 00:05:54.720]  不知道這樣解釋對不對呢?
[00:05:54.720 --> 00:05:56.800]  我是屬於孫牧師的
[00:05:56.800 --> 00:05:57.720]  就是這樣
[00:05:57.720 --> 00:05:58.240]  不是啊
[00:05:58.240 --> 00:05:59.920]  我是跟着李牧師的
[00:05:59.920 --> 00:06:01.760]  當然我知道沒有人這樣做的
[00:06:01.760 --> 00:06:04.080]  不過我只是比例一下
[00:06:04.080 --> 00:06:08.120]  我們創始人開堂的叫孫偉綱牧師
[00:06:08.120 --> 00:06:09.120]  我偶爾會說
[00:06:09.120 --> 00:06:10.680]  以前孫牧師不是這樣的
[00:06:10.680 --> 00:06:12.200]  那關我什麼事呢?
[00:06:12.200 --> 00:06:14.600]  也偶爾有些人這樣來
[00:06:14.600 --> 00:06:16.160]  是用來大罵我
[00:06:16.160 --> 00:06:17.880]  其實我見過他
[00:06:17.880 --> 00:06:19.400]  也不是見過很多面
[00:06:19.400 --> 00:06:20.200]  但是你說他這樣
[00:06:20.200 --> 00:06:22.640]  我也不能夠說你不對
[00:06:22.640 --> 00:06:26.480]  那時候孫牧師叫我們多開一些分堂
[00:06:26.480 --> 00:06:27.880]  爲什麼經常要想買堂啊?
[00:06:27.880 --> 00:06:28.600]  李應新
[00:06:28.600 --> 00:06:30.480]  有時候這樣挑戰我
[00:06:30.480 --> 00:06:33.040]  我無言以對纔可以這麼說
[00:06:33.040 --> 00:06:35.440]  是不是等於他跟孫牧師很友好
[00:06:35.440 --> 00:06:38.560]  或者說我現在支持的那些
[00:06:38.560 --> 00:06:39.720]  不一定
[00:06:39.720 --> 00:06:42.720]  不過總之他們就結黨紛爭
[00:06:42.720 --> 00:06:44.760]  又或者叫做很多血氣
[00:06:44.760 --> 00:06:46.080]  集度紛爭在當中
[00:06:46.080 --> 00:06:48.560]  所以保羅其實現在說這麼多
[00:06:48.560 --> 00:06:49.960]  是在責備他
[00:06:49.960 --> 00:06:51.600]  不應該這樣
[00:06:51.600 --> 00:06:53.960]  我們做基督徒應該是什麼?
[00:06:53.960 --> 00:06:55.800]  彼此相愛
[00:06:55.800 --> 00:06:57.920]  我們屬同一個身體
[00:06:57.920 --> 00:06:59.760]  爲什麼分別這麼小呢?
[00:06:59.760 --> 00:07:02.040]  很多時候這些拿來說
[00:07:02.040 --> 00:07:03.280]  我大膽地說
[00:07:03.280 --> 00:07:04.640]  很多東西都是拿來說
[00:07:04.640 --> 00:07:05.720]  你不滿意他
[00:07:05.720 --> 00:07:07.560]  你就拿給別人來負責他
[00:07:07.560 --> 00:07:08.960]  拿來說
[00:07:08.960 --> 00:07:11.160]  但是其實我們應該跟誰?
[00:07:11.160 --> 00:07:11.880]  跟主耶穌
[00:07:11.880 --> 00:07:13.800]  還有想清楚
[00:07:13.800 --> 00:07:16.040]  這裏經文裏面最強調的一件事
[00:07:16.040 --> 00:07:20.360]  其實保羅栽種算不得什麼
[00:07:20.360 --> 00:07:24.160]  阿波羅在這兒僥倦又算不得什麼
[00:07:24.160 --> 00:07:27.120]  其實上帝已經給教會很強勁的生命力
[00:07:27.120 --> 00:07:29.840]  當初教會是很多人逼迫的
[00:07:29.840 --> 00:07:32.840]  很多奸人又有猶太人的逼迫
[00:07:32.840 --> 00:07:35.880]  又有羅馬官方的逼迫
[00:07:35.880 --> 00:07:36.720]  這麼多逼迫
[00:07:36.720 --> 00:07:39.080]  其實上帝也被他們撮撞成了
[00:07:39.080 --> 00:07:41.080]  你爲什麼分得這麼
[00:07:41.080 --> 00:07:42.800]  自己看不開
[00:07:42.800 --> 00:07:46.120]  爲什麼經常覺得他又無尊責任
[00:07:46.120 --> 00:07:47.120]  這個又做得不好
[00:07:47.120 --> 00:07:48.160]  那個又做得不美
[00:07:48.160 --> 00:07:50.000]  爲什麼要想那些東西呢?
[00:07:50.000 --> 00:07:51.800]  其實我們每個目標相同
[00:07:51.800 --> 00:07:55.000]  在這裏又輕輕地跳回家庭裏面
[00:07:55.000 --> 00:07:57.400]  爸爸和媽媽有不同的角色
[00:07:57.400 --> 00:07:59.680]  同同有時有些栽種有些僥倦
[00:07:59.680 --> 00:08:00.480]  只是比喻而已
[00:08:00.480 --> 00:08:03.320]  所以不用說生兒子的就肯定是栽種
[00:08:03.320 --> 00:08:06.720]  我扔兒子給你你就僥倦了
[00:08:06.720 --> 00:08:08.960]  不是的 大概有不同的角色
[00:08:08.960 --> 00:08:11.920]  但有時我也會有些血氣在當中
[00:08:11.920 --> 00:08:13.280]  特別是剛纔說過的
[00:08:13.280 --> 00:08:15.120]  家庭夫妻關係不好
[00:08:15.120 --> 00:08:16.880]  有時也會拉攏子女
[00:08:16.880 --> 00:08:19.080]  覺得你更加疼愛媽媽多一點
[00:08:19.080 --> 00:08:19.880]  疼愛爸爸多一點
[00:08:19.880 --> 00:08:21.280]  這些是舊式的
[00:08:21.280 --> 00:08:24.240]  但間中有些人也會說這些
[00:08:24.240 --> 00:08:25.640]  又或者你也會有時說
[00:08:25.640 --> 00:08:26.960]  爸爸多數不給你
[00:08:26.960 --> 00:08:28.240]  媽媽靜靜地給你
[00:08:28.240 --> 00:08:30.920]  那些你不要告訴爸爸
[00:08:30.920 --> 00:08:33.320]  那就會拉攏你的下肢
[00:08:33.320 --> 00:08:34.680]  不需要這樣
[00:08:34.680 --> 00:08:36.240]  一致的 夫妻一起
[00:08:36.240 --> 00:08:37.600]  所以說到底
[00:08:37.600 --> 00:08:38.640]  夫妻當然要參加
[00:08:38.640 --> 00:08:41.440]  夫妻引外形又宣傳二多次
[00:08:41.440 --> 00:08:44.040]  你給只要同心纔行
[00:08:44.040 --> 00:08:46.040]  你經常在拉攏
[00:08:46.040 --> 00:08:47.440]  那肯定是不行的
[00:08:47.440 --> 00:08:49.520]  你只要搞到子女自小
[00:08:49.520 --> 00:08:55.120]  已經鬼鬼祟祟
[00:08:55.120 --> 00:08:56.240]  看人眉頭眼睛
[00:08:56.240 --> 00:08:58.680]  做人這麼不正直怎麼辦
[00:08:58.680 --> 00:09:00.000]  我想說回來
[00:09:00.000 --> 00:09:02.360]  我們夫妻彼此相愛
[00:09:02.360 --> 00:09:04.080]  同心一起建立家庭
[00:09:04.080 --> 00:09:05.840]  我們也說回來
[00:09:05.840 --> 00:09:10.200]  神給我們一個很龐大的生命力在其中
[00:09:10.200 --> 00:09:13.160]  讓我們的孩子可以絕壯成長
[00:09:13.160 --> 00:09:14.280]  我們做什麼
[00:09:14.280 --> 00:09:15.160]  只需要做什麼
[00:09:15.160 --> 00:09:16.640]  做好我們自己的角色
[00:09:16.640 --> 00:09:17.240]  那就足夠
[00:09:17.240 --> 00:09:18.600]  因爲聖經說的
[00:09:18.600 --> 00:09:21.160]  我們最後其實是聖經說
[00:09:21.160 --> 00:09:26.080]  但是我們將來各人要照顧自己的功夫
[00:09:26.080 --> 00:09:27.400]  得自己的賞賜
[00:09:27.400 --> 00:09:29.240]  是自己的功夫得自己賞賜
[00:09:29.240 --> 00:09:30.680]  那就是說什麼
[00:09:30.680 --> 00:09:32.280]  做好自己的角色爲分
[00:09:32.280 --> 00:09:34.320]  做一個有忠心有良心的僕人
[00:09:34.320 --> 00:09:35.880]  我做好自己的那一份
[00:09:35.880 --> 00:09:36.800]  就足夠了
[00:09:36.800 --> 00:09:38.400]  其實他自己也要做他自己的那一份
[00:09:38.400 --> 00:09:40.720]  他自己的小孩也是
[00:09:40.720 --> 00:09:42.640]  教會也是如此
[00:09:42.640 --> 00:09:44.760]  保羅做好自己的那一份
[00:09:44.760 --> 00:09:48.320]  他循環報道者努力循環報道
[00:09:48.320 --> 00:09:49.160]  阿波羅是什麼
[00:09:49.160 --> 00:09:50.000]  駐堂牧師
[00:09:50.000 --> 00:09:51.240]  做好駐堂牧師
[00:09:51.240 --> 00:09:52.640]  大家做好自己的那一份
[00:09:52.640 --> 00:09:53.920]  那就足夠了
[00:09:53.920 --> 00:09:54.520]  接着呢
[00:09:54.520 --> 00:09:56.400]  你們自己就是教會
[00:09:56.400 --> 00:09:57.880]  都做好自己的那一份
[00:09:57.880 --> 00:10:02.360]  將來天父就會照各人的功夫來賞賜給我們各人
[00:10:02.360 --> 00:10:03.440]  行不行
[00:10:03.440 --> 00:10:05.840]  我們同樣在這裏期望
[00:10:05.840 --> 00:10:08.840]  因爲我們與神是同工的
[00:10:08.840 --> 00:10:10.720]  就是我們都是幫神打工
[00:10:10.720 --> 00:10:11.400]  你們
[00:10:11.400 --> 00:10:14.440]  就是說哥倫多教會是神所耕種的田地
[00:10:14.440 --> 00:10:16.320]  所建造的房屋
[00:10:16.320 --> 00:10:17.720]  到最後是誰的
[00:10:17.720 --> 00:10:18.960]  是天父的
[00:10:18.960 --> 00:10:20.240]  天父的田地
[00:10:20.240 --> 00:10:21.880]  天父的房屋
[00:10:21.880 --> 00:10:26.800]  我們的孩子都是讓你照顧一下十幾年
[00:10:26.800 --> 00:10:27.960]  接着他
[00:10:27.960 --> 00:10:31.600]  我們最重要是建立他自己和上帝有美好的關係
[00:10:31.600 --> 00:10:33.040]  他自己跟隨主
[00:10:33.040 --> 00:10:37.400]  他自己的功夫又會得到他自己的賞賜
[00:10:37.400 --> 00:10:39.320]  在這裏說多一個小小
[00:10:39.320 --> 00:10:42.960]  有一次我回到夫婦團
[00:10:42.960 --> 00:10:44.680]  其實我不是經常回到夫婦團
[00:10:44.680 --> 00:10:47.360]  那次回到夫婦團聽夫婦分享
[00:10:47.360 --> 00:10:49.080]  有個阿姨
[00:10:49.080 --> 00:10:50.400]  一時看不開
[00:10:50.400 --> 00:10:52.240]  說了一些這樣的東西
[00:10:52.240 --> 00:10:53.600]  其實我認識她的兒子
[00:10:53.600 --> 00:10:55.200]  因爲我那時候做青年工作
[00:10:55.200 --> 00:10:56.720]  她的兒子又不是很差
[00:10:56.720 --> 00:10:58.400]  但是平平凡凡
[00:10:58.400 --> 00:11:02.520]  不過那間教會很多人都很密爾密爾
[00:11:02.520 --> 00:11:03.800]  至於她的兒子平平凡凡
[00:11:03.800 --> 00:11:04.920]  她就在說
[00:11:04.920 --> 00:11:05.440]  唉
[00:11:05.440 --> 00:11:06.760]  不知道是不是我誤了她的兒子
[00:11:06.760 --> 00:11:07.800]  就是她說的
[00:11:07.800 --> 00:11:09.560]  當年沒有逼她的兒子
[00:11:09.560 --> 00:11:11.120]  其實她說有機會可以去
[00:11:11.120 --> 00:11:13.640]  就是轉去讀一些國際學校什麼的
[00:11:13.640 --> 00:11:15.040]  不知道是不是那時候沒有讓她讀呢
[00:11:15.040 --> 00:11:17.320]  就是現在平平凡凡做一份辦公室
[00:11:17.320 --> 00:11:18.640]  打一份那些牛工
[00:11:18.640 --> 00:11:21.080]  就是差不多她大致的語氣
[00:11:21.080 --> 00:11:22.920]  我加了一點點玉瑾
[00:11:22.920 --> 00:11:24.400]  她沒有說那些牛字
[00:11:24.400 --> 00:11:27.320]  那是不是我誤了她的兒子
[00:11:27.320 --> 00:11:29.040]  她當年是這樣說的
[00:11:29.040 --> 00:11:31.760]  那天我不小心坐在團隊上
[00:11:31.760 --> 00:11:33.600]  我聽完之後覺得嘔嘔的
[00:11:33.600 --> 00:11:35.960]  不知道你聽完之後覺得嘔嘔的
[00:11:35.960 --> 00:11:37.120]  那你兒子多好啊
[00:11:37.120 --> 00:11:39.920]  正常打一份工作有什麼問題呢
[00:11:39.920 --> 00:11:40.440]  你做什麼事
[00:11:40.440 --> 00:11:42.480]  覺得自己做了什麼錯的決定
[00:11:42.480 --> 00:11:44.760]  我那天就這樣跟她分享
[00:11:44.760 --> 00:11:46.240]  那天在團隊上
[00:11:46.240 --> 00:11:47.840]  阿姨
[00:11:47.840 --> 00:11:48.920]  假設而已
[00:11:48.920 --> 00:11:52.640]  假設現在你兒子厲害得很厲害
[00:11:52.640 --> 00:11:53.760]  厲害得怎麼樣
[00:11:53.760 --> 00:11:55.840]  她看着我厲害得怎麼樣
[00:11:55.840 --> 00:11:57.920]  厲害得拿個諾貝爾法學獎
[00:11:57.920 --> 00:11:59.000]  夠不夠厲害
[00:11:59.000 --> 00:12:02.840]  那你又覺得有多關你事呢
[00:12:02.840 --> 00:12:04.000]  收不收到
[00:12:04.000 --> 00:12:05.280]  又覺得有多關你事
[00:12:05.280 --> 00:12:07.120]  那阿姨也叫做坦白
[00:12:07.120 --> 00:12:08.280]  那應該不是很關我事
[00:12:08.280 --> 00:12:09.280]  我都是讀文科
[00:12:09.280 --> 00:12:11.440]  我見到那些科學家就頭暈
[00:12:11.440 --> 00:12:13.000]  那就是了
[00:12:13.000 --> 00:12:14.240]  她厲害得飛天又是
[00:12:14.240 --> 00:12:15.920]  關你這麼多事
[00:12:15.920 --> 00:12:19.640]  你平平安安都是關你這麼多事
[00:12:19.640 --> 00:12:20.800]  那你要做什麼
[00:12:20.800 --> 00:12:21.960]  就是什麼
[00:12:21.960 --> 00:12:26.200]  你就做好你銷冠和栽種的功夫就夠了
[00:12:26.200 --> 00:12:27.680]  你爲什麼要想那麼多呢
[00:12:27.680 --> 00:12:32.120]  我們國人都是按照自己的功夫
[00:12:32.120 --> 00:12:33.480]  去到在當中
[00:12:33.480 --> 00:12:36.480]  因爲她其實都是天賦的
[00:12:36.480 --> 00:12:40.520]  天賦地耕種她的田地
[00:12:40.520 --> 00:12:42.760]  和她所建造的房屋
[00:12:42.760 --> 00:12:46.680]  所以我們盡忠職守做好自己的國息
[00:12:46.680 --> 00:12:48.480]  那不就夠了嗎
[00:12:48.480 --> 00:12:50.480]  我這裏也想跟大家分享一下
[00:12:50.480 --> 00:12:52.160]  我們建立我們的孩子
[00:12:52.160 --> 00:12:53.440]  從我們自己開始
[00:12:53.440 --> 00:12:57.200]  我們自己和她一起有屬靈的經歷
[00:12:57.200 --> 00:12:58.240]  就是什麼意思呢
[00:12:58.240 --> 00:13:00.120]  有時候我們經常覺得
[00:13:00.120 --> 00:13:01.200]  我不知道爲什麼
[00:13:01.200 --> 00:13:03.360]  我們經常有一個叫
[00:13:03.360 --> 00:13:08.640]  近年香港家長有一個叫做下流恐懼症
[00:13:08.640 --> 00:13:10.280]  香港家長
[00:13:10.280 --> 00:13:12.880]  不是女妻那種下流賤家
[00:13:12.880 --> 00:13:15.040]  不是那種
[00:13:15.040 --> 00:13:17.840]  就是怕着子女往下流
[00:13:17.840 --> 00:13:18.640]  就是那個
[00:13:18.640 --> 00:13:19.480]  就是經常怕着
[00:13:19.480 --> 00:13:21.240]  我們現在大概看你的樣子
[00:13:21.240 --> 00:13:22.720]  就是中產樣
[00:13:22.720 --> 00:13:24.440]  但是我們很怕
[00:13:24.440 --> 00:13:26.360]  我們的子女突然間變成了基層
[00:13:26.360 --> 00:13:28.040]  就是有這個恐懼
[00:13:28.040 --> 00:13:32.920]  所以經常都被迫到流鼻血的那種
[00:13:32.920 --> 00:13:35.040]  怕你做什麼呢
[00:13:35.040 --> 00:13:36.400]  如果你有這個憂慮的話
[00:13:36.400 --> 00:13:38.000]  告訴天賦聽
[00:13:38.000 --> 00:13:41.560]  天賦幫你離開這些捆綁
[00:13:41.560 --> 00:13:43.680]  這個是捆綁來的
[00:13:43.680 --> 00:13:44.480]  因爲她
[00:13:44.480 --> 00:13:45.680]  我和你
[00:13:45.680 --> 00:13:46.920]  各位家長
[00:13:46.920 --> 00:13:48.840]  我們大家都是什麼
[00:13:48.840 --> 00:13:51.240]  我們都是同神同宮而已
[00:13:51.240 --> 00:13:55.880]  將來她自己和上帝一起同行的時候
[00:13:55.880 --> 00:13:58.040]  上帝要發揮她自己
[00:13:58.040 --> 00:14:00.760]  建立她自己的菜乾恩賜
[00:14:00.760 --> 00:14:02.560]  成爲上帝合用的器皿
[00:14:02.560 --> 00:14:04.680]  她自己會得着賞賜
[00:14:04.680 --> 00:14:07.440]  因爲她自己的功夫
[00:14:07.440 --> 00:14:10.920]  在這裏和你分享
[00:14:10.920 --> 00:14:13.600]  分享一位阿姨的心聲
[00:14:13.600 --> 00:14:16.080]  就是問準了讀
[00:14:16.080 --> 00:14:18.000]  讀這位阿姨的心聲
[00:14:18.000 --> 00:14:19.000]  先講一下背景
[00:14:19.000 --> 00:14:21.280]  這位阿姨就去了
[00:14:21.280 --> 00:14:22.280]  就是去了外國
[00:14:22.280 --> 00:14:27.600]  就是帶着子女去外國去升學
[00:14:27.600 --> 00:14:31.480]  就是陪太子讀書的阿姨
[00:14:31.480 --> 00:14:34.520]  那兒子就是在寫這篇文章的時候
[00:14:34.520 --> 00:14:36.680]  就來入U的A處
[00:14:36.680 --> 00:14:38.880]  她就寫了一篇文章
[00:14:38.880 --> 00:14:40.480]  講她自己的心聲
[00:14:40.480 --> 00:14:41.440]  她就說
[00:14:41.440 --> 00:14:43.560]  隨着日子越來越近
[00:14:43.560 --> 00:14:46.080]  心情越來越忐忑
[00:14:46.080 --> 00:14:48.880]  因爲近這一年來不停爲兒子
[00:14:48.880 --> 00:14:51.800]  去祈禱求天賦賜她一間合適的大學
[00:14:51.800 --> 00:14:53.320]  到最後只能確認
[00:14:53.320 --> 00:14:54.040]  如果外國
[00:14:54.040 --> 00:14:55.920]  那些Conditional Offer
[00:14:55.920 --> 00:14:58.120]  有些未入U之前
[00:14:58.120 --> 00:14:59.720]  只有一個Offer
[00:14:59.720 --> 00:15:00.640]  但在這裏挺好的
