
[00:00:00.000 --> 00:00:07.000]  星期一晚我提過古列夏詔
[00:03:02.000 --> 00:03:11.000]  所以今晚我想集中和你看兩段新約聖經
[00:03:11.000 --> 00:03:17.000]  一段是很清楚講主耶穌和以賽亞書的關係
[00:03:17.000 --> 00:03:25.000]  另一段是很清楚講以賽亞書受苦的僕人
[00:03:25.000 --> 00:03:28.000]  卻不是講主耶穌
[00:03:28.000 --> 00:03:30.000]  明明我想做什麼
[00:03:30.000 --> 00:03:33.000]  我先交代一個結論
[00:03:33.000 --> 00:03:38.000]  免得你如羊走迷了路
[00:03:38.000 --> 00:03:40.000]  可以嗎
[00:03:40.000 --> 00:03:44.000]  先請你在救生衣的位置找到一本聖經
[00:03:44.000 --> 00:03:47.000]  今晚你要跟著打開聖經看
[00:03:47.000 --> 00:03:50.000]  否則你必定迷路
[00:03:50.000 --> 00:03:53.000]  第一段我們要讀的
[00:03:53.000 --> 00:04:01.000]  很熟悉的經文是《使徒行傳》第八章第三十四三十五節
[00:04:01.000 --> 00:04:13.000]  新約聖經《使徒行傳》第八章三十四三十五節
[00:04:13.000 --> 00:04:15.000]  大家有聖經在手找到的
[00:04:15.000 --> 00:04:18.000]  我們一起讀出神的話
[00:04:18.000 --> 00:04:25.000]  太監對菲利說:請問先知說這話是指著誰
[00:04:25.000 --> 00:04:27.000]  是指著自己呢
[00:04:27.000 --> 00:04:30.000]  是指著別人呢
[00:04:30.000 --> 00:04:38.000]  菲利就開口從這經上起對他傳講耶穌
[00:04:38.000 --> 00:04:42.000]  太監在做什麼
[00:04:42.000 --> 00:04:45.000]  在讀以賽亞書
[00:04:45.000 --> 00:04:48.000]  哪一段呢
[00:04:48.000 --> 00:04:52.000]  他像羊被牽到宰殺之地
[00:04:52.000 --> 00:04:55.000]  就是第五十三章
[00:04:55.000 --> 00:04:57.000]  菲利走過去問他
[00:04:57.000 --> 00:05:01.000]  你所念的你明白嗎
[00:05:01.000 --> 00:05:03.000]  太監很謙虛
[00:05:03.000 --> 00:05:05.000]  高官來的
[00:05:05.000 --> 00:05:09.000]  可以趕菲利下車的
[00:05:09.000 --> 00:05:14.000]  他說:沒有人指教我
[00:05:14.000 --> 00:05:18.000]  怎能明白呢
[00:05:18.000 --> 00:05:23.000]  於是太監就再問下去
[00:05:23.000 --> 00:05:28.000]  請問先知這一段的說話
[00:05:28.000 --> 00:05:32.000]  是講誰的
[00:05:32.000 --> 00:05:34.000]  真是一針見血
[00:05:34.000 --> 00:05:37.000]  開門見山
[00:05:37.000 --> 00:05:41.000]  是指著自己呢
[00:05:41.000 --> 00:05:45.000]  是指著別人呢
[00:05:45.000 --> 00:05:49.000]  如果你是菲利你會怎樣回答
[00:05:49.000 --> 00:05:52.000]  你真是像菲利
[00:05:52.000 --> 00:05:53.000]  不是
[00:05:53.000 --> 00:05:56.000]  菲利不是這樣回答
[00:05:56.000 --> 00:05:58.000]  所以你要讀聖經
[00:05:58.000 --> 00:06:01.000]  不要這麼快說
[00:06:01.000 --> 00:06:04.000]  菲利怎樣回答
[00:06:04.000 --> 00:06:12.000]  菲利就開口從這經上起
[00:06:12.000 --> 00:06:18.000]  對他全講耶穌
[00:06:18.000 --> 00:06:21.000]  不用繞這麼大個圈
[00:06:21.000 --> 00:06:23.000]  就真是
[00:06:23.000 --> 00:06:24.000]  講誰
[00:06:24.000 --> 00:06:25.000]  就講主耶穌
[00:06:25.000 --> 00:06:26.000]  你不認識他
[00:06:26.000 --> 00:06:27.000]  我介紹你給他認識
[00:06:27.000 --> 00:06:29.000]  我介紹他給你認識
[00:06:29.000 --> 00:06:30.000]  就講完了
[00:06:30.000 --> 00:06:32.000]  不是
[00:06:32.000 --> 00:06:34.000]  如果你細心讀士道行傳
[00:06:34.000 --> 00:06:36.000]  路加醫生的記載
[00:06:36.000 --> 00:06:38.000]  路加說菲利
[00:06:38.000 --> 00:06:39.000]  沒錯
[00:06:39.000 --> 00:06:43.000]  是從以賽亞書開始
[00:06:43.000 --> 00:06:48.000]  對太監全講耶穌
[00:06:48.000 --> 00:06:52.000]  今晚我們嘗試
[00:06:52.000 --> 00:06:55.000]  追回菲利
[00:06:55.000 --> 00:07:00.000]  傳福音的線索
[00:07:00.000 --> 00:07:03.000]  怎樣從以賽亞書
[00:07:03.000 --> 00:07:06.000]  講到主耶穌
[00:07:06.000 --> 00:07:07.000]  為何不是一句
[00:07:07.000 --> 00:07:10.000]  就是講主耶穌
[00:07:10.000 --> 00:07:13.000]  這是第一段
[00:07:13.000 --> 00:07:16.000]  明明白白
[00:07:16.000 --> 00:07:19.000]  是在讀以賽亞書五十三章
[00:07:19.000 --> 00:07:22.000]  又明明白白
[00:07:22.000 --> 00:07:23.000]  是在講主耶穌
[00:07:23.000 --> 00:07:29.000]  但是菲利從舊約以賽亞書開始
[00:07:29.000 --> 00:07:36.000]  對太監全講耶穌
[00:07:36.000 --> 00:07:39.000]  第二段的經文
[00:07:39.000 --> 00:07:46.000]  啟示錄二十一章第九節
[00:07:46.000 --> 00:07:53.000]  啟示錄二十一章第九節
[00:07:53.000 --> 00:07:56.000]  今次你看著聖經
[00:07:56.000 --> 00:07:58.000]  我讀得快一點
[00:07:58.000 --> 00:08:00.000]  而且我會跳
[00:08:00.000 --> 00:08:02.000]  所以你要聰明一點
[00:08:02.000 --> 00:08:06.000]  換一個合適的眼鏡
[00:08:06.000 --> 00:08:07.000]  看清楚
[00:08:07.000 --> 00:08:09.000]  拿著七個金碗
[00:08:09.000 --> 00:08:11.000]  盛滿沒後七哉
[00:08:11.000 --> 00:08:12.000]  七位天使
[00:08:12.000 --> 00:08:15.000]  還有一位來對我說
[00:08:15.000 --> 00:08:17.000]  你到這裡來
[00:08:17.000 --> 00:08:19.000]  我要將辛苦
[00:08:19.000 --> 00:08:23.000]  就是羔羊的妻子給你看
[00:08:23.000 --> 00:08:27.000]  天使對約翰說甚麼
[00:08:27.000 --> 00:08:28.000]  你來
[00:08:28.000 --> 00:08:32.000]  我帶你看新娘
[00:08:32.000 --> 00:08:34.000]  哪個新娘
[00:08:34.000 --> 00:08:37.000]  羔羊的妻
[00:08:37.000 --> 00:08:40.000]  基督的新婦
[00:08:40.000 --> 00:08:42.000]  讀完新約聖經的你和我
[00:08:42.000 --> 00:08:45.000]  知不知道天使在說誰
[00:08:45.000 --> 00:08:46.000]  知道
[00:08:46.000 --> 00:08:49.000]  已忽所書第五章
[00:08:49.000 --> 00:08:55.000]  保羅說:但我是指著基督和教會說的
[00:08:55.000 --> 00:08:58.000]  所以耶穌基督的新婦
[00:08:58.000 --> 00:09:01.000]  不是個別的信徒
[00:09:01.000 --> 00:09:04.000]  是教會整體
[00:09:04.000 --> 00:09:06.000]  上帝真是好
[00:09:06.000 --> 00:09:08.000]  知道他的老僕人
[00:09:08.000 --> 00:09:14.000]  被羅馬帝國流放在拔摩荒島
[00:09:14.000 --> 00:09:18.000]  心中所記慣的
[00:09:18.000 --> 00:09:22.000]  就是新約初期教會
[00:09:22.000 --> 00:09:26.000]  鋪天蓋地的壁壩
[00:09:26.000 --> 00:09:31.000]  能不能夠捱得過這一劫
[00:09:31.000 --> 00:09:34.000]  尚未可知
[00:09:34.000 --> 00:09:36.000]  天使說你來
[00:09:36.000 --> 00:09:41.000]  我帶你看教會
[00:09:41.000 --> 00:09:47.000]  所以總結啟示錄最後的二章
[00:09:47.000 --> 00:09:53.000]  總結新約聖經最後的一段
[00:09:53.000 --> 00:09:54.000]  不止
[00:09:54.000 --> 00:09:58.000]  總結新舊約六十六卷
[00:09:58.000 --> 00:10:01.000]  壓軸
[00:10:01.000 --> 00:10:04.000]  原來是說教會
[00:10:04.000 --> 00:10:08.000]  不是說新天新地
[00:10:08.000 --> 00:10:12.000]  不是說將來我們要去的天堂
[00:10:12.000 --> 00:10:14.000]  天使再說一次
[00:10:14.000 --> 00:10:17.000]  你來我帶你去看將來
[00:10:17.000 --> 00:10:20.000]  你落了訂在天堂的樓花
[00:10:20.000 --> 00:10:22.000]  黃金街碧玉城
[00:10:22.000 --> 00:10:25.000]  試下個窗都好穩陣
[00:10:25.000 --> 00:10:27.000]  不是我們搞錯了
[00:10:27.000 --> 00:10:32.000]  你來我帶你看高揚的妻
[00:10:32.000 --> 00:10:36.000]  耶穌基督的新婦
[00:10:36.000 --> 00:10:38.000]  約翰見到甚麼
[00:10:38.000 --> 00:10:41.000]  我們跳到第十一節
[00:10:41.000 --> 00:10:44.000]  城中有神的榮耀
[00:10:44.000 --> 00:10:47.000]  原來他見到的是一座城
[00:10:47.000 --> 00:10:49.000]  我不應該跳的
[00:10:49.000 --> 00:10:50.000]  第十節
[00:10:50.000 --> 00:10:53.000]  天使將那由神那裡
[00:10:53.000 --> 00:10:58.000]  從天而降的聖神耶路撒冷指示我
[00:10:58.000 --> 00:11:02.000]  見到的是聖神耶路撒冷
[00:11:02.000 --> 00:11:06.000]  好像我們如果今晚上到太平山
[00:11:06.000 --> 00:11:12.000]  你望下來維多利亞海港兩岸的霓虹燈光
[00:11:12.000 --> 00:11:15.000]  你一定認得香港
[00:11:15.000 --> 00:11:20.000]  你不會認錯了有個歌劇院的
[00:11:20.000 --> 00:11:22.000]  那個是悉尼
[00:11:22.000 --> 00:11:26.000]  你不會認錯了有金門橋的
[00:11:26.000 --> 00:11:28.000]  那個是三藩市
[00:11:28.000 --> 00:11:32.000]  有個鐵塔的巴黎
[00:11:32.000 --> 00:11:33.000]  還有哪裡
[00:11:33.000 --> 00:11:35.000]  自由神像紐約
[00:11:35.000 --> 00:11:36.000]  你再數下去
[00:11:36.000 --> 00:11:37.000]  你不會認錯的
[00:11:37.000 --> 00:11:39.000]  約翰不會認錯的
[00:11:39.000 --> 00:11:40.000]  這個是耶路撒冷
[00:11:40.000 --> 00:11:49.000]  但是天使說我帶你來看教會
[00:11:49.000 --> 00:11:52.000]  約翰見到城中有神的榮耀
[00:11:52.000 --> 00:11:56.000]  城的光輝如同極貴的寶石
[00:11:56.000 --> 00:11:59.000]  好像碧玉明如水晶
[00:11:59.000 --> 00:12:05.000]  留意有高大的城牆12個城門
[00:12:05.000 --> 00:12:07.000]  門上12位天使
[00:12:07.000 --> 00:12:14.000]  門上寫著以色列12個支派的名字
[00:12:14.000 --> 00:12:21.000]  教會的門和12支派有關嗎?
[00:12:21.000 --> 00:12:23.000]  是呀
[00:12:23.000 --> 00:12:25.000]  聖經是這樣記載的
[00:12:25.000 --> 00:12:28.000]  有什麼關係?
[00:12:28.000 --> 00:12:32.000]  這就是這個意象
[00:12:32.000 --> 00:12:38.000]  第一個舊約聖經的典故
[00:12:38.000 --> 00:12:40.000]  你要明白舊約聖經
[00:12:40.000 --> 00:12:42.000]  你才明白約翰見到什麼
[00:12:42.000 --> 00:12:43.000]  約翰見到什麼?
[00:12:43.000 --> 00:12:46.000]  12道門12個支派
[00:12:46.000 --> 00:12:49.000]  東北南西
[00:12:49.000 --> 00:12:53.000]  他不是用東南西北的次序
[00:12:53.000 --> 00:12:57.000]  每邊3座城門
[00:12:57.000 --> 00:13:00.000]  這個不是歷史當中的耶路撒冷
[00:13:00.000 --> 00:13:03.000]  你讀尼西米記第三章
[00:13:03.000 --> 00:13:08.000]  重建耶路撒冷不是四方的
[00:13:08.000 --> 00:13:10.000]  只有10道門
[00:13:10.000 --> 00:13:15.000]  陽門、水門、泉門、谷門
[00:13:15.000 --> 00:13:16.000]  你什麼都不記得了
[00:13:16.000 --> 00:13:18.000]  不過你記得還有一個在篤篤那裡
[00:13:18.000 --> 00:13:20.000]  叫糞廠門
[00:13:20.000 --> 00:13:21.000]  有沒有印象?
[00:13:21.000 --> 00:13:25.000]  不用說做什麼了
[00:13:25.000 --> 00:13:28.000]  這一處所記載的耶路撒冷
[00:13:28.000 --> 00:13:32.000]  是以西傑書48章
[00:13:32.000 --> 00:13:36.000]  總結亡國被擄當中
[00:13:36.000 --> 00:13:43.000]  先知的意象的最後壓軸
[00:13:43.000 --> 00:13:49.000]  啟示錄引用的是以西傑書的典故
[00:13:49.000 --> 00:13:51.000]  12道城門
[00:13:51.000 --> 00:13:54.000]  12個支派
[00:13:54.000 --> 00:13:55.000]  不考慮了
[00:13:55.000 --> 00:13:59.000]  那12個支派在東邊、西邊、南邊、北邊
[00:13:59.000 --> 00:14:03.000]  以西傑書48章清清楚楚
[00:14:03.000 --> 00:14:07.000]  一目了然
[00:14:07.000 --> 00:14:10.000]  說的是什麼?
[00:14:10.000 --> 00:14:16.000]  說的是以色列的歷史
[00:14:16.000 --> 00:14:23.000]  12支派在歷史當中所經歷的
[00:14:23.000 --> 00:14:29.000]  這個東南西北每邊三個支派
[00:14:29.000 --> 00:14:33.000]  不是以西傑作出來的
[00:14:33.000 --> 00:14:36.000]  是以色列出埃及
[00:14:36.000 --> 00:14:40.000]  在文數記第二章
[00:14:40.000 --> 00:14:47.000]  耶和華上帝吩咐摩西數點百姓
[00:14:47.000 --> 00:14:55.000]  然後將最強的猶大支派放在東邊作為先鋒
[00:14:55.000 --> 00:15:04.000]  將第二強的彈支派放在最後作為壓軸
[00:15:04.000 --> 00:15:13.000]  所以這個意象就是從出埃及到亡國被擄
[00:15:13.000 --> 00:15:20.000]  神的子民經歷了多少個帝國
[00:15:20.000 --> 00:15:26.000]  從埃及法老滅族的手段
[00:15:26.000 --> 00:15:32.000]  記得摩西是從水裏面拉出來的
[00:15:32.000 --> 00:15:41.000]  亞述的軍隊將十個支派的北國以色列
[00:15:41.000 --> 00:15:47.000]  擄掠了南國猶大一百年之後
[00:15:47.000 --> 00:15:56.000]  巴比倫的鐵蹄猶律耶路撒冷將聖殿徹底破壞
[00:15:56.000 --> 00:16:02.000]  但是現在亞述帝國在哪裏
[00:16:02.000 --> 00:16:05.000]  巴比倫帝國在哪裏
[00:16:05.000 --> 00:16:08.000]  馬代波斯帝國在哪裏
[00:16:08.000 --> 00:16:10.000]  希臘帝國在哪裏
[00:16:10.000 --> 00:16:14.000]  約翰所見證的是羅馬帝國
[00:16:14.000 --> 00:16:18.000]  他心裏面明白過來了
[00:16:18.000 --> 00:16:22.000]  如果你只是從《使徒行傳》第二章開始
[00:16:22.000 --> 00:16:25.000]  五旬節聖靈降臨
[00:16:25.000 --> 00:16:28.000]  教會才開始
[00:16:28.000 --> 00:16:29.000]  那就是了
[00:16:29.000 --> 00:16:34.000]  真的不知道捱不捱得住鋪天蓋地這樣的逼迫
[00:16:34.000 --> 00:16:39.000]  如果從出埃及開始
[00:16:39.000 --> 00:16:56.000]  神的百姓在耶和華上帝創造天地獨一的主宰的掌管之下
[00:16:56.000 --> 00:16:58.000]  經歷過的
[00:16:58.000 --> 00:17:02.000]  現在來到第幾個帝國
[00:17:02.000 --> 00:17:05.000]  這是第一個典故
[00:17:05.000 --> 00:17:09.000]  耶路撒冷十二座城門
[00:17:09.000 --> 00:17:12.000]  城門上面十二個支派
[00:17:12.000 --> 00:17:15.000]  東南西北
[00:17:15.000 --> 00:17:19.000]  各有三個支派
[00:17:19.000 --> 00:17:21.000]  我們不懂得以西傑書
[00:17:21.000 --> 00:17:23.000]  我們不懂得文數記
[00:17:23.000 --> 00:17:25.000]  我們讀下去莫名其妙
[00:17:25.000 --> 00:17:33.000]  只顧著和門上的十二個天使集郵拍Selfie
[00:17:33.000 --> 00:17:36.000]  第二個典故
[00:17:36.000 --> 00:17:38.000]  昨晚我們說了
[00:17:38.000 --> 00:17:41.000]  城牆有十二根基
[00:17:41.000 --> 00:17:49.000]  根基上有高揚十二使徒的名字
[00:17:49.000 --> 00:17:52.000]  我們馬上就會問
[00:17:52.000 --> 00:17:57.000]  不是教會獨一的根基是主耶穌基督嗎?
[00:17:57.000 --> 00:18:03.000]  這是維多利亞時期的盛事
[00:18:03.000 --> 00:18:07.000]  The church's one foundation is Jesus Christ our Lord
[00:18:07.000 --> 00:18:12.000]  但是新約聖經最少三處的經文
[00:18:12.000 --> 00:18:15.000]  告訴我們教會的根基
[00:18:15.000 --> 00:18:17.000]  啟示錄是最後一次
[00:18:17.000 --> 00:18:18.000]  十二根基
[00:18:18.000 --> 00:18:21.000]  不是耶穌基督十二個名字
[00:18:21.000 --> 00:18:23.000]  他們稱為奇妙測試
[00:18:23.000 --> 00:18:27.000]  全能的神 永在的父 和平的君
[00:18:27.000 --> 00:18:28.000]  不是
[00:18:28.000 --> 00:18:30.000]  昨晚已經背了
[00:18:30.000 --> 00:18:32.000]  彼得雅各曰 汗安德烈肥
[00:18:32.000 --> 00:18:35.000]  力巴多羅 買多馬 馬太 阿勒肥的兒子
[00:18:35.000 --> 00:18:40.000]  雅各達泰 粉瑞黨 西門 伽勒人 猶大
[00:18:40.000 --> 00:18:43.000]  你說最後那個肯定不是猶大
[00:18:43.000 --> 00:18:45.000]  聖經沒有說
[00:18:45.000 --> 00:18:47.000]  是誰呢?
[00:18:47.000 --> 00:18:49.000]  還是馬提亞呢?
[00:18:49.000 --> 00:18:51.000]  還是保羅呢?
[00:18:51.000 --> 00:18:54.000]  如果你去崇基學院 神學院的chapel
[00:18:54.000 --> 00:18:59.000]  十三個使徒的印記都在那裡
[00:18:59.000 --> 00:19:04.000]  十二使徒作為教會的根基
[00:19:04.000 --> 00:19:06.000]  耶穌跟彼得說
[00:19:06.000 --> 00:19:08.000]  你是彼得
[00:19:08.000 --> 00:19:12.000]  我要將我的教會建造在我的身上
[00:19:12.000 --> 00:19:14.000]  我才是獨一的根基
[00:19:14.000 --> 00:19:15.000]  不是
[00:19:15.000 --> 00:19:19.000]  耶穌說建造在這盤石上
[00:19:19.000 --> 00:19:21.000]  用希臘文去讀
[00:19:21.000 --> 00:19:23.000]  盤石 彼得
[00:19:23.000 --> 00:19:26.000]  這兩個字是通的
[00:19:26.000 --> 00:19:28.000]  這樣都是你猜的
[00:19:28.000 --> 00:19:30.000]  好 不跟你爭辯
[00:19:30.000 --> 00:19:32.000]  第三段的經文
[00:19:32.000 --> 00:19:35.000]  已忽所書第二章
[00:19:35.000 --> 00:19:38.000]  新約聖經最偉大的神學家
[00:19:38.000 --> 00:19:40.000]  保羅神學
[00:19:40.000 --> 00:19:42.000]  保羅怎麼說
[00:19:42.000 --> 00:19:46.000]  你們從今以後不再是客旅
[00:19:46.000 --> 00:19:49.000]  是與聖徒同國
[00:19:49.000 --> 00:19:58.000]  並且被建造在使徒和先知的根基上
[00:19:58.000 --> 00:20:00.000]  保羅厲害
[00:20:00.000 --> 00:20:01.000]  他有提耶穌基督
[00:20:01.000 --> 00:20:03.000]  下面那句你懂不懂背
[00:20:03.000 --> 00:20:06.000]  有耶穌基督做什麼
[00:20:06.000 --> 00:20:08.000]  防國石
[00:20:08.000 --> 00:20:11.000]  分得到防國石和根基嗎
[00:20:11.000 --> 00:20:16.000]  使徒 先知 新舊約聖經
[00:20:16.000 --> 00:20:18.000]  是教會的根基
[00:20:18.000 --> 00:20:21.000]  不是 這裏說高揚十二使徒
[00:20:21.000 --> 00:20:23.000]  是說他們的使命
[00:20:23.000 --> 00:20:25.000]  而塞亞書
[00:20:25.000 --> 00:20:28.000]  四十九章第六節
[00:20:28.000 --> 00:20:30.000]  現在他說
[00:20:30.000 --> 00:20:34.000]  我叫你使以色列
[00:20:34.000 --> 00:20:36.000]  雅各德復興
[00:20:36.000 --> 00:20:44.000]  以色列中被保存的歸回尚為小事
[00:20:44.000 --> 00:20:49.000]  我要使你作外邦人的光
[00:20:49.000 --> 00:20:56.000]  將我的救恩傳到地極
[00:20:56.000 --> 00:21:01.000]  我們解釋了什麼是地極
[00:21:01.000 --> 00:21:06.000]  你懂得解釋我們主題的上半
[00:21:06.000 --> 00:21:09.000]  地極曙光
[00:21:09.000 --> 00:21:10.000]  對不起
[00:21:10.000 --> 00:21:12.000]  不是說溫哥華
[00:21:12.000 --> 00:21:14.000]  不是說悉尼
[00:21:14.000 --> 00:21:16.000]  不是說倫敦
[00:21:16.000 --> 00:21:18.000]  不是說愛丁堡
[00:21:18.000 --> 00:21:24.000]  是說不認識真神的外邦
[00:21:24.000 --> 00:21:26.000]  什麼是曙光
[00:21:26.000 --> 00:21:28.000]  今晚才一半
[00:21:28.000 --> 00:21:31.000]  還有一半的時間我們去解釋
[00:21:31.000 --> 00:21:33.000]  興起發光
[00:21:33.000 --> 00:21:35.000]  光從何來
[00:21:35.000 --> 00:21:37.000]  今晚我們要搞清楚這件事
[00:21:37.000 --> 00:21:40.000]  使徒的使命
[00:21:40.000 --> 00:21:43.000]  帶著使命的門徒
[00:21:43.000 --> 00:21:50.000]  教會蒙召奉差的目標
[00:21:50.000 --> 00:21:58.000]  不是以色列國復興的政治議程
[00:21:58.000 --> 00:22:00.000]  小事
[00:22:00.000 --> 00:22:02.000]  不是大事
[00:22:02.000 --> 00:22:04.000]  再大的事情
[00:22:04.000 --> 00:22:08.000]  與外邦的光
[00:22:08.000 --> 00:22:13.000]  福音傳到地極
[00:22:13.000 --> 00:22:16.000]  相比之下
[00:22:16.000 --> 00:22:20.000]  尚為小事
[00:22:20.000 --> 00:22:21.000]  所以
[00:22:21.000 --> 00:22:25.000]  瑞利馬太和粉瑞黨西門
[00:22:25.000 --> 00:22:27.000]  可以在五旬節
[00:22:27.000 --> 00:22:33.000]  十一個使徒和彼得一同站起來高聲說
[00:22:33.000 --> 00:22:36.000]  為主耶穌作見證
[00:22:36.000 --> 00:22:39.000]  不同的政治立場
[00:22:39.000 --> 00:22:41.000]  不同的看法
[00:22:41.000 --> 00:22:46.000]  對羅馬帝國是徹底的反對
[00:22:46.000 --> 00:22:48.000]  還是欣賞
[00:22:48.000 --> 00:22:52.000]  在教會裏面不重要
[00:22:52.000 --> 00:22:55.000]  聽到主耶穌的回答嗎
[00:22:55.000 --> 00:22:58.000]  主下你復興以色列國就在這時候嗎
[00:22:58.000 --> 00:23:02.000]  負憑著自己的權柄
[00:23:02.000 --> 00:23:05.000]  所定的日期
[00:23:05.000 --> 00:23:09.000]  不是你們可以知道的
[00:23:09.000 --> 00:23:12.000]  以色列國復國是甚麼時候
[00:23:12.000 --> 00:23:14.000]  1947年
[00:23:14.000 --> 00:23:17.000]  羅馬帝國
[00:23:17.000 --> 00:23:20.000]  成為神聖羅馬帝國
[00:23:20.000 --> 00:23:22.000]  又是甚麼時候
[00:23:22.000 --> 00:23:25.000]  約翰發夢都沒有想過
[00:23:25.000 --> 00:23:28.000]  康士旦丁這個羅馬君主
[00:23:28.000 --> 00:23:31.000]  發了一個奇怪的夢
[00:23:31.000 --> 00:23:32.000]  你都聽過的
[00:23:32.000 --> 00:23:34.000]  這段歷史
[00:23:34.000 --> 00:23:39.000]  一點都不用查甚麼名冊才找到
[00:23:39.000 --> 00:23:40.000]  是呀
[00:23:40.000 --> 00:23:45.000]  發了個夢就信了耶穌
[00:23:45.000 --> 00:23:49.000]  我岳父也是發了個夢信耶穌
[00:23:49.000 --> 00:23:52.000]  老人家自己解了
[00:23:52.000 --> 00:23:56.000]  和太太一起去新界
[00:23:56.000 --> 00:23:58.000]  玩得很盡興
[00:23:58.000 --> 00:24:00.000]  不知道怎樣去搭巴士
[00:24:00.000 --> 00:24:03.000]  在士多問老闆光光頭
[00:24:03.000 --> 00:24:06.000]  就是來看我那個牧師
[00:24:06.000 --> 00:24:08.000]  去到搭巴士
[00:24:08.000 --> 00:24:13.000]  以前的巴士拉閘
[00:24:13.000 --> 00:24:16.000]  那個有鬍鬚的就是耶穌
[00:24:16.000 --> 00:24:19.000]  帶我出去就得救
[00:24:19.000 --> 00:24:20.000]  這樣都可以
[00:24:20.000 --> 00:24:23.000]  老人家這樣就信耶穌
[00:24:23.000 --> 00:24:26.000]  你不要看一個中國的男人成年人
[00:24:26.000 --> 00:24:32.000]  他肯受洗的決心
[00:24:32.000 --> 00:24:35.000]  上帝要拯救一個人
[00:24:35.000 --> 00:24:37.000]  不是你和我說
[00:24:37.000 --> 00:24:39.000]  他肯定不會信的
[00:24:39.000 --> 00:24:43.000]  為他祈禱都多餘的
[00:24:43.000 --> 00:24:45.000]  你怎麼知道
[00:24:45.000 --> 00:24:48.000]  十二使徒
[00:24:48.000 --> 00:24:50.000]  他們蒙召
[00:24:50.000 --> 00:24:53.000]  就是為了福音
[00:24:53.000 --> 00:24:55.000]  為了見證
[00:24:55.000 --> 00:24:59.000]  為了外邦
[00:24:59.000 --> 00:25:02.000]  這個是第二個
[00:25:02.000 --> 00:25:07.000]  看上去不像是舊約的典故
[00:25:07.000 --> 00:25:10.000]  但是耶穌臨升天之前
[00:25:10.000 --> 00:25:14.000]  是背著以塞雅書四十九章第六節
[00:25:14.000 --> 00:25:17.000]  給他十一個使徒聽
[00:25:17.000 --> 00:25:19.000]  但 聖靈降臨
[00:25:19.000 --> 00:25:22.000]  那個但字
[00:25:22.000 --> 00:25:28.000]  就是以塞雅書尚為小事的意思
[00:25:28.000 --> 00:25:31.000]  還有第三個典故
[00:25:31.000 --> 00:25:34.000]  不過我們很少會留意到
[00:25:34.000 --> 00:25:37.000]  再讀下去
[00:25:37.000 --> 00:25:45.000]  天使被約翰見到的城牆的根基
[00:25:45.000 --> 00:25:49.000]  從十九節到二十節
[00:25:49.000 --> 00:25:54.000]  數了十二種寶石出來
[00:25:54.000 --> 00:25:58.000]  城門十二個門二十一節
[00:25:58.000 --> 00:26:03.000]  是十二顆珍珠
[00:26:03.000 --> 00:26:09.000]  上面說如同極貴的寶石十一節
[00:26:09.000 --> 00:26:12.000]  好像碧玉明如水晶
[00:26:12.000 --> 00:26:13.000]  是比喻
