
[00:00:00.000 --> 00:00:04.240]  想這位少年人叫做龐仲望
[00:07:23.000 --> 00:07:26.000]  他母親瑪利亞已經許配了約瑟
[00:07:26.000 --> 00:07:28.000]  還沒有迎娶
[00:07:28.000 --> 00:07:31.000]  瑪利亞就從聖靈懷了孕
[00:07:31.000 --> 00:07:35.000]  她丈夫的約瑟是個異人
[00:07:35.000 --> 00:07:38.000]  不願意明明地羞辱她
[00:07:38.000 --> 00:07:41.000]  想要暗暗地把她幽了
[00:07:41.000 --> 00:07:44.000]  聖經裡你經常看到異人這個字
[00:07:44.000 --> 00:07:46.000]  究竟異人是什麼呢?
[00:07:46.000 --> 00:07:48.000]  異人的意思是
[00:07:48.000 --> 00:07:50.000]  他們和神有美好的關係
[00:07:50.000 --> 00:07:55.000]  願意按照神的心意去行事為人的人
[00:07:55.000 --> 00:07:57.000]  約瑟是一個異人
[00:07:57.000 --> 00:08:01.000]  但是你看她實際的際遇、遭遇
[00:08:01.000 --> 00:08:04.000]  她有很多很大的衝擊
[00:08:04.000 --> 00:08:06.000]  而這三個衝擊
[00:08:06.000 --> 00:08:11.000]  她一直在衝擊約瑟的信靠
[00:08:11.000 --> 00:08:12.000]  那種信仰生活
[00:08:12.000 --> 00:08:14.000]  她對神的信心
[00:08:14.000 --> 00:08:16.000]  我們先說說這三個衝擊
[00:08:16.000 --> 00:08:18.000]  第一個衝擊
[00:08:18.000 --> 00:08:22.000]  就是約瑟和未婚妻訂婚沒多久
[00:08:22.000 --> 00:08:24.000]  就發現未婚妻懷孕
[00:08:24.000 --> 00:08:27.000]  這個寶寶很明顯不是自己
[00:08:27.000 --> 00:08:30.000]  約瑟為了保護瑪利亞的明星
[00:08:30.000 --> 00:08:33.000]  就想著秘密和她離婚
[00:08:33.000 --> 00:08:35.000]  有學者形容
[00:08:35.000 --> 00:08:40.000]  約瑟和耶穌的關係是被附親
[00:08:40.000 --> 00:08:42.000]  你知道潮流很流行被什麼
[00:08:42.000 --> 00:08:44.000]  被消失、被失蹤
[00:08:44.000 --> 00:08:46.000]  叫做被附親
[00:08:46.000 --> 00:08:50.000]  其實約瑟和耶穌沒有血緣關係
[00:08:50.000 --> 00:08:53.000]  約瑟只是瑪利亞的老公
[00:08:53.000 --> 00:08:57.000]  耶穌是瑪利亞育身的兒子
[00:08:57.000 --> 00:09:00.000]  約瑟其實也有間接的關係
[00:09:00.000 --> 00:09:02.000]  就是耶穌的養父
[00:09:02.000 --> 00:09:06.000]  很多人都很介意自己的子女
[00:09:06.000 --> 00:09:07.000]  是不是自己的親生
[00:09:07.000 --> 00:09:10.000]  所以如果你看過粵語長片就知道
[00:09:10.000 --> 00:09:12.000]  不是親生可能對他不好
[00:09:12.000 --> 00:09:14.000]  但是聖經看不到約瑟
[00:09:14.000 --> 00:09:16.000]  有一種負面的情緒反應
[00:09:16.000 --> 00:09:17.000]  相反
[00:09:17.000 --> 00:09:22.000]  你見到約瑟是踏實地承擔起
[00:09:22.000 --> 00:09:27.000]  父親養育、愛家、愛妻、愛兒的責任
[00:09:27.000 --> 00:09:29.000]  這是第一個對約瑟的衝擊
[00:09:29.000 --> 00:09:31.000]  第二個對約瑟的衝擊
[00:09:31.000 --> 00:09:33.000]  是耶穌出生了
[00:09:33.000 --> 00:09:35.000]  你以為有嬰兒了
[00:09:35.000 --> 00:09:36.000]  不是
[00:09:36.000 --> 00:09:40.000]  耶穌出生之後帶來希律王的追殺
[00:09:40.000 --> 00:09:44.000]  於是整家人就被逼逃亡去埃及
[00:09:44.000 --> 00:09:46.000]  過著顛沛流離的生活
[00:09:46.000 --> 00:09:47.000]  如果你是約瑟
[00:09:47.000 --> 00:09:49.000]  你會不會埋怨呢
[00:09:49.000 --> 00:09:51.000]  可能約瑟滿方怒恨
[00:09:51.000 --> 00:09:54.000]  你又說要給我嬰兒
[00:09:54.000 --> 00:09:55.000]  又說要賜福給我
[00:09:55.000 --> 00:09:58.000]  但是你搞得我這麼坎坷
[00:09:58.000 --> 00:10:00.000]  可能約瑟到最後
[00:10:00.000 --> 00:10:03.000]  如果是平常的人
[00:10:03.000 --> 00:10:05.000]  他可能怪責很多苦毒
[00:10:05.000 --> 00:10:07.000]  懷疑自己的信仰
[00:10:07.000 --> 00:10:09.000]  成為一個粉身碎骨的人
[00:10:09.000 --> 00:10:13.000]  但是在聖經我們找不到這樣的約瑟
[00:10:13.000 --> 00:10:14.000]  相反
[00:10:14.000 --> 00:10:18.000]  你見到神對約瑟的旨意
[00:10:18.000 --> 00:10:20.000]  永遠都猜不到
[00:10:20.000 --> 00:10:21.000]  是出人意表的
[00:10:21.000 --> 00:10:22.000]  你想想
[00:10:22.000 --> 00:10:24.000]  如果神給你的旨意是出人意表
[00:10:24.000 --> 00:10:26.000]  你可能有很多反彈
[00:10:26.000 --> 00:10:28.000]  約瑟很奇怪
[00:10:28.000 --> 00:10:32.000]  神給他出人意表的心意
[00:10:32.000 --> 00:10:34.000]  約瑟完全接受
[00:10:34.000 --> 00:10:36.000]  完全和神配合
[00:10:36.000 --> 00:10:38.000]  很奇怪
[00:10:38.000 --> 00:10:43.000]  所以問題就是約瑟的信服
[00:10:43.000 --> 00:10:45.000]  這是第二個
[00:10:45.000 --> 00:10:46.000]  第三個
[00:10:46.000 --> 00:10:48.000]  約瑟的衝擊
[00:10:48.000 --> 00:10:50.000]  他的未婚妻
[00:10:50.000 --> 00:10:51.000]  他的兒子不是他的
[00:10:51.000 --> 00:10:53.000]  顛沛流離的生活
[00:10:53.000 --> 00:10:55.000]  很多坎坷的困難
[00:10:55.000 --> 00:10:57.000]  不單止這樣
[00:10:57.000 --> 00:11:00.000]  連神對約瑟的啟示方式
[00:11:00.000 --> 00:11:02.000]  如果要比較
[00:11:02.000 --> 00:11:04.000]  都好像比別人差
[00:11:04.000 --> 00:11:06.000]  神用什麼啟示的方式呢?
[00:11:06.000 --> 00:11:08.000]  在《道教福音》記載
[00:11:08.000 --> 00:11:11.000]  神對三批人有不同的啟示方式
[00:11:11.000 --> 00:11:13.000]  和約瑟不同
[00:11:13.000 --> 00:11:14.000]  第一批
[00:11:14.000 --> 00:11:16.000]  就是施洗約瑟的父親
[00:11:16.000 --> 00:11:17.000]  撒加利亞
[00:11:17.000 --> 00:11:19.000]  神如何告訴撒加利亞
[00:11:19.000 --> 00:11:21.000]  將來你有施洗約翰的出生呢?
[00:11:21.000 --> 00:11:23.000]  是天使加伯利
[00:11:23.000 --> 00:11:24.000]  列天而降
[00:11:24.000 --> 00:11:26.000]  突然間在他面前
[00:11:26.000 --> 00:11:27.000]  你想想
[00:11:27.000 --> 00:11:31.000]  如果有個天使突然在你面前出現
[00:11:31.000 --> 00:11:32.000]  列天而降
[00:11:32.000 --> 00:11:33.000]  雷霆萬鈞之勢
[00:11:33.000 --> 00:11:35.000]  你一定印象深刻
[00:11:35.000 --> 00:11:37.000]  所以撒加利亞一定記得
[00:11:37.000 --> 00:11:40.000]  加伯利亞不單止在撒加利亞面前顯現
[00:11:40.000 --> 00:11:42.000]  他在瑪利亞面前也這樣顯現
[00:11:42.000 --> 00:11:44.000]  又是列天而降
[00:11:44.000 --> 00:11:47.000]  撒加利亞強姦地告訴他
[00:11:47.000 --> 00:11:50.000]  你不要有性靈感人去生耶穌
[00:11:50.000 --> 00:11:52.000]  又是列天而降
[00:11:52.000 --> 00:11:56.000]  即使去到那些不言經語的牧羊人
[00:11:56.000 --> 00:11:58.000]  也會有一個無名的天使
[00:11:58.000 --> 00:11:59.000]  列天而降
[00:11:59.000 --> 00:12:00.000]  來到他面前
[00:12:00.000 --> 00:12:01.000]  顯然告訴他
[00:12:01.000 --> 00:12:03.000]  耶穌降生了
[00:12:03.000 --> 00:12:05.000]  但是想想約瑟
[00:12:05.000 --> 00:12:07.000]  約瑟有些什麼呢?
[00:12:07.000 --> 00:12:08.000]  約瑟什麼都沒有
[00:12:08.000 --> 00:12:09.000]  只有做夢
[00:12:09.000 --> 00:12:11.000]  你說做夢也好
[00:12:11.000 --> 00:12:13.000]  做夢也是神啟示的方式
[00:12:13.000 --> 00:12:15.000]  做夢也是報夢給你
[00:12:15.000 --> 00:12:17.000]  但是你想想
[00:12:17.000 --> 00:12:20.000]  約瑟他正在經歷什麼呢?
[00:12:20.000 --> 00:12:22.000]  人生極大的衝擊
[00:12:22.000 --> 00:12:24.000]  人生一個很大的衝擊
[00:12:24.000 --> 00:12:30.000]  所以他是不是應該有強烈一點的鼓勵呢?
[00:12:30.000 --> 00:12:32.000]  強烈一點的啟示呢?
[00:12:32.000 --> 00:12:34.000]  天使在你面前出現
[00:12:34.000 --> 00:12:36.000]  會不會更加鼓勵到你
[00:12:36.000 --> 00:12:37.000]  更加刻骨銘心
[00:12:37.000 --> 00:12:39.000]  更加記得清楚呢?
[00:12:39.000 --> 00:12:40.000]  你不是懷疑我做夢
[00:12:40.000 --> 00:12:41.000]  這個夢是我想出來的
[00:12:41.000 --> 00:12:43.000]  這是神給我的嗎?
[00:12:43.000 --> 00:12:45.000]  可能約瑟那時候是需要的
[00:12:45.000 --> 00:12:47.000]  但是約瑟這樣去際遇
[00:12:47.000 --> 00:12:51.000]  你想想究竟是神看得起他
[00:12:51.000 --> 00:12:53.000]  還是待薄他呢?
[00:12:53.000 --> 00:12:55.000]  可能我們人生裡面
[00:12:55.000 --> 00:12:57.000]  很多處境很困難
[00:12:57.000 --> 00:12:59.000]  你有沒有想過
[00:12:59.000 --> 00:13:01.000]  究竟是神待薄我呢?
[00:13:01.000 --> 00:13:03.000]  還是看得起我呢?
[00:13:03.000 --> 00:13:05.000]  我自己經歷過
[00:13:05.000 --> 00:13:06.000]  2019年的時候
[00:13:06.000 --> 00:13:08.000]  我接任主任牧師的時候
[00:13:08.000 --> 00:13:10.000]  連續五年
[00:13:10.000 --> 00:13:12.000]  那個困難就是
[00:13:12.000 --> 00:13:14.000]  一宗就連接一宗
[00:13:14.000 --> 00:13:16.000]  沒有休息過
[00:13:16.000 --> 00:13:17.000]  沒有衝擊過
[00:13:17.000 --> 00:13:18.000]  一宗就連續一宗
[00:13:18.000 --> 00:13:20.000]  一宗就結果一宗
[00:13:20.000 --> 00:13:21.000]  一宗就難過一宗
[00:13:21.000 --> 00:13:22.000]  一宗就金過一宗
[00:13:22.000 --> 00:13:24.000]  你是沒有辦法解決的
[00:13:24.000 --> 00:13:26.000]  你是沒有前所
[00:13:26.000 --> 00:13:29.000]  以前的先例或者經驗解決到的
[00:13:29.000 --> 00:13:30.000]  我那時候在想
[00:13:30.000 --> 00:13:32.000]  究竟是神待薄我呢?
[00:13:32.000 --> 00:13:35.000]  還是神看得起我呢?
[00:13:35.000 --> 00:13:38.000]  結果我是選擇後者
[00:13:38.000 --> 00:13:40.000]  我相信藥室也是選擇後者
[00:13:40.000 --> 00:13:42.000]  所以你見藥室
[00:13:42.000 --> 00:13:44.000]  他對神的心意
[00:13:44.000 --> 00:13:46.000]  是完全信服的
[00:13:46.000 --> 00:13:48.000]  以下我想邀請弟子
[00:13:48.000 --> 00:13:50.000]  我們一起讀三段聖經
[00:13:50.000 --> 00:13:52.000]  當你讀的時候
[00:13:52.000 --> 00:13:55.000]  你留意有六個字
[00:13:55.000 --> 00:13:59.000]  這六個字是一對一對出現的
[00:13:59.000 --> 00:14:01.000]  我們一起讀這三段聖經
[00:14:01.000 --> 00:14:02.000]  1、2、3
[00:14:02.000 --> 00:14:04.000]  馬太福音的一章二十至二十四節
[00:14:04.000 --> 00:14:05.000]  我們一起讀
[00:14:05.000 --> 00:14:06.000]  1、2、3
[00:14:06.000 --> 00:14:09.000]  正思念者是的時候
[00:14:09.000 --> 00:14:13.000]  有主的使者向他夢中顯現說
[00:14:13.000 --> 00:14:15.000]  大衛的子孫藥室
[00:14:15.000 --> 00:14:16.000]  不要怕
[00:14:16.000 --> 00:14:19.000]  只管娶過你的妻子瑪利亞來
[00:14:19.000 --> 00:14:21.000]  因她所懷的人
[00:14:21.000 --> 00:14:24.000]  是從聖靈來的
[00:14:24.000 --> 00:14:26.000]  藥室醒了起來
[00:14:26.000 --> 00:14:29.000]  就遵著主使者的吩咐
[00:14:29.000 --> 00:14:31.000]  把妻子娶過來
[00:14:31.000 --> 00:14:32.000]  這是第一段
[00:14:32.000 --> 00:14:35.000]  第二段馬太福音二章十三至十四節
[00:14:35.000 --> 00:14:36.000]  我們一起讀
[00:14:36.000 --> 00:14:37.000]  1、2、3
[00:14:37.000 --> 00:14:38.000]  他們去後
[00:14:38.000 --> 00:14:43.000]  有主的使者向藥室夢中顯現說
[00:14:43.000 --> 00:14:47.000]  起來帶著小孩子和他母親
[00:14:47.000 --> 00:14:48.000]  逃往埃及
[00:14:48.000 --> 00:14:50.000]  住在那裡
[00:14:50.000 --> 00:14:52.000]  等我吩咐你
[00:14:52.000 --> 00:14:55.000]  因為希律必尋找小孩子
[00:14:55.000 --> 00:14:57.000]  要除滅他
[00:14:57.000 --> 00:14:59.000]  藥室就起來
[00:14:59.000 --> 00:15:04.000]  夜間帶著小孩子和他母親往埃及去
[00:15:04.000 --> 00:15:05.000]  這是第三段
[00:15:05.000 --> 00:15:07.000]  二章二十及二十一節
[00:15:07.000 --> 00:15:08.000]  1、2、3
[00:15:08.000 --> 00:15:14.000]  起來帶著小孩子和他母親往以色列地去
[00:15:14.000 --> 00:15:18.000]  因為要害小孩子性命的人已經死了
[00:15:18.000 --> 00:15:20.000]  藥室就起來
[00:15:20.000 --> 00:15:25.000]  把小孩子和他母親帶到以色列地去
[00:15:25.000 --> 00:15:27.000]  你留意剛才那六個字
[00:15:27.000 --> 00:15:29.000]  有三對
[00:15:29.000 --> 00:15:30.000]  娶
[00:15:30.000 --> 00:15:31.000]  帶
[00:15:31.000 --> 00:15:35.000]  其實這六個字在希臘原文是同一個字
[00:15:35.000 --> 00:15:39.000]  為什麼要一對一對去用呢?
[00:15:39.000 --> 00:15:43.000]  就是強調藥室的信服
[00:15:43.000 --> 00:15:44.000]  娶
[00:15:44.000 --> 00:15:45.000]  神叫他娶就娶
[00:15:45.000 --> 00:15:47.000]  神叫他帶就帶
[00:15:47.000 --> 00:15:49.000]  藥室是絕對信服神
[00:15:49.000 --> 00:15:52.000]  可以顯示藥室沒有埋怨
[00:15:52.000 --> 00:15:54.000]  沒有挑戰
[00:15:54.000 --> 00:15:58.000]  祂只是甘心的信靠和信服
[00:15:58.000 --> 00:16:04.000]  你猜藥室的信靠和信服會不會影響耶穌呢?
[00:16:04.000 --> 00:16:07.000]  耶穌是道成肉身成為我們一樣
[00:16:07.000 --> 00:16:09.000]  所以耶穌是百分之一百的神
[00:16:09.000 --> 00:16:11.000]  也是百分之一百的人
[00:16:11.000 --> 00:16:13.000]  但是作為百分之一百的人
[00:16:13.000 --> 00:16:20.000]  祂自然會這麼多年受藥室的生命素質所影響
[00:16:20.000 --> 00:16:26.000]  藥室的信服就是成為耶穌道成肉身之後百分之一百人的信服
[00:16:26.000 --> 00:16:29.000]  我們看看耶穌的信服
[00:16:29.000 --> 00:16:30.000]  肥立彼書如何形容它?
[00:16:30.000 --> 00:16:32.000]  二章五至八節
[00:16:32.000 --> 00:16:33.000]  我們一起讀
[00:16:33.000 --> 00:16:34.000]  一二三
[00:16:34.000 --> 00:16:37.000]  你們當以基督耶穌的心為心
[00:16:37.000 --> 00:16:40.000]  他本有神的形象
[00:16:40.000 --> 00:16:44.000]  不以自己與神同等為強奪
[00:16:44.000 --> 00:16:45.000]  反倒虛己
[00:16:45.000 --> 00:16:48.000]  取了奴僕的形象
[00:16:48.000 --> 00:16:50.000]  成為人的樣式
[00:16:50.000 --> 00:16:52.000]  既有人的樣式
[00:16:52.000 --> 00:16:54.000]  就自己卑微
[00:16:54.000 --> 00:16:56.000]  全心信服
[00:16:56.000 --> 00:16:57.000]  以至於死
[00:16:57.000 --> 00:17:00.000]  且死在十字架上
[00:17:00.000 --> 00:17:03.000]  藥室的謙卑信服
[00:17:03.000 --> 00:17:07.000]  傳到耶穌的謙卑信服
[00:17:07.000 --> 00:17:10.000]  這種是生命的傳遞
[00:17:10.000 --> 00:17:12.000]  生命的傳承
[00:17:12.000 --> 00:17:15.000]  原來謙卑信服
[00:17:15.000 --> 00:17:18.000]  甘心的信靠信服
[00:17:18.000 --> 00:17:20.000]  是可以影響其他人
[00:17:20.000 --> 00:17:23.000]  這是藥室第一個生命素質
[00:17:23.000 --> 00:17:27.000]  他信服和信靠
[00:17:27.000 --> 00:17:30.000]  第二個藥室的生命素質
[00:17:30.000 --> 00:17:32.000]  是善良殷勤
[00:17:32.000 --> 00:17:35.000]  和持守敬虔的心
[00:17:35.000 --> 00:17:37.000]  藥室的生命素質
[00:17:37.000 --> 00:17:41.000]  他的品格是善良和殷勤
[00:17:41.000 --> 00:17:42.000]  如果看路加福音
[00:17:42.000 --> 00:17:44.000]  剛才讀的聖經也有提過
[00:17:44.000 --> 00:17:47.000]  就是當希律王死了之後
[00:17:47.000 --> 00:17:48.000]  神跟他說
[00:17:48.000 --> 00:17:50.000]  你可以回到以色列
