
[00:00:00.000 --> 00:00:04.220]  我們有五堂時間來看以色列書
[00:03:01.080 --> 00:03:04.840]  先知被呼召成為一個守望者
[00:03:04.840 --> 00:03:07.440]  今天我們也是一個守望者
[00:03:07.440 --> 00:03:10.320]  我們要承擔什麼責任呢?
[00:03:10.320 --> 00:03:12.560]  我們在第四堂裡面會講到
[00:03:12.560 --> 00:03:18.560]  神的靈是一步一步離開祂的子民
[00:03:18.560 --> 00:03:20.240]  是什麼原因?
[00:03:20.240 --> 00:03:23.360]  而我們又應該要承擔什麼守望者呢?
[00:03:23.360 --> 00:03:28.120]  培靈性的教導在這方面就會多一些了
[00:03:28.120 --> 00:03:29.240]  到了第五堂
[00:03:29.240 --> 00:03:31.080]  第五堂的時間是不同的
[00:03:31.080 --> 00:03:33.040]  第五堂就是
[00:03:33.040 --> 00:03:36.640]  記住先知書裡面一定是講審判
[00:03:36.640 --> 00:03:39.440]  審判的訊息一定是很強的
[00:03:39.440 --> 00:03:43.440]  但是永遠都會有一個盼望和復興
[00:03:43.440 --> 00:03:46.640]  在最後那一部分裡面
[00:03:46.640 --> 00:03:50.600]  以色列書如果你熟悉最有名的是什麼呢?
[00:03:50.600 --> 00:03:54.040]  就是先知見到一些枯乾了的骸骨
[00:03:54.040 --> 00:03:57.600]  神的靈吹在你身上的時候
[00:03:57.600 --> 00:03:59.000]  這些骨身上
[00:03:59.000 --> 00:04:02.160]  於是就會慢慢地有肉
[00:04:02.160 --> 00:04:04.320]  然後還成為了活人
[00:04:04.320 --> 00:04:06.880]  我想有很多科技的電影
[00:04:06.880 --> 00:04:09.000]  都有這些鏡頭出現
[00:04:09.000 --> 00:04:11.560]  以色列書早就已經有了
[00:04:11.560 --> 00:04:14.480]  那枯骨怎麼來帶去復活呢?
[00:04:14.480 --> 00:04:17.840]  特別的很多時候
[00:04:17.840 --> 00:04:19.040]  我們很喜歡
[00:04:19.040 --> 00:04:20.560]  我現在也在研讀
[00:04:20.560 --> 00:04:24.280]  就是神親自會做他們的牧人
[00:04:24.280 --> 00:04:25.760]  去牧養他們
[00:04:25.760 --> 00:04:30.600]  這就在以色列書第三十四章裡面有提及的
[00:04:30.600 --> 00:04:34.320]  所以第五堂就會講到審判和復興
[00:04:34.320 --> 00:04:38.880]  這一個就是這五堂裡面的課程大綱
[00:04:38.880 --> 00:04:40.600]  好了,我再想講一講
[00:04:40.600 --> 00:04:43.080]  就是我們的筆記
[00:04:43.080 --> 00:04:48.000]  是會來帶去上載在網頁上的
[00:04:48.000 --> 00:04:51.480]  大家可以來帶去下載
[00:04:51.480 --> 00:04:53.200]  又或者
[00:04:53.200 --> 00:04:54.560]  你又覺得有需要
[00:04:54.560 --> 00:04:55.800]  你可以WhatsApp給我
[00:04:55.800 --> 00:04:59.840]  我就將筆記來帶去傳給大家
[00:04:59.840 --> 00:05:00.600]  好
[00:05:00.600 --> 00:05:04.720]  現在我們先來帶去看背景
[00:05:04.720 --> 00:05:09.840]  希望大家先讓我來帶去喝杯水
[00:05:09.840 --> 00:05:12.280]  因為我講一講的時候
[00:05:12.280 --> 00:05:15.000]  已經很口渴了
[00:05:15.000 --> 00:05:26.760]  以西傑先知和耶利米先知是同一時期的
[00:05:26.760 --> 00:05:31.560]  以西傑出身於祭司的家庭
[00:05:31.560 --> 00:05:34.360]  即是說他是利尼人
[00:05:34.360 --> 00:05:36.400]  祭司是什麼?
[00:05:36.400 --> 00:05:40.240]  就是在聖殿裡面工作
[00:05:40.240 --> 00:05:43.640]  祭司就是站在神和人的中間
[00:05:43.640 --> 00:05:46.760]  所以你和我都是君尊的祭司
[00:05:46.760 --> 00:05:50.760]  原來祭司就是要去領受神的教導
[00:05:50.760 --> 00:05:54.600]  然後去教導子民進行神的律法
[00:05:54.600 --> 00:05:57.400]  代表了神來帶去講話
[00:05:57.400 --> 00:06:00.080]  同樣他又代表了子民
[00:06:00.080 --> 00:06:02.240]  因為子民那時候他們要獻祭
[00:06:02.240 --> 00:06:04.080]  特別是要獻贖罪祭的時候
[00:06:04.080 --> 00:06:06.560]  就要將祭身帶到祭司的面前
[00:06:06.560 --> 00:06:09.680]  祭司就來帶去為這些子民服務
[00:06:09.680 --> 00:06:12.040]  就要來獻贖罪祭
[00:06:12.040 --> 00:06:16.480]  主力他們在聖殿裡面去工作
[00:06:16.480 --> 00:06:18.720]  待會兒我們會看到
[00:06:18.720 --> 00:06:24.320]  先知被擄到被視為不潔的外邦之地
[00:06:24.320 --> 00:06:25.680]  巴比倫
[00:06:25.680 --> 00:06:29.280]  某個程度他是沒有機會去侍奉
[00:06:29.280 --> 00:06:32.000]  但原來侍奉不是在地域
[00:06:32.000 --> 00:06:35.840]  也不是在某一個場景裡面
[00:06:35.840 --> 00:06:37.600]  神是無所不在的
[00:06:37.600 --> 00:06:43.480]  先知竟然在巴比倫蒙神呼召
[00:06:43.480 --> 00:06:45.760]  讓祂轉型
[00:06:45.760 --> 00:06:47.440]  不單是祭司
[00:06:47.440 --> 00:06:48.920]  成為先知
[00:06:48.920 --> 00:06:51.080]  先知不只是講預言的
[00:06:51.080 --> 00:06:53.840]  先知就是神的代言人
[00:06:53.840 --> 00:06:56.400]  代表神來帶去宣講
[00:06:56.400 --> 00:06:58.880]  在公元前597年
[00:06:58.880 --> 00:07:00.120]  又要停一停了
[00:07:00.120 --> 00:07:01.080]  其實很多人都很熟悉
[00:07:01.080 --> 00:07:02.920]  不過我都儘管講一講
[00:07:02.920 --> 00:07:05.400]  今年是2020年
[00:07:05.400 --> 00:07:06.840]  下一年是什麼?
[00:07:06.840 --> 00:07:08.160]  是2021年
[00:07:08.160 --> 00:07:08.920]  2022年
[00:07:08.920 --> 00:07:11.400]  一路數目加上去的
[00:07:11.400 --> 00:07:14.760]  但原來我們說主耶穌降生之前
[00:07:14.760 --> 00:07:16.840]  BC就是Before Christ
[00:07:16.840 --> 00:07:19.080]  那個年份是很特別的
[00:07:19.080 --> 00:07:20.720]  是倒數的
[00:07:20.720 --> 00:07:23.240]  今年是2020年
[00:07:23.240 --> 00:07:25.360]  下一年是什麼呢?
[00:07:25.360 --> 00:07:27.240]  是1999年
[00:07:27.240 --> 00:07:30.720]  一路來帶去倒數下去的
[00:07:30.720 --> 00:07:34.800]  所以我們要很清楚地來帶去知道
[00:07:34.800 --> 00:07:40.240]  原來主前的數目越大
[00:07:40.240 --> 00:07:43.000]  歷史就越短
[00:07:43.000 --> 00:07:44.480]  數目越小
[00:07:44.480 --> 00:07:45.840]  歷史就越短
[00:07:45.840 --> 00:07:49.320]  在公元前597年
[00:07:49.320 --> 00:07:53.120]  猶大王約瓦根
[00:07:53.120 --> 00:07:55.680]  和一群貴族
[00:07:55.680 --> 00:07:58.640]  一群專業人士
[00:07:58.640 --> 00:08:01.520]  被擄到巴比倫
[00:08:01.520 --> 00:08:06.440]  以西傑就在這批被擄的人當中
[00:08:06.440 --> 00:08:09.960]  定居在加巴魯河邊
[00:08:09.960 --> 00:08:14.360]  靠近尼普爾這個村落
[00:08:14.360 --> 00:08:20.080]  他被擄之後不是馬上被神父召做先知
[00:08:20.080 --> 00:08:21.440]  某程度上是很無奈的
[00:08:21.440 --> 00:08:24.560]  因為在聖殿裡不能夠侍奉
[00:08:24.560 --> 00:08:28.000]  他被擄之後第五年
[00:08:28.000 --> 00:08:30.440]  第五年的時候
[00:08:30.440 --> 00:08:37.080]  以西傑先知蒙召尼達去做神的先知
[00:08:37.080 --> 00:08:39.640]  此後他就在被擄的人當中
[00:08:39.640 --> 00:08:41.360]  一路服侍他
[00:08:41.360 --> 00:08:45.160]  直到第27年的時間
[00:08:45.160 --> 00:08:48.280]  即是二十多年的時間
[00:08:48.280 --> 00:08:51.040]  尼達去為神工作
[00:08:51.040 --> 00:08:53.560]  傳統的人都認為
[00:08:53.560 --> 00:08:57.160]  以西傑就是這本書的作者
[00:08:57.160 --> 00:09:00.560]  其中一小部分就是先知的門徒
[00:09:00.560 --> 00:09:02.840]  後來在後期的時候修輯
[00:09:02.840 --> 00:09:04.960]  然後加上解釋
[00:09:04.960 --> 00:09:07.440]  我們又講講以色列的歷史
[00:09:07.440 --> 00:09:08.920]  不詳細去講
[00:09:08.920 --> 00:09:11.760]  大家知道第一個王就是
[00:09:11.760 --> 00:09:12.600]  索羅
[00:09:12.600 --> 00:09:14.000]  是辯雅敏之派
[00:09:14.000 --> 00:09:16.040]  但後來多次神給他機會
[00:09:16.040 --> 00:09:17.440]  他都沒有悔改
[00:09:17.440 --> 00:09:18.600]  他貪心的時候
[00:09:18.600 --> 00:09:20.760]  神就另立大衛為王
[00:09:20.760 --> 00:09:23.400]  大衛就是猶大之派一直下去
[00:09:23.400 --> 00:09:25.320]  到第三代王朝
[00:09:25.320 --> 00:09:27.320]  大衛、索羅門
[00:09:27.320 --> 00:09:29.000]  索羅門的兒子叫羅波安
[00:09:29.000 --> 00:09:32.320]  羅波安因為不肯尼達去體察民情
[00:09:32.320 --> 00:09:35.160]  繼續去輔導那些子民
[00:09:35.160 --> 00:09:36.920]  結果以色列就分裂了
[00:09:36.920 --> 00:09:38.440]  因為人民憤慨
[00:09:38.440 --> 00:09:40.320]  分成南北兩國
[00:09:40.320 --> 00:09:41.800]  北邊的就是北國
[00:09:41.800 --> 00:09:42.920]  就叫以色列
[00:09:42.920 --> 00:09:44.640]  南邊的就是猶大之派
[00:09:44.640 --> 00:09:45.800]  就叫南國
[00:09:45.800 --> 00:09:50.160]  現在我們所講的就是南邊的猶大國
[00:09:50.160 --> 00:09:52.960]  以色列人何時來尼達去被擄呢?
[00:09:52.960 --> 00:09:54.040]  先講一講
[00:09:54.040 --> 00:09:57.200]  北國是早了滅亡的
[00:09:57.200 --> 00:10:00.480]  是被亞述尼達去滅了
[00:10:00.480 --> 00:10:04.680]  猶大國是很多年之後
[00:10:04.680 --> 00:10:06.880]  才被尼達去滅的
[00:10:06.880 --> 00:10:09.400]  以色列第一次被擄
[00:10:09.400 --> 00:10:12.680]  是到若雅庚的時候
[00:10:12.680 --> 00:10:14.120]  即是第十一年
[00:10:14.120 --> 00:10:17.240]  即是公元前598年
[00:10:17.240 --> 00:10:20.600]  當時是若雅敬
[00:10:20.600 --> 00:10:21.600]  不是若雅庚
[00:10:21.600 --> 00:10:23.960]  若雅敬他來作王
[00:10:23.960 --> 00:10:26.920]  他已經被巴比倫尼達去操控了
[00:10:26.920 --> 00:10:29.480]  但他竟然背叛巴比倫
[00:10:29.480 --> 00:10:34.320]  引致當時巴比倫王尼泊格尼沙很憤怒
[00:10:34.320 --> 00:10:38.120]  「啊?你竟然背叛我?」
[00:10:38.120 --> 00:10:42.880]  於是他就來率兵攻打猶大國
[00:10:42.880 --> 00:10:45.960]  甚至包圍了耶路撒冷
[00:10:45.960 --> 00:10:48.440]  後來若雅敬死了
[00:10:48.440 --> 00:10:52.840]  他的兒子叫若雅庚
[00:10:52.840 --> 00:10:54.960]  就做了王
[00:10:54.960 --> 00:10:57.000]  但他是短命皇帝
[00:10:57.000 --> 00:10:58.720]  只是做了八天皇帝
[00:10:58.720 --> 00:11:00.440]  做了三個月
[00:11:00.440 --> 00:11:04.160]  這時候就被廢了
[00:11:04.160 --> 00:11:10.280]  巴比倫王再一次帶兵攻入耶路撒冷城門
[00:11:10.280 --> 00:11:15.120]  若雅庚和數以千計的貴族
[00:11:15.120 --> 00:11:17.880]  以及一些工匠
[00:11:17.880 --> 00:11:20.840]  就被帶到巴比倫裡面
[00:11:20.840 --> 00:11:23.720]  他們被擄
[00:11:23.720 --> 00:11:25.360]  剛才我已經說了
[00:11:25.360 --> 00:11:28.520]  以西傑在這時候被擄走
[00:11:28.520 --> 00:11:30.640]  擄了這個王之後
[00:11:30.640 --> 00:11:34.720]  就立了若雅庚的叔父
[00:11:34.720 --> 00:11:37.280]  叫西底加做王
[00:11:37.280 --> 00:11:40.280]  後來終於滅亡了
[00:11:40.280 --> 00:11:41.920]  所以書中的日子
[00:11:41.920 --> 00:11:44.760]  就是以若雅庚被擄的年日
[00:11:44.760 --> 00:11:47.240]  開始來計算的
[00:11:47.240 --> 00:11:50.160]  先知處於亂世之中
[00:11:50.160 --> 00:11:51.800]  要侍奉神
[00:11:51.800 --> 00:11:55.360]  去到一個完全沒有聖殿的地方
[00:11:55.360 --> 00:11:57.560]  去侍奉神
[00:11:57.560 --> 00:12:01.040]  去到一個沒有自己國家的地方
[00:12:01.040 --> 00:12:05.280]  向自己的子民傳神的信息
[00:12:05.280 --> 00:12:09.000]  但是神要在外邦之地
[00:12:09.000 --> 00:12:12.360]  去建立這一群子民
[00:12:12.360 --> 00:12:14.840]  來傳這些信息
[00:12:14.840 --> 00:12:16.640]  在某個程度
[00:12:16.640 --> 00:12:20.080]  是爛民營裡面的傳道人
[00:12:20.080 --> 00:12:24.440]  在這一群生活上很坎坷
[00:12:24.440 --> 00:12:26.360]  很苦惱
[00:12:26.360 --> 00:12:30.480]  甚至覺得生命是很苦澀的人當中
[00:12:30.480 --> 00:12:34.760]  去鼓勵、去安慰他們
[00:12:34.760 --> 00:12:37.200]  但是又很特別
[00:12:37.200 --> 00:12:39.040]  神又同樣地
[00:12:39.040 --> 00:12:41.680]  來帶去透過以西傑
[00:12:41.680 --> 00:12:45.920]  向仍然在耶路撒冷裡面居住的子民
[00:12:45.920 --> 00:12:48.320]  來帶去傳信息
[00:12:48.320 --> 00:12:50.120]  很簡單舉個例子
[00:12:50.120 --> 00:12:52.400]  今年因為封鎖了
[00:12:52.400 --> 00:12:58.640]  其實今年應該是我去外地最多廣告的年日
[00:12:58.640 --> 00:13:00.400]  怎知道突然間去到極端
[00:13:00.400 --> 00:13:01.600]  就什麼都沒有了
[00:13:01.600 --> 00:13:04.480]  我應該年初去澳門
[00:13:04.480 --> 00:13:06.880]  三月的時候去紐西蘭
[00:13:06.880 --> 00:13:09.800]  接著又會去英國
[00:13:09.800 --> 00:13:12.520]  今年應該有三次去英國的
[00:13:12.520 --> 00:13:14.560]  七月的時候應該去澳洲
[00:13:14.560 --> 00:13:16.600]  但是我仍然的基地是什麼?
[00:13:16.600 --> 00:13:18.160]  是在香港
[00:13:18.160 --> 00:13:19.680]  但是我有機會
[00:13:19.680 --> 00:13:20.840]  不過是個人
[00:13:20.840 --> 00:13:23.480]  去到外地
[00:13:23.480 --> 00:13:25.720]  雖然現在沒有機會去外地
[00:13:25.720 --> 00:13:29.120]  但我仍然保持一些通訊
[00:13:29.120 --> 00:13:31.520]  和弟兄姊妹來帶去有交往
[00:13:31.520 --> 00:13:32.920]  所以可能在這個課程裡面
[00:13:32.920 --> 00:13:34.800]  仍然有海外的弟兄姊妹
[00:13:34.800 --> 00:13:35.640]  可能在加拿大
[00:13:35.640 --> 00:13:37.000]  可能在英國
[00:13:37.000 --> 00:13:38.680]  他們也在收看
[00:13:38.680 --> 00:13:42.120]  所以以西傑雖然是秘魯到巴比倫
[00:13:42.120 --> 00:13:46.320]  他要特別主力服侍巴比倫、秘魯的子民
[00:13:46.320 --> 00:13:50.120]  但是他同樣要來帶去
[00:13:50.120 --> 00:13:54.160]  向耶路撒冷的子民分享
[00:13:54.160 --> 00:13:55.160]  好了
[00:13:55.160 --> 00:13:56.360]  國家
[00:13:56.360 --> 00:14:00.120]  第二次的秘魯是什麼呢?
[00:14:00.120 --> 00:14:03.240]  我們看看那個信息
[00:14:03.240 --> 00:14:07.000]  書中記載他傳信息的第一章的第一節就是
[00:14:07.000 --> 00:14:09.440]  約瓦根秘魯的第五年
[00:14:09.440 --> 00:14:11.920]  就是公元前的593年
[00:14:11.920 --> 00:14:14.840]  他到了秘魯之後的二十五年
[00:14:14.840 --> 00:14:17.400]  就是耶路撒冷被攻破的日子
[00:14:17.400 --> 00:14:21.120]  這在以色列書第四十章第一節裡面有記載
[00:14:21.120 --> 00:14:23.880]  公元前573年
[00:14:23.880 --> 00:14:26.960]  大概相距二十年的時間
[00:14:26.960 --> 00:14:30.280]  這就是先知侍奉的日子
[00:14:30.280 --> 00:14:34.680]  在國家將亡、未亡之前
[00:14:34.680 --> 00:14:36.760]  大家可以想像到
[00:14:36.760 --> 00:14:40.440]  那時候的局勢是很混亂
[00:14:40.440 --> 00:14:43.440]  人心很惶恐
[00:14:43.440 --> 00:14:46.000]  對政府有很多的不滿
[00:14:46.000 --> 00:14:49.240]  他們也生活得很艱辛
[00:14:49.240 --> 00:14:51.040]  這種處境
[00:14:51.040 --> 00:14:53.240]  神透過先知去安慰他們
[00:14:53.240 --> 00:14:56.080]  所以為什麼我會選擇以色列的書呢?
[00:14:56.080 --> 00:14:58.000]  就是這個原因
[00:14:58.000 --> 00:15:00.400]  以色列的書裡面
[00:15:00.400 --> 00:15:04.280]  就是去安慰這一群正在受苦的子民
[00:15:04.280 --> 00:15:08.600]  以色列人在公元前606年第一次秘魯
[00:15:08.600 --> 00:15:11.040]  第二次秘魯的時候
[00:15:11.040 --> 00:15:13.720]  就是公元前598年
[00:15:13.720 --> 00:15:17.320]  聖殿在十一年之後被毀
[00:15:17.320 --> 00:15:19.680]  以色列終於亡國
[00:15:19.680 --> 00:15:23.440]  我們看了大概以色列的書的背景
[00:15:23.440 --> 00:15:24.320]  我再說
[00:15:24.320 --> 00:15:28.160]  《釋經》我們一定要較為詳細地講解
[00:15:28.160 --> 00:15:30.080]  但講到就不是這樣了
[00:15:30.080 --> 00:15:34.480]  我們看看以色列的書的特色在哪裡
[00:15:34.480 --> 00:15:37.320]  為什麼我們這麼難去看以色列的書呢?
[00:15:37.320 --> 00:15:41.000]  就是因為以色列的書裡面充滿了很多的異象
[00:15:41.000 --> 00:15:43.520]  就是看到一些很古靈精怪的東西
[00:15:43.520 --> 00:15:47.120]  裡面也有很多很多的比喻
[00:15:47.120 --> 00:15:52.200]  神要先知用一些很生動表達的方式
[00:15:52.200 --> 00:15:54.200]  去傳他的訊息
[00:15:54.200 --> 00:15:56.920]  現在我們講的都是一些powerpoint
[00:15:56.920 --> 00:15:58.320]  那個年代是沒有的
[00:15:58.320 --> 00:16:00.840]  如果只是站在那裡說的話
[00:16:00.840 --> 00:16:02.520]  某個程度上是很悶的
[00:16:02.520 --> 00:16:04.760]  所以神要先知做一些事情
[00:16:04.760 --> 00:16:07.560]  甚至頭髮也要剪下來
[00:16:07.560 --> 00:16:09.800]  如果髮型師剪的話
[00:16:09.800 --> 00:16:12.360]  可能他在想要剪多少分之幾
[00:16:12.360 --> 00:16:15.960]  然後頭髮又要包在布袋裡面
[00:16:15.960 --> 00:16:18.080]  有些是怎麼殺出去的
[00:16:18.080 --> 00:16:19.880]  搞這麼多事情
[00:16:19.880 --> 00:16:23.280]  原來在這些行動的背後
[00:16:23.280 --> 00:16:26.960]  是有他的特點在當中的
[00:16:26.960 --> 00:16:30.440]  所以我們要來看看去了解
[00:16:30.440 --> 00:16:32.440]  好了
[00:16:32.440 --> 00:16:36.280]  剛才說了約阿根被擄到巴比倫開始
[00:16:36.280 --> 00:16:40.440]  第八到第十一章和第四十章
[00:16:40.440 --> 00:16:41.560]  再說
[00:16:41.560 --> 00:16:46.280]  第八到第十一章和第四十章
[00:16:46.280 --> 00:16:50.520]  先知的靈被提走
[00:16:50.520 --> 00:16:52.280]  我們不要故意去想
[00:16:52.280 --> 00:16:55.160]  先知是否坐在那裡完全不動呢?
[00:16:55.160 --> 00:16:57.320]  原來真的是魂不附體
[00:16:57.320 --> 00:16:59.000]  他的靈魂已經不在身體
[00:16:59.000 --> 00:17:01.200]  但他的身體就在那裡
[00:17:01.200 --> 00:17:06.520]  然後聖經說神的靈帶到耶路撒冷
[00:17:06.520 --> 00:17:10.000]  在巴比倫帶的靈去到耶路撒冷
[00:17:10.000 --> 00:17:12.840]  就看到當時耶路撒冷裡面
[00:17:12.840 --> 00:17:16.200]  有很多令到神很憤怒的景象
[00:17:16.200 --> 00:17:20.480]  這個我們會在第四章裡面講解
[00:17:20.480 --> 00:17:22.800]  特別如果你想早一點聽
[00:17:22.800 --> 00:17:25.840]  我剛剛在上星期說了一篇道
[00:17:25.840 --> 00:17:28.880]  「留或留」是留走的「留」
[00:17:28.880 --> 00:17:30.520]  「就坐或祝福」
[00:17:30.520 --> 00:17:35.160]  就是提到這幾章聖經裡面的簡介
[00:17:35.160 --> 00:17:37.400]  先知的靈去到耶路撒冷
[00:17:37.400 --> 00:17:39.280]  看到裡面有很多很污穢的事情
[00:17:39.280 --> 00:17:41.360]  令到神震怒的事情
[00:17:41.360 --> 00:17:44.960]  看到神的靈逐步逐步離開
[00:17:44.960 --> 00:17:46.160]  在這時候
[00:17:46.160 --> 00:17:51.600]  後來完了之後又回到巴比倫的地方
[00:17:51.600 --> 00:17:54.320]  剛剛說我們不要刻意去想
[00:17:54.320 --> 00:17:56.040]  這不是我們聖經的重點
[00:17:56.040 --> 00:17:59.240]  究竟先知的靈被取走了的時候
[00:17:59.240 --> 00:18:01.440]  先知的軀體是否完全不動呢?
[00:18:01.440 --> 00:18:03.440]  還是怎樣呢?
[00:18:03.440 --> 00:18:06.120]  有時候現在科技也給我們
[00:18:06.120 --> 00:18:09.320]  有很多體會聖經的真實
[00:18:09.320 --> 00:18:10.800]  很簡單舉個例子
[00:18:10.800 --> 00:18:12.880]  為什麼耶穌說
[00:18:12.880 --> 00:18:15.120]  在審判的日子
[00:18:15.120 --> 00:18:19.200]  你在暗處靜悄悄地做的事情
[00:18:19.200 --> 00:18:20.760]  又或者說的事情
[00:18:20.760 --> 00:18:23.000]  到時候都會一一顯露出來
[00:18:23.000 --> 00:18:24.640]  在耶穌那個年代
[00:18:24.640 --> 00:18:25.720]  怎麼可能呢?
[00:18:25.720 --> 00:18:26.680]  很真實
[00:18:26.680 --> 00:18:28.240]  你問我四天前說過什麼
[00:18:28.240 --> 00:18:29.560]  有些我都不記得了
[00:18:29.560 --> 00:18:31.160]  可能我暗地裡做的事情
[00:18:31.160 --> 00:18:32.160]  你怎麼知道呢?
[00:18:32.160 --> 00:18:34.840]  我家裡又沒有閉路電視的
[00:18:34.840 --> 00:18:36.600]  但現在你留意到
[00:18:36.600 --> 00:18:39.480]  原來人造衛星可以隱瞞你所做的事情
[00:18:39.480 --> 00:18:42.400]  甚至如果你驗了什麼DNA
[00:18:42.400 --> 00:18:45.240]  那些人可以一直追蹤到你的
[00:18:45.240 --> 00:18:46.360]  那個健康碼
[00:18:46.360 --> 00:18:47.600]  如果你戴上的時候
[00:18:47.600 --> 00:18:49.320]  你去哪裡都會知道的
[00:18:49.320 --> 00:18:50.160]  好了
[00:18:50.160 --> 00:18:51.800]  今天我們在科技上
[00:18:51.800 --> 00:18:53.480]  現在我們在大部
[00:18:53.480 --> 00:18:54.840]  但可能我在想的時候
[00:18:54.840 --> 00:18:55.400]  突然間在想
[00:18:55.400 --> 00:18:58.680]  紐西蘭、奧克蘭的弟兄姊妹怎麼樣呢?
[00:18:58.680 --> 00:19:02.760]  紐西蘭現在女總理又來提出
[00:19:02.760 --> 00:19:03.840]  因為疫情的緣故
[00:19:03.840 --> 00:19:05.480]  要押後選舉
[00:19:05.480 --> 00:19:08.040]  不過押後四個星期就不會再改了
[00:19:08.040 --> 00:19:10.360]  可能我的思維
[00:19:10.360 --> 00:19:12.960]  我已經去了紐西蘭這個地方
[00:19:12.960 --> 00:19:16.200]  但我的軀殼仍然在大部這個地方
[00:19:16.200 --> 00:19:19.080]  所以其實不是一件怪誕的事情
[00:19:19.080 --> 00:19:19.600]  好了
