
[00:00:00.000 --> 00:00:02.600]  各位《崇基禮拜堂》的弟兄姊妹
[00:08:31.000 --> 00:08:32.000]  結果炸了它
[00:08:32.000 --> 00:08:34.400]  城市不斷擴張
[00:08:34.400 --> 00:08:37.000]  其他生物和植物不斷減少
[00:08:37.400 --> 00:08:38.400]  被邊緣化
[00:08:38.400 --> 00:08:40.800]  我們無疑征服了這個世界
[00:08:40.800 --> 00:08:42.800]  但同時又生活在一個孤獨
[00:08:42.800 --> 00:08:44.800]  和枯燥乏味的世界裏面
[00:08:44.800 --> 00:08:47.400]  感受不到上主創造的偉大
[00:08:47.400 --> 00:08:50.800]  看不到上主創造萬物的豐盛和生命力
[00:08:50.800 --> 00:08:53.800]  我們只感受到人類互相之間的廝殺
[00:08:53.800 --> 00:08:55.800]  和壓力和罪行
[00:08:55.800 --> 00:08:59.800]  我們不再為上主所創造的一切感到好奇
[00:08:59.800 --> 00:09:02.000]  和讚嘆上主奇妙的作為
[00:09:02.000 --> 00:09:05.600]  我自己有一個非常深刻的感受
[00:09:05.600 --> 00:09:07.600]  是大約在二十年前左右
[00:09:07.600 --> 00:09:09.800]  有一次我去到雲南
[00:09:09.800 --> 00:09:12.200]  和一班教會的朋友
[00:09:12.200 --> 00:09:15.800]  去探訪當地一個非常貧窮的村落
[00:09:15.800 --> 00:09:18.000]  是一個少數民族的村落
[00:09:18.000 --> 00:09:21.000]  上到山的時候已經是黑了
[00:09:21.000 --> 00:09:25.800]  那些小朋友連平日穿的衣服都不夠
[00:09:25.800 --> 00:09:28.800]  所以在冬天就感到非常之冷
[00:09:28.800 --> 00:09:32.600]  當你完了下山的時候已經很晚了
[00:09:32.800 --> 00:09:36.000]  我們望上天上面是一片藍藍的天空
[00:09:36.000 --> 00:09:39.000]  佈滿著星
[00:09:39.000 --> 00:09:42.800]  我從來未見過一個天是這麼美的
[00:09:42.800 --> 00:09:46.000]  到今天我仍然有一個非常深刻的印象
[00:09:46.000 --> 00:09:49.800]  看電視的感覺當然完全不一樣
[00:09:49.800 --> 00:09:52.600]  當你在世界上面見到這個
[00:09:52.600 --> 00:09:55.400]  我自己見到這個畫面的時候
[00:09:55.400 --> 00:09:59.600]  我到今天都仍然有一個非常非常深刻的印象
[00:10:01.200 --> 00:10:03.600]  當我們一邊走的時候
[00:10:03.600 --> 00:10:05.800]  我們很自然就唱一首的聖詩
[00:10:05.800 --> 00:10:07.200]  就是「你真偉大」
[00:10:07.200 --> 00:10:09.600]  不是刻意的怎麼唱還是怎麼樣
[00:10:09.600 --> 00:10:13.800]  而是很自然的心裡面就想唱一首這樣的詩歌
[00:10:13.800 --> 00:10:19.800]  當然這些環境其實不是不存在的
[00:10:19.800 --> 00:10:22.800]  不過可能大家現在就要用心去找一下
[00:10:22.800 --> 00:10:26.200]  就要花點時間去走上山見一下
[00:10:26.200 --> 00:10:29.400]  在香港都仍然有一些美景的
[00:10:29.800 --> 00:10:32.000]  不過不是二十四小時都能看到的
[00:10:32.000 --> 00:10:35.800]  不是大家在你的窗那裡就能看到的
[00:10:35.800 --> 00:10:39.800]  可能是要花點心思、花點時間才會見到
[00:10:39.800 --> 00:10:45.000]  第二個想跟大家分享的是上主的拯救的作為
[00:10:45.000 --> 00:10:48.600]  是人類犯罪墮落以後所需的拯救
[00:10:48.600 --> 00:10:51.600]  上主的創造不是單單為了人類
[00:10:51.600 --> 00:10:58.000]  上主的拯救工作同樣不是只為救贖人類在敗壞之中
[00:10:59.400 --> 00:11:02.200]  創世紀第九章八到十七節大家非常熟悉
[00:11:02.200 --> 00:11:03.200]  羅亞方舟
[00:11:03.200 --> 00:11:07.200]  當上主因為人的罪惡要以洪水毀滅大地
[00:11:07.200 --> 00:11:11.800]  卻讓羅亞拯救了他一家和各樣生物和植物
[00:11:11.800 --> 00:11:14.200]  並且以彩虹為記
[00:11:14.200 --> 00:11:20.000]  這個彩虹為記是和人類和所有一切的活物
[00:11:20.000 --> 00:11:23.600]  來到南約不再以洪水毀滅他們
[00:11:23.600 --> 00:11:27.600]  所以創世紀第九章八到十一節是這樣說的
[00:11:27.800 --> 00:11:30.000]  上帝曉如羅亞和他的兒子說
[00:11:30.000 --> 00:11:32.600]  我與你們和你們的後裔納若
[00:11:32.600 --> 00:11:35.600]  並與你們這類的一切活物
[00:11:35.600 --> 00:11:37.800]  就是飛鳥生足走獸
[00:11:37.800 --> 00:11:40.600]  泛從方舟裡出來的活物納若
[00:11:40.600 --> 00:11:42.200]  我與你們納若
[00:11:42.200 --> 00:11:45.000]  凡有血肉的不再被洪水滅絕
[00:11:45.000 --> 00:11:47.800]  也不再有洪水毀壞地了
[00:11:47.800 --> 00:11:51.600]  神的拯救不是只有人
[00:11:51.600 --> 00:11:55.000]  也都包括各樣的受造物
[00:11:55.600 --> 00:11:58.200]  他納若的同樣不只是人類
[00:11:58.200 --> 00:12:01.400]  也都包括大地和一切受造之物
[00:12:01.400 --> 00:12:04.800]  上主創造是多樣而豐富的
[00:12:04.800 --> 00:12:07.600]  但人的罪惡卻敗壞了自己
[00:12:07.600 --> 00:12:10.000]  也都破壞了大地的美麗
[00:12:10.000 --> 00:12:14.200]  一個先知寫了一段說話
[00:12:14.200 --> 00:12:18.200]  可能平時我們一般都不會留意到
[00:12:18.200 --> 00:12:22.200]  是在荷西亞書第四章一到三節的
[00:12:22.200 --> 00:12:23.400]  他是這樣說的
[00:12:24.200 --> 00:12:27.200]  以色列人啊,你們當聽耶和華的話
[00:12:27.200 --> 00:12:29.600]  耶和華與這地的居民爭辯
[00:12:29.600 --> 00:12:34.000]  因這地無聖神,無良善,無人認識上帝
[00:12:34.000 --> 00:12:36.800]  但起假誓,不淺前言
[00:12:36.800 --> 00:12:40.200]  殺害,偷渡,姦淫,行強暴
[00:12:40.200 --> 00:12:42.400]  殺人流血,接連不斷
[00:12:42.400 --> 00:12:45.400]  因此這地悲哀,奇上的民
[00:12:45.400 --> 00:12:48.400]  田野的獸,空中的鳥都必衰微
[00:12:48.400 --> 00:12:51.000]  海中的魚也必消滅
[00:12:52.000 --> 00:12:55.600]  這段經文是說人類的行為和罪惡
[00:12:55.600 --> 00:12:57.800]  不單單影響到自己
[00:12:57.800 --> 00:13:03.400]  也都禍及大地,海洋和地上一切的生物
[00:13:03.400 --> 00:13:08.400]  當然詩人所說的是一個詩意的描述和引申
[00:13:08.400 --> 00:13:12.800]  他未必願意說人類現在有一個環境的危機
[00:13:12.800 --> 00:13:17.600]  當時的先知未必是這樣說
[00:13:17.600 --> 00:13:19.200]  也都沒有這樣的含義
[00:13:19.200 --> 00:13:21.200]  至少他自己並不理解
[00:13:22.200 --> 00:13:24.600]  但到今天我們看回這些經文的時候
[00:13:24.600 --> 00:13:26.800]  就覺得非常之刑警
[00:13:26.800 --> 00:13:31.000]  因為實在是人類令到大地受到破壞
[00:13:31.000 --> 00:13:38.400]  有一個基督教的神學家叫加爾文·德威特
[00:13:38.400 --> 00:13:41.600]  他是《環境與基督教信仰的關係》
[00:13:41.600 --> 00:13:45.600]  《關懷受造界》等等書的作者
[00:13:45.600 --> 00:13:51.000]  他在一篇文章叫《大地環境對基督教福音派的挑戰》裏面
[00:13:51.200 --> 00:13:55.200]  提到受造界有七種退化的現象
[00:13:55.200 --> 00:13:58.000]  大概是這樣說的
[00:13:58.000 --> 00:14:02.200]  第一就是太陽與地球之間能量交換的改變
[00:14:02.200 --> 00:14:03.400]  講得很學術性
[00:14:03.400 --> 00:14:07.000]  即是全球暖化加劇等等這些東西
[00:14:07.000 --> 00:14:10.000]  第二就是土地退化
[00:14:10.000 --> 00:14:13.400]  就是土壤侵蝕、鹽化作用和沙漠化
[00:14:13.400 --> 00:14:15.400]  不單造成土地退化
[00:14:15.400 --> 00:14:19.800]  也都剝奪了很多生物的棲息地和作物的耕地
[00:14:20.400 --> 00:14:22.400]  第三就是森林的濫伐
[00:14:22.400 --> 00:14:25.600]  如今森林已每年大約十萬平方公里
[00:14:25.600 --> 00:14:28.000]  讓我等同於冰島整個的面積
[00:14:28.000 --> 00:14:29.800]  這個速率來到流失
[00:14:29.800 --> 00:14:32.200]  而過度開發利用的結果
[00:14:32.200 --> 00:14:37.400]  也都造成了土地以及與上述相同的速率不斷的退化
[00:14:37.400 --> 00:14:39.600]  第四是物種的滅絕
[00:14:39.600 --> 00:14:43.800]  平均一日就會有三種動植物在地表上面消失
[00:14:43.800 --> 00:14:46.400]  第五就是水質的退化
[00:14:46.400 --> 00:14:50.200]  包含地下水、湖泊、河川、海洋的污染
[00:14:50.600 --> 00:14:54.000]  第六就是廢棄物的製造和全球的毒化
[00:14:54.000 --> 00:14:57.400]  大氣層和氧流裏面充斥了人類
[00:14:57.400 --> 00:14:59.600]  調到空氣和水中的廢棄物
[00:14:59.600 --> 00:15:02.600]  第七就是人類和文化的墮落
[00:15:02.600 --> 00:15:05.000]  人類社群長久以來
[00:15:05.000 --> 00:15:08.000]  和受動物相互依存的可持續生活
[00:15:08.000 --> 00:15:10.000]  因人類和文化的墮落
[00:15:10.000 --> 00:15:12.400]  而面臨威脅以及衰亡的命運
[00:15:12.400 --> 00:15:14.800]  並導致食物和植物栽培
[00:15:14.800 --> 00:15:18.000]  長久以來所形成的多樣性大量消失
[00:15:20.000 --> 00:15:22.000]  我們可能同意前面的六樣
[00:15:22.000 --> 00:15:24.000]  而很多人不同意第七樣
[00:15:24.000 --> 00:15:26.600]  就是人類和文化的墮落
[00:15:26.600 --> 00:15:30.000]  因為由啟蒙運動以來
[00:15:30.000 --> 00:15:32.000]  人類就有一個想法
[00:15:32.000 --> 00:15:34.000]  覺得我們是不斷進步的
[00:15:34.000 --> 00:15:36.000]  是越來越好的
[00:15:36.000 --> 00:15:39.000]  但大家可以想一想
[00:15:39.000 --> 00:15:41.000]  這個世界的發展
[00:15:41.000 --> 00:15:43.000]  是去到二十世紀
[00:15:43.000 --> 00:15:47.000]  人類才是第一次有能力摧毀整個世界
[00:15:48.000 --> 00:15:50.000]  而人類亦在二十世紀
[00:15:50.000 --> 00:15:52.000]  是殺戮最多的
[00:15:52.000 --> 00:15:55.000]  我們未走完二十世紀
[00:15:55.000 --> 00:15:58.000]  沒有辦法做一個統計
[00:15:58.000 --> 00:16:00.000]  但如果大家想一想
[00:16:00.000 --> 00:16:03.000]  人類的邪惡和殘酷
[00:16:03.000 --> 00:16:06.000]  是因為科技的不斷進步
[00:16:06.000 --> 00:16:08.000]  而它的破壞能力
[00:16:08.000 --> 00:16:10.000]  是不斷增大的
[00:16:10.000 --> 00:16:13.000]  這時候你想一想
[00:16:13.000 --> 00:16:17.000]  這一種究竟是進步還是墮落呢?
[00:16:17.000 --> 00:16:20.000]  可能我們要自己問問自己
[00:16:20.000 --> 00:16:23.000]  因為這個緣故
[00:16:23.000 --> 00:16:25.000]  其實整個創造
[00:16:25.000 --> 00:16:27.000]  上帝的創造這個世界
[00:16:27.000 --> 00:16:28.000]  所有的生物
[00:16:28.000 --> 00:16:32.000]  都是一直哀嘆等候上主的拯救
[00:16:32.000 --> 00:16:34.000]  所以羅馬書就這樣說
[00:16:34.000 --> 00:16:36.000]  第八章十九到二十二節
[00:16:36.000 --> 00:16:37.000]  受眾之民
[00:16:37.000 --> 00:16:40.000]  切忘等候上帝的眾志顯出來
[00:16:40.000 --> 00:16:41.000]  因為受眾之民
[00:16:41.000 --> 00:16:42.000]  伏在虛空之下
[00:16:42.000 --> 00:16:44.000]  不是自己願意
[00:16:44.000 --> 00:16:46.000]  乃是因乃叫他如此的
[00:16:46.000 --> 00:16:47.000]  但受眾之民
[00:16:47.000 --> 00:16:49.000]  仍然指望脫離敗壞的限制
[00:16:49.000 --> 00:16:52.000]  得享上帝而來自由的榮耀
[00:16:52.000 --> 00:16:53.000]  我們知道
[00:16:53.000 --> 00:16:54.000]  一切受眾之民
[00:16:54.000 --> 00:16:55.000]  一同嘆息
[00:16:55.000 --> 00:16:58.000]  勞苦直到如今
[00:16:58.000 --> 00:17:03.000]  並不是人類才會感到哀嘆
[00:17:03.000 --> 00:17:06.000]  是整個受造界都在嘆息之中
[00:17:06.000 --> 00:17:10.000]  而整個受造界都渴望得到拯救
[00:17:10.000 --> 00:17:14.000]  我們會不會因為這樣的緣故
[00:17:14.000 --> 00:17:15.000]  為人類所做的一切
[00:17:15.000 --> 00:17:17.000]  感到羞愧呢
[00:17:17.000 --> 00:17:18.000]  我們會不會覺得
[00:17:18.000 --> 00:17:21.000]  人類虧缺了上帝的榮耀呢
[00:17:21.000 --> 00:17:22.000]  我們是不是聽到
[00:17:22.000 --> 00:17:26.000]  大地或者受造之民的哀嘆呢
[00:17:26.000 --> 00:17:31.000]  人類的未來究竟是怎樣呢
[00:17:31.000 --> 00:17:32.000]  我們綜合的遠像
[00:17:32.000 --> 00:17:35.000]  和人在其中究竟有什麼角色呢
[00:17:35.000 --> 00:17:38.000]  哥羅西書第一章十五到十九節
[00:17:38.000 --> 00:17:40.000]  是這樣說的
[00:17:40.000 --> 00:17:42.000]  愛子時不能按見的上帝之像
[00:17:42.000 --> 00:17:45.000]  是守生的再替地造的而先
[00:17:45.000 --> 00:17:47.000]  因為萬有都是靠他造的
[00:17:47.000 --> 00:17:49.000]  無論天上的地上的
[00:17:49.000 --> 00:17:51.000]  能看見的不能看見的
[00:17:51.000 --> 00:17:53.000]  或是有為的主治的
[00:17:53.000 --> 00:17:54.000]  執政的掌權的
[00:17:54.000 --> 00:17:56.000]  一概都是直覺他造的
[00:17:56.000 --> 00:17:58.000]  又是為他造的
[00:17:58.000 --> 00:17:59.000]  他在萬有之先
[00:17:59.000 --> 00:18:01.000]  萬有也靠他而立
[00:18:01.000 --> 00:18:03.000]  他也是教會全體之首
[00:18:03.000 --> 00:18:05.000]  他是原始
[00:18:05.000 --> 00:18:07.000]  是從死裡首先復生的
[00:18:07.000 --> 00:18:09.000]  使他可以在凡事上居首位
[00:18:09.000 --> 00:18:12.000]  因為父喜歡要一切的風情
[00:18:12.000 --> 00:18:14.000]  在他裡面居住
[00:18:14.000 --> 00:18:17.000]  可以見到耶穌基督拯救的作為
[00:18:17.000 --> 00:18:19.000]  人類終末的遠像
[00:18:19.000 --> 00:18:22.000]  是耶穌基督在萬物之上
[00:18:22.000 --> 00:18:24.000]  萬物即是天上的地上的
[00:18:24.000 --> 00:18:26.000]  能看見不能看見的
[00:18:26.000 --> 00:18:29.000]  所有的一切之中居於首位
