
[00:00:00.000 --> 00:00:04.560]  我們生活在一個轉變得很快的社會
[00:05:46.000 --> 00:05:48.560]  保羅巴拿巴和本會主席
[00:05:48.560 --> 00:05:49.840]  討論
[00:05:49.840 --> 00:05:52.400]  保羅巴拿巴和本會主席
[00:05:52.400 --> 00:05:53.680]  討論
[00:05:53.680 --> 00:05:56.240]  保羅巴拿巴和本會主席
[00:05:56.240 --> 00:05:57.520]  討論
[00:05:57.520 --> 00:06:00.080]  保羅巴拿巴和本會主席
[00:06:00.080 --> 00:06:01.360]  討論
[00:06:01.360 --> 00:06:03.920]  保羅巴拿巴和本會主席
[00:06:03.920 --> 00:06:05.200]  討論
[00:06:05.200 --> 00:06:07.760]  保羅巴拿巴和本會主席
[00:06:07.760 --> 00:06:10.320]  討論
[00:06:10.320 --> 00:06:14.160]  保羅巴拿巴和本會主席
[00:06:14.160 --> 00:06:15.440]  討論
[00:06:15.440 --> 00:06:18.000]  保羅巴拿巴和本會主席
[00:06:18.000 --> 00:06:19.280]  討論
[00:06:19.280 --> 00:06:21.840]  保羅巴拿巴和本會主席
[00:06:21.840 --> 00:06:23.120]  討論
[00:06:23.120 --> 00:06:25.680]  保羅巴拿巴和本會主席
[00:06:25.680 --> 00:06:26.960]  討論
[00:06:26.960 --> 00:06:29.520]  保羅巴拿巴和本會主席
[00:06:29.520 --> 00:06:30.800]  討論
[00:06:30.800 --> 00:06:33.360]  保羅巴拿巴和本會主席
[00:06:33.360 --> 00:06:34.640]  討論
[00:06:34.640 --> 00:06:37.200]  保羅巴拿巴和本會主席
[00:06:37.200 --> 00:06:38.480]  討論
[00:06:38.480 --> 00:06:41.040]  保羅巴拿巴和本會主席
[00:06:41.040 --> 00:06:42.320]  討論
[00:06:42.320 --> 00:06:44.880]  保羅巴拿巴和本會主席
[00:06:44.880 --> 00:06:46.160]  討論
[00:06:46.160 --> 00:06:48.720]  保羅巴拿巴和本會主席
[00:06:48.720 --> 00:06:50.000]  討論
[00:06:50.000 --> 00:06:52.560]  保羅巴拿巴和本會主席
[00:06:52.560 --> 00:06:53.840]  討論
[00:06:53.840 --> 00:06:56.400]  保羅巴拿巴和本會主席
[00:06:56.400 --> 00:06:57.680]  討論
[00:06:57.680 --> 00:07:00.240]  保羅巴拿巴和本會主席
[00:07:00.240 --> 00:07:01.520]  討論
[00:07:01.520 --> 00:07:04.080]  保羅巴拿巴和本會主席
[00:07:04.080 --> 00:07:05.360]  討論
[00:07:05.360 --> 00:07:07.920]  保羅巴拿巴和本會主席
[00:07:07.920 --> 00:07:09.200]  討論
[00:07:09.200 --> 00:07:11.760]  保羅巴拿巴和本會主席
[00:07:11.760 --> 00:07:13.040]  討論
[00:07:13.040 --> 00:07:15.600]  保羅巴拿巴和本會主席
[00:07:15.600 --> 00:07:16.880]  討論
[00:07:16.880 --> 00:07:19.440]  保羅巴拿巴和本會主席
[00:07:19.440 --> 00:07:20.720]  討論
[00:07:20.720 --> 00:07:23.280]  保羅巴拿巴和本會主席
[00:07:23.280 --> 00:07:24.560]  討論
[00:07:24.560 --> 00:07:27.120]  保羅巴拿巴和本會主席
[00:07:27.120 --> 00:07:28.400]  討論
[00:07:28.400 --> 00:07:30.960]  保羅巴拿巴和本會主席
[00:07:30.960 --> 00:07:32.240]  討論
[00:07:32.240 --> 00:07:34.800]  保羅巴拿巴和本會主席
[00:07:34.800 --> 00:07:36.080]  討論
[00:07:36.080 --> 00:07:38.400]  保羅巴拿巴和本會主席
[00:07:38.400 --> 00:07:39.920]  討論
[00:07:39.920 --> 00:07:42.480]  保羅巴拿巴和本會主席
[00:07:42.480 --> 00:07:43.760]  討論
[00:07:43.760 --> 00:07:46.320]  保羅巴拿巴和本會主席
[00:07:46.320 --> 00:07:47.600]  討論
[00:07:47.600 --> 00:07:50.160]  保羅巴拿巴和本會主席
[00:07:50.160 --> 00:07:51.440]  討論
[00:07:51.440 --> 00:07:54.000]  保羅巴拿巴和本會主席
[00:07:54.000 --> 00:07:55.280]  討論
[00:07:55.280 --> 00:07:57.840]  保羅巴拿巴和本會主席
[00:07:57.840 --> 00:07:59.120]  討論
[00:07:59.120 --> 00:08:01.680]  保羅巴拿巴和本會主席
[00:08:01.680 --> 00:08:02.960]  討論
[00:08:02.960 --> 00:08:05.520]  保羅巴拿巴和本會主席
[00:08:05.520 --> 00:08:06.800]  討論
[00:08:06.800 --> 00:08:09.120]  保羅巴拿巴和本會主席
[00:08:09.120 --> 00:08:10.640]  討論
[00:08:10.640 --> 00:08:13.200]  保羅巴拿巴和本會主席
[00:08:13.200 --> 00:08:14.480]  討論
[00:08:14.480 --> 00:08:17.040]  保羅巴拿巴和本會主席
[00:08:17.040 --> 00:08:18.320]  討論
[00:08:18.320 --> 00:08:20.880]  保羅巴拿巴和本會主席
[00:08:20.880 --> 00:08:22.160]  討論
[00:08:22.160 --> 00:08:24.720]  保羅巴拿巴和本會主席
[00:08:24.720 --> 00:08:26.000]  討論
[00:08:26.000 --> 00:08:28.560]  保羅巴拿巴和本會主席
[00:08:28.560 --> 00:08:29.840]  討論
[00:08:29.840 --> 00:08:32.400]  保羅巴拿巴和本會主席
[00:08:32.400 --> 00:08:33.680]  討論
[00:08:33.680 --> 00:08:34.960]  保羅巴拿巴和本會主席
[00:08:34.960 --> 00:08:36.240]  討論
[00:08:36.240 --> 00:08:38.800]  保羅巴拿巴和本會主席
[00:08:38.800 --> 00:08:40.080]  討論
[00:08:40.080 --> 00:08:42.640]  保羅巴拿巴和本會主席
[00:08:42.640 --> 00:08:43.920]  討論
[00:08:43.920 --> 00:08:46.480]  保羅巴拿巴和本會主席
[00:08:46.480 --> 00:08:47.760]  討論
[00:08:47.760 --> 00:08:50.320]  保羅巴拿巴和本會主席
[00:08:50.320 --> 00:08:51.600]  討論
[00:08:51.600 --> 00:08:54.160]  保羅巴拿巴和本會主席
[00:08:54.160 --> 00:08:55.440]  討論
[00:08:55.440 --> 00:08:58.000]  保羅巴拿巴和本會主席
[00:08:58.000 --> 00:08:59.280]  討論
[00:08:59.280 --> 00:09:04.400]  保羅巴拿巴和本會主席
[00:09:04.400 --> 00:09:05.680]  討論
[00:09:05.680 --> 00:09:08.240]  保羅巴拿巴和本會主席
[00:09:08.240 --> 00:09:09.520]  討論
[00:09:09.520 --> 00:09:12.080]  保羅巴拿巴和本會主席
[00:09:12.080 --> 00:09:13.360]  討論
[00:09:13.360 --> 00:09:17.200]  保羅巴拿巴和本會主席
[00:09:17.200 --> 00:09:18.480]  討論
[00:09:18.480 --> 00:09:21.040]  保羅巴拿巴和本會主席
[00:09:21.040 --> 00:09:22.320]  討論
[00:09:22.320 --> 00:09:24.880]  保羅巴拿巴和本會主席
[00:09:24.880 --> 00:09:26.160]  討論
[00:09:26.160 --> 00:09:28.720]  保羅巴拿巴和本會主席
[00:09:28.720 --> 00:09:30.000]  討論
[00:09:30.000 --> 00:09:33.840]  保羅巴拿巴和本會主席
[00:09:33.840 --> 00:09:35.120]  討論
[00:09:35.120 --> 00:09:37.680]  保羅巴拿巴和本會主席
[00:09:37.680 --> 00:09:38.960]  討論
[00:09:38.960 --> 00:09:41.520]  保羅巴拿巴和本會主席
[00:09:41.520 --> 00:09:42.800]  討論
[00:09:42.800 --> 00:09:45.360]  保羅巴拿巴和本會主席
[00:09:45.360 --> 00:09:46.640]  討論
[00:09:46.640 --> 00:09:49.200]  保羅巴拿巴和本會主席
[00:09:49.200 --> 00:09:50.480]  討論
[00:09:50.480 --> 00:09:53.040]  保羅巴拿巴和本會主席
[00:09:53.040 --> 00:09:54.320]  討論
[00:09:54.320 --> 00:09:56.880]  保羅巴拿巴和本會主席
[00:09:56.880 --> 00:10:00.720]  討論
[00:10:00.720 --> 00:10:04.560]  保羅巴拿巴和本會主席
[00:10:04.560 --> 00:10:05.840]  討論
[00:10:05.840 --> 00:10:10.960]  保羅巴拿巴和本會主席
[00:10:10.960 --> 00:10:13.780]  討論
[00:10:13.780 --> 00:10:16.340]  保羅巴拿巴和本會主席
[00:10:16.340 --> 00:10:20.180]  討論
[00:10:20.180 --> 00:10:24.540]  保羅巴拿巴和本會主席
[00:10:24.540 --> 00:10:26.060]  討論
[00:10:26.060 --> 00:10:29.140]  保羅巴拿巴和本會主席
[00:10:29.140 --> 00:10:32.980]  討論
[00:10:32.980 --> 00:10:36.040]  保羅巴拿巴和本會主席
[00:10:36.040 --> 00:10:39.380]  討論
[00:10:39.380 --> 00:10:43.460]  保羅巴拿巴和本會主席
[00:10:43.460 --> 00:10:47.060]  討論
[00:10:47.060 --> 00:10:52.180]  保羅巴拿巴和本會主席
[00:10:52.180 --> 00:10:57.040]  討論
[00:10:57.040 --> 00:10:59.860]  保羅巴拿巴和本會主席
[00:10:59.860 --> 00:11:03.700]  討論
[00:11:03.700 --> 00:11:07.540]  保羅巴拿巴和本會主席
[00:11:07.540 --> 00:11:10.620]  討論
[00:11:10.620 --> 00:11:14.960]  保羅巴拿巴和本會主席
[00:11:14.960 --> 00:11:19.320]  討論
[00:11:19.320 --> 00:11:23.160]  保羅巴拿巴和本會主席
[00:11:23.160 --> 00:11:26.740]  討論
[00:11:26.740 --> 00:11:30.320]  保羅巴拿巴和本會主席
[00:11:30.320 --> 00:11:32.380]  討論
[00:11:32.380 --> 00:11:38.520]  保羅巴拿巴和本會主席
[00:11:38.520 --> 00:11:41.080]  討論
[00:11:41.080 --> 00:11:42.620]  保羅巴拿巴和本會主席
[00:11:42.620 --> 00:11:46.200]  討論
[00:11:46.200 --> 00:11:50.040]  保羅巴拿巴和本會主席
[00:11:50.040 --> 00:11:52.340]  討論
[00:11:52.340 --> 00:11:55.160]  保羅巴拿巴和本會主席
[00:11:55.160 --> 00:11:56.960]  討論
[00:11:56.960 --> 00:12:00.800]  保羅巴拿巴和本會主席
[00:12:00.800 --> 00:12:03.360]  討論
[00:12:03.360 --> 00:12:07.440]  保羅巴拿巴和本會主席
[00:12:07.440 --> 00:12:10.260]  討論
[00:12:10.260 --> 00:12:14.620]  保羅巴拿巴和本會主席
[00:12:14.620 --> 00:12:20.000]  討論
[00:12:20.000 --> 00:12:23.060]  保羅巴拿巴和本會主席
[00:12:23.060 --> 00:12:26.900]  討論
[00:12:26.900 --> 00:12:31.000]  保羅巴拿巴和本會主席
[00:12:31.000 --> 00:12:34.580]  討論
[00:12:34.580 --> 00:12:40.740]  保羅巴拿巴和本會主席
[00:12:40.740 --> 00:12:45.600]  討論
[00:12:45.600 --> 00:12:47.900]  保羅巴拿巴和本會主席
[00:12:47.900 --> 00:12:49.960]  討論
[00:12:49.960 --> 00:12:53.020]  保羅巴拿巴和本會主席
[00:12:53.020 --> 00:12:57.120]  討論
[00:12:57.120 --> 00:13:00.200]  保羅巴拿巴和本會主席
[00:13:00.200 --> 00:13:03.780]  討論
[00:13:03.780 --> 00:13:09.160]  保羅巴拿巴和本會主席
[00:13:09.160 --> 00:13:14.020]  討論
[00:13:14.020 --> 00:13:15.300]  保羅巴拿巴和本會主席
[00:13:15.300 --> 00:13:18.380]  討論
[00:13:18.380 --> 00:13:24.000]  保羅巴拿巴和本會主席
[00:13:24.000 --> 00:13:25.040]  討論
[00:13:25.040 --> 00:13:31.180]  保羅巴拿巴和本會主席
[00:13:31.180 --> 00:13:35.280]  討論
[00:13:35.280 --> 00:13:38.600]  保羅巴拿巴和本會主席
[00:13:38.600 --> 00:13:44.740]  討論
[00:13:44.740 --> 00:13:46.540]  保羅巴拿巴和本會主席
[00:13:46.540 --> 00:13:50.880]  討論
[00:13:50.880 --> 00:13:56.260]  保羅巴拿巴和本會主席
[00:13:56.260 --> 00:13:59.600]  討論
[00:13:59.600 --> 00:14:02.920]  保羅巴拿巴和本會主席
[00:14:02.920 --> 00:14:09.060]  討論
[00:14:09.060 --> 00:14:11.620]  保羅巴拿巴和本會主席
[00:14:11.620 --> 00:14:17.760]  討論
[00:14:17.760 --> 00:14:20.840]  保羅巴拿巴和本會主席
[00:14:20.840 --> 00:14:25.440]  討論
[00:14:25.440 --> 00:14:31.840]  保羅巴拿巴和本會主席
[00:14:31.840 --> 00:14:34.920]  討論
[00:14:34.920 --> 00:14:37.980]  保羅巴拿巴和本會主席
[00:14:37.980 --> 00:14:42.600]  討論
[00:14:42.600 --> 00:14:47.460]  保羅巴拿巴和本會主席
[00:14:47.460 --> 00:14:51.300]  討論
[00:14:51.300 --> 00:14:54.880]  保羅巴拿巴和本會主席
[00:14:54.880 --> 00:15:02.560]  討論
[00:15:02.560 --> 00:15:06.400]  保羅巴拿巴和本會主席
[00:15:06.400 --> 00:15:12.800]  討論
[00:15:12.800 --> 00:15:17.920]  保羅巴拿巴和本會主席
[00:15:17.920 --> 00:15:25.600]  討論
[00:15:25.600 --> 00:15:32.000]  保羅巴拿巴和本會主席
[00:15:32.000 --> 00:15:34.040]  討論
[00:15:34.040 --> 00:15:40.200]  保羅巴拿巴和本會主席
[00:15:40.200 --> 00:15:45.320]  討論
[00:15:45.320 --> 00:15:50.700]  保羅巴拿巴和本會主席
[00:15:50.700 --> 00:15:56.080]  討論
[00:15:56.080 --> 00:15:59.660]  保羅巴拿巴和本會主席
[00:15:59.660 --> 00:16:01.960]  討論
[00:16:01.960 --> 00:16:05.540]  保羅巴拿巴和本會主席
[00:16:05.540 --> 00:16:09.900]  討論
[00:16:09.900 --> 00:16:14.500]  保羅巴拿巴和本會主席
[00:16:14.500 --> 00:16:18.340]  討論
[00:16:18.340 --> 00:16:22.960]  保羅巴拿巴和本會主席
[00:16:22.960 --> 00:16:27.300]  討論
[00:16:27.300 --> 00:16:30.120]  保羅巴拿巴和本會主席
[00:16:30.120 --> 00:16:33.700]  討論
[00:16:33.700 --> 00:16:37.800]  保羅巴拿巴和本會主席
[00:16:37.800 --> 00:16:40.360]  討論
[00:16:40.360 --> 00:16:46.760]  保羅巴拿巴和本會主席
[00:16:46.760 --> 00:16:48.040]  討論
[00:16:48.040 --> 00:16:53.160]  保羅巴拿巴和本會主席
[00:16:53.160 --> 00:16:59.560]  討論
[00:16:59.560 --> 00:17:05.960]  保羅巴拿巴和本會主席
[00:17:05.960 --> 00:17:12.360]  討論
[00:17:12.360 --> 00:17:18.760]  保羅巴拿巴和本會主席
[00:17:18.760 --> 00:17:25.160]  討論
[00:17:25.160 --> 00:17:31.560]  保羅巴拿巴和本會主席
[00:17:31.560 --> 00:17:37.960]  討論
[00:17:37.960 --> 00:17:44.360]  保羅巴拿巴和本會主席
[00:17:44.360 --> 00:17:50.760]  討論
[00:17:50.760 --> 00:17:57.160]  保羅巴拿巴和本會主席
[00:17:57.160 --> 00:18:03.560]  討論
[00:18:03.560 --> 00:18:09.960]  保羅巴拿巴和本會主席
[00:18:09.960 --> 00:18:16.360]  討論
[00:18:16.360 --> 00:18:22.760]  保羅巴拿巴和本會主席
[00:18:22.760 --> 00:18:29.160]  討論
[00:18:29.160 --> 00:18:35.560]  保羅巴拿巴和本會主席
[00:18:35.560 --> 00:18:41.960]  討論
[00:18:41.960 --> 00:18:48.360]  保羅巴拿巴和本會主席
[00:18:48.360 --> 00:18:54.760]  討論
[00:18:54.760 --> 00:19:01.160]  保羅巴拿巴和本會主席
[00:19:01.160 --> 00:19:07.560]  討論
[00:19:07.560 --> 00:19:13.960]  保羅巴拿巴和本會主席
[00:19:13.960 --> 00:19:20.360]  討論
[00:19:20.360 --> 00:19:26.760]  保羅巴拿巴和本會主席
[00:19:26.760 --> 00:19:33.160]  討論
[00:19:33.160 --> 00:19:39.560]  保羅巴拿巴和本會主席
[00:19:39.560 --> 00:19:45.960]  討論
[00:19:45.960 --> 00:19:52.360]  保羅巴拿巴和本會主席
[00:19:52.360 --> 00:19:58.760]  討論
[00:19:58.760 --> 00:20:05.160]  保羅巴拿巴和本會主席
[00:20:05.160 --> 00:20:11.560]  討論
[00:20:11.560 --> 00:20:17.960]  保羅巴拿巴和本會主席
[00:20:17.960 --> 00:20:24.360]  討論
[00:20:24.360 --> 00:20:30.760]  保羅巴拿巴和本會主席
[00:20:30.760 --> 00:20:37.160]  討論
[00:20:37.160 --> 00:20:43.560]  保羅巴拿巴和本會主席
[00:20:43.560 --> 00:20:49.960]  討論
[00:20:49.960 --> 00:20:56.360]  保羅巴拿巴和本會主席
[00:20:56.360 --> 00:21:02.760]  討論
[00:21:02.760 --> 00:21:09.160]  保羅巴拿巴和本會主席
[00:21:09.160 --> 00:21:15.560]  討論
[00:21:15.560 --> 00:21:21.960]  保羅巴拿巴和本會主席
[00:21:21.960 --> 00:21:28.360]  討論
[00:21:28.360 --> 00:21:34.760]  保羅巴拿巴和本會主席
[00:21:34.760 --> 00:21:41.160]  討論
[00:21:41.160 --> 00:21:47.560]  保羅巴拿巴和本會主席
[00:21:47.560 --> 00:21:53.960]  討論
[00:21:53.960 --> 00:22:00.360]  保羅巴拿巴和本會主席
[00:22:00.360 --> 00:22:06.760]  討論
[00:22:06.760 --> 00:22:13.160]  保羅巴拿巴和本會主席
[00:22:13.160 --> 00:22:19.560]  討論
[00:22:19.560 --> 00:22:25.960]  保羅巴拿巴和本會主席
[00:22:25.960 --> 00:22:32.360]  討論
[00:22:32.360 --> 00:22:43.880]  保羅巴拿巴和本會主席
[00:22:43.880 --> 00:22:50.280]  討論
[00:22:50.280 --> 00:22:56.680]  保羅巴拿巴和本會主席
[00:22:56.680 --> 00:23:03.080]  討論
[00:23:03.080 --> 00:23:09.480]  保羅巴拿巴和本會主席
[00:23:09.480 --> 00:23:15.880]  討論
[00:23:15.880 --> 00:23:22.280]  保羅巴拿巴和本會主席
[00:23:22.280 --> 00:23:28.680]  討論
[00:23:28.680 --> 00:23:35.080]  保羅巴拿巴和本會主席
[00:23:35.080 --> 00:23:41.480]  討論
[00:23:41.480 --> 00:23:47.880]  保羅巴拿巴和本會主席
[00:23:47.880 --> 00:23:54.280]  討論
[00:23:54.280 --> 00:24:00.680]  保羅巴拿巴和本會主席
[00:24:00.680 --> 00:24:07.080]  討論
[00:24:07.080 --> 00:24:13.480]  保羅巴拿巴和本會主席
[00:24:13.480 --> 00:24:19.880]  討論
[00:24:19.880 --> 00:24:26.280]  保羅巴拿巴和本會主席
[00:24:26.280 --> 00:24:32.680]  討論
[00:24:32.680 --> 00:24:39.080]  保羅巴拿巴和本會主席
[00:24:39.080 --> 00:24:45.480]  討論
[00:24:45.480 --> 00:24:51.880]  保羅巴拿巴和本會主席
[00:24:51.880 --> 00:24:58.280]  討論
[00:24:58.280 --> 00:25:04.680]  保羅巴拿巴和本會主席
[00:25:04.680 --> 00:25:11.080]  討論
[00:25:11.080 --> 00:25:17.480]  保羅巴拿巴和本會主席
[00:25:17.480 --> 00:25:23.880]  討論
[00:25:23.880 --> 00:25:30.280]  保羅巴拿巴和本會主席
[00:25:30.280 --> 00:25:36.680]  討論
[00:25:36.680 --> 00:25:43.080]  保羅巴拿巴和本會主席
[00:25:43.080 --> 00:25:49.480]  討論
[00:25:49.480 --> 00:25:55.880]  保羅巴拿巴和本會主席
[00:25:55.880 --> 00:26:02.280]  討論
[00:26:02.280 --> 00:26:08.680]  保羅巴拿巴和本會主席
[00:26:08.680 --> 00:26:15.080]  討論
[00:26:15.080 --> 00:26:21.480]  保羅巴拿巴和本會主席
[00:26:21.480 --> 00:26:27.880]  討論
[00:26:27.880 --> 00:26:34.280]  保羅巴拿巴和本會主席
[00:26:34.280 --> 00:26:40.680]  討論
[00:26:40.680 --> 00:26:47.080]  保羅巴拿巴和本會主席
