
[00:00:00.000 --> 00:00:03.000]  請師父讓我們先聽神的禱語
[00:01:17.000 --> 00:01:19.000]  她說去日本旅遊
[00:01:19.000 --> 00:01:20.000]  她說
[00:01:20.000 --> 00:01:22.000]  以前我們要麼就不去
[00:01:22.000 --> 00:01:23.000]  我們要麼就不去
[00:01:23.000 --> 00:01:26.000]  要麼就去一個豪華團
[00:01:26.000 --> 00:01:29.000]  我們一去就要參加一個豪華團
[00:01:29.000 --> 00:01:30.000]  我記得的
[00:01:30.000 --> 00:01:31.000]  我很記得
[00:01:31.000 --> 00:01:34.000]  那個豪華團每人都要九千多元港幣
[00:01:34.000 --> 00:01:36.000]  參加這個豪華團
[00:01:36.000 --> 00:01:39.000]  每人都要九千多元人民幣
[00:01:39.000 --> 00:01:40.000]  是貴一點的
[00:01:40.000 --> 00:01:42.000]  去日本的時候貴一點
[00:01:42.000 --> 00:01:43.000]  報名
[00:01:43.000 --> 00:01:45.000]  誰想去的
[00:01:45.000 --> 00:01:47.000]  報名就告訴我
[00:01:47.000 --> 00:01:48.000]  誰想去就告訴我
[00:01:48.000 --> 00:01:50.000]  我媽媽這樣講完之後
[00:01:50.000 --> 00:01:52.000]  我弟弟就說我想去
[00:01:52.000 --> 00:01:54.000]  媽媽說完以後
[00:01:54.000 --> 00:01:56.000]  我弟弟就馬上說我想去
[00:01:56.000 --> 00:01:59.000]  接著我媽媽
[00:01:59.000 --> 00:02:00.000]  我祖母也都說
[00:02:00.000 --> 00:02:01.000]  我都很想去
[00:02:01.000 --> 00:02:03.000]  我祖母也說
[00:02:03.000 --> 00:02:04.000]  我也想去
[00:02:04.000 --> 00:02:06.000]  當時我妹妹還沒出生
[00:02:06.000 --> 00:02:08.000]  當時我妹妹還沒出生
[00:02:08.000 --> 00:02:09.000]  應該這樣講
[00:02:09.000 --> 00:02:10.000]  出生很小了
[00:02:10.000 --> 00:02:11.000]  應該說是已經出生了
[00:02:11.000 --> 00:02:12.000]  還很小
[00:02:12.000 --> 00:02:14.000]  於是乎他們就幾個人
[00:02:14.000 --> 00:02:15.000]  後來我媽媽
[00:02:15.000 --> 00:02:16.000]  我弟弟
[00:02:16.000 --> 00:02:18.000]  和我祖母就離開了
[00:02:18.000 --> 00:02:20.000]  結果就是我媽媽
[00:02:20.000 --> 00:02:22.000]  我祖母和我弟弟去了
[00:02:23.000 --> 00:02:25.000]  同日我說我不去
[00:02:25.000 --> 00:02:27.000]  我說我不去
[00:02:27.000 --> 00:02:29.000]  你們會覺得很奇怪
[00:02:29.000 --> 00:02:31.000]  你們覺得很奇怪
[00:02:31.000 --> 00:02:32.000]  日本
[00:02:32.000 --> 00:02:33.000]  去日本
[00:02:33.000 --> 00:02:34.000]  都不去
[00:02:34.000 --> 00:02:35.000]  日本都不去
[00:02:35.000 --> 00:02:37.000]  我就和我媽媽講
[00:02:37.000 --> 00:02:38.000]  為什麼我先講
[00:02:38.000 --> 00:02:40.000]  因為我已經約了一些同學
[00:02:40.000 --> 00:02:42.000]  我約了我同學
[00:02:42.000 --> 00:02:45.000]  在你們去日本旅行的前一個禮拜
[00:02:45.000 --> 00:02:47.000]  你們去日本旅行的前一個禮拜
[00:02:47.000 --> 00:02:49.000]  去露營
[00:02:49.000 --> 00:02:50.000]  去露營
[00:02:50.000 --> 00:02:52.000]  我不想家裡浪費很多錢
[00:02:52.000 --> 00:02:55.000]  我不想家裡浪費很多錢
[00:02:55.000 --> 00:02:57.000]  於是乎我寧願選擇去露營
[00:02:57.000 --> 00:02:59.000]  我寧願選擇去露營
[00:02:59.000 --> 00:03:00.000]  我都不去日本旅行
[00:03:00.000 --> 00:03:02.000]  我也不去日本旅行
[00:03:02.000 --> 00:03:06.000]  這件事其實提醒我最近
[00:03:06.000 --> 00:03:09.000]  我自己的一些反思
[00:03:09.000 --> 00:03:12.000]  最近讓我自己反思我自己
[00:03:12.000 --> 00:03:14.000]  十幾歲的年輕人
[00:03:14.000 --> 00:03:17.000]  通常都是喜歡和自己的朋友
[00:03:17.000 --> 00:03:19.000]  或者同學交往
[00:03:19.000 --> 00:03:22.000]  很多十幾歲的小孩子
[00:03:22.000 --> 00:03:24.000]  都願意和自己的朋友交往
[00:03:24.000 --> 00:03:27.000]  多過喜歡和家人去做一些活動
[00:03:27.000 --> 00:03:30.000]  多過想和家裡人在一起
[00:03:30.000 --> 00:03:31.000]  一起進行活動
[00:03:31.000 --> 00:03:33.000]  我自己年輕都有這樣的情況
[00:03:33.000 --> 00:03:35.000]  因為和同學去旅行
[00:03:35.000 --> 00:03:37.000]  好像很自由
[00:03:37.000 --> 00:03:38.000]  很開放
[00:03:38.000 --> 00:03:39.000]  什麼都可以做
[00:03:39.000 --> 00:03:41.000]  跟同學去旅遊
[00:03:41.000 --> 00:03:43.000]  好像很自由
[00:03:43.000 --> 00:03:45.000]  什麼事都可以做
[00:03:45.000 --> 00:03:46.000]  去露營
[00:03:46.000 --> 00:03:49.000]  我當時只是要求拿200港幣
[00:03:49.000 --> 00:03:52.000]  露營只需要200港幣
[00:03:52.000 --> 00:03:57.000]  我媽媽由報名到臨去之前
[00:03:57.000 --> 00:03:59.000]  都不斷地問我這個問題
[00:03:59.000 --> 00:04:02.000]  從報名到你走之前
[00:04:02.000 --> 00:04:03.000]  都一直問我這個問題
[00:04:03.000 --> 00:04:05.000]  去不去日本
[00:04:05.000 --> 00:04:06.000]  去不去日本
[00:04:06.000 --> 00:04:09.000]  去完露營都可以去日本
[00:04:09.000 --> 00:04:12.000]  參加露營之後還要去日本
[00:04:12.000 --> 00:04:13.000]  你明白嗎
[00:04:13.000 --> 00:04:16.000]  父母的心態是想和子女一起去
[00:04:16.000 --> 00:04:17.000]  享受
[00:04:17.000 --> 00:04:20.000]  父母的心態是想和兒女一起享受
[00:04:20.000 --> 00:04:21.000]  我說我不去了
[00:04:21.000 --> 00:04:23.000]  我說我不去了
[00:04:23.000 --> 00:04:25.000]  後來我弟弟又跟我說
[00:04:25.000 --> 00:04:26.000]  後來我弟弟跟我講
[00:04:26.000 --> 00:04:27.000]  哥去吧
[00:04:27.000 --> 00:04:28.000]  哥走吧
[00:04:28.000 --> 00:04:30.000]  日本我沒去過
[00:04:30.000 --> 00:04:31.000]  日本我沒去過
[00:04:31.000 --> 00:04:32.000]  又沒坐過飛機
[00:04:32.000 --> 00:04:33.000]  也沒坐過飛機
[00:04:33.000 --> 00:04:34.000]  一起去
[00:04:34.000 --> 00:04:35.000]  一起去吧
[00:04:35.000 --> 00:04:36.000]  不去了
[00:04:36.000 --> 00:04:37.000]  算了不去了
[00:04:37.000 --> 00:04:39.000]  我有200港幣去露營夠了
[00:04:39.000 --> 00:04:41.000]  200港幣露營夠了
[00:04:41.000 --> 00:04:43.000]  差不多兩個多月
[00:04:43.000 --> 00:04:45.000]  大概兩個多月
[00:04:45.000 --> 00:04:46.000]  我都說不去
[00:04:46.000 --> 00:04:47.000]  我都說不去
[00:04:47.000 --> 00:04:48.000]  結果我拿了200港幣
[00:04:48.000 --> 00:04:49.000]  結果我拿了200港幣
[00:04:49.000 --> 00:04:50.000]  去露營
[00:04:50.000 --> 00:04:51.000]  去露營
[00:04:51.000 --> 00:04:53.000]  露營出發前
[00:04:53.000 --> 00:04:54.000]  出發前
[00:04:54.000 --> 00:04:55.000]  香港打風
[00:04:55.000 --> 00:04:57.000]  香港發生大風
[00:04:57.000 --> 00:04:58.000]  三號風球
[00:04:58.000 --> 00:04:59.000]  三號風球
[00:04:59.000 --> 00:05:02.000]  那些船還去到大嶼山
[00:05:02.000 --> 00:05:04.000]  這整個海渠去到大嶼山
[00:05:04.000 --> 00:05:06.000]  我心情就很興奮
[00:05:06.000 --> 00:05:07.000]  我心情很興奮
[00:05:07.000 --> 00:05:08.000]  但又很擔心
[00:05:08.000 --> 00:05:09.000]  又很擔心
[00:05:09.000 --> 00:05:10.000]  如果沒得去的話
[00:05:10.000 --> 00:05:11.000]  如果沒得去的話
[00:05:11.000 --> 00:05:12.000]  我又沒得去日本
[00:05:12.000 --> 00:05:13.000]  我又沒得去日本
[00:05:13.000 --> 00:05:15.000]  雙重損失
[00:05:15.000 --> 00:05:16.000]  那不是三重損失嗎
[00:05:16.000 --> 00:05:17.000]  那些同學就說
[00:05:17.000 --> 00:05:18.000]  不要緊
[00:05:18.000 --> 00:05:19.000]  我們是不是都去
[00:05:19.000 --> 00:05:21.000]  不管怎麼樣
[00:05:21.000 --> 00:05:22.000]  我們都去
[00:05:22.000 --> 00:05:23.000]  你猜都猜不到
[00:05:23.000 --> 00:05:24.000]  你猜都猜不到
[00:05:24.000 --> 00:05:25.000]  你上船的時候
[00:05:25.000 --> 00:05:26.000]  三號風球
[00:05:26.000 --> 00:05:27.000]  我們上船的時候
[00:05:27.000 --> 00:05:28.000]  上船的時候
[00:05:28.000 --> 00:05:29.000]  三號風球
[00:05:29.000 --> 00:05:30.000]  去到大嶼山
[00:05:30.000 --> 00:05:31.000]  紮好營的時候
[00:05:31.000 --> 00:05:32.000]  就八號風球
[00:05:32.000 --> 00:05:34.000]  但我們到大嶼山的時候
[00:05:34.000 --> 00:05:35.000]  就是八號風球
[00:05:35.000 --> 00:05:36.000]  哇
[00:05:36.000 --> 00:05:37.000]  打風打到七彩
[00:05:37.000 --> 00:05:38.000]  就是大風大雨
[00:05:38.000 --> 00:05:40.000]  整晚大家只是
[00:05:40.000 --> 00:05:41.000]  在營裡拿著棍子
[00:05:41.000 --> 00:05:42.000]  在營裡拿著棍子
[00:05:42.000 --> 00:05:43.000]  在營裡拿著棍子
[00:05:43.000 --> 00:05:44.000]  營裡那些棍子
[00:05:44.000 --> 00:05:45.000]  不是現在那些
[00:05:45.000 --> 00:05:46.000]  那麼先進一撐開那些嗎
[00:05:46.000 --> 00:05:47.000]  那麼先進一撐開那些嗎
[00:05:47.000 --> 00:05:48.000]  每人拿著一個角落頭
[00:05:48.000 --> 00:05:49.000]  每人拿著一個角落頭
[00:05:49.000 --> 00:05:50.000]  每人站在一個角落裡面
[00:05:50.000 --> 00:05:51.000]  每人站在一個角落裡面
[00:05:51.000 --> 00:05:52.000]  很冷
[00:05:52.000 --> 00:05:53.000]  非常冷
[00:05:53.000 --> 00:05:54.000]  很大雨
[00:05:54.000 --> 00:05:55.000]  非常大雨
[00:05:55.000 --> 00:05:56.000]  全身濕透
[00:05:56.000 --> 00:05:57.000]  全身濕透
[00:05:57.000 --> 00:05:58.000]  大家一起在那裡說
[00:05:58.000 --> 00:05:59.000]  大家一起講
[00:05:59.000 --> 00:06:00.000]  什麼時候才能走
[00:06:00.000 --> 00:06:01.000]  什麼時候才能走
[00:06:01.000 --> 00:06:02.000]  第二天早上
[00:06:02.000 --> 00:06:03.000]  第二天早上
[00:06:03.000 --> 00:06:04.000]  停了風雨
[00:06:04.000 --> 00:06:05.000]  停了風雨
[00:06:05.000 --> 00:06:06.000]  停了風雨
[00:06:06.000 --> 00:06:07.000]  但是周圍都濕透
[00:06:07.000 --> 00:06:08.000]  但是周圍都濕透
[00:06:08.000 --> 00:06:09.000]  沒有車輛
[00:06:09.000 --> 00:06:10.000]  到基隆市都沒有車輛
[00:06:10.000 --> 00:06:11.000]  到基隆市都沒有車輛
[00:06:11.000 --> 00:06:12.000]  大家幾個人沒事情做
[00:06:12.000 --> 00:06:13.000]  大家幾個人沒事情做
[00:06:13.000 --> 00:06:14.000]  幾個人沒事做
[00:06:14.000 --> 00:06:15.000]  幾個人沒事做
[00:06:15.000 --> 00:06:16.000]  食物又不能吃
[00:06:16.000 --> 00:06:17.000]  食物又不能吃
[00:06:17.000 --> 00:06:18.000]  東西全部都吃了
[00:06:18.000 --> 00:06:19.000]  東西全部都吃了
[00:06:19.000 --> 00:06:20.000]  吃不了
[00:06:20.000 --> 00:06:21.000]  吃不了
[00:06:21.000 --> 00:06:22.000]  於是有個同學就拿了一副
[00:06:22.000 --> 00:06:23.000]  於是有個同學就拿了一副
[00:06:23.000 --> 00:06:24.000]  叫做魚蝦蟹的東西出來
[00:06:24.000 --> 00:06:25.000]  叫做魚蝦蟹的東西出來
[00:06:25.000 --> 00:06:26.000]  叫做魚蝦蟹的東西出來
[00:06:26.000 --> 00:06:27.000]  叫做魚蝦蟹的東西出來
[00:06:27.000 --> 00:06:28.000]  叫做魚蝦蟹的東西出來
[00:06:28.000 --> 00:06:29.000]  叫做魚蝦蟹的東西出來
[00:06:29.000 --> 00:06:40.000]  叫做魚蝦蟹的東西出來
[00:06:40.000 --> 00:06:41.000]  他們說我們個個都不做妝
[00:06:41.000 --> 00:06:42.000]  他們說我們個個都不做妝
[00:06:42.000 --> 00:06:43.000]  他們說我們個個都不做妝
[00:06:43.000 --> 00:06:44.000]  他們說我們個個都不做妝
[00:06:44.000 --> 00:06:45.000]  我們個個都不做妝
[00:06:45.000 --> 00:06:46.000]  我們個個都不做妝
[00:06:46.000 --> 00:06:47.000]  我們個個都不做妝
[00:06:47.000 --> 00:06:48.000]  我們個個都不做妝
[00:06:48.000 --> 00:06:49.000]  我們個個都不做妝
[00:06:49.000 --> 00:06:50.000]  我們個個都不做妝
[00:06:50.000 --> 00:06:51.000]  我們個個都不做妝
[00:06:51.000 --> 00:06:52.000]  我們個個都不做妝
[00:06:52.000 --> 00:06:53.000]  我們個個都不做妝
[00:06:53.000 --> 00:06:54.000]  我們個個都不做妝
[00:06:54.000 --> 00:06:55.000]  我們個個都不做妝
[00:06:55.000 --> 00:06:56.000]  我們個個都不做妝
[00:06:56.000 --> 00:06:57.000]  我們個個都不做妝
[00:06:57.000 --> 00:06:58.000]  我們個個都不做妝
[00:06:58.000 --> 00:06:59.000]  我們個個都不做妝
[00:06:59.000 --> 00:07:00.000]  我們個個都不做妝
[00:07:00.000 --> 00:07:01.000]  我們個個都不做妝
[00:07:01.000 --> 00:07:02.000]  我們個個都不做妝
[00:07:02.000 --> 00:07:03.000]  我們個個都不做妝
[00:07:03.000 --> 00:07:04.000]  我們個個都不做妝
[00:07:04.000 --> 00:07:05.000]  我們個個都不做妝
[00:07:05.000 --> 00:07:06.000]  我們個個都不做妝
[00:07:06.000 --> 00:07:07.000]  我們個個都不做妝
[00:07:07.000 --> 00:07:08.000]  我們個個都不做妝
[00:07:08.000 --> 00:07:09.000]  我們個個都不做妝
[00:07:09.000 --> 00:07:10.000]  我們個個都不做妝
[00:07:10.000 --> 00:07:11.000]  我們個個都不做妝
[00:07:11.000 --> 00:07:12.000]  我們個個都不做妝
[00:07:12.000 --> 00:07:13.000]  我們個個都不做妝
[00:07:13.000 --> 00:07:14.000]  我們個個都不做妝
[00:07:14.000 --> 00:07:15.000]  我們個個都不做妝
[00:07:15.000 --> 00:07:16.000]  我們個個都不做妝
[00:07:16.000 --> 00:07:17.000]  我們個個都不做妝
[00:07:17.000 --> 00:07:18.000]  我們個個都不做妝
[00:07:18.000 --> 00:07:19.000]  我們個個都不做妝
[00:07:19.000 --> 00:07:29.000]  我們個個都不做妝
[00:07:49.000 --> 00:07:55.000]  我將我那二百塊的露營費用全部賭光了
[00:07:55.000 --> 00:07:58.000]  我將露營的兩百塊錢全部賭光了
[00:07:58.000 --> 00:08:00.000]  為甚麼我是上帝的作為?
[00:08:00.000 --> 00:08:01.000]  我為甚麼是上帝的作為?
[00:08:01.000 --> 00:08:03.000]  自此之後我沒有賭過一毛錢
[00:08:03.000 --> 00:08:04.000]  很少我沒有賭過一毛錢
[00:08:04.000 --> 00:08:05.000]  因為很邪
[00:08:05.000 --> 00:08:06.000]  因為非常邪惡
[00:08:06.000 --> 00:08:07.000]  很邪惡
[00:08:07.000 --> 00:08:08.000]  非常邪惡
[00:08:08.000 --> 00:08:15.000]  上帝的作為在期間讓我看到賭博邪的地方
[00:08:15.000 --> 00:08:18.000]  就看到賭博邪惡的地方
[00:08:18.000 --> 00:08:20.000]  這些邪惡的東西你問李生
[00:08:20.000 --> 00:08:22.000]  他就熟悉了
[00:08:22.000 --> 00:08:25.000]  寫了賭博千萬不要參與
[00:08:25.000 --> 00:08:26.000]  賭博千萬不要參與
[00:08:26.000 --> 00:08:28.000]  我講這麼多給大家聽是做甚麼呢?
[00:08:28.000 --> 00:08:32.000]  我講這麼多給大家聽是做甚麼呢?
[00:08:32.000 --> 00:08:34.000]  當我回到家的時候全身濕
[00:08:34.000 --> 00:08:35.000]  所有東西都濕了的時候
[00:08:35.000 --> 00:08:37.000]  我媽媽就這樣跟我說
[00:08:37.000 --> 00:08:39.000]  當我本身濕透了回到家的時候
[00:08:39.000 --> 00:08:40.000]  我媽媽就這樣跟我說
[00:08:40.000 --> 00:08:42.000]  我們下個禮拜去日本旅行
[00:08:42.000 --> 00:08:43.000]  我們下個禮拜去日本旅行
[00:08:43.000 --> 00:08:46.000]  我們去日本旅行豪華團
[00:08:46.000 --> 00:08:49.000]  全程不會下雨濕身
[00:08:49.000 --> 00:08:52.000]  我們是豪華團不配您置身的
[00:08:52.000 --> 00:08:53.000]  你現在就這樣回來
[00:08:53.000 --> 00:08:55.000]  現在都要下湯雞
[00:08:55.000 --> 00:08:57.000]  你現在這樣回來像個落山雞一樣
[00:08:57.000 --> 00:09:00.000]  你是不是貼錢買難受呢?
[00:09:00.000 --> 00:09:02.000]  你是不是貼錢買難受呢?
[00:09:02.000 --> 00:09:05.000]  200元你要受這麼多苦?
[00:09:05.000 --> 00:09:07.000]  200元要受這麼多苦?
[00:09:07.000 --> 00:09:08.000]  值不值?
[00:09:08.000 --> 00:09:09.000]  值不值?
[00:09:09.000 --> 00:09:12.000]  我都不敢告訴他我其中有100多元輸了
[00:09:12.000 --> 00:09:15.000]  我不敢跟我母親說我100多元輸了
[00:09:15.000 --> 00:09:17.000]  希望她不會聽到我今天說的那一套
[00:09:17.000 --> 00:09:19.000]  我希望她不會聽到我今天說的那一套
[00:09:19.000 --> 00:09:21.000]  我希望她不會聽到我今天說的那一套
[00:09:21.000 --> 00:09:22.000]  順帶一提
[00:09:22.000 --> 00:09:23.000]  這件事
[00:09:23.000 --> 00:09:24.000]  這件事
[00:09:24.000 --> 00:09:26.000]  所以我後來對很多同學的見證
[00:09:26.000 --> 00:09:27.000]  所以我後來對很多同學的見證
[00:09:27.000 --> 00:09:30.000]  在那次露營他們很明白賭博的恐怖
[00:09:30.000 --> 00:09:34.000]  在那次露營他們都很明白賭博的恐怖
[00:09:34.000 --> 00:09:37.000]  所有我的朋友和同學都是讀書一流的人
[00:09:37.000 --> 00:09:38.000]  所有我的朋友和同學都是讀書一流的人
[00:09:38.000 --> 00:09:40.000]  就是說我同學讀書都是一流的
[00:09:40.000 --> 00:09:42.000]  一個是牛津大學畢業
[00:09:42.000 --> 00:09:43.000]  一個是牛津大學畢業
[00:09:43.000 --> 00:09:44.000]  一個是牛津大學畢業
[00:09:44.000 --> 00:09:45.000]  第一名畢業的學生
[00:09:45.000 --> 00:09:46.000]  第一名畢業的學生
[00:09:46.000 --> 00:09:47.000]  一個是香港第一名畢業
[00:09:47.000 --> 00:09:48.000]  一個是香港第一名畢業
[00:09:48.000 --> 00:09:49.000]  香港第一名畢業
[00:09:49.000 --> 00:09:50.000]  香港第一名畢業
[00:09:50.000 --> 00:09:51.000]  香港第一名畢業
[00:09:51.000 --> 00:09:52.000]  香港第一名畢業
[00:09:52.000 --> 00:09:53.000]  香港第一名畢業
[00:09:53.000 --> 00:09:54.000]  香港第一名畢業
[00:09:54.000 --> 00:09:55.000]  香港第一名畢業
[00:09:55.000 --> 00:09:56.000]  香港第一名畢業
[00:09:56.000 --> 00:09:57.000]  香港第一名畢業
[00:09:57.000 --> 00:09:58.000]  香港第一名畢業
[00:09:58.000 --> 00:09:59.000]  香港第一名畢業
[00:09:59.000 --> 00:10:00.000]  香港第一名畢業
[00:10:00.000 --> 00:10:01.000]  香港第一名畢業
[00:10:01.000 --> 00:10:02.000]  香港第一名畢業
[00:10:02.000 --> 00:10:03.000]  香港第一名畢業
[00:10:03.000 --> 00:10:04.000]  香港第一名畢業
[00:10:04.000 --> 00:10:05.000]  香港第一名畢業
[00:10:05.000 --> 00:10:06.000]  香港第一名畢業
[00:10:06.000 --> 00:10:07.000]  香港第一名畢業
[00:10:07.000 --> 00:10:08.000]  香港第一名畢業
[00:10:08.000 --> 00:10:09.000]  香港第一名畢業
[00:10:09.000 --> 00:10:10.000]  香港第一名畢業
[00:10:10.000 --> 00:10:29.000]  香港第一名畢業
[00:10:41.000 --> 00:10:43.000]  有些困難要自己去嘗試
[00:10:43.000 --> 00:10:47.000]  這個也是今天我們從這段聖經裏面去思想的題目
[00:10:47.000 --> 00:10:50.000]  這個也是我們今天從這段聖經裏面去思想的題目
[00:10:50.000 --> 00:10:54.000]  上帝是不是貼錢買難受呢
[00:10:54.000 --> 00:10:56.000]  撒基斯說貼錢買難受呢
[00:10:56.000 --> 00:10:59.000]  為什麽他要對以色列民這麽好呢
[00:10:59.000 --> 00:11:01.000]  他為什麽對以色列民這麽好呢
[00:11:01.000 --> 00:11:02.000]  還要給這麽多的供應
[00:11:02.000 --> 00:11:04.000]  給這麽多的照顧給他們
[00:11:04.000 --> 00:11:05.000]  何謂是給他這麽多供應
[00:11:05.000 --> 00:11:06.000]  給他這麽多照顧
[00:11:06.000 --> 00:11:09.000]  但回報的是什麽呢
[00:11:09.000 --> 00:11:10.000]  回報的是什麽呢
[00:11:10.000 --> 00:11:11.000]  沒有
[00:11:11.000 --> 00:11:12.000]  是沒有
[00:11:12.000 --> 00:11:15.000]  並且是更加惡的對待
[00:11:15.000 --> 00:11:17.000]  是更加惡的對待
[00:11:17.000 --> 00:11:21.000]  上帝為什麽要對以色列民好呢
[00:11:21.000 --> 00:11:23.000]  上帝為什麽要對以色列民好呢
[00:11:23.000 --> 00:11:24.000]  這個就是我們今天思想的題目
[00:11:24.000 --> 00:11:26.000]  這是我們今天思想的題目
[00:11:26.000 --> 00:11:28.000]  當罪進入這個世界之後
[00:11:28.000 --> 00:11:29.000]  當罪進入這個世界之後
[00:11:29.000 --> 00:11:32.000]  將世界所有不同的關係都變得混亂
[00:11:32.000 --> 00:11:35.000]  將世界不同的關係都變得混亂
[00:11:35.000 --> 00:11:37.000]  當我們講到愛這個題目的時候
[00:11:37.000 --> 00:11:39.000]  當我們講到愛這個題目的時候
[00:11:39.000 --> 00:11:40.000]  更加混亂
[00:11:40.000 --> 00:11:41.000]  就更加混亂
[00:11:41.000 --> 00:11:43.000]  因為罪使得愛這個題目
[00:11:43.000 --> 00:11:46.000]  都變成一個變質的混亂
[00:11:46.000 --> 00:11:50.000]  最使愛都變得混亂
[00:11:50.000 --> 00:11:52.000]  在聖經當中
[00:11:52.000 --> 00:11:53.000]  在聖經當中
[00:11:53.000 --> 00:11:55.000]  愛其實一直被形容為
[00:11:55.000 --> 00:11:58.000]  一種無私的付出的代名詞
[00:11:58.000 --> 00:12:00.000]  愛正常會形容成一種
[00:12:00.000 --> 00:12:02.000]  無私奉獻的代名詞
[00:12:02.000 --> 00:12:05.000]  但自從罪滲透進入這個世界之後
[00:12:05.000 --> 00:12:07.000]  但自從罪滲透進入這個世界之後
[00:12:07.000 --> 00:12:09.000]  愛竟然開始轉化成為一種
[00:12:09.000 --> 00:12:12.000]  惡人去操控其他人的一種手段
[00:12:12.000 --> 00:12:13.000]  愛竟然開始轉化成為一種
[00:12:13.000 --> 00:12:14.000]  惡人去操控其他人的一種手段
[00:12:14.000 --> 00:12:15.000]  愛竟然開始轉化成為一種
[00:12:15.000 --> 00:12:16.000]  惡人去操控其他人的一種手段
[00:12:16.000 --> 00:12:17.000]  或者是一個工具
[00:12:17.000 --> 00:12:18.000]  或者是一個工具
[00:12:18.000 --> 00:12:19.000]  今天
[00:12:19.000 --> 00:12:20.000]  今天
[00:12:20.000 --> 00:12:21.000]  如果當我們看見這樣的情況的時候
[00:12:21.000 --> 00:12:22.000]  如果當我們看見這樣的情況的時候
[00:12:22.000 --> 00:12:23.000]  在我們靠近一點的時候
[00:12:23.000 --> 00:12:25.000]  去向人表示我們的愛
[00:12:25.000 --> 00:12:27.000]  去向人表示我們的愛
[00:12:27.000 --> 00:12:28.000]  發出對人的關愛
[00:12:28.000 --> 00:12:30.000]  發出對人的關愛
[00:12:30.000 --> 00:12:32.000]  那不是處於一個很不利的地步
[00:12:32.000 --> 00:12:33.000]  那不是處於一個很不利的地步
[00:12:33.000 --> 00:12:35.000]  那不是處於一個很不利的地步
[00:12:35.000 --> 00:12:36.000]  會不會被一些惡人利用了我們的好心
[00:12:36.000 --> 00:12:37.000]  會不會被一些惡人利用了我們的好心
[00:12:37.000 --> 00:12:38.000]  會不會被一些惡人利用了我們的好心
[00:12:38.000 --> 00:12:39.000]  會不會被一些惡人利用了我們的好心
[00:12:39.000 --> 00:12:40.000]  會不會被一些惡人利用了我們的好心
[00:12:40.000 --> 00:12:41.000]  用了我們成為他們得到利益的途徑
[00:12:41.000 --> 00:12:42.000]  用了我們成為他們得到利益的途徑
[00:12:42.000 --> 00:12:43.000]  用了我們成為他們得到利益的途徑
[00:12:43.000 --> 00:12:44.000]  用了我們成為他們得到利益的途徑
[00:12:44.000 --> 00:12:45.000]  我們得到利益的途徑
[00:12:45.000 --> 00:12:46.000]  我們得到利益的途徑
[00:12:46.000 --> 00:12:47.000]  我們得到利益的途徑
[00:12:47.000 --> 00:12:48.000]  我們得到利益的途徑
[00:12:48.000 --> 00:13:16.000]  我們得到利益的途徑
[00:13:18.000 --> 00:13:19.000]  讓我們一起讀
[00:13:19.000 --> 00:13:20.000]  讓我們一起讀
[00:13:20.000 --> 00:13:21.000]  讓我們一起讀
[00:13:21.000 --> 00:13:22.000]  讓我們一起讀
