
[00:00:00.000 --> 00:00:03.560]  讀一段聖經在約瑟雅基第一章第三節
[00:11:50.640 --> 00:11:51.680]  Amen
[00:11:51.680 --> 00:11:52.880]  在這裡提醒弟兄們
[00:11:52.880 --> 00:11:55.160]  10月19號怎麼樣
[00:11:55.160 --> 00:11:56.200]  弟兄禱告會
[00:11:56.200 --> 00:11:56.680]  Amen
[00:11:56.680 --> 00:12:01.120]  不要忘記要藉著禱告祝福這塊土地
[00:12:01.120 --> 00:12:03.440]  禱告是最有效的福音策略
[00:12:03.440 --> 00:12:04.280]  Amen
[00:12:04.280 --> 00:12:05.600]  跟你旁邊弟兄說
[00:12:05.600 --> 00:12:09.800]  不要忘記10月19號跟他說
[00:12:09.800 --> 00:12:12.400]  第三宣教需要信心的行動
[00:12:12.400 --> 00:12:13.960]  跟他說宣教需要信心的行動
[00:12:13.960 --> 00:12:16.680]  跟他說
[00:12:16.680 --> 00:12:19.440]  剛才的經文約瑟雅基第一章第三節很有意思
[00:12:19.440 --> 00:12:23.040]  主對約瑟雅說你腳掌所踏之地
[00:12:23.040 --> 00:12:24.800]  我就要賞賜給你
[00:12:24.800 --> 00:12:29.920]  哎呦我很喜歡這個腳掌所踏之地這個觀念
[00:12:29.920 --> 00:12:32.720]  什麼是腳掌所踏之地
[00:12:32.720 --> 00:12:35.960]  腳掌所踏之地就是你的腳要怎麼樣
[00:12:35.960 --> 00:12:37.880]  先踏出去
[00:12:37.880 --> 00:12:39.880]  如果你腳不先踏出去
[00:12:39.880 --> 00:12:42.840]  請問有沒有腳掌所踏之地
[00:12:42.840 --> 00:12:45.040]  就沒有腳掌所踏之地
[00:12:45.040 --> 00:12:47.800]  那神就不會把腳掌所踏之地給你
[00:12:47.800 --> 00:12:48.880]  懂嗎
[00:12:48.880 --> 00:12:51.840]  你腳不出去就沒有這個地
[00:12:51.840 --> 00:12:54.840]  那神就不可能把這個地給你
[00:12:54.840 --> 00:12:57.760]  所以你腳無論要憑信心踏出去
[00:12:57.760 --> 00:13:01.800]  宣教就是要憑信心要走出去的
[00:13:01.800 --> 00:13:04.800]  你不出去躲在教會裡面
[00:13:04.800 --> 00:13:07.320]  你什麼都看不見
[00:13:07.320 --> 00:13:11.000]  你一出去就看見神所為你預備的機會
[00:13:11.000 --> 00:13:14.880]  你一出去就看見這個世代的需要
[00:13:14.880 --> 00:13:16.240]  你們
[00:13:16.240 --> 00:13:19.520]  那問題是往哪裡去呢
[00:13:19.520 --> 00:13:21.240]  我常說就好像亞伯拉罕
[00:13:21.240 --> 00:13:23.840]  你還記得神應許給他一個應許之地的時候
[00:13:23.840 --> 00:13:26.240]  聖經說亞伯拉罕就出去了
[00:13:26.240 --> 00:13:31.080]  但出去的時候要往哪裡去都不知道往哪裡去
[00:13:31.080 --> 00:13:34.040]  還不知道往哪裡去他就出去了
[00:13:34.040 --> 00:13:35.480]  換了你我恐怕都走不出去
[00:13:35.480 --> 00:13:38.200]  往哪裡去不知道但他就出去了
[00:13:38.200 --> 00:13:40.840]  他相信上帝必帶領他
[00:13:40.840 --> 00:13:41.760]  Amen
[00:13:41.760 --> 00:13:44.200]  第二點這就是宣教的信心
[00:13:44.200 --> 00:13:46.440]  這就是宣教的信心
[00:13:46.440 --> 00:13:47.480]  你知道很多人常常問我說
[00:13:47.480 --> 00:13:50.560]  劉牧師你們教會跨文化宣教做得這麼好
[00:13:50.560 --> 00:13:53.240]  請問你們剛剛開始的時候
[00:13:53.240 --> 00:13:56.480]  你們的方法跟策略是什麼
[00:13:56.480 --> 00:13:59.640]  我常常都很不好意思的回答說對不起
[00:13:59.640 --> 00:14:03.120]  我們教會剛剛開始的時候既無方法也無策略
[00:14:03.120 --> 00:14:05.000]  現在所講的都是後來整理出來
[00:14:05.000 --> 00:14:07.120]  我現在可以講很多
[00:14:07.120 --> 00:14:10.640]  都是後來回想起來要很多原則
[00:14:10.640 --> 00:14:14.920]  但是剛才真的既無方法也無策略
[00:14:14.920 --> 00:14:18.320]  如果有的話只有一個策略
[00:14:18.320 --> 00:14:22.320]  聆聽聖靈的聲音順從聖靈的引導
[00:14:22.320 --> 00:14:23.920]  就這麼簡單的策略
[00:14:23.920 --> 00:14:27.320]  我們就憑信心出去相信聖靈會帶領我們
[00:14:27.320 --> 00:14:30.320]  相信聖靈會預備工人
[00:14:30.320 --> 00:14:34.280]  就是順從聖靈的引導走出去
[00:14:34.280 --> 00:14:35.800]  我們看見公元2000年的時候
[00:14:35.800 --> 00:14:39.400]  神像我們看見非洲的機會
[00:14:39.400 --> 00:14:42.800]  那是在西非多哥這個國家
[00:14:42.800 --> 00:14:45.400]  西非 完全陌生
[00:14:45.400 --> 00:14:48.000]  我只記得我小時候在臺灣
[00:14:48.000 --> 00:14:51.640]  聽過西非農耕隊這個名詞
[00:14:51.640 --> 00:14:53.680]  而其他一無所知
[00:14:53.680 --> 00:14:55.720]  多哥 什麼地方啊
[00:14:55.720 --> 00:14:56.640]  從來沒聽過這個國家
[00:14:56.640 --> 00:14:58.000]  如果我們教會不去多哥
[00:14:58.000 --> 00:15:00.440]  你恐怕根本不知道這個國家存在
[00:15:00.440 --> 00:15:01.600]  Togo
[00:15:01.600 --> 00:15:05.160]  在美國只記得Togo sandwich store
[00:15:05.160 --> 00:15:06.880]  什麼Togo
[00:15:06.880 --> 00:15:09.400]  沒聽過這個國家
[00:15:09.400 --> 00:15:10.960]  這樣講法語
[00:15:10.960 --> 00:15:12.720]  我英文都搞不定
[00:15:12.720 --> 00:15:14.760]  還講法語
[00:15:14.760 --> 00:15:17.080]  那怎麼出去法
[00:15:17.080 --> 00:15:20.880]  那就是憑信心開始走進去
[00:15:20.880 --> 00:15:22.200]  開始進入多哥
[00:15:22.200 --> 00:15:24.320]  開始傳福音 建立教會
[00:15:24.320 --> 00:15:26.000]  剛開始真的不明白
[00:15:26.000 --> 00:15:30.440]  為什麼神要帶領我們從多哥開始
[00:15:30.440 --> 00:15:33.560]  直到幾年前發生一件事情
[00:15:33.560 --> 00:15:35.920]  你知道很多年在非洲
[00:15:35.920 --> 00:15:37.960]  一直沒有內陸航空公司
[00:15:37.960 --> 00:15:40.760]  就是在非洲內陸彼此
[00:15:40.760 --> 00:15:43.320]  一直都沒有這種航空公司
[00:15:43.320 --> 00:15:47.000]  所以譬如說在多哥是講法語的國家
[00:15:47.000 --> 00:15:51.480]  那隔壁迦納是英屬講英語的國家
[00:15:51.480 --> 00:15:53.720]  就是鄰近 兩邊連起來
[00:15:53.720 --> 00:15:56.360]  但如果你想從多哥飛到迦納
[00:15:56.360 --> 00:15:58.040]  只有一種飛法
[00:15:58.040 --> 00:15:59.520]  就從多哥飛到巴黎
[00:15:59.520 --> 00:16:00.560]  飛到倫敦
[00:16:00.560 --> 00:16:03.160]  倫敦再飛到迦納
[00:16:03.160 --> 00:16:05.480]  只有一種飛法
[00:16:05.480 --> 00:16:08.000]  但是幾年前發生一件事情
[00:16:08.000 --> 00:16:10.360]  他們建立了一個非洲內陸航空公司
[00:16:10.360 --> 00:16:12.200]  叫ASCAI
[00:16:12.200 --> 00:16:15.840]  而這個ASCAI是把所有的國家連結在一起
[00:16:15.840 --> 00:16:17.360]  每天都有飛機飛來飛去
[00:16:17.360 --> 00:16:18.480]  在國家中飛來飛去
[00:16:18.480 --> 00:16:20.040]  非常方便現在
[00:16:20.040 --> 00:16:21.760]  你要知道這個ASCAI的航空公司
[00:16:21.760 --> 00:16:24.000]  選擇哪裡做它的總部嗎
[00:16:24.000 --> 00:16:28.240]  竟然選擇多哥的首都Lomei做它的總部
[00:16:28.240 --> 00:16:32.080]  現在每天都有飛機從多哥飛到非洲每個國家
[00:16:32.080 --> 00:16:33.480]  哇 多方便
[00:16:33.480 --> 00:16:38.880]  這是任何跨國企業選擇總部的首選
[00:16:38.880 --> 00:16:40.720]  所以現在很多人說劉牧師你真有眼光
[00:16:40.720 --> 00:16:42.040]  我說對不起 我真的沒眼光
[00:16:42.040 --> 00:16:43.960]  我不知道
[00:16:43.960 --> 00:16:45.640]  是上帝有眼光
[00:16:45.640 --> 00:16:49.920]  當初進去真的是完全不知道怎麼回事情
[00:16:49.920 --> 00:16:53.000]  但是上帝卻早就知道這些事情
[00:16:53.000 --> 00:16:53.600]  Amen
[00:16:53.600 --> 00:16:54.840]  所以現在我們從多哥
[00:16:54.840 --> 00:16:57.400]  也很快速地進入12個國家
[00:16:57.400 --> 00:16:59.040]  建立了八十幾間教會
[00:16:59.040 --> 00:17:00.360]  Hallelujah
[00:17:00.360 --> 00:17:07.880]  那你說 劉牧師那不是很冒險嗎
[00:17:07.880 --> 00:17:11.600]  當然信心的本身就是冒險不是嗎
[00:17:11.600 --> 00:17:13.600]  如果你知道事情怎麼會發生
[00:17:13.600 --> 00:17:15.600]  那你需要信心幹什麼
[00:17:15.600 --> 00:17:18.120]  信心的本身就是一種冒險
[00:17:18.120 --> 00:17:19.280]  當你說信心的時候
[00:17:19.280 --> 00:17:22.600]  就代表冒險的成分在裡面
[00:17:22.600 --> 00:17:24.040]  但是不是隨便冒險
[00:17:24.040 --> 00:17:26.160]  是為神而有的冒險
[00:17:26.160 --> 00:17:29.560]  抓住神的應許勇敢的踏出去
[00:17:29.560 --> 00:17:30.520]  Amen
[00:17:30.520 --> 00:17:32.720]  當憑信心跨越的時候
[00:17:32.720 --> 00:17:36.880]  我們果然就經歷到腳掌所踏之地
[00:17:36.880 --> 00:17:38.440]  神賜給我們
[00:17:38.440 --> 00:17:39.680]  Amen
[00:17:39.680 --> 00:17:40.960]  第四個策略
[00:17:40.960 --> 00:17:42.680]  要尋求新的策略
[00:17:42.680 --> 00:17:46.320]  跟你們講要尋求新的策略
[00:17:46.320 --> 00:17:47.120]  幾方面來講
[00:17:47.120 --> 00:17:50.000]  第一個要與機構合作
[00:17:50.000 --> 00:17:52.760]  跟你們講要與機構合作
[00:17:52.760 --> 00:17:56.720]  因為今天無論教會多小或多大
[00:17:56.720 --> 00:17:59.640]  我們絕對不能夠單打獨鬥
[00:17:59.640 --> 00:18:03.600]  我們一定要跟機構合作來傳福音
[00:18:03.600 --> 00:18:04.080]  為什麼呢
[00:18:04.080 --> 00:18:07.600]  因為第一個我們要學習他們宣教的經驗
[00:18:07.600 --> 00:18:09.480]  你在跨文化特別跨
[00:18:09.480 --> 00:18:10.440]  完全沒有經驗
[00:18:10.440 --> 00:18:11.520]  你要向他們學習
[00:18:11.520 --> 00:18:13.760]  我還記得我們在蒙古的時候
[00:18:13.760 --> 00:18:17.000]  傳福音發單張就是到蘇聯的公寓
[00:18:17.000 --> 00:18:20.200]  我們進入公寓裡面一家一家敲門
[00:18:20.200 --> 00:18:23.040]  然後發單張給他們為他們禱告
[00:18:23.040 --> 00:18:25.040]  蠻有果效的
[00:18:25.040 --> 00:18:27.720]  後來我們到了非洲到村落去傳福音
