
[00:00:00.000 --> 00:00:06.000]  我們今天不如說一個題目
[00:01:59.000 --> 00:02:01.000]  跟上帝有一個interview
[00:02:01.000 --> 00:02:03.000]  然後他想理解
[00:02:03.000 --> 00:02:06.000]  到底這個苦難的原因在哪裡
[00:02:06.000 --> 00:02:07.000]  所以為什麼這麼切身
[00:02:07.000 --> 00:02:08.000]  我們每一個人
[00:02:08.000 --> 00:02:11.000]  我們逢去到一些災難
[00:02:11.000 --> 00:02:13.000]  或者一些苦難裡面
[00:02:13.000 --> 00:02:16.000]  我們都會問一個問題
[00:02:16.000 --> 00:02:18.000]  我們嘗試會問why
[00:02:18.000 --> 00:02:19.000]  當然會的
[00:02:19.000 --> 00:02:20.000]  這個很自然的
[00:02:20.000 --> 00:02:21.000]  沒有錯的
[00:02:21.000 --> 00:02:22.000]  我們當然會自然地
[00:02:22.000 --> 00:02:23.000]  我們會問這個問題
[00:02:23.000 --> 00:02:26.000]  還有追究責任和原因
[00:02:26.000 --> 00:02:28.000]  上個星期六
[00:02:28.000 --> 00:02:31.000]  晚上11點左右
[00:02:31.000 --> 00:02:33.000]  Percy打電話給我
[00:02:33.000 --> 00:02:34.000]  他說
[00:02:34.000 --> 00:02:35.000]  他就很簡單的
[00:02:35.000 --> 00:02:36.000]  一句台詞
[00:02:36.000 --> 00:02:37.000]  他說不行了
[00:02:37.000 --> 00:02:38.000]  撞車
[00:02:38.000 --> 00:02:39.000]  你要來
[00:02:39.000 --> 00:02:41.000]  結果我就說
[00:02:41.000 --> 00:02:43.000]  出去吧
[00:02:43.000 --> 00:02:44.000]  我心想
[00:02:44.000 --> 00:02:47.000]  我們的青年傳導師
[00:02:47.000 --> 00:02:48.000]  撞車
[00:02:48.000 --> 00:02:51.000]  在本地的路上撞車
[00:02:51.000 --> 00:02:55.000]  我覺得都應該不是很嚴重的事情
[00:02:55.000 --> 00:02:57.000]  因為之下撞車有很多
[00:02:57.000 --> 00:02:59.000]  有誰沒有撞過車
[00:02:59.000 --> 00:03:02.000]  每個人都撞過車
[00:03:02.000 --> 00:03:03.000]  要麼你撞車
[00:03:03.000 --> 00:03:04.000]  要麼被人撞
[00:03:04.000 --> 00:03:06.000]  總之車就被人撞
[00:03:06.000 --> 00:03:07.000]  我就想
[00:03:07.000 --> 00:03:09.000]  應該都是小事
[00:03:09.000 --> 00:03:12.000]  一駛到路口
[00:03:12.000 --> 00:03:13.000]  我發現
[00:03:13.000 --> 00:03:14.000]  不行
[00:03:14.000 --> 00:03:15.000]  這次不得了
[00:03:15.000 --> 00:03:22.000]  整地都是車流出來的東西
[00:03:22.000 --> 00:03:25.000]  原來他被人撞了
[00:03:25.000 --> 00:03:29.000]  整個車轉了兩次
[00:03:29.000 --> 00:03:32.000]  接著他就撞到另外一輛車
[00:03:32.000 --> 00:03:35.000]  所以三輛車連續受影響
[00:03:35.000 --> 00:03:36.000]  見到他
[00:03:36.000 --> 00:03:40.000]  但是他整個人都安好
[00:03:40.000 --> 00:03:42.000]  是不是鎖骨的地方
[00:03:42.000 --> 00:03:44.000]  肩膀鎖骨的地方
[00:03:44.000 --> 00:03:45.000]  有骨裂
[00:03:45.000 --> 00:03:49.000]  馬上就送了他進醫院
[00:03:49.000 --> 00:03:51.000]  所以在11、12時
[00:03:51.000 --> 00:03:55.000]  他上了電召車就去了醫院
[00:03:55.000 --> 00:03:58.000]  接著我就去打理拖車等等
[00:03:58.000 --> 00:04:00.000]  搞了一個多兩個小時
[00:04:00.000 --> 00:04:02.000]  不知道為什麼拖車拖了兩個小時都拖不到
[00:04:02.000 --> 00:04:05.000]  車上去的時候又歪了
[00:04:05.000 --> 00:04:09.000]  搞了兩小時我才趕到醫院
[00:04:09.000 --> 00:04:10.000]  去看看他有沒有事
[00:04:10.000 --> 00:04:12.000]  他就很感恩
[00:04:12.000 --> 00:04:15.000]  我們算是沒有大礙
[00:04:15.000 --> 00:04:16.000]  因為這樣去撞的話
[00:04:16.000 --> 00:04:18.000]  他的車轉了幾次
[00:04:18.000 --> 00:04:21.000]  然後撞到其他車等等
[00:04:21.000 --> 00:04:26.000]  我們就確定他OK
[00:04:26.000 --> 00:04:30.000]  然後等到他出院的時候
[00:04:30.000 --> 00:04:33.000]  都已經五點半了
[00:04:33.000 --> 00:04:34.000]  早上五點半
[00:04:34.000 --> 00:04:36.000]  就在那裡過夜
[00:04:36.000 --> 00:04:38.000]  等到四點多的時候
[00:04:38.000 --> 00:04:40.000]  我有點肚餓
[00:04:40.000 --> 00:04:41.000]  我去了麥當勞買
[00:04:41.000 --> 00:04:47.000]  我還買了Happy Meal給Percy
[00:04:47.000 --> 00:04:49.000]  五點半終於出院了
[00:04:49.000 --> 00:04:51.000]  他回到家裡
[00:04:51.000 --> 00:04:52.000]  算是平安
[00:04:52.000 --> 00:04:54.000]  也感恩
[00:04:54.000 --> 00:04:56.000]  突然之間為他祈禱
[00:04:56.000 --> 00:04:58.000]  回到家裡我就睡了兩個小時
[00:04:58.000 --> 00:05:01.000]  接著我就去了北郊那裡
[00:05:01.000 --> 00:05:04.000]  有一個教會三一恩典堂
[00:05:04.000 --> 00:05:06.000]  那裡有講道、主日學等等
[00:05:06.000 --> 00:05:11.000]  我簡直是Overload
[00:05:11.000 --> 00:05:13.000]  所以感恩上帝給我們力量
[00:05:13.000 --> 00:05:14.000]  回到家裡
[00:05:14.000 --> 00:05:16.000]  我已經躺在那裡
[00:05:16.000 --> 00:05:19.000]  我都懷車了
[00:05:19.000 --> 00:05:21.000]  有很多苦痛、有很多苦難
[00:05:21.000 --> 00:05:22.000]  我們想起約伯記
[00:05:22.000 --> 00:05:24.000]  約伯記講什麼
[00:05:24.000 --> 00:05:26.000]  講苦難的
[00:05:26.000 --> 00:05:28.000]  這裡第一章第一節這樣介紹
[00:05:28.000 --> 00:05:31.000]  他說烏斯地有一個人叫做約伯
[00:05:31.000 --> 00:05:34.000]  無論這個人烏斯地是什麼地方都好
[00:05:34.000 --> 00:05:36.000]  不要緊的
[00:05:36.000 --> 00:05:38.000]  最重要是有一個這樣的人
[00:05:38.000 --> 00:05:39.000]  這個人怎麼介紹他呢
[00:05:39.000 --> 00:05:41.000]  是正直、完全的
[00:05:41.000 --> 00:05:42.000]  還有敬畏神的
[00:05:42.000 --> 00:05:45.000]  就是說他身上無罪
[00:05:45.000 --> 00:05:48.000]  你說他是不是真實是無罪的
[00:05:48.000 --> 00:05:51.000]  這是另一個問題
[00:05:51.000 --> 00:05:54.000]  但是在書裡面介紹約伯
[00:05:54.000 --> 00:05:57.000]  在約伯記裡面約伯是一個完全的人
[00:05:57.000 --> 00:05:59.000]  是完全正直、完全敬畏神的
[00:05:59.000 --> 00:06:01.000]  並且上帝給很多祝福給他
[00:06:01.000 --> 00:06:03.000]  生了多少個小孩
[00:06:03.000 --> 00:06:04.000]  有多少牛羊等等
[00:06:04.000 --> 00:06:05.000]  很多產業
[00:06:05.000 --> 00:06:09.000]  這人在全東方是自為尊貴的
[00:06:09.000 --> 00:06:12.000]  個個都去尊敬他
[00:06:12.000 --> 00:06:14.000]  一個這樣完全的人介紹了他之後
[00:06:14.000 --> 00:06:15.000]  發生什麼事呢
[00:06:15.000 --> 00:06:17.000]  然後鏡頭就轉了上去
[00:06:17.000 --> 00:06:19.000]  天上面發生什麼事
[00:06:19.000 --> 00:06:20.000]  天庭發生什麼事呢
[00:06:20.000 --> 00:06:21.000]  神的眾子
[00:06:21.000 --> 00:06:24.000]  就好像皇帝和那些下屬
[00:06:24.000 --> 00:06:26.000]  那些神部
[00:06:26.000 --> 00:06:28.000]  一起開會的時候
[00:06:28.000 --> 00:06:31.000]  神的眾子就立在耶和華的面前
[00:06:31.000 --> 00:06:34.000]  撒旦就來到他們中間
[00:06:34.000 --> 00:06:36.000]  耶和華就問撒旦
[00:06:36.000 --> 00:06:37.000]  你從哪裡來呢
[00:06:37.000 --> 00:06:39.000]  撒旦就回答耶和華
[00:06:39.000 --> 00:06:40.000]  就在地上徘徊
[00:06:40.000 --> 00:06:41.000]  走來走去
[00:06:41.000 --> 00:06:43.000]  耶和華問撒旦
[00:06:43.000 --> 00:06:46.000]  你有沒有注意到我的僕人約伯
[00:06:46.000 --> 00:06:50.000]  世上再沒有一個人像他那樣完全正直敬畏神
[00:06:50.000 --> 00:06:52.000]  不是遠離罪惡的
[00:06:52.000 --> 00:06:53.000]  Again
[00:06:53.000 --> 00:06:55.000]  有沒有可能
[00:06:55.000 --> 00:06:57.000]  有一個這樣的人
[00:06:57.000 --> 00:06:58.000]  That's not the question
[00:06:58.000 --> 00:07:01.000]  The question 就是要介紹這個人是完全正直的
[00:07:01.000 --> 00:07:03.000]  有什麼事發生在你身上
[00:07:03.000 --> 00:07:05.000]  沒有理由是因為罪的
[00:07:05.000 --> 00:07:06.000]  是不是
[00:07:06.000 --> 00:07:08.000]  所以耶和華就問撒旦
[00:07:08.000 --> 00:07:11.000]  你有沒有這樣的觀察呢
[00:07:11.000 --> 00:07:14.000]  然後撒旦就問一個問題
[00:07:14.000 --> 00:07:16.000]  他就回答耶和華
[00:07:16.000 --> 00:07:18.000]  第九節
[00:07:18.000 --> 00:07:20.000]  他說如果伯敬畏神
[00:07:20.000 --> 00:07:24.000]  難道是無緣無故的嗎
[00:07:24.000 --> 00:07:28.000]  他不是fear God for nothing
[00:07:28.000 --> 00:07:30.000]  約伯到底是不是fear God for nothing
[00:07:30.000 --> 00:07:33.000]  敬畏上帝是無緣無故的
[00:07:33.000 --> 00:07:35.000]  無緣無故不是說他亂來
[00:07:35.000 --> 00:07:38.000]  無緣無故就是不是為了益處
[00:07:38.000 --> 00:07:42.000]  不是為了好處而去敬畏神
[00:07:42.000 --> 00:07:45.000]  撒旦問這個問題也挺對的
[00:07:45.000 --> 00:07:47.000]  是需要問的
[00:07:47.000 --> 00:07:51.000]  他說你不是抓起周圍的尼巴來保護約伯
[00:07:51.000 --> 00:07:54.000]  他的家裡面所有的東西
[00:07:54.000 --> 00:07:55.000]  以及他所作的
[00:07:55.000 --> 00:07:58.000]  你都似乎被他的產業在地上增添
[00:07:58.000 --> 00:08:00.000]  他經常有很多很多的東西
[00:08:00.000 --> 00:08:01.000]  很多的祝福
[00:08:01.000 --> 00:08:04.000]  他是不是因為這個緣故而敬畏你呢
[00:08:04.000 --> 00:08:09.000]  約伯敬畏神是否難道是無緣無故的嗎
[00:08:09.000 --> 00:08:11.000]  十一節
[00:08:11.000 --> 00:08:16.000]  撒旦就說只要你伸手打擊他所有的一切
[00:08:16.000 --> 00:08:19.000]  他一定當面的褻瀆你
[00:08:19.000 --> 00:08:21.000]  即是你拿走他所有的東西
[00:08:21.000 --> 00:08:23.000]  拿走他所有的祝福
[00:08:23.000 --> 00:08:27.000]  他一定會當面的去反對你
[00:08:27.000 --> 00:08:29.000]  現在不反對你
[00:08:29.000 --> 00:08:30.000]  敬畏你為甚麼
[00:08:30.000 --> 00:08:33.000]  因為他一切一切都是你所祝福的
[00:08:33.000 --> 00:08:35.000]  耶和華就對撒旦說
[00:08:35.000 --> 00:08:36.000]  好
[00:08:36.000 --> 00:08:38.000]  他將所有的東西交在你手裡面
[00:08:38.000 --> 00:08:40.000]  只是你不可以伸手害他
[00:08:40.000 --> 00:08:45.000]  撒旦就從耶和華的宮廷面前退去
[00:08:45.000 --> 00:08:47.000]  這個就是一個介紹
[00:08:47.000 --> 00:08:49.000]  首先這裡說清楚一件事
[00:08:49.000 --> 00:08:51.000]  這裡說一下撒旦
[00:08:51.000 --> 00:08:54.000]  我們心裡面想的撒旦就是魔鬼的頭
[00:08:54.000 --> 00:08:57.000]  有很多魔鬼中魔鬼的大腦
[00:08:57.000 --> 00:08:59.000]  就是撒旦
[00:08:59.000 --> 00:09:04.000]  舊約裡面其實就沒有魔鬼的概念
[00:09:04.000 --> 00:09:06.000]  沒有撒旦魔鬼這個概念
[00:09:06.000 --> 00:09:09.000]  到舊約和新約中間的時候
[00:09:09.000 --> 00:09:13.000]  猶太人的著作才開始想像
[00:09:13.000 --> 00:09:15.000]  或者開始有新的啟示
[00:09:15.000 --> 00:09:19.000]  這個魔鬼的頭就是叫撒旦
[00:09:19.000 --> 00:09:20.000]  Satan
[00:09:20.000 --> 00:09:22.000]  在舊約裡面是沒有這個觀念的
[00:09:22.000 --> 00:09:24.000]  完全沒有
[00:09:24.000 --> 00:09:27.000]  這裡說到撒旦這個字
[00:09:27.000 --> 00:09:30.000]  其實是The Satan
[00:09:30.000 --> 00:09:32.000]  或者The Satan
[00:09:32.000 --> 00:09:34.000]  希伯文是Ha Satan
[00:09:34.000 --> 00:09:35.000]  你加個Ha
[00:09:35.000 --> 00:09:36.000]  在開頭的時候
[00:09:36.000 --> 00:09:38.000]  就是我們所謂英文的時候
[00:09:38.000 --> 00:09:40.000]  我們會用官詞
[00:09:40.000 --> 00:09:42.000]  The
[00:09:42.000 --> 00:09:44.000]  The article
[00:09:44.000 --> 00:09:46.000]  所以這裡說的Satan
[00:09:46.000 --> 00:09:48.000]  不是一個正確的名字
[00:09:48.000 --> 00:09:49.000]  不是一個名字
[00:09:49.000 --> 00:09:51.000]  就好像你今天用英文的時候
[00:09:51.000 --> 00:09:55.000]  你不會說The Mark Chan
[00:09:55.000 --> 00:09:57.000]  因為Mark是一個正確的名字
[00:09:57.000 --> 00:09:59.000]  是不需要The的
[00:09:59.000 --> 00:10:02.000]  加了The下去就是Ha Satan
[00:10:02.000 --> 00:10:05.000]  其實不是說撒旦
[00:10:05.000 --> 00:10:09.000]  其實意思就是說The Challenger的意思
[00:10:09.000 --> 00:10:11.000]  哪位挑戰者
[00:10:11.000 --> 00:10:13.000]  挑戰者在宮廷裡面出現
[00:10:13.000 --> 00:10:15.000]  他就問耶和華
[00:10:15.000 --> 00:10:18.000]  問上帝一個很legitimate
[00:10:18.000 --> 00:10:21.000]  很合法的一個問題
[00:10:21.000 --> 00:10:22.000]  問什麼問題
[00:10:22.000 --> 00:10:23.000]  他就問上帝
[00:10:23.000 --> 00:10:25.000]  就是說上帝你賜福給約伯
[00:10:25.000 --> 00:10:27.000]  約伯當然敬畏你
[00:10:27.000 --> 00:10:28.000]  你將這些福氣
[00:10:28.000 --> 00:10:31.000]  將這些東西全部拿走的時候
[00:10:31.000 --> 00:10:33.000]  他一定不會敬畏你的
[00:10:33.000 --> 00:10:34.000]  他在問一個問題
[00:10:34.000 --> 00:10:37.000]  就是整個世界的運作應該是怎樣的
[00:10:37.000 --> 00:10:40.000]  特別上帝和這個世界的運作
[00:10:40.000 --> 00:10:43.000]  原則應該是怎樣
[00:10:43.000 --> 00:10:46.000]  所以這本書似乎有個有趣的地方
[00:10:46.000 --> 00:10:49.000]  就是它不是真的去解釋苦難
[00:10:49.000 --> 00:10:54.000]  它是告訴你苦難裡面應該去思考什麼問題
[00:10:54.000 --> 00:10:55.000]  在我們有災難的時候
[00:10:55.000 --> 00:10:59.000]  我們生命裡面有一些苦難臨到的時候
[00:10:59.000 --> 00:11:03.000]  我們應該怎樣去思考整件事
[00:11:03.000 --> 00:11:04.000]  它不是一定要解釋
[00:11:04.000 --> 00:11:06.000]  到底你有件災難發生
[00:11:06.000 --> 00:11:09.000]  然後有一個chain of events引致這個災難
[00:11:09.000 --> 00:11:10.000]  到底誰做錯事
[00:11:10.000 --> 00:11:11.000]  誰做對事
[00:11:11.000 --> 00:11:15.000]  有些什麼迂迴曲折的事情發生
[00:11:15.000 --> 00:11:18.000]  以致引致你有這樣的苦難發生在你身上
[00:11:18.000 --> 00:11:19.000]  它不是要解釋苦難
[00:11:19.000 --> 00:11:20.000]  不是explain
[00:11:20.000 --> 00:11:21.000]  而是告訴你
[00:11:21.000 --> 00:11:24.000]  你在受苦的當中
[00:11:24.000 --> 00:11:27.000]  你應該要思考什麼問題
[00:11:27.000 --> 00:11:33.000]  於是這個開頭就展開了三十幾四十章的討論
[00:11:33.000 --> 00:11:40.000]  討論到底在這個世界裡面整個宇宙運作的原則是什麼
[00:11:40.000 --> 00:11:43.000]  特別講到當我們有病臨到
[00:11:43.000 --> 00:11:45.000]  有苦難臨到的時候
[00:11:45.000 --> 00:11:46.000]  我們應該要思考什麼
[00:11:46.000 --> 00:11:48.000]  整本書的結構其實很簡單
[00:11:48.000 --> 00:11:50.000]  雖然很長
[00:11:50.000 --> 00:11:51.000]  很長
[00:11:51.000 --> 00:11:55.000]  頭三章就是剛才我們讀了一點選擇的經文
[00:11:55.000 --> 00:11:57.000]  就是序曲
[00:11:57.000 --> 00:11:58.000]  就是介紹
[00:11:58.000 --> 00:12:00.000]  介紹約伯是一個完全的人
[00:12:00.000 --> 00:12:01.000]  但是有苦難臨到他
[00:12:01.000 --> 00:12:07.000]  然後四至二十七章就是三個朋友來關心約伯
[00:12:07.000 --> 00:12:09.000]  如果說關心又不是很對
[00:12:09.000 --> 00:12:11.000]  其實他們是去辯論的
[00:12:11.000 --> 00:12:13.000]  和約伯辯論什麼呢
[00:12:13.000 --> 00:12:14.000]  大體上就是說
[00:12:14.000 --> 00:12:17.000]  三個朋友告訴約伯
[00:12:17.000 --> 00:12:19.000]  你現在有苦臨到
[00:12:19.000 --> 00:12:21.000]  你有苦難來到你的生命裡面
[00:12:21.000 --> 00:12:24.000]  你其實就是因為做錯事
[00:12:24.000 --> 00:12:26.000]  肯定你做錯事
[00:12:26.000 --> 00:12:28.000]  你記不記起你做錯了什麼
[00:12:28.000 --> 00:12:30.000]  你記不起嗎
[00:12:30.000 --> 00:12:32.000]  但是都是應該有做錯事的
[00:12:32.000 --> 00:12:36.000]  只要你去討好這位神明
[00:12:36.000 --> 00:12:38.000]  他就會設福給你
[00:12:38.000 --> 00:12:40.000]  現在為什麼你沒有福氣
[00:12:40.000 --> 00:12:41.000]  為什麼你會受苦難
[00:12:41.000 --> 00:12:42.000]  因為你做錯事
[00:12:42.000 --> 00:12:43.000]  你得罪了他
[00:12:43.000 --> 00:12:46.000]  你要擺平這個關係的話
[00:12:46.000 --> 00:12:50.000]  你認罪或者悔改等等
[00:12:50.000 --> 00:12:52.000]  你就可以拿回一些好的東西
[00:12:52.000 --> 00:12:56.000]  三個朋友大致上就是和他說這些
[00:12:56.000 --> 00:13:00.000]  有一部份三個朋友說的話是對的
[00:13:00.000 --> 00:13:04.000]  但是有一部份是不對的
[00:13:04.000 --> 00:13:06.000]  就是你做錯事
[00:13:06.000 --> 00:13:09.000]  很多時候就會有懲罰
[00:13:09.000 --> 00:13:11.000]  你做錯事就會有結果
[00:13:11.000 --> 00:13:12.000]  你做對的事
[00:13:12.000 --> 00:13:15.000]  很多時候就會有好的結果
[00:13:15.000 --> 00:13:17.000]  但是整個宇宙的運作
[00:13:17.000 --> 00:13:18.000]  最終的原則
[00:13:18.000 --> 00:13:20.000]  是不是就是這麼簡單
[00:13:20.000 --> 00:13:23.000]  這三個朋友就是和約伯辯論
[00:13:23.000 --> 00:13:24.000]  約伯就說
[00:13:24.000 --> 00:13:26.000]  我是innocent的
[00:13:26.000 --> 00:13:30.000]  我是不應該得到這樣的痛苦的
[00:13:30.000 --> 00:13:32.000]  四至二十七章都是說這件事
[00:13:32.000 --> 00:13:35.000]  二十八章就插一首詩在裏面
[00:13:35.000 --> 00:13:36.000]  那首詩其實就是說
[00:13:36.000 --> 00:13:39.000]  人間裏面宇宙運作的智慧
[00:13:39.000 --> 00:13:41.000]  不是人能夠找到的
[00:13:41.000 --> 00:13:43.000]  在上帝的手中
[00:13:43.000 --> 00:13:45.000]  二十九至四十一節
[00:13:45.000 --> 00:13:48.000]  就來了另外三段的講話
[00:13:48.000 --> 00:13:52.000]  首先約伯就澄清他自己是無罪的
[00:13:52.000 --> 00:13:54.000]  然後有一個人叫爾利胡
[00:13:54.000 --> 00:13:56.000]  這個大概是以色列人
[00:13:56.000 --> 00:14:00.000]  他就去指責那三個朋友說的話是錯的
[00:14:00.000 --> 00:14:03.000]  到最後就是耶和華出現
[00:14:03.000 --> 00:14:04.000]  耶和華就說
[00:14:04.000 --> 00:14:06.000]  約伯你想和我有個interview
[00:14:06.000 --> 00:14:08.000]  我就和你有個interview
[00:14:08.000 --> 00:14:12.000]  然後耶和華就和約伯說了一段話
[00:14:12.000 --> 00:14:15.000]  或者問了很多句問題
[00:14:15.000 --> 00:14:17.000]  到最後四十二章
[00:14:17.000 --> 00:14:19.000]  就是一個結束
[00:14:19.000 --> 00:14:24.000]  在這裏說回整本書想掙扎的問題
[00:14:24.000 --> 00:14:27.000]  就是整個宇宙人生運作的模式
[00:14:27.000 --> 00:14:29.000]  或者原則的principle
[00:14:29.000 --> 00:14:31.000]  到底應該是怎樣的
[00:14:31.000 --> 00:14:35.000]  在古代或者現代
[00:14:35.000 --> 00:14:39.000]  其實我們很多時候的假設都是一樣的
[00:14:39.000 --> 00:14:42.000]  我們就是覺得好就有好報
[00:14:42.000 --> 00:14:46.000]  你做壞事就有惡報
[00:14:46.000 --> 00:14:47.000]  對嗎
[00:14:47.000 --> 00:14:49.000]  我們一般生活裏面
[00:14:49.000 --> 00:14:52.000]  我們有的智慧都是這樣的
[00:14:52.000 --> 00:14:57.000]  但是約伯記就想去拆毀這個原則
[00:14:57.000 --> 00:14:59.000]  就是我們不可以這麼簡單
[00:14:59.000 --> 00:15:01.000]  去到面對苦難的時候
[00:15:01.000 --> 00:15:05.000]  就是用一個報應的原則來看
[00:15:05.000 --> 00:15:07.000]  你撞車
[00:15:07.000 --> 00:15:09.000]  是不是因為你犯了罪
[00:15:09.000 --> 00:15:11.000]  當然是你做錯事
[00:15:11.000 --> 00:15:13.000]  或者是其他人做錯事
[00:15:13.000 --> 00:15:18.000]  或者是誰追溯誰是一些道德上的責任引致你有苦難
[00:15:18.000 --> 00:15:20.000]  你患癌症
[00:15:20.000 --> 00:15:22.000]  肯定是什麼
[00:15:22.000 --> 00:15:24.000]  肯定你有罪
[00:15:24.000 --> 00:15:26.000]  肯定你做錯事
[00:15:26.000 --> 00:15:27.000]  你陰則事多
[00:15:27.000 --> 00:15:29.000]  所以你患癌症
[00:15:29.000 --> 00:15:31.000]  你不患癌症
[00:15:31.000 --> 00:15:32.000]  為什麼
[00:15:32.000 --> 00:15:34.000]  因為你是好人
[00:15:34.000 --> 00:15:36.000]  好人有好報
[00:15:36.000 --> 00:15:38.000]  一般上好人是不是有好報
[00:15:38.000 --> 00:15:41.000]  一般你覺得好人是不是有好報
[00:15:41.000 --> 00:15:43.000]  ok
[00:15:43.000 --> 00:15:47.000]  所以你不做好人
[00:15:47.000 --> 00:15:52.000]  有時候有好有好報
[00:15:52.000 --> 00:15:54.000]  有時候好事有好報
[00:15:54.000 --> 00:15:56.000]  有時候惡有惡報
[00:15:56.000 --> 00:15:59.000]  起碼現世的視野裏面
[00:15:59.000 --> 00:16:01.000]  有時候是這樣
[00:16:01.000 --> 00:16:03.000]  但最終是不是一定是這樣
[00:16:03.000 --> 00:16:05.000]  特別你講到苦難的時候
[00:16:05.000 --> 00:16:07.000]  我們就需要小心
[00:16:07.000 --> 00:16:11.000]  不要這麼簡單這麼簡約的我們就說
[00:16:11.000 --> 00:16:13.000]  一定是一些報應的原則
[00:16:13.000 --> 00:16:16.000]  因為世界最終的運作
[00:16:16.000 --> 00:16:24.000]  並非一定好像我們人間裏面所想的原則或者步驟
[00:16:24.000 --> 00:16:27.000]  三十多章就是想去拆毀
[00:16:27.000 --> 00:16:29.000]  這種原則
[00:16:29.000 --> 00:16:31.000]  因為近東的社會
[00:16:31.000 --> 00:16:34.000]  舊約那個古近東的世界
[00:16:34.000 --> 00:16:38.000]  和我們現代的世界去到體苦難其實都差不多
[00:16:38.000 --> 00:16:40.000]  近東的社會就是說
[00:16:40.000 --> 00:16:42.000]  既然是好有好報惡有惡報的話
[00:16:42.000 --> 00:16:44.000]  我們做多些好事
[00:16:44.000 --> 00:16:49.000]  或者向神明初一十五準時給他食
[00:16:49.000 --> 00:16:51.000]  他就舒舒服服
[00:16:51.000 --> 00:16:53.000]  然後他就對你好
[00:16:53.000 --> 00:16:56.000]  如果你做錯事或者做漏事
[00:16:56.000 --> 00:16:58.000]  你就補回
[00:16:58.000 --> 00:17:00.000]  我們就是這樣去運作
[00:17:00.000 --> 00:17:02.000]  和上帝都是這樣運作
[00:17:02.000 --> 00:17:05.000]  這樣的運作其實是一種交易
[00:17:05.000 --> 00:17:07.000]  我做得好一點
