
[00:00:00.000 --> 00:00:01.480]  其實不知道大家有沒有留意
[00:05:33.680 --> 00:05:36.240]  在我的聖經是舊約的五百九十五頁
[00:05:36.240 --> 00:05:37.360]  《狄熹米記》
[00:05:37.360 --> 00:05:39.120]  我也擔心開始有些人不懂得
[00:05:39.120 --> 00:05:42.960]  掀《狄熹米記》、《爾斯帖記》、《爾斯拉記》
[00:05:42.960 --> 00:05:47.600]  在詩篇前面的《狄熹米記》
[00:05:47.600 --> 00:05:49.680]  第四章
[00:05:49.680 --> 00:05:52.400]  我們今天會看完一至二十三節
[00:05:52.400 --> 00:05:54.160]  不過我會分階段去讀
[00:05:54.160 --> 00:05:55.920]  我們先看頭三節
[00:05:55.920 --> 00:05:59.120]  當然為了有些長者看不到聖經
[00:05:59.120 --> 00:06:00.640]  即是手上這本聖經
[00:06:00.640 --> 00:06:02.400]  我當然也有PowerPoint預備了
[00:06:02.400 --> 00:06:04.400]  但大家如果有聖經可以看聖經
[00:06:04.400 --> 00:06:07.520]  因為到時我會掀到其他地方
[00:06:07.520 --> 00:06:09.200]  我們先讀頭三節
[00:06:09.200 --> 00:06:10.560]  準備 1、2、3
[00:06:37.840 --> 00:06:39.760]  「他們所修造的石牆
[00:06:39.760 --> 00:06:42.960]  就是狐狸上去也必駛到」
[00:06:42.960 --> 00:06:44.960]  方便我解釋的話
[00:06:44.960 --> 00:06:46.000]  我請大家跳一跳
[00:06:46.000 --> 00:06:47.600]  我們讀第七和第八節
[00:06:47.600 --> 00:06:51.280]  「森巴拉、多比亞、阿拉伯人、
[00:06:51.280 --> 00:06:53.600]  阿滿人、阿薩特人
[00:06:53.600 --> 00:06:56.480]  聽見修造耶路撒冷城牆
[00:06:56.480 --> 00:06:59.600]  著手進行堵塞破裂的地方
[00:06:59.600 --> 00:07:01.040]  就甚乏怒
[00:07:01.040 --> 00:07:04.240]  大家同謀要來攻擊耶路撒冷
[00:07:04.240 --> 00:07:06.160]  使城內擾亂」
[00:07:07.040 --> 00:07:09.760]  如果大家記得背景
[00:07:09.760 --> 00:07:14.640]  其實是李希米從波斯的大城市
[00:07:14.640 --> 00:07:16.960]  去到他的鄉下耶路撒冷
[00:07:16.960 --> 00:07:19.680]  要重建自己民族的城牆
[00:07:19.680 --> 00:07:24.240]  藉此重新建立他們民族和上帝的關係
[00:07:24.240 --> 00:07:26.080]  和一個屬靈的氣氛
[00:07:26.080 --> 00:07:28.560]  但是遇上了敵人
[00:07:28.560 --> 00:07:29.760]  當他們開工的時候
[00:07:29.760 --> 00:07:31.840]  就遇上了很多敵人的阻攔
[00:07:31.840 --> 00:07:32.960]  其實這些敵人
[00:07:32.960 --> 00:07:34.160]  例如剛才第七節讀的
[00:07:34.160 --> 00:07:36.880]  「森巴拉、多比亞、阿拉伯人、阿滿人
[00:07:36.880 --> 00:07:39.440]  在二章十和十九節已經出現過」
[00:07:39.440 --> 00:07:41.680]  我沒有時間重複
[00:07:41.680 --> 00:07:44.720]  所以當我們迎難而上
[00:07:44.720 --> 00:07:45.840]  面對困難的時候
[00:07:45.840 --> 00:07:49.520]  我們第一個要在李希米學習的地方
[00:07:49.520 --> 00:07:53.120]  就是去辨清敵人的伎倆
[00:07:53.120 --> 00:07:55.280]  首先我們有什麼困難
[00:07:55.280 --> 00:07:56.960]  有什麼敵人在我們身邊呢?
[00:07:56.960 --> 00:08:00.320]  你說我們今天基督徒應該沒有敵人
[00:08:00.320 --> 00:08:00.960]  不是的
[00:08:00.960 --> 00:08:02.960]  耶穌教我們要愛仇敵
[00:08:02.960 --> 00:08:05.120]  愛得仇敵就是有敵人
[00:08:05.120 --> 00:08:06.560]  有什麼敵人呢?
[00:08:06.560 --> 00:08:08.000]  第一就是森巴拉
[00:08:08.000 --> 00:08:11.120]  你看到大部分時間都是他先走的
[00:08:11.120 --> 00:08:14.080]  因為他是當時薩馬利亞的省長
[00:08:14.080 --> 00:08:15.120]  薩馬利亞在哪裡呢?
[00:08:15.120 --> 00:08:17.440]  薩馬利亞就是當時猶大的北面
[00:08:17.440 --> 00:08:20.160]  因為當時猶大都沒有城牆
[00:08:20.160 --> 00:08:24.320]  都是一個很落後或者荒涼的地方
[00:08:24.320 --> 00:08:27.440]  所以薩馬利亞省是管轄了猶大的
[00:08:27.440 --> 00:08:30.160]  所以猶大省長森巴拉就很擔心
[00:08:30.160 --> 00:08:32.720]  當他們建好城牆會自立為省
[00:08:32.720 --> 00:08:34.400]  脫離了管轄範圍
[00:08:34.400 --> 00:08:36.640]  所以當然阻止他們建城牆
[00:08:36.640 --> 00:08:39.200]  另外第二個人物就是多比亞
[00:08:39.200 --> 00:08:41.280]  他是森巴拉的手下
[00:08:41.280 --> 00:08:45.520]  如果在聖經裡面就是他的奴隸
[00:08:45.520 --> 00:08:46.880]  其實也是手下的意思
[00:08:46.880 --> 00:08:48.080]  他是阿摩人
[00:08:48.080 --> 00:08:49.120]  阿摩人在哪裡呢?
[00:08:49.120 --> 00:08:50.960]  就在猶大的東面
[00:08:50.960 --> 00:08:53.200]  同樣跟森巴拉的想法一樣
[00:08:53.200 --> 00:08:54.640]  如果猶大墮落成散
[00:08:54.640 --> 00:08:57.760]  阿摩人也會弱勢了
[00:08:57.760 --> 00:09:01.280]  另外又加入了阿拉伯聯盟基善
[00:09:01.280 --> 00:09:03.920]  阿拉伯就位於猶大的南面
[00:09:03.920 --> 00:09:06.320]  阿拉伯做很多經濟生意
[00:09:06.320 --> 00:09:07.760]  一會兒猶大獨立了
[00:09:07.760 --> 00:09:10.800]  會不會我們的經濟聯繫又會麻煩了
[00:09:10.800 --> 00:09:11.760]  或者會有更多困難
[00:09:11.760 --> 00:09:14.240]  所以他也加入了反對的兵團
[00:09:14.240 --> 00:09:17.680]  而第四章加入了阿什特
[00:09:17.680 --> 00:09:21.520]  阿什特就位於猶大的西面
[00:09:21.520 --> 00:09:23.760]  可想而知你看到局勢是怎樣的
[00:09:23.760 --> 00:09:26.800]  東南西北四面受敵
[00:09:26.800 --> 00:09:29.600]  就是有這麼多人圍堵著猶大
[00:09:29.600 --> 00:09:31.680]  阻攔著他們建城牆
[00:09:31.680 --> 00:09:33.760]  還要用言語上的攻擊
[00:09:33.760 --> 00:09:37.280]  冷嘲熱諷、挖苦奚落
[00:09:37.280 --> 00:09:38.640]  說很多謊話
[00:09:38.640 --> 00:09:40.800]  就是要打擊你的信心
[00:09:40.800 --> 00:09:41.920]  弟兄姊妹
[00:09:41.920 --> 00:09:44.160]  不知道在你的生活環境裏
[00:09:44.160 --> 00:09:48.160]  有沒有經歷過這些冷嘲熱諷、挖苦奚落呢
[00:09:48.160 --> 00:09:50.560]  可能是你們公司的競爭對手
[00:09:50.560 --> 00:09:53.600]  他會說你們的產品不行了
[00:09:53.600 --> 00:09:55.520]  不合潮流的
[00:09:55.520 --> 00:09:56.720]  你們公司快點倒閉吧
[00:09:56.720 --> 00:09:57.760]  不要阻礙著
[00:09:57.760 --> 00:10:00.000]  虧少一點讓你們可以這樣
[00:10:00.000 --> 00:10:01.280]  或者可能這些攻擊說話
[00:10:01.280 --> 00:10:04.560]  來自你身邊的同事、上司、下屬都不出奇的
[00:10:04.560 --> 00:10:05.760]  可能你同事就說
[00:10:05.760 --> 00:10:07.200]  嘩!你幹嘛博出位呀
[00:10:07.200 --> 00:10:09.840]  這麼勤力幹嘛在那裏OT
[00:10:09.840 --> 00:10:11.760]  擦老闆鞋就可以升主任的位置了
[00:10:11.760 --> 00:10:12.480]  沒有你的份了
[00:10:12.480 --> 00:10:14.880]  早就預了我升的這個位置
[00:10:14.880 --> 00:10:17.440]  最慘的可能是你家人
[00:10:17.440 --> 00:10:18.480]  他會說
[00:10:18.480 --> 00:10:20.160]  生一塊叉燒就生你啦
[00:10:20.160 --> 00:10:21.120]  陀衰家
[00:10:21.120 --> 00:10:23.040]  淨廢青來的
[00:10:23.040 --> 00:10:24.400]  這些說話
[00:10:24.400 --> 00:10:25.520]  真的不要受
[00:10:25.520 --> 00:10:27.840]  特別是越是親的人說的時候
[00:10:27.840 --> 00:10:29.280]  就越傷害
[00:10:29.280 --> 00:10:30.400]  所以我們都要小心一點
[00:10:30.400 --> 00:10:32.240]  我們都不要說這些傷害的說話
[00:10:32.240 --> 00:10:35.520]  傷害我們的家人、朋友、同事
[00:10:35.520 --> 00:10:39.920]  但是今天我的角度不是去處理這些傷口
[00:10:39.920 --> 00:10:42.560]  或者我們不要說這些說話
[00:10:42.560 --> 00:10:45.920]  而是分析你身邊可能有些敵人
[00:10:45.920 --> 00:10:48.480]  有些被魔鬼使用的人
[00:10:48.480 --> 00:10:50.560]  他用了一些言語傷害你的
[00:10:50.560 --> 00:10:52.800]  如果你回到第二節
[00:10:52.800 --> 00:10:55.040]  森巴拉和多比亞說的話
[00:10:55.040 --> 00:10:57.040]  我用比較現代的口吻說
[00:10:57.040 --> 00:10:59.920]  讓大家明白多一點
[00:10:59.920 --> 00:11:02.560]  可能今天說的話就會說
[00:11:02.560 --> 00:11:04.800]  你這群鵪鶉的猶太人
[00:11:04.800 --> 00:11:06.000]  想做些什麼?
[00:11:06.000 --> 00:11:08.000]  想自己建立城牆?
[00:11:08.000 --> 00:11:09.680]  你們的神有什麼用?
[00:11:09.680 --> 00:11:11.440]  想一步登天這麼容易?
[00:11:11.440 --> 00:11:14.400]  在廢堆裡面再次建一個城牆?
[00:11:14.400 --> 00:11:15.920]  豆腐渣工程
[00:11:15.920 --> 00:11:17.040]  你的城牆是不電的
[00:11:17.040 --> 00:11:19.600]  我的狐狸一踏上去就倒塌了
[00:11:19.600 --> 00:11:21.360]  沒用的了
[00:11:21.360 --> 00:11:22.480]  就是這樣
[00:11:22.480 --> 00:11:23.760]  你身邊可能很多人
[00:11:23.760 --> 00:11:26.000]  都會說一些說話去打擊你
[00:11:26.000 --> 00:11:27.680]  所以我們要認清楚
[00:11:27.680 --> 00:11:29.200]  敵人的伎倆是什麼
[00:11:29.200 --> 00:11:32.560]  其實一些言詞很流行將問題放大
[00:11:32.560 --> 00:11:34.560]  令你覺得困難重重
[00:11:34.560 --> 00:11:36.320]  大到很難克服
[00:11:36.320 --> 00:11:37.840]  令你士氣低落
[00:11:37.840 --> 00:11:39.200]  又或者要踩你
[00:11:39.200 --> 00:11:40.480]  踩低你
[00:11:40.480 --> 00:11:41.520]  抬高自己
[00:11:41.520 --> 00:11:42.480]  羞辱你
[00:11:42.480 --> 00:11:44.080]  讓你的信心被打擊
[00:11:44.080 --> 00:11:45.040]  意志消沉
[00:11:45.040 --> 00:11:46.560]  無心作戰
[00:11:46.560 --> 00:11:48.480]  又或者他說個謊
[00:11:48.480 --> 00:11:49.600]  無中生有
[00:11:49.600 --> 00:11:50.640]  或者誇大事情
[00:11:50.640 --> 00:11:53.600]  讓你覺得沒辦法解決
[00:11:53.600 --> 00:11:54.720]  如果有信仰的話
[00:11:54.720 --> 00:11:56.480]  他更加會打擊你的上帝
[00:11:56.480 --> 00:11:58.800]  令你覺得你的神都不行了
[00:11:58.800 --> 00:11:59.840]  轉移你的視線
[00:11:59.840 --> 00:12:02.000]  對神沒信心
[00:12:02.000 --> 00:12:03.520]  在土浸
[00:12:03.520 --> 00:12:04.960]  我們統壇浸信會
[00:12:04.960 --> 00:12:06.400]  都有遇到一些敵人
[00:12:06.400 --> 00:12:07.920]  你說教會也有敵人?
[00:12:07.920 --> 00:12:11.280]  這麼誇張是怎樣的?
[00:12:11.280 --> 00:12:16.080]  他們扭曲了我們信仰的真理
[00:12:16.080 --> 00:12:18.240]  將自己的東西抬高
[00:12:18.240 --> 00:12:20.320]  說他們自己所信的東西是真的
[00:12:20.320 --> 00:12:21.680]  其他的東西是假的
[00:12:21.680 --> 00:12:22.640]  知道是什麼嗎?
[00:12:22.640 --> 00:12:23.920]  叫疑端
[00:12:23.920 --> 00:12:26.000]  我說真實的個案
[00:12:26.000 --> 00:12:28.400]  在早一個月左右
[00:12:28.400 --> 00:12:29.920]  平日辦公室的時間
[00:12:29.920 --> 00:12:33.120]  有一個陌生的人
[00:12:33.120 --> 00:12:34.480]  我連樣子都看不到
[00:12:34.480 --> 00:12:36.000]  是跟公關說給我聽的
[00:12:36.000 --> 00:12:38.800]  他們就說我們復活節
[00:12:38.800 --> 00:12:42.080]  在對面那間社區會堂會搞音樂會
[00:12:42.080 --> 00:12:43.280]  我們有一些入場券
[00:12:43.280 --> 00:12:44.800]  是免費派給你們展會的
[00:12:44.800 --> 00:12:47.120]  可不可以放在這裡給你們派
[00:12:47.120 --> 00:12:48.080]  我們同哥看了
[00:12:48.080 --> 00:12:49.840]  發覺有問題就不給他們派
[00:12:49.840 --> 00:12:51.280]  他馬上放
[00:12:51.280 --> 00:12:52.240]  都不管那麼多
[00:12:52.240 --> 00:12:53.600]  照樣放在你的桌子上
[00:12:53.600 --> 00:12:55.120]  就搭電梯走了
[00:12:55.120 --> 00:12:57.200]  當然馬上沒收這些東西
[00:12:57.200 --> 00:12:59.520]  後來我們發覺他不只在我們那裡派
[00:12:59.520 --> 00:13:01.360]  在樓下陳生中心那裡派
[00:13:01.360 --> 00:13:02.080]  這是什麼呢?
[00:13:02.080 --> 00:13:04.080]  這叫做好消息香港教會
[00:13:04.080 --> 00:13:06.320]  你說好消息當然是好東西
[00:13:06.320 --> 00:13:07.440]  是啊,他很厲害的
[00:13:07.440 --> 00:13:09.760]  他們說的福音就是這樣的
[00:13:09.760 --> 00:13:11.920]  你信耶穌就洗淨你一切的罪了
[00:13:11.920 --> 00:13:12.720]  對不對?
[00:13:12.720 --> 00:13:14.160]  信耶穌就洗淨你一切的罪
[00:13:14.160 --> 00:13:14.880]  是
[00:13:14.880 --> 00:13:16.560]  不單洗淨你今天的罪
[00:13:16.560 --> 00:13:18.400]  你明日以後的罪都洗乾淨了
[00:13:18.400 --> 00:13:20.240]  所以你信耶穌以後不用認罪了
[00:13:20.240 --> 00:13:21.280]  這樣對不對?
[00:13:21.280 --> 00:13:22.960]  這樣就有問題了
[00:13:22.960 --> 00:13:24.400]  終於還有很多的錯誤
[00:13:24.400 --> 00:13:26.160]  我今天不是說疑端講座
[00:13:26.160 --> 00:13:27.360]  所以沒時間講
[00:13:27.360 --> 00:13:28.560]  但我想告訴你
[00:13:28.560 --> 00:13:30.240]  就是真真實實的
[00:13:30.240 --> 00:13:34.240]  有很多疑端已經隨時放一些單張在我們教會那裡
[00:13:34.240 --> 00:13:35.440]  我們都會審查的
[00:13:35.440 --> 00:13:36.720]  所以大家仍然放心拿
[00:13:36.720 --> 00:13:39.680]  不過有時候也要做一點小心
[00:13:39.680 --> 00:13:42.240]  第二個更加貼身
[00:13:42.240 --> 00:13:43.440]  東方閃電
[00:13:43.440 --> 00:13:44.880]  全能神教會
[00:13:44.880 --> 00:13:49.440]  他們更加喜歡用一些說謊的方法去引人入教
[00:13:49.440 --> 00:13:50.880]  最明顯就是
[00:13:50.880 --> 00:13:53.200]  你今天看到我的文章寫什麼
[00:13:53.200 --> 00:13:57.760]  要用網絡系統傳播福音
[00:13:57.760 --> 00:13:59.840]  他們已經很前衛了
[00:13:59.840 --> 00:14:00.960]  但是他們
[00:14:00.960 --> 00:14:03.600]  那些什麼大教會的Facebook
[00:14:03.600 --> 00:14:04.800]  他就扮得很像
[00:14:04.800 --> 00:14:06.320]  就引你去他的Facebook
[00:14:06.320 --> 00:14:09.360]  你不知不覺就跟他like了
[00:14:09.360 --> 00:14:11.680]  他就可以說他們的信仰
[00:14:11.680 --> 00:14:14.080]  其實是在偽裝別人的大教會
[00:14:14.080 --> 00:14:16.320]  又或者潛入你們的教會
[00:14:16.320 --> 00:14:17.840]  潛入你們弟兄姊妹的Facebook
[00:14:17.840 --> 00:14:18.880]  去認識了你們
[00:14:18.880 --> 00:14:23.840]  不知不覺間就教你們去他們有問題的Facebook
[00:14:23.840 --> 00:14:25.200]  去看他們的資訊
[00:14:25.200 --> 00:14:27.840]  有一天我收到一個電話
[00:14:27.840 --> 00:14:30.880]  是某某浸信會的傳導打來的
[00:14:30.880 --> 00:14:31.520]  他說
[00:14:31.520 --> 00:14:32.320]  喂
[00:14:32.320 --> 00:14:33.760]  陳牧師
[00:14:33.760 --> 00:14:37.600]  我們教會的一個姐妹在某書室
[00:14:37.600 --> 00:14:39.600]  認識了你們教會的一個姐妹
[00:14:39.600 --> 00:14:40.800]  她叫什麼名字
[00:14:40.800 --> 00:14:41.600]  我不說了
[00:14:41.600 --> 00:14:43.200]  這個當然不說真名了
[00:14:43.200 --> 00:14:46.400]  她帶了我們教會的姐妹
[00:14:46.400 --> 00:14:50.720]  去某某屋邨裏面的人查經
[00:14:50.720 --> 00:14:52.240]  但是那個姐妹告訴我
[00:14:52.240 --> 00:14:53.680]  那些查經很不妥
[00:14:53.680 --> 00:14:55.280]  好像是全能神教會的
[00:14:55.280 --> 00:14:57.360]  你們姐妹要提防一下
[00:14:57.360 --> 00:14:58.400]  這麼大件事
[00:14:58.400 --> 00:15:00.480]  我馬上問有沒有照片
[00:15:00.480 --> 00:15:01.200]  有沒有名字
[00:15:01.200 --> 00:15:02.560]  我們教會的那個姐妹
[00:15:02.560 --> 00:15:04.640]  帶了別人去別人的地方
[00:15:04.640 --> 00:15:08.160]  去查東方閃電全能神教會的查經
[00:15:08.160 --> 00:15:09.760]  查來查去都查不到
[00:15:09.760 --> 00:15:11.360]  查來查去都查不到
[00:15:11.360 --> 00:15:15.040]  我都幾確定不是我們弟兄姊妹
[00:15:15.040 --> 00:15:16.560]  當有件事發生了
[00:15:16.560 --> 00:15:18.160]  別人的傳導人會打給我
[00:15:18.160 --> 00:15:20.080]  我們的分析就是
[00:15:20.080 --> 00:15:23.600]  有人冒我們教會的弟兄姊妹的名字
[00:15:23.600 --> 00:15:25.920]  我們土國人浸信會的弟兄姊妹
[00:15:25.920 --> 00:15:27.280]  你是什麼浸信會的?
[00:15:27.280 --> 00:15:28.720]  你認識的朋友
[00:15:28.720 --> 00:15:30.240]  你跟我們一起查經
[00:15:30.240 --> 00:15:32.640]  你聽到浸信會就好像沒問題了
[00:15:32.640 --> 00:15:33.840]  就去吧
[00:15:33.840 --> 00:15:35.440]  這樣就出事了
