
[00:00:00.000 --> 00:00:07.000]  詩篇剛才這兩句話是這個作詩的人他的一個轉變
[00:02:07.000 --> 00:02:14.000]  為什麼這個世界上還有這些邪惡的事情
[00:02:14.000 --> 00:02:16.000]  神既然是無所不能的
[00:02:16.000 --> 00:02:21.000]  為什麼他不能制止這些慘劇的發生呢
[00:02:21.000 --> 00:02:26.000]  那麼就有人就對神有些懷疑了
[00:02:26.000 --> 00:02:31.000]  實際上為什麼這個世上有這些苦難
[00:02:31.000 --> 00:02:35.000]  有這些我們不願意看到的事情呢
[00:02:35.000 --> 00:02:37.000]  我們實在是不明白
[00:02:37.000 --> 00:02:39.000]  我們也就好像剛才詩篇
[00:02:39.000 --> 00:02:42.000]  七十三篇的做事的人說的
[00:02:42.000 --> 00:02:46.000]  思想這些事實在是很難
[00:02:46.000 --> 00:02:52.000]  那麼等他進了聖所
[00:02:52.000 --> 00:02:55.000]  思想他們的結局
[00:02:55.000 --> 00:02:57.000]  因為這個時候
[00:02:57.000 --> 00:03:01.000]  雖然自己想不出來到底是什麼原因
[00:03:01.000 --> 00:03:03.000]  等他來到神的面前
[00:03:03.000 --> 00:03:06.000]  他就想到他們的結局
[00:03:06.000 --> 00:03:10.000]  所以就是這些我們不明白的事情呢
[00:03:10.000 --> 00:03:12.000]  神的話告訴我們
[00:03:12.000 --> 00:03:14.000]  我們要來到神的面前
[00:03:14.000 --> 00:03:16.000]  憑我們自己想的話
[00:03:16.000 --> 00:03:19.000]  我們想不清楚想不明白
[00:03:19.000 --> 00:03:21.000]  但是當我們來到神的面前
[00:03:21.000 --> 00:03:23.000]  我們好好的思想
[00:03:23.000 --> 00:03:28.000]  如果我們只是看這苦難的本身
[00:03:28.000 --> 00:03:30.000]  我們就沒有答案
[00:03:30.000 --> 00:03:32.000]  為什麼會有這苦難呢
[00:03:32.000 --> 00:03:35.000]  你看這個大樓塌下的事情
[00:03:35.000 --> 00:03:39.000]  這麼多人一下子就失去生命的事情
[00:03:39.000 --> 00:03:41.000]  思想本身這些事情的話
[00:03:41.000 --> 00:03:43.000]  你怎麼想的話
[00:03:43.000 --> 00:03:45.000]  你都不會明白的
[00:03:45.000 --> 00:03:47.000]  但他進了聖所
[00:03:47.000 --> 00:03:49.000]  來到神的面前
[00:03:49.000 --> 00:03:51.000]  就在認識神
[00:03:51.000 --> 00:03:54.000]  那麼神才是我們的答案
[00:03:54.000 --> 00:03:57.000]  才是對這些問題的答案
[00:03:57.000 --> 00:04:01.000]  所以我們要認識神的權能
[00:04:01.000 --> 00:04:04.000]  權並和能力
[00:04:04.000 --> 00:04:08.000]  因為他是統治整個的宇宙
[00:04:08.000 --> 00:04:11.000]  他是有管理的萬有
[00:04:11.000 --> 00:04:13.000]  他是有能力
[00:04:13.000 --> 00:04:16.000]  而且他也有智慧
[00:04:16.000 --> 00:04:19.000]  所以我們能夠從這方面來認識神
[00:04:19.000 --> 00:04:23.000]  我們才稍微能夠來明白一些
[00:04:23.000 --> 00:04:27.000]  因為這苦難實在是一個奧秘
[00:04:27.000 --> 00:04:30.000]  雖然有很多人試著用從這方面
[00:04:30.000 --> 00:04:35.000]  或者從那一方面來解釋苦難的原因
[00:04:35.000 --> 00:04:39.000]  但是沒有一個人能夠解釋的那麼清楚
[00:04:39.000 --> 00:04:41.000]  那麼的完全
[00:04:41.000 --> 00:04:43.000]  我們只有來到神的面前
[00:04:43.000 --> 00:04:46.000]  我們才能夠來明白
[00:04:46.000 --> 00:04:48.000]  所以神的權能
[00:04:48.000 --> 00:04:50.000]  神的權能意思
[00:04:50.000 --> 00:04:53.000]  就是他是世界的主宰
[00:04:53.000 --> 00:04:55.000]  他是世界
[00:04:55.000 --> 00:04:57.000]  他創造這個世界
[00:04:57.000 --> 00:05:00.000]  他是創造這個宇宙
[00:05:00.000 --> 00:05:02.000]  他也管理這個宇宙
[00:05:02.000 --> 00:05:04.000]  管理這個世界
[00:05:04.000 --> 00:05:07.000]  所以一切大事小事
[00:05:07.000 --> 00:05:09.000]  包括世界上的大事情
[00:05:09.000 --> 00:05:13.000]  包括我們每個人的小的事情
[00:05:13.000 --> 00:05:18.000]  都是在神的管理跟統治的中間
[00:05:18.000 --> 00:05:20.000]  這就是神的權能
[00:05:20.000 --> 00:05:27.000]  所以我們要從神的權能這方面來認識神
[00:05:27.000 --> 00:05:33.000]  為什麼我們可以相信神的權能呢?
[00:05:33.000 --> 00:05:37.000]  為什麼我們可以相信神的權能呢?
[00:05:37.000 --> 00:05:40.000]  我們要看到神是偉大的神
[00:05:40.000 --> 00:05:43.000]  他是無所不能的神
[00:05:43.000 --> 00:05:47.000]  先知以賽亞就對神的偉大
[00:05:47.000 --> 00:05:51.000]  他有很正確的觀念
[00:05:51.000 --> 00:05:54.000]  所以我們剛才讀的這段聖經
[00:05:54.000 --> 00:06:01.000]  從這個12節到26節
[00:06:01.000 --> 00:06:08.000]  都看見以賽亞怎麼樣對神的認識
[00:06:08.000 --> 00:06:15.000]  他把耶穌神的啓示給寫下來
[00:06:15.000 --> 00:06:21.000]  他先來看看神的創造
[00:06:21.000 --> 00:06:25.000]  從第12節他先來看神的創造
[00:06:25.000 --> 00:06:26.000]  第12節說
[00:06:26.000 --> 00:06:31.000]  誰曾用手心量珠水
[00:06:31.000 --> 00:06:34.000]  用手五口量蒼天
[00:06:34.000 --> 00:06:38.000]  用身鬥稱大地的成土
[00:06:38.000 --> 00:06:41.000]  用稱稱山嶺
[00:06:41.000 --> 00:06:45.000]  用天平平綱嶺
[00:06:45.000 --> 00:06:47.000]  這地方就講到
[00:06:47.000 --> 00:06:52.000]  你怎麼能夠認識神的權能呢?
[00:06:52.000 --> 00:06:56.000]  你可以從神的創造看一看
[00:06:56.000 --> 00:07:00.000]  他說誰曾用手心量珠水
[00:07:00.000 --> 00:07:04.000]  就是這個地球上這些水
[00:07:04.000 --> 00:07:05.000]  你怎麼能夠量呢?
[00:07:05.000 --> 00:07:07.000]  你用什麼東西來量呢?
[00:07:07.000 --> 00:07:10.000]  他說你可以用手心
[00:07:10.000 --> 00:07:13.000]  手心就是把手握起來以後
[00:07:13.000 --> 00:07:16.000]  那麼這個地方有一點空的
[00:07:16.000 --> 00:07:19.000]  你可以把水裝在裡頭
[00:07:19.000 --> 00:07:24.000]  誰能夠用證或做他的謀事來指教他
[00:07:24.000 --> 00:07:26.000]  神做這些事情
[00:07:26.000 --> 00:07:30.000]  有沒有人可以跟他來商量
[00:07:30.000 --> 00:07:33.000]  用人跟他來參謀呢?
[00:07:33.000 --> 00:07:34.000]  不需要
[00:07:34.000 --> 00:07:37.000]  神有自己就可以做了
[00:07:37.000 --> 00:07:43.000]  所以你看見宇宙是這麼一個很奇妙的宇宙
[00:07:43.000 --> 00:07:48.000]  我們的地球是一個很奇妙的地球
[00:07:48.000 --> 00:07:54.000]  有誰來定規太陽到地球的距離呢?
[00:07:54.000 --> 00:07:56.000]  是那麼的合適
[00:07:56.000 --> 00:07:58.000]  如果太近了
[00:07:58.000 --> 00:08:00.000]  那麼我們都覺得熱熱受不了
[00:08:00.000 --> 00:08:01.000]  如果太遠了
[00:08:01.000 --> 00:08:03.000]  我們都覺得冷得不得了
[00:08:03.000 --> 00:08:05.000]  那誰規定這個距離呢?
[00:08:05.000 --> 00:08:08.000]  有沒有神跟人來商量一下
[00:08:08.000 --> 00:08:09.000]  來參謀一下
[00:08:09.000 --> 00:08:11.000]  沒有
[00:08:11.000 --> 00:08:15.000]  那麼月亮跟地球的距離也是剛好
[00:08:15.000 --> 00:08:18.000]  如果太過近了
[00:08:18.000 --> 00:08:19.000]  那不得了
[00:08:19.000 --> 00:08:22.000]  這個潮水起來的話
[00:08:22.000 --> 00:08:24.000]  就會把地球淹了
[00:08:24.000 --> 00:08:25.000]  如果太遠了
[00:08:25.000 --> 00:08:28.000]  這個潮汐也不動
[00:08:28.000 --> 00:08:32.000]  所以這個都是神在創造的時候
[00:08:32.000 --> 00:08:36.000]  他用他的能力和他的智慧來安排這些
[00:08:36.000 --> 00:08:41.000]  我們地球跟有好多的星球不一樣
[00:08:41.000 --> 00:08:45.000]  他這個自轉的時候有一個角度
[00:08:45.000 --> 00:08:48.000]  是二三度
[00:08:48.000 --> 00:08:50.000]  那麼這樣就春夏秋冬了
[00:08:50.000 --> 00:08:52.000]  那如果地球
[00:08:52.000 --> 00:08:55.000]  意思是這麼一個平的轉
[00:08:55.000 --> 00:08:56.000]  沒有什麼角度
[00:08:56.000 --> 00:08:57.000]  那你看見
[00:08:57.000 --> 00:09:01.000]  我們就沒有這些春夏秋冬的事情
[00:09:01.000 --> 00:09:02.000]  所以我們看到
[00:09:02.000 --> 00:09:04.000]  從神的創造
[00:09:04.000 --> 00:09:07.000]  我們可以看到神的全能
[00:09:07.000 --> 00:09:11.000]  以賽亞又說我們來看看萬國
[00:09:11.000 --> 00:09:12.000]  看看萬國
[00:09:12.000 --> 00:09:13.000]  第十五節說
[00:09:13.000 --> 00:09:18.000]  看那萬民都像水桶的一滴
[00:09:18.000 --> 00:09:21.000]  又算入天平上的圍城
[00:09:21.000 --> 00:09:23.000]  他舉起眾海島
[00:09:23.000 --> 00:09:26.000]  好像極為植物
[00:09:26.000 --> 00:09:32.000]  看看世界上這麼多的萬國萬民
[00:09:32.000 --> 00:09:33.000]  以賽亞說
[00:09:33.000 --> 00:09:37.000]  萬民不過像水桶中的一滴水
[00:09:37.000 --> 00:09:40.000]  我們看見這個水桶可能不大
[00:09:40.000 --> 00:09:41.000]  可是這個水桶
[00:09:41.000 --> 00:09:46.000]  實際上是指到整個的海洋
[00:09:46.000 --> 00:09:48.000]  所有的人看見這個國家
[00:09:48.000 --> 00:09:50.000]  這些人很多很多
[00:09:50.000 --> 00:09:52.000]  其實不過就是像
[00:09:52.000 --> 00:09:53.000]  在神看起來
[00:09:53.000 --> 00:09:56.000]  不過像海裡頭一滴水
[00:09:56.000 --> 00:09:58.000]  那麼的渺小
[00:09:58.000 --> 00:10:01.000]  人我們若是覺得自己很偉大
[00:10:01.000 --> 00:10:03.000]  只要我們去在天文台上
[00:10:03.000 --> 00:10:05.000]  看一看這個宇宙
[00:10:05.000 --> 00:10:09.000]  看看空中的這些星象的話
[00:10:09.000 --> 00:10:12.000]  我們覺得我們人跟地球比起來
[00:10:12.000 --> 00:10:14.000]  太過渺小了
[00:10:14.000 --> 00:10:17.000]  那我們如果跟整個宇宙比的話
[00:10:17.000 --> 00:10:19.000]  那就更加是渺小了
[00:10:19.000 --> 00:10:24.000]  所以說萬民就像水桶的一滴
[00:10:24.000 --> 00:10:27.000]  像天平上的圍城
[00:10:27.000 --> 00:10:29.000]  天平的話就兩邊
[00:10:29.000 --> 00:10:31.000]  你放上砝碼以後
[00:10:31.000 --> 00:10:32.000]  哪一邊重
[00:10:32.000 --> 00:10:36.000]  它就可以平衡以後就可以平了
[00:10:36.000 --> 00:10:39.000]  那如果天平上什麼東西有沒有
[00:10:39.000 --> 00:10:42.000]  就是有一粒灰塵放上去的話
[00:10:42.000 --> 00:10:45.000]  天平不會動的
[00:10:45.000 --> 00:10:46.000]  所以這個說
[00:10:46.000 --> 00:10:50.000]  那個灰塵根本算不了什麼
[00:10:50.000 --> 00:10:53.000]  就說到這個我們神看看
[00:10:53.000 --> 00:10:55.000]  我們看看萬國的話
[00:10:55.000 --> 00:10:58.000]  也不過就是一個很微小的東西
[00:10:58.000 --> 00:11:00.000]  而且這裡說
[00:11:00.000 --> 00:11:03.000]  縱海島好像極為之物
[00:11:03.000 --> 00:11:05.000]  縱海島
[00:11:05.000 --> 00:11:08.000]  我們知道海島不過就很小一個地方
[00:11:08.000 --> 00:11:10.000]  或者是這個島
[00:11:10.000 --> 00:11:13.000]  或者是舟山群島那個島
[00:11:13.000 --> 00:11:15.000]  或者是這個台灣島
[00:11:15.000 --> 00:11:16.000]  或者溫哥華島
[00:11:16.000 --> 00:11:18.000]  都是很小的
[00:11:18.000 --> 00:11:19.000]  其實這個地方
[00:11:19.000 --> 00:11:20.000]  縱海島的意思呢
[00:11:20.000 --> 00:11:24.000]  就是世界上各個大洲
[00:11:24.000 --> 00:11:26.000]  亞洲在神看見
[00:11:26.000 --> 00:11:28.000]  不過就是個島
[00:11:28.000 --> 00:11:31.000]  澳洲不過就是個島
[00:11:31.000 --> 00:11:32.000]  歐洲也是個島
[00:11:32.000 --> 00:11:35.000]  在水周圍出來一塊陸地
[00:11:35.000 --> 00:11:36.000]  就是個島
[00:11:36.000 --> 00:11:40.000]  如果你在太空上幾百公里看下來
[00:11:40.000 --> 00:11:43.000]  各個洲的話都很小很小
[00:11:43.000 --> 00:11:46.000]  都覺得很小一樣的
[00:11:46.000 --> 00:11:48.000]  而且是極為之物
[00:11:48.000 --> 00:11:49.000]  極為之物
[00:11:49.000 --> 00:11:52.000]  有一些英文的生津翻譯什麼
[00:11:52.000 --> 00:11:53.000]  原子
[00:11:53.000 --> 00:11:56.000]  小的不能再小了
[00:11:56.000 --> 00:11:58.000]  所以就是看起來
[00:11:58.000 --> 00:12:01.000]  歐洲亞洲很大一片
[00:12:01.000 --> 00:12:03.000]  其實在神看起來
[00:12:03.000 --> 00:12:05.000]  不過就像個原子一樣的
[00:12:05.000 --> 00:12:08.000]  很小一點東西
[00:12:08.000 --> 00:12:10.000]  這就是從這裡我們看到
[00:12:10.000 --> 00:12:14.000]  神是偉大的
[00:12:14.000 --> 00:12:15.000]  第三個
[00:12:15.000 --> 00:12:17.000]  他叫我們看看世人
[00:12:17.000 --> 00:12:20.000]  世界上的人
[00:12:20.000 --> 00:12:21.000]  二十二節說
[00:12:21.000 --> 00:12:24.000]  神坐在地球
[00:12:24.000 --> 00:12:27.000]  地球就是個圓的圓球
[00:12:27.000 --> 00:12:30.000]  地球大圈子上
[00:12:30.000 --> 00:12:35.000]  這個地方看到地球是圓的
[00:12:35.000 --> 00:12:37.000]  以賽亞寫這個書的時候
[00:12:37.000 --> 00:12:41.000]  離開我們現在是兩千七百年
[00:12:41.000 --> 00:12:45.000]  人什麼時候才知道地球是圓的
[00:12:45.000 --> 00:12:49.000]  過去人認為地球就是平地
[00:12:49.000 --> 00:12:51.000]  是個平的
[00:12:51.000 --> 00:12:53.000]  什麼時候才以後才看見
[00:12:53.000 --> 00:12:55.000]  才發現地球是圓的呢
[00:12:55.000 --> 00:12:58.000]  也不過就是幾百年以前的事情
[00:12:58.000 --> 00:13:00.000]  可是在聖經以賽亞書
[00:13:00.000 --> 00:13:02.000]  神就記得以賽亞說
[00:13:02.000 --> 00:13:04.000]  兩千多年以前
[00:13:04.000 --> 00:13:08.000]  神就告訴我們地球是圓的
[00:13:08.000 --> 00:13:13.000]  神坐在地球大圈子上
[00:13:13.000 --> 00:13:16.000]  這個大圈也可能指整個的宇宙
[00:13:16.000 --> 00:13:19.000]  整個地球的大氣層
[00:13:19.000 --> 00:13:21.000]  神坐在上面看
[00:13:21.000 --> 00:13:22.000]  就地上的人
[00:13:22.000 --> 00:13:23.000]  當時講什麼
[00:13:23.000 --> 00:13:26.000]  蝗蟲
[00:13:26.000 --> 00:13:29.000]  很小一個東西
[00:13:29.000 --> 00:13:31.000]  當你坐飛機
[00:13:31.000 --> 00:13:32.000]  剛起飛的時候
[00:13:32.000 --> 00:13:35.000]  你還看見地上的房子
[00:13:35.000 --> 00:13:37.000]  看見地上的汽車
[00:13:37.000 --> 00:13:39.000]  還有看見人在走
[00:13:39.000 --> 00:13:42.000]  可是你在身上一千米兩千米
[00:13:42.000 --> 00:13:45.000]  你看不到地上這個人在走了
[00:13:45.000 --> 00:13:47.000]  人再好的眼睛看見
[00:13:47.000 --> 00:13:50.000]  好像人就像螞蟻一樣的
[00:13:50.000 --> 00:13:53.000]  所以這個地球上的居民
[00:13:53.000 --> 00:13:55.000]  好像是蝗蟲
[00:13:55.000 --> 00:13:59.000]  是很多很小的東西
[00:13:59.000 --> 00:14:03.000]  那麼我們今天看到
[00:14:03.000 --> 00:14:05.000]  地球上的人很多了
[00:14:05.000 --> 00:14:07.000]  現在有七十億
[00:14:07.000 --> 00:14:09.000]  七十億人口
[00:14:09.000 --> 00:14:11.000]  人很多很多了
[00:14:11.000 --> 00:14:13.000]  你到大城市去的話
[00:14:13.000 --> 00:14:15.000]  人擠得不得了
[00:14:15.000 --> 00:14:17.000]  住的地方都不夠了
[00:14:17.000 --> 00:14:19.000]  好像覺得人很多了
[00:14:19.000 --> 00:14:20.000]  但是呢
[00:14:20.000 --> 00:14:22.000]  神看地球上的人呢
[00:14:22.000 --> 00:14:26.000]  不過就是像小得很
[00:14:26.000 --> 00:14:28.000]  人太渺小了
[00:14:28.000 --> 00:14:30.000]  比起神來的話
[00:14:30.000 --> 00:14:34.000]  那地球也是太小了
[00:14:34.000 --> 00:14:35.000]  他說
[00:14:35.000 --> 00:14:38.000]  他鋪張穹蒼
[00:14:38.000 --> 00:14:39.000]  如曼子
[00:14:39.000 --> 00:14:40.000]  展開租天
[00:14:40.000 --> 00:14:42.000]  如可租的帳篷
[00:14:42.000 --> 00:14:44.000]  就是他搭了一個帳篷
[00:14:44.000 --> 00:14:47.000]  那天窟就像帳篷的頂
[00:14:47.000 --> 00:14:49.000]  這個就是形容的
[00:14:49.000 --> 00:14:53.000]  看看世界上這些人的話
[00:14:53.000 --> 00:14:56.000]  不過就是很渺小的東西
[00:14:56.000 --> 00:14:57.000]  再下來
[00:14:57.000 --> 00:14:59.000]  他又叫我們再看看
[00:14:59.000 --> 00:15:03.000]  世上的君王統治者
[00:15:03.000 --> 00:15:05.000]  二十三節說
[00:15:05.000 --> 00:15:08.000]  他是君王貴於虛無
[00:15:08.000 --> 00:15:11.000]  使地上的審判官成為虛空
[00:15:11.000 --> 00:15:13.000]  這都說到
[00:15:13.000 --> 00:15:15.000]  世上的君王
[00:15:15.000 --> 00:15:18.000]  世上那些統治的人
[00:15:18.000 --> 00:15:21.000]  也算不得什麼
[00:15:21.000 --> 00:15:23.000]  虛無
[00:15:23.000 --> 00:15:26.000]  虛無的意思就等於零
[00:15:26.000 --> 00:15:27.000]  虛空
[00:15:27.000 --> 00:15:30.000]  虛空等於沒有
[00:15:30.000 --> 00:15:32.000]  所以這個
[00:15:32.000 --> 00:15:34.000]  好像有些世界上
[00:15:34.000 --> 00:15:38.000]  那些很厲害的這些統治者
[00:15:38.000 --> 00:15:40.000]  比如希特勒
[00:15:40.000 --> 00:15:42.000]  秦始皇
[00:15:42.000 --> 00:15:44.000]  亞歷山大
[00:15:44.000 --> 00:15:46.000]  希臘帝國的亞歷山大
[00:15:46.000 --> 00:15:49.000]  巴比倫國的尼布加尼紹王
[00:15:49.000 --> 00:15:52.000]  還有像拿破侖
[00:15:52.000 --> 00:15:54.000]  還有像成吉思汗
[00:15:54.000 --> 00:15:58.000]  成吉思汗可以從蒙古的地方
[00:15:58.000 --> 00:16:02.000]  可以把歐洲很多的國家都征服了
[00:16:02.000 --> 00:16:04.000]  這些人現在在哪裡呢
[00:16:04.000 --> 00:16:05.000]  沒有了
[00:16:05.000 --> 00:16:06.000]  他說這些人
[00:16:06.000 --> 00:16:09.000]  好像剛才摘上
[00:16:09.000 --> 00:16:12.000]  剛才種上
[00:16:12.000 --> 00:16:14.000]  根也剛剛扎在地上
[00:16:14.000 --> 00:16:16.000]  可是風一吹
[00:16:16.000 --> 00:16:18.000]  他們就乾了
[00:16:18.000 --> 00:16:20.000]  再一吹
[00:16:20.000 --> 00:16:22.000]  他們就像康辟一樣的
[00:16:22.000 --> 00:16:24.000]  都被吹掉了
[00:16:24.000 --> 00:16:26.000]  所以這些去世上的統治的
[00:16:26.000 --> 00:16:28.000]  這些統治的人
[00:16:28.000 --> 00:16:30.000]  再有權力的話
[00:16:30.000 --> 00:16:33.000]  他們也是不過就一時的
[00:16:33.000 --> 00:16:36.000]  很快就過去了
[00:16:36.000 --> 00:16:38.000]  所以在歷史中間
[00:16:38.000 --> 00:16:42.000]  就雖然有這麼多的
[00:16:42.000 --> 00:16:44.000]  有這麼些戰爭
[00:16:44.000 --> 00:16:48.000]  有這麼多的苦難發生
[00:16:48.000 --> 00:16:52.000]  昨天我們看一個福音的電視片
[00:16:52.000 --> 00:16:55.000]  就看到從有世界以來
[00:16:55.000 --> 00:16:59.000]  戰爭和平的時候很少
[00:16:59.000 --> 00:17:01.000]  戰爭的時候很多
[00:17:01.000 --> 00:17:04.000]  差不多如果有一年和平的話
[00:17:04.000 --> 00:17:07.000]  差不多也有13年的戰爭
[00:17:07.000 --> 00:17:09.000]  在戰爭中間
[00:17:09.000 --> 00:17:11.000]  很多人生命喪失
[00:17:11.000 --> 00:17:17.000]  很多人的財產家園都損失了
[00:17:17.000 --> 00:17:21.000]  但是神卻能夠在這些的苦難
[00:17:21.000 --> 00:17:23.000]  這些的情況當中
[00:17:23.000 --> 00:17:27.000]  來保護屬於祂的人
[00:17:27.000 --> 00:17:30.000]  也有的時候保護他們
[00:17:30.000 --> 00:17:32.000]  有的時候也讓他們
[00:17:32.000 --> 00:17:35.000]  遭遇到一些的災難
[00:17:35.000 --> 00:17:38.000]  神有的時候保護祂的百姓
[00:17:38.000 --> 00:17:40.000]  有的時候也讓祂的百姓
[00:17:40.000 --> 00:17:42.000]  受到一些苦難
[00:17:42.000 --> 00:17:45.000]  所以神可以保護以色列人
[00:17:45.000 --> 00:17:47.000]  神也可以讓以色列人
[00:17:47.000 --> 00:17:50.000]  被擄去他王國
[00:17:50.000 --> 00:17:52.000]  神都有的
[00:17:52.000 --> 00:17:55.000]  所以在抗戰的時候
[00:17:55.000 --> 00:17:57.000]  說到有個事情
[00:17:57.000 --> 00:18:00.000]  在浙江
[00:18:00.000 --> 00:18:03.000]  那個日本人常常在轟炸
[00:18:03.000 --> 00:18:06.000]  所以在浙江有一個村莊
[00:18:06.000 --> 00:18:11.000]  他們知道日本人飛機來轟炸的規律
[00:18:11.000 --> 00:18:13.000]  他們早晨吃完飯以後
[00:18:13.000 --> 00:18:18.000]  就帶了乾糧就到野地裡頭去躲開
[00:18:18.000 --> 00:18:20.000]  就不住在房子了
[00:18:20.000 --> 00:18:23.000]  去躲開日本人的轟炸
[00:18:23.000 --> 00:18:25.000]  那麼天天都是這樣
[00:18:25.000 --> 00:18:27.000]  有兩位姊妹
[00:18:27.000 --> 00:18:30.000]  他們就是這樣的來躲開的轟炸
[00:18:30.000 --> 00:18:33.000]  有一天兩位姊妹中間有一位
[00:18:33.000 --> 00:18:35.000]  他的胃痛了
[00:18:35.000 --> 00:18:37.000]  他走不動
[00:18:37.000 --> 00:18:40.000]  所以他就留在房子裡頭
[00:18:40.000 --> 00:18:43.000]  那天就沒有出去了
[00:18:43.000 --> 00:18:45.000]  日本人的飛機照樣來轟炸
[00:18:45.000 --> 00:18:47.000]  結果轟炸的地方是
[00:18:47.000 --> 00:18:51.000]  他們平時在曠野里躲飛機的地方
[00:18:51.000 --> 00:18:54.000]  在那個地方有些人被炸死了
[00:18:54.000 --> 00:18:57.000]  可是他們住在家裡的房子
[00:18:57.000 --> 00:19:00.000]  那天倒是沒有被炸走
[00:19:00.000 --> 00:19:04.000]  神可以保護他的兒女們
[00:19:04.000 --> 00:19:06.000]  有一個猶太人
[00:19:06.000 --> 00:19:09.000]  秦典人他是當兵的
[00:19:09.000 --> 00:19:12.000]  他到前天去打了仗
[00:19:12.000 --> 00:19:15.000]  有一天他回到家裡
[00:19:15.000 --> 00:19:16.000]  他回到家裡
[00:19:16.000 --> 00:19:20.000]  他父親跟父親一塊吃飯
[00:19:20.000 --> 00:19:22.000]  那父親就看他
[00:19:22.000 --> 00:19:27.000]  他的兒子吃飯以前禱告
[00:19:27.000 --> 00:19:29.000]  他覺得很奇怪
[00:19:29.000 --> 00:19:31.000]  因為過去他的兒子
[00:19:31.000 --> 00:19:33.000]  吃飯從來也不用禱告的
[00:19:33.000 --> 00:19:34.000]  也不禱告的
[00:19:34.000 --> 00:19:37.000]  就問他為什麼你現在禱告的呢
[00:19:37.000 --> 00:19:40.000]  他說我過去不信神
[00:19:40.000 --> 00:19:42.000]  不相信神的存在
[00:19:42.000 --> 00:19:46.000]  現在我相信有神
[00:19:46.000 --> 00:19:47.000]  那父親就問起來
[00:19:47.000 --> 00:19:49.000]  為什麼你有這樣的轉變呢
[00:19:49.000 --> 00:19:52.000]  他就說我們在前線的時候
[00:19:52.000 --> 00:19:54.000]  曾經有這樣的事情
[00:19:54.000 --> 00:19:59.000]  他說我們在敵人的人比我們多很多
[00:19:59.000 --> 00:20:04.000]  我們在守這個地方只有二十個人
[00:20:04.000 --> 00:20:06.000]  可是對方的埃及的軍隊
[00:20:06.000 --> 00:20:10.000]  他的兵確實比我們多好幾十倍
[00:20:10.000 --> 00:20:14.000]  他們差不多有三個連的兵力
[00:20:14.000 --> 00:20:16.000]  來進攻我們
[00:20:16.000 --> 00:20:19.000]  那我們一看的話覺得是沒有希望了
[00:20:19.000 --> 00:20:23.000]  我們根本就沒有活命的希望了
[00:20:23.000 --> 00:20:24.000]  就在這個時候
[00:20:24.000 --> 00:20:28.000]  他就看見三個連的兵裡頭
[00:20:28.000 --> 00:20:30.000]  有兩個連的兵
[00:20:30.000 --> 00:20:33.000]  忽然起來跑了
[00:20:33.000 --> 00:20:34.000]  退掉了
[00:20:34.000 --> 00:20:36.000]  另外有一連的兵
[00:20:36.000 --> 00:20:42.000]  他們舉手投降
[00:20:42.000 --> 00:20:45.000]  後來他們這些投降的俘虜
