
[00:00:00.000 --> 00:00:04.660]  歡迎大家來到我們五樓的周六崇拜
[00:02:28.760 --> 00:02:30.640]  我發現他們
[00:02:30.640 --> 00:02:36.040]  沒辦法將這段聖經很清晰的解釋出來
[00:02:36.040 --> 00:02:38.720]  有很多關鍵的位置
[00:02:38.720 --> 00:02:42.240]  沒辦法去解得明白
[00:02:42.240 --> 00:02:43.840]  上個星期如果你在的話
[00:02:43.840 --> 00:02:46.920]  你知道我們讀了一個很特別的神蹟
[00:02:46.920 --> 00:02:51.200]  耶穌用五餅二魚餵飽了五千人
[00:02:51.200 --> 00:02:52.480]  五千個男人
[00:02:52.480 --> 00:02:53.920]  是一個很獨有的神蹟
[00:02:53.920 --> 00:02:59.360]  因為是唯一在四福音書裡面都有記載的神蹟
[00:02:59.360 --> 00:03:05.360]  表面上這個神蹟是講到主耶穌基督餵飽千千萬萬的人
[00:03:05.360 --> 00:03:07.720]  但是你記得這個只是一個影子
[00:03:07.720 --> 00:03:12.560]  這個影子指向一個實體
[00:03:12.560 --> 00:03:15.200]  如果我們更深入的去理解
[00:03:15.200 --> 00:03:16.720]  那個五餅二魚的神蹟
[00:03:16.720 --> 00:03:21.240]  我們發現原來五餅二魚的神蹟是一個舊約的認許
[00:03:21.240 --> 00:03:24.560]  舊約裡面上帝通過瑪拿餵飽以色列人
[00:03:24.560 --> 00:03:26.800]  但是瑪拿只是一個影子
[00:03:26.800 --> 00:03:32.440]  瑪拿指向一個將來必要實現的認許
[00:03:32.440 --> 00:03:33.920]  最終極的瑪拿
[00:03:33.920 --> 00:03:35.760]  最終極的生命麵包
[00:03:35.760 --> 00:03:39.000]  最終極從天而降的麵包
[00:03:39.000 --> 00:03:41.080]  是主耶穌基督祂自己
[00:03:41.080 --> 00:03:43.080]  在耶穌基督在十字架上
[00:03:43.080 --> 00:03:45.080]  祂粉身碎骨
[00:03:45.080 --> 00:03:48.560]  在十字架上祂為我們成為生命的麵包
[00:03:48.560 --> 00:03:52.840]  祂為我們開了一條永生的道路
[00:03:52.840 --> 00:03:56.240]  原來餵飽五千人的神蹟
[00:03:56.240 --> 00:03:58.920]  最終是講到主耶穌基督
[00:03:58.920 --> 00:04:00.720]  通過祂的受死復活
[00:04:00.720 --> 00:04:07.560]  要餵飽千千萬萬悔改信主的人
[00:04:07.560 --> 00:04:09.080]  今天我們讀這個故事
[00:04:09.080 --> 00:04:12.480]  其實是上一個故事的延續
[00:04:12.480 --> 00:04:16.440]  又是另外一個家傳戶曉的神蹟故事
[00:04:16.440 --> 00:04:20.720]  耶穌在水上行走
[00:04:20.720 --> 00:04:21.800]  我不知道你知不知道
[00:04:21.800 --> 00:04:25.360]  正如伍秉儀的故事一樣
[00:04:25.360 --> 00:04:29.000]  在教會歷史裡面有很多不信主的學者
[00:04:29.000 --> 00:04:31.440]  對這個故事有很多很多的懷疑
[00:04:31.440 --> 00:04:36.160]  他覺得沒有可能一個人可以在水上行走
[00:04:36.160 --> 00:04:42.280]  於是在過去一百多年裡面有很多奇靈怪誕的解釋
[00:04:42.280 --> 00:04:46.240]  包括門徒其實沒有看到耶穌在這裡行走
[00:04:46.240 --> 00:04:48.240]  只不過是一個幻覺
[00:04:48.240 --> 00:04:49.960]  因為很遠
[00:04:49.960 --> 00:04:51.600]  耶穌其實在岸邊行走
[00:04:51.600 --> 00:04:53.600]  不是在水面行走
[00:04:53.600 --> 00:04:55.280]  另一個解釋是說
[00:04:55.280 --> 00:04:58.560]  耶穌剛好找到一些流沙灘
[00:04:58.560 --> 00:05:00.360]  那些沙不斷地走
[00:05:00.360 --> 00:05:03.560]  於是祂跟著那些沙走到那裡
[00:05:03.560 --> 00:05:06.160]  這樣就走了五六公里
[00:05:06.160 --> 00:05:07.960]  沒有可能的
[00:05:07.960 --> 00:05:09.480]  最搞笑的一個解釋
[00:05:09.480 --> 00:05:13.080]  信不信由你學術上真的有一個這樣的解釋
[00:05:13.080 --> 00:05:17.480]  就是耶穌十二歲之後去了日本
[00:05:17.480 --> 00:05:19.080]  真的
[00:05:19.080 --> 00:05:21.160]  而去了日本他學了幾招
[00:05:21.160 --> 00:05:23.040]  第一個他學做壽司
[00:05:23.040 --> 00:05:24.960]  所以他可以把東西切得很小
[00:05:24.960 --> 00:05:28.840]  於是把東西很微小的分給五千人吃
[00:05:28.840 --> 00:05:29.640]  第二
[00:05:29.640 --> 00:05:32.040]  他在日本學了忍者的招
[00:05:32.040 --> 00:05:34.880]  可以在水上漂
[00:05:34.880 --> 00:05:37.640]  當然我們作為相信聖經的基督徒
[00:05:37.640 --> 00:05:42.360]  我們完全覺得這些是天方夜譚
[00:05:42.360 --> 00:05:47.600]  我們不會相信這些奇怪的論點
[00:05:47.600 --> 00:05:48.640]  但是
[00:05:48.640 --> 00:05:49.440]  我們回到這裡
[00:05:49.440 --> 00:05:52.760]  就算我們相信這是一個真真實實的神蹟
[00:05:52.760 --> 00:05:54.760]  耶穌真的行在海上
[00:05:54.760 --> 00:05:55.840]  問題來了
[00:05:55.840 --> 00:05:57.400]  我們怎樣去明白這個故事
[00:05:57.400 --> 00:06:00.680]  這個故事究竟要解釋些什麼
[00:06:00.680 --> 00:06:06.080]  究竟要告訴我們什麼是關於主耶穌基督祂自己
[00:06:06.080 --> 00:06:07.880]  大部分的人讀這段故事
[00:06:07.880 --> 00:06:09.000]  會說很簡單
[00:06:09.000 --> 00:06:12.240]  這段故事告訴我們耶穌是上帝
[00:06:12.240 --> 00:06:15.960]  是在說耶穌的神聖和大能
[00:06:15.960 --> 00:06:17.080]  是不是呢?
[00:06:17.080 --> 00:06:21.480]  還是這個故事其實有一個更深的意義
[00:06:21.480 --> 00:06:24.160]  我想告訴你這個故事真的有一個更深的意義
[00:06:24.160 --> 00:06:29.800]  我想你很留心的跟我一起去看這段故事
[00:06:29.800 --> 00:06:32.520]  耶穌在水上行走
[00:06:32.520 --> 00:06:34.360]  驅風浪的故事
[00:06:34.360 --> 00:06:35.840]  在聖福音書裡面
[00:06:35.840 --> 00:06:38.760]  只記載在三個福音裡面
[00:06:38.760 --> 00:06:39.960]  馬太福音
[00:06:39.960 --> 00:06:41.280]  馬可福音
[00:06:41.280 --> 00:06:43.000]  和約翰福音
[00:06:43.000 --> 00:06:44.040]  簡單來說
[00:06:44.040 --> 00:06:47.200]  有一點點像三胞胎
[00:06:47.200 --> 00:06:51.240]  我想你留心看一下我特別為你選的這幅圖畫
[00:06:51.240 --> 00:06:54.240]  這三胞胎有什麼不同呢?
[00:06:54.240 --> 00:06:56.440]  有什麼特別的地方呢?
[00:06:56.440 --> 00:06:58.480]  你有沒有發現當你有三胞胎的時候
[00:06:58.480 --> 00:07:01.280]  他不是三個都一樣的
[00:07:01.280 --> 00:07:03.760]  他可以三個都不一樣的
[00:07:03.760 --> 00:07:09.240]  但是我選了一個左右兩個是同樣的
[00:07:09.240 --> 00:07:12.400]  中間有一個有一點點不一樣的
[00:07:12.400 --> 00:07:13.520]  為什麼呢?
[00:07:13.520 --> 00:07:17.160]  因為原來當你去看三本福音
[00:07:17.160 --> 00:07:19.080]  對這個故事的描述的時候
[00:07:19.080 --> 00:07:21.920]  真的好像這樣的三胞胎
[00:07:21.920 --> 00:07:26.040]  你會發現馬太和約翰是有相似
[00:07:26.040 --> 00:07:30.160]  而馬可跟他們是不一樣的
[00:07:30.160 --> 00:07:32.080]  在馬太的故事裡面
[00:07:32.080 --> 00:07:36.800]  他加插了彼得要求在水上行的故事
[00:07:36.800 --> 00:07:38.720]  最後他當然去尋
[00:07:38.720 --> 00:07:39.440]  尋的時候
[00:07:39.440 --> 00:07:41.200]  耶穌說你是小信的人
[00:07:41.200 --> 00:07:42.920]  或者你是不信的人
[00:07:42.920 --> 00:07:44.920]  但是到了最後
[00:07:44.920 --> 00:07:47.960]  當耶穌救了彼得上船之後
[00:07:47.960 --> 00:07:50.320]  最後的結局仍然是非常正面的
[00:07:50.320 --> 00:07:53.360]  結局是門徒都跪拜耶穌
[00:07:53.360 --> 00:07:56.800]  要呼喊祂是上帝的兒子
[00:07:56.800 --> 00:07:59.520]  同樣到了約翰的故事的時候
[00:07:59.520 --> 00:08:02.520]  約翰的故事也說到他們懼怕等等
[00:08:02.520 --> 00:08:05.360]  但是最後的結局是正面的
[00:08:05.360 --> 00:08:09.720]  最後的結局是他們欣然迎接主耶穌基督上船
[00:08:09.720 --> 00:08:12.680]  於是耶穌行了可能另一個神蹟
[00:08:12.680 --> 00:08:14.280]  teleporting
[00:08:14.280 --> 00:08:15.240]  就是一上了船
[00:08:15.240 --> 00:08:17.520]  突然間船就賣岸了
[00:08:17.520 --> 00:08:19.080]  還有好幾英里的
[00:08:19.080 --> 00:08:20.640]  就賣岸了
[00:08:20.640 --> 00:08:22.960]  說到耶穌可以很安全的
[00:08:22.960 --> 00:08:26.440]  帶他們去到那個應許之地
[00:08:26.440 --> 00:08:28.080]  如果你們明白我的意思
[00:08:28.080 --> 00:08:31.520]  但是當你去看馬可的故事的時候
[00:08:31.520 --> 00:08:33.320]  就很不一樣
[00:08:33.320 --> 00:08:34.960]  因為馬可
[00:08:34.960 --> 00:08:38.040]  福音對於這個神蹟的最後一句
[00:08:38.040 --> 00:08:40.880]  是非常之非常之負面
[00:08:40.880 --> 00:08:42.480]  是很不尋常的
[00:08:42.480 --> 00:08:44.000]  是他獨有的
[00:08:44.000 --> 00:08:46.040]  馬可說
[00:08:46.040 --> 00:08:48.440]  他們不明白
[00:08:48.440 --> 00:08:49.560]  墨頂的故事
[00:08:49.560 --> 00:08:50.800]  他們不明白
[00:08:50.800 --> 00:08:53.640]  門徒之所以懼怕
[00:08:53.640 --> 00:08:56.440]  見到耶穌之後更懼怕
[00:08:56.440 --> 00:08:58.920]  是因為他們不明白
[00:08:58.920 --> 00:09:00.200]  分餅的事
[00:09:00.200 --> 00:09:03.600]  而他們為什麼不明白分餅的事
[00:09:03.600 --> 00:09:05.560]  不是因為他們失憶
[00:09:05.560 --> 00:09:08.080]  不是因為他們善忘
[00:09:08.080 --> 00:09:13.680]  是因為他們的心裡如環
[00:09:13.680 --> 00:09:16.960]  或者另一個翻譯是他們心裡剛硬
[00:09:16.960 --> 00:09:19.680]  如果這句話不單止是馬可的評語
[00:09:19.680 --> 00:09:21.360]  也是上帝的評語的時候
[00:09:21.360 --> 00:09:22.800]  我們要問
[00:09:22.800 --> 00:09:25.720]  這句話在說什麼
[00:09:25.720 --> 00:09:30.520]  這句話跟我們又有什麼關係呢
[00:09:30.520 --> 00:09:36.160]  所以我想帶你們去看這個非比尋常的故事
[00:09:36.160 --> 00:09:38.880]  馬福音第六章第44節這麼說
[00:09:38.880 --> 00:09:41.960]  吃餅的男人共有五千
[00:09:41.960 --> 00:09:44.360]  這個當然是說到前面
[00:09:44.360 --> 00:09:47.720]  五餅二魚餵飽五千個男人
[00:09:47.720 --> 00:09:50.240]  可能一萬人的大賢職
[00:09:50.240 --> 00:09:51.280]  這個大臣職
[00:09:51.280 --> 00:09:53.680]  如果你記得上個星期的故事
[00:09:53.680 --> 00:09:56.520]  他們明明是去到一個荒野的地方
[00:09:56.520 --> 00:10:01.040]  接著突然間耶穌為他們找到一個青草地上
[00:10:01.040 --> 00:10:03.840]  一萬人坐在青草地上
[00:10:03.840 --> 00:10:06.120]  這個擺明就是在說耶穌基督
[00:10:06.120 --> 00:10:10.480]  承受著舊約斯篇二十三篇裡面的好木人
[00:10:10.480 --> 00:10:11.720]  耶穌樹好木人
[00:10:11.720 --> 00:10:16.120]  於是祂帶他們去到青草地上
[00:10:16.120 --> 00:10:20.040]  當主耶穌基督行完這個偉大的神蹟之後
[00:10:20.040 --> 00:10:24.080]  祂做了兩個很奇怪的動作
[00:10:24.080 --> 00:10:25.680]  第六章第45節這麼說
[00:10:25.680 --> 00:10:29.160]  耶穌隨即吹門徒上船
[00:10:29.160 --> 00:10:33.240]  先到對岸到白菜大墟
[00:10:33.240 --> 00:10:35.440]  等他叫眾人散去
[00:10:35.440 --> 00:10:38.560]  第一祂叫門徒上船
[00:10:38.560 --> 00:10:41.600]  這裡祂用的希臘文是非常強硬
[00:10:41.600 --> 00:10:45.120]  就是說門徒好像不太想上船
[00:10:45.120 --> 00:10:48.520]  如果計算一下時間都是不早的
[00:10:48.520 --> 00:10:50.760]  接著剛剛吃飽喝醉
[00:10:50.760 --> 00:10:54.080]  還可以繼續做團旗
[00:10:54.080 --> 00:10:56.880]  為什麼要逼他們上船呢?
[00:10:56.880 --> 00:10:59.080]  第二祂不僅趕走了門徒
[00:10:59.080 --> 00:11:02.360]  祂也趕走了眾人
[00:11:02.360 --> 00:11:04.520]  為什麼耶穌這麼做?
[00:11:04.520 --> 00:11:05.840]  如果你上個星期在這裡
[00:11:05.840 --> 00:11:09.000]  你大概記得故事結局的時候
[00:11:09.000 --> 00:11:11.680]  人們怎麼回應主耶穌基督?
[00:11:11.680 --> 00:11:13.920]  當主耶穌基督行完這個神蹟之後
[00:11:13.920 --> 00:11:16.520]  《約翰福音》第六章第十四節這麼說
[00:11:16.520 --> 00:11:19.680]  人們看見耶穌所行的神蹟後說
[00:11:19.680 --> 00:11:24.000]  「這真是那要到世上來的先知」
[00:11:24.000 --> 00:11:26.440]  耶穌知道他們要強迫祂作王
[00:11:26.440 --> 00:11:28.800]  就去到山上去了
[00:11:28.800 --> 00:11:30.560]  當祂行完神蹟之後
[00:11:30.560 --> 00:11:33.000]  那些人有一個共同的想法
[00:11:33.000 --> 00:11:36.040]  就是要主耶穌基督做他們的君王
[00:11:36.040 --> 00:11:39.480]  他要強迫主耶穌基督王袍加身
[00:11:39.480 --> 00:11:45.800]  祂說「這真是那要到世上來的先知」
[00:11:45.800 --> 00:11:48.000]  這個先知是在說摩西的寓言
[00:11:48.000 --> 00:11:50.040]  在《生命記》十八章裡面的寓言
[00:11:50.040 --> 00:11:53.240]  有一個先知好像摩西一樣
[00:11:53.240 --> 00:11:56.000]  為什麼跟摩西一樣很重要呢?
[00:11:56.000 --> 00:11:57.680]  因為摩西不僅是一個先知
[00:11:57.680 --> 00:11:59.520]  還拯救他們從埃及出來
[00:11:59.520 --> 00:12:02.560]  於是他們很希望有另一個政治上的先知
[00:12:02.560 --> 00:12:07.520]  可以帶他們從羅馬人的手中出來
[00:12:07.520 --> 00:12:10.720]  是因為這樣的緣故
[00:12:10.720 --> 00:12:13.000]  耶穌知道他們要強迫他們作王
[00:12:13.000 --> 00:12:15.480]  於是耶穌不願意作王
[00:12:15.480 --> 00:12:16.480]  不是不願意作王
[00:12:16.480 --> 00:12:19.600]  是不願意做他們想祂做的作王
[00:12:19.600 --> 00:12:22.680]  於是耶穌催門徒上船
[00:12:22.680 --> 00:12:24.680]  耶穌趕盡所有人
[00:12:24.680 --> 00:12:29.720]  自己退到山上去了
[00:12:29.720 --> 00:12:33.160]  我帶大家回到《馬開福音》第四個六節這麼說
[00:12:33.160 --> 00:12:38.680]  耶穌辭別了他們就往山上去
[00:12:38.680 --> 00:12:40.800]  去禱告
[00:12:40.800 --> 00:12:41.400]  去禱告
[00:12:41.400 --> 00:12:43.000]  祂為了什麼祈禱呢?
[00:12:43.000 --> 00:12:44.320]  你有沒有想過?
[00:12:44.320 --> 00:12:46.160]  或者你也有一點好奇心
[00:12:46.160 --> 00:12:49.520]  耶穌在那個時候會祈禱什麼?
[00:12:49.520 --> 00:12:51.680]  是不是那天早太忙
[00:12:51.680 --> 00:12:54.200]  沒有機會做靈修呢?
[00:12:54.200 --> 00:12:56.880]  當然不是
[00:12:56.880 --> 00:12:58.600]  當你要回答這個問題的時候
[00:12:58.600 --> 00:12:59.760]  你要知道一件事
[00:12:59.760 --> 00:13:01.080]  在《馬開福音》裡面
[00:13:01.080 --> 00:13:04.360]  耶穌總共祈禱多少次?
[00:13:04.360 --> 00:13:05.560]  三次
[00:13:05.560 --> 00:13:08.000]  我不是說耶穌只是祈禱過三次
[00:13:08.000 --> 00:13:10.480]  我是說在《馬可》的紀錄裡面
[00:13:10.480 --> 00:13:13.960]  耶穌真的去祈禱只有三次
[00:13:13.960 --> 00:13:15.440]  這三次很重要
[00:13:15.440 --> 00:13:17.520]  一次在開頭
[00:13:17.520 --> 00:13:19.160]  一次在中間
[00:13:19.160 --> 00:13:21.320]  一次在結尾
[00:13:21.320 --> 00:13:23.760]  第一次耶穌祈禱是在第一章
[00:13:23.760 --> 00:13:25.480]  第二次是在這裡第六章
[00:13:25.480 --> 00:13:28.640]  第三次在《馬開福音》第十四章
[00:13:28.640 --> 00:13:32.120]  第一次耶穌基督祈禱是
[00:13:32.120 --> 00:13:35.200]  祂在加伯隆
[00:13:35.200 --> 00:13:37.800]  祂在加伯隆那天
[00:13:37.800 --> 00:13:39.680]  一炮而紅那天
[00:13:39.680 --> 00:13:43.760]  進到拳餅的港島趕鬼
[00:13:43.760 --> 00:13:46.080]  接著回到彼得那裡
[00:13:46.080 --> 00:13:48.240]  又做了另外一個醫治的神蹟
[00:13:48.240 --> 00:13:49.840]  醫治了彼得的外母
[00:13:49.840 --> 00:13:53.400]  接著眾人在門口等著祂
[00:13:53.400 --> 00:13:54.640]  忙了一整晚
[00:13:54.640 --> 00:13:55.760]  醫治了很多人
[00:13:55.760 --> 00:13:57.200]  還要趕鬼的時候
[00:13:57.200 --> 00:14:00.160]  鬼想要告訴別人祂是誰
[00:14:00.160 --> 00:14:01.600]  而祂不給他們
[00:14:01.600 --> 00:14:03.560]  你記不記得那個故事
[00:14:03.560 --> 00:14:06.440]  耶穌不讓鬼說出祂的身份
[00:14:06.440 --> 00:14:09.760]  因為鬼會說祂是
[00:14:09.760 --> 00:14:12.160]  上帝的聖者
[00:14:12.160 --> 00:14:13.840]  聖者是什麼意思
[00:14:13.840 --> 00:14:15.800]  君王
[00:14:15.800 --> 00:14:17.760]  鬼會幫祂賣廣告
[00:14:17.760 --> 00:14:20.320]  這個君王來的
[00:14:20.320 --> 00:14:22.280]  而祂不准他們說
[00:14:22.280 --> 00:14:24.080]  於是次日的早晨
[00:14:24.080 --> 00:14:25.120]  天還沒有亮
[00:14:25.120 --> 00:14:28.280]  耶穌可能睡不著
[00:14:28.280 --> 00:14:32.600]  於是祂就去了曠野祈禱
[00:14:32.600 --> 00:14:35.960]  祈禱因為有人要
[00:14:35.960 --> 00:14:39.760]  告訴他們祂君王的身份
[00:14:39.760 --> 00:14:41.920]  而耶穌知道這些人會
[00:14:41.920 --> 00:14:43.240]  來強迫祂做君王
[00:14:43.240 --> 00:14:45.160]  第二次在這裡
[00:14:45.160 --> 00:14:47.760]  又是強迫祂去做君王
[00:14:47.760 --> 00:14:50.480]  第三次耶穌真的要去做君王
[00:14:50.480 --> 00:14:52.800]  第三次在馬口福音第十四章裡面
[00:14:52.800 --> 00:14:54.320]  在馬口福音第十四章裡面
[00:14:54.320 --> 00:14:55.960]  耶穌在哪裡
[00:14:55.960 --> 00:14:59.840]  在一個地方叫做喀西瑪利
[00:14:59.840 --> 00:15:03.280]  是祂做君王的前夕
[00:15:03.280 --> 00:15:07.200]  沒有人知道祂第二天要做君王
[00:15:07.200 --> 00:15:10.600]  當祂自己在那裡
[00:15:10.600 --> 00:15:12.800]  憂傷幾乎要死的時候
[00:15:12.800 --> 00:15:15.240]  祂的門徒在外面睡覺
[00:15:15.240 --> 00:15:18.280]  當你這樣去看耶穌的祈禱的時候
[00:15:18.280 --> 00:15:19.360]  你開始發覺
[00:15:19.360 --> 00:15:23.160]  原來祂三個祈禱都是跟天國有關係
[00:15:23.160 --> 00:15:28.920]  祂三個祈禱都是跟祂要做君王有關係
[00:15:28.920 --> 00:15:30.200]  但是三次裡面
[00:15:30.200 --> 00:15:33.320]  沒有人知道祂究竟是一個怎樣的君王
[00:15:33.320 --> 00:15:35.720]  三次裡面
[00:15:35.720 --> 00:15:39.520]  沒有人在追求一個這樣的天國
[00:15:39.520 --> 00:15:41.240]  馬口正在挑戰我們
[00:15:41.240 --> 00:15:42.640]  馬口正在挑戰我們
[00:15:42.640 --> 00:15:44.960]  他說你知不知道什麼叫做真正的天國
[00:15:44.960 --> 00:15:48.320]  你知不知道誰是天國裡面真正的君王
[00:15:48.320 --> 00:15:50.320]  這個君王是怎樣的君王
[00:15:50.320 --> 00:15:53.640]  你知不知道
[00:15:53.640 --> 00:16:00.800]  這個是整個解經的關鍵
[00:16:00.800 --> 00:16:02.240]  這段聖經一樣是這樣
[00:16:02.240 --> 00:16:03.800]  在問我們同一件事
[00:16:03.800 --> 00:16:08.320]  你知不知道耶穌是一個怎樣的君王
[00:16:08.320 --> 00:16:11.000]  我們繼續來看
[00:16:11.000 --> 00:16:13.440]  《罔福音》第六章第四十七節這樣說
[00:16:13.440 --> 00:16:19.560]  「到了晚上,船在海中,耶穌獨自在岸上」
[00:16:19.560 --> 00:16:22.680]  如果我們重新再演繹這個故事的時候
[00:16:22.680 --> 00:16:25.400]  我們猜可能耶穌在傍晚的時候
[00:16:25.400 --> 00:16:29.640]  叫祂的門徒上船去過第二島
[00:16:29.640 --> 00:16:33.400]  可能當時是五六點
[00:16:33.400 --> 00:16:34.360]  還有一點點光
[00:16:34.360 --> 00:16:36.760]  不過可能很快就要黑了
[00:16:36.760 --> 00:16:37.960]  到了晚上
[00:16:37.960 --> 00:16:41.240]  我們相信這個晚上可能過了一兩個小時
[00:16:41.240 --> 00:16:42.560]  可能七八點的時候
[00:16:42.560 --> 00:16:45.520]  這個在猶太人的世界叫做第一更
[00:16:45.520 --> 00:16:47.200]  第一更是六點至九點
[00:16:47.200 --> 00:16:49.040]  第二更是九點至十二點
[00:16:49.040 --> 00:16:51.000]  第三更是半夜
[00:16:51.000 --> 00:16:52.480]  十二點至三點
[00:16:52.480 --> 00:16:59.080]  最後第四更是第三點至第二天的六點
[00:16:59.080 --> 00:17:03.840]  「到了晚上,船在海中,耶穌獨自在岸上」
[00:17:03.840 --> 00:17:05.640]  這個岸上可能祂還在山上
[00:17:05.640 --> 00:17:08.000]  也可能祂已經在海灘上
[00:17:08.000 --> 00:17:09.080]  無論如何
[00:17:09.080 --> 00:17:10.760]  門徒在海上
[00:17:10.760 --> 00:17:13.040]  耶穌在岸上
[00:17:13.040 --> 00:17:18.800]  「他看見門徒因風不順,搖腦很苦」
[00:17:18.800 --> 00:17:21.400]  會不會耶穌祈禱的時候突然間
[00:17:21.400 --> 00:17:24.200]  看見感覺到天有不測之風雲
[00:17:24.200 --> 00:17:25.880]  開始風雲變色
[00:17:25.880 --> 00:17:26.960]  開始下大雨
[00:17:26.960 --> 00:17:30.480]  於是祂緊張祂的門徒
[00:17:30.480 --> 00:17:32.880]  於是祂很快衝下去海灘
[00:17:32.880 --> 00:17:34.720]  在這個時候耶穌看見
[00:17:34.720 --> 00:17:36.640]  耶穌什麼都看見
[00:17:36.640 --> 00:17:39.920]  祂看到他們因風不順
[00:17:39.920 --> 00:17:42.120]  他們搖腦很苦
[00:17:42.120 --> 00:17:44.000]  一方面我想你記得
[00:17:44.000 --> 00:17:48.520]  這個風浪沒有第四章那麼厲害
[00:17:48.520 --> 00:17:50.000]  你記得第四章裡面
[00:17:50.000 --> 00:17:53.440]  耶穌的門徒遇到一個大大的狂風
[00:17:53.440 --> 00:17:55.440]  那個死得人的
[00:17:55.440 --> 00:17:57.320]  這個似乎死不了人
[00:17:57.320 --> 00:17:59.040]  但另一方面
[00:17:59.040 --> 00:18:01.840]  這個風浪令這群水手
[00:18:01.840 --> 00:18:03.480]  這群經驗老道
[00:18:03.480 --> 00:18:06.480]  很強健的漁夫航海專家
[00:18:06.480 --> 00:18:08.720]  是沒辦法埋岸的
[00:18:08.720 --> 00:18:09.600]  沒辦法埋岸
[00:18:09.600 --> 00:18:11.760]  他已經好幾個小時在那裡周旋
[00:18:11.760 --> 00:18:12.680]  他沒辦法
[00:18:12.680 --> 00:18:15.080]  所以你這樣去看的時候
[00:18:15.080 --> 00:18:16.680]  他們其實生命都是有危險的
[00:18:16.680 --> 00:18:23.160]  因為相信那個漁船已經開始漏水
[00:18:23.160 --> 00:18:23.760]  不要緊
[00:18:23.760 --> 00:18:24.560]  不用擔心
[00:18:24.560 --> 00:18:25.640]  因為所有的事情
[00:18:25.640 --> 00:18:27.440]  耶穌都看見
[00:18:27.440 --> 00:18:30.760]  祂看見
[00:18:30.760 --> 00:18:35.280]  接著有一句很關鍵的句子
[00:18:35.280 --> 00:18:36.840]  所有的事情祂都看見
[00:18:36.840 --> 00:18:39.880]  天快亮的時候
[00:18:39.880 --> 00:18:41.640]  祂在海面上
