
[00:00:00.000 --> 00:00:05.000]  基督教宣道會
[00:04:07.000 --> 00:04:12.000]  一起在裡面的人,得著更生的生命
[00:04:12.000 --> 00:04:16.000]  如果是這樣的話,這個盡頭是有盼望的
[00:04:16.000 --> 00:04:22.000]  有這個盼望就能夠忍受這一刻的十級痛
[00:04:22.000 --> 00:04:25.000]  如果你這一刻很痛苦
[00:04:25.000 --> 00:04:28.000]  但你記得,有盡頭
[00:04:28.000 --> 00:04:31.000]  並且這一年我們感受到
[00:04:31.000 --> 00:04:35.000]  不同的地方都有災難、災禍、戰爭
[00:04:35.000 --> 00:04:39.000]  有人的問題,有社群的問題
[00:04:39.000 --> 00:04:42.000]  有我們個人的困難
[00:04:42.000 --> 00:04:46.000]  一浪接一浪,很難受
[00:04:46.000 --> 00:04:50.000]  但你記得,是會有盡頭的
[00:04:50.000 --> 00:04:53.000]  這是福音給我們的亮光
[00:04:53.000 --> 00:04:55.000]  屬神的人要記得
[00:04:55.000 --> 00:05:00.000]  你繼續等待那一天,不要放棄
[00:05:00.000 --> 00:05:03.000]  當你受苦的時候,歎息是有限的
[00:05:03.000 --> 00:05:09.000]  但神應許的終點是會來的
[00:05:09.000 --> 00:05:12.000]  保羅繼續在二十八節提出了一句
[00:05:12.000 --> 00:05:15.000]  我們都很熟悉的金句
[00:05:15.000 --> 00:05:17.000]  不如我們一起讀
[00:05:17.000 --> 00:05:22.000]  萬事都互相效力,叫愛神的人得益處
[00:05:22.000 --> 00:05:24.000]  我不知道你有沒有送過這句金句給別人
[00:05:24.000 --> 00:05:25.000]  或者你自己有抄下來
[00:05:25.000 --> 00:05:28.000]  遇到一些事的時候特別困難、災難
[00:05:28.000 --> 00:05:29.000]  你會安慰自己
[00:05:29.000 --> 00:05:33.000]  萬事都互相效力,叫愛神的人得益處
[00:05:33.000 --> 00:05:35.000]  在網上留意到一些資料
[00:05:35.000 --> 00:05:39.000]  說我們熟悉的一些基督徒的球星
[00:05:39.000 --> 00:05:41.000]  其中一個是NBA的林書豪
[00:05:41.000 --> 00:05:43.000]  他就最喜歡帶著這句金句
[00:05:43.000 --> 00:05:47.000]  上NBA的球場打比賽
[00:05:47.000 --> 00:05:50.000]  他相信無論他贏球還是輸球
[00:05:50.000 --> 00:05:52.000]  都是互相效力的
[00:05:52.000 --> 00:05:55.000]  對他是有益有幫助的
[00:05:55.000 --> 00:05:58.000]  但如果將這一節的經文
[00:05:58.000 --> 00:06:01.000]  放在保羅要討論福音的大能
[00:06:01.000 --> 00:06:04.000]  普世的苦難
[00:06:04.000 --> 00:06:08.000]  似乎不是說我們一個人
[00:06:08.000 --> 00:06:10.000]  看清楚二十八節
[00:06:10.000 --> 00:06:12.000]  我們抄就抄這兩行
[00:06:12.000 --> 00:06:15.000]  其實整句是這樣的
[00:06:15.000 --> 00:06:18.000]  不如我們只讀二十八節
[00:06:18.000 --> 00:06:23.000]  並且我們知道萬事都互相效力
[00:06:23.000 --> 00:06:24.000]  叫愛神的人
[00:06:24.000 --> 00:06:29.000]  就是按著他旨意被召的人得益處
[00:06:29.000 --> 00:06:30.000]  看到嗎?
[00:06:30.000 --> 00:06:31.000]  前面有四個字
[00:06:31.000 --> 00:06:33.000]  我們知道
[00:06:33.000 --> 00:06:35.000]  不是說你個人
[00:06:35.000 --> 00:06:36.000]  是一群人
[00:06:36.000 --> 00:06:39.000]  大家都會知道這個真理
[00:06:39.000 --> 00:06:41.000]  這個真理是給一群人的
[00:06:41.000 --> 00:06:43.000]  是我們知道
[00:06:43.000 --> 00:06:44.000]  不是我知道
[00:06:44.000 --> 00:06:47.000]  是我們這一群人要知道
[00:06:47.000 --> 00:06:49.000]  知道萬事都互相效力
[00:06:49.000 --> 00:06:51.000]  有困難有災難
[00:06:51.000 --> 00:06:52.000]  好的
[00:06:52.000 --> 00:06:54.000]  神會轉化他
[00:06:54.000 --> 00:06:56.000]  這個層次沒有問題
[00:06:56.000 --> 00:06:58.000]  但不要停在這個層次
[00:06:58.000 --> 00:07:00.000]  這句金句更加讓我們看到
[00:07:00.000 --> 00:07:02.000]  無論是好事壞事
[00:07:02.000 --> 00:07:05.000]  神都是用來讓這一群人
[00:07:05.000 --> 00:07:08.000]  屬於他的子民
[00:07:08.000 --> 00:07:12.000]  能夠走向一個方向
[00:07:12.000 --> 00:07:14.000]  知道萬事都互相效力
[00:07:14.000 --> 00:07:16.000]  叫愛神的人
[00:07:16.000 --> 00:07:18.000]  按著他旨意被召的人
[00:07:18.000 --> 00:07:19.000]  就是我們
[00:07:19.000 --> 00:07:20.000]  得益處
[00:07:20.000 --> 00:07:21.000]  然後二十九節說
[00:07:21.000 --> 00:07:23.000]  因為
[00:07:23.000 --> 00:07:24.000]  說了原因
[00:07:24.000 --> 00:07:25.000]  方向
[00:07:25.000 --> 00:07:26.000]  是甚麼呢?
[00:07:26.000 --> 00:07:29.000]  要你像耶穌基督
[00:07:29.000 --> 00:07:33.000]  要這群人像耶穌基督
[00:07:33.000 --> 00:07:39.000]  這個就是保羅這樣寫的原因
[00:07:39.000 --> 00:07:42.000]  放在災難的處境
[00:07:42.000 --> 00:07:45.000]  若果災難發生在我們當中的一個
[00:07:45.000 --> 00:07:48.000]  困難在我們當中的一個
[00:07:48.000 --> 00:07:50.000]  這一群人的其他人
[00:07:50.000 --> 00:07:54.000]  會不會好像耶穌所做的事
[00:07:54.000 --> 00:07:57.000]  與哀哭的人同哭?
[00:07:57.000 --> 00:08:00.000]  會不會去安慰、輔助他?
[00:08:00.000 --> 00:08:02.000]  我想會
[00:08:02.000 --> 00:08:03.000]  因為你知道耶穌會這樣做
[00:08:03.000 --> 00:08:09.000]  你會跟與神的兒子形象相似
[00:08:09.000 --> 00:08:13.000]  若果這件事是發生在我們以外的
[00:08:13.000 --> 00:08:14.000]  我們會不會
[00:08:14.000 --> 00:08:15.000]  好像耶穌基督一樣
[00:08:15.000 --> 00:08:19.000]  走進人群當中
[00:08:19.000 --> 00:08:23.000]  將愛與醫治與福音的亮光
[00:08:23.000 --> 00:08:25.000]  帶給這些受創的人
[00:08:25.000 --> 00:08:30.000]  安慰那些已經失去家人的人呢?
[00:08:30.000 --> 00:08:32.000]  會
[00:08:32.000 --> 00:08:37.000]  這個是與神的兒子形象相似
[00:08:37.000 --> 00:08:39.000]  所以萬事都互相效力
[00:08:39.000 --> 00:08:44.000]  是在說我們這群信主的人的團隊合作
[00:08:44.000 --> 00:08:46.000]  不是說你一個人
[00:08:46.000 --> 00:08:50.000]  好事壞事都幫你成長得很好
[00:08:50.000 --> 00:08:54.000]  若果你要拿一隊人來說
[00:08:54.000 --> 00:08:56.000]  也不是在說輸贏
[00:08:56.000 --> 00:09:00.000]  而是說這群人一起去比賽繼續講球隊
[00:09:00.000 --> 00:09:02.000]  有球員受傷
[00:09:02.000 --> 00:09:03.000]  這些球員怎樣做?
[00:09:03.000 --> 00:09:04.000]  隊友怎樣做?
[00:09:04.000 --> 00:09:06.000]  大家在更衣室吵架
[00:09:06.000 --> 00:09:08.000]  你會怎樣做?
[00:09:08.000 --> 00:09:09.000]  輸了比賽
[00:09:09.000 --> 00:09:11.000]  遇到不同的事情
[00:09:11.000 --> 00:09:12.000]  判罰不公平
[00:09:12.000 --> 00:09:14.000]  你給什麼反應?
[00:09:14.000 --> 00:09:16.000]  一個屬主的人
[00:09:16.000 --> 00:09:18.000]  他要像耶穌的話
[00:09:18.000 --> 00:09:22.000]  這群人會不會有不同的選擇呢?
[00:09:22.000 --> 00:09:25.000]  當經歷這些萬事
[00:09:25.000 --> 00:09:27.000]  這些高低的起伏
[00:09:27.000 --> 00:09:29.000]  會塑造這群人
[00:09:29.000 --> 00:09:31.000]  應該變成更像耶穌
[00:09:31.000 --> 00:09:33.000]  能夠彼此包容
[00:09:33.000 --> 00:09:35.000]  互相保衛
[00:09:35.000 --> 00:09:38.000]  不再是互相指責
[00:09:38.000 --> 00:09:43.000]  這是在主裡面的成長
[00:09:43.000 --> 00:09:45.000]  所以萬事互相效力
[00:09:45.000 --> 00:09:47.000]  是我們的團隊合作
[00:09:47.000 --> 00:09:50.000]  最終的益處不是贏一個長輩
[00:09:50.000 --> 00:09:52.000]  而是贏我們這群人
[00:09:52.000 --> 00:09:54.000]  是否越來越像主
[00:09:54.000 --> 00:09:57.000]  乘勝
[00:09:57.000 --> 00:09:59.000]  苦難在神的手中
[00:09:59.000 --> 00:10:05.000]  當然是轉化來成就祂的旨意
[00:10:05.000 --> 00:10:07.000]  也成就這群被祂召喚出來
[00:10:07.000 --> 00:10:09.000]  作祂兒女的人
[00:10:09.000 --> 00:10:12.000]  走在祂的計劃當中
[00:10:12.000 --> 00:10:14.000]  繼續像耶穌一樣
[00:10:14.000 --> 00:10:18.000]  走進祂的心意裡
[00:10:18.000 --> 00:10:19.000]  不過頂姐妹
[00:10:19.000 --> 00:10:20.000]  你可能會說
[00:10:20.000 --> 00:10:22.000]  我知道萬事都互相效力
[00:10:22.000 --> 00:10:25.000]  這群人知道苦難有盡頭
[00:10:25.000 --> 00:10:27.000]  但我這一刻很苦
[00:10:27.000 --> 00:10:29.000]  我這一刻很痛苦
[00:10:29.000 --> 00:10:31.000]  有些事我不明白
[00:10:31.000 --> 00:10:32.000]  實際有時候
[00:10:32.000 --> 00:10:35.000]  我們都未必能夠立刻接受
[00:10:35.000 --> 00:10:36.000]  你會繼續問
[00:10:36.000 --> 00:10:41.000]  難道世上的苦難悲劇是好的嗎?
[00:10:41.000 --> 00:10:45.000]  難道絕症讓我失去摯愛親人
[00:10:45.000 --> 00:10:48.000]  是有益的嗎?
[00:10:48.000 --> 00:10:51.000]  火災是有益的嗎?
[00:10:51.000 --> 00:10:53.000]  我們受到各式各樣的折磨
[00:10:53.000 --> 00:10:56.000]  挫折是有益的嗎?
[00:10:56.000 --> 00:11:01.000]  為什麼神會容許我們遭遇這些事?
[00:11:01.000 --> 00:11:03.000]  這些問題是揮之不去的
[00:11:03.000 --> 00:11:05.000]  因為痛苦就像一塊大石
[00:11:05.000 --> 00:11:10.000]  將你一直沉到底
[00:11:10.000 --> 00:11:13.000]  沉到一個地步
[00:11:13.000 --> 00:11:16.000]  我們不懂得祈禱
[00:11:16.000 --> 00:11:19.000]  尤其是一浪接一浪
[00:11:19.000 --> 00:11:22.000]  一波未平一波又起
[00:11:22.000 --> 00:11:27.000]  在這麼低沉的底下
[00:11:27.000 --> 00:11:29.000]  保羅在這段經文說
[00:11:29.000 --> 00:11:34.000]  有聖靈支持你、幫助你
[00:11:34.000 --> 00:11:36.000]  我們之所以可以堅持下去
[00:11:36.000 --> 00:11:40.000]  因為我們擁有一個看不見
[00:11:40.000 --> 00:11:42.000]  但必會出現的將來
[00:11:42.000 --> 00:11:44.000]  並且是有證據的
[00:11:44.000 --> 00:11:45.000]  我再說一次
[00:11:45.000 --> 00:11:47.000]  我們之所以能夠堅持下去
[00:11:47.000 --> 00:11:49.000]  是因為我們擁有一個看不見
[00:11:49.000 --> 00:11:51.000]  但必會出現的將來
[00:11:51.000 --> 00:11:54.000]  而且這個出現一定會有證據證明
[00:11:54.000 --> 00:11:58.000]  是可以的
[00:11:58.000 --> 00:12:03.000]  當保羅在二十三節、二十四節提到
[00:12:03.000 --> 00:12:05.000]  聖靈就讓你知道
[00:12:05.000 --> 00:12:08.000]  你盼望著的、神所應許的將來
[00:12:08.000 --> 00:12:10.000]  是會出現的
[00:12:10.000 --> 00:12:13.000]  這是真的盼望
[00:12:13.000 --> 00:12:16.000]  有一個看不見、真的盼望
[00:12:16.000 --> 00:12:18.000]  相對一個假的盼望
[00:12:18.000 --> 00:12:20.000]  是隨處可見的
[00:12:20.000 --> 00:12:23.000]  二十四、二十五節請大家讀
[00:12:23.000 --> 00:12:43.000]  當時弟兄姊妹收到保羅這封信
[00:12:43.000 --> 00:12:46.000]  就知道保羅在鼓勵他什麼
[00:12:46.000 --> 00:12:49.000]  他所說的漢德建的盼望
[00:12:49.000 --> 00:12:51.000]  就不是盼望
[00:12:51.000 --> 00:12:55.000]  是什麼意思呢?
[00:12:55.000 --> 00:12:59.000]  是在表達在羅馬的帝國裡面
[00:12:59.000 --> 00:13:01.000]  羅馬帝國都會宣傳
[00:13:01.000 --> 00:13:05.000]  你在我們帝國很有盼望
[00:13:05.000 --> 00:13:07.000]  我這個帝國給你的盼望
[00:13:07.000 --> 00:13:10.000]  就是你會有太平盛世
[00:13:10.000 --> 00:13:13.000]  但實際在裡面的人
[00:13:13.000 --> 00:13:15.000]  他們面對的是無止境的
[00:13:15.000 --> 00:13:18.000]  征戰、征服、擴張、奴役
[00:13:18.000 --> 00:13:20.000]  這個不是盼望
[00:13:20.000 --> 00:13:22.000]  而且這個盼望
[00:13:22.000 --> 00:13:25.000]  是被人製作成一個可以看得見的東西
[00:13:25.000 --> 00:13:29.000]  即是每天羅馬城裡面的居民都看得見
[00:13:29.000 --> 00:13:31.000]  到處都是
[00:13:31.000 --> 00:13:34.000]  就是那些雕像
[00:13:34.000 --> 00:13:39.000]  那些號、那些領導的樣子
[00:13:39.000 --> 00:13:40.000]  到處都有
[00:13:40.000 --> 00:13:42.000]  讓你望見
[00:13:42.000 --> 00:13:44.000]  你會知道羅馬有盼望
[00:13:44.000 --> 00:13:47.000]  其實歷史上很多政權都做這件事
[00:13:47.000 --> 00:13:51.000]  國王元首、首領、將軍、領袖、總統
[00:13:51.000 --> 00:13:54.000]  都很喜歡將他的頭像、雕像
[00:13:54.000 --> 00:13:55.000]  後來是畫像
[00:13:55.000 --> 00:13:56.000]  現在就是照片
[00:13:56.000 --> 00:13:58.000]  甚至是影片
[00:13:58.000 --> 00:14:01.000]  到處貼、到處登、到處播
[00:14:01.000 --> 00:14:04.000]  家家戶戶有些都要貼
[00:14:04.000 --> 00:14:06.000]  讓你望見
[00:14:06.000 --> 00:14:08.000]  你當那個是盼望
[00:14:08.000 --> 00:14:11.000]  一個可見的盼望
[00:14:11.000 --> 00:14:14.000]  弟兄姐妹呼音讓我們看見的真相就是
[00:14:14.000 --> 00:14:16.000]  這個世界給你的
[00:14:16.000 --> 00:14:19.000]  是一個一瞬即逝的保證
[00:14:19.000 --> 00:14:23.000]  可能那個王、那個領袖會做得好的
[00:14:23.000 --> 00:14:25.000]  但是有多久呢?
[00:14:25.000 --> 00:14:27.000]  一瞬即逝
[00:14:27.000 --> 00:14:29.000]  一個很脆弱的梵華
[00:14:29.000 --> 00:14:31.000]  甚至在當時羅馬城的信徒
[00:14:31.000 --> 00:14:33.000]  他就是面對著羅馬城勢
[00:14:33.000 --> 00:14:35.000]  但奢華背後他們知道
[00:14:35.000 --> 00:14:38.000]  是建築在很多人被奴役、被剝削
[00:14:38.000 --> 00:14:41.000]  被統治的殘酷結構裏面
[00:14:41.000 --> 00:14:45.000]  這個不是盼望
[00:14:45.000 --> 00:14:50.000]  經文說我們有看不見真的盼望
[00:14:50.000 --> 00:14:55.000]  上主給我們的是真的盼望
[00:14:55.000 --> 00:14:57.000]  而且是有證據的
[00:14:57.000 --> 00:14:59.000]  那個看不見必會出現的將來
[00:14:59.000 --> 00:15:00.000]  是有證據的
[00:15:00.000 --> 00:15:02.000]  證據在哪裏呢?
[00:15:02.000 --> 00:15:07.000]  一開始這裏說:就連我們這些有聖靈為初結果子的人
[00:15:07.000 --> 00:15:09.000]  甚麼是初結果子呢?
[00:15:09.000 --> 00:15:13.000]  就是當一個農夫很辛苦地種植了一季、兩季
[00:15:13.000 --> 00:15:15.000]  有一天他發現
[00:15:15.000 --> 00:15:18.000]  他的果樹上有第一顆果子熟了
[00:15:18.000 --> 00:15:20.000]  可以摘下來
[00:15:20.000 --> 00:15:22.000]  這個就是初結的果子
[00:15:22.000 --> 00:15:24.000]  這顆果子代表著樹上其他的果子
[00:15:24.000 --> 00:15:26.000]  接下來的那幾天
[00:15:26.000 --> 00:15:28.000]  都會一直成熟成長
[00:15:28.000 --> 00:15:29.000]  他有很長時間的忙
[00:15:29.000 --> 00:15:31.000]  有收成
[00:15:31.000 --> 00:15:33.000]  這一顆的證據拿在手上
[00:15:33.000 --> 00:15:37.000]  他就知道前面會有收成
[00:15:37.000 --> 00:15:40.000]  這個是初結果子的意思
[00:15:40.000 --> 00:15:43.000]  在英文本有些人都會將希臘字詞翻譯為
[00:15:43.000 --> 00:15:44.000]  down payment
[00:15:44.000 --> 00:15:46.000]  首期
[00:15:46.000 --> 00:15:49.000]  或者不可以退的訂金
[00:15:49.000 --> 00:15:53.000]  聖靈就好像一個不可以退的訂金
[00:15:53.000 --> 00:15:56.000]  神已經給了你
[00:15:56.000 --> 00:15:58.000]  那筆錢在你手上
[00:15:58.000 --> 00:16:01.000]  將來還有一大筆給你
[00:16:01.000 --> 00:16:02.000]  是這樣的意思
[00:16:02.000 --> 00:16:04.000]  你已經拿著了
[00:16:04.000 --> 00:16:09.000]  你已經率先因為聖靈成為這個down payment
[00:16:09.000 --> 00:16:13.000]  你已經率先體驗神的同在
[00:16:13.000 --> 00:16:14.000]  不是等到將來
[00:16:14.000 --> 00:16:16.000]  你去見到上帝面對面的時候
[00:16:16.000 --> 00:16:17.000]  才有神的同在
[00:16:17.000 --> 00:16:19.000]  這一刻因為聖靈內著
[00:16:19.000 --> 00:16:21.000]  你有神的同在
[00:16:21.000 --> 00:16:22.000]  你正在體驗
[00:16:22.000 --> 00:16:24.000]  你已經在今天生活
[00:16:24.000 --> 00:16:28.000]  有證據、有證明、有渣拿
[00:16:28.000 --> 00:16:32.000]  不需要等到最後才有
[00:16:32.000 --> 00:16:34.000]  不是純粹等
[00:16:34.000 --> 00:16:36.000]  頂智慧信耶穌的人
[00:16:36.000 --> 00:16:38.000]  是經歷生命的改變
[00:16:38.000 --> 00:16:39.000]  這個實證讓我們知道
[00:16:39.000 --> 00:16:42.000]  我們存有的是看不見的盼望
[00:16:42.000 --> 00:16:45.000]  是一個活的盼望
[00:16:45.000 --> 00:16:47.000]  我們的生命有改變
[00:16:47.000 --> 00:16:49.000]  我們隨著信耶穌的年日增長
[00:16:49.000 --> 00:16:52.000]  你都會長進的
[00:16:52.000 --> 00:16:56.000]  今天你看到你重生以後的形態
[00:16:56.000 --> 00:16:59.000]  你的生命多多少少都會改變
[00:16:59.000 --> 00:17:01.000]  並且應該
[00:17:01.000 --> 00:17:02.000]  你跟隨著實神的話
[00:17:02.000 --> 00:17:04.000]  一路一路會成長的
[00:17:04.000 --> 00:17:07.000]  多少歲都可以成長
[00:17:07.000 --> 00:17:09.000]  所以你是有渣拿的
[00:17:09.000 --> 00:17:10.000]  聖靈讓你知道你心裡存著
[00:17:10.000 --> 00:17:13.000]  這個看不見的盼望是真的
[00:17:13.000 --> 00:17:17.000]  以致你對應在現實你看見的困難
[00:17:17.000 --> 00:17:20.000]  你因著你有這個成長的痕跡
[00:17:20.000 --> 00:17:23.000]  你就知道上帝一定會帶你去
[00:17:23.000 --> 00:17:29.000]  最後他答應給你的結局
[00:17:29.000 --> 00:17:31.000]  在我年輕的時候
[00:17:31.000 --> 00:17:36.000]  我跟太太結婚沒多久已經很想有小朋友
[00:17:36.000 --> 00:17:42.000]  我們後來很快就懷孕了
[00:17:42.000 --> 00:17:45.000]  很開心很高興
[00:17:45.000 --> 00:17:50.000]  不過兩三個月後就小產了
[00:17:50.000 --> 00:17:51.000]  在那一次的經歷裡
[00:17:51.000 --> 00:17:53.000]  由一個高點跌到最低點
[00:17:53.000 --> 00:17:57.000]  心情非常低沉
[00:17:57.000 --> 00:17:58.000]  並且往後的年日
[00:17:58.000 --> 00:18:02.000]  我們沒有再有成功懷孕一段時間
[00:18:02.000 --> 00:18:03.000]  在那段日子裡
[00:18:03.000 --> 00:18:05.000]  我們不斷地去問
[00:18:05.000 --> 00:18:07.000]  為什麼?
[00:18:07.000 --> 00:18:09.000]  為什麼我會遭遇這些事?
[00:18:09.000 --> 00:18:10.000]  是不是我做錯了什麼?
[00:18:10.000 --> 00:18:11.000]  是不是我吃錯了什麼?
[00:18:11.000 --> 00:18:13.000]  是不是我以前有什麼問題?
[00:18:13.000 --> 00:18:16.000]  是不是我不夠好?
[00:18:16.000 --> 00:18:18.000]  很多問題不明白
[00:18:18.000 --> 00:18:19.000]  很低沉
[00:18:19.000 --> 00:18:22.000]  甚至連祈禱都不懂得祈禱
[00:18:22.000 --> 00:18:25.000]  直到兩年後
[00:18:25.000 --> 00:18:30.000]  有一天我們突然間好像開竅一樣
[00:18:30.000 --> 00:18:31.000]  我們向神祈禱說
[00:18:31.000 --> 00:18:33.000]  神啊
[00:18:33.000 --> 00:18:36.000]  我們明白生命是屬於祢的
[00:18:36.000 --> 00:18:38.000]  是祢所賜的
[00:18:38.000 --> 00:18:40.000]  無論祢給或不給
[00:18:40.000 --> 00:18:43.000]  我們都願意信服
[00:18:43.000 --> 00:18:44.000]  就在那一天
[00:18:44.000 --> 00:18:46.000]  我們開始看到身邊
[00:18:46.000 --> 00:18:49.000]  原來在我成長的歷程裡
[00:18:49.000 --> 00:18:52.000]  有不同的弟兄姊妹、團友、朋友
[00:18:52.000 --> 00:18:54.000]  他們可能小時候已經遭遇
[00:18:54.000 --> 00:18:57.000]  不同的挫折困難、苦痛
[00:18:57.000 --> 00:19:00.000]  但是我的感受不大
[00:19:00.000 --> 00:19:03.000]  有些可能是學業的問題
[00:19:03.000 --> 00:19:06.000]  有些可能是工作出來工作的困難
[00:19:06.000 --> 00:19:09.000]  有些可能是交友戀愛婚姻的困難
[00:19:09.000 --> 00:19:11.000]  有些是身體疾病
[00:19:11.000 --> 00:19:13.000]  甚至面對死亡
[00:19:13.000 --> 00:19:17.000]  這一切在我自己所經歷的苦之後
[00:19:17.000 --> 00:19:18.000]  我開竅了
[00:19:18.000 --> 00:19:20.000]  我明白多一點
[00:19:20.000 --> 00:19:22.000]  多了一點同理心
[00:19:22.000 --> 00:19:26.000]  我可以學耶穌做一點
[00:19:26.000 --> 00:19:29.000]  去關心這些人多一點
[00:19:29.000 --> 00:19:30.000]  明白多一點
[00:19:30.000 --> 00:19:32.000]  弟兄姊妹
[00:19:32.000 --> 00:19:34.000]  這件事是不好的
[00:19:34.000 --> 00:19:38.000]  但是有神的幫助
[00:19:38.000 --> 00:19:45.000]  這一個是因為上主給我們有聖靈
[00:19:45.000 --> 00:19:49.000]  祂幫助我能夠度過那個日子
[00:19:49.000 --> 00:19:53.000]  萬事都互相效力
[00:19:53.000 --> 00:19:55.000]  叫我屬於這一群的人
[00:19:55.000 --> 00:19:58.000]  能夠越來越像耶穌基督
[00:19:58.000 --> 00:20:00.000]  在二十六節
[00:20:00.000 --> 00:20:02.000]  保羅繼續說
[00:20:02.000 --> 00:20:04.000]  我們在這個漫長的等待裡
[00:20:04.000 --> 00:20:07.000]  有軟弱、有艱難、有挫折
[00:20:07.000 --> 00:20:11.000]  甚至連祈禱都不會祈禱
[00:20:11.000 --> 00:20:14.000]  軟弱
[00:20:14.000 --> 00:20:17.000]  我想你也試過傷心到連禱告都不會祈禱
[00:20:17.000 --> 00:20:19.000]  躲在被窩裡哭
[00:20:19.000 --> 00:20:21.000]  或者連哭都哭不了
[00:20:21.000 --> 00:20:22.000]  長期的壓力
[00:20:22.000 --> 00:20:23.000]  那種心力交瘁
[00:20:23.000 --> 00:20:27.000]  說不出話的狀態
[00:20:27.000 --> 00:20:32.000]  可能你也經驗過患病
[00:20:32.000 --> 00:20:33.000]  你很明白的
[00:20:33.000 --> 00:20:35.000]  每一次去醫院覆診
[00:20:35.000 --> 00:20:37.000]  每一次去進行療程
[00:20:37.000 --> 00:20:39.000]  反反覆覆很多的等待
