
[00:00:00.000 --> 00:00:05.000]  我們今天的訊息是來自第三段的經課
[00:01:54.000 --> 00:01:59.000]  他不是輕視一個人的情況
[00:01:59.000 --> 00:02:03.000]  他完全是滿有憐憫
[00:02:03.000 --> 00:02:05.000]  滿有喜悅的
[00:02:05.000 --> 00:02:07.000]  甘心樂意的
[00:02:07.000 --> 00:02:10.000]  是來賞賜給我們
[00:02:10.000 --> 00:02:14.000]  雅各書是一卷給我們有智慧的書
[00:02:14.000 --> 00:02:20.000]  然後今天我們看第三章的書是教導我們關於言語的智慧
[00:02:20.000 --> 00:02:22.000]  他劈頭第一句就說
[00:02:22.000 --> 00:02:24.000]  我的弟兄啊
[00:02:24.000 --> 00:02:26.000]  不要多人作師傅
[00:02:26.000 --> 00:02:30.000]  因為曉得我們要受更重的判斷
[00:02:30.000 --> 00:02:33.000]  一看到這句話我有幾個反應
[00:02:33.000 --> 00:02:34.000]  第一個就說
[00:02:34.000 --> 00:02:39.000]  難道雅各不想要有更多的教目傳道嗎
[00:02:39.000 --> 00:02:42.000]  那就是買少見少了
[00:02:42.000 --> 00:02:44.000]  如果需要教導的時候
[00:02:44.000 --> 00:02:47.000]  你沒有人出來教導難道你不要嗎
[00:02:47.000 --> 00:02:49.000]  但我再想深一層
[00:02:49.000 --> 00:02:52.000]  就知道當時的情況
[00:02:52.000 --> 00:02:54.000]  是那個教導的人
[00:02:54.000 --> 00:02:56.000]  和我們今天的教導的人
[00:02:56.000 --> 00:02:58.000]  有些情形是有不同的
[00:02:58.000 --> 00:03:00.000]  因為當時做拉比
[00:03:00.000 --> 00:03:02.000]  闊袍大袖在街上走
[00:03:02.000 --> 00:03:04.000]  是德高望重
[00:03:04.000 --> 00:03:06.000]  每個人都在那裡
[00:03:06.000 --> 00:03:08.000]  來洗耳共聽
[00:03:08.000 --> 00:03:13.000]  那我當然想做一個這樣的人
[00:03:13.000 --> 00:03:14.000]  雅各就說
[00:03:14.000 --> 00:03:15.000]  不行的
[00:03:15.000 --> 00:03:19.000]  這個不是我們應該有的那種心
[00:03:19.000 --> 00:03:22.000]  因為我們要做教導的時候
[00:03:22.000 --> 00:03:24.000]  其實要知道自己是負很大的責任
[00:03:24.000 --> 00:03:26.000]  不單是負很大的責任
[00:03:26.000 --> 00:03:27.000]  並且你所說的
[00:03:27.000 --> 00:03:30.000]  有一天會審判回來
[00:03:30.000 --> 00:03:33.000]  而且你作為一個教導者
[00:03:33.000 --> 00:03:35.000]  你所受的那一個要求
[00:03:35.000 --> 00:03:37.000]  是更加的嚴格
[00:03:37.000 --> 00:03:41.000]  因為多給誰就多向誰多取
[00:03:41.000 --> 00:03:42.000]  當時的拉比
[00:03:42.000 --> 00:03:45.000]  所受的上帝話語的訓練
[00:03:45.000 --> 00:03:47.000]  是比別人更多
[00:03:47.000 --> 00:03:49.000]  如果你說的是歪曲的
[00:03:49.000 --> 00:03:51.000]  當然是要受審判
[00:03:51.000 --> 00:03:55.000]  如果你說的是言行不一的
[00:03:55.000 --> 00:03:59.000]  也都必然會受到審判
[00:03:59.000 --> 00:04:02.000]  所以雅各就提醒人
[00:04:02.000 --> 00:04:04.000]  不要多人作師傅
[00:04:04.000 --> 00:04:08.000]  因為要受更重的判斷
[00:04:08.000 --> 00:04:10.000]  其實當我們知道是這樣的時候
[00:04:10.000 --> 00:04:12.000]  我們就更加戰戰兢兢
[00:04:12.000 --> 00:04:14.000]  求主使到教會裡面
[00:04:14.000 --> 00:04:16.000]  有真正的教導
[00:04:16.000 --> 00:04:18.000]  有真正的教師
[00:04:18.000 --> 00:04:19.000]  是恭敬的
[00:04:19.000 --> 00:04:21.000]  忠誠的
[00:04:21.000 --> 00:04:24.000]  來傳遞合乎上帝所要求的
[00:04:24.000 --> 00:04:26.000]  也都謙卑謹慎的
[00:04:26.000 --> 00:04:28.000]  來言行一致的
[00:04:28.000 --> 00:04:31.000]  過一個土主喜悅的生活
[00:04:31.000 --> 00:04:33.000]  當是這樣的時候
[00:04:33.000 --> 00:04:35.000]  我們其實都應該
[00:04:35.000 --> 00:04:38.000]  在上帝面前闖開生命
[00:04:38.000 --> 00:04:40.000]  主若果你是呼召我
[00:04:40.000 --> 00:04:44.000]  來承擔這麼重要的職份
[00:04:44.000 --> 00:04:46.000]  我雖不配
[00:04:46.000 --> 00:04:49.000]  但我願意
[00:04:49.000 --> 00:04:52.000]  當雅各說到這個教導的時候
[00:04:52.000 --> 00:04:55.000]  就是想到這個言語
[00:04:55.000 --> 00:04:56.000]  這個舌頭
[00:04:56.000 --> 00:04:58.000]  對於整個群體
[00:04:58.000 --> 00:05:00.000]  甚至對於我們整個人的生活
[00:05:00.000 --> 00:05:02.000]  有一個重要性
[00:05:02.000 --> 00:05:05.000]  於是在聖靈的感動之下
[00:05:05.000 --> 00:05:07.000]  祂寫下了
[00:05:07.000 --> 00:05:13.000]  這個整個世界論舌頭的文章裡面
[00:05:13.000 --> 00:05:16.000]  最卓絕入目三分
[00:05:16.000 --> 00:05:18.000]  也都是最能夠震撼人心
[00:05:18.000 --> 00:05:21.000]  如果人真的能夠將他所說的
[00:05:21.000 --> 00:05:23.000]  這個舌頭有關的功課
[00:05:23.000 --> 00:05:25.000]  是深深的藏在心裡
[00:05:25.000 --> 00:05:28.000]  並且身體力行的時候
[00:05:28.000 --> 00:05:30.000]  我想我們主的智慧
[00:05:30.000 --> 00:05:33.000]  一定無時無刻的
[00:05:33.000 --> 00:05:35.000]  在我們的生活裡面
[00:05:35.000 --> 00:05:37.000]  來顯彰出來
[00:05:37.000 --> 00:05:39.000]  雅各說什麼呢
[00:05:39.000 --> 00:05:41.000]  他提到這個舌頭
[00:05:41.000 --> 00:05:45.000]  首先就是提到人的軟弱
[00:05:45.000 --> 00:05:47.000]  他說如果有人在言語上
[00:05:47.000 --> 00:05:49.000]  沒有過失的
[00:05:49.000 --> 00:05:51.000]  那就是完全人
[00:05:51.000 --> 00:05:54.000]  也都能夠勒住自己的全身
[00:05:54.000 --> 00:05:57.000]  他說原來我們在許多事上
[00:05:57.000 --> 00:05:58.000]  都有過失
[00:05:58.000 --> 00:06:03.000]  原來我們說話的舌頭
[00:06:03.000 --> 00:06:07.000]  沒有將自己凌駕於別人的上面
[00:06:07.000 --> 00:06:11.000]  也都不是時常好像某一些人
[00:06:11.000 --> 00:06:13.000]  當他負起一個聖職
[00:06:13.000 --> 00:06:14.000]  負起一個責任的時候
[00:06:14.000 --> 00:06:18.000]  成為比別人好像高一點的時候
[00:06:18.000 --> 00:06:20.000]  不經意就說你們
[00:06:20.000 --> 00:06:21.000]  說我們
[00:06:21.000 --> 00:06:24.000]  雅各是說我們
[00:06:24.000 --> 00:06:27.000]  他說原來我們在許多事情上
[00:06:27.000 --> 00:06:29.000]  都有過失
[00:06:29.000 --> 00:06:33.000]  這是一個謙卑踏實的態度
[00:06:33.000 --> 00:06:34.000]  也都他說出
[00:06:34.000 --> 00:06:36.000]  如果有人在言語上
[00:06:36.000 --> 00:06:37.000]  完全沒有過失的
[00:06:37.000 --> 00:06:41.000]  那這個真是完全人
[00:06:41.000 --> 00:06:42.000]  什麼意思呢
[00:06:42.000 --> 00:06:44.000]  完全人是什麼呢
[00:06:44.000 --> 00:06:48.000]  完全人基本上不是完全人
[00:06:48.000 --> 00:06:50.000]  不是完美無瑕的人
[00:06:50.000 --> 00:06:53.000]  完全人在聖經的用語裡面
[00:06:53.000 --> 00:06:57.000]  時常都說到是一個成熟的人
[00:06:57.000 --> 00:06:59.000]  最近看了一本書說到
[00:06:59.000 --> 00:07:00.000]  我們作為主的門徒
[00:07:00.000 --> 00:07:04.000]  其中一個特徵就必須要成為成熟
[00:07:04.000 --> 00:07:05.000]  然後作者告訴我們
[00:07:05.000 --> 00:07:07.000]  其實我們無論去到哪個年紀
[00:07:07.000 --> 00:07:09.000]  我們無論去到哪個位份
[00:07:09.000 --> 00:07:11.000]  我們都是有些範圍
[00:07:11.000 --> 00:07:14.000]  在自己生命裡面是不成熟的
[00:07:14.000 --> 00:07:17.000]  我覺得這句話是很重要的提醒
[00:07:17.000 --> 00:07:20.000]  正因為我們無論去到什麼時候
[00:07:20.000 --> 00:07:24.000]  都還是有些地方是不成熟的
[00:07:24.000 --> 00:07:26.000]  想想自己有沒有呢
[00:07:26.000 --> 00:07:28.000]  有沒有這些習慣呢
[00:07:28.000 --> 00:07:31.000]  有些人真是很不成熟
[00:07:31.000 --> 00:07:35.000]  即是媽媽叫你吃完東西
[00:07:35.000 --> 00:07:39.000]  不要咬著牙籤到處走
[00:07:39.000 --> 00:07:41.000]  你可能去到很大個
[00:07:41.000 --> 00:07:43.000]  你都覺得吃完東西
[00:07:43.000 --> 00:07:47.000]  就像吃完牛腩麵的時候
[00:07:47.000 --> 00:07:50.000]  咬著咬著很自在
[00:07:50.000 --> 00:07:51.000]  有些小小的習慣
[00:07:51.000 --> 00:07:52.000]  都是不要說了
[00:07:52.000 --> 00:07:54.000]  那些越說越難聽的習慣
[00:07:54.000 --> 00:07:57.000]  即是我們人人都去到某一個階段
[00:07:57.000 --> 00:08:00.000]  是有些不成熟的地方
[00:08:00.000 --> 00:08:01.000]  在言語上
[00:08:01.000 --> 00:08:05.000]  我想我們更加需要學習追求
[00:08:05.000 --> 00:08:08.000]  不是成為一個完美無缺的人
[00:08:08.000 --> 00:08:13.000]  而是追求成為一個真正成熟的人
[00:08:13.000 --> 00:08:14.000]  人是很有限的
[00:08:14.000 --> 00:08:17.000]  事實上都會犯錯的
[00:08:17.000 --> 00:08:19.000]  言語的問題更加嚴重
[00:08:19.000 --> 00:08:21.000]  有時不知不覺就說了出來
[00:08:21.000 --> 00:08:24.000]  有時說出來的那些是尖酸刻薄的
[00:08:24.000 --> 00:08:27.000]  有時更加是胡言亂語
[00:08:27.000 --> 00:08:30.000]  不知說什麼的時候就不斷說
[00:08:30.000 --> 00:08:33.000]  應該閉嘴的時候我們不收
[00:08:33.000 --> 00:08:36.000]  不應該說的時候我們噓噓聲地說
[00:08:36.000 --> 00:08:38.000]  有沒有這樣的經驗呢各位
[00:08:38.000 --> 00:08:44.000]  還是某些人是特有的經驗呢
[00:08:44.000 --> 00:08:46.000]  我很想大家想一想
[00:08:46.000 --> 00:08:48.000]  過去一個星期
[00:08:48.000 --> 00:08:52.000]  你聽得最多的是什麼話
[00:08:52.000 --> 00:08:55.000]  在你的生活環境裡面
[00:08:55.000 --> 00:08:59.000]  你所聽的是什麼話
[00:08:59.000 --> 00:09:05.000]  是一些八卦新聞的東西
[00:09:05.000 --> 00:09:09.000]  是一些你都覺得
[00:09:09.000 --> 00:09:14.000]  不是很適合基督徒體統的東西
[00:09:14.000 --> 00:09:19.000]  你過去一個星期聽了些什麼
[00:09:19.000 --> 00:09:21.000]  過去一個星期
[00:09:21.000 --> 00:09:24.000]  我聽了一些
[00:09:24.000 --> 00:09:26.000]  聽了一些聽了你覺得
[00:09:26.000 --> 00:09:32.000]  為什麼會這樣說話
[00:09:32.000 --> 00:09:36.000]  我嘗試冒著這個危險
[00:09:36.000 --> 00:09:43.000]  我在Facebook都說了一些話
[00:09:43.000 --> 00:09:46.000]  我說我怎麼
[00:09:46.000 --> 00:09:49.000]  怎麼可以聽到一個人敢說話
[00:09:49.000 --> 00:09:52.000]  真是不明白
[00:09:52.000 --> 00:09:55.000]  大概的意思我都不敢太直接說
[00:09:55.000 --> 00:09:57.000]  因為怕惹火
[00:09:57.000 --> 00:10:00.000]  基本的意思就是說
[00:10:00.000 --> 00:10:03.000]  香港的情況都不像美國
[00:10:03.000 --> 00:10:05.000]  都不像墨西哥
[00:10:05.000 --> 00:10:07.000]  都不像德國
[00:10:07.000 --> 00:10:10.000]  你都未見到有騎警騎著鐵騎
[00:10:10.000 --> 00:10:14.000]  來踩進你的營那裡
[00:10:14.000 --> 00:10:19.000]  那你何必為某些事這麼大反應
[00:10:19.000 --> 00:10:23.000]  我聽了到現在都消化不了
[00:10:23.000 --> 00:10:25.000]  那你聽了些什麼
[00:10:25.000 --> 00:10:28.000]  當然包括你自己又說了些什麼
[00:10:28.000 --> 00:10:32.000]  過去一個星期你說了些什麼
[00:10:32.000 --> 00:10:36.000]  我發覺我都說了些話有點後悔
[00:10:36.000 --> 00:10:37.000]  都不知道應不應該說
[00:10:37.000 --> 00:10:39.000]  故事是這樣的
[00:10:39.000 --> 00:10:42.000]  我們吃完東西很開心很通氣
[00:10:42.000 --> 00:10:45.000]  提早就見到有些人進來吃東西
[00:10:45.000 --> 00:10:48.000]  我們六個朋友就馬上走
[00:10:48.000 --> 00:10:50.000]  很禮貌地走
[00:10:50.000 --> 00:10:54.000]  這個侍應就來收拾東西的時候
[00:10:54.000 --> 00:10:56.000]  然後他就跟我們說
[00:10:56.000 --> 00:11:02.000]  下次麻煩你們不要拿菜單
[00:11:02.000 --> 00:11:08.000]  墊在盤底那裡
[00:11:08.000 --> 00:11:11.000]  我不知道你有沒有聽過這些話
[00:11:11.000 --> 00:11:14.000]  我聽了之後就覺得
[00:11:14.000 --> 00:11:18.000]  我真的很想這間店繼續有得做
[00:11:18.000 --> 00:11:20.000]  我真的不是很想
[00:11:20.000 --> 00:11:25.000]  他的侍應是來做老師教訓人
[00:11:25.000 --> 00:11:28.000]  於是我們就走了
[00:11:28.000 --> 00:11:32.000]  不過我真的很想做好訓練
[00:11:32.000 --> 00:11:36.000]  我覺得如果那個合作訓練是好的話
[00:11:36.000 --> 00:11:39.000]  他真的來的人很開心
[00:11:39.000 --> 00:11:40.000]  我們基本上吃得很開心
[00:11:40.000 --> 00:11:44.000]  不過走的時候被人教訓
[00:11:44.000 --> 00:11:46.000]  那我就去說
[00:11:46.000 --> 00:11:52.000]  麻煩下次你不要教訓那些客人
[00:11:52.000 --> 00:11:55.000]  他就說我沒有
[00:11:55.000 --> 00:12:04.000]  我只是叫你們不要給盤子壓著菜單
[00:12:04.000 --> 00:12:07.000]  那我就想說什麼
[00:12:07.000 --> 00:12:09.000]  那算了
[00:12:09.000 --> 00:12:12.000]  後來想想自己是不是多嘴了
[00:12:12.000 --> 00:12:16.000]  是不是就這樣不說就算了
[00:12:16.000 --> 00:12:18.000]  還有時候想著想著
[00:12:18.000 --> 00:12:20.000]  越想越不服氣
[00:12:20.000 --> 00:12:22.000]  你還沒明白我的好意
[00:12:22.000 --> 00:12:24.000]  我真的不是怪責你
[00:12:24.000 --> 00:12:28.000]  我真的很想你做得開心
[00:12:28.000 --> 00:12:31.000]  他還回答我一句
[00:12:31.000 --> 00:12:33.000]  這是自助的
[00:12:33.000 --> 00:12:34.000]  我想了想
[00:12:34.000 --> 00:12:39.000]  那也就是說我也要幫你擦桌子
[00:12:39.000 --> 00:12:42.000]  人與人之間的衝突溝通
[00:12:42.000 --> 00:12:46.000]  有時候就是從意願那裡來
[00:12:46.000 --> 00:12:49.000]  如果我再想
[00:12:49.000 --> 00:12:53.000]  我可能可以微笑一點
[00:12:53.000 --> 00:12:55.000]  可能我可以再找另一個機會
[00:12:55.000 --> 00:12:58.000]  其實不知道你介不介意
[00:12:58.000 --> 00:13:02.000]  我和你分享一點飲食的心得
[00:13:02.000 --> 00:13:04.000]  作為一個人客
[00:13:04.000 --> 00:13:08.000]  其實我們很想有一個愉快的餐飲經驗
[00:13:08.000 --> 00:13:09.000]  行不行有沒有機會
[00:13:09.000 --> 00:13:11.000]  沒有就算了
[00:13:11.000 --> 00:13:14.000]  或者我直接去找他的經理
[00:13:14.000 --> 00:13:15.000]  跟經理說
[00:13:15.000 --> 00:13:17.000]  經理我把錢放在你口袋裡
[00:13:17.000 --> 00:13:20.000]  我不知道你怎樣訓練你的員工
[00:13:20.000 --> 00:13:22.000]  那又是自己的經理
[00:13:22.000 --> 00:13:23.000]  那就不行了
[00:13:23.000 --> 00:13:24.000]  不懂得做人
[00:13:24.000 --> 00:13:26.000]  不懂得說話
[00:13:26.000 --> 00:13:29.000]  人的舌頭真的很笨
[00:13:29.000 --> 00:13:32.000]  我們很有限制
[00:13:32.000 --> 00:13:35.000]  因為越想的時候越想反駁他
[00:13:35.000 --> 00:13:37.000]  越想的時候越想教訓人
[00:13:37.000 --> 00:13:42.000]  但是怎樣令到那件事成為好呢
[00:13:42.000 --> 00:13:46.000]  我想這個可能成為我們小組討論的話題
[00:13:46.000 --> 00:13:49.000]  總之我們要想一想
[00:13:49.000 --> 00:13:52.000]  到底我這個星期所聽的東西
[00:13:52.000 --> 00:13:54.000]  這個星期我所說的東西
[00:13:54.000 --> 00:13:57.000]  跟聖靈有什麼關係
[00:13:57.000 --> 00:13:59.000]  聖靈想我在這個環境裡面
[00:13:59.000 --> 00:14:04.000]  是怎樣來善用我的言語
[00:14:04.000 --> 00:14:07.000]  不如我又給大家多一個功課
[00:14:07.000 --> 00:14:09.000]  你和你的至親
[00:14:09.000 --> 00:14:12.000]  和你最親密的人
[00:14:12.000 --> 00:14:22.000]  那一種的語言、內容、聲線、態度是怎樣的
[00:14:22.000 --> 00:14:26.000]  有些人跟至親的人說話就是最骨的
[00:14:26.000 --> 00:14:29.000]  是最沒有耐性的
[00:14:29.000 --> 00:14:32.000]  而且有時是最刻薄的
[00:14:32.000 --> 00:14:35.000]  譬如我們的吊兒吊女
[00:14:35.000 --> 00:14:39.000]  最習慣的一句話
[00:14:39.000 --> 00:14:45.000]  就是叫做die quickly son
[00:14:45.000 --> 00:14:47.000]  潮州人就明白了
[00:14:47.000 --> 00:14:50.000]  就是說我兒子die very quickly
[00:14:50.000 --> 00:14:52.000]  (潮州話)
[00:14:52.000 --> 00:14:55.000]  不要說了
[00:14:55.000 --> 00:14:57.000]  我們很近的關係
[00:14:57.000 --> 00:15:01.000]  但是我們可以說一些很傻的話
[00:15:01.000 --> 00:15:05.000]  試一下想一想
[00:15:05.000 --> 00:15:08.000]  或者說得更難過一點
[00:15:08.000 --> 00:15:12.000]  有些關係破碎到不能收拾
[00:15:12.000 --> 00:15:15.000]  由開始的時候
[00:15:15.000 --> 00:15:18.000]  是大家那把口
[00:15:18.000 --> 00:15:20.000]  一直說一直說
[00:15:20.000 --> 00:15:24.000]  我們以前讀婚前輔導
[00:15:24.000 --> 00:15:26.000]  就有其中一樣
[00:15:26.000 --> 00:15:30.000]  有些話是一定不能說的
[00:15:30.000 --> 00:15:35.000]  絕對不可以說的
[00:15:35.000 --> 00:15:38.000]  其中一句就是說
[00:15:38.000 --> 00:15:40.000]  算了
[00:15:40.000 --> 00:15:43.000]  分開吧
[00:15:43.000 --> 00:15:48.000]  不能說的
[00:15:48.000 --> 00:15:51.000]  說了之後
[00:15:51.000 --> 00:15:55.000]  是很難彌補的
[00:15:55.000 --> 00:15:57.000]  不說的
[00:15:57.000 --> 00:16:00.000]  也是很難搞的
[00:16:00.000 --> 00:16:03.000]  不過不說是有得救的
[00:16:03.000 --> 00:16:05.000]  說了之後
[00:16:05.000 --> 00:16:07.000]  一直說一直說
[00:16:07.000 --> 00:16:09.000]  是沒得救的
[00:16:09.000 --> 00:16:11.000]  人的言語
[00:16:11.000 --> 00:16:15.000]  真的很重要
[00:16:15.000 --> 00:16:17.000]  想一想
[00:16:17.000 --> 00:16:19.000]  從今天起開始
[00:16:19.000 --> 00:16:21.000]  很意識到我和我的家人
[00:16:21.000 --> 00:16:24.000]  怎樣說話
[00:16:24.000 --> 00:16:27.000]  我想我和家人說話
[00:16:27.000 --> 00:16:29.000]  那些內容
[00:16:29.000 --> 00:16:31.000]  是應該合格的
[00:16:31.000 --> 00:16:33.000]  但是那些態度
[00:16:33.000 --> 00:16:36.000]  真的不太合格
[00:16:36.000 --> 00:16:38.000]  有時候
[00:16:38.000 --> 00:16:41.000]  家人形容我說話
[00:16:41.000 --> 00:16:43.000]  他就說
[00:16:43.000 --> 00:16:45.000]  小小說得不中聽
[00:16:45.000 --> 00:16:47.000]  你就叫叫叫
[00:16:47.000 --> 00:16:50.000]  我真的不太知道自己叫叫叫是怎樣
[00:16:50.000 --> 00:16:54.000]  不過家人是告訴我叫叫叫
[00:16:54.000 --> 00:16:55.000]  但是想一想
[00:16:55.000 --> 00:16:57.000]  我知道
[00:16:57.000 --> 00:16:59.000]  臉色不太好
[00:16:59.000 --> 00:17:04.000]  語氣就好像仙子上身
[00:17:04.000 --> 00:17:07.000]  我奉主的名
[00:17:07.000 --> 00:17:09.000]  不至於這樣
[00:17:09.000 --> 00:17:11.000]  我從來不拿聖經打我家人
[00:17:11.000 --> 00:17:15.000]  因為自己聖經也不太熟
[00:17:15.000 --> 00:17:17.000]  雅各告訴我們
[00:17:17.000 --> 00:17:19.000]  我們這個舌頭
[00:17:19.000 --> 00:17:21.000]  雖然是小
[00:17:21.000 --> 00:17:23.000]  但是力量很大
[00:17:23.000 --> 00:17:26.000]  他在第三章第三至第五節
[00:17:26.000 --> 00:17:27.000]  用了幾樣東西
[00:17:27.000 --> 00:17:29.000]  用了馬
[00:17:29.000 --> 00:17:31.000]  用了船
[00:17:31.000 --> 00:17:33.000]  用了樹林
[00:17:33.000 --> 00:17:35.000]  然後說這三樣東西
[00:17:35.000 --> 00:17:37.000]  其實都受制於
[00:17:37.000 --> 00:17:39.000]  三樣很小的東西
[00:17:39.000 --> 00:17:41.000]  馬就受制於
[00:17:41.000 --> 00:17:43.000]  控制方向
[00:17:43.000 --> 00:17:45.000]  控制快慢
[00:17:45.000 --> 00:17:47.000]  那個所謂的爪環
[00:17:47.000 --> 00:17:49.000]  有些東西我不熟
[00:17:49.000 --> 00:17:50.000]  總之是很小的
[00:17:50.000 --> 00:17:51.000]  放在馬嘴裡面
[00:17:51.000 --> 00:17:53.000]  來控制它
[00:17:53.000 --> 00:17:55.000]  然後船
[00:17:55.000 --> 00:17:57.000]  用很小的舵
[00:17:57.000 --> 00:17:59.000]  來影響它
[00:17:59.000 --> 00:18:01.000]  我經常淪盡了
[00:18:01.000 --> 00:18:02.000]  想到船的舵
[00:18:02.000 --> 00:18:04.000]  我只想到天星碼頭
[00:18:04.000 --> 00:18:05.000]  天星小輪
[00:18:05.000 --> 00:18:07.000]  就是在船裡面
[00:18:07.000 --> 00:18:09.000]  拿著大輪盤
[00:18:09.000 --> 00:18:11.000]  就以為那個是
[00:18:11.000 --> 00:18:13.000]  那個叫掌舵
[00:18:13.000 --> 00:18:14.000]  掌舵
[00:18:14.000 --> 00:18:16.000]  不過那個不是舵
[00:18:16.000 --> 00:18:18.000]  那個小小的舵
[00:18:18.000 --> 00:18:20.000]  是在船尾那裡
[00:18:20.000 --> 00:18:22.000]  擺方向那才是舵
[00:18:22.000 --> 00:18:24.000]  雅各是說
[00:18:24.000 --> 00:18:25.000]  小小的東西
[00:18:25.000 --> 00:18:26.000]  影響力非常之大
[00:18:26.000 --> 00:18:28.000]  你想像得到
[00:18:28.000 --> 00:18:30.000]  如果這三樣東西都失效的時候
[00:18:30.000 --> 00:18:32.000]  那隻馬你就操控不住
[00:18:32.000 --> 00:18:34.000]  好像癲馬一樣
[00:18:34.000 --> 00:18:36.000]  那個船你方向飄流
[00:18:36.000 --> 00:18:38.000]  就隨浪而飄的時候
[00:18:38.000 --> 00:18:40.000]  撞上這個山崖
[00:18:40.000 --> 00:18:42.000]  就整個船都是粉身碎骨
[00:18:42.000 --> 00:18:46.000]  那個火如果放不在一個正確的地方
[00:18:46.000 --> 00:18:48.000]  就整個樹林
[00:18:48.000 --> 00:18:49.000]  好像現在加州那樣
[00:18:49.000 --> 00:18:51.000]  燒到不得了
[00:18:52.000 --> 00:18:54.000]  我們的生命
[00:18:54.000 --> 00:18:56.000]  和這些小小的東西
[00:18:56.000 --> 00:18:58.000]  最小的那樣東西
[00:18:58.000 --> 00:19:00.000]  就是我們的舌頭
[00:19:00.000 --> 00:19:02.000]  是完全有關係
[00:19:02.000 --> 00:19:04.000]  今天你的生命
[00:19:04.000 --> 00:19:06.000]  走去哪個方向
[00:19:06.000 --> 00:19:08.000]  和你的嘴巴是很有關係
[00:19:08.000 --> 00:19:14.000]  雅各告訴我們
[00:19:14.000 --> 00:19:16.000]  這個這麼小的
[00:19:16.000 --> 00:19:18.000]  卻是很大力量的
[00:19:18.000 --> 00:19:20.000]  所以讓我們
[00:19:20.000 --> 00:19:22.000]  不要忘記
[00:19:22.000 --> 00:19:24.000]  原來在上帝創造
[00:19:24.000 --> 00:19:26.000]  人的時候
[00:19:26.000 --> 00:19:28.000]  他將人變得與其他的
[00:19:28.000 --> 00:19:30.000]  全部人不相同
[00:19:30.000 --> 00:19:32.000]  其中一樣東西
[00:19:32.000 --> 00:19:34.000]  就是次與人有語言的能力
[00:19:34.000 --> 00:19:38.000]  我們經常說巴別塔
[00:19:38.000 --> 00:19:40.000]  但是巴別塔之前
[00:19:40.000 --> 00:19:42.000]  人已經是
[00:19:42.000 --> 00:19:44.000]  懂得說話的人
[00:19:44.000 --> 00:19:46.000]  這個是將他和
[00:19:46.000 --> 00:19:48.000]  動物完全區分出來
[00:19:48.000 --> 00:19:50.000]  他可以將自己的思想
[00:19:50.000 --> 00:19:52.000]  將自己的情緒
[00:19:52.000 --> 00:19:54.000]  將自己的個性
[00:19:54.000 --> 00:19:56.000]  將自己的一切
[00:19:56.000 --> 00:19:58.000]  表達出來
[00:19:58.000 --> 00:20:00.000]  並且是互相能夠溝通得到
[00:20:00.000 --> 00:20:02.000]  甚至上帝
[00:20:02.000 --> 00:20:04.000]  都是叫人
