
[00:00:00.000 --> 00:00:06.600]  在大自然界裏,有時有很多事情令我們覺得很詫異
[00:05:27.200 --> 00:05:29.600]  很快讀一次給大家聽
[00:05:29.600 --> 00:05:32.200]  因此我們自從聽見的日子
[00:05:32.200 --> 00:05:34.600]  也就為你們不住的禱告祈求
[00:05:34.600 --> 00:05:38.200]  願你們在一切屬靈的智慧和悟性上
[00:05:38.200 --> 00:05:40.200]  滿心知道神的旨意
[00:05:40.200 --> 00:05:42.000]  好讓你們行兆為人
[00:05:42.000 --> 00:05:43.200]  對得起主
[00:05:43.200 --> 00:05:45.800]  凡事蒙祂的喜悅
[00:05:45.800 --> 00:05:47.800]  在一切善事上的結果子
[00:05:47.800 --> 00:05:49.800]  漸漸的多知道神
[00:05:49.800 --> 00:05:51.400]  照著祂榮耀的權能
[00:05:51.400 --> 00:05:53.400]  得以在各樣的力上加力
[00:05:53.400 --> 00:05:56.400]  好讓你們凡事歡歡喜喜地
[00:05:56.400 --> 00:05:57.400]  忍耐寬容
[00:05:57.400 --> 00:06:00.800]  又感謝父叫我們能與眾聖徒
[00:06:00.800 --> 00:06:03.400]  在光明中同得既業
[00:06:03.400 --> 00:06:05.600]  祂救我們脫離了黑暗的權勢
[00:06:05.600 --> 00:06:08.200]  將我們遷到他愛子的國裡
[00:06:08.200 --> 00:06:11.400]  我們在愛子裡得蒙救贖
[00:06:11.400 --> 00:06:14.400]  罪過得以赦免
[00:06:14.400 --> 00:06:15.800]  剛才我已經說過
[00:06:15.800 --> 00:06:18.200]  基督徒活在這個世界當中
[00:06:18.200 --> 00:06:23.400]  其實是生活在一個逐世的洪流裡面
[00:06:23.400 --> 00:06:26.600]  我們要逆流而上
[00:06:26.600 --> 00:06:28.200]  去討主的喜悅
[00:06:28.200 --> 00:06:29.600]  如果我們要這樣做的話
[00:06:29.600 --> 00:06:32.200]  第一件事我們首先要學習的就是
[00:06:32.200 --> 00:06:34.600]  更加積極地去認識神
[00:06:34.600 --> 00:06:36.200]  你積極去認識神的時候
[00:06:36.200 --> 00:06:38.000]  你能夠讓神開心快樂
[00:06:38.000 --> 00:06:40.000]  你能夠讓神高興
[00:06:40.000 --> 00:06:43.600]  保羅在《哥羅西書》第一章第九第十節說
[00:06:43.600 --> 00:06:46.800]  願你們在一切屬靈的智慧和悟性上
[00:06:46.800 --> 00:06:48.600]  滿心知道神的旨意
[00:06:48.600 --> 00:06:51.200]  好叫你們行兆為人
[00:06:51.200 --> 00:06:52.200]  對得起主
[00:06:52.200 --> 00:06:53.800]  凡事蒙祂的喜悅
[00:06:53.800 --> 00:06:56.000]  在一切善事上的結果子
[00:06:56.000 --> 00:07:00.000]  漸漸多知道神
[00:07:00.000 --> 00:07:02.400]  我最近和一個年輕人
[00:07:02.400 --> 00:07:05.200]  在討論信仰的問題
[00:07:05.200 --> 00:07:07.200]  他是一個很思想型的人
[00:07:07.200 --> 00:07:08.200]  一個thinker
[00:07:08.200 --> 00:07:10.000]  大家有沒有遇到同事朋友
[00:07:10.000 --> 00:07:11.400]  很喜歡思考
[00:07:11.400 --> 00:07:13.600]  他是一個thinker
[00:07:13.600 --> 00:07:15.400]  我和他討論信仰問題的時候
[00:07:15.400 --> 00:07:16.200]  他告訴我
[00:07:16.200 --> 00:07:18.600]  招牧師其實我也很想信耶穌
[00:07:18.600 --> 00:07:19.800]  我也很想去認識神
[00:07:19.800 --> 00:07:21.800]  但是到目前為止
[00:07:21.800 --> 00:07:25.400]  我始終想不通
[00:07:25.400 --> 00:07:28.200]  一個滿有慈愛的神
[00:07:28.200 --> 00:07:31.400]  為什麼能夠容讓邪惡和苦難
[00:07:31.400 --> 00:07:34.400]  淋到一些無辜的人身上呢?
[00:07:34.400 --> 00:07:36.000]  聽上去似乎是一個很普通的問題
[00:07:36.000 --> 00:07:37.400]  但是他想不通
[00:07:37.400 --> 00:07:38.400]  沒辦法想得通
[00:07:38.400 --> 00:07:39.400]  為什麼會這樣
[00:07:39.400 --> 00:07:43.800]  他不能夠接受一個這樣的神
[00:07:43.800 --> 00:07:44.800]  於是我和他說
[00:07:44.800 --> 00:07:47.600]  我其實認識上帝
[00:07:47.600 --> 00:07:49.200]  我們要認識神
[00:07:49.200 --> 00:07:52.200]  是不可以單單靠理性的
[00:07:52.200 --> 00:07:53.800]  認識神不可以單單靠理性
[00:07:53.800 --> 00:07:56.600]  但是也不可以沒有理性
[00:07:56.600 --> 00:07:58.000]  It's not rational
[00:07:58.000 --> 00:08:01.600]  but it's not irrational either
[00:08:01.600 --> 00:08:02.600]  不可以單靠理性
[00:08:02.600 --> 00:08:05.200]  也不可以沒有理性
[00:08:05.200 --> 00:08:07.600]  當我們要去認識信仰人生問題的時候
[00:08:07.600 --> 00:08:08.200]  很多時候
[00:08:08.200 --> 00:08:09.600]  特別是認識神
[00:08:09.600 --> 00:08:12.600]  是要trans-rational
[00:08:12.600 --> 00:08:15.200]  是要超理性
[00:08:15.200 --> 00:08:17.200]  不可以單靠理性
[00:08:17.200 --> 00:08:19.000]  也不可以不講理性
[00:08:19.000 --> 00:08:20.800]  但是信仰上來說
[00:08:20.800 --> 00:08:25.000]  是超乎人的理性去體會和明白的
[00:08:25.000 --> 00:08:26.400]  我剛剛看到一個故事
[00:08:26.400 --> 00:08:27.200]  這個不是故事
[00:08:27.200 --> 00:08:28.200]  是真事來的
[00:08:28.200 --> 00:08:30.400]  大家有沒有聽過《倪匡》
[00:08:30.400 --> 00:08:33.200]  有沒有聽過《衛斯理傳奇》
[00:08:33.200 --> 00:08:35.400]  你們香港人應該聽過的
[00:08:35.400 --> 00:08:37.000]  一個很出名的小說家
[00:08:37.000 --> 00:08:38.000]  梁宇生
[00:08:38.000 --> 00:08:38.800]  金庸
[00:08:38.800 --> 00:08:39.600]  倪匡
[00:08:39.600 --> 00:08:41.000]  頂足而立
[00:08:41.000 --> 00:08:44.200]  三個很出名的小說家
[00:08:44.200 --> 00:08:46.000]  他剛剛最近
[00:08:46.000 --> 00:08:47.200]  他的《衛斯理傳奇》
[00:08:47.200 --> 00:08:51.200]  50週年的發佈會簽名會
[00:08:51.200 --> 00:08:52.000]  有些人問他
[00:08:52.000 --> 00:08:53.400]  以前你拜神的
[00:08:53.400 --> 00:08:54.200]  你信佛的
[00:08:54.200 --> 00:08:55.800]  為什麼現在信耶穌呢
[00:08:55.800 --> 00:08:57.800]  問了一個很簡單的問題
[00:08:57.800 --> 00:08:59.600]  他的答案也很簡單
[00:08:59.600 --> 00:09:00.800]  他說第一
[00:09:00.800 --> 00:09:02.200]  信耶穌很簡單
[00:09:02.200 --> 00:09:03.600]  信就可以了
[00:09:03.600 --> 00:09:05.600]  不需要佛教這麼複雜
[00:09:05.600 --> 00:09:07.200]  信就搞定
[00:09:07.200 --> 00:09:08.400]  他說第二
[00:09:08.400 --> 00:09:11.200]  我幾十年
[00:09:11.200 --> 00:09:15.000]  被酒精折磨了一輩子
[00:09:15.000 --> 00:09:16.800]  我不想我一輩子
[00:09:16.800 --> 00:09:18.000]  都被酒精折磨
[00:09:18.000 --> 00:09:18.800]  他覺得很痛苦
[00:09:18.800 --> 00:09:21.200]  但是沒辦法去面對
[00:09:21.200 --> 00:09:24.200]  牧師叫我向神呼求祈禱
[00:09:24.200 --> 00:09:26.200]  於是我向神呼求祈禱
[00:09:26.200 --> 00:09:27.600]  第二天早上起床
[00:09:27.600 --> 00:09:29.600]  一點喝酒的意欲都沒有
[00:09:29.600 --> 00:09:31.200]  忽然間掉了
[00:09:31.200 --> 00:09:33.000]  我不信耶穌信誰呢
[00:09:33.000 --> 00:09:34.200]  很實際
[00:09:34.200 --> 00:09:35.000]  他很實際
[00:09:35.000 --> 00:09:36.200]  我祈禱之後
[00:09:36.200 --> 00:09:37.200]  幾十年的酒癮
[00:09:37.200 --> 00:09:38.400]  第二天早上一醒
[00:09:38.400 --> 00:09:41.000]  我沒有再有任何喝酒的意欲
[00:09:41.000 --> 00:09:44.000]  於是就掉了
[00:09:44.000 --> 00:09:46.200]  你可以當是神蹟
[00:09:46.200 --> 00:09:47.400]  像我那時候所說的
[00:09:47.400 --> 00:09:52.600]  是超乎人的理性
[00:09:52.600 --> 00:09:54.200]  所能夠體會和明白
[00:09:54.200 --> 00:09:56.800]  發生了什麼
[00:09:56.800 --> 00:09:59.000]  何生也先知說
[00:09:59.000 --> 00:10:01.200]  我們無要認識耶和華
[00:10:01.200 --> 00:10:03.400]  竭力追求認識祂
[00:10:03.400 --> 00:10:04.200]  對倪匡
[00:10:04.200 --> 00:10:05.600]  對很多基督徒來說
[00:10:05.600 --> 00:10:06.600]  祂的出現
[00:10:06.600 --> 00:10:09.200]  確如神光
[00:10:09.200 --> 00:10:10.400]  祂必臨到我們
[00:10:10.400 --> 00:10:11.400]  像金魚
[00:10:11.400 --> 00:10:16.000]  像滋潤田地的春雨
[00:10:16.000 --> 00:10:18.800]  我們要竭力多一點
[00:10:18.800 --> 00:10:20.400]  去認識祂
[00:10:20.400 --> 00:10:21.400]  所以保羅說
[00:10:21.400 --> 00:10:24.200]  如果你要完全明白神的旨意
[00:10:24.200 --> 00:10:25.800]  你就要學習用什麼
[00:10:25.800 --> 00:10:29.800]  用屬靈的智慧和悟性
[00:10:29.800 --> 00:10:31.000]  去了解和明白
[00:10:31.000 --> 00:10:33.000]  單單靠人的理性
[00:10:33.000 --> 00:10:34.000]  靠邏輯
[00:10:34.000 --> 00:10:35.000]  有時候沒辦法
[00:10:35.000 --> 00:10:37.200]  是想不通的
[00:10:37.200 --> 00:10:38.400]  但是
[00:10:38.400 --> 00:10:40.800]  用屬靈的智慧和悟性
[00:10:40.800 --> 00:10:42.200]  我們就能夠明白
[00:10:42.200 --> 00:10:43.800]  而聖經
[00:10:43.800 --> 00:10:46.200]  能夠讓我們去認識神
[00:10:46.200 --> 00:10:49.800]  知道神更多的一個工具
[00:10:49.800 --> 00:10:52.200]  我們如何能夠透過聖經
[00:10:52.200 --> 00:10:55.400]  去知道和明白神的心意呢
[00:10:55.400 --> 00:10:57.200]  很簡單
[00:10:57.200 --> 00:11:00.200]  透過進行聖經
[00:11:00.200 --> 00:11:03.400]  約翰一書二章第二至第三節說
[00:11:03.400 --> 00:11:05.400]  如果我們遵守上帝的命令
[00:11:05.400 --> 00:11:08.600]  我們就知道我們認識祂
[00:11:08.600 --> 00:11:09.800]  你遵守
[00:11:09.800 --> 00:11:11.200]  就知道我們認識祂了
[00:11:11.200 --> 00:11:12.800]  若有人說我認識祂
[00:11:12.800 --> 00:11:14.400]  但是不遵守祂的命令
[00:11:14.400 --> 00:11:16.400]  這個人是撒謊的
[00:11:16.400 --> 00:11:19.800]  真理根本就不在他的心裡
[00:11:19.800 --> 00:11:24.400]  他和真理沒有關係
[00:11:24.400 --> 00:11:27.200]  很多人讀聖經
[00:11:27.200 --> 00:11:28.400]  是出於責任的
[00:11:28.400 --> 00:11:29.200]  我小時候
[00:11:29.200 --> 00:11:30.200]  從小學到中學
[00:11:30.200 --> 00:11:31.600]  都在基督教學校讀書
[00:11:31.600 --> 00:11:33.600]  要考聖經的
[00:11:33.600 --> 00:11:35.800]  大家有沒有試過在基督教學校讀書
[00:11:35.800 --> 00:11:36.600]  天主教學校
[00:11:36.600 --> 00:11:37.600]  我不知道
[00:11:37.600 --> 00:11:39.000]  你聖經不合格
[00:11:39.000 --> 00:11:40.400]  不可以升班的
[00:11:40.400 --> 00:11:44.000]  所以就出於責任讀聖經
[00:11:44.000 --> 00:11:46.200]  很多基督徒讀聖經
[00:11:46.200 --> 00:11:49.600]  是不想加添自己的罪疚感
[00:11:49.600 --> 00:11:51.000]  基督徒是靈修的
[00:11:51.000 --> 00:11:52.400]  信耶穌的牧師
[00:11:52.400 --> 00:11:54.000]  基督徒是教你看聖經的
[00:11:54.000 --> 00:11:54.600]  你不看
[00:11:54.600 --> 00:11:56.200]  看小人的就說不要看聖經
[00:11:56.200 --> 00:11:57.400]  於是就有罪疚感
[00:11:57.400 --> 00:11:58.200]  追回追回
[00:11:58.200 --> 00:11:59.200]  追來追去追不到
[00:11:59.200 --> 00:12:03.000]  罪疚感就更加深
[00:12:03.000 --> 00:12:04.200]  所以沒辦法
[00:12:04.200 --> 00:12:05.000]  都要看看
[00:12:05.000 --> 00:12:07.400]  無論如何都要看一點
[00:12:07.400 --> 00:12:09.800]  於是就出於責任
[00:12:09.800 --> 00:12:13.800]  習慣性地去讀聖經
[00:12:13.800 --> 00:12:15.000]  很多時候不知不覺
[00:12:15.000 --> 00:12:16.200]  聖經對我們來說
[00:12:16.200 --> 00:12:17.400]  只是一個教科書
[00:12:17.400 --> 00:12:20.200]  或者是一本參考書
[00:12:20.200 --> 00:12:21.400]  我不知道聖經對我們來說
[00:12:21.400 --> 00:12:23.600]  是一本什麼書
[00:12:23.600 --> 00:12:24.800]  如果只是一本教科書
[00:12:24.800 --> 00:12:25.600]  好像讀書一樣
[00:12:25.600 --> 00:12:27.200]  或者只是一本參考書
[00:12:27.200 --> 00:12:28.600]  問題就出現了
[00:12:28.600 --> 00:12:30.600]  因為教科書是參考書
[00:12:30.600 --> 00:12:31.600]  我們不一定要聽
[00:12:31.600 --> 00:12:34.400]  我們不一定要去進行
[00:12:34.400 --> 00:12:36.400]  除非我們真的
[00:12:36.400 --> 00:12:39.200]  看到聖經是天父上帝
[00:12:39.200 --> 00:12:41.200]  給祂子女的說話
[00:12:41.200 --> 00:12:43.800]  天父上帝給祂子女的教訓
[00:12:43.800 --> 00:12:46.400]  天父上帝給祂子女的命令
[00:12:46.400 --> 00:12:48.000]  我們做子女的
[00:12:48.000 --> 00:12:49.400]  因為愛神的緣故
[00:12:49.400 --> 00:12:51.000]  因為敬重祂的緣故
[00:12:51.000 --> 00:12:52.400]  於是我們留心去聽
[00:12:52.400 --> 00:12:54.200]  我們小心去讀
[00:12:54.200 --> 00:12:57.400]  然後全心去進行
[00:12:57.400 --> 00:12:59.200]  只有在這樣的關係裡
[00:12:59.200 --> 00:13:01.800]  我們讀的聖經才不會沉悶
[00:13:01.800 --> 00:13:02.800]  我們讀聖經的時候
[00:13:02.800 --> 00:13:04.800]  才會覺得真的不一樣
[00:13:04.800 --> 00:13:07.800]  因為我們不是出於責任去讀聖經
[00:13:07.800 --> 00:13:09.000]  當我們這樣做的時候
[00:13:09.000 --> 00:13:09.600]  我告訴你
[00:13:09.600 --> 00:13:11.600]  天父上帝開心嗎
[00:13:11.600 --> 00:13:12.400]  很開心
[00:13:12.400 --> 00:13:13.200]  一定很開心
[00:13:13.200 --> 00:13:15.600]  因為愛祂的緣故
[00:13:15.600 --> 00:13:16.800]  敬重祂的緣故
[00:13:16.800 --> 00:13:17.600]  你留心聽
[00:13:17.600 --> 00:13:18.400]  小心去讀
[00:13:18.400 --> 00:13:22.000]  全心去進行
[00:13:22.000 --> 00:13:23.000]  當我們這樣做
[00:13:23.000 --> 00:13:25.000]  聖經就說我們行事為人
[00:13:25.000 --> 00:13:27.000]  就能夠對得起主
[00:13:27.000 --> 00:13:28.600]  在生活上
[00:13:28.600 --> 00:13:32.800]  就真的活出一個基督徒的模樣
[00:13:32.800 --> 00:13:33.800]  如果不是的話
[00:13:33.800 --> 00:13:35.400]  我們真的多了一大堆
[00:13:35.400 --> 00:13:38.200]  上教會讀聖經的習慣
[00:13:38.200 --> 00:13:39.800]  對我們的生活來說
[00:13:39.800 --> 00:13:41.200]  對我們的生命來說
[00:13:41.200 --> 00:13:44.000]  其實沒有太大的好處
[00:13:44.000 --> 00:13:46.000]  所以保羅提醒我們
[00:13:46.000 --> 00:13:47.000]  當我們這樣做的時候
[00:13:47.000 --> 00:13:49.400]  事實上是進一步證明
[00:13:49.400 --> 00:13:51.400]  我們自己和神的關係
[00:13:51.400 --> 00:13:54.600]  因為如果我們不認識神
[00:13:54.600 --> 00:13:56.200]  我們不相信祂的時候
[00:13:56.200 --> 00:13:58.800]  根本我們就不需要去遵守
[00:13:58.800 --> 00:14:00.400]  你能夠真的去遵守的時候
[00:14:00.400 --> 00:14:02.400]  是表示你真的考慮
[00:14:02.400 --> 00:14:03.800]  你真的相信
[00:14:03.800 --> 00:14:04.800]  你真的接受
[00:14:04.800 --> 00:14:06.000]  這個是神
[00:14:06.000 --> 00:14:07.200]  這個是我的天父
[00:14:07.200 --> 00:14:08.600]  所以我要聽祂的話
[00:14:08.600 --> 00:14:10.400]  我要聽祂的吩咐
[00:14:10.400 --> 00:14:11.400]  所以
[00:14:11.400 --> 00:14:16.400]  聖經所說的認識神
[00:14:16.400 --> 00:14:19.800]  不是指我們聽說過有這個神
[00:14:19.800 --> 00:14:22.000]  我們知道有這個神
[00:14:22.000 --> 00:14:25.000]  而是說明我們真的
[00:14:25.000 --> 00:14:27.800]  相信祂是獨一無二的主宰
[00:14:27.800 --> 00:14:29.600]  而且我們已經和祂建立了一個
[00:14:29.600 --> 00:14:31.200]  很親密的關係
[00:14:31.200 --> 00:14:34.000]  這樣我們才會進行神給我們的命令
[00:14:34.000 --> 00:14:36.200]  讓祂開心高興
[00:14:36.200 --> 00:14:37.800]  而當我們這樣做的時候
[00:14:37.800 --> 00:14:41.200]  聖經說得來有兩個結果
[00:14:41.200 --> 00:14:43.400]  第一
[00:14:43.400 --> 00:14:44.600]  結果節
[00:14:44.600 --> 00:14:47.200]  在一切的善事上是結果節
[00:14:47.200 --> 00:14:48.000]  第二
[00:14:48.000 --> 00:14:51.600]  漸漸多知道神
[00:14:51.600 --> 00:14:55.000]  以前我們同居是沒有問題的
[00:14:55.000 --> 00:14:56.600]  現在很多人都同居
[00:14:56.600 --> 00:14:58.400]  相信耶穌之後不行了
[00:14:58.400 --> 00:14:59.200]  要結婚
[00:14:59.200 --> 00:15:00.200]  我記得兩年前
[00:15:00.200 --> 00:15:03.600]  我參加加辛的一個夫婦營的時候
[00:15:03.600 --> 00:15:04.800]  也去做見證
[00:15:04.800 --> 00:15:06.200]  以前我同居
[00:15:06.200 --> 00:15:07.600]  我太太出來說一件事
[00:15:07.600 --> 00:15:10.200]  我想我一輩子都沒有人和我求婚
[00:15:10.200 --> 00:15:11.200]  已經住在一起了
[00:15:11.200 --> 00:15:12.600]  但相信耶穌之後
[00:15:12.600 --> 00:15:13.400]  她老公說
[00:15:13.400 --> 00:15:15.600]  Will you marry me?
[00:15:15.600 --> 00:15:16.600]  於是再結婚
[00:15:16.600 --> 00:15:17.400]  不是再結婚
[00:15:17.400 --> 00:15:18.400]  是正式結婚
[00:15:18.400 --> 00:15:19.600]  嘩!很開心快樂
[00:15:19.600 --> 00:15:21.200]  以前覺得沒有這個需要
[00:15:21.200 --> 00:15:22.000]  現在呢?
[00:15:22.000 --> 00:15:23.000]  Will you marry me?
[00:15:23.000 --> 00:15:25.200]  嘩!他從來沒有想過
[00:15:25.200 --> 00:15:27.400]  原來是這麼令他開心快樂的事
[00:15:27.400 --> 00:15:28.000]  以前是這樣
[00:15:28.000 --> 00:15:28.800]  現在不再一樣
[00:15:28.800 --> 00:15:30.400]  相信耶穌的緣故
[00:15:30.400 --> 00:15:33.200]  以前我們覺得
[00:15:33.200 --> 00:15:36.400]  互相欺騙你娛樂是很正常的事
[00:15:36.400 --> 00:15:37.600]  說謊話不用管
[00:15:37.600 --> 00:15:39.600]  有些人是這樣的
[00:15:39.600 --> 00:15:41.200]  希望我們當中沒有
[00:15:41.200 --> 00:15:43.200]  但現在相信耶穌之後
[00:15:43.200 --> 00:15:45.000]  句句都是真話
[00:15:45.000 --> 00:15:47.400]  以前我們有意無意的
[00:15:47.400 --> 00:15:51.600]  我們會用說話去傷害別人
[00:15:51.600 --> 00:15:52.600]  特別是我們經常說
[00:15:52.600 --> 00:15:53.600]  香港來的那些
[00:15:53.600 --> 00:15:56.200]  很喜歡擲頭擲腦的
[00:15:56.200 --> 00:15:59.000]  表示自己很厲害
[00:15:59.000 --> 00:16:00.400]  反應很快
[00:16:00.400 --> 00:16:02.200]  現在相信耶穌之後
[00:16:02.200 --> 00:16:04.200]  對別人有慈愛
[00:16:04.200 --> 00:16:06.000]  不亂說話
[00:16:06.000 --> 00:16:07.000]  很溫柔
