
[00:00:00.000 --> 00:00:05.480]  弟兄姊妹,我不知道你有沒有曾經經歷過人生的低谷
[00:07:44.800 --> 00:07:46.800]  因信稱義的道理的時候
[00:07:46.800 --> 00:07:48.800]  不只是說我明白了
[00:07:48.800 --> 00:07:50.800]  很悶
[00:07:50.800 --> 00:07:54.800]  而是每一次都再深深地去感恩
[00:07:54.800 --> 00:07:56.800]  因為因信稱義的道理
[00:07:56.800 --> 00:07:59.800]  是恩典的道理
[00:07:59.800 --> 00:08:01.800]  是耶穌用極重的代價
[00:08:01.800 --> 00:08:05.800]  令到它出現的道理
[00:08:05.800 --> 00:08:08.800]  而耶穌沒有放上他自己
[00:08:08.800 --> 00:08:10.800]  因信稱義還能否出現呢?
[00:08:10.800 --> 00:08:11.800]  出現不了
[00:08:11.800 --> 00:08:14.800]  所以是一個我們很需要感恩的道理
[00:08:14.800 --> 00:08:17.800]  是一個愛的極致表達
[00:08:17.800 --> 00:08:19.800]  上個星期
[00:08:19.800 --> 00:08:20.800]  Pastor Fanny
[00:08:20.800 --> 00:08:21.800]  Pastor Phoebe
[00:08:21.800 --> 00:08:23.800]  他們說完了
[00:08:23.800 --> 00:08:26.800]  去到十章第十三節就完結了
[00:08:26.800 --> 00:08:27.800]  他們要說話
[00:08:27.800 --> 00:08:28.800]  再說
[00:08:28.800 --> 00:08:30.800]  就在三節那裏這樣說
[00:08:30.800 --> 00:08:32.800]  因為凡求告主名的人
[00:08:32.800 --> 00:08:34.800]  都必得救
[00:08:34.800 --> 00:08:35.800]  凡求告
[00:08:35.800 --> 00:08:36.800]  凡字是甚麼意思呢?
[00:08:36.800 --> 00:08:38.800]  凡字就是任何
[00:08:38.800 --> 00:08:39.800]  所有
[00:08:39.800 --> 00:08:41.800]  任何求告主名的人
[00:08:41.800 --> 00:08:43.800]  所有求告主名的人
[00:08:43.800 --> 00:08:46.800]  都必得救
[00:08:46.800 --> 00:08:49.800]  但是似乎有人質疑這個說法
[00:08:49.800 --> 00:08:51.800]  因為不是所有人
[00:08:51.800 --> 00:08:53.800]  都有機會認識神
[00:08:53.800 --> 00:08:55.800]  甚至連猶太人自己
[00:08:55.800 --> 00:08:58.800]  都不是很明白福音
[00:08:58.800 --> 00:09:00.800]  人不得救
[00:09:00.800 --> 00:09:03.800]  應該是誰的責任?
[00:09:03.800 --> 00:09:05.800]  人不得救是誰的責任?
[00:09:05.800 --> 00:09:07.800]  保羅就在十四節
[00:09:07.800 --> 00:09:09.800]  到二十一節去處理
[00:09:09.800 --> 00:09:13.800]  這些人想到的一些藉口
[00:09:13.800 --> 00:09:16.800]  我們再讀一次十四節十五節
[00:09:16.800 --> 00:09:17.800]  預備起
[00:09:17.800 --> 00:09:20.800]  這樣人還未相信他
[00:09:20.800 --> 00:09:22.800]  怎能求告他呢?
[00:09:22.800 --> 00:09:23.800]  還未稱見他
[00:09:23.800 --> 00:09:25.800]  怎能相信他呢?
[00:09:25.800 --> 00:09:28.800]  沒有人傳揚 怎能稱見呢?
[00:09:28.800 --> 00:09:32.800]  沒有人奉差遣 怎能傳揚呢?
[00:09:32.800 --> 00:09:33.800]  在這裡
[00:09:33.800 --> 00:09:36.800]  保羅列出了得救的五個步驟
[00:09:36.800 --> 00:09:38.800]  這五個步驟有六個動詞
[00:09:38.800 --> 00:09:40.800]  來包住他們
[00:09:40.800 --> 00:09:42.800]  包括差遣 傳揚
[00:09:42.800 --> 00:09:45.800]  聽見 相信 求告 得救
[00:09:45.800 --> 00:09:47.800]  其實保羅
[00:09:47.800 --> 00:09:49.800]  在十章對上的經文
[00:09:49.800 --> 00:09:51.800]  第九節已經說過
[00:09:51.800 --> 00:09:53.800]  說了一句一樣的話
[00:09:53.800 --> 00:09:55.800]  你若口裡認耶穌為主
[00:09:55.800 --> 00:09:57.800]  心裡相信神
[00:09:57.800 --> 00:09:59.800]  叫他從死裡復活
[00:09:59.800 --> 00:10:01.800]  就必得救
[00:10:01.800 --> 00:10:03.800]  所以其實保羅已經解釋了
[00:10:03.800 --> 00:10:05.800]  由相信 去到求告
[00:10:05.800 --> 00:10:07.800]  由求告 去到得救
[00:10:07.800 --> 00:10:10.800]  其實是必然發生的步驟
[00:10:10.800 --> 00:10:12.800]  不能爭辯 不用爭辯
[00:10:12.800 --> 00:10:13.800]  必然發生
[00:10:13.800 --> 00:10:15.800]  所以如果人要找藉口
[00:10:15.800 --> 00:10:17.800]  去解釋不得救的責任
[00:10:17.800 --> 00:10:19.800]  不在自己身上的時候
[00:10:19.800 --> 00:10:21.800]  一定要在前面的
[00:10:21.800 --> 00:10:23.800]  這三個步驟去找
[00:10:23.800 --> 00:10:25.800]  針對這三個步驟
[00:10:25.800 --> 00:10:27.800]  保羅就用了六句的舊約經文
[00:10:27.800 --> 00:10:29.800]  去駁斥人的藉口
[00:10:29.800 --> 00:10:31.800]  特別是以色列人的藉口
[00:10:31.800 --> 00:10:33.800]  去支持人不得救
[00:10:33.800 --> 00:10:35.800]  根本是自己的問題
[00:10:35.800 --> 00:10:37.800]  是人心硬搏逆
[00:10:37.800 --> 00:10:39.800]  所以不得救
[00:10:39.800 --> 00:10:41.800]  首先第一個藉口是
[00:10:41.800 --> 00:10:43.800]  會不會根本都沒有人
[00:10:43.800 --> 00:10:45.800]  差遣去傳揚福音呢?
[00:10:45.800 --> 00:10:49.800]  第十五節後半部分
[00:10:49.800 --> 00:10:51.800]  就用了舊約以賽亞書
[00:10:51.800 --> 00:10:53.800]  五十二章七節
[00:10:53.800 --> 00:10:55.800]  如經上所記 傳揚美好福音的人
[00:10:55.800 --> 00:10:57.800]  他們的腳踭多麼美好
[00:10:57.800 --> 00:10:59.800]  這一句經文
[00:10:59.800 --> 00:11:01.800]  是表明真的已經有人
[00:11:01.800 --> 00:11:03.800]  被差遣去傳揚
[00:11:03.800 --> 00:11:05.800]  這個福音 這個好消息
[00:11:05.800 --> 00:11:07.800]  原本在以賽亞書
[00:11:07.800 --> 00:11:09.800]  裡面這句經文
[00:11:09.800 --> 00:11:11.800]  是講到有一個傳消息的人
[00:11:11.800 --> 00:11:13.800]  他攀山越嶺
[00:11:13.800 --> 00:11:15.800]  來將這個好消息帶給以色列人
[00:11:15.800 --> 00:11:17.800]  宣告在巴比倫
[00:11:17.800 --> 00:11:19.800]  秘魯的以色列人
[00:11:19.800 --> 00:11:21.800]  被釋放了
[00:11:21.800 --> 00:11:23.800]  傳的人是單數
[00:11:23.800 --> 00:11:25.800]  但是不知道大家有沒有留意
[00:11:25.800 --> 00:11:27.800]  鄭華獨的時間
[00:11:27.800 --> 00:11:29.800]  那裡講到
[00:11:29.800 --> 00:11:31.800]  保羅引用的時候
[00:11:31.800 --> 00:11:33.800]  他將單數傳的人
[00:11:33.800 --> 00:11:35.800]  轉為眾數
[00:11:35.800 --> 00:11:37.800]  保羅是刻意將
[00:11:37.800 --> 00:11:39.800]  傳的人轉為眾數
[00:11:39.800 --> 00:11:41.800]  來封殺了第一個的藉口
[00:11:41.800 --> 00:11:43.800]  因為確實已經有很多的人
[00:11:43.800 --> 00:11:45.800]  包括保羅自己
[00:11:45.800 --> 00:11:47.800]  被差遣 被差派
[00:11:47.800 --> 00:11:49.800]  出去傳揚這份舊恩
[00:11:49.800 --> 00:11:55.800]  第一個藉口
[00:11:55.800 --> 00:11:57.800]  不成立 第二個藉口是什麼呢
[00:11:57.800 --> 00:11:59.800]  會不會
[00:11:59.800 --> 00:12:01.800]  這個舊恩 傳這個舊恩的人
[00:12:01.800 --> 00:12:03.800]  是誤傳
[00:12:03.800 --> 00:12:05.800]  是誤傳
[00:12:05.800 --> 00:12:07.800]  不然怎麼會有人誤信
[00:12:07.800 --> 00:12:09.800]  真的東西怎麼會有人誤信
[00:12:09.800 --> 00:12:11.800]  保羅接著
[00:12:11.800 --> 00:12:13.800]  在十六節那裡這樣說
[00:12:13.800 --> 00:12:15.800]  是不是所有人都聽從福音
[00:12:15.800 --> 00:12:17.800]  因為以賽雅說
[00:12:17.800 --> 00:12:19.800]  主也有誰相信
[00:12:19.800 --> 00:12:21.800]  我們所聽到的又是傳給人的呢
[00:12:21.800 --> 00:12:23.800]  保羅他用了
[00:12:23.800 --> 00:12:25.800]  這個以賽雅書五十三章
[00:12:25.800 --> 00:12:27.800]  第一節
[00:12:27.800 --> 00:12:29.800]  去回應這個藉口
[00:12:29.800 --> 00:12:31.800]  這一章的聖經
[00:12:31.800 --> 00:12:33.800]  其實就是說的是一個叫
[00:12:33.800 --> 00:12:35.800]  僕人之歌的第四首
[00:12:35.800 --> 00:12:37.800]  是寓言受苦的僕人
[00:12:37.800 --> 00:12:39.800]  尼賽雅的一首
[00:12:39.800 --> 00:12:41.800]  一篇的聖經
[00:12:41.800 --> 00:12:43.800]  這一篇的聖經裡面
[00:12:43.800 --> 00:12:45.800]  這一節的聖經裡面說到
[00:12:45.800 --> 00:12:47.800]  以賽雅才知道
[00:12:47.800 --> 00:12:49.800]  原來早就預言了
[00:12:49.800 --> 00:12:51.800]  預言了尼賽雅
[00:12:51.800 --> 00:12:53.800]  這個救贖的信息
[00:12:53.800 --> 00:12:55.800]  實在不是所有人都會相信
[00:12:55.800 --> 00:12:57.800]  實在不是所有人都會聽從
[00:12:57.800 --> 00:12:59.800]  真的不是所有人
[00:12:59.800 --> 00:13:01.800]  都會相信和聽從
[00:13:01.800 --> 00:13:03.800]  第三個藉口
[00:13:03.800 --> 00:13:05.800]  是什麼呢 第三個藉口就是
[00:13:05.800 --> 00:13:07.800]  會不會有人根本沒聽過神
[00:13:07.800 --> 00:13:09.800]  根本都不認識神
[00:13:09.800 --> 00:13:11.800]  不認識神怎麼相信
[00:13:11.800 --> 00:13:13.800]  保羅繼續這麼說
[00:13:13.800 --> 00:13:15.800]  可是我要問難道他們沒有聽見嗎
[00:13:15.800 --> 00:13:17.800]  當然聽見了
[00:13:17.800 --> 00:13:19.800]  他們的聲音遍及全地
[00:13:19.800 --> 00:13:21.800]  他們的話語傳到地極
[00:13:21.800 --> 00:13:23.800]  這一句是出自
[00:13:23.800 --> 00:13:25.800]  詩篇第十九篇第四節
[00:13:25.800 --> 00:13:27.800]  這裡說到
[00:13:27.800 --> 00:13:29.800]  窮倉大地
[00:13:29.800 --> 00:13:31.800]  去傳揚上帝
[00:13:31.800 --> 00:13:33.800]  傳揚這位創造主的大能
[00:13:33.800 --> 00:13:35.800]  原來萬物的存在
[00:13:35.800 --> 00:13:37.800]  都顯出這位創造者的大能
[00:13:37.800 --> 00:13:39.800]  都顯出這位創造者的大能
[00:13:39.800 --> 00:13:41.800]  這個正正
[00:13:41.800 --> 00:13:43.800]  其實就是在回應保羅
[00:13:43.800 --> 00:13:45.800]  在羅馬書第一章
[00:13:45.800 --> 00:13:47.800]  第二十節
[00:13:47.800 --> 00:13:49.800]  如果是和學盤的話
[00:13:49.800 --> 00:13:51.800]  大家都很熟悉
[00:13:51.800 --> 00:13:53.800]  今天選了新漢語譯本和大家一起讀
[00:13:53.800 --> 00:13:55.800]  他說自從創造世界以來
[00:13:55.800 --> 00:13:57.800]  神那些看不見的特質
[00:13:57.800 --> 00:13:59.800]  就是他永恆的大能和神聖
[00:13:59.800 --> 00:14:01.800]  是顯而易見的
[00:14:01.800 --> 00:14:03.800]  這從他所做的萬物
[00:14:03.800 --> 00:14:05.800]  就可以領悟
[00:14:05.800 --> 00:14:07.800]  叫人無可推諉
[00:14:07.800 --> 00:14:09.800]  叫人無可推諉
[00:14:09.800 --> 00:14:11.800]  所以對於保羅來說
[00:14:11.800 --> 00:14:13.800]  或者會不會有人因為
[00:14:13.800 --> 00:14:15.800]  不認識神
[00:14:15.800 --> 00:14:17.800]  或者沒聽過神而不相信
[00:14:17.800 --> 00:14:19.800]  這個藉口對於保羅來說是不成立的
[00:14:19.800 --> 00:14:21.800]  這個藉口對於保羅來說是不成立的
[00:14:21.800 --> 00:14:23.800]  第四個藉口是什麼呢
[00:14:23.800 --> 00:14:25.800]  就是以色列人呢
[00:14:25.800 --> 00:14:27.800]  他們不相信會不會因為他們聽了
[00:14:27.800 --> 00:14:29.800]  但是他們不明白
[00:14:29.800 --> 00:14:31.800]  這個就是針對
[00:14:31.800 --> 00:14:33.800]  從聽到相信這個步驟
[00:14:33.800 --> 00:14:35.800]  就是聽到
[00:14:35.800 --> 00:14:37.800]  但是不明白
[00:14:37.800 --> 00:14:39.800]  不明白怎麼相信呢
[00:14:39.800 --> 00:14:41.800]  我們也很容易用邏輯去想
[00:14:41.800 --> 00:14:43.800]  聽到不明白又怎麼相信呢
[00:14:43.800 --> 00:14:45.800]  所以保羅接著就說
[00:14:45.800 --> 00:14:47.800]  那時我要問
[00:14:47.800 --> 00:14:49.800]  難道以色列人不知道嗎
[00:14:49.800 --> 00:14:51.800]  先有摩西說
[00:14:51.800 --> 00:14:53.800]  我要使你們向那不是國民深深嫉妒
[00:14:53.800 --> 00:14:55.800]  我要使你們向愚蠢的國民發怒氣
[00:14:55.800 --> 00:14:57.800]  後來以賽亞放膽說
[00:14:57.800 --> 00:14:59.800]  沒有尋找我的
[00:14:59.800 --> 00:15:01.800]  我讓他們找到
[00:15:01.800 --> 00:15:03.800]  沒有求問我的
[00:15:03.800 --> 00:15:05.800]  我向他們顯現
[00:15:05.800 --> 00:15:07.800]  摩西代表著的是律法
[00:15:07.800 --> 00:15:09.800]  外邦人沒有上帝的律法
[00:15:09.800 --> 00:15:11.800]  所以外邦人
[00:15:11.800 --> 00:15:13.800]  被看為是
[00:15:13.800 --> 00:15:15.800]  無知愚昧的一班人
[00:15:15.800 --> 00:15:17.800]  這一班外邦人
[00:15:17.800 --> 00:15:19.800]  既不懂得尋找
[00:15:19.800 --> 00:15:21.800]  也不懂得求問
[00:15:21.800 --> 00:15:23.800]  但是以賽亞先知
[00:15:23.800 --> 00:15:25.800]  卻預言上帝會
[00:15:25.800 --> 00:15:27.800]  讓他們找到
[00:15:27.800 --> 00:15:29.800]  也會向他們顯現
[00:15:29.800 --> 00:15:31.800]  外邦人尚且能夠認識上帝
[00:15:31.800 --> 00:15:33.800]  得著上帝的眷顧
[00:15:33.800 --> 00:15:35.800]  更何況
[00:15:35.800 --> 00:15:37.800]  擁有上帝律法的
[00:15:37.800 --> 00:15:39.800]  以色列人
[00:15:39.800 --> 00:15:41.800]  所以不明白
[00:15:41.800 --> 00:15:43.800]  也不是一個
[00:15:43.800 --> 00:15:45.800]  藉口
[00:15:45.800 --> 00:15:47.800]  好了,以色列人去到最後
[00:15:47.800 --> 00:15:49.800]  他們想到最後
[00:15:49.800 --> 00:15:51.800]  的一個藉口就是
[00:15:51.800 --> 00:15:53.800]  會不會其實神已經不在了
[00:15:53.800 --> 00:15:55.800]  神已經離開了我們
[00:15:55.800 --> 00:15:57.800]  我們已經被祂
[00:15:57.800 --> 00:15:59.800]  棄絕了,我們已經再沒有機會
[00:15:59.800 --> 00:16:01.800]  去到第21節
[00:16:01.800 --> 00:16:03.800]  保羅再引用以賽亞書第65章
[00:16:03.800 --> 00:16:05.800]  第2節,保羅這樣說
[00:16:05.800 --> 00:16:07.800]  「論到以色列人
[00:16:07.800 --> 00:16:09.800]  他卻說我終日
[00:16:09.800 --> 00:16:11.800]  向那搏弈
[00:16:11.800 --> 00:16:13.800]  頂嘴的子民伸出雙手」
[00:16:13.800 --> 00:16:15.800]  終日是什麼意思?
[00:16:15.800 --> 00:16:17.800]  終日就是每日
[00:16:17.800 --> 00:16:19.800]  持續不斷的意思
[00:16:19.800 --> 00:16:21.800]  這一節告訴我們
[00:16:21.800 --> 00:16:23.800]  神是每日持續不斷的
[00:16:23.800 --> 00:16:25.800]  向祂的子民伸出雙手
[00:16:25.800 --> 00:16:27.800]  歡迎他們
[00:16:27.800 --> 00:16:29.800]  回到祂的懷抱裡
[00:16:29.800 --> 00:16:31.800]  只是在等祂願意
[00:16:31.800 --> 00:16:33.800]  只是在等祂願意
[00:16:33.800 --> 00:16:35.800]  整個得救過程
[00:16:35.800 --> 00:16:37.800]  保羅列在這裡
[00:16:37.800 --> 00:16:39.800]  無懈可擊
[00:16:39.800 --> 00:16:41.800]  保羅指出
[00:16:41.800 --> 00:16:43.800]  所有外在的環境因素
[00:16:43.800 --> 00:16:45.800]  都不能成為我們逃避責任的藉口
[00:16:45.800 --> 00:16:47.800]  那到底
[00:16:47.800 --> 00:16:49.800]  整個過程裡
[00:16:49.800 --> 00:16:51.800]  在哪裡出了問題?
[00:16:51.800 --> 00:16:53.800]  整個過程
[00:16:53.800 --> 00:16:55.800]  似乎沒有什麼破綻
[00:16:55.800 --> 00:16:57.800]  那為什麼人會不得救呢?
[00:16:57.800 --> 00:16:59.800]  是因為
[00:16:59.800 --> 00:17:01.800]  人選擇了搏弈
[00:17:01.800 --> 00:17:03.800]  頂嘴
[00:17:03.800 --> 00:17:05.800]  搏弈頂嘴即是說
[00:17:05.800 --> 00:17:07.800]  問題發生在聽
[00:17:07.800 --> 00:17:09.800]  到信的過程裡
[00:17:09.800 --> 00:17:11.800]  由聽到信在哪裡?
[00:17:11.800 --> 00:17:13.800]  由聽到信的過程
[00:17:13.800 --> 00:17:15.800]  是
[00:17:15.800 --> 00:17:17.800]  人自己
[00:17:17.800 --> 00:17:19.800]  是人的內心
[00:17:19.800 --> 00:17:21.800]  是人心硬
[00:17:21.800 --> 00:17:23.800]  所以不信
[00:17:23.800 --> 00:17:25.800]  所以人最終因為不信而失喪
[00:17:25.800 --> 00:17:27.800]  是人的責任
[00:17:27.800 --> 00:17:29.800]  責無旁貸
[00:17:29.800 --> 00:17:31.800]  保羅就這樣
[00:17:31.800 --> 00:17:33.800]  在這裡完結了
[00:17:33.800 --> 00:17:35.800]  他對所有藉口的駁斥
[00:17:35.800 --> 00:17:39.800]  好了
[00:17:39.800 --> 00:17:41.800]  我說完我的隱言了
[00:17:41.800 --> 00:17:43.800]  害不害怕?
[00:17:43.800 --> 00:17:45.800]  還有很多的
